N,P,L,L_noisy
5.723965038432403674e+00,1.830188407028905928e+01,2.658803552416308058e+00,2.664590628532324867e+00
4.875036127733578084e+00,3.014291912007157848e+01,2.930807478469254601e+00,2.934800397393153126e+00
1.158436407904779486e+01,7.203107341553860898e+00,2.171760756726729635e+00,2.176095691048213876e+00
3.893282393507365047e+00,4.612476699899985100e+00,2.434511437635545672e+00,2.434988671938257188e+00
1.201335824227564242e+00,1.635310826611195267e+01,4.309400713220839840e+00,4.315284638372084203e+00
7.825622225482200545e-01,2.667431897663661289e+01,5.839317397921069741e+00,5.836597548800035007e+00
5.833732311572388696e+00,1.555814174824466889e+01,2.601746412212599058e+00,2.599833015026459027e+00
1.350258756177993646e+01,3.105320066783321842e+00,2.031355381196046306e+00,2.029142909328634836e+00
9.442056865797562537e+00,6.294332589492932506e+00,2.204888008631384899e+00,2.201956305618776977e+00
9.068627906614391776e+00,1.694407641672464138e+01,2.400653887721903246e+00,2.410546652643942078e+00
1.204823080375246214e+01,6.291020646005862638e+00,2.142626283475756122e+00,2.134504856489240154e+00
6.956390404800162353e-01,2.370444119718205123e+00,2.762371340220076910e+00,2.763791132454375798e+00
1.628261037545370371e+01,1.249217169804091654e+01,2.158613773677018344e+00,2.153988682766234231e+00
5.682927362680355587e-01,7.316390469375654071e+00,4.387317295133262185e+00,4.381411045763146994e+00
4.942609613072474595e+00,3.131416544560686788e+01,2.932064711410620639e+00,2.932802258049875821e+00
2.740003283929267397e+00,1.372191911213195681e+01,3.119119681259054921e+00,3.111608131078002160e+00
8.575730962972495375e-01,1.355087327632703520e+01,4.670255221689515679e+00,4.670037762194107600e+00
5.224801725729305346e+00,9.702329766183513726e+00,2.528364676087881957e+00,2.539944604382922577e+00
8.006389460566293304e-01,3.841311140484164444e+00,3.199001807705923017e+00,3.198674859476218213e+00
6.150383683057956130e-01,2.422357399060228644e+01,6.321007681784628573e+00,6.323493408181978914e+00
9.183166077423580376e+00,1.688486677714512041e+01,2.394597482440135483e+00,2.390609181102886005e+00
1.924213301841335877e+01,3.183859216177311069e+01,2.221197009446883808e+00,2.223798544630687601e+00
3.036184020032779429e+00,3.032549588609664326e+01,3.411693856678056580e+00,3.404519177284570208e+00
1.358255961175248139e+01,9.047096856509890372e+00,2.163327203710912805e+00,2.164475575151556974e+00
2.484249648004434263e+01,3.144399625216125571e+01,2.149276306549162019e+00,2.148840403605668303e+00
9.954960088057752898e+00,2.476893623354675356e+01,2.431700787913666506e+00,2.442633618561096842e+00
2.810486519218097445e+00,3.059873852703744035e+01,3.511825667294132369e+00,3.511560825808182518e+00
2.379490723092599325e+01,6.948424561701767921e+00,2.022654286108531707e+00,2.021007752610707531e+00
1.376075472769350938e+00,3.060473772290710315e+01,4.687281964712789240e+00,4.684646418833359860e+00
1.327894724058130027e+00,4.878967346177560671e+00,3.074841494759221749e+00,3.069025316293810590e+00
7.764780931668967767e+00,7.654319437554267580e+00,2.302179453691089339e+00,2.306117159928109839e+00
1.466780496071661588e+01,2.628070199646237448e+00,2.001900032317797340e+00,2.009208192761672063e+00
1.455414653391000401e+00,2.897282782329095596e+01,4.522660000921955969e+00,4.520923743039027443e+00
1.806081363881497204e+00,1.739225973977618267e+01,3.742356186650145133e+00,3.745986384207410591e+00
5.602432420682778025e-01,6.980729848584086739e+00,4.328942947553869658e+00,4.327282861010070647e+00
7.373424107601502797e-01,2.329538633554590632e+01,5.779197262855134021e+00,5.781289999621635367e+00
1.928762898507735857e+00,9.487385547667273045e+00,3.241674585561987509e+00,3.244046340109823845e+00
7.369919968237164110e-01,7.809198182165999036e+00,4.155052589452941092e+00,4.148027470542031026e+00
5.477526878365071017e-01,1.889717815247100363e+00,2.622204295203158786e+00,2.618452104874714248e+00
1.172629038887855479e+01,1.983851190492168470e+01,2.325157520578545967e+00,2.329889597048013794e+00
1.860869051828177589e+01,2.307287928535332000e+01,2.194808096783271267e+00,2.185411402270275083e+00
8.744722525407789826e-01,1.115505993994113432e+01,4.385117272985770143e+00,4.385226239405234594e+00
2.036248752247237004e+00,1.229047739308202658e+00,2.135369072738733109e+00,2.133729587593145904e+00
5.335852638558526984e-01,1.138755300643308743e+01,5.247559303314488055e+00,5.243009274010663745e+00
2.797765038412680205e+00,1.795439340338002054e+01,3.236449290006866431e+00,3.236762377573813243e+00
8.153910483491849659e-01,2.438793404474844451e+01,5.599964156719058117e+00,5.601558716178406172e+00
5.118158880213342421e+00,2.562482206743335666e+01,2.838241791077669607e+00,2.840985223710133845e+00
8.006891815212181740e+00,2.296713831983788268e+01,2.523267430386481713e+00,2.510230738902544445e+00
9.384441286054215681e+00,6.111440361019773171e+00,2.201559323989433103e+00,2.209977852161217449e+00
7.663783526135312663e-01,1.531281858014788710e+01,5.050461988662821256e+00,5.048140704087098030e+00
1.318449504555940521e+01,1.604177655574428485e+01,2.251910350086318680e+00,2.257155729266554722e+00
1.547574899840382479e+01,2.374526782009044013e+01,2.254184621674132583e+00,2.253630384991562874e+00
1.517719738817348896e+00,2.003495636039790639e+01,4.115780036750254389e+00,4.112932520862259800e+00
2.692060420549188748e+01,1.602615788936128638e+01,2.072312961186875135e+00,2.072039516254337244e+00
1.991235335039191368e+00,1.815221249978624485e+01,3.641965896066433839e+00,3.657821129028163476e+00
1.435283637955804048e+00,1.900441047670943462e+00,2.380080084721876155e+00,2.387931003122521378e+00
9.560908627220867650e-01,1.415754385805117543e+01,4.536416743337263746e+00,4.534728436230274440e+00
2.570233173281982886e+01,2.542832743812693153e+01,2.122002841737232082e+00,2.123175710855211840e+00
2.815607856503328321e+01,2.297220286927145949e+01,2.093214807798360333e+00,2.098852794846789216e+00
1.235679092920420885e+01,7.042665336005434540e+00,2.152422813224778686e+00,2.155357613882587842e+00
1.708827831551452681e+00,6.642079681014024573e+00,3.109435886830770546e+00,3.109891599569886811e+00
1.072184749318392472e+00,2.495077070393272578e+01,4.995874158777426466e+00,4.994969500417025365e+00
1.412900130867915394e+01,1.552201142286060787e+01,2.225745623274988372e+00,2.220404786972886679e+00
1.433240364119828669e+01,9.706914576747431411e+00,2.159096103444745118e+00,2.162876065402347781e+00
8.490425283928418665e+00,1.412312478584151876e+01,2.392501349961812185e+00,2.398034157881644202e+00
5.297767084493424372e-01,2.338016755178264461e+01,6.665378627559766400e+00,6.676547425125465729e+00
7.220963187149268547e-01,2.268712716949225694e+01,5.788945558443951533e+00,5.786244777766587077e+00
5.186041333533720987e+00,2.147331490081626981e+01,2.772448965315492231e+00,2.775724131405097772e+00
5.877581970790637378e-01,2.776053805617566184e+01,6.707991154917595011e+00,6.707853729645220753e+00
1.423522713260819117e+01,2.221786464966260155e+01,2.272931561753204210e+00,2.279231394499596774e+00
2.738938958422648540e+01,2.851937507002736893e+01,2.117298797727528825e+00,2.116828292749529439e+00
2.736861268567110983e+01,2.225419513649109149e+01,2.096575994413657718e+00,2.093361218376481592e+00
1.493503821632770290e+01,2.080124393092252610e+00,1.977063710376517180e+00,1.968641109007781775e+00
5.856736295549459514e-01,1.586640719127259835e+01,5.667770647110541127e+00,5.671363145778617998e+00
7.955846068951614170e-01,2.514999836234387942e+01,5.707130891843084086e+00,5.707953570654533237e+00
2.751702171549903042e+01,2.660100143750788959e+01,2.110388184079721174e+00,2.116024151041689727e+00
4.602391835019147948e+00,7.285387643298946614e+00,2.506113747502069167e+00,2.503382097556200669e+00
7.914968008275082845e-01,2.272383960706544581e+00,2.678776645706915538e+00,2.691757741298452355e+00
5.099208993619854802e-01,2.324003664905571753e+01,6.760404396118985026e+00,6.756885311226668023e+00
8.015528720603448676e-01,2.258638992583150440e+01,5.527638492041996088e+00,5.530222925054171235e+00
1.824942082857544889e+01,3.526735277727337081e+00,2.001123720123799465e+00,2.003217574765303599e+00
1.703098704510054962e+00,2.822269204133243647e+01,4.210034253968756524e+00,4.215571117381620603e+00
1.060095025486313425e+01,1.319334020044713185e+01,2.294403873947672867e+00,2.293597014484022978e+00
2.321395445678009750e+01,1.889846398523825499e+01,2.118126832870475429e+00,2.113562120183008819e+00
2.138136489855702926e+00,5.161916335878415474e+00,2.790444394303775333e+00,2.785522883574916619e+00
2.264970892210234510e+01,2.157487111404323343e+01,2.136568839597125624e+00,2.140654551239396408e+00
1.852249996682506250e+01,2.252391720693888999e+01,2.193384674932813194e+00,2.193921974253652429e+00
8.226683986236186241e-01,1.507416011359308072e+01,4.890857868241148765e+00,4.892588812942637588e+00
8.438679781708178229e-01,1.729722824251383173e+01,5.031529417342365917e+00,5.027465842113658212e+00
2.002125302451075939e+01,1.940707115792842075e+01,2.156258864789721841e+00,2.156964852058171012e+00
1.545231236976008837e+01,2.209441297936110615e+01,2.245248408932393858e+00,2.246343854133037166e+00
1.461900900352336485e+01,1.510087128164336256e+01,2.211921600408060407e+00,2.215004927990479544e+00
7.669019879877582824e+00,6.085067428451242932e+00,2.259983659193064653e+00,2.252675589196584394e+00
2.526425459788755390e+01,2.285524663772919851e+01,2.116449734878094624e+00,2.112613747880323523e+00
2.811734156607931467e+00,2.140939297966032839e+01,3.322300724720259169e+00,3.330946740264884021e+00
1.428168936155258351e+01,1.572922038007174095e+01,2.224318798163353872e+00,2.222354041555114179e+00
1.191039135418300887e+01,5.931220338619096921e+00,2.137022397494898307e+00,2.136602767699618877e+00
2.983232472413001268e+00,4.783152872322254723e+00,2.568475867676496271e+00,2.566483945822561008e+00
1.652142384558361154e+00,1.752602727414118178e+01,3.873884996109907330e+00,3.866401392828427319e+00
8.003397652425663367e-01,7.129331897209343794e+00,3.934940710155746313e+00,3.929562109400509318e+00
2.473834092014817188e+01,2.055286021824979326e+00,1.926662540186953043e+00,1.928516057717952092e+00
1.430896297003677731e+01,1.065592581939268513e+01,2.171697649695448984e+00,2.168337233384270757e+00
1.047894892561809321e+01,1.410819456466657762e+01,2.309946495253668797e+00,2.320082170318195747e+00
1.400012038459019781e+00,2.590170922146689492e+01,4.491745016283458014e+00,4.484254102399952480e+00
1.436311220227781327e+01,1.468064538849262846e+01,2.213295841950216225e+00,2.203584077251289131e+00
1.116612925596218275e+00,8.381318076628925695e+00,3.728722854541272280e+00,3.726763017556160573e+00
6.739321834354051965e+00,8.275536875679806670e+00,2.371865685009262315e+00,2.365817933466650480e+00
9.711057143490383625e-01,8.887976901297090393e+00,3.963237175958416181e+00,3.970140490970257563e+00
3.191179998565690568e+00,2.530224773761593582e+01,3.266343349342121449e+00,3.264212232862493401e+00
6.102997153961313259e+00,2.982421938223033919e+01,2.754390510583746288e+00,2.756972285443603177e+00
9.500231695284481859e+00,1.919126202277616144e+01,2.404541149806485922e+00,2.397448396626904898e+00
2.139453870200666685e+01,1.662687096471707804e+01,2.124284719249329711e+00,2.127588223430235015e+00
2.524314951755316017e+01,7.961316304762721785e+00,2.024849703404098200e+00,2.028017618617182549e+00
1.125473839516858554e+01,2.672572798715236075e+01,2.390925630760529330e+00,2.397092508372084207e+00
6.010751352951352322e-01,1.878990720991424368e+01,5.914989799079449107e+00,5.916055258153051000e+00
2.438947753803686780e+00,4.140610666784287019e+00,2.602897944620851778e+00,2.605445636219578365e+00
9.784570384395248510e+00,1.923815082452767555e+01,2.392312737929148447e+00,2.393110128794673219e+00
1.749278866284052114e+01,1.366678426729844986e+01,2.151292599562124153e+00,2.155875696444736089e+00
5.479701142412459758e-01,1.537410454812506799e+01,5.754673299660238328e+00,5.752569489825528848e+00
2.566425137448487881e+00,1.182380642563211559e+01,3.102201858444906701e+00,3.104882901261531547e+00
2.301711661607124881e+01,6.683957960858493585e+00,2.024506989876350804e+00,2.021617619469046723e+00
2.230559246703821330e+01,2.286561571217389854e+01,2.145977643122590095e+00,2.149465433638998224e+00
1.866868262892079855e+01,3.156995093440860245e+01,2.229509633021903081e+00,2.228078203885849540e+00
9.359714048016225529e-01,1.987264708064487628e+00,2.519479254406923552e+00,2.516183457724593175e+00
1.868810933073209446e+00,2.002953876876464179e+01,3.798524085393007788e+00,3.795083210123982198e+00
2.233776975428262901e+01,1.502616783858827887e+01,2.104723173483689536e+00,2.112029472301847566e+00
2.160808607987033625e+01,2.028983226602911571e+01,2.141898147931911911e+00,2.134058406603175140e+00
2.585684809221388036e+01,2.233308589616258288e+01,2.109209641198295682e+00,2.101745643639356675e+00
8.781527107920307884e+00,1.252198798372777144e+00,1.978672397187003495e+00,1.981806917190975570e+00
9.154804143399852379e+00,2.722504488125611743e+01,2.490167773316069866e+00,2.485136720608933647e+00
1.404386936532399766e+00,7.021139124991640834e+00,3.325191671151209061e+00,3.322809418113481961e+00
9.162561975786843504e+00,2.636163154678817477e+01,2.483294870908433705e+00,2.480775787828454426e+00
1.468790145064250208e+00,2.868965604288564819e+01,4.495830462343589851e+00,4.507177064846881187e+00
1.571199429424757632e+01,2.844714244887726906e+01,2.272750011762099120e+00,2.269333497011734924e+00
5.950843683156192832e+00,2.226279637670866762e+01,2.689444692647527280e+00,2.685782949599706093e+00
1.596195140397439483e+00,2.269218088359147245e+01,4.139663279998815781e+00,4.137666664623712798e+00
9.185806608468974899e-01,3.186452156433966465e+01,5.678987125382067624e+00,5.680096723498304634e+00
8.319888372708025281e-01,1.890204873957905818e+00,2.513298671637268278e+00,2.515755487429793380e+00
9.358206250693602568e-01,2.715367569274593862e+01,5.414869743144520520e+00,5.407469636903295296e+00
2.128215885834491061e+01,2.017697062600793956e+01,2.145054163518039125e+00,2.147246811621505991e+00
2.262960350808174148e+00,3.045905569058950491e+01,3.807250174578137525e+00,3.816981153890403267e+00
5.094596952277104407e+00,2.938302096359049287e+01,2.886100867750120980e+00,2.877130795252434758e+00
9.128331804371737634e-01,3.807932109831282830e+00,3.106120320461466022e+00,3.108968656860853663e+00
1.965433435294565001e+01,1.956167949974965836e+01,2.161832456089978205e+00,2.165649415226914787e+00
2.903352689334426628e+01,1.474264618945076499e+01,2.051389777093117761e+00,2.052133844399933515e+00
4.114069568028630997e+00,9.570707605206219881e+00,2.657012851267020803e+00,2.656005106744738775e+00
2.444518623175700611e+01,6.395552362023586568e+00,2.011568491028933980e+00,1.999764247316161647e+00
2.654476142147161610e+01,3.744535759741699721e+00,1.959691451928965655e+00,1.965662975064273121e+00
7.950365364674548907e+00,4.248823099334714470e+00,2.181045340350144190e+00,2.179395339149349908e+00
8.976885089122563777e-01,1.567346841250220990e+01,4.778395073456498388e+00,4.777336130537201520e+00
7.460570253289783516e+00,8.118773188965398901e+00,2.328720349445495774e+00,2.334829657844050832e+00
1.055255749222839823e+00,6.788061190284969904e+00,3.576433452438088079e+00,3.564703225644140883e+00
1.953397212556075146e+01,2.440456042096731437e+01,2.187481458579858096e+00,2.187112396354689459e+00
1.925058226423095675e+01,2.102343071377274164e+00,1.951349538021594165e+00,1.954301758904979813e+00
1.047150183276167823e+00,3.016224511176354994e+01,5.279031086490433289e+00,5.282603315591055448e+00
2.127861160719179079e+00,9.582477180785314630e+00,3.155049242814186083e+00,3.158067749580645511e+00
8.210717427186272843e+00,1.442529853632585457e+00,2.002441092555459878e+00,2.012612583809695099e+00
1.336218361621085871e+00,6.308372756881579058e+00,3.281877623471572747e+00,3.283271413734919708e+00
1.575453517038399553e+01,1.863154900740878617e+01,2.217293723710361597e+00,2.222363496131839256e+00
