t,I1,I2,R,dI1_dt,dI1_dt_noisy
3.511902380476094976e+01,5.147866321645558549e-11,7.916666666668696895e-01,9.047619047404517056e-01,-1.134886195579339546e-10,-1.087939761902451726e-03
3.513102620524104225e+01,4.753677221768977688e-11,7.916666666655992612e-01,9.047619047409560800e-01,-1.047984217190107619e-10,-7.653589792544806180e-04
3.514302860572114184e+01,4.357154891029801436e-11,7.916666666643175088e-01,9.047619047414602322e-01,-9.605678603493170318e-11,-8.849888430214438492e-04
3.515503100620123433e+01,3.959211954058868116e-11,7.916666666630280957e-01,9.047619047419636074e-01,-8.728383200823096088e-11,-1.172681292326957633e-03
3.516703340668133393e+01,3.560737496582448736e-11,7.916666666617343529e-01,9.047619047424653171e-01,-7.849916020843039239e-11,3.957105890316450596e-03
3.517903580716142642e+01,3.162597065424119770e-11,7.916666666604394997e-01,9.047619047429648065e-01,-6.972185227208136745e-11,-3.248570864328220644e-03
3.519103820764152601e+01,2.765632668502888441e-11,7.916666666591467560e-01,9.047619047434612982e-01,-6.097047090272294380e-11,5.679168327491396261e-04
3.520304060812161850e+01,2.370662774835067440e-11,7.916666666578592304e-01,9.047619047439543483e-01,-5.226305987092344592e-11,-1.850036416576705638e-03
3.521504300860171810e+01,1.978482314532409896e-11,7.916666666565800314e-01,9.047619047444431795e-01,-4.361714401423903493e-11,-2.362499791663043389e-03
3.522704540908181059e+01,1.589862678803957606e-11,7.916666666553120457e-01,9.047619047449272367e-01,-3.504972923725448599e-11,2.950186206522711408e-04
3.523904780956191019e+01,1.205551719954207022e-11,7.916666666540580488e-01,9.047619047454060759e-01,-2.657730251154265647e-11,-3.004620098998362840e-03
3.525105021004200267e+01,8.262737513849329254e-12,7.916666666528209273e-01,9.047619047458789199e-01,-1.821583187570454928e-11,-8.698381637903708898e-05
3.526305261052210227e+01,4.527295475933725068e-12,7.916666666516031237e-01,9.047619047463454356e-01,-9.980766435329213979e-12,4.631971308035495033e-03
3.527505501100219476e+01,8.559634417403611563e-13,7.916666666504075245e-01,9.047619047468049569e-01,-1.887036363033590792e-12,-1.307792937689286194e-04
3.528705741148229436e+01,-2.744721621830892723e-12,7.916666666492363502e-01,9.047619047472570397e-01,6.050947101577273609e-12,9.942905649911344939e-04
3.529905981196238685e+01,-6.268458136907810035e-12,7.916666666480922654e-01,9.047619047477012399e-01,1.381929165187151585e-11,-1.595320521080439112e-03
3.531106221244248644e+01,-9.709179914662880992e-12,7.916666666469772684e-01,9.047619047481371135e-01,2.140462391422819352e-11,1.040614094926192376e-03
3.532306461292257893e+01,-1.306105615529667847e-11,7.916666666458939128e-01,9.047619047485639943e-01,2.879408944800078709e-11,-2.869871728600529703e-03
3.533506701340267853e+01,-1.631849144805419483e-11,7.916666666448439749e-01,9.047619047489817712e-01,3.597535274555326661e-11,4.593486122330126529e-04
3.534706941388277102e+01,-1.947612577120875066e-11,7.916666666438298972e-01,9.047619047493897781e-01,4.293659723222478151e-11,-1.743611344609375215e-04
3.535907181436287061e+01,-2.252883449207773707e-11,7.916666666428532340e-01,9.047619047497877931e-01,4.966652526636438921e-11,4.373132308638615594e-03
3.537107421484296310e+01,-2.547172836700742915e-11,7.916666666419162057e-01,9.047619047501753720e-01,5.615435813929787098e-11,-1.059365382256406343e-04
3.538307661532306270e+01,-2.830015354138751336e-11,7.916666666410203668e-01,9.047619047505521817e-01,6.238983607535969473e-11,-6.586133367398249935e-04
3.539507901580315519e+01,-3.100969154963718053e-11,7.916666666401673824e-01,9.047619047509177781e-01,6.836321823186246744e-11,-1.054218283408520605e-03
3.540708141628325478e+01,-3.359615931521845124e-11,7.916666666393590290e-01,9.047619047512720503e-01,7.406528269912661680e-11,-2.326471312099241944e-03
3.541908381676334727e+01,-3.605560915062340620e-11,7.916666666385967499e-01,9.047619047516145541e-01,7.948732650045211189e-11,1.575082574295565098e-03
3.543108621724344687e+01,-3.838432875738638720e-11,7.916666666378819883e-01,9.047619047519450675e-01,8.462116559214554696e-11,2.923264262171050999e-03
3.544308861772353936e+01,-4.057884122607244238e-11,7.916666666372159655e-01,9.047619047522633684e-01,8.945913486349488652e-11,-6.945030637124466289e-04
3.545509101820363895e+01,-4.263590503628826057e-11,7.916666666366000138e-01,9.047619047525691238e-01,9.399408813679337606e-11,1.452079116900193735e-03
3.546709341868373144e+01,-4.455251405667167640e-11,7.916666666360352433e-01,9.047619047528621117e-01,9.821939816731687208e-11,-6.640345193001696844e-04
3.547909581916383104e+01,-4.632589754490185500e-11,7.916666666355226534e-01,9.047619047531422209e-01,1.021289566433459951e-10,8.370948087294590844e-04
3.549109821964392353e+01,-4.795352014768952088e-11,7.916666666350634651e-01,9.047619047534092296e-01,1.057171741861450365e-10,9.487019248516418129e-04
3.550310062012402312e+01,-4.943308190078597942e-11,7.916666666346583447e-01,9.047619047536629155e-01,1.089789803499814878e-10,-2.810047455384899907e-03
3.551510302060411561e+01,-5.076251822897518108e-11,7.916666666343081804e-01,9.047619047539031678e-01,1.119098236221091608e-10,-1.500876019467947816e-03
3.552710542108421521e+01,-5.193999994608057147e-11,7.916666666340136382e-01,9.047619047541298754e-01,1.145056714227828316e-10,1.892830702292758746e-03
3.553910782156430770e+01,-5.296393325495899092e-11,7.916666666337753844e-01,9.047619047543429271e-01,1.167630101052450959e-10,-3.758677688435493706e-03
3.555111022204440729e+01,-5.383295974750625797e-11,7.916666666335938629e-01,9.047619047545422122e-01,1.186788449557386475e-10,4.358668646471277041e-05
3.556311262252449978e+01,-5.454595640465223208e-11,7.916666666334696290e-01,9.047619047547277304e-01,1.202507001934957579e-10,-6.557939379841172447e-04
3.557511502300459938e+01,-5.510203559636489788e-11,7.916666666334030156e-01,9.047619047548992599e-01,1.214766189707467286e-10,-1.820011600052952273e-03
3.558711742348469187e+01,-5.550054508164715980e-11,7.916666666333942448e-01,9.047619047550568006e-01,1.223551633727131964e-10,1.252351491339485879e-04
3.559911982396479146e+01,-5.574106800853924613e-11,7.916666666334434277e-01,9.047619047552005744e-01,1.228854144176136649e-10,6.378239066246092987e-04
3.561112222444488395e+01,-5.582342291411700290e-11,7.916666666335507863e-01,9.047619047553302485e-01,1.230669720566591882e-10,1.097373176052610002e-03
3.562312462492498355e+01,-5.574766372449297958e-11,7.916666666337163205e-01,9.047619047554460447e-01,1.228999551740564205e-10,-5.214676470674963100e-03
3.563512702540507604e+01,-5.551407975481598964e-11,7.916666666339398084e-01,9.047619047555479632e-01,1.223850015870061172e-10,3.367411391098714887e-03
3.564712942588517564e+01,-5.512319570927080036e-11,7.916666666342211389e-01,9.047619047556360039e-01,1.215232680457027211e-10,-9.285137087661743914e-04
3.565913182636526813e+01,-5.457577168107919262e-11,7.916666666345599790e-01,9.047619047557103888e-01,1.203164302333366116e-10,2.098151792410902442e-03
3.567113422684536772e+01,-5.387280315249838415e-11,7.916666666349561066e-01,9.047619047557710070e-01,1.187666827660906405e-10,-2.216945542612708405e-04
3.568313662732546021e+01,-5.301552099482296819e-11,7.916666666354089665e-01,9.047619047558180805e-01,1.168767391931444493e-10,-1.139006238321236576e-03
3.569513902780555981e+01,-5.200539146838230271e-11,7.916666666359181148e-01,9.047619047558517202e-01,1.146498319966683034e-10,-1.093778583652368734e-04
3.570714142828565230e+01,-5.084411622254431027e-11,7.916666666364827742e-01,9.047619047558721483e-01,1.120897125918320241e-10,6.342093296781575046e-03
3.571914382876575189e+01,-4.953363229571028230e-11,7.916666666371023897e-01,9.047619047558794758e-01,1.092006513267930581e-10,3.140367469458679207e-03
3.573114622924584438e+01,-4.807611211532123803e-11,7.916666666377760730e-01,9.047619047558738137e-01,1.059874374827105014e-10,-6.753227368081940029e-04
3.574314862972594398e+01,-4.647396349785091935e-11,7.916666666385029361e-01,9.047619047558554950e-01,1.024553792737297446e-10,4.691477496473061984e-04
3.575515103020603647e+01,-4.472982964881305444e-11,7.916666666392819796e-01,9.047619047558246308e-01,9.861030384699831845e-11,2.255194917981778995e-03
3.576715343068613606e+01,-4.284658916275375806e-11,7.916666666401120933e-01,9.047619047557815541e-01,9.445855728264909199e-11,1.173920357582239598e-03
3.577915583116622855e+01,-4.082735602325975169e-11,7.916666666409922781e-01,9.047619047557263761e-01,9.000700459381826351e-11,1.822851856534722713e-04
3.579115823164632815e+01,-3.867547960294947129e-11,7.916666666419212017e-01,9.047619047556596517e-01,8.526302972662585731e-11,-3.618632588974085313e-04
3.580316063212642064e+01,-3.639454466348237311e-11,7.916666666428975319e-01,9.047619047555813809e-01,8.023453556019580863e-11,-2.136334440606136361e-03
3.581516303260652023e+01,-3.398837135554939526e-11,7.916666666439197142e-01,9.047619047554921190e-01,7.492994390663524537e-11,1.511984857971077501e-03
3.582716543308661272e+01,-3.146101521888290975e-11,7.916666666449864165e-01,9.047619047553919769e-01,6.935819551105608524e-11,2.213123237290930828e-03
3.583916783356671232e+01,-2.881676718224615002e-11,7.916666666460959734e-01,9.047619047552815097e-01,6.352875005155174551e-11,4.467519089808374803e-03
3.585117023404680481e+01,-2.606015356344445550e-11,7.916666666472466085e-01,9.047619047551610505e-01,5.745158613922166755e-11,-1.080312213494354079e-03
3.586317263452690440e+01,-2.319593606931314820e-11,7.916666666484366566e-01,9.047619047550308213e-01,5.113720131814469201e-11,1.310066486979478799e-03
3.587517503500699689e+01,-2.022911179573087103e-11,7.916666666496641191e-01,9.047619047548913773e-01,4.459661206540824922e-11,-5.497006435325364624e-05
3.588717743548709649e+01,-1.716491322760517672e-11,7.916666666509272199e-01,9.047619047547431625e-01,3.784135379107653214e-11,2.519933136398405400e-03
3.589917983596718898e+01,-1.400880823888728786e-11,7.916666666522237383e-01,9.047619047545866211e-01,3.088348083822282749e-11,-1.882019603162870852e-04
3.591118223644728857e+01,-1.076650009255714302e-11,7.916666666535515651e-01,9.047619047544220861e-01,2.373556648289653188e-11,-1.285910391134858360e-03
3.592318463692738106e+01,-7.443927440639475060e-12,7.916666666549084797e-01,9.047619047542502235e-01,1.641070293415849448e-11,-3.369040531083462159e-03
3.593518703740748066e+01,-4.047264324186246467e-12,7.916666666562922616e-01,9.047619047540713666e-01,8.922501334042128123e-12,1.436999476153247041e-03
3.594718943788757315e+01,-5.829201732943691312e-13,7.916666666577003575e-01,9.047619047538861814e-01,1.285091757592404410e-12,3.290715258648138869e-04
3.595919183836767274e+01,2.942460192910903903e-12,7.916666666591304358e-01,9.047619047536951120e-01,-6.486876787170890851e-12,2.254386778300544823e-03
3.597119423884776523e+01,6.521996566260081056e-12,7.916666666605797209e-01,9.047619047534987136e-01,-1.437823635921818581e-11,-1.092659992725552968e-03
3.598319663932786483e+01,1.014857334955543299e-11,7.916666666620456594e-01,9.047619047532976522e-01,-2.237330008454553708e-11,5.192438214241421220e-03
3.599519903980795732e+01,1.381483955655491428e-11,7.916666666635255867e-01,9.047619047530924830e-01,-3.045586215613923906e-11,-1.407633987382824955e-03
3.600720144028805692e+01,1.751320881198825467e-11,7.916666666650163942e-01,9.047619047528837610e-01,-3.860919783401141653e-11,1.033773166260866820e-03
3.601920384076814940e+01,2.123585935154042838e-11,7.916666666665153063e-01,9.047619047526721525e-01,-4.681606344516363037e-11,8.375418097856587992e-04
3.603120624124824900e+01,2.497473402186876641e-11,7.916666666680192144e-01,9.047619047524582125e-01,-5.505869638362478887e-11,2.214745310086915948e-03
3.604320864172834149e+01,2.872154028058585715e-11,7.916666666695251209e-01,9.047619047522428293e-01,-6.331881511041342701e-11,-3.227438487787428296e-04
3.605521104220844109e+01,3.246775019627581859e-11,7.916666666710296951e-01,9.047619047520265578e-01,-7.157761915357365654e-11,-1.825885146564258524e-03
3.606721344268853358e+01,3.620460044847893087e-11,7.916666666725297175e-01,9.047619047518100643e-01,-7.981578910814132264e-11,-1.968604371359213880e-03
3.607921584316863317e+01,3.992309232770705540e-11,7.916666666740217462e-01,9.047619047515942370e-01,-8.801348663617815741e-11,1.634284568894850236e-03
3.609121824364872566e+01,4.361399173542736915e-11,7.916666666755024506e-01,9.047619047513796309e-01,-9.615035446673589448e-11,2.149196321853199013e-04
3.610322064412882526e+01,4.726782918407945759e-11,7.916666666769680560e-01,9.047619047511671342e-01,-1.042055163958938928e-10,6.923777763900648566e-04
3.611522304460891775e+01,5.087489979705751735e-11,7.916666666784150097e-01,9.047619047509574131e-01,-1.121575772867201299e-10,-1.625430203640793872e-03
3.612722544508901734e+01,5.442526330872837323e-11,7.916666666798395369e-01,9.047619047507513557e-01,-1.199846230693106221e-10,2.823947873950466187e-04
3.613922784556910983e+01,5.790874406441417208e-11,7.916666666812378628e-01,9.047619047505497392e-01,-1.276642207407515685e-10,4.381779525931120195e-04
3.615123024604920943e+01,6.131493102040914611e-11,7.916666666826059906e-01,9.047619047503534517e-01,-1.351734183651560693e-10,1.233330897794214769e-03
3.616323264652930192e+01,6.463317774396207405e-11,7.916666666839400346e-01,9.047619047501632705e-01,-1.424887450736255464e-10,-2.923228141080769834e-03
3.617523504700940151e+01,6.785260241329463427e-11,7.916666666852357759e-01,9.047619047499801948e-01,-1.495862110642900677e-10,-1.534394948694649220e-03
3.618723744748949400e+01,7.096208781758393701e-11,7.916666666864891067e-01,9.047619047498050016e-01,-1.564413076022697806e-10,3.458406061408697378e-03
3.619923984796959360e+01,7.395028135697836362e-11,7.916666666876956970e-01,9.047619047496385791e-01,-1.630290070197097043e-10,-7.859028063249341202e-04
3.621124224844968609e+01,7.680559504258258681e-11,7.916666666888512172e-01,9.047619047494819267e-01,-1.693237627157466179e-10,-1.678520874354860347e-04
3.622324464892978568e+01,7.951620549647207220e-11,7.916666666899512261e-01,9.047619047493360434e-01,-1.752995091565410091e-10,-7.967689168736912268e-04
3.623524704940987817e+01,8.207005395167952027e-11,7.916666666909910610e-01,9.047619047492017064e-01,-1.809296618752467020e-10,-2.993441493521714278e-03
3.624724944988997777e+01,8.445484625220673128e-11,7.916666666919662809e-01,9.047619047490801369e-01,-1.861871174720371454e-10,-2.151440488281958826e-03
3.625925185037007026e+01,8.665805285301416207e-11,7.916666666928720009e-01,9.047619047489722233e-01,-1.910442536140821489e-10,7.414068213553914790e-04
3.627125425085016985e+01,8.866690882003174403e-11,7.916666666937034469e-01,9.047619047488788535e-01,-1.954729290355710175e-10,-1.344166719944224833e-03
3.628325665133026234e+01,9.046841383014723800e-11,7.916666666944557340e-01,9.047619047488013599e-01,-1.994444835376875814e-10,4.054269826366237693e-03
3.629525905181036194e+01,9.204933217121652229e-11,7.916666666951239772e-01,9.047619047487405197e-01,-2.029297379886315993e-10,-2.996365756331895083e-03
3.630726145229045443e+01,9.339619274205588954e-11,7.916666666957029586e-01,9.047619047486976651e-01,-2.058989943236018529e-10,-3.884706085469774844e-03
3.631926385277055402e+01,9.449528905244897442e-11,7.916666666961875709e-01,9.047619047486736843e-01,-2.083220355448111653e-10,-7.839350023666830569e-04
3.633126625325064651e+01,9.533267922313824910e-11,7.916666666965724852e-01,9.047619047486697985e-01,-2.101681257214671433e-10,-2.419100827212869800e-03
3.634326865373074611e+01,9.589418598583558282e-11,7.916666666968524835e-01,9.047619047486870070e-01,-2.114060099897950023e-10,2.761325793330553832e-03
3.635527105421083860e+01,9.616539668321142383e-11,7.916666666970221256e-01,9.047619047487267530e-01,-2.120039145530132939e-10,-8.524468038550544373e-04
3.636727345469093819e+01,9.613166326890239917e-11,7.916666666970757493e-01,9.047619047487899246e-01,-2.119295466813501649e-10,1.032709732013145556e-03
3.637927585517103068e+01,9.577810230750919499e-11,7.916666666970078037e-01,9.047619047488777433e-01,-2.111500947120380068e-10,-2.837101482982511916e-03
3.639127825565113028e+01,9.508959497459528995e-11,7.916666666968126265e-01,9.047619047489915411e-01,-2.096322280493102761e-10,1.321401462729846453e-03
3.640328065613122277e+01,9.405078705668752389e-11,7.916666666964844445e-01,9.047619047491325395e-01,-2.073420971644022440e-10,1.267165877891598827e-03
