t,P,C,W,N,dP_dt,dP_dt_noisy
9.849969993998799467e+00,2.201949444072003048e-01,2.241397521000630388e-01,1.446111800014117654e-01,-1.906409386286520291e-01,-1.296782098560190534e-02,-1.202583795743056121e-02
9.853970794158831481e+00,2.201430508341700176e-01,2.240558750363853824e-01,1.446083794727298921e-01,-1.907313052605607573e-01,-1.297375916828665161e-02,-6.477666391371313809e-03
9.857971594318863495e+00,2.200911337313796734e-01,2.239722539874749729e-01,1.446055144747200871e-01,-1.908217883769851020e-01,-1.297958404171109005e-02,-7.021697684756970231e-03
9.861972394478895509e+00,2.200391935515671193e-01,2.238888888724794579e-01,1.446025852773816511e-01,-1.909123870325888650e-01,-1.298529588128226678e-02,-9.644540743339894903e-03
9.865973194638927524e+00,2.199872307463597854e-01,2.238057796088926410e-01,1.445995921503571147e-01,-1.910031002835943237e-01,-1.299089496242249522e-02,-1.174976304145070385e-02
9.869973994798959538e+00,2.199352457662744897e-01,2.237229261125544266e-01,1.445965353629320715e-01,-1.910939271877822865e-01,-1.299638156056949490e-02,-1.682669005945342661e-02
9.873974794958991552e+00,2.198832390607176612e-01,2.236403282976509310e-01,1.445934151840352899e-01,-1.911848668044921207e-01,-1.300175595117649720e-02,-6.909691359656503287e-03
9.877975595119023566e+00,2.198312110779850892e-01,2.235579860767143989e-01,1.445902318822387955e-01,-1.912759181946216136e-01,-1.300701840971237033e-02,-9.890447766626548828e-03
9.881976395279055581e+00,2.197791622652621735e-01,2.234758993606232313e-01,1.445869857257576496e-01,-1.913670804206271392e-01,-1.301216921166169910e-02,-1.723369799501492730e-02
9.885977195439087595e+00,2.197270930686237023e-01,2.233940680586019856e-01,1.445836769824501711e-01,-1.914583525465235192e-01,-1.301720863252497223e-02,-1.941503200604422288e-02
9.889977995599119609e+00,2.196750039330340742e-01,2.233124920782213196e-01,1.445803059198177976e-01,-1.915497336378841620e-01,-1.302213694781866396e-02,-1.616551651841912143e-02
9.893978795759151623e+00,2.196228953023470487e-01,2.232311713253980756e-01,1.445768728050051410e-01,-1.916412227618409236e-01,-1.302695443307529642e-02,-7.617889404012434702e-03
9.897979595919183637e+00,2.195707676193059676e-01,2.231501057043953073e-01,1.445733779047999323e-01,-1.917328189870841915e-01,-1.303166136384363918e-02,-6.777359704708316168e-03
9.901980396079215652e+00,2.195186213255436725e-01,2.230692951178221417e-01,1.445698214856331321e-01,-1.918245213838628838e-01,-1.303625801568883934e-02,-4.957280447422629868e-03
9.905981196239247666e+00,2.194664568615823930e-01,2.229887394666338896e-01,1.445662038135788197e-01,-1.919163290239843667e-01,-1.304074466419244752e-02,-1.691785722285698082e-02
9.909981996399279680e+00,2.194142746668339694e-01,2.229084386501319626e-01,1.445625251543542766e-01,-1.920082409808145929e-01,-1.304512158495266597e-02,-1.484440407935218482e-02
9.913982796559311694e+00,2.193620751795996582e-01,2.228283925659640119e-01,1.445587857733198756e-01,-1.921002563292779908e-01,-1.304938905358435201e-02,-6.135868420951626039e-03
9.917983596719343709e+00,2.193098588370702429e-01,2.227486011101237617e-01,1.445549859354792466e-01,-1.921923741458574642e-01,-1.305354734571929215e-02,-1.195327157100949458e-02
9.921984396879375723e+00,2.192576260753260065e-01,2.226690641769511481e-01,1.445511259054790831e-01,-1.922845935085945035e-01,-1.305759673700618122e-02,-9.236490754512029222e-03
9.925985197039407737e+00,2.192053773293366759e-01,2.225897816591322076e-01,1.445472059476093085e-01,-1.923769134970890748e-01,-1.306153750311084445e-02,-1.966627398186732850e-02
9.929985997199439751e+00,2.191531130329615051e-01,2.225107534476991611e-01,1.445432263258030203e-01,-1.924693331924996198e-01,-1.306536991971634330e-02,-1.491232995709483242e-02
9.933986797359471765e+00,2.191008336189492478e-01,2.224319794320303301e-01,1.445391873036363795e-01,-1.925618516775431666e-01,-1.306909426252311074e-02,-1.314803917456478476e-02
9.937987597519503780e+00,2.190485395189381568e-01,2.223534594998502756e-01,1.445350891443288321e-01,-1.926544680364951356e-01,-1.307271080724909176e-02,-1.484229166026905522e-02
9.941988397679535794e+00,2.189962311634559289e-01,2.222751935372296594e-01,1.445309321107428879e-01,-1.927471813551896174e-01,-1.307621982962984403e-02,-1.514487317785499082e-02
9.945989197839567808e+00,2.189439089819197881e-01,2.221971814285852442e-01,1.445267164653842862e-01,-1.928399907210190667e-01,-1.307962160541876161e-02,-2.124132181212878140e-02
9.949989997999599822e+00,2.188915734029512339e-01,2.221194230603693864e-01,1.445224424698919874e-01,-1.929328952243817286e-01,-1.308291640907861125e-02,-4.927395558833010461e-03
9.953990798159631836e+00,2.188392248546792429e-01,2.220419183220580794e-01,1.445181103849925153e-01,-1.930258939586232680e-01,-1.308610451354752513e-02,-1.234117802216541486e-02
9.957991598319663851e+00,2.187868637635363434e-01,2.219646670923052512e-01,1.445137204724027125e-01,-1.931189860146559634e-01,-1.308918619513770552e-02,-2.035571515071230714e-02
9.961992398479695865e+00,2.187344905548188057e-01,2.218876692479413992e-01,1.445092729934987219e-01,-1.932121704849140420e-01,-1.309216173023379330e-02,-7.688393719075758102e-03
9.965993198639727879e+00,2.186821056527193385e-01,2.218109246644087429e-01,1.445047682092540364e-01,-1.933054464635340086e-01,-1.309503139513637504e-02,-1.273286142940167030e-02
9.969993998799759893e+00,2.186297094803268948e-01,2.217344332157611397e-01,1.445002063802393877e-01,-1.933988130463545618e-01,-1.309779546606194313e-02,-9.478685175928444270e-03
9.973994798959791908e+00,2.185773024596267822e-01,2.216581947746642245e-01,1.444955877666227184e-01,-1.934922693309166497e-01,-1.310045421914317332e-02,-1.402126494648331910e-02
9.977995599119823922e+00,2.185248850115007191e-01,2.215822092123952425e-01,1.444909126281693490e-01,-1.935858144164633865e-01,-1.310300793042907391e-02,-1.696783465834111534e-02
9.981996399279855936e+00,2.184724575557266124e-01,2.215064763988431606e-01,1.444861812242417554e-01,-1.936794474039401637e-01,-1.310545687588500138e-02,-1.684220724043629033e-02
9.985997199439887950e+00,2.184200205109787796e-01,2.214309962025086953e-01,1.444813938137997911e-01,-1.937731673959945111e-01,-1.310780133139294659e-02,-1.132764487756466459e-02
9.989997999599919964e+00,2.183675742948279208e-01,2.213557684905041734e-01,1.444765506554005208e-01,-1.938669734969762082e-01,-1.311004157275166837e-02,-9.169083480178578938e-03
9.993998799759951979e+00,2.183151193237409249e-01,2.212807931285536711e-01,1.444716520071982480e-01,-1.939608648129373114e-01,-1.311217787567666576e-02,-1.059156045766478094e-02
9.997999599919983993e+00,2.182626560130811466e-01,2.212060699809929587e-01,1.444666981269446537e-01,-1.940548404516320158e-01,-1.311421051580064293e-02,-9.810176973716184384e-03
1.000200040008001601e+01,2.182101847771081848e-01,2.211315989107695001e-01,1.444616892719886025e-01,-1.941488995225167380e-01,-1.311613976867338077e-02,-7.016560477464962343e-03
1.000600120024004802e+01,2.181577060289780212e-01,2.210573797794424256e-01,1.444566256992762254e-01,-1.942430411367501442e-01,-1.311796590976203533e-02,-1.158982416535588728e-02
1.001000200040008004e+01,2.181052201807429369e-01,2.209834124471826144e-01,1.444515076653509478e-01,-1.943372644071930944e-01,-1.311968921445122969e-02,-7.999122053675766092e-03
1.001400280056011205e+01,2.180527276433515682e-01,2.209096967727725846e-01,1.444463354263535171e-01,-1.944315684484086704e-01,-1.312130995804328647e-02,-7.473929363778182740e-03
1.001800360072014406e+01,2.180002288266488508e-01,2.208362326136065756e-01,1.444411092380218642e-01,-1.945259523766621756e-01,-1.312282841575829195e-02,-1.153971073461875115e-02
1.002200440088017608e+01,2.179477241393760478e-01,2.207630198256905485e-01,1.444358293556912420e-01,-1.946204153099211076e-01,-1.312424486273426789e-02,-1.337426741320675919e-02
1.002600520104020809e+01,2.178952139891708051e-01,2.206900582636421304e-01,1.444304960342941424e-01,-1.947149563678552409e-01,-1.312555957402742821e-02,-1.516001722777109498e-02
1.003000600120024011e+01,2.178426987825670402e-01,2.206173477806906147e-01,1.444251095283603514e-01,-1.948095746718364885e-01,-1.312677282461223796e-02,-1.899443504108055611e-02
1.003400680136027212e+01,2.177901789249950537e-01,2.205448882286770718e-01,1.444196700920169218e-01,-1.949042693449390129e-01,-1.312788488938159727e-02,-2.075874693007889737e-02
1.003800760152030414e+01,2.177376548207814178e-01,2.204726794580541827e-01,1.444141779789882007e-01,-1.949990395119391984e-01,-1.312889604314701822e-02,-6.400906338987307452e-03
1.004200840168033615e+01,2.176851268731490596e-01,2.204007213178864055e-01,1.444086334425957185e-01,-1.950938842993156508e-01,-1.312980656063875325e-02,-1.302499940914208891e-02
1.004600920184036816e+01,2.176325954842172616e-01,2.203290136558498091e-01,1.444030367357583833e-01,-1.951888028352491422e-01,-1.313061671650606402e-02,-1.569650687292023852e-02
1.005001000200040018e+01,2.175800610550016334e-01,2.202575563182322393e-01,1.443973881109923418e-01,-1.952837942496227497e-01,-1.313132678531721970e-02,-5.059820604042334843e-03
1.005401080216043219e+01,2.175275239854140563e-01,2.201863491499331527e-01,1.443916878204109522e-01,-1.953788576740216887e-01,-1.313193704155983521e-02,-8.085177682861970777e-03
1.005801160232046421e+01,2.174749846742627946e-01,2.201153919944637827e-01,1.443859361157248944e-01,-1.954739922417333964e-01,-1.313244775964085911e-02,-1.263718680633621125e-02
1.006201240248049622e+01,2.174224435192524674e-01,2.200446846939470569e-01,1.443801332482421429e-01,-1.955691970877475871e-01,-1.313285921388692053e-02,-7.900539972888790188e-03
1.006601320264052823e+01,2.173699009169839380e-01,2.199742270891174856e-01,1.443742794688678832e-01,-1.956644713487561416e-01,-1.313317167854440547e-02,-1.387238077122577434e-02
1.007001400280056025e+01,2.173173572629544803e-01,2.199040190193214117e-01,1.443683750281045952e-01,-1.957598141631531341e-01,-1.313338542777960083e-02,-1.111527584452776454e-02
1.007401480296059226e+01,2.172648129515576676e-01,2.198340603225168166e-01,1.443624201760520531e-01,-1.958552246710349443e-01,-1.313350073567893031e-02,-3.797819221546691604e-03
1.007801560312062428e+01,2.172122683760833728e-01,2.197643508352733477e-01,1.443564151624072700e-01,-1.959507020142000622e-01,-1.313351787624911227e-02,-7.600782981256616264e-03
1.008201640328065629e+01,2.171597239287178793e-01,2.196948903927724295e-01,1.443503602364645533e-01,-1.960462453361492274e-01,-1.313343712341727941e-02,-1.425512380975196315e-02
1.008601720344068831e+01,2.171071800005437147e-01,2.196256788288070694e-01,1.443442556471154770e-01,-1.961418537820854568e-01,-1.313325875103120779e-02,-9.410581064961910311e-03
1.009001800360072032e+01,2.170546369815397891e-01,2.195567159757820797e-01,1.443381016428488539e-01,-1.962375264989139334e-01,-1.313298303285949029e-02,-6.961766193384942049e-03
1.009401880376075233e+01,2.170020952605813125e-01,2.194880016647139109e-01,1.443318984717507913e-01,-1.963332626352420340e-01,-1.313261024259167881e-02,-1.344879643597824033e-02
1.009801960392078435e+01,2.169495552254398774e-01,2.194195357252307355e-01,1.443256463815046908e-01,-1.964290613413793574e-01,-1.313214065383851506e-02,-1.493863603343726851e-02
1.010202040408081636e+01,2.168970172627833204e-01,2.193513179855723916e-01,1.443193456193911650e-01,-1.965249217693378070e-01,-1.313157454013201206e-02,-3.459416589380662210e-03
1.010602120424084838e+01,2.168444817581758888e-01,2.192833482725904115e-01,1.443129964322881487e-01,-1.966208430728313694e-01,-1.313091217492575596e-02,-1.430239413767954437e-02
1.011002200440088039e+01,2.167919490960781015e-01,2.192156264117480768e-01,1.443065990666708709e-01,-1.967168244072763084e-01,-1.313015383159496161e-02,-1.940381756023138934e-02
1.011402280456091241e+01,2.167394196598468603e-01,2.191481522271203075e-01,1.443001537686117164e-01,-1.968128649297911648e-01,-1.312929978343677605e-02,-1.206866810560534506e-02
1.011802360472094442e+01,2.166868938317353666e-01,2.190809255413937728e-01,1.442936607837804752e-01,-1.969089637991965624e-01,-1.312835030367037401e-02,-1.314976352024392961e-03
1.012202440488097643e+01,2.166343719928931766e-01,2.190139461758667527e-01,1.442871203574441208e-01,-1.970051201760154858e-01,-1.312730566543712958e-02,-9.577103365160053242e-03
1.012602520504100845e+01,2.165818545233660908e-01,2.189472139504493042e-01,1.442805327344669208e-01,-1.971013332224730019e-01,-1.312616614180085566e-02,-7.906079457408208416e-03
1.013002600520104046e+01,2.165293418020963756e-01,2.188807286836631782e-01,1.442738981593104097e-01,-1.971976021024964831e-01,-1.312493200574800165e-02,-2.350252098909958592e-02
1.013402680536107248e+01,2.164768342069225138e-01,2.188144901926417363e-01,1.442672168760334439e-01,-1.972939259817155233e-01,-1.312360353018773851e-02,-1.539198597216126681e-02
1.013802760552110449e+01,2.164243321145793986e-01,2.187484982931301447e-01,1.442604891282920632e-01,-1.973903040274618270e-01,-1.312218098795222762e-02,-6.562972928589563132e-03
1.014202840568113650e+01,2.163718359006981951e-01,2.186827527994852083e-01,1.442537151593396294e-01,-1.974867354087694593e-01,-1.312066465179679078e-02,-1.458422755233593215e-02
1.014602920584116852e+01,2.163193459398064233e-01,2.186172535246754534e-01,1.442468952120267711e-01,-1.975832192963745682e-01,-1.311905479440008543e-02,-5.959981288004691756e-03
1.015003000600120053e+01,2.162668626053279308e-01,2.185520002802810169e-01,1.442400295288013556e-01,-1.976797548627156065e-01,-1.311735168836431105e-02,-1.013922017424424490e-02
1.015403080616123255e+01,2.162143862695828922e-01,2.184869928764938685e-01,1.442331183517086002e-01,-1.977763412819332489e-01,-1.311555560621532369e-02,-1.052097374646278685e-02
1.015803160632126456e+01,2.161619173037878094e-01,2.184222311221175883e-01,1.442261619223908775e-01,-1.978729777298702808e-01,-1.311366682040295863e-02,-4.085663849587275326e-03
1.016203240648129658e+01,2.161094560780555673e-01,2.183577148245674504e-01,1.442191604820879380e-01,-1.979696633840718478e-01,-1.311168560330116216e-02,-1.499389293921361485e-02
1.016603320664132859e+01,2.160570029615229426e-01,2.182934437906949854e-01,1.442121142715647453e-01,-1.980663974239563196e-01,-1.310961222694584719e-02,-1.480577653564767518e-02
1.017003400680136060e+01,2.160045583237195366e-01,2.182294178348135882e-01,1.442050235304663808e-01,-1.981631790322255504e-01,-1.310744696054991394e-02,-1.192051871482228964e-02
1.017403480696139262e+01,2.159521225320904236e-01,2.181656367618576287e-01,1.441978884988452392e-01,-1.982600073911073568e-01,-1.310519007592761409e-02,-1.134904282100645742e-02
1.017803560712142463e+01,2.158996959525487369e-01,2.181021003725025775e-01,1.441907094166069159e-01,-1.983568816839093307e-01,-1.310284184573935751e-02,-2.092481361313919264e-02
1.018203640728145665e+01,2.158472789499305822e-01,2.180388084663017201e-01,1.441834865232226870e-01,-1.984538010957324350e-01,-1.310040254247829029e-02,-6.284123603358317267e-03
1.018603720744148866e+01,2.157948718879950101e-01,2.179757608416860726e-01,1.441762200577295927e-01,-1.985507648134708092e-01,-1.309787243847042489e-02,-1.128371946199915009e-02
1.019003800760152068e+01,2.157424751294241827e-01,2.179129572959644379e-01,1.441689102587302984e-01,-1.986477720258119639e-01,-1.309525180587496097e-02,-1.325162553330819226e-02
1.019403880776155269e+01,2.156900890358231793e-01,2.178503976253233221e-01,1.441615573643932613e-01,-1.987448219232366697e-01,-1.309254091668434275e-02,-9.310801321300431199e-03
1.019803960792158470e+01,2.156377139677201349e-01,2.177880816248271290e-01,1.441541616124525915e-01,-1.988419136980190127e-01,-1.308974004272447922e-02,-1.439261204435381310e-02
1.020204040808161672e+01,2.155853502845661018e-01,2.177260090884178823e-01,1.441467232402081355e-01,-1.989390465442263667e-01,-1.308684945565500961e-02,-6.368916158388050579e-03
1.020604120824164873e+01,2.155329983447352160e-01,2.176641798089154478e-01,1.441392424845254205e-01,-1.990362196577193377e-01,-1.308386942696940398e-02,-1.207677786414155380e-02
1.021004200840168075e+01,2.154806585055245860e-01,2.176025935780174780e-01,1.441317195818357100e-01,-1.991334322361519305e-01,-1.308080022799518877e-02,-8.791037973564121491e-03
1.021404280856171276e+01,2.154283311231543208e-01,2.175412501862993009e-01,1.441241547681360036e-01,-1.992306834789713266e-01,-1.307764212989423469e-02,-1.682539707295815229e-02
1.021804360872174477e+01,2.153760165527675297e-01,2.174801494232141419e-01,1.441165482789888985e-01,-1.993279725874181063e-01,-1.307439540366274987e-02,-1.378217748860381502e-02
