P,pH,CO2,S,S_noisy
2.087547416469494621e+01,7.244452676680381842e+00,5.243956283195855406e+01,2.414938664925935230e-01,1.991739212209834298e-01
4.160024590050942095e+01,7.284018642426739909e+00,2.133889300643404852e+01,6.815285110084788878e-01,7.027126101962924976e-01
3.956522332955761101e+01,7.242747068008253741e+00,2.084269092315093630e+01,6.288377526792983119e-01,6.315529411444555929e-01
9.809305028435070994e+01,7.278897977444271916e+00,4.415198674594937245e+01,9.475438506440488906e-01,9.427935758596788229e-01
9.498107435828048395e+00,7.406808220755086936e+00,3.133106446344780949e+01,1.715567656819928788e-01,1.615977023394523648e-01
1.852235598327144217e+01,7.315943565603134857e+00,3.755533892356520198e+01,2.631674837397784406e-01,2.915542160734966859e-01
6.368778422209322088e+01,7.589118343022848379e+00,4.121103427618781723e+01,9.427033487965630343e-01,9.326390406145232959e-01
1.211028736214640134e+01,7.270028307826961189e+00,4.956278906810426577e+01,1.641557570897383134e-01,1.895921485793125860e-01
6.214280909619154158e+01,7.425526122171517862e+00,4.106478458541326404e+01,8.919416493471954421e-01,8.818886900624351988e-01
6.346993498342517626e+01,7.572312174166357934e+00,5.436194947089789054e+01,9.318216434752961685e-01,9.328445394068733965e-01
5.566574524817114167e+01,7.466225043516738324e+00,2.513286594206660141e+01,8.888059121310331046e-01,8.960263238845972422e-01
4.277137238339317804e+01,7.285568730793919201e+00,3.866291662377757632e+01,6.526464274451813097e-01,6.932682778950727265e-01
4.741786436963291607e+01,7.597902681384958612e+00,4.285526985993612215e+01,8.732635316868053721e-01,8.783950760942544900e-01
3.766020196439873757e+01,7.260380306914565374e+00,4.935024940825154260e+01,5.240329515473596267e-01,5.289269812062936671e-01
3.936101875033874364e+01,7.416060695308422268e+00,5.125539035753121198e+01,6.599859782776548167e-01,6.588228234103301606e-01
3.544991945952196488e+01,7.557613314957015938e+00,2.402352943079415581e+01,7.636413615358821350e-01,7.578021253871624063e-01
3.128597885050011485e+01,7.408361626546232870e+00,4.041390516046401160e+01,5.478767960104803381e-01,5.359506955301440723e-01
1.807294161900401619e+01,7.583368695240503499e+00,5.818272010264011840e+01,3.062515595294047488e-01,3.426320398075242690e-01
5.666171258055943127e+01,7.513729498474774005e+00,3.467221237777329890e+01,9.020278102196902514e-01,9.316483577951509831e-01
6.104026302645469571e+01,7.451457868398665418e+00,2.318124592814961460e+01,9.087612750508426984e-01,8.952455986101651719e-01
5.495857791795098990e+01,7.437760221690580487e+00,3.636197136151982079e+01,8.633440747142950844e-01,8.668042813428242788e-01
5.129736211625572651e+01,7.538234228642409107e+00,2.680960431932086152e+01,8.899101123337359587e-01,8.666269439562978016e-01
8.127975153946790954e+01,7.309311406828935098e+00,4.856201491158337546e+01,9.176630498420651483e-01,9.367496282799687712e-01
9.138549330655847314e+01,7.314362206325288440e+00,5.876772722881973010e+01,9.373213782623366352e-01,9.513341418640092195e-01
7.177014934697009352e+00,7.280653039703447682e+00,5.443930420853354946e+01,1.383145137172632211e-01,1.408464910286035543e-01
4.113049977082346942e+01,7.506055216216373616e+00,4.820283039703555517e+01,7.553792327930780592e-01,7.395221128858999737e-01
4.755319227531521165e+01,7.257424081609864963e+00,5.977877177737371284e+01,6.335119274160456726e-01,6.491217908554027805e-01
1.079996303780939115e+01,7.576460280038310735e+00,3.225461993246852899e+01,2.135237017752779909e-01,2.261612867755726231e-01
3.396128451809273230e+01,7.525823401659424761e+00,4.597347125117562427e+01,6.662330022794549222e-01,6.629487470902161173e-01
4.235625827415515232e+01,7.294667391085559949e+00,4.188978779921298212e+01,6.440975563350934685e-01,6.591473672480953061e-01
5.013668610576473839e+00,7.376145386112640701e+00,4.418735695579432843e+01,1.357650074593134693e-01,1.091878110881950997e-01
4.382726970072687322e+01,7.504744805294834009e+00,3.800608296419657961e+01,8.054456226946576924e-01,7.937747106905020944e-01
1.109580639547413128e+01,7.263498884149673707e+00,5.775218797178651897e+01,1.518999568605592099e-01,1.331744344026326854e-01
4.116402953490357675e+01,7.299696931812917455e+00,2.571115273315703220e+01,6.752214058109626826e-01,6.777963874250130250e-01
2.070060253883319490e+01,7.364105528799884226e+00,4.939291558550227990e+01,2.869228416454506769e-01,3.205733539481913086e-01
1.107252105605790682e+01,7.541105271188471626e+00,4.218823610271803659e+01,1.958104976570142208e-01,1.970696321977078447e-01
7.350387237473336555e+00,7.309459343203351445e+00,3.752263076009847964e+01,1.454097467590235726e-01,1.684366009167110045e-01
5.195445843795814511e+01,7.493287348732511788e+00,3.004097803415414347e+01,8.742027098821607556e-01,8.738519509117734785e-01
1.291420983307239201e+00,7.505625978681431221e+00,3.684765435280726109e+01,1.303023814550369475e-01,1.224495508428300738e-01
4.032591309453513162e+01,7.504809731605394774e+00,3.155317450648881916e+01,7.793140654349706153e-01,7.998388017681817841e-01
6.973685214119888620e+00,7.217589364789435358e+00,5.772912659880921638e+01,1.360181526120166073e-01,1.471246933297447601e-01
6.916447852343989666e+01,7.396015682888708476e+00,3.085891743425264977e+01,9.166141118955678513e-01,9.452399311487654776e-01
6.527662044073507275e+01,7.327073564242801318e+00,3.916864925942766007e+01,8.716375276644446890e-01,8.913561492123528440e-01
1.619570557038219150e+01,7.308980459246297912e+00,5.671267679082706081e+01,1.958559160942128785e-01,1.798323909104170004e-01
3.701418509039412186e+01,7.525119090133016719e+00,3.642988425762302285e+01,7.390869530397503606e-01,6.883513417844463467e-01
7.266353346839022720e+01,7.434096469788157080e+00,4.267408338151407321e+01,9.304432616872033712e-01,9.333969023224193418e-01
1.367516361416533854e+01,7.284530723194346358e+00,5.736520967297026630e+01,1.697271546214962901e-01,1.463962059177566499e-01
8.146949332475911376e+01,7.487078551387039482e+00,5.150740814484706220e+01,9.563228126574421228e-01,9.283266863677652747e-01
6.648704105599126990e+01,7.488440341399711819e+00,5.839706594599065426e+01,9.162622428917933659e-01,8.868264834458062795e-01
9.419246672074196169e+01,7.574132847333523877e+00,4.900581347323564785e+01,9.805580998521830072e-01,9.679082632098442440e-01
6.058308051758084645e+01,7.593295799096339671e+00,5.314588159490933350e+01,9.284042411152999552e-01,9.245732302127789293e-01
5.414434841706885493e+00,7.399848822489383693e+00,4.858356511631395591e+01,1.364356309484663909e-01,1.367030753203149762e-01
4.150332004724553059e+01,7.561407648699878692e+00,3.428923585240260508e+01,8.181734413700407771e-01,8.592206807366161714e-01
6.917256719106940466e+01,7.526535349892609084e+00,5.451633366120987745e+01,9.372336050791052475e-01,9.131370340990975221e-01
4.744741370869314778e+01,7.517919710393280219e+00,3.715793317559305109e+01,8.455829766633026212e-01,8.455168981744738410e-01
3.780311179884973427e+01,7.251337249620620540e+00,3.824636391492197163e+01,5.568001738076755469e-01,5.320572901514748487e-01
2.580865611384512803e+01,7.401559568699401126e+00,4.858929361547810544e+01,4.048142880144455225e-01,3.850427918643907210e-01
6.929890797171624683e+01,7.421762786758344888e+00,5.157179747185240615e+01,9.111091648129738818e-01,9.125711689585549458e-01
1.640322427820172635e+01,7.522085063709901931e+00,4.031252985892093932e+01,2.918988213724015290e-01,3.003930379919128590e-01
7.659066999716981172e+01,7.334806745319543353e+00,3.145348585364540739e+01,9.215100813571225347e-01,8.959196544446194066e-01
2.881677074387830828e+01,7.314548233912477215e+00,5.875021478141729858e+01,3.757673059602465448e-01,3.987610516494423107e-01
5.816973069193216617e+01,7.283862550944511405e+00,3.319106761919186965e+01,8.178311266273454727e-01,7.993386073436088424e-01
9.225576609837713704e+01,7.473892375490859941e+00,3.025636884013895411e+01,9.717068339502429319e-01,9.909790045016084736e-01
5.972332576617477429e+01,7.419631291912464732e+00,5.905931456656424672e+01,8.567295185372800770e-01,8.557881307133428095e-01
8.702698827068795140e+01,7.520580744019256692e+00,4.067683479730943930e+01,9.705290961194640298e-01,9.887492228494930702e-01
9.848193675566257355e+00,7.225757141990643895e+00,2.034498592995917221e+01,1.687050943960587135e-01,1.801332755076728853e-01
5.152089981039905098e+01,7.580264990915696721e+00,2.380751286652405341e+01,9.068954375042634908e-01,9.012569369753097304e-01
6.578141210409684447e+01,7.434259572993877185e+00,3.821711804792608547e+01,9.116760124555879363e-01,9.213261806590984371e-01
1.707193930893086886e+01,7.259943095275493086e+00,4.746214765510558209e+01,2.098247658243662661e-01,1.830573385862392100e-01
6.991879615227698253e+01,7.577932982307173049e+00,4.142634978278847768e+01,9.544204179027661050e-01,9.284974934739327335e-01
6.626280224704757416e+01,7.589598627558181043e+00,2.664950544834191959e+01,9.533853021789765458e-01,9.463404067937305486e-01
4.643235341290250062e+01,7.478132007961979077e+00,4.322510828782418457e+01,8.074936938191106250e-01,8.350178043973018882e-01
7.962694337270967537e+01,7.226521636862049291e+00,2.651272963839940289e+01,9.023234235475550147e-01,8.874547218549396765e-01
1.316754202604561996e+00,7.519601912183459191e+00,5.666998668448330534e+01,1.301376647897453387e-01,1.182326812860647614e-01
9.291561100613532176e+01,7.517871291018568769e+00,3.981190353065839105e+01,9.756509909743533715e-01,1.009014003568714291e+00
1.000590464539322610e+01,7.364049061529619244e+00,5.553942881811729393e+01,1.532049806481718679e-01,1.541332770978400546e-01
7.725564692412682177e+01,7.457323216649746733e+00,5.604823821720217580e+01,9.407195211598949891e-01,9.407943255987040176e-01
1.646891049956222020e+01,7.299732423669074599e+00,4.472960941193160522e+01,2.158840823762947225e-01,1.949419432087795001e-01
2.166648704426508587e+00,7.438627508724483306e+00,3.690088595938487970e+01,1.310195542573794336e-01,1.322889695423906942e-01
6.013162329184765298e+01,7.582963261907386787e+00,2.989520675866382149e+01,9.362561272224774189e-01,9.481782738968647095e-01
5.537065455219134691e+01,7.441721850956777295e+00,3.237076403336553909e+01,8.716394427688946012e-01,8.705745312305804839e-01
7.465337984169568131e+01,7.473347054820348667e+00,4.877133022219818770e+01,9.415589463532141323e-01,9.569001027429949735e-01
8.629251553007826203e+01,7.249661646350146427e+00,4.289029502772474700e+01,9.177851351715775596e-01,9.244122097337428290e-01
4.713947649516492788e+01,7.480700955053696255e+00,2.235135334460067824e+01,8.450054757621118240e-01,8.660602358380747878e-01
5.300647388666317994e+01,7.367353742585748932e+00,2.708063248245245092e+01,8.303731296601173373e-01,8.469546076761101938e-01
5.921706044350425913e+01,7.481100195634984296e+00,5.771752639674324570e+01,8.818163066228394964e-01,8.791969212934859224e-01
3.402117746589969016e+01,7.391146942559129407e+00,5.233485602834073802e+01,5.464741094692502354e-01,5.639130962195607610e-01
8.029926323602286686e+01,7.538937350110117563e+00,5.369167353296555234e+01,9.621065996872519843e-01,9.982546196500688973e-01
7.652165011933200844e+01,7.577709401493832431e+00,2.689293088306873969e+01,9.676145043444113192e-01,9.737378709558366374e-01
1.671868311345438585e+01,7.389456727269902991e+00,2.814024305829054384e+01,2.794018136551343900e-01,2.550360751418119798e-01
6.936551466420060308e+01,7.533303928641461589e+00,3.266437648194340682e+01,9.479903770469887414e-01,9.518556994110077829e-01
2.223440264908973418e+01,7.375340015417422457e+00,4.979228131090727061e+01,3.175546028672920906e-01,3.136103121395519833e-01
2.913066426095304706e+01,7.570209570558233736e+00,4.628842662745110204e+01,6.036469838005876776e-01,6.555095730437453527e-01
5.785342485446683725e+01,7.291401910069782666e+00,3.047697567474126856e+01,8.232599403802925986e-01,8.383798460259187513e-01
4.457584780980858596e+01,7.235604286716950106e+00,5.437767744779493029e+01,5.937110482682095292e-01,5.715854157801429913e-01
5.821160886560996772e+01,7.555912643423450703e+00,3.681265082134417099e+01,9.196438447329855492e-01,9.158715614304926422e-01
2.440342645496109597e+01,7.382928021424468135e+00,5.891842811043635209e+01,3.337551718857461047e-01,3.629681061111520446e-01
7.609097157839428860e+01,7.387335310287070911e+00,2.810677345079105294e+01,9.344806726022134580e-01,9.112089048381153411e-01
1.203790106985623964e+01,7.449862581461347055e+00,4.597530174186143626e+01,1.884400075658195783e-01,1.785471760187700152e-01
1.764362736175137059e+00,7.202213579985330405e+00,3.487615278017441511e+01,1.304579979716587179e-01,1.304084280103359472e-01
2.139534943336271411e+01,7.493229198446871742e+00,5.091413915643428822e+01,3.567254233826633314e-01,3.536661766000920859e-01
5.077731656876450472e+01,7.566445887742498932e+00,4.567385322598540398e+01,8.796239315854341712e-01,8.676516068533751680e-01
8.521819999596645800e+01,7.569982478962521633e+00,3.021770182064936705e+01,9.752877474563910187e-01,9.777801113751130035e-01
3.464440384535655681e+01,7.511553282144726396e+00,5.107373428107120361e+01,6.526625104404811806e-01,6.242952032585432631e-01
9.662011698738083965e+00,7.255735459501294393e+00,4.464997415581861873e+01,1.515660041357994869e-01,1.398223734721427136e-01
9.866902085303294712e+01,7.274833280473721686e+00,3.946258098004519610e+01,9.490941102685720443e-01,9.369332875011153750e-01
6.856284213776525860e+01,7.555160221235022178e+00,2.127874116879996791e+01,9.533517908190402013e-01,9.471205802910658278e-01
2.902446742174361916e+01,7.538649178972047338e+00,2.450738098058730685e+01,6.447833578244500652e-01,6.385749939315331636e-01
2.355576647329594664e+01,7.254692603006643203e+00,5.790404779343182895e+01,2.674198705241144225e-01,2.671120458779736584e-01
1.585343346711301749e+01,7.382232004705909567e+00,4.633656494758776034e+01,2.241499481702801111e-01,2.169152790206764214e-01
1.204407034928019904e+01,7.323257816468576209e+00,2.712093661250564836e+01,1.942350869553025883e-01,1.855849740248087798e-01
7.217813606676092775e+01,7.337140392939261346e+00,3.289879002243367268e+01,9.081665500946451974e-01,9.150711321844059443e-01
1.245509858368672873e+01,7.506016569785153081e+00,2.652679179358745998e+01,2.381279094179231115e-01,2.557910269589443453e-01
6.828085846693612382e+01,7.228945540386532365e+00,3.038840369101034256e+01,8.556550370095278302e-01,8.745446243386733043e-01
4.081067674422727976e+01,7.589869185415635933e+00,4.469389784954066158e+01,8.086532967584716403e-01,7.852490934889766461e-01
6.312033913794846995e+01,7.374938334642434867e+00,4.012168429361290123e+01,8.788126962244471319e-01,8.833843873761724197e-01
3.741263901711114670e+01,7.372359294731084312e+00,5.655617843452979798e+01,5.781912945556063610e-01,5.927475866225393464e-01
1.258670249300532440e+01,7.463554963996893221e+00,2.514162354901363017e+01,2.325598141309547784e-01,2.268362598090075677e-01
1.037301174834518225e+00,7.579959164135176231e+00,5.009913562737555992e+01,1.301052678745335534e-01,1.390527243772301247e-01
8.357883843903964305e+01,7.393727519852709484e+00,4.708160274276588808e+01,9.442666859177717420e-01,9.394662579024363191e-01
8.284516047003322115e+01,7.489429022421177251e+00,5.970913133532231143e+01,9.563661106056509098e-01,9.634911400538453963e-01
1.388639040556486570e+01,7.465446194799839397e+00,3.758817099705750309e+01,2.314737476834539676e-01,2.006016006975485100e-01
2.824862674514253413e+01,7.561000949991372622e+00,4.074847054660295242e+01,5.956980760870896896e-01,6.044981880258878393e-01
4.608539858683926127e+01,7.520991343766390891e+00,3.364528510532552730e+01,8.407831098465279318e-01,8.307110568719886512e-01
9.374612509601882948e+01,7.415198966458255825e+00,5.047324017304775623e+01,9.625548547386097997e-01,9.474130130079289058e-01
3.734306340048558326e+01,7.452227772830297248e+00,5.963094989353457009e+01,6.280254399485278860e-01,6.215950990218311878e-01
5.625089533943985742e+01,7.504592844553322095e+00,4.679127096188792478e+01,8.863211600486146091e-01,9.055936210615478377e-01
