S,I,v
5.943530136116790707e+00,6.520939312447784353e+00,2.268696586923706904e-01
1.700580189725009106e+01,4.129617770805053212e+00,4.795650402469902041e-01
1.643591926839762962e+01,1.772520148896615799e+00,6.457741114184976094e-01
1.217978899393489023e+01,8.440601576284928242e+00,2.557001719913246651e-01
7.686307270314294726e+00,1.598615484540339970e+00,6.092712486928533178e-01
1.581312464506194715e+01,9.659083293722797947e+00,2.513755949584084437e-01
3.098648716389702962e+00,8.033186647530758506e+00,1.121744859972856057e-01
8.059521300513607045e+00,6.900306945471749387e+00,2.542953047849407788e-01
8.483329284395432879e+00,8.459960647950424573e+00,2.112697973662014950e-01
3.264490504908700963e+00,4.322082111103208391e+00,2.358708653326908045e-01
8.124555535394602401e+00,6.861562752643825647e+00,2.568044770212477568e-01
7.416030306961628682e+00,7.492157234817357292e+00,2.230998789746837796e-01
2.953417502936110939e+00,4.477205362300127334e+00,2.132550147056108958e-01
3.050728993420768642e+00,6.609289209789644737e+00,1.418551572769180258e-01
1.931381504933079185e+01,6.286654266024836346e+00,3.833852999229787062e-01
1.468261066468003584e+00,4.845430007014451590e+00,1.152271110471383281e-01
2.565200516888598070e+00,5.976764924375188581e-01,5.760044144046991832e-01
1.933895115954967281e+01,7.212869470113853154e+00,3.475365750274973520e-01
1.901150144692336852e+01,1.624288969858211917e+00,6.586158534033945688e-01
6.774648472906038776e+00,4.853723525366429037e+00,3.212669987212319889e-01
2.145509024131427189e+00,4.934617547912514723e+00,1.526512118550178987e-01
1.221233916432493949e+01,2.760181407990521585e+00,5.462061378858815708e-01
8.818134629067738928e+00,8.110183846574137156e-01,7.196441629609106050e-01
1.904593496634746685e+01,9.532812342173134112e+00,2.738953969011804213e-01
2.653873907941193711e+00,6.735920589507310652e+00,1.244642522632260773e-01
1.558651449162644553e+01,7.628319734728886914e+00,3.106593069661138795e-01
5.942061466057079189e-01,2.746922346307516527e+00,9.875455989768643084e-02
4.232293685938805616e+00,1.777643521330687371e+00,4.936532185561096631e-01
6.080519745679056953e+00,6.342052851328924490e+00,2.366612551786214658e-01
3.372103144061203928e+00,6.584710633789060630e+00,1.535381531311729719e-01
1.591991073411535851e+01,7.148588927660103565e+00,3.302619523625995868e-01
3.554406773841411127e+00,7.082252123713841385e+00,1.461998276758444126e-01
9.268851891572289503e+00,2.799954485325279130e+00,5.123429667258873055e-01
2.673907824979621761e+00,9.475670235926802576e+00,7.931514853660713571e-02
1.554270901210283462e+01,4.886136404988709714e+00,4.291924082460328860e-01
1.345829802764341920e+01,7.101850799296858696e+00,3.128632874474258641e-01
1.075147378529347275e+00,6.995639373315755805e+00,5.479218913494857124e-02
3.675010676021145617e+00,9.013969823026338091e+00,1.100730647994973138e-01
1.253228720297667742e+01,6.244076684121639964e+00,3.389862249969945451e-01
8.507874551730811419e+00,6.838661329165184100e+00,2.638748647503402767e-01
6.112022412128355064e+00,1.841363460802449836e+00,5.491226413494053604e-01
1.263013283120159080e+01,4.334844844817810738e+00,4.386479779577367455e-01
1.769714518936660852e+01,7.182678311466448307e+00,3.400604355957126401e-01
9.444497008834655816e+00,2.791264731653409825e+00,5.154677525982342967e-01
4.542595697578735603e+00,2.306403566630884860e+00,4.467999587085833557e-01
1.072503339835338210e+01,6.888343565255592438e+00,2.927036698481484955e-01
1.196399658824601531e+01,5.762388815658958663e-01,7.607089455389223209e-01
4.270562221270846948e+00,8.111749608343536977e+00,1.414610658136468413e-01
1.466972386426681219e+01,7.050398784792177853e-01,7.461535675504226139e-01
1.089227114081666592e+01,2.178118196712097721e-01,8.042592677098725495e-01
1.316917051617362056e+01,5.773964073161583777e+00,3.663295736770683098e-01
9.116068032094062801e+00,7.787360400667200366e+00,2.401362683496643669e-01
8.829876227400752953e+00,1.058961449931770105e+00,6.883372402267026180e-01
4.281697124260438692e+00,1.263646090373131692e+00,5.641912761391167930e-01
1.784325463756334074e+01,8.705921597020068958e+00,2.904846673785607125e-01
4.027406439161343776e+00,2.587243111570278753e+00,3.964918172049151646e-01
5.062467599472727287e+00,9.892070933957308299e+00,1.241127388545573973e-01
7.334550536376302610e+00,4.837171029613587692e+00,3.343435134082822224e-01
1.946375368996667632e+01,4.430821760248511154e+00,4.720381773329795916e-01
1.108245166507999002e+01,4.396451283077848160e+00,4.190721278181118725e-01
3.008712885317438523e+00,2.549231369309049811e+00,3.452269268927635748e-01
1.680668678491182888e+01,1.968867480235102496e+00,6.298294801752211125e-01
5.877783851895411082e+00,9.279918706541076645e+00,1.500157951873292983e-01
5.168746466993759947e-01,4.192887984602236884e+00,5.472343373506702996e-02
1.467243429994605108e+01,5.567932957792640636e+00,3.885393466241935378e-01
1.923713452747702135e+01,1.933271529898314967e+00,6.341010584208945922e-01
1.790688351680000778e+01,8.203967584655480039e+00,3.062619133266334948e-01
8.503704461400874992e-01,5.968047331849294146e+00,5.501639987601458781e-02
9.291637937940185665e+00,1.422772334526694049e+00,6.495559249266414925e-01
3.898465940587318546e+00,6.586844717116205672e+00,1.703692194320970688e-01
6.135791830005615566e+00,8.278669986736504782e+00,1.774486929686475978e-01
3.827093845512441028e+00,7.788102662768913831e+00,1.373039512652563243e-01
1.570243778296551795e+01,1.222015827508322605e+00,6.945631354525597656e-01
5.676699625664226367e+00,8.322136561283913991e+00,1.674695622294083419e-01
1.932068595525893784e+01,4.750785180965038990e+00,4.546343811435716864e-01
1.054595321394093688e+01,6.635756513991322159e+00,3.004667342387282725e-01
1.148420985649308257e+01,7.468797188915676788e-01,7.399973282091998339e-01
1.577800652812524262e+01,5.378441851297679932e+00,4.054214796863787607e-01
1.364525027628189946e+01,2.419364396334756862e+00,5.831679528219098074e-01
1.725932632676238754e+01,3.905942053937916381e+00,4.940159241704764059e-01
2.633990820938265642e+00,3.688118835153257891e+00,2.376523074370345823e-01
9.961646914593224267e+00,9.326397018454724019e-01,7.120722865561712744e-01
1.099479587415816262e+01,1.943515371041579787e+00,6.094854426931288760e-01
2.271928339239647876e+00,5.964601971271931369e+00,1.279342872433092970e-01
1.467914004910184644e+01,5.955117606073656589e+00,3.704672388554959839e-01
9.134442457954602190e+00,5.570685924533696820e+00,3.281694743310266671e-01
1.244104666447310770e+01,8.566861016535365358e-01,7.293328749377828712e-01
1.728105408753214434e+01,9.089575386454205486e+00,2.761045834849596425e-01
1.419785105035908757e+01,7.615286421573212117e+00,3.005503142644840309e-01
1.544556403744930684e+01,7.188047281865085125e+00,3.254766422334127718e-01
5.927035951855119222e+00,1.839151376552541350e+00,5.445615211661593014e-01
9.000568187663580133e+00,4.480002151473152949e+00,3.856778159480924728e-01
1.847173164093150888e+01,8.341023128852105728e+00,3.050826323224481440e-01
7.841498367118260759e+00,3.960672126927816450e+00,3.988512697793213380e-01
9.476689785325303816e+00,3.147562428371108112e+00,4.863181341035050509e-01
2.688605300291013744e+00,3.607455861647182793e+00,2.457367688764709734e-01
1.341527273715719026e+01,4.069964544878379442e-01,7.799082618172091808e-01
4.602331454294510849e+00,2.580698726343512384e+00,4.216686387251765145e-01
3.374024444996932104e+00,7.280296696734391837e+00,1.359118417702929738e-01
1.740215493498521937e+01,5.127867996503721049e-01,7.603098338854484828e-01
3.620397959800525811e+00,6.505225438463147825e+00,1.640011813124058193e-01
1.182588195715782042e+01,9.626993146122053702e-01,7.162456188302234183e-01
5.396791579047431675e+00,4.375299870284941939e+00,3.127984956952633566e-01
9.729797234557009844e+00,2.265571318387453736e+00,5.665760778830941646e-01
1.835600972937046294e+01,1.409148988979295192e+00,6.768848223413731491e-01
1.550398516122696790e+01,3.244367881423139366e+00,5.293750507366685731e-01
1.537837024709009448e+01,1.328332555694350381e+00,6.844779582273241569e-01
1.942065330200574147e+00,3.899024328813063267e+00,1.819009351760238480e-01
2.229834329592627729e+00,4.722536345849210448e+00,1.649821504178936860e-01
1.543994952510014329e+01,6.429165144889390504e+00,3.553787169841305937e-01
9.623266897445205359e+00,8.864719155139548334e+00,2.154713729080603435e-01
1.694852715024434531e+01,7.304892783078231755e-01,7.402287663917102023e-01
7.572361084964648548e+00,3.914541782718488960e+00,3.966815589005925347e-01
1.262096168766499105e+01,7.983746900384422140e+00,2.742382032037072315e-01
5.424866622833551588e+00,7.873974806687185968e+00,1.735149135627427897e-01
8.080495154724280482e+00,4.606239752054060332e+00,3.622689557980560138e-01
1.001575847931353813e+01,7.198944169020636608e+00,2.722183549166440897e-01
3.578041627971061178e+00,5.647607095136785382e+00,1.907932410438385740e-01
7.794416618049952561e+00,9.892334856134947785e+00,1.673467789142180917e-01
7.180850737992098054e+00,5.952400667334726059e+00,2.760863008821005105e-01
4.889867458707741754e+00,8.401543451815946639e+00,1.492818140072584565e-01
1.520836771185356717e+01,1.624360014644099515e+00,6.571258353914330996e-01
1.216986589942974817e+01,6.436738085284837041e+00,3.270818354649562831e-01
8.722481878978568304e+00,5.243877273189060162e+00,3.380703638358407148e-01
1.152635181059839553e+01,7.603547330740404675e+00,2.758465925374611882e-01
9.003980863522029310e+00,2.481444939220320833e+00,5.371680365565869586e-01
6.709085291790202632e+00,3.336604067488707415e+00,4.203437563393631615e-01
4.504773609082140418e+00,4.492409174375592507e+00,2.770431220140307516e-01
1.401845430713051499e+01,4.624552681301215884e+00,4.330909654636544981e-01
3.652646367034070307e-01,2.958673412735536523e+00,5.906520304126692406e-02
2.120896481469165540e+00,5.725401010000499724e+00,1.272923242887887552e-01
1.138853173357315640e+01,3.009353807354711918e+00,5.192341363020414047e-01
5.855491625301386449e+00,5.065508306501962821e+00,2.875717359197282330e-01
5.815871646530815120e+00,7.291679552009400211e-01,6.912386950032246569e-01
1.539703213568167151e+01,2.695607417260832417e+00,5.688484241775402239e-01
1.983175484300288716e+01,8.947424762227813133e+00,2.939441718195258124e-01
1.068690861613157495e+01,2.132436513628984898e+00,5.888163029626543032e-01
1.514129154166420632e-01,1.344256209826014681e+00,5.261673284686628482e-02
1.206793827430779409e+01,3.693885888086266611e+00,4.750241765178264131e-01
1.514168770284197407e+01,1.532692196860085954e+00,6.653443537360856919e-01
3.708900703479029115e+00,6.597847427282181876e+00,1.641273407040076959e-01
4.934082515295884264e+00,1.498979702025147187e+00,5.565480172694955430e-01
4.247668833886552697e+00,4.445669954932707668e+00,2.702950246586647842e-01
1.570528223448103944e+01,4.838191526338222914e+00,4.327696151304216698e-01
1.862859032673436843e+01,2.140091968403234013e+00,6.180355852111694137e-01
1.607035120142692719e+01,6.800708134563604901e+00,3.446167982239243810e-01
7.738526648423786902e+00,9.459834701039763871e+00,1.758139824339293722e-01
1.564394661768220374e+01,1.114154696343114814e+00,7.047877516068022929e-01
1.096152252394650617e+01,6.776979589367591039e+00,2.998708597339340698e-01
8.253268509898710192e+00,4.850019987400933097e+00,3.513248563252115431e-01
9.182141299884243324e+00,9.143908474721051505e+00,2.027524676105417478e-01
2.762046089770127555e+00,5.570204616965939159e+00,1.610288537583785262e-01
1.943826879001165864e+01,4.694790454622367548e+00,4.579572852911588110e-01
1.648792180568639409e+01,8.600017184645805557e+00,2.853660150505914483e-01
4.249607317482818836e+00,3.879398941895421338e+00,3.042357916649572336e-01
1.293379291604752979e+01,2.523169997902148243e+00,5.706130566555062122e-01
2.193905522683061715e+00,3.247888648418955082e+00,2.355937831818964434e-01
1.993839043203986527e+00,8.236780772429919129e-01,4.796123932920715593e-01
3.016524191652153686e+00,8.009643834531338769e+00,1.102362777568907382e-01
1.144898541364822364e+01,8.237984529913910947e-01,7.309820679862221171e-01
6.448221706123665520e+00,5.377307648429477283e+00,2.866918638123373553e-01
1.674451985733445980e+01,2.700115055523206742e+00,5.728977833144284215e-01
1.219450277635665358e+01,3.244284353768756013e+00,5.083761415883868429e-01
1.713727820552974634e+01,3.677879946345744777e+00,5.076167919273957274e-01
1.926785748241606200e+01,1.981194211736206912e+00,6.304118979133102041e-01
2.351149102959109616e+00,4.229343850847020470e+00,1.925967878007395495e-01
6.562606045341173200e+00,2.840605569042621070e+00,4.585427128762830096e-01
8.062181852993312248e+00,9.964509826928074077e+00,1.694855865967775377e-01
7.380457763799815218e+00,5.449542074255266932e+00,3.032704480887808418e-01
4.859262571816842069e+00,6.014905421304362676e+00,2.182083684576050508e-01
1.417389890045713940e+01,1.329219892305588679e-01,8.095785096160215133e-01
3.661039728218925760e+00,2.161924934987849767e+00,4.216199356807975307e-01
1.411728151856065594e+01,1.957956243778425920e+00,6.246851583615063985e-01
7.837382353596421325e+00,7.622277749318424611e+00,2.260722515098879670e-01
1.064414939059134824e+01,9.251618915632146667e+00,2.172505965641784720e-01
1.316306400895377848e+01,2.423674628015903831e+00,5.802658722195216390e-01
1.300166026544731146e+01,7.910912038215093034e+00,2.801779498850054950e-01
4.891330438637086608e+00,7.121162360886612586e-01,6.707399593766860679e-01
9.373763794768919411e+00,4.517630136912176297e+00,3.891694879168622889e-01
6.802441935535476603e+00,6.238529028431667456e+00,2.563933280207431609e-01
1.958391210846428621e+01,8.027912917915715596e+00,3.207407095212253534e-01
1.261900858216035104e+01,7.761639546325820760e+00,2.815732893286454486e-01
6.690869405375690526e+00,3.948250305934264404e-01,7.578525927136240403e-01
5.070685687806514963e+00,8.739706934745717248e+00,1.458114381478736732e-01
3.618055987111500338e-01,5.550336976604626216e+00,2.725360375596236687e-02
1.685380227665790542e+00,7.253038682395967385e+00,7.762954718358816564e-02
1.626132992245439013e+01,8.188030893157749901e+00,2.966461293298187085e-01
4.872010495531246654e+00,6.426223337725778251e+00,2.036305829450464899e-01
1.287992558678730681e+01,9.768842119653928791e+00,2.260590125473000700e-01
1.902652359347925071e+01,9.711064901655223736e+00,2.691337843693765164e-01
2.504880582264569000e+00,9.963330722064345224e-02,6.780575669484060208e-01
1.869046173213447304e+01,2.526548779925046340e+00,5.894321005398198698e-01
3.872907333919574757e+00,9.241516914268455007e-01,5.980603815067390139e-01
1.771637555476605996e+01,4.464807794681191488e+00,4.635755173671242124e-01
1.459997487158990559e+01,8.481303470467945971e+00,2.755645287330951154e-01
1.644001181564704694e+01,9.563323771370109583e+00,2.580054769310668461e-01
7.182969929201656889e+00,1.174051274808987078e+00,6.534743885292829679e-01
5.865010168690244718e+00,1.932692197912013743e+00,5.321053948553681190e-01
1.187482147442262637e+01,2.783696074524196540e+00,5.416353827056386017e-01
1.240205367741351772e+01,1.701152071663305509e+00,6.416002473644308868e-01
1.721046048051447741e+01,6.969107289012446138e+00,3.452490091125280380e-01
2.523717781855264075e+00,3.785581643983860545e+00,2.254428428023840525e-01
8.157681820258538608e+00,7.415584922296575954e+00,2.379281646503721703e-01
4.578544082647550084e+00,4.914045864244274142e+00,2.574861878623764810e-01
7.204821597768799712e+00,8.990056634196237795e+00,1.785343875452826135e-01
