pH,Temp,A,A_noisy
9.952305983113262755e+00,2.946585352341398334e+02,8.847524341883531207e+00,8.775215512364638926e+00
5.022972295355868866e+00,2.941869413860777627e+02,1.856523618001355658e+01,1.812333610337371326e+01
7.374454280913458781e+00,2.962803265990411319e+02,7.907887164811562286e+01,7.908842261570738685e+01
6.975018070346368226e+00,2.782817447630606580e+02,7.742674717328890210e+01,7.630415361540329400e+01
5.762819788879795624e+00,3.056742959176417571e+02,3.352069768402489558e+01,3.327773205810992607e+01
9.705111327243216124e+00,2.903456520542567318e+02,9.170929945318379239e+00,1.122339501217556368e+01
7.130581713295884860e+00,3.160252404143006970e+02,8.205753660459117782e+01,8.282517561514947602e+01
1.070953281120575440e+01,2.884166618582528372e+02,8.104897234400240791e+00,7.367311351767824590e+00
7.047022366512386782e+00,2.843147534016922009e+02,7.988220062865237026e+01,8.209862330784072526e+01
8.714606884234479267e+00,2.981386408243371875e+02,2.306409024603255631e+01,2.377962484885460626e+01
3.788749474959120178e+00,3.189735864159276275e+02,8.195198257953089538e+00,7.419444960766258923e+00
6.333441170236223883e+00,2.894312499726174792e+02,7.734992588238925748e+01,7.855830111243521685e+01
8.566287106683574848e+00,2.870669336599087273e+02,1.983611058569485053e+01,2.028430639186736428e+01
3.502492156391715739e+00,2.945840725295564084e+02,8.351491834752767573e+00,9.385199431603327369e+00
3.497309721947122974e+00,3.009281285904372112e+02,8.246421253282077757e+00,9.643942610007607996e+00
8.192479220832110443e+00,2.876374553390216988e+02,3.247248739988633304e+01,3.104010591695559640e+01
4.917785477609692535e+00,2.899677703695448372e+02,1.852613586978478111e+01,1.829182459569085850e+01
8.031687209705282271e+00,3.087380144700046571e+02,6.483612819293854557e+01,6.454888320050385175e+01
6.982554273255951571e+00,2.913365031547157855e+02,8.404156547732222293e+01,8.337239246365359691e+01
1.059082423974387765e+01,2.796099385162335693e+02,8.081536848033650244e+00,8.175313479754445112e+00
8.726255913311813828e+00,3.018911747874541334e+02,2.539473614895954512e+01,2.613567578290578908e+01
1.083405294022705334e+01,2.863059206570217725e+02,8.069659678762571176e+00,8.959770896257760242e+00
3.934653247350270000e+00,2.800597366650401909e+02,1.017346967581734951e+01,1.013495689643726294e+01
4.012436846934699375e+00,3.203790554192448212e+02,8.305416241921612652e+00,7.244646756488554828e+00
6.521752222157744860e+00,2.856070369527506614e+02,8.353357266848954055e+01,8.391834231778324238e+01
7.035081764133026994e+00,3.016275393618643079e+02,8.454064147379243366e+01,8.530196511798433789e+01
1.097462106364263867e+01,2.818603570703399441e+02,8.038674416691026892e+00,6.683591465801492326e+00
6.531447871846746800e+00,3.156670577287608239e+02,6.064370079894867160e+01,6.202780837999247865e+01
3.759802474886297929e+00,2.903406247673578946e+02,8.803038872344279397e+00,9.260545861774128085e+00
8.120049590089926994e+00,3.002966956794005569e+02,5.068962999488713450e+01,5.209809840962454786e+01
4.508195377999800080e+00,2.888246127466001099e+02,1.269562416421324613e+01,1.243793053602886900e+01
1.073133735401851041e+01,2.921141288564066372e+02,8.123195449094273712e+00,9.031275647088357061e+00
8.564066458928508041e+00,2.833771978724431051e+02,1.779843800303344992e+01,1.733846345955521073e+01
7.328253708454396609e+00,3.048546321811087410e+02,8.376504914837936155e+01,8.388775048198918682e+01
5.399627902234519716e+00,2.912995296875708959e+02,3.244602855526271412e+01,3.161704163119394551e+01
5.102698047652867608e+00,2.851713756631494334e+02,2.703764340549908951e+01,2.645583921717291531e+01
5.210351527525981297e+00,3.032563793158615795e+02,1.803812375983778793e+01,1.804687442284843257e+01
6.744099260379734062e+00,2.870098398072651094e+02,8.465192825978309088e+01,8.375096685724787449e+01
8.360869301339398874e+00,3.027966681803894176e+02,4.135401215608172265e+01,4.091450879496025550e+01
9.043950914145163722e+00,3.187944229595133834e+02,2.706263583403314499e+01,2.840392432768250686e+01
8.260215444304105148e+00,3.115019452079512234e+02,5.642695153801557950e+01,5.750948677904447948e+01
8.330914473424549271e+00,3.205673447034735659e+02,6.244755942611805466e+01,6.174068381516438109e+01
5.223956143401853325e+00,2.928876617577314505e+02,2.467004805752500118e+01,2.565827228233634827e+01
5.152780276565997575e+00,2.957273356055912359e+02,2.072891737652985711e+01,2.017959899181864003e+01
6.402475105242722009e+00,2.906771194446905042e+02,7.848138028220174078e+01,7.744098970606583521e+01
1.017295211851703485e+01,3.160067890984573182e+02,9.526070484338873712e+00,9.007315104551246066e+00
1.001881719658673831e+01,3.019940423815465920e+02,9.078637038060666242e+00,9.819532977512816174e+00
4.410259442222020709e+00,3.226856016232557067e+02,8.682766123563910199e+00,9.358251461178241470e+00
1.045646291469585520e+01,2.907207391217929739e+02,8.214176971395742655e+00,1.020251212973809452e+01
9.208055211150680819e+00,3.194613926764834559e+02,2.233344618046220376e+01,2.310575541964919566e+01
8.425510045614846177e+00,3.060339825080075116e+02,4.176449686900721758e+01,4.274884653854959282e+01
9.492990939117735394e+00,2.870497033365384709e+02,9.571040395583274574e+00,8.400063991457761503e+00
6.078032101922841157e+00,2.966746804700048870e+02,5.916401670259644874e+01,5.800699832716752979e+01
7.098586315847128070e+00,3.214293750673418231e+02,7.871453162358082523e+01,7.813480470214769014e+01
8.008854498744117478e+00,2.798218171043902771e+02,3.167930883376709161e+01,3.110976571248347611e+01
7.687104787878208612e+00,2.955099489725962485e+02,6.677553217861448331e+01,6.643174817047189151e+01
1.024336572083511854e+01,3.018698724281563273e+02,8.641875272345858505e+00,9.389344066034558622e+00
1.034936219237135013e+01,3.070126116138442853e+02,8.656682031722573001e+00,8.573201842525888239e+00
3.596554762157872176e+00,3.088156668991115339e+02,8.205939841443207428e+00,1.003487111415655164e+01
6.251279033889040271e+00,2.947339260523892790e+02,6.949114672198977871e+01,7.095040179743359943e+01
7.520553353128007323e+00,2.966170863262794342e+02,7.470919349876656668e+01,7.425284899082720358e+01
8.164597593463646774e+00,2.950642740876101016e+02,4.211100158232115120e+01,4.069150933302342565e+01
7.863275982118807406e+00,2.783387606972875119e+02,3.622248836849998810e+01,3.824128463559631541e+01
8.517183222563584621e+00,2.794388841568863313e+02,1.670235057856252681e+01,1.678817707734204845e+01
9.939659604471064114e+00,3.208019250283817883e+02,1.122048612102331333e+01,1.235133732792377437e+01
5.654709878837817172e+00,3.025225486057174180e+02,3.199391249143618055e+01,3.098580093331396412e+01
6.697211278382155797e+00,3.015974219986392200e+02,7.942478165364360621e+01,7.949675013689039815e+01
4.622090026243264482e+00,2.886531404564578907e+02,1.406612362048235099e+01,1.301651277573100352e+01
6.611396303609835989e+00,2.965019995628155698e+02,8.026436132131861712e+01,7.950956503750771276e+01
4.391741424005553895e+00,2.875776563537103243e+02,1.189611421463333052e+01,1.241227428226724783e+01
3.412364984536464085e+00,3.197558407476260527e+02,8.079180644441938952e+00,7.724378581270193500e+00
6.367858230118742746e+00,3.064906189476245117e+02,6.234808313796320078e+01,6.324555056798655528e+01
1.019674763146174712e+01,2.984545220680138868e+02,8.595734138366395882e+00,9.700935611644920797e+00
5.628486992564607938e+00,2.792907084258034160e+02,5.860496102808610175e+01,6.090355813737598112e+01
7.011034694017998170e+00,3.136835352023335872e+02,8.058626640037941513e+01,8.129213695979120757e+01
5.057724216235996550e+00,2.784417082240950094e+02,3.201255036266004339e+01,3.361292290203252264e+01
4.302406542420862401e+00,2.982763660751313637e+02,9.782705135950866548e+00,1.122952033295700502e+01
9.005129364815921633e+00,2.854419902341836632e+02,1.227097067905245176e+01,1.242606786458337886e+01
5.793654493057078803e+00,3.199131174791467629e+02,2.365871367951832838e+01,2.369313040619205069e+01
1.036021599663722270e+01,3.204670146772805879e+02,9.229424902012578258e+00,7.581719693750125444e+00
8.834603967796116564e+00,3.207697436082823970e+02,3.721902145114405869e+01,3.828440358879165473e+01
8.385921618867254068e+00,3.180144049188827466e+02,5.703005111217446910e+01,5.733727905793850255e+01
9.735191599189919387e+00,3.055909553346207872e+02,1.046393674883288050e+01,9.701703243588005066e+00
1.083440757172110125e+01,3.054024721796373569e+02,8.198826999511577895e+00,1.017477841075953471e+01
1.046399166069552500e+01,3.103280491172785673e+02,8.596650915702253926e+00,9.108208244784805174e+00
4.498641352204028721e+00,3.209087948177912608e+02,8.906633749820896284e+00,8.169121426633740413e+00
1.098083155408470013e+01,2.843012879098840813e+02,8.044141593898881837e+00,8.665077105485115894e+00
9.589364207062125445e+00,3.126026381996620671e+02,1.278613385385695800e+01,1.215912037004509116e+01
8.774836240014337818e+00,3.201846602053153106e+02,3.946195850652613757e+01,3.867324579593525868e+01
6.914268520662549378e+00,2.859902896161264039e+02,8.329763945328505770e+01,8.513670231210025463e+01
1.076594953426211632e+01,2.793827475997528609e+02,8.053737171211897916e+00,8.385701401260634569e+00
4.480693762505192801e+00,3.094682702677977773e+02,9.504302654442069453e+00,1.065683201316139161e+01
4.477861896165453715e+00,2.977638555862611156e+02,1.071650889103000992e+01,1.049774120030631153e+01
7.473093904022537259e+00,3.005068672717330287e+02,7.909435667768380540e+01,7.718575808675286964e+01
8.066298478720248966e+00,3.131864352217959322e+02,6.768129075538642780e+01,6.646414870231186001e+01
8.461994608914309879e+00,3.029422892573189756e+02,3.672485870702045219e+01,3.542140096184389364e+01
9.866556507928702757e+00,2.863167565464143536e+02,8.642961200691409829e+00,9.542899529372812495e+00
7.026847279857400430e+00,3.215546387696910529e+02,7.646290393616193626e+01,7.645142527888913264e+01
4.749945928602572920e+00,3.046098568299062777e+02,1.150313721120234511e+01,1.012017622348258250e+01
5.491646132306166272e+00,2.815004800481762004e+02,4.855342667321647809e+01,4.861805351553820742e+01
1.059478483320414099e+01,2.950555727229891545e+02,8.198669675587719752e+00,8.597888114427341577e+00
6.882593224531815324e+00,3.095809346064767738e+02,7.959931935497273514e+01,7.846812427411211388e+01
6.570372988194629116e+00,2.882349776734751572e+02,8.330066837932699286e+01,8.279036894140514846e+01
4.249964218515254188e+00,3.199149604984843336e+02,8.537977641057029388e+00,8.849106888999543230e+00
3.959461228105018549e+00,3.049659198948693302e+02,8.575833303714500033e+00,1.009969502861275892e+01
8.235099051165638784e+00,2.796426063215552063e+02,2.353241917440168507e+01,2.409247664100528397e+01
7.578619784399582393e+00,2.852726287809917949e+02,5.974018619442330191e+01,5.974630644481743502e+01
3.320648509269251036e+00,3.056753226907266026e+02,8.128153720101961355e+00,8.326852692346292883e+00
3.079917886660710202e+00,3.038653473569803509e+02,8.080900439905200017e+00,6.512153495013915716e+00
4.606140300959616241e+00,3.223721174782488106e+02,9.082723875794693313e+00,8.563667383849621118e+00
9.330300997402671825e+00,3.003647500260927927e+02,1.264853854939583933e+01,1.380662564405429293e+01
1.000680033578841943e+01,2.831737459641261125e+02,8.387323860146965515e+00,7.610174822267735451e+00
5.920517657211605389e+00,2.852039495164997334e+02,6.528921829285040701e+01,6.527196255776701150e+01
3.179923365859762541e+00,3.203832936196574792e+02,8.045034041108477751e+00,9.002594124456823721e+00
5.590327532445765968e+00,3.024775531322173947e+02,2.951104180958267875e+01,3.015948246813452016e+01
5.669199544965700888e+00,2.889534897704295986e+02,4.783970506879873597e+01,4.751296935492450757e+01
9.573767060758019198e+00,3.170380870402591427e+02,1.406698662110628284e+01,1.412304346979871816e+01
9.719051754973818902e+00,2.827400827593630765e+02,8.729400591848444080e+00,9.192330047738664689e+00
3.241765860297045165e+00,2.902334847608921109e+02,8.246624128766070427e+00,7.320206099375631048e+00
3.839771044575259751e+00,2.993405465637178509e+02,8.587935287186574840e+00,7.249118296938194206e+00
1.019352827677588991e+01,3.113167291338822338e+02,9.161507014318312159e+00,8.913783041205700641e+00
5.738490911207692058e+00,2.906019865422373982e+02,4.928942446206292516e+01,4.900678731652732267e+01
5.964067540123616062e+00,2.959878449609861946e+02,5.417851913534526176e+01,5.272376345525093910e+01
3.889510693107887107e+00,2.871300504112874705e+02,9.295816766713203450e+00,7.003340682789591654e+00
4.467308840372499645e+00,3.144960136157805550e+02,9.142219784676274941e+00,9.086734711311532209e+00
5.930126561929434992e+00,2.900337506057764472e+02,5.983592854366514047e+01,6.172280312211449882e+01
8.570065665042504222e+00,2.887859316049098197e+02,2.081206418043936779e+01,2.089283711650980635e+01
7.928744572861028850e+00,2.892656980310164272e+02,4.684929730366844325e+01,4.639841110601336993e+01
4.443511639859669238e+00,3.187372643040882281e+02,8.884659922559711376e+00,8.374480203403249945e+00
1.069942092109971554e+01,3.220674882416117271e+02,8.610517582237964263e+00,9.193015248751635227e+00
5.422180022282638845e+00,3.060635176522756069e+02,2.152331787201696400e+01,2.218139558973025771e+01
9.647393731690115715e+00,2.873351407710846388e+02,9.124717312288721516e+00,9.244937562948216225e+00
8.157536625469834490e+00,3.163443118121215889e+02,6.656126209665924875e+01,6.782005882055962331e+01
4.669279859337032157e+00,2.965061861628338988e+02,1.243249034581181256e+01,1.253733717009866844e+01
4.909882461402792941e+00,3.206726926522601389e+02,1.032569388796910559e+01,9.853895961332092668e+00
9.354635515664815770e+00,3.041586897874911983e+02,1.332763101259076954e+01,1.246829514446733356e+01
3.792286099699806456e+00,3.201408856645084597e+02,8.186279893288570975e+00,8.803674392447542019e+00
6.815296454690844996e+00,3.114843292742757512e+02,7.641622314333598354e+01,7.686543158578940904e+01
8.070058748094634637e+00,2.811223038645769066e+02,3.061214433598139806e+01,3.004264998737103198e+01
8.860692897945973812e+00,2.913733026320450676e+02,1.604848772799434897e+01,1.568991038158609186e+01
1.045340105589570356e+01,3.046611617160996275e+02,8.458845432338408799e+00,1.001096188737649939e+01
1.008425356547409280e+01,3.024503346332134583e+02,8.951597810816689815e+00,6.756712086692575170e+00
5.304298683347498766e+00,3.195832885603431350e+02,1.382935836097911952e+01,1.413281459695766529e+01
5.466598509243887349e+00,3.029086419261438436e+02,2.487732809056950245e+01,2.527036677527772568e+01
9.239426570684637241e+00,3.174330722831555249e+02,2.040260742446305997e+01,2.103031296401668371e+01
9.125688088179323643e+00,3.066412132216654527e+02,1.775577017457235840e+01,1.662901716735265012e+01
8.562015253276641147e+00,3.106124045902517992e+02,4.002103442674430056e+01,3.957653927950108397e+01
5.689121082239038785e+00,2.902076689940236633e+02,4.726092659131208507e+01,4.932089247443460778e+01
3.965463332235835026e+00,3.107343656590470005e+02,8.436270820130355119e+00,8.379181752564861085e+00
5.290880207408946490e+00,2.823840038682285467e+02,3.757041515661050823e+01,3.990875234181995523e+01
7.874381988428297952e+00,3.193448479508758169e+02,7.933555645793572353e+01,7.988926698478655908e+01
9.766995236557107773e+00,3.004896309248624675e+02,9.765746311198823193e+00,9.745859332012802412e+00
9.109135416271207930e+00,3.151614231708277885e+02,2.260605862120716480e+01,2.199160309300830818e+01
3.043380475064172863e+00,2.890923704805911711e+02,8.166899544686579304e+00,7.841192938172096838e+00
7.839597977539433771e+00,3.221575947799908590e+02,8.150745834363334552e+01,8.084000957887984384e+01
1.054044957431366925e+01,3.064621703240664488e+02,8.412229950058618400e+00,7.159073128170682310e+00
4.262839622685011598e+00,3.224325733307757673e+02,8.493001986687076510e+00,8.327061636841264658e+00
9.445779353125292488e+00,3.007559786499485881e+02,1.167678460697229248e+01,1.234535385538401364e+01
5.792414521010200268e+00,2.928066862300784123e+02,4.927784842018790812e+01,5.000170609645782349e+01
