c,D,R0,R0_noisy
1.739639988361497913e+01,9.939900240139033727e+00,1.629246426595613029e+00,1.627999818710293090e+00
6.382999970957325075e+00,2.942702590457746403e+00,2.577739368320339786e+00,2.506170542063447915e+00
2.693622956957528558e+01,1.697342473430635579e+01,5.160751197099390231e-01,6.150864628958454539e-01
1.707740848165159875e+01,6.394165982522243219e+00,1.898743059728456917e+00,1.959476471940547526e+00
1.505368016399087061e+01,7.199434344515255546e+00,2.162727460297823256e+00,2.149711964085853300e+00
2.905196376088738930e+01,1.351657739575731476e+01,4.997994868101046095e-01,4.892504359994686580e-01
2.288572303161069499e+01,1.620402779286342820e+01,7.683332558569638815e-01,7.162627061533157757e-01
1.891338045048288308e+01,6.725693827359901178e+00,1.635232908871969038e+00,1.595047374111201677e+00
2.894257806280080114e+00,1.211771918339927012e+01,3.270669302640002662e+00,3.216196829860408002e+00
1.951965087460147785e+01,1.502798376657299073e+01,1.096261253276135550e+00,1.046766996855159837e+00
1.710708218037717554e+00,1.623134786295087650e+01,2.571511877968914117e+00,2.476267412597517481e+00
4.736172328836648404e+00,1.036076235064835416e+01,3.616392821352735432e+00,3.653402118220148598e+00
1.926758646046501822e+00,3.121496660874105267e+00,1.595500985647152703e+00,1.636680926381957946e+00
7.853944423438828260e+00,1.775476603205799364e+01,2.858855620084854277e+00,2.933355319341108380e+00
1.399533464424498597e+01,1.437201266724571092e+01,1.860829661007048719e+00,1.855727500530963692e+00
2.434147302998299622e+01,6.343354290216163704e+00,1.088421459837570549e+00,1.027714799051205885e+00
7.207994347384667044e+00,1.524207935257402902e+01,3.148886509636223963e+00,3.199423403316373982e+00
2.983018256751615738e+01,9.331404187979382314e+00,5.871949888112321103e-01,6.536212611284715202e-01
1.092539096582784452e+01,2.885810966891572349e+00,2.384683318228626892e+00,2.316205713297269764e+00
6.263827338988664728e+00,1.413112249390867170e+01,3.379675879276248907e+00,3.297789431780318026e+00
2.915027982539093543e+01,8.962839267671739663e+00,6.351335142762676300e-01,5.627539114815466315e-01
1.493395664494364361e+01,1.346481883357993325e+01,1.764989258795351956e+00,1.749695969724506917e+00
8.943009460438917202e+00,6.303852849842440875e+00,3.195459808754514075e+00,3.128153277207073035e+00
1.971164612793194948e+01,1.668209515373710161e+01,1.011205136775803481e+00,1.077085978312177783e+00
1.898704819045667946e+01,7.233645602421087339e+00,1.595646440424690837e+00,1.566521939606180691e+00
1.687362696330197309e+01,8.465958181070574184e+00,1.802777913207618488e+00,1.766899712566688097e+00
1.564143881342638132e+01,1.343216610767885832e+01,1.658625495562587870e+00,1.724507015517036557e+00
2.053139500240447290e+01,1.813487104733321331e+01,8.882943236730078684e-01,8.437360863350950035e-01
1.482306940887659152e+01,1.237228115598260025e+01,1.853034886903750733e+00,1.887659075230366579e+00
2.640413129493165556e+01,1.273749284986695507e+01,6.536881442388675634e-01,6.248733837435355154e-01
1.799915115949361422e+01,6.391619482593511314e+00,1.772325984500068063e+00,1.757002231733964859e+00
1.189544189809254249e+01,1.318830387406335625e+01,2.321279991218392347e+00,2.218430202883055813e+00
6.826868789151370187e+00,4.779282958055269148e+00,3.199690383121658765e+00,3.165969997768911526e+00
1.092058929899529751e+01,1.817592657139069701e+01,2.191384561563631372e+00,2.226593236202984105e+00
7.171884012760001426e+00,1.037654000291307277e+00,1.256972999853647410e+00,1.286607718626801455e+00
9.629255145105501512e+00,2.896017950985917189e+00,2.485465026960318458e+00,2.486997876288424170e+00
1.400080060473888821e+01,7.905772965596386648e+00,2.297794181551306991e+00,2.333490054546285108e+00
1.277318701022872283e+01,6.521804431739850472e+00,2.570623748105747897e+00,2.634012647204203805e+00
5.206407288130868949e+00,1.346910916281041182e+01,3.530018857066936189e+00,3.502854362144682820e+00
1.258912239335327499e+01,1.870507336875675009e+01,1.851974806496217374e+00,1.933775944286804549e+00
1.007349653650315524e+01,1.483357413924817081e+01,2.577780457023251870e+00,2.542274765666285852e+00
1.210593816933401889e+01,1.388654881448697331e+01,2.232289827279030359e+00,2.142264400263924617e+00
2.507129060699465128e+01,1.643165153061227812e+01,6.240866783151819419e-01,5.988936157865043519e-01
1.401489154022050876e+01,9.434000325454210412e+00,2.194613332909849834e+00,2.175353035029313542e+00
2.672014340207975991e+01,1.805363590093330117e+01,5.039345609788529190e-01,4.994903661034028608e-01
1.476731551399913123e+01,8.698875065761955128e+00,2.116511901493367098e+00,2.136247964944526956e+00
2.651951170426492155e+01,1.804864977617933519e+01,5.132458987118437843e-01,5.253008245673079779e-01
2.636546061621671910e+01,1.138827984355395628e+01,7.018496604304124142e-01,6.105435470886901861e-01
2.400801822659101692e+00,6.569463766609249689e+00,2.682807429028480684e+00,2.680416710436205552e+00
5.057221358619011120e+00,1.900179144044383150e+01,3.273431662848262480e+00,3.203324323895796688e+00
1.670207953496768427e+00,8.157817478348727391e+00,2.320340277489726155e+00,2.340815003756039125e+00
1.363039525229113202e+01,1.941034691861479544e+01,1.644282022945017685e+00,1.659007091934984413e+00
1.010909720740143669e+01,1.437397611000382769e+00,1.612786713909118097e+00,1.677941008482159102e+00
1.058606719225284376e+00,5.392025776349816724e+00,1.411580512321449987e+00,1.344184994577781733e+00
1.505514765264853061e+01,6.623090673675356754e+00,2.190899813025787068e+00,2.286280808126357478e+00
2.845610849854360325e+01,1.862901075145166985e+01,4.216065546920212403e-01,4.511483779747539891e-01
1.466846800566050213e+01,8.866109172498283897e+00,2.121706721107565752e+00,2.055933690537972147e+00
9.168652689172189341e+00,5.568949870247341671e+00,3.116842042632840482e+00,3.117793463633036222e+00
2.341240990060310523e+01,1.386838788945885348e+01,8.081124591339445828e-01,8.418170420160441259e-01
1.131424004444383336e+01,6.881725616855275618e+00,2.816007685486912937e+00,2.877485337328527404e+00
1.090799986618542938e+01,8.406843038413002844e+00,2.836483185063441326e+00,2.871117611177884221e+00
1.343592365409594080e+01,1.679350176186742871e+01,1.811494905138467004e+00,1.805880794162231684e+00
2.922397616715176838e+01,5.910698141497706892e+00,7.622263734000043200e-01,8.635492386488596850e-01
6.978224409868822420e+00,1.695718744864191052e+01,3.086623981822255836e+00,3.083561612024199317e+00
5.812435818175531566e+00,4.629329334578921262e+00,3.157334489028547075e+00,3.071894276377785449e+00
2.853681722184155944e+01,1.803364670628563005e+01,4.285247443498471642e-01,3.998181208448431390e-01
7.028349737758190052e+00,1.590771814116492600e+01,3.141797355118613133e+00,3.194565701989844353e+00
1.180923431882802799e+00,1.558116602708875398e+01,2.039748298343545319e+00,2.051187036190034618e+00
1.796701225812240210e+01,4.938824791750770160e+00,1.826247046819064801e+00,1.818630827591645849e+00
1.168724316053821255e+01,1.434419568697930636e+01,2.282482270233637145e+00,2.248593978445489139e+00
1.851583303565992367e+01,1.360931178590790758e+01,1.270815145985953132e+00,1.282017668617648543e+00
2.993537737836236445e+01,1.846151993142493808e+01,3.721002684477713873e-01,3.603157577321913219e-01
3.930703740138334012e+00,4.206059666443786149e+00,2.774393638330401757e+00,2.714372650576769797e+00
1.839166915676063851e+01,8.899478141132263431e+00,1.564690268997847022e+00,1.530561182324820857e+00
1.614844152548144862e+01,1.251089184980350932e+00,1.220497431498349883e+00,1.221440492827841728e+00
1.131904736920676768e+01,1.356959569317704428e+01,2.408840921627772858e+00,2.463775754676773122e+00
2.981055384665769026e+00,1.150938735293184578e+01,3.298886808657086611e+00,3.345103190242835645e+00
1.431947464473717879e+01,1.871484908596924512e+01,1.571853761232787861e+00,1.610320631410646186e+00
3.310876215132279476e+00,4.927997792680062439e+00,2.792859738923189283e+00,2.814400044908256238e+00
2.729991693986980383e+00,9.197905017500223934e+00,3.116026733271406890e+00,3.105165756199091742e+00
1.057789271461384928e+01,1.231241326492840926e+01,2.649119124583480200e+00,2.695543911778951696e+00
2.433565530981465841e+01,1.128071309375289033e+01,8.412031385521472338e-01,8.072763597877077313e-01
2.522389734969322816e+01,8.239914898657200837e+00,9.163617033205855300e-01,8.632184796403976623e-01
8.594532863279749080e+00,2.862337640098223002e+00,2.526730644892946742e+00,2.511472735102393994e+00
2.910367479222726317e+01,1.154976624448892331e+01,5.502648811119672523e-01,6.068979431287693238e-01
9.780946244225807717e+00,5.987127164989313854e+00,3.058259076386275144e+00,3.012621602058771053e+00
2.426844519075031315e+01,1.908145065374905247e+00,1.031022102660171136e+00,1.000483895565994041e+00
2.237627680983094081e+01,1.047698495383545669e+01,1.037179337390763401e+00,1.103496319317562202e+00
1.934315172142681050e+01,4.197411584822022590e+00,1.661533788058309202e+00,1.681111403261001946e+00
1.404951920708384705e+01,1.085429276469227489e+00,1.191335297636172852e+00,1.225702779158750921e+00
1.735598420798763897e+01,1.619277874869857214e+01,1.282444595426176281e+00,1.270934723471006222e+00
5.619579720317440241e+00,1.220846505276798233e+01,3.550280685164117322e+00,3.643645862513461342e+00
3.887181534347047496e+00,1.529718924663952251e+01,3.452315262796311401e+00,3.472497229728713997e+00
9.579264573656869786e+00,1.078805011539393455e+01,2.959646494789487825e+00,3.013440803621626252e+00
2.562259259422195257e+01,1.568241445011281243e+01,6.126961676958965208e-01,6.083166134060330466e-01
2.732234717256183032e+01,1.216762395618620118e+01,6.208878098142254220e-01,5.821163077109413608e-01
1.187393955228928633e+01,1.763610994058618786e+01,2.039937973492578660e+00,2.026221937677149310e+00
2.471079752328846268e+01,1.356467993257716831e+00,8.575430396915524334e-01,8.494778609751492127e-01
1.628270473702359666e+01,1.703817839172909743e+01,1.377131362697070927e+00,1.394082070277351759e+00
5.361435603266456518e+00,1.659721175457328446e+00,1.707459008494114139e+00,1.633297085181056429e+00
9.504962918105089642e+00,8.441513062216124297e+00,3.099128774788715734e+00,3.036942188213570315e+00
1.401507193250017203e+01,1.439570438500335392e+01,1.856064446125235579e+00,1.922640076267367659e+00
6.436553436582846288e+00,6.338180072520761321e+00,3.450260902020654719e+00,3.430115608448437658e+00
1.926729073227808797e+01,4.240072989705932827e+00,1.670637465246428643e+00,1.637049571497043665e+00
2.924836137390457225e+01,1.984993184719000681e+01,3.748902328952311569e-01,2.923513707367867975e-01
1.672562282734455152e+01,9.844736303797708032e+00,1.730710675466028192e+00,1.800272911217938310e+00
1.744403021469022619e+01,8.399536198205469262e+00,1.725730663467488712e+00,1.750253542948196461e+00
6.571570584090870248e+00,1.508419294737370997e+01,3.275083815956213673e+00,3.267905709689589600e+00
2.594657084361799093e+01,1.669348634387943520e+01,5.705541826191427024e-01,5.784614066380281416e-01
8.164374162050014760e+00,1.112715714691823798e+01,3.219522842109546978e+00,3.337380600878043779e+00
2.093536095924325480e+01,4.784630452008171275e+00,1.485072492531840815e+00,1.498140395498444910e+00
3.922612535556716296e+00,6.085233997514091442e+00,3.216735437217879134e+00,3.146072803760604941e+00
2.642353695555390658e+01,9.091412351157798000e+00,7.908463727565543389e-01,7.740216969074134035e-01
1.344569414496121240e+01,1.261926987837007275e+01,2.070791473833859975e+00,2.104131960655816425e+00
4.445559373868615438e+00,1.388646152557236491e+01,3.531940288051720334e+00,3.553896751775789564e+00
1.010416620033047685e+01,1.920714369720262482e+01,2.295320963977405704e+00,2.192282281086621598e+00
2.655998982825073540e+01,1.792721286978559903e+01,5.138104034652994923e-01,5.318969143422720425e-01
2.636783249430924769e+01,1.081511057760586425e+01,7.230602687968877840e-01,7.111105387577149051e-01
2.467463550453343402e+01,6.505435270657677016e+00,1.051771643791717059e+00,1.023436151070853395e+00
2.261727398863517990e+01,1.264210842166030169e+01,9.166397036303353119e-01,9.058121511836642048e-01
8.444727816294079759e+00,2.304500982339941828e+00,2.246365193304383556e+00,2.241348708895806841e+00
1.169270447391009249e+01,8.671595946520215037e+00,2.672563653756658386e+00,2.632740936935009213e+00
2.731598517158688821e+01,4.850615554113426597e+00,9.312008383941841050e-01,8.938722666727265675e-01
2.626423372595018790e+01,2.994219597736599514e+00,1.025942081841238585e+00,1.064993286635090630e+00
1.254439212652168223e+01,1.418250119936752363e+01,2.129462862417219160e+00,2.123627242232813295e+00
1.981184649220730165e+01,8.193131631097946510e+00,1.434732516463058882e+00,1.456252551500042847e+00
1.143393969827835299e+01,1.084878470874729928e+01,2.579352248146653537e+00,2.571301154248009535e+00
1.524352596787646341e+00,6.980032304352294936e+00,2.073592787237749757e+00,1.951062471528296038e+00
2.761724616448216807e+01,1.157620185680970337e+01,6.240349380525593848e-01,6.729871717689664967e-01
3.566615768422766397e+00,7.869033112178427380e+00,3.340493245262119437e+00,3.327116134689358073e+00
1.744343978307102461e+01,1.440687630862306889e+01,1.358386983910021995e+00,1.341575601975814935e+00
1.556324210071986336e+01,4.104269754750097476e+00,2.111899918064733317e+00,2.135194991482909366e+00
4.196994198676377685e+00,2.100890408626415073e+00,1.865059143686455867e+00,1.824201164738227465e+00
2.592930350561442054e+00,1.997271166500530626e+01,3.034026937190974493e+00,3.029486934347641824e+00
2.414733463859477069e+00,7.424293870800973139e+00,2.799012110046946500e+00,2.786703099239953296e+00
1.318719116275938497e+01,1.744612942713004600e+01,1.817211656505036910e+00,1.840661588551813832e+00
1.267279961469466443e+01,4.844403596652215427e+00,2.560586932684069783e+00,2.489665708225537788e+00
1.760774144044883016e+01,1.288689066663357963e+01,1.419470399799246829e+00,1.382427072480253871e+00
6.285389737384940112e+00,5.594459422020668704e+00,3.360160720742156215e+00,3.414494923274401295e+00
1.477764797717218492e+01,2.563374889694317815e+00,1.926143090510366918e+00,2.092384213365431567e+00
2.165334727461244313e+01,1.269463375968372709e+01,9.963060036561347532e-01,9.165641779470554695e-01
1.043610353274516278e+01,7.102402198127202304e+00,2.966658207800633384e+00,2.843776331683245839e+00
1.157481898831771261e+01,1.006724136568599270e+00,1.203235391355539807e+00,1.303061376756844414e+00
2.428623346441000308e+01,1.355910074714081404e+01,7.579373834472361571e-01,7.381114948933595876e-01
6.418678389982353849e+00,3.608047514630894348e+00,2.862090860355715360e+00,2.845194225305691216e+00
2.005769436506009740e+01,1.119210297282580768e+01,1.227052739946670190e+00,1.247858865032402953e+00
3.765494924543455912e+00,9.693339940146058709e+00,3.490716410031614814e+00,3.536808858531224065e+00
8.631225574551136148e+00,1.339167159994279643e+01,2.981457837421654489e+00,2.934500169429458794e+00
2.514789916679955795e+01,1.328609625531863969e+01,7.110991916166335969e-01,6.355031519665094164e-01
2.060747854085742148e+01,5.424299124183775689e+00,1.499654844455340363e+00,1.425530140004484192e+00
6.369760898683695771e+00,3.948683354717869687e+00,2.979179206061883356e+00,2.938714077176327599e+00
1.232019379798691716e+01,1.796523477381483325e+00,1.769399352292488681e+00,1.721402984019206439e+00
2.913280014624413639e+01,3.289189078270773336e+00,8.526911684356717203e-01,8.293595123377555112e-01
2.752621292502340467e+01,1.828460664469250219e+01,4.644449048779750733e-01,4.511456141781041151e-01
2.305194472880818424e+01,1.127813637911856048e+01,9.407253097111837326e-01,9.608556306085437315e-01
2.602607680997654782e+01,4.387306300951324012e+00,1.040290150460578378e+00,1.046266100325290216e+00
2.441268627139600689e+00,1.277534996683719726e+01,3.064827130913797770e+00,3.005670544760485008e+00
1.825198214178205802e+01,1.803651738151090811e+01,1.105096604402984628e+00,1.124645032837838565e+00
4.296554086166461062e+00,1.360979584259932018e+01,3.535561259482283614e+00,3.473273253651500969e+00
