t,M,P,E,dP_dt,dP_dt_noisy
7.131826365273053625e+01,4.461637109883541119e-01,6.171510358469437518e-01,4.907800823517441957e-01,-3.785771696129813790e-10,-4.900561016630842343e-02
7.134226845369073544e+01,4.461637106221893467e-01,6.171510363709257208e-01,4.907800827201805882e-01,-1.482190148394124662e-09,9.482447731141218500e-03
7.136627325465092042e+01,4.461637102482554074e-01,6.171510369060255741e-01,4.907800830964343941e-01,-2.609219174054544510e-09,2.117273315249111262e-02
7.139027805561111961e+01,4.461637098693492232e-01,6.171510374482407357e-01,4.907800834776912535e-01,-3.751234739501896343e-09,-1.157944026128349992e-02
7.141428285657130459e+01,4.461637094884312038e-01,6.171510379933348167e-01,4.907800838609724936e-01,-4.899313871264965314e-09,-4.427308616587676340e-03
7.143828765753150378e+01,4.461637091086253504e-01,6.171510385368372820e-01,4.907800842431345734e-01,-6.044040684605178626e-09,-3.087351611793236195e-03
7.146229245849168876e+01,4.461637087332191998e-01,6.171510390740438945e-01,4.907800846208697498e-01,-7.175507243939449609e-09,-2.375484537829840662e-02
7.148629725945188795e+01,4.461637083656637137e-01,6.171510396000161602e-01,4.907800849907054674e-01,-8.283311869750065171e-09,-2.358297251853228461e-03
7.151030206041207293e+01,4.461637080095735008e-01,6.171510401095816611e-01,4.907800853490048576e-01,-9.356560443096739732e-09,3.240029280053809829e-02
7.153430686137227212e+01,4.461637076687266501e-01,6.171510405973338331e-01,4.907800856919662946e-01,-1.038386579499395168e-08,9.984882720465796876e-03
7.155831166233245710e+01,4.461637073470646753e-01,6.171510410576324102e-01,4.907800860156237843e-01,-1.135334823376688007e-08,3.173503018255574570e-02
7.158231646329265629e+01,4.461637070486927925e-01,6.171510414846029802e-01,4.907800863158467419e-01,-1.225263507320661915e-08,2.070130249606004849e-02
7.160632126425284127e+01,4.461637067778795873e-01,6.171510418721368740e-01,4.907800865883399921e-01,-1.306886057705902715e-08,2.503672226819883551e-02
7.163032606521304047e+01,4.461637065390572920e-01,6.171510422138918317e-01,4.907800868286439355e-01,-1.378866601453587748e-08,2.618234213664492448e-03
7.165433086617322544e+01,4.461637063368215639e-01,6.171510425032914471e-01,4.907800870321342712e-01,-1.439820035420424915e-08,1.619886474148820449e-02
7.167833566713342464e+01,4.461637061759316514e-01,6.171510427335250570e-01,4.907800871940223297e-01,-1.488311926478580460e-08,4.200442100458666450e-02
7.170234046809360962e+01,4.461637060613102834e-01,6.171510428975484075e-01,4.907800873093547955e-01,-1.522858569802387763e-08,3.069483871534172195e-02
7.172634526905380881e+01,4.461637059980437248e-01,6.171510429880829873e-01,4.907800873730138735e-01,-1.541926991643904898e-08,6.802358363736248255e-03
7.175035007001399379e+01,4.461637059913817760e-01,6.171510429976163614e-01,4.907800873797171226e-01,-1.543934907699551218e-08,-1.443492731032869347e-02
7.177435487097419298e+01,4.461637060467377180e-01,6.171510429184019486e-01,4.907800873240177331e-01,-1.527250731436780029e-08,-1.909978157976136015e-02
7.179835967193437796e+01,4.461637061696884232e-01,6.171510427424593548e-01,4.907800872003042492e-01,-1.490193637931902515e-08,5.075042261403348715e-03
7.182236447289457715e+01,4.461637063659742997e-01,6.171510424615741508e-01,4.907800870028006246e-01,-1.431033494481148693e-08,9.202524722092972342e-03
7.184636927385476213e+01,4.461637066128955054e-01,6.171510421082297970e-01,4.907800867543474777e-01,-1.356611961655929122e-08,-3.809164825172464686e-02
7.187037407481496132e+01,4.461637068752655200e-01,6.171510417327781273e-01,4.907800864903497651e-01,-1.277534189547679944e-08,4.644471605882605214e-03
7.189437887577514630e+01,4.461637071501010632e-01,6.171510413394881711e-01,4.907800862138090858e-01,-1.194699325579584581e-08,7.302645535543459375e-03
7.191838367673534549e+01,4.461637074346371801e-01,6.171510409323167634e-01,4.907800859275077698e-01,-1.108940730909502292e-08,6.368178081922311329e-03
7.194238847769553047e+01,4.461637077262297635e-01,6.171510405150475442e-01,4.907800856341061335e-01,-1.021055331951181699e-08,-1.133717046539473548e-02
7.196639327865572966e+01,4.461637080223561092e-01,6.171510400912905148e-01,4.907800853361426463e-01,-9.318034621674797791e-09,4.796526157386270250e-02
7.199039807961591464e+01,4.461637083206144161e-01,6.171510396644825924e-01,4.907800850360339862e-01,-8.419090397060458031e-09,1.821578701791904883e-02
7.201440288057611383e+01,4.461637086187241197e-01,6.171510392378873888e-01,4.907800847360748731e-01,-7.520593869880798366e-09,-2.845668781537525477e-02
7.203840768153629881e+01,4.461637089145256696e-01,6.171510388145950987e-01,4.907800844384381800e-01,-6.629054055684591162e-09,-1.481179843633861209e-02
7.206241248249649800e+01,4.461637092059806964e-01,6.171510383975227221e-01,4.907800841451749330e-01,-5.750614789912233960e-09,1.667804447334873819e-02
7.208641728345668298e+01,4.461637094911720114e-01,6.171510379894137310e-01,4.907800838582143110e-01,-4.891054145028661537e-09,1.065867747687111212e-02
7.211042208441688217e+01,4.461637097683034403e-01,6.171510375928384029e-01,4.907800835793636463e-01,-4.055785651768673006e-09,2.637650072765038850e-03
7.213442688537706715e+01,4.461637100356998786e-01,6.171510372101938202e-01,4.907800833103082017e-01,-3.249858493425961115e-09,-6.869791297859588865e-04
7.215843168633726634e+01,4.461637102918075692e-01,6.171510368437034266e-01,4.907800830526116709e-01,-2.477955035606882461e-09,-4.525359298332798201e-03
7.218243648729745132e+01,4.461637105351936028e-01,6.171510364954178041e-01,4.907800828077156785e-01,-1.744394545477589986e-09,-9.427551608360885266e-03
7.220644128825765051e+01,4.461637107645463618e-01,6.171510361672137845e-01,4.907800825769400577e-01,-1.053129972117261559e-09,-2.145644946677981169e-02
7.223044608921783549e+01,4.461637109786752986e-01,6.171510358607951163e-01,4.907800823614826835e-01,-4.077500281862711518e-10,1.175910942344534499e-02
7.225445089017803468e+01,4.461637111765108799e-01,6.171510355776922419e-01,4.907800821624197507e-01,1.885223366304700221e-10,-5.797229215196057772e-02
7.227845569113821966e+01,4.461637113571048641e-01,6.171510353192619647e-01,4.907800819807053294e-01,7.328289919339425751e-10,-1.548030485301916774e-02
7.230246049209841885e+01,4.461637115196300796e-01,6.171510350866883376e-01,4.907800818171718649e-01,1.222676571099867715e-09,2.534990582441431356e-02
7.232646529305860383e+01,4.461637116633803135e-01,6.171510348809815527e-01,4.907800816725297888e-01,1.655936859856765864e-09,-1.672652208346185262e-02
7.235047009401880302e+01,4.461637117877707004e-01,6.171510347029788290e-01,4.907800815473676859e-01,2.030846879552683504e-09,-2.526522669506027843e-02
7.237447489497898800e+01,4.461637118923373335e-01,6.171510345533438580e-01,4.907800814421523494e-01,2.346008665110588254e-09,3.878493133336623211e-02
7.239847969593918720e+01,4.461637119767374315e-01,6.171510344325671360e-01,4.907800813572286147e-01,2.600388876450310249e-09,2.101552319252293285e-02
7.242248449689937217e+01,4.461637120407495050e-01,6.171510343409658539e-01,4.907800812928194700e-01,2.793319797689264306e-09,-3.709824457447970149e-03
7.244648929785957137e+01,4.461637120842728566e-01,6.171510342786837855e-01,4.907800812490260567e-01,2.924498365697303370e-09,-1.278984413463157659e-02
7.247049409881975635e+01,4.461637121073282475e-01,6.171510342456915099e-01,4.907800812258276135e-01,2.993986891741684531e-09,-5.500599187115473403e-03
7.249449889977995554e+01,4.461637121100573422e-01,6.171510342417861894e-01,4.907800812230815879e-01,3.002212284330951775e-09,-7.936846966396267702e-03
7.251850370074014052e+01,4.461637120927230415e-01,6.171510342665915694e-01,4.907800812405234692e-01,2.949967159437960618e-09,-5.770843992365238921e-03
7.254250850170033971e+01,4.461637120557092051e-01,6.171510343195584225e-01,4.907800812777668997e-01,2.838408119654189932e-09,-1.609997654193669886e-02
7.256651330266052469e+01,4.461637119995209289e-01,6.171510343999637715e-01,4.907800813343037305e-01,2.669057974635791197e-09,1.043298731766934863e-02
7.259051810362072388e+01,4.461637119247844896e-01,6.171510345069116665e-01,4.907800814095038544e-01,2.443803881480022255e-09,-1.238258857269000646e-02
7.261452290458090886e+01,4.461637118322471229e-01,6.171510346393327406e-01,4.907800815026153174e-01,2.164898177392515777e-09,-3.846528313835336638e-02
7.263852770554110805e+01,4.461637117227772453e-01,6.171510347959842102e-01,4.907800816127643184e-01,1.834958268664976799e-09,-2.772102600973343905e-02
7.266253250650129303e+01,4.461637115973643986e-01,6.171510349754499858e-01,4.907800817389552095e-01,1.456966602919607112e-09,-9.285456297173426366e-04
7.268653730746149222e+01,4.461637114571193052e-01,6.171510351761408941e-01,4.907800818800703291e-01,1.034270780131407719e-09,-2.212102652471267458e-02
7.271054210842167720e+01,4.461637113032737023e-01,6.171510353962940121e-01,4.907800820348703907e-01,5.705834693614519892e-10,-5.234632781789216871e-02
7.273454690938187639e+01,4.461637111371805076e-01,6.171510356339735548e-01,4.907800822019940390e-01,6.998193691210019551e-11,3.002519470920048464e-02
7.275855171034206137e+01,4.461637109603136531e-01,6.171510358870702095e-01,4.907800823799581824e-01,-4.630910654945807892e-10,9.173405672864348367e-03
7.278255651130226056e+01,4.461637107742683073e-01,6.171510361533011357e-01,4.907800825671577161e-01,-1.023827800317178571e-09,-1.100654329642646381e-02
7.280656131226244554e+01,4.461637105807607084e-01,6.171510364302106311e-01,4.907800827618657435e-01,-1.607055571950510853e-09,-1.203378177749222025e-02
7.283056611322264473e+01,4.461637103816282757e-01,6.171510367151693544e-01,4.907800829622336325e-01,-2.207236726725625431e-09,9.379243922069249728e-03
7.285457091418282971e+01,4.461637101788293869e-01,6.171510370053747696e-01,4.907800831662906260e-01,-2.818468375354044042e-09,2.717495083839523151e-02
7.287857571514302890e+01,4.461637099744437118e-01,6.171510372978508130e-01,4.907800833719443423e-01,-3.434482476194489209e-09,-1.421540791260391540e-02
7.290258051610321388e+01,4.461637097706718791e-01,6.171510375894484479e-01,4.907800835769803305e-01,-4.048646556897850246e-09,7.186053519598710818e-03
7.292658531706341307e+01,4.461637095698357536e-01,6.171510378768451099e-01,4.907800837790623483e-01,-4.653962493161856173e-09,-1.430057412490357178e-02
7.295059011802359805e+01,4.461637093743783256e-01,6.171510381565448178e-01,4.907800839757324174e-01,-5.243067008331436796e-09,5.369505318559667471e-03
7.297459491898379724e+01,4.461637091868635996e-01,6.171510384248786174e-01,4.907800841644104906e-01,-5.808232561577142405e-09,-2.498137033365975535e-02
7.299859971994398222e+01,4.461637090099767056e-01,6.171510386780038049e-01,4.907800843423947290e-01,-6.341366015627514230e-09,-3.932529579533884656e-02
7.302260452090418141e+01,4.461637088465240653e-01,6.171510389119047035e-01,4.907800845068614470e-01,-6.834008942080416205e-09,3.522919068247820596e-04
7.304660932186436639e+01,4.461637086994329482e-01,6.171510391223922198e-01,4.907800846548650564e-01,-7.277338509581454673e-09,-2.791217514979843408e-03
7.307061412282456558e+01,4.461637085717519713e-01,6.171510393051038434e-01,4.907800847833381219e-01,-7.662166290334226915e-09,1.350323431423959553e-02
7.309461892378475056e+01,4.461637084666507658e-01,6.171510394555037582e-01,4.907800848890914169e-01,-7.978939092767589614e-09,-1.531653873424887978e-02
7.311862372474494975e+01,4.461637083874200327e-01,6.171510395688830641e-01,4.907800849688136458e-01,-8.217738989291234475e-09,2.695658687844412760e-02
7.314262852570513473e+01,4.461637083374716539e-01,6.171510396403591114e-01,4.907800850190718878e-01,-8.368282122805936751e-09,4.982629961008715668e-04
7.316663332666533393e+01,4.461637083203386922e-01,6.171510396648763885e-01,4.907800850363111533e-01,-8.419920621838272723e-09,3.048140193611395890e-02
7.319063812762551891e+01,4.461637083396752246e-01,6.171510396372058560e-01,4.907800850168546614e-01,-8.361640824183780296e-09,-8.540086561255585962e-03
7.321464292858571810e+01,4.461637083992563979e-01,6.171510395519451686e-01,4.907800849569037838e-01,-8.182064220596529935e-09,2.976181098609178427e-02
7.323864772954590308e+01,4.461637085029786509e-01,6.171510394035184532e-01,4.907800848525380455e-01,-7.869447565811427125e-09,-2.815885102609315318e-03
7.326265253050610227e+01,4.461637086388909323e-01,6.171510392090280295e-01,4.907800847157826052e-01,-7.459810963394986061e-09,1.453345285512900632e-03
7.328665733146628725e+01,4.461637087851283989e-01,6.171510389997620916e-01,4.907800845686379199e-01,-7.019054254486789546e-09,1.850596319808442414e-02
7.331066213242648644e+01,4.461637089397951783e-01,6.171510387784338025e-01,4.907800844130115747e-01,-6.552891812505734492e-09,-3.811730906871197561e-02
7.333466693338667142e+01,4.461637091012113365e-01,6.171510385474471283e-01,4.907800842505939953e-01,-6.066386837311199542e-09,-2.355467393785939598e-02
7.335867173434687061e+01,4.461637092677679939e-01,6.171510383091044494e-01,4.907800840830040534e-01,-5.564388644296869302e-09,3.652578795932657357e-02
7.338267653530705559e+01,4.461637094379272694e-01,6.171510380656063388e-01,4.907800839117890668e-01,-5.051531998256919564e-09,-3.268916700907125578e-02
7.340668133626725478e+01,4.461637096102225031e-01,6.171510378190516732e-01,4.907800837384249659e-01,-4.532237612986378394e-09,-1.179315587614608411e-02
7.343068613722743976e+01,4.461637097832580334e-01,6.171510375714377439e-01,4.907800835643159609e-01,-4.010712290059004204e-09,9.800935834622565707e-03
7.345469093818763895e+01,4.461637099557092534e-01,6.171510373246599235e-01,4.907800833907948190e-01,-3.490947808604261127e-09,2.882442077643612710e-02
7.347869573914782393e+01,4.461637101263227212e-01,6.171510370805118884e-01,4.907800832191228646e-01,-2.976722424108402265e-09,-1.193571738189357773e-02
7.350270054010802312e+01,4.461637102939161048e-01,6.171510368406856184e-01,4.907800830504897571e-01,-2.471599397368962059e-09,1.259432987703726315e-03
7.352670534106820810e+01,4.461637104573780155e-01,6.171510366067715081e-01,4.907800828860137687e-01,-1.978928548806990761e-09,-2.482989338120468806e-02
7.355071014202840729e+01,4.461637106156682298e-01,6.171510363802580335e-01,4.907800827267415067e-01,-1.501845175999605431e-09,-9.367593430295688417e-03
7.357471494298859227e+01,4.461637107678176895e-01,6.171510361625320851e-01,4.907800825736481354e-01,-1.043270053679989928e-09,1.983593607789410282e-02
7.359871974394879146e+01,4.461637109129282242e-01,6.171510359548786351e-01,4.907800824276373208e-01,-6.059097390487266921e-10,5.392636411389015866e-03
7.362272454490897644e+01,4.461637110501729953e-01,6.171510357584812922e-01,4.907800822895411197e-01,-1.922568493295528924e-10,-2.010354754797517678e-03
7.364672934586917563e+01,4.461637111787959964e-01,6.171510355744216358e-01,4.907800821601201458e-01,1.954102157863957245e-10,7.475401938239444044e-03
7.367073414682936061e+01,4.461637112981124975e-01,6.171510354036796597e-01,4.907800820400634034e-01,5.550276904742190709e-10,1.543761953882398898e-03
7.369473894778955980e+01,4.461637114075087673e-01,6.171510352471334393e-01,4.907800819299884543e-01,8.847458043970135577e-10,2.226733565670577057e-03
7.371874374874974478e+01,4.461637115064421844e-01,6.171510351055596866e-01,4.907800818304412505e-01,1.182929004750477020e-09,-8.568677695765681418e-03
7.374274854970994397e+01,4.461637115944411813e-01,6.171510349796330841e-01,4.907800817418963013e-01,1.448156233818664873e-09,-2.150097069226127727e-02
7.376675335067012895e+01,4.461637116711053008e-01,6.171510348699266180e-01,4.907800816647566178e-01,1.679220290595750953e-09,1.276447046045355374e-02
7.379075815163031393e+01,4.461637117361051397e-01,6.171510347769117999e-01,4.907800815993534904e-01,1.875128524675417907e-09,-2.505547437513549330e-02
7.381476295259051312e+01,4.461637117891824045e-01,6.171510347009581121e-01,4.907800815459469335e-01,2.035102336650496113e-09,1.990717825296824811e-02
7.383876775355069810e+01,4.461637118301499116e-01,6.171510346423335625e-01,4.907800815047252407e-01,2.158577455668719836e-09,4.285732425279844410e-02
7.386277255451089729e+01,4.461637118588915318e-01,6.171510346012042403e-01,4.907800814758053187e-01,2.245204300255210228e-09,3.021490000395102640e-02
