t,s,v,dv_dt
2.914582916583316585e+00,2.729652345200027241e+01,1.354250810573337027e+01,6.400237103072985434e-01
2.915583116623324589e+00,2.731006898835888919e+01,1.354314782511517912e+01,6.391573493538995621e-01
2.916583316663332592e+00,2.732361516413972069e+01,1.354378667852162188e+01,6.382921203350129247e-01
2.917583516703340596e+00,2.733716197847898499e+01,1.354442466708194637e+01,6.374280218871053449e-01
2.918583716743348599e+00,2.735070943051393044e+01,1.354506179192412496e+01,6.365650526478603410e-01
2.919583916783356603e+00,2.736425751938286055e+01,1.354569805417487238e+01,6.357032112561533665e-01
2.920584116823364607e+00,2.737780624422511622e+01,1.354633345495962438e+01,6.348424963520820086e-01
2.921584316863372610e+00,2.739135560418108994e+01,1.354696799540255370e+01,6.339829065769464478e-01
2.922584516903380614e+00,2.740490559839221518e+01,1.354760167662656123e+01,6.331244405732601166e-01
2.923584716943388617e+00,2.741845622600096277e+01,1.354823449975327954e+01,6.322670969847496991e-01
2.924584916983396621e+00,2.743200748615086226e+01,1.354886646590307642e+01,6.314108744563551312e-01
2.925585117023404624e+00,2.744555937798647349e+01,1.354949757619504425e+01,6.305557716342313768e-01
2.926585317063412628e+00,2.745911190065341145e+01,1.355012783174701063e+01,6.297017871657519805e-01
2.927585517103420631e+00,2.747266505329833208e+01,1.355075723367553309e+01,6.288489196995108443e-01
2.928585717143428635e+00,2.748621883506893226e+01,1.355138578309590258e+01,6.279971678853115691e-01
2.929585917183436639e+00,2.749977324511395693e+01,1.355201348112213644e+01,6.271465303741941000e-01
2.930586117223444642e+00,2.751332828258319552e+01,1.355264032886698544e+01,6.262970058184080813e-01
2.931586317263452646e+00,2.752688394662748195e+01,1.355326632744193560e+01,6.254485928714288434e-01
2.932586517303460649e+00,2.754044023639869110e+01,1.355389147795719751e+01,6.246012901879627321e-01
2.933586717343468653e+00,2.755399715104974945e+01,1.355451578152171699e+01,6.237550964239346740e-01
2.934586917383476656e+00,2.756755468973461731e+01,1.355513923924316799e+01,6.229100102365077163e-01
2.935587117423484660e+00,2.758111285160831017e+01,1.355576185222795971e+01,6.220660302840599343e-01
2.936587317463492663e+00,2.759467163582688443e+01,1.355638362158122945e+01,6.212231552262093004e-01
2.937587517503500667e+00,2.760823104154743390e+01,1.355700454840684621e+01,6.203813837238030260e-01
2.938587717543508671e+00,2.762179106792811112e+01,1.355762463380741067e+01,6.195407144389246668e-01
2.939587917583516674e+00,2.763535171412809888e+01,1.355824387888425520e+01,6.187011460348816883e-01
2.940588117623524678e+00,2.764891297930763159e+01,1.355886228473744026e+01,6.178626771762303349e-01
2.941588317663532681e+00,2.766247486262798816e+01,1.355947985246575982e+01,6.170253065287578664e-01
2.942588517703540685e+00,2.767603736325149200e+01,1.356009658316674127e+01,6.161890327594843342e-01
2.943588717743548688e+00,2.768960048034150745e+01,1.356071247793664014e+01,6.153538545366750157e-01
2.944588917783556692e+00,2.770316421306244692e+01,1.356132753787044187e+01,6.145197705298404145e-01
2.945589117823564695e+00,2.771672856057976730e+01,1.356194176406186536e+01,6.136867794097273787e-01
2.946589317863572699e+00,2.773029352205996290e+01,1.356255515760336117e+01,6.128548798483226534e-01
2.947589517903580703e+00,2.774385909667058314e+01,1.356316771958610801e+01,6.120240705188688679e-01
2.948589717943588706e+00,2.775742528358021843e+01,1.356377945110001981e+01,6.111943500958432196e-01
2.949589917983596710e+00,2.777099208195850011e+01,1.356439035323373865e+01,6.103657172549752374e-01
2.950590118023604713e+00,2.778455949097610400e+01,1.356500042707464004e+01,6.095381706732414528e-01
2.951590318063612717e+00,2.779812750980475400e+01,1.356560967370882587e+01,6.087117090288760579e-01
2.952590518103620720e+00,2.781169613761721848e+01,1.356621809422113500e+01,6.078863310013531418e-01
2.953590718143628724e+00,2.782526537358731034e+01,1.356682568969513447e+01,6.070620352714062307e-01
2.954590918183636727e+00,2.783883521688987983e+01,1.356743246121312296e+01,6.062388205210211822e-01
2.955591118223644731e+00,2.785240566670083240e+01,1.356803840985613085e+01,6.054166854334361858e-01
2.956591318263652735e+00,2.786597672219710731e+01,1.356864353670391665e+01,6.045956286931524204e-01
2.957591518303660738e+00,2.787954838255669898e+01,1.356924784283497587e+01,6.037756489859180675e-01
2.958591718343668742e+00,2.789312064695863569e+01,1.356985132932653038e+01,6.029567449987496275e-01
2.959591918383676745e+00,2.790669351458300440e+01,1.357045399725453372e+01,6.021389154199212612e-01
2.960592118423684749e+00,2.792026698461091883e+01,1.357105584769367113e+01,6.013221589389701194e-01
2.961592318463692752e+00,2.793384105622454783e+01,1.357165688171736129e+01,6.005064742466892369e-01
2.962592518503700756e+00,2.794741572860710477e+01,1.357225710039774924e+01,5.996918600351435202e-01
2.963592718543708759e+00,2.796099100094284751e+01,1.357285650480571704e+01,5.988783149976555364e-01
2.964592918583716763e+00,2.797456687241707129e+01,1.357345509601087308e+01,5.980658378288232768e-01
2.965593118623724767e+00,2.798814334221612299e+01,1.357405287508155745e+01,5.972544272245059460e-01
2.966593318663732770e+00,2.800172040952739394e+01,1.357464984308484546e+01,5.964440818818292911e-01
2.967593518703740774e+00,2.801529807353932000e+01,1.357524600108653878e+01,5.956348004991980361e-01
2.968593718743748777e+00,2.802887633344137086e+01,1.357584135015117077e+01,5.948265817762816710e-01
2.969593918783756781e+00,2.804245518842407847e+01,1.357643589134201001e+01,5.940194244140233337e-01
2.970594118823764784e+00,2.805603463767900152e+01,1.357702962572105321e+01,5.932133271146415865e-01
2.971594318863772788e+00,2.806961468039876095e+01,1.357762255434902521e+01,5.924082885816321919e-01
2.972594518903780791e+00,2.808319531577700445e+01,1.357821467828538964e+01,5.916043075197592316e-01
2.973594718943788795e+00,2.809677654300843841e+01,1.357880599858833293e+01,5.908013826350764219e-01
2.974594918983796799e+00,2.811035836128880305e+01,1.357939651631478029e+01,5.899995126349004693e-01
2.975595119023804802e+00,2.812394076981489022e+01,1.357998623252038151e+01,5.891986962278448203e-01
2.976595319063812806e+00,2.813752376778453623e+01,1.358057514825952161e+01,5.883989321237947934e-01
2.977595519103820809e+00,2.815110735439661482e+01,1.358116326458531553e+01,5.876002190339164599e-01
2.978595719143828813e+00,2.816469152885105487e+01,1.358175058254960810e+01,5.868025556706690793e-01
2.979595919183836816e+00,2.817827629034881909e+01,1.358233710320297760e+01,5.860059407477873350e-01
2.980596119223844820e+00,2.819186163809191825e+01,1.358292282759473402e+01,5.852103729802937693e-01
2.981596319263852823e+00,2.820544757128341118e+01,1.358350775677291367e+01,5.844158510845041121e-01
2.982596519303860827e+00,2.821903408912739764e+01,1.358409189178428988e+01,5.836223737780148468e-01
2.983596719343868831e+00,2.823262119082902544e+01,1.358467523367436414e+01,5.828299397797191972e-01
2.984596919383876834e+00,2.824620887559448335e+01,1.358525778348736779e+01,5.820385478097946930e-01
2.985597119423884838e+00,2.825979714263100107e+01,1.358583954226626567e+01,5.812481965897173808e-01
2.986597319463892841e+00,2.827338599114685991e+01,1.358642051105275428e+01,5.804588848422511660e-01
2.987597519503900845e+00,2.828697542035138568e+01,1.358700069088725826e+01,5.796706112914584708e-01
2.988597719543908848e+00,2.830056542945494513e+01,1.358758008280893570e+01,5.788833746626949051e-01
2.989597919583916852e+00,2.831415601766894596e+01,1.358815868785567460e+01,5.780971736826181484e-01
2.990598119623924855e+00,2.832774718420584747e+01,1.358873650706409641e+01,5.773120070791719627e-01
2.991598319663932859e+00,2.834133892827914991e+01,1.358931354146955073e+01,5.765278735816146138e-01
2.992598519703940863e+00,2.835493124910340157e+01,1.358988979210612058e+01,5.757447719204922265e-01
2.993598719743948866e+00,2.836852414589418814e+01,1.359046526000661892e+01,5.749627008276618767e-01
2.994598919783956870e+00,2.838211761786814336e+01,1.359103994620259037e+01,5.741816590362756045e-01
2.995599119823964873e+00,2.839571166424294901e+01,1.359161385172430947e+01,5.734016452807946251e-01
2.996599319863972877e+00,2.840930628423733140e+01,1.359218697760078243e+01,5.726226582969857759e-01
2.997599519903980880e+00,2.842290147707105064e+01,1.359275932485975069e+01,5.718446968219144111e-01
2.998599719943988884e+00,2.843649724196492201e+01,1.359333089452767851e+01,5.710677595939674944e-01
2.999599919983996887e+00,2.845009357814080531e+01,1.359390168762976892e+01,5.702918453528269538e-01
3.000600120024004891e+00,2.846369048482159769e+01,1.359447170518995307e+01,5.695169528394892211e-01
3.001600320064012895e+00,2.847728796123124440e+01,1.359504094823089204e+01,5.687430807962652324e-01
3.002600520104020898e+00,2.849088600659473869e+01,1.359560941777397858e+01,5.679702279667750986e-01
3.003600720144028902e+00,2.850448462013811479e+01,1.359617711483934066e+01,5.671983930959498821e-01
3.004600920184036905e+00,2.851808380108844787e+01,1.359674404044583085e+01,5.664275749300387020e-01
3.005601120224044909e+00,2.853168354867386114e+01,1.359731019561103871e+01,5.656577722166051814e-01
3.006601320264052912e+00,2.854528386212352586e+01,1.359787558135128194e+01,5.648889837045274476e-01
3.007601520304060916e+00,2.855888474066765781e+01,1.359844019868160636e+01,5.641212081440087900e-01
3.008601720344068919e+00,2.857248618353750302e+01,1.359900404861579659e+01,5.633544442865598967e-01
3.009601920384076923e+00,2.858608818996537337e+01,1.359956713216636359e+01,5.625886908850166179e-01
3.010602120424084926e+00,2.859969075918460746e+01,1.360012945034454646e+01,5.618239466935470716e-01
3.011602320464092930e+00,2.861329389042959548e+01,1.360069100416032306e+01,5.610602104676232216e-01
3.012602520504100934e+00,2.862689758293577924e+01,1.360125179462239586e+01,5.602974809640528520e-01
3.013602720544108937e+00,2.864050183593963084e+01,1.360181182273820433e+01,5.595357569409600274e-01
3.014602920584116941e+00,2.865410664867867752e+01,1.360237108951391072e+01,5.587750371578081854e-01
3.015603120624124944e+00,2.866771202039148392e+01,1.360292959595441786e+01,5.580153203753681623e-01
3.016603320664132948e+00,2.868131795031766273e+01,1.360348734306335139e+01,5.572566053557608257e-01
3.017603520704140951e+00,2.869492443769787826e+01,1.360404433184307571e+01,5.564988908624144415e-01
3.018603720744148955e+00,2.870853148177382153e+01,1.360460056329467982e+01,5.557421756601037544e-01
3.019603920784156958e+00,2.872213908178824227e+01,1.360515603841798971e+01,5.549864585149251184e-01
3.020604120824164962e+00,2.873574723698493472e+01,1.360571075821155596e+01,5.542317381943178134e-01
3.021604320864172966e+00,2.874935594660872695e+01,1.360626472367266615e+01,5.534780134670391760e-01
3.022604520904180969e+00,2.876296520990550576e+01,1.360681793579733601e+01,5.527252831031965741e-01
3.023604720944188973e+00,2.877657502612218821e+01,1.360737039558031292e+01,5.519735458742243139e-01
3.024604920984196976e+00,2.879018539449953806e+01,1.360792210402239277e+01,5.512228005429378186e-01
3.025605121024204980e+00,2.880379631425345011e+01,1.360847306214881058e+01,5.504730458385083125e-01
3.026605321064212983e+00,2.881740778463336738e+01,1.360902327094966857e+01,5.497242805375179842e-01
3.027605521104220987e+00,2.883101980489435689e+01,1.360957273140911816e+01,5.489765034242672925e-01
3.028605721144228990e+00,2.884463237429235960e+01,1.361012144451020767e+01,5.482297132841686960e-01
3.029605921184236994e+00,2.885824549208419043e+01,1.361066941123489116e+01,5.474839089037430995e-01
3.030606121224244998e+00,2.887185915752755960e+01,1.361121663256402492e+01,5.467390890706216311e-01
3.031606321264253001e+00,2.888547336988104064e+01,1.361176310947736567e+01,5.459952525735545237e-01
3.032606521304261005e+00,2.889908812840409880e+01,1.361230884295357235e+01,5.452523982023986804e-01
3.033606721344269008e+00,2.891270343235706974e+01,1.361285383397020965e+01,5.445105247481283328e-01
3.034606921384277012e+00,2.892631928100117378e+01,1.361339808350374270e+01,5.437696310028314883e-01
3.035607121424285015e+00,2.893993567359850871e+01,1.361394159252953884e+01,5.430297157597152591e-01
3.036607321464293019e+00,2.895355260941204989e+01,1.361448436202186585e+01,5.422907778131040857e-01
3.037607521504301022e+00,2.896717008770566082e+01,1.361502639295389905e+01,5.415528159584379608e-01
3.038607721544309026e+00,2.898078810774407543e+01,1.361556768629771064e+01,5.408158289922795348e-01
3.039607921584317030e+00,2.899440666879290873e+01,1.361610824302427858e+01,5.400798157123141152e-01
3.040608121624325033e+00,2.900802577011865679e+01,1.361664806410348305e+01,5.393447749173443384e-01
3.041608321664333037e+00,2.902164541098869321e+01,1.361718715050410644e+01,5.386107054072937217e-01
3.042608521704341040e+00,2.903526559067127977e+01,1.361772550319382979e+01,5.378776059832190981e-01
3.043608721744349044e+00,2.904888630843554154e+01,1.361826312313924348e+01,5.371454754472893001e-01
3.044608921784357047e+00,2.906250756355149889e+01,1.361880001130583473e+01,5.364143126028100284e-01
3.045609121824365051e+00,2.907612935529004616e+01,1.361933616865799479e+01,5.356841162542096413e-01
3.046609321864373054e+00,2.908975168292294811e+01,1.361987159615901710e+01,5.349548852070427074e-01
3.047609521904381058e+00,2.910337454572286475e+01,1.362040629477110087e+01,5.342266182679882291e-01
3.048609721944389062e+00,2.911699794296332300e+01,1.362094026545534042e+01,5.334993142448709591e-01
3.049609921984397065e+00,2.913062187391873792e+01,1.362147350917174116e+01,5.327729719466240965e-01
3.050610122024405069e+00,2.914424633786439500e+01,1.362200602687920359e+01,5.320475901833319199e-01
3.051610322064413072e+00,2.915787133407647147e+01,1.362253781953553400e+01,5.313231677662031416e-01
3.052610522104421076e+00,2.917149686183201140e+01,1.362306888809744088e+01,5.305997035075780133e-01
3.053610722144429079e+00,2.918512292040894707e+01,1.362359923352053670e+01,5.298771962209318787e-01
3.054610922184437083e+00,2.919874950908608469e+01,1.362412885675933083e+01,5.291556447208840552e-01
3.055611122224445086e+00,2.921237662714311156e+01,1.362465775876724194e+01,5.284350478231800707e-01
3.056611322264453090e+00,2.922600427386059962e+01,1.362518594049658560e+01,5.277154043447094267e-01
3.057611522304461094e+00,2.923963244851999477e+01,1.362571340289858490e+01,5.269967131034931640e-01
3.058611722344469097e+00,2.925326115040362041e+01,1.362624014692335983e+01,5.262789729187034027e-01
3.059611922384477101e+00,2.926689037879468813e+01,1.362676617351993613e+01,5.255621826106420258e-01
3.060612122424485104e+00,2.928052013297727640e+01,1.362729148363624176e+01,5.248463410007584429e-01
3.061612322464493108e+00,2.929415041223635541e+01,1.362781607821910512e+01,5.241314469116424846e-01
3.062612522504501111e+00,2.930778121585776930e+01,1.362833995821426214e+01,5.234174991670244026e-01
3.063612722544509115e+00,2.932141254312824330e+01,1.362886312456634208e+01,5.227044965917873043e-01
3.064612922584517118e+00,2.933504439333537661e+01,1.362938557821888708e+01,5.219924380119493890e-01
3.065613122624525122e+00,2.934867676576765305e+01,1.362990732011433259e+01,5.212813222546870406e-01
3.066613322664533126e+00,2.936230965971443752e+01,1.363042835119402341e+01,5.205711481483081826e-01
3.067613522704541129e+00,2.937594307446597242e+01,1.363094867239820118e+01,5.198619145222860283e-01
3.068613722744549133e+00,2.938957700931337769e+01,1.363146828466601512e+01,5.191536202072271067e-01
