t,A,P_free,C,dA_dt,dA_dt_noisy
3.082616523304660916e+01,4.396745017644868803e+00,1.330396931057339360e-01,5.640383752508744131e-01,1.692821198680249939e-05,-7.695420220748805211e-03
3.083616723344669097e+01,4.396745186620849566e+00,1.330396883298974042e-01,5.640383783537520346e-01,1.686310166659765741e-05,2.082249328769657931e-02
3.084616923384676923e+01,4.396745354948971674e+00,1.330396835563756319e-01,5.640383814633934678e-01,1.679823151290449346e-05,-2.723104747960427164e-03
3.085617123424685104e+01,4.396745522631935188e+00,1.330396787836280459e-01,5.640383845815564179e-01,1.673359961978926336e-05,-6.651617729656982263e-04
3.086617323464692930e+01,4.396745689672437507e+00,1.330396740100721342e-01,5.640383877100477727e-01,1.666920405507532621e-05,-1.316806423328314817e-02
3.087617523504701111e+01,4.396745856073168923e+00,1.330396692340836406e-01,5.640383908507228261e-01,1.660504286640773763e-05,-3.426059721978882890e-03
3.088617723544708937e+01,4.396746021836630547e+00,1.330396644554885932e-01,5.640383940037480004e-01,1.654111502910615705e-05,-1.312673103709843109e-02
3.089617923584717119e+01,4.396746186964093361e+00,1.330396596837648548e-01,5.640383971580482658e-01,1.647742568385013318e-05,-6.083277114697548116e-03
3.090618123624724944e+01,4.396746351457603730e+00,1.330396549218235414e-01,5.640384003101979182e-01,1.641397579939252171e-05,5.543400401564956177e-03
3.091618323664733126e+01,4.396746515319422066e+00,1.330396501707634127e-01,5.640384034588820095e-01,1.635076519325429079e-05,-8.303486552523029612e-03
3.092618523704740952e+01,4.396746678551807008e+00,1.330396454316415122e-01,5.640384066028343302e-01,1.628779365810129054e-05,-6.139425450944232046e-03
3.093618723744749133e+01,4.396746841157016306e+00,1.330396407054734720e-01,5.640384097408375208e-01,1.622506096261855379e-05,1.338788322214072742e-02
3.094618923784756959e+01,4.396747003137303267e+00,1.330396359932332073e-01,5.640384128717220724e-01,1.616256685360584200e-05,4.712202295863707202e-03
3.095619123824765140e+01,4.396747164494919424e+00,1.330396312958532223e-01,5.640384159943675479e-01,1.610031105209186464e-05,5.169095941265605676e-03
3.096619323864772966e+01,4.396747325232115422e+00,1.330396266142243600e-01,5.640384191077018050e-01,1.603829325627637026e-05,9.953733146975290644e-03
3.097619523904781147e+01,4.396747485351138351e+00,1.330396219491959409e-01,5.640384222107012180e-01,1.597651314066972361e-05,-5.503085386763995404e-03
3.098619723944788973e+01,4.396747644854231751e+00,1.330396173015757633e-01,5.640384253023905670e-01,1.591497035599576115e-05,-3.895942425686999867e-03
3.099619923984797154e+01,4.396747803743640048e+00,1.330396126721299921e-01,5.640384283818435929e-01,1.585366452860892394e-05,-2.057746839554470270e-02
3.100620124024804980e+01,4.396747962021602341e+00,1.330396080615832699e-01,5.640384314481818873e-01,1.579259526207632547e-05,7.342872966757435678e-03
3.101620324064813161e+01,4.396748119690357726e+00,1.330396034706186892e-01,5.640384345005761135e-01,1.573176213551241709e-05,-2.063329795072869986e-03
3.102620524104820987e+01,4.396748276752140860e+00,1.330395988998777645e-01,5.640384375382451188e-01,1.567116470499452241e-05,-3.501651608436308192e-05
3.103620724144829168e+01,4.396748433209185514e+00,1.330395943499604883e-01,5.640384405604564888e-01,1.561080250198076946e-05,-1.089215542353154549e-02
3.104620924184836994e+01,4.396748589063721901e+00,1.330395898214252470e-01,5.640384435665261043e-01,1.555067503511420313e-05,6.206528978955884457e-03
3.105621124224845175e+01,4.396748744317980240e+00,1.330395853147888774e-01,5.640384465558185845e-01,1.549078178793295013e-05,6.273434505167636496e-03
3.106621324264853001e+01,4.396748898974186304e+00,1.330395808305266658e-01,5.640384495277469545e-01,1.543112222140985423e-05,1.823803262537068834e-03
3.107621524304861182e+01,4.396749053034563204e+00,1.330395763690723487e-01,5.640384524817726453e-01,1.537169577367492046e-05,-1.588236008271077387e-02
3.108621724344869008e+01,4.396749206501334051e+00,1.330395719308181124e-01,5.640384554174058263e-01,1.531250185621280124e-05,-8.416262672685408119e-03
3.109621924384877190e+01,4.396749359376717514e+00,1.330395675161145375e-01,5.640384583342049618e-01,1.525353985945554491e-05,-3.359414376255526863e-04
3.110622124424885016e+01,4.396749511662930487e+00,1.330395631252706823e-01,5.640384612317772550e-01,1.519480914904947078e-05,-8.362049554878209223e-03
3.111622324464893197e+01,4.396749663362188087e+00,1.330395587585540551e-01,5.640384641097782037e-01,1.513630906685436983e-05,3.869821805884826171e-03
3.112622524504901023e+01,4.396749814476703655e+00,1.330395544161905586e-01,5.640384669679120444e-01,1.507803893055492672e-05,1.006958314425605502e-02
3.113622724544909204e+01,4.396749965008686090e+00,1.330395500983646007e-01,5.640384698059313084e-01,1.501999803529829869e-05,-7.543913339581061368e-03
3.114622924584917030e+01,4.396750114960343403e+00,1.330395458052189561e-01,5.640384726236372659e-01,1.496218565155693625e-05,-1.802262941923231908e-03
3.115623124624925211e+01,4.396750264333881830e+00,1.330395415368549050e-01,5.640384754208793705e-01,1.490460102629431738e-05,-6.841500196303430467e-03
3.116623324664933037e+01,4.396750413131504054e+00,1.330395372933321219e-01,5.640384781975559259e-01,1.484724338277065847e-05,1.032359043252144629e-02
3.117623524704941218e+01,4.396750561355410980e+00,1.330395330746687588e-01,5.640384809536136412e-01,1.479011192054291435e-05,8.980319340267441455e-03
3.118623724744949044e+01,4.396750709007800850e+00,1.330395288808414178e-01,5.640384836890477427e-01,1.473320581582560074e-05,2.663078342289646946e-02
3.119623924784957225e+01,4.396750856090870130e+00,1.330395247117850399e-01,5.640384864039017510e-01,1.467652421983933753e-05,8.584896095506983950e-05
3.120624124824965051e+01,4.396751002606813508e+00,1.330395205673931547e-01,5.640384890982681476e-01,1.462006626114231711e-05,-9.325547899637069704e-03
3.121624324864973232e+01,4.396751148557821232e+00,1.330395164475176306e-01,5.640384917722875979e-01,1.456383104481151491e-05,4.110786728050351731e-03
3.122624524904981058e+01,4.396751293946083550e+00,1.330395123519688139e-01,5.640384944261493949e-01,1.450781765086062158e-05,-2.309410784036425215e-03
3.123624724944989239e+01,4.396751438773788045e+00,1.330395082805155005e-01,5.640384970600912373e-01,1.445202513650212239e-05,1.926764924204111109e-03
3.124624924984997065e+01,4.396751583043116973e+00,1.330395042328848809e-01,5.640384996743994517e-01,1.439645253581423034e-05,1.245479774889905571e-02
3.125625125025005246e+01,4.396751726756255252e+00,1.330395002087626233e-01,5.640385022694088812e-01,1.434109885697920639e-05,-2.831375643942152329e-03
3.126625325065013072e+01,4.396751869915381583e+00,1.330394962077928456e-01,5.640385048455028860e-01,1.428596308689078498e-05,7.247216620746430721e-03
3.127625525105021254e+01,4.396752012522673780e+00,1.330394922295780880e-01,5.640385074031132318e-01,1.423104418785126057e-05,-2.114574159161718842e-02
3.128625725145029079e+01,4.396752154580306993e+00,1.330394882736793127e-01,5.640385099427203119e-01,1.417634109704413170e-05,1.060622593500386117e-02
3.129625925185037261e+01,4.396752296090454593e+00,1.330394843396159876e-01,5.640385124648529258e-01,1.412185272998967012e-05,1.371716085308633893e-03
3.130626125225045087e+01,4.396752437055287288e+00,1.330394804268659470e-01,5.640385149700885004e-01,1.406757797756119643e-05,-2.361069814207459195e-03
3.131626325265053268e+01,4.396752577476974011e+00,1.330394765348655028e-01,5.640385174590530903e-01,1.401351570623488030e-05,-4.965518155564029035e-03
3.132626525305061094e+01,4.396752717357680140e+00,1.330394726630093893e-01,5.640385199324208232e-01,1.395966475992160838e-05,1.420732583161903560e-02
3.133626725345069275e+01,4.396752856699569278e+00,1.330394688106508183e-01,5.640385223909148982e-01,1.390602395803797187e-05,-5.018248067061812159e-03
3.134626925385077101e+01,4.396752995504803252e+00,1.330394649771014237e-01,5.640385248353065872e-01,1.385259209685241188e-05,1.273204833688399047e-02
3.135627125425085282e+01,4.396753133775541222e+00,1.330394611616312339e-01,5.640385272664159011e-01,1.379936794770886266e-05,-5.012680274432400676e-03
3.136627325465093108e+01,4.396753271513939687e+00,1.330394573634688105e-01,5.640385296851113672e-01,1.374635025977455349e-05,5.251943160484094349e-04
3.137627525505101289e+01,4.396753408722154255e+00,1.330394535818010815e-01,5.640385320923099188e-01,1.369353775720894006e-05,3.623899414539281678e-03
3.138627725545109115e+01,4.396753545402335206e+00,1.330394498157734251e-01,5.640385344889771169e-01,1.364092914131476153e-05,2.032456615408700928e-02
3.139627925585117296e+01,4.396753681556634596e+00,1.330394460644896970e-01,5.640385368761268170e-01,1.358852308921965069e-05,2.579360726813774689e-03
3.140628125625125122e+01,4.396753817187197377e+00,1.330394423270121751e-01,5.640385392548218357e-01,1.353631825432022318e-05,2.460551147721352135e-03
3.141628325665133303e+01,4.396753952296171164e+00,1.330394386023615594e-01,5.640385416261729512e-01,1.348431326610166625e-05,-5.680931203962475340e-04
3.142628525705141129e+01,4.396754086885697355e+00,1.330394348895169998e-01,5.640385439913399024e-01,1.343250673070672807e-05,-2.906185567629164523e-03
3.143628725745149310e+01,4.396754220957917347e+00,1.330394311874160962e-01,5.640385463515307229e-01,1.338089723038060619e-05,-5.949669342937770507e-03
3.144628925785157136e+01,4.396754354514969876e+00,1.330394274949548983e-01,5.640385487080019633e-01,1.332948332295746940e-05,1.820356962238271759e-02
3.145629125825165318e+01,4.396754487558989233e+00,1.330394238109878779e-01,5.640385510620586906e-01,1.327826354410865939e-05,1.482355205127449532e-02
3.146629325865173143e+01,4.396754620092109711e+00,1.330394201343279292e-01,5.640385534150547109e-01,1.322723640467815542e-05,-6.744610983934108510e-03
3.147629525905181325e+01,4.396754752116462939e+00,1.330394164637464516e-01,5.640385557683920137e-01,1.317640039151524167e-05,1.743279714656110471e-03
3.148629725945189151e+01,4.396754883634177880e+00,1.330394127979732388e-01,5.640385581235213275e-01,1.312575396825166330e-05,-1.162845843475081298e-02
3.149629925985197332e+01,4.396755014647381721e+00,1.330394091356965069e-01,5.640385604819418974e-01,1.307529557406650333e-05,9.556364514525860637e-03
3.150630126025205158e+01,4.396755145158197209e+00,1.330394054755629496e-01,5.640385628452011524e-01,1.302502362605928443e-05,7.019406824462342750e-03
3.151630326065213339e+01,4.396755275168747978e+00,1.330394018161777103e-01,5.640385652148954820e-01,1.297493651616909993e-05,1.278963592186340261e-03
3.152630526105221165e+01,4.396755404681152335e+00,1.330393981561042993e-01,5.640385675926695708e-01,1.292503261288158178e-05,-7.915634920976135150e-03
3.153630726145229346e+01,4.396755533697529472e+00,1.330393944938647877e-01,5.640385699802167307e-01,1.287531026028521097e-05,7.817807029938842606e-03
3.154630926185237172e+01,4.396755662219992367e+00,1.330393908279395576e-01,5.640385723792785688e-01,1.282576778051380817e-05,6.331618267927824686e-03
3.155631126225245353e+01,4.396755790250655771e+00,1.330393871567675246e-01,5.640385747916453196e-01,1.277640346999953103e-05,-1.629351191149414676e-03
3.156631326265253179e+01,4.396755917791629109e+00,1.330393834787460261e-01,5.640385772191559566e-01,1.272721560276190989e-05,7.537632672103691985e-03
3.157631526305261360e+01,4.396756044844495115e+00,1.330393797963781433e-01,5.640385796588671674e-01,1.267820507706851618e-05,-1.327591998048211798e-02
3.158631726345269186e+01,4.396756171409985647e+00,1.330393761186529078e-01,5.640385821002821265e-01,1.262937694274102185e-05,-5.822826625135038049e-03
3.159631926385277367e+01,4.396756297489764265e+00,1.330393724470005090e-01,5.640385845417081878e-01,1.258073143367566260e-05,-9.350180497529591780e-03
3.160632126425285193e+01,4.396756423085531829e+00,1.330393687825015547e-01,5.640385869818599351e-01,1.253226856202938055e-05,1.300023075587198153e-03
3.161632326465293374e+01,4.396756548198990089e+00,1.330393651261958798e-01,5.640385894194993588e-01,1.248398831618646732e-05,1.683774013968648842e-02
3.162632526505301200e+01,4.396756672831839907e+00,1.330393614790823797e-01,5.640385918534364107e-01,1.243589066059203052e-05,6.420031610073983173e-04
3.163632726545309382e+01,4.396756796985779481e+00,1.330393578421192324e-01,5.640385942825284493e-01,1.238797553632098314e-05,1.152581505438003522e-02
3.164632926585317207e+01,4.396756920662508783e+00,1.330393542162237597e-01,5.640385967056806837e-01,1.234024285945434229e-05,-1.630392423341780290e-04
3.165633126625325389e+01,4.396757043863726899e+00,1.330393506022724548e-01,5.640385991218457296e-01,1.229269252245313027e-05,-3.914122613580986280e-03
3.166633326665333215e+01,4.396757166591131138e+00,1.330393470011009827e-01,5.640386015300239420e-01,1.224532439481063051e-05,1.027461349100040888e-02
3.167633526705341040e+01,4.396757288846419698e+00,1.330393434135041797e-01,5.640386039292633047e-01,1.219813832079030824e-05,5.565468497184869294e-03
3.168633726745349222e+01,4.396757410631288110e+00,1.330393398402360816e-01,5.640386063186594301e-01,1.215113412128543402e-05,1.432506076072008992e-02
3.169633926785357048e+01,4.396757531947433684e+00,1.330393362820098679e-01,5.640386086973555591e-01,1.210431159331948336e-05,9.871415085547416077e-03
3.170634126825365229e+01,4.396757652796551952e+00,1.330393327394979452e-01,5.640386110645424500e-01,1.205767050961592535e-05,-7.999704921388319651e-03
3.171634326865373055e+01,4.396757773180337558e+00,1.330393292133318361e-01,5.640386134194588230e-01,1.201121061944476764e-05,-2.535579441703257261e-02
3.172634526905381236e+01,4.396757893100485148e+00,1.330393257041023181e-01,5.640386157613904716e-01,1.196493164762335581e-05,1.488785249255628138e-03
3.173634726945389062e+01,4.396758012558688478e+00,1.330393222123592289e-01,5.640386180896714841e-01,1.191883329526577384e-05,-1.165355551857455950e-02
3.174634926985397243e+01,4.396758131556642191e+00,1.330393187386117171e-01,5.640386204036830220e-01,1.187291523964406625e-05,-1.398619022959875745e-02
3.175635127025405069e+01,4.396758250096037379e+00,1.330393152833279913e-01,5.640386227028543198e-01,1.182717713352210431e-05,-1.470605254586002282e-02
3.176635327065413250e+01,4.396758368178566911e+00,1.330393118469355151e-01,5.640386249866617963e-01,1.178161860712623188e-05,-6.313136702562273557e-03
3.177635527105421076e+01,4.396758485805921879e+00,1.330393084298209239e-01,5.640386272546299429e-01,1.173623926506439652e-05,-1.903769211995474161e-03
3.178635727145429257e+01,4.396758602979794262e+00,1.330393050323299409e-01,5.640386295063304356e-01,1.169103868872700680e-05,1.454132246130128664e-04
3.179635927185437083e+01,4.396758719701873375e+00,1.330393016547675722e-01,5.640386317413831341e-01,1.164601643541263165e-05,2.053526569972308549e-02
3.180636127225445264e+01,4.396758835973849422e+00,1.330392982973979676e-01,5.640386339594549714e-01,1.160117203927168994e-05,-1.203668431796459798e-02
3.181636327265453090e+01,4.396758951797412607e+00,1.330392949604444208e-01,5.640386361602607312e-01,1.155650500901661548e-05,-2.148273940535302794e-05
3.182636527305461271e+01,4.396759067174250468e+00,1.330392916440894524e-01,5.640386383435631590e-01,1.151201483036434770e-05,-1.235992981326996219e-02
3.183636727345469097e+01,4.396759182106050545e+00,1.330392883484747268e-01,5.640386405091719624e-01,1.146770096589755372e-05,-9.874280374061511836e-03
3.184636927385477279e+01,4.396759296594501265e+00,1.330392850737010801e-01,5.640386426569450329e-01,1.142356285228907087e-05,7.424256356428431645e-04
3.185637127425485104e+01,4.396759410641290167e+00,1.330392818198285476e-01,5.640386447867877795e-01,1.137959990324399762e-05,4.258487909658917672e-03
3.186637327465493286e+01,4.396759524248102124e+00,1.330392785868763084e-01,5.640386468986529067e-01,1.133581150955520478e-05,-1.278387764474202964e-02
3.187637527505501112e+01,4.396759637416623789e+00,1.330392753748227685e-01,5.640386489925413027e-01,1.129219703585593315e-05,1.150816504163375102e-02
3.188637727545509293e+01,4.396759750148539148e+00,1.330392721836054781e-01,5.640386510685010402e-01,1.124875582542150809e-05,-9.235010886042912745e-03
3.189637927585517119e+01,4.396759862445533962e+00,1.330392690131211864e-01,5.640386531266279313e-01,1.120548719497904688e-05,9.647290762877751627e-03
