pH,temperature,ionic_strength,k_turn
7.560232226989688442e+00,2.908211147670764376e+02,5.293215442742646992e-01,4.618882139763480410e+01
8.569295083624783871e+00,3.167283775333847302e+02,5.350617465150344504e-02,3.611788438800564194e+01
4.115040931591949835e+00,3.034401371364124884e+02,6.346346820144380674e-01,1.251967837066577083e+01
4.180302205107777169e+00,3.149229328088322859e+02,9.057870015379905215e-01,2.662474579946601594e+01
8.886616613396885356e+00,3.066953890946846286e+02,3.666424766711961492e-01,1.730366574494827603e+01
6.730042778230854950e+00,2.866092089874383646e+02,7.077787735356274590e-01,3.777549056360668800e+01
4.258883297006753388e+00,3.029999926819513121e+02,8.919325550109515888e-01,1.545924799330100718e+01
7.301864847747864928e+00,2.926329012223554287e+02,2.389583108881314366e-01,5.752118187351186407e+01
4.482638365763308208e+00,2.943581761243909796e+02,9.800450458823896371e-02,1.756796534294031531e+01
4.530719012586679639e+00,3.159604623261461711e+02,5.749449518841560219e-02,8.149302183728632087e+01
6.013665767685668406e+00,3.160994792137978493e+02,3.821030731648983880e-01,2.507336488648854811e+02
7.318512776945341081e+00,3.078732681324626128e+02,8.196581711377091128e-01,1.502475145386900977e+02
8.100602652971025108e+00,3.106933343340767806e+02,2.237852108113920491e-01,7.856833259665076241e+01
8.269347352042148103e+00,2.900108479348004380e+02,7.265809686362432185e-01,2.476923990865044090e+01
5.933895812894501631e+00,3.096440598653429674e+02,9.058747553865348356e-01,1.752261429680077072e+02
8.900909472889274809e+00,3.066422193262786777e+02,5.268810308943985277e-01,1.730565121391634520e+01
4.697327203857253330e+00,3.097042418734754960e+02,8.642269480511982627e-01,5.421395695372775236e+01
7.353568276526497804e+00,2.932366346728195481e+02,9.968579212474781848e-01,6.024493699271674529e+01
5.158144765122269604e+00,2.888444702982764625e+02,5.739958112528895651e-01,2.421269413124676717e+01
7.541162075742167126e+00,3.101634516062146645e+02,6.345950700499737307e-01,1.471279826289569428e+02
6.346699878573018871e+00,2.943285158442214424e+02,1.001250183416061562e-01,7.152098460214726572e+01
4.151465787433059162e+00,3.186353115788731998e+02,8.159156668998363005e-01,3.058374082412646189e+01
4.223289626269033370e+00,3.018819180695395517e+02,8.403631451131005070e-01,1.343527175117313810e+01
5.479513709853908843e+00,3.197824261669888415e+02,5.670045494861006841e-01,2.345580157457348776e+02
4.487081257754140573e+00,3.104749812006200500e+02,2.218143500623912523e-01,4.774717536177740840e+01
7.440378175730950616e+00,2.868285466820941565e+02,2.949313777915773538e-01,3.475789630578800171e+01
6.303766319407674956e+00,3.178156564394224688e+02,4.518734495746434821e-01,2.794851339220335831e+02
7.220079771917854217e+00,3.168519982272860602e+02,6.673602803859272070e-01,2.320445666478348699e+02
7.333005873677580944e+00,2.997231117450659781e+02,4.818509901108912752e-01,9.361355960257102993e+01
4.237484280987020568e+00,2.858000852399941323e+02,8.991974351029996537e-01,3.592070819467119591e+00
6.072924479838687439e+00,3.140669006782994188e+02,6.875799508266884352e-01,2.284059875925241556e+02
7.414415881494337057e+00,3.087369670415579890e+02,4.954913085213591972e-01,1.481550627435723868e+02
8.515577919125655981e+00,3.072810918881918951e+02,4.191220630392995528e-01,3.691706354473117102e+01
8.729993436507506033e+00,3.070928503475703906e+02,8.413512314608885267e-01,2.577577316920993411e+01
5.913534616838808766e+00,3.109487223945235428e+02,8.431459793132711766e-01,1.869986908709230988e+02
6.881734664719683536e+00,3.044210454961877872e+02,4.175879133827132272e-01,1.388481611113909082e+02
8.670094264239933679e+00,2.852478588405415394e+02,9.843960498962631700e-01,1.034526978901837602e+01
4.225890370921772998e+00,3.083808271814737623e+02,4.704200555259021033e-01,2.271155442482314868e+01
8.880940619602956332e+00,3.034764788168396876e+02,5.398962474974976222e-02,1.362783946593186357e+01
6.273946402517815102e+00,3.091597172618669447e+02,4.325572445521404519e-01,1.841339955809066851e+02
8.246741478829932248e+00,3.185183758798959843e+02,3.774742548397356234e-01,7.884410021358884535e+01
4.839155427503604834e+00,3.021866972552210768e+02,6.960048959431153204e-01,4.383278256056940592e+01
8.679217031492550305e+00,2.859104974313875687e+02,7.910345744876393637e-01,1.049375840489464373e+01
7.872280977941636948e+00,3.036554336606970992e+02,8.329289481064183764e-01,8.366112347015965156e+01
7.264645925472341226e+00,2.941987147875302639e+02,2.704680855884898927e-01,6.536264789752615911e+01
4.865312304701023827e+00,3.025465467194289886e+02,9.565293386571945833e-01,4.493337751981735551e+01
6.191361800067703314e+00,3.174729070827534088e+02,4.875086489102200410e-02,2.778959937467939767e+02
6.928447300883590287e+00,3.107403530485224223e+02,8.587834928735775808e-01,1.945157535804063400e+02
6.009747278018732430e+00,2.895522951961780791e+02,2.211693819138326189e-01,4.600694843802048695e+01
8.464351180018535814e+00,3.093860524682835944e+02,1.168798202635311784e-01,3.934247752303615187e+01
6.753935318965066159e+00,3.149295296671282927e+02,6.496275693930164685e-01,2.427632102357137285e+02
4.445266437250759317e+00,2.857025683530201263e+02,1.186796167238231281e-01,7.410588406357236479e+00
8.376682291317209206e+00,3.077945828585155823e+02,9.650433766554372683e-01,5.086802877047989568e+01
5.556537153339264457e+00,2.866915179592900813e+02,9.362508424558354525e-01,2.776576798290567538e+01
4.857854374848756152e+00,3.052210071852022679e+02,2.630965026682994257e-01,6.194672737262090578e+01
7.214401017665151628e+00,2.937854811316379937e+02,7.572113970199857436e-01,6.485310372953422586e+01
8.039867915066574611e+00,3.123176396927068481e+02,1.539644974611934225e-01,8.841473091179979349e+01
5.451522544163285744e+00,2.987365541306240857e+02,5.072551752243377177e-01,7.125618033110926319e+01
6.436922959055061177e+00,3.035933513073932204e+02,3.297941800311043892e-02,1.360875522915254976e+02
8.839906988798521326e+00,2.955116592809604299e+02,6.581266205303345496e-01,1.315830564365682420e+01
6.209807853224143415e+00,3.055578903633208370e+02,6.824825934915097481e-01,1.483063499453641043e+02
5.865268157156113382e+00,2.952693859923918467e+02,9.820844224531649624e-01,6.726012621104814571e+01
6.752109377545433055e+00,2.917746969868861129e+02,5.999072118529555908e-01,5.851820882459417561e+01
7.535401859011754411e+00,2.983941084044603258e+02,8.599130447072835803e-01,7.971630643572721908e+01
7.216152834370714864e+00,2.914010266572666410e+02,6.961088861133769568e-01,5.400760008994934225e+01
4.165980780916295423e+00,2.948457981134010879e+02,9.574075335144064391e-01,6.858397974236657646e+00
8.698322065154389549e+00,2.906223811805359674e+02,1.237590958409610226e-01,1.181280248582205772e+01
6.292599432215602029e+00,3.042692834631537266e+02,4.554998836045635047e-01,1.392132937679294287e+02
7.521104832016376918e+00,2.928851833535852620e+02,1.264316834566048819e-01,5.335582207266203625e+01
6.993309412139458558e+00,2.931018728979050820e+02,7.815807758089815538e-02,6.325959757980694320e+01
4.821146239873931982e+00,2.893912328251586814e+02,9.223482214023674963e-01,1.503746828742586850e+01
8.973706135150580465e+00,2.924757048498978520e+02,6.863646208581508645e-01,8.776211996176879637e+00
7.935588592440121047e+00,2.934053632091494705e+02,9.164345804404284701e-01,4.429780982419716651e+01
7.363622301073508680e+00,3.194662344142931261e+02,5.513600321050833308e-01,2.347169024637749430e+02
5.348480310496966261e+00,3.081725459271760315e+02,5.512778318965882995e-01,1.199676736413048133e+02
4.957357731516643717e+00,2.856396210831097164e+02,7.724400524741382723e-01,1.339411029664733732e+01
4.448203382672169859e+00,3.024873285528038878e+02,3.515202737722513682e-01,2.520377139237457698e+01
6.788184727476956226e+00,3.151751436957583792e+02,6.111527159071554749e-01,2.442427805068988675e+02
5.055505392951398669e+00,3.111434066771920470e+02,2.032764088433589578e-01,1.154124467889213150e+02
6.104569145090674276e+00,2.880606133646457465e+02,5.587880160248553246e-02,4.193523108204006888e+01
7.805242163882152084e+00,3.123278315981380047e+02,3.486294106523823433e-01,1.241385983701702003e+02
7.032845660004611865e+00,3.129994580943918550e+02,3.068678182941063717e-02,2.042556513519400312e+02
5.587550780343677914e+00,2.950690115417824018e+02,3.519601194871437300e-01,6.046766780597013025e+01
4.464199521916900615e+00,3.141334569679175956e+02,4.811541479556323275e-01,4.966592426094850765e+01
5.540881657221462753e+00,2.980585194352665326e+02,9.912939529887845325e-01,6.954472423998332431e+01
4.986520381849020467e+00,2.888992824186238977e+02,8.267112115977458542e-01,1.876277566776746042e+01
6.726330496399461900e+00,3.030466243647954343e+02,4.657960522661500069e-01,1.298736749846627276e+02
6.112017584905388823e+00,3.021641916145575237e+02,8.268266726587127913e-01,1.178421230756836593e+02
5.794012370597734218e+00,3.033528134863125842e+02,8.395452027723996347e-01,1.154237924813865988e+02
5.931849730890809802e+00,2.989117293221151499e+02,9.109722294555026023e-01,9.009439408548387007e+01
6.039960699179607317e+00,2.897334267537476649e+02,4.638545308215896723e-01,4.636230642570920679e+01
6.131070526515718377e+00,2.939492750584443570e+02,4.336553267333503880e-01,6.671154203212650202e+01
5.635666210960934563e+00,3.173733320702455671e+02,1.057100821535984780e-01,2.457350920478989451e+02
7.798425860247861330e+00,3.125321805992871305e+02,7.993002041067968078e-01,1.306269955966918417e+02
6.645860362030848734e+00,2.981466418373638589e+02,9.197948066775962772e-01,9.434368586428227843e+01
4.056461026697117944e+00,2.923746267200674538e+02,2.128187013533988647e-01,5.751950397987270591e+00
6.053281424903367736e+00,2.903390177456080323e+02,8.615429653383969155e-01,4.831822115631338477e+01
5.125004966932783290e+00,2.994986631499198211e+02,3.936367589571571068e-01,5.672569169855177051e+01
6.977227910634153041e+00,2.864701146535682597e+02,6.012456093807202473e-01,3.693060054433190231e+01
8.196896976510004151e+00,3.118980358861406899e+02,8.466769893504438871e-01,7.664286036446277706e+01
7.716834392484225980e+00,3.158015047982566443e+02,4.110320899429822372e-01,1.543434047496798200e+02
4.615035729955619281e+00,2.942817131121771581e+02,2.838755803956966028e-01,1.903060488868680622e+01
6.502509944414230247e+00,3.133935465826835980e+02,3.750776303438283499e-01,2.301976827002652897e+02
6.327573017204546346e+00,3.113292118134429529e+02,9.141971646495730131e-01,2.057966318529124123e+02
6.197934567241292214e+00,3.024579627901371737e+02,5.917598119961026137e-01,1.225442577987308823e+02
5.845295521035575703e+00,3.163735155327118491e+02,8.650979999095871342e-01,2.380166666137930918e+02
7.433481745895319293e+00,3.020536572822863377e+02,8.551641072904193619e-01,1.043880864288212962e+02
4.608440210037633378e+00,3.019317600401812456e+02,8.523059403902645270e-01,2.845920832128748401e+01
4.249449179928170395e+00,3.014620105774646390e+02,6.427949027864712228e-01,1.440046281903246239e+01
7.217374786120695163e+00,3.177058413857690766e+02,6.519520910447577089e-01,2.398003145174573092e+02
5.002678859958519020e+00,2.918945031625389674e+02,4.679861344178031235e-01,2.656756935222675153e+01
5.793206226028539518e+00,3.046449458066488774e+02,4.285251701352288944e-01,1.279247392587106873e+02
8.610297808974442191e+00,2.887532198776157202e+02,4.786931078645474957e-01,1.359185470120542583e+01
4.709489524009035755e+00,3.033032867631179101e+02,9.990223045840297411e-01,3.647674365748910219e+01
8.248951566060975793e+00,2.890771610692207787e+02,6.460987016020651730e-01,2.373355705608677013e+01
6.028767845770779843e+00,2.889435801769323007e+02,7.855736329133455875e-01,4.269390632973570376e+01
4.958716709481838514e+00,2.902827743382850940e+02,6.039931082931002670e-01,2.115211927901537692e+01
8.924420982094053656e+00,2.896863450393059907e+02,3.780383835364451994e-01,7.966411743484464125e+00
7.038319553354306812e+00,2.983473633692929070e+02,5.002800648327164756e-01,9.247394161037441052e+01
5.111186176646572044e+00,3.057319424313612330e+02,5.379937817761575036e-02,9.863796104082670979e+01
7.817076636430922321e+00,2.949970704201874128e+02,9.271220610141203133e-01,5.403719202928737531e+01
5.852667920504721621e+00,2.863037461775722932e+02,8.426239929505853210e-01,3.169975487109915591e+01
6.661291741580371628e+00,2.921550124934830706e+02,8.899388149699911654e-01,6.032846809780563291e+01
5.782824150581761913e+00,3.029407737045087856e+02,3.998876331416231222e-01,1.147573597896036262e+02
4.817564590677448244e+00,3.115431790378136157e+02,2.997013513626958225e-01,8.345094859114462338e+01
8.139738751398832406e+00,3.170328865297339007e+02,2.149525262516051860e-01,8.786979486660743532e+01
7.533256902238989028e+00,3.049634966504510771e+02,1.898313579435877141e-01,1.119432404300089274e+02
5.302978372627591419e+00,3.065691573131545624e+02,6.906581051327410625e-01,1.031513900579622600e+02
6.638437888756636873e+00,2.959536118280382766e+02,4.340604924008959475e-01,8.082615937688181873e+01
4.063669241609188632e+00,3.043467645648460120e+02,4.763014045076593983e-01,1.255202823407549673e+01
8.224143267168038562e+00,2.968583701671594213e+02,2.339357034815638114e-01,3.691726132410308736e+01
5.111664509320851479e+00,3.059591853896303633e+02,5.371927128100666415e-01,8.325633019160353854e+01
5.538440439653227187e+00,2.850136598876746348e+02,7.610613741138889665e-01,2.370821938174435672e+01
8.453228710436142990e+00,3.068270748737782014e+02,1.121824420130210914e-01,3.702776941843195146e+01
4.982702526849625002e+00,3.001346573191386256e+02,8.032552574811704371e-01,4.609586631225105435e+01
7.381958126109340768e+00,3.184596337110934883e+02,5.790074483642928538e-01,2.246487170541360570e+02
4.276004340384038649e+00,3.135425854751288739e+02,8.465300362498346942e-01,3.048937356895698869e+01
6.861020550503697635e+00,3.010965164642565810e+02,4.653805498271259555e-01,1.135608936261119482e+02
7.850691210421366861e+00,2.936595675687426024e+02,5.238526409485987356e-01,4.740486802644698372e+01
6.833030780340242138e+00,3.169656486356035998e+02,6.038205255152584439e-01,2.616856649088123277e+02
8.973063955977476525e+00,3.178414468449951755e+02,7.300854578742211887e-01,1.953580066786349434e+01
6.954146102170075672e+00,3.165451210510349256e+02,8.994188965804871261e-01,2.515480934428529451e+02
6.102164146557785607e+00,3.177268726592036501e+02,9.054744990944622041e-01,2.698378940666967196e+02
5.480046743154770361e+00,2.877769453399473605e+02,7.965401537760301576e-01,2.924139721685841309e+01
7.167558866465684630e+00,3.122904499502594717e+02,8.749631440137946303e-02,1.901921657766089879e+02
7.601242572345134896e+00,3.015552876935776112e+02,2.098864862859048039e-02,8.470041006862355459e+01
6.039802669174678229e+00,2.984013785662920668e+02,7.047680250245241806e-01,9.018565679760008891e+01
8.752583486674323510e+00,3.097214059799840697e+02,1.539347317604540522e-01,2.304780303713254952e+01
7.439089316584956535e+00,2.945290518304907437e+02,7.960256897697730594e-01,6.412070374702915387e+01
7.048117984405775083e+00,2.928871334766267864e+02,9.051814293807922684e-01,6.244948455964087941e+01
5.448410041765582079e+00,2.914551307501280917e+02,5.633173884150187716e-01,4.016849777601182581e+01
8.917756785625948979e+00,2.990176044549268681e+02,9.441107212410368987e-01,1.350178056642072022e+01
5.212633168796894090e+00,3.171894752590308144e+02,5.299287022449062912e-01,1.692502349893644009e+02
6.467893563877837870e+00,3.132506860230807320e+02,1.111993305868861776e-01,2.294112550544431599e+02
6.298021735126759779e+00,3.004052502189767324e+02,8.226910391797510602e-01,1.081203730116694004e+02
