t,J,A,maturation_resource_level,adult_energy_reserve_level,dA_dt
2.435487097419483860e+01,5.373093976767017921e+02,1.857454424955544425e+02,2.175837023653399704e-01,3.516668776539079166e-01,1.667563650454589208e+00
2.436487297459492041e+01,5.374669786807482978e+02,1.857621077064404176e+02,2.175416330499880813e-01,3.515328136578514950e-01,1.664814326261801369e+00
2.437487497499499867e+01,5.376244620471215967e+02,1.857787454315264313e+02,2.174996100269881161e-01,3.513988416524447822e-01,1.662067498131630572e+00
2.438487697539508048e+01,5.377818477537189210e+02,1.857953556972045703e+02,2.174576331936497187e-01,3.512649615932846858e-01,1.659323160040475642e+00
2.439487897579515874e+01,5.379391357783235890e+02,1.858119385300941531e+02,2.174157024380524161e-01,3.511311734361732828e-01,1.656581304921409981e+00
2.440488097619524055e+01,5.380963260993074755e+02,1.858284939564080389e+02,2.173738176654010645e-01,3.509974771365327872e-01,1.653841927590065097e+00
2.441488297659531881e+01,5.382534186981062021e+02,1.858450219997314150e+02,2.173319788901761085e-01,3.508638726473750635e-01,1.651105034987278231e+00
2.442488497699540062e+01,5.384104135564759872e+02,1.858615226834974408e+02,2.172901861332061091e-01,3.507303599215820800e-01,1.648370634757412745e+00
2.443488697739547888e+01,5.385673106560299175e+02,1.858779960313899551e+02,2.172484394050755996e-01,3.505969389122633451e-01,1.645638733403206544e+00
2.444488897779556069e+01,5.387241099782689844e+02,1.858944420673160209e+02,2.172067387072808553e-01,3.504636095727299283e-01,1.642909336412650134e+00
2.445489097819563895e+01,5.388808115045816294e+02,1.859108608154058118e+02,2.171650840322298381e-01,3.503303718564945157e-01,1.640182448257537118e+00
2.446489297859572076e+01,5.390374152162440851e+02,1.859272523000125830e+02,2.171234753632421688e-01,3.501972257172715208e-01,1.637458072392043107e+00
2.447489497899579902e+01,5.391939210944200340e+02,1.859436165457127288e+02,2.170819126745492100e-01,3.500641711089769181e-01,1.634736211251304638e+00
2.448489697939588083e+01,5.393503291201610637e+02,1.859599535773058108e+02,2.170403959312939834e-01,3.499312079857282987e-01,1.632016866249962561e+00
2.449489897979595909e+01,5.395066392744059840e+02,1.859762634198144440e+02,2.169989250895311694e-01,3.497983363018449254e-01,1.629300037780762267e+00
2.450490098019604090e+01,5.396628515379818509e+02,1.859925460984843824e+02,2.169575000962272182e-01,3.496655560118477335e-01,1.626585725213161027e+00
2.451490298059611916e+01,5.398189658916027156e+02,1.860088016387845471e+02,2.169161208892602388e-01,3.495328670704592744e-01,1.623873926891835850e+00
2.452490498099620098e+01,5.399749823158707613e+02,1.860250300664069130e+02,2.168747873974199991e-01,3.494002694326035496e-01,1.621164640135329904e+00
2.453490698139627924e+01,5.401309007912755078e+02,1.860412314072666504e+02,2.168334995404080368e-01,3.492677630534065103e-01,1.618457861234617212e+00
2.454490898179636105e+01,5.402867212981941520e+02,1.860574056875019835e+02,2.167922572288374372e-01,3.491353478881954464e-01,1.615753585451681573e+00
2.455491098219643931e+01,5.404424438168915685e+02,1.860735529334742751e+02,2.167510603642331668e-01,3.490030238924995420e-01,1.613051807018152317e+00
2.456491298259652112e+01,5.405980683275205365e+02,1.860896731717680552e+02,2.167099088390317396e-01,3.488707910220493202e-01,1.610352519133837035e+00
2.457491498299659938e+01,5.407535948103047758e+02,1.861057664290244418e+02,2.166688025434951592e-01,3.487386492326242649e-01,1.607655714736992536e+00
2.458491698339668119e+01,5.409090232480943996e+02,1.861218327296419943e+02,2.166277414610445762e-01,3.486065984779522231e-01,1.604961397148333191e+00
2.459491898379675945e+01,5.410643536250350962e+02,1.861378720969886444e+02,2.165867256177900491e-01,3.484746387108336729e-01,1.602269574450687628e+00
2.460492098419684126e+01,5.412195859250703052e+02,1.861538845547366634e+02,2.165457550273296172e-01,3.483427698843476472e-01,1.599580253327307133e+00
2.461492298459691952e+01,5.413747201320319391e+02,1.861698701267772549e+02,2.165048296943147543e-01,3.482109919517720753e-01,1.596893439458046515e+00
2.462492498499700133e+01,5.415297562296415208e+02,1.861858288372206118e+02,2.164639496144503128e-01,3.480793048665831169e-01,1.594209137517974995e+00
2.463492698539707959e+01,5.416846942015093873e+02,1.862017607103958028e+02,2.164231147744945793e-01,3.479477085824557170e-01,1.591527351176015515e+00
2.464492898579716140e+01,5.418395340311350310e+02,1.862176657708509993e+02,2.163823251522591640e-01,3.478162030532631621e-01,1.588848083093459707e+00
2.465493098619723966e+01,5.419942757019070996e+02,1.862335440433532483e+02,2.163415807166092220e-01,3.476847882330775241e-01,1.586171334922706677e+00
2.466493298659732147e+01,5.421489191971031687e+02,1.862493955528885863e+02,2.163008814274631764e-01,3.475534640761691052e-01,1.583497107305763762e+00
2.467493498699739973e+01,5.423034644998900831e+02,1.862652203246620104e+02,2.162602272357929400e-01,3.474222305370069930e-01,1.580825399872921366e+00
2.468493698739748154e+01,5.424579115933237290e+02,1.862810183840974787e+02,2.162196180836237769e-01,3.472910875702586719e-01,1.578156211241363849e+00
2.469493898779755980e+01,5.426122604603491482e+02,1.862967897568379385e+02,2.161790539040344128e-01,3.471600351307903565e-01,1.575489539013791074e+00
2.470494098819764162e+01,5.427665110838001965e+02,1.863125344687452980e+02,2.161385346211569247e-01,3.470290731736664358e-01,1.572825379777007981e+00
2.471494298859771988e+01,5.429206634464002263e+02,1.863282525459003978e+02,2.160980601501768239e-01,3.468982016541503066e-01,1.570163729100613637e+00
2.472494498899780169e+01,5.430747175307614043e+02,1.863439440146030961e+02,2.160576303973330003e-01,3.467674205277034849e-01,1.567504581535583696e+00
2.473494698939787995e+01,5.432286733193850523e+02,1.863596089013721553e+02,2.160172452599178061e-01,3.466367297499862721e-01,1.564847930612906168e+00
2.474494898979796176e+01,5.433825307946626708e+02,1.863752472329443606e+02,2.159769046263176895e-01,3.465061292768565893e-01,1.562193768846800168e+00
2.475495099019804002e+01,5.435362899403937718e+02,1.863908590349039400e+02,2.159366084327874746e-01,3.463756190631208098e-01,1.559542094102368992e+00
2.476495299059812183e+01,5.436899507429528740e+02,1.864064443306464796e+02,2.158963567061473465e-01,3.462451990616071673e-01,1.556892914396090788e+00
2.477495499099820009e+01,5.438435131885919418e+02,1.864220031438023000e+02,2.158561494634937128e-01,3.461148692253654402e-01,1.554246236651962931e+00
2.478495699139828190e+01,5.439969772634538003e+02,1.864375354982166186e+02,2.158159867131179410e-01,3.459846295076405287e-01,1.551602066802171720e+00
2.479495899179836016e+01,5.441503429535713394e+02,1.864530414179494642e+02,2.157758684545066086e-01,3.458544798618730653e-01,1.548960409785816950e+00
2.480496099219844197e+01,5.443036102448684233e+02,1.864685209272756765e+02,2.157357946783413083e-01,3.457244202416990819e-01,1.546321269547519250e+00
2.481496299259852023e+01,5.444567791231589808e+02,1.864839740506849353e+02,2.156957653664987873e-01,3.455944506009500095e-01,1.543684649036030976e+00
2.482496499299860204e+01,5.446098495741479155e+02,1.864994008128817313e+02,2.156557804920508359e-01,3.454645708936527337e-01,1.541050550202957226e+00
2.483496699339868030e+01,5.447628215834300818e+02,1.865148012387853385e+02,2.156158400192644820e-01,3.453347810740297619e-01,1.538418974001359629e+00
2.484496899379876211e+01,5.449156951364914221e+02,1.865301753535299838e+02,2.155759439036016578e-01,3.452050810964988337e-01,1.535789920384399210e+00
2.485497099419884037e+01,5.450684702187077164e+02,1.865455231824645352e+02,2.155360920917195333e-01,3.450754709156732547e-01,1.533163388304004116e+00
2.486497299459892218e+01,5.452211468153458327e+02,1.865608447511528425e+02,2.154962845214703215e-01,3.449459504863618409e-01,1.530539375709565775e+00
2.487497499499900044e+01,5.453737249115627037e+02,1.865761400853735097e+02,2.154565211219013898e-01,3.448165197635687518e-01,1.527917879546517810e+00
2.488497699539908226e+01,5.455262044924062366e+02,1.865914092111199523e+02,2.154168018132551210e-01,3.446871787024937128e-01,1.525298895755089035e+00
2.489497899579916051e+01,5.456785855428142895e+02,1.866066521546004537e+02,2.153771265069690799e-01,3.445579272585318487e-01,1.522682419268885923e+00
2.490498099619924233e+01,5.458308680476155814e+02,1.866218689422380805e+02,2.153374951056758468e-01,3.444287653872736832e-01,1.520068444013620734e+00
2.491498299659932059e+01,5.459830519915292371e+02,1.866370596006707387e+02,2.152979075032031842e-01,3.442996930445054726e-01,1.517456962905768592e+00
2.492498499699940240e+01,5.461351373595282439e+02,1.866522241564220792e+02,2.152583635981915322e-01,3.441707101859093898e-01,1.514847969385979098e+00
2.493498699739948066e+01,5.462871241394498156e+02,1.866673626335526706e+02,2.152188633911193139e-01,3.440418167649429426e-01,1.512241468359587060e+00
2.494498899779956247e+01,5.464390123199028722e+02,1.866824750555574326e+02,2.151794069057221537e-01,3.439130127345673693e-01,1.509637467351410578e+00
2.495499099819964073e+01,5.465908018893181861e+02,1.866975614462061230e+02,2.151399941544020200e-01,3.437842980479959842e-01,1.507035972605617502e+00
2.496499299859972254e+01,5.467424928360185277e+02,1.867126218294793603e+02,2.151006251408976166e-01,3.436556726586342259e-01,1.504436989385148138e+00
2.497499499899980080e+01,5.468940851482186645e+02,1.867276562295683107e+02,2.150612998602843551e-01,3.435271365200800453e-01,1.501840521970446929e+00
2.498499699939988261e+01,5.470455788140250206e+02,1.867426646708749161e+02,2.150220182989744100e-01,3.433986895861237953e-01,1.499246573658073345e+00
2.499499899979996087e+01,5.471969738214359040e+02,1.867576471780118368e+02,2.149827804347166638e-01,3.432703318107481194e-01,1.496655146759415800e+00
2.500500100020004268e+01,5.473482701583415064e+02,1.867726037758023381e+02,2.149435862365967620e-01,3.431420631481281736e-01,1.494066242599409122e+00
2.501500300060012094e+01,5.474994678125237897e+02,1.867875344892804605e+02,2.149044356650370580e-01,3.430138835526314600e-01,1.491479861515173866e+00
2.502500500100020275e+01,5.476505667716568269e+02,1.868024393436909065e+02,2.148653286717966127e-01,3.428857929788178271e-01,1.488896002854719569e+00
2.503500700140028101e+01,5.478015670233062338e+02,1.868173183644891253e+02,2.148262651999712780e-01,3.427577913814395805e-01,1.486314664975662225e+00
2.504500900180036282e+01,5.479524685549296237e+02,1.868321715773411995e+02,2.147872451839935581e-01,3.426298787154414272e-01,1.483735845243892015e+00
2.505501100220044108e+01,5.481032713538763801e+02,1.868469990081239587e+02,2.147482685496327481e-01,3.425020549359604205e-01,1.481159540032276567e+00
2.506501300260052290e+01,5.482539754073879976e+02,1.868618006829248657e+02,2.147093352139948230e-01,3.423743199983259600e-01,1.478585744719399742e+00
2.507501500300060115e+01,5.484045807025972863e+02,1.868765766280421587e+02,2.146704450855225765e-01,3.422466738580599577e-01,1.476014453688183181e+00
2.508501700340068297e+01,5.485550872265296221e+02,1.868913268699847379e+02,2.146315980639954268e-01,3.421191164708766164e-01,1.473445660324689044e+00
2.509501900380076123e+01,5.487054949661032879e+02,1.869060514354706015e+02,2.145927940405947254e-01,3.419916477926812637e-01,1.470879357024138301e+00
2.510502100420084304e+01,5.488558039096643597e+02,1.869207503500406631e+02,2.145540329551385572e-01,3.418642677783187978e-01,1.468315541672279068e+00
2.511502300460092130e+01,5.490060140480462678e+02,1.869354236371178501e+02,2.145153148347051508e-01,3.417369763807420191e-01,1.465754222030547282e+00
2.512502500500100311e+01,5.491561253719451088e+02,1.869500713203681812e+02,2.144766396962628219e-01,3.416097735531329338e-01,1.463195404713662384e+00
2.513502700540108137e+01,5.493061378719496588e+02,1.869646934236641584e+02,2.144380075482581194e-01,3.414826592488630075e-01,1.460639095367294971e+00
2.514502900580115963e+01,5.494560515385422832e+02,1.869792899710849667e+02,2.143994183906158535e-01,3.413556334214927768e-01,1.458085298666752294e+00
2.515503100620124144e+01,5.496058663620983680e+02,1.869938609869163031e+02,2.143608722147390955e-01,3.412286960247724044e-01,1.455534018315727707e+00
2.516503300660131970e+01,5.497555823328863198e+02,1.870084064956504619e+02,2.143223690035091777e-01,3.411018470126411795e-01,1.452985257044964840e+00
2.517503500700140151e+01,5.499051994410677935e+02,1.870229265219864203e+02,2.142839087312856383e-01,3.409750863392278508e-01,1.450439016611024812e+00
2.518503700740147977e+01,5.500547176766978055e+02,1.870374210908295822e+02,2.142454913639063041e-01,3.408484139588505157e-01,1.447895297795014358e+00
2.519503900780156158e+01,5.502041370297240519e+02,1.870518902272920911e+02,2.142071168586872632e-01,3.407218298260165645e-01,1.445354100401246455e+00
2.520504100820163984e+01,5.503534574899879317e+02,1.870663339566925742e+02,2.141687851644228091e-01,3.405953338954226806e-01,1.442815423256075036e+00
2.521504300860172165e+01,5.505026790472236371e+02,1.870807523045563130e+02,2.141304962213854968e-01,3.404689261219549512e-01,1.440279264206516530e+00
2.522504500900179991e+01,5.506518016910586084e+02,1.870951452966151578e+02,2.140922499613261698e-01,3.403426064606888124e-01,1.437745620119045498e+00
2.523504700940188172e+01,5.508008254110134203e+02,1.871095129588074997e+02,2.140540463074738498e-01,3.402163748668889931e-01,1.435214486878319207e+00
2.524504900980195998e+01,5.509497501965020092e+02,1.871238553172784123e+02,2.140158851745359303e-01,3.400902312960096263e-01,1.432685859385944838e+00
2.525505101020204179e+01,5.510985760368311048e+02,1.871381723983795098e+02,2.139777664686978997e-01,3.399641757036940826e-01,1.430159731559147218e+00
2.526505301060212005e+01,5.512473029212009124e+02,1.871524642286689186e+02,2.139396900876236463e-01,3.398382080457752474e-01,1.427636096329585769e+00
2.527505501100220187e+01,5.513959308389025864e+02,1.871667308347319363e+02,2.139016559278637819e-01,3.397123282781132625e-01,1.425114946484953293e+00
2.528505701140228012e+01,5.515444597818142256e+02,1.871809722409299468e+02,2.138636639775594039e-01,3.395865363545801929e-01,1.422596285220190993e+00
2.529505901180236194e+01,5.516928897429667131e+02,1.871951884707096099e+02,2.138257142623286589e-01,3.394608322282469115e-01,1.420080119992245926e+00
2.530506101220244020e+01,5.518412207151909570e+02,1.872093795478078846e+02,2.137878067957663386e-01,3.393352158524516882e-01,1.417566456887218607e+00
2.531506301260252201e+01,5.519894526912122501e+02,1.872235454961641778e+02,2.137499415830868554e-01,3.392096871807188663e-01,1.415055301033273594e+00
2.532506501300260027e+01,5.521375856636499293e+02,1.872376863399204296e+02,2.137121186211242141e-01,3.390842461667591956e-01,1.412546656599346306e+00
2.533506701340268208e+01,5.522856196250182848e+02,1.872518021034211131e+02,2.136743378983319841e-01,3.389588927644696659e-01,1.410040526793945759e+00
2.534506901380276034e+01,5.524335545677256505e+02,1.872658928112131491e+02,2.136365993947834663e-01,3.388336269279336177e-01,1.407536913863882688e+00
2.535507101420284215e+01,5.525813904840748592e+02,1.872799584880459349e+02,2.135989030821714707e-01,3.387084486114206316e-01,1.405035819093050975e+00
2.536507301460292041e+01,5.527291273662633557e+02,1.872939991588714577e+02,2.135612489238084555e-01,3.385833577693866947e-01,1.402537242801141559e+00
2.537507501500300222e+01,5.528767652063827427e+02,1.873080148488441523e+02,2.135236368746264712e-01,3.384583543564739783e-01,1.400041184342473599e+00
2.538507701540308048e+01,5.530243039964191212e+02,1.873220055833209301e+02,2.134860668811772721e-01,3.383334383275110047e-01,1.397547642104697729e+00
2.539507901580316229e+01,5.531717437282530909e+02,1.873359713878612069e+02,2.134485388816320939e-01,3.382086096375125361e-01,1.395056613507602350e+00
2.540508101620324055e+01,5.533190843936595229e+02,1.873499122882269603e+02,2.134110528057818756e-01,3.380838682416797969e-01,1.392568095001866624e+00
