t,x,y,vx,vy,dvx_dt,dvx_dt_noisy
4.584916983396679413e+00,4.777830508156198919e-01,4.900510757820612517e-01,-1.090900460269568883e+00,4.240754090041059521e-01,-1.264669872600766576e+00,-1.272158146489899666e+00
4.586917383476695420e+00,4.755982855047606872e-01,4.908961198533167147e-01,-1.093426451912524966e+00,4.207976409952116637e-01,-1.260811187889042895e+00,-1.247210921402660322e+00
4.588917783556711427e+00,4.734084750425020527e-01,4.917345930080458394e-01,-1.095944680980631247e+00,4.175057171066793305e-01,-1.256908829037663100e+00,-1.249462632205510459e+00
4.590918183636727434e+00,4.712136350534795182e-01,4.925664669445709576e-01,-1.098455059990864457e+00,4.141996342595217206e-01,-1.252962576019546415e+00,-1.251375628103921445e+00
4.592918583716743441e+00,4.690137813330328975e-01,4.933917133502069285e-01,-1.100957501015587647e+00,4.108793900640968499e-01,-1.248972211606959704e+00,-1.235935022681766249e+00
4.594918983796759449e+00,4.668089298472061777e-01,4.942103039012608612e-01,-1.103451915682550188e+00,4.075449828201082036e-01,-1.244937521499301702e+00,-1.235682996537048384e+00
4.596919383876775456e+00,4.645990967327475740e-01,4.950222102630325582e-01,-1.105938215174886663e+00,4.041964115166047922e-01,-1.240858294453345723e+00,-1.233398949301473868e+00
4.598919783956791463e+00,4.623842982971094751e-01,4.958274040898141832e-01,-1.108416310231118640e+00,4.008336758319808735e-01,-1.236734322415963483e+00,-1.241812804393472414e+00
4.600920184036807470e+00,4.601645510184484977e-01,4.966258570248904824e-01,-1.110886111145153565e+00,3.974567761339760086e-01,-1.232565400659353605e+00,-1.224230654459684375e+00
4.602920584116823477e+00,4.579398715456254876e-01,4.974175407005384519e-01,-1.113347527766284983e+00,3.940657134796754502e-01,-1.228351327918777658e+00,-1.239436472041797632e+00
4.604920984196839484e+00,4.557102766982054631e-01,4.982024267380278371e-01,-1.115800469499192094e+00,3.906604896155094764e-01,-1.224091906532834173e+00,-1.225356397760549054e+00
4.606921384276855491e+00,4.534757834664576714e-01,4.989804867476206884e-01,-1.118244845303940638e+00,3.872411069772540015e-01,-1.219786942586277290e+00,-1.236719555356133871e+00
4.608921784356871498e+00,4.512364090113555881e-01,4.997516923285716395e-01,-1.120680563695982679e+00,3.838075686900302430e-01,-1.215436246055396685e+00,-1.232480165051452303e+00
4.610922184436887505e+00,4.489921706727933448e-01,5.005160150867967728e-01,-1.123107532834843880e+00,3.803598786959468958e-01,-1.211039630882674967e+00,-1.206609069849436056e+00
4.612922584516903513e+00,4.467430861543830178e-01,5.012734269882510585e-01,-1.125525662141923400e+00,3.768980443840677097e-01,-1.206596913685608952e+00,-1.207416980681199403e+00
4.614922984596919520e+00,4.444891732908071158e-01,5.020238997960223548e-01,-1.127934859245984800e+00,3.734220726330477746e-01,-1.202107916287400657e+00,-1.201260372274945087e+00
4.616923384676935527e+00,4.422304500420494722e-01,5.027674051535495625e-01,-1.130335030730492241e+00,3.699319702438751412e-01,-1.197572465487591886e+00,-1.191652965720104040e+00
4.618923784756951534e+00,4.399669345581327384e-01,5.035039147397605275e-01,-1.132726082967913772e+00,3.664277450326047236e-01,-1.192990392574443836e+00,-1.189490555696469221e+00
4.620924184836967541e+00,4.376986451791181620e-01,5.042334002690719297e-01,-1.135107922119719559e+00,3.629094058303580228e-01,-1.188361533491858912e+00,-1.197225377006880365e+00
4.622924584916983548e+00,4.354256004351056419e-01,5.049558334913891722e-01,-1.137480454136383434e+00,3.593769624833232923e-01,-1.183685729009233967e+00,-1.182951411181627499e+00
4.624924984996999555e+00,4.331478190462338396e-01,5.056711861921062701e-01,-1.139843584757381789e+00,3.558304258527555941e-01,-1.178962824894245420e+00,-1.179633526973502988e+00
4.626925385077015562e+00,4.308653199226801234e-01,5.063794301921061836e-01,-1.142197219511193795e+00,3.522698078149765211e-01,-1.174192672088566480e+00,-1.179392376176575885e+00
4.628925785157031569e+00,4.285781221646604577e-01,5.070805373477603739e-01,-1.144541263715302293e+00,3.486951212613744744e-01,-1.169375126886528449e+00,-1.170620611284134194e+00
4.630926185237047576e+00,4.262862450624295696e-01,5.077744795509292475e-01,-1.146875622476192680e+00,3.451063800984046637e-01,-1.164510051116714351e+00,-1.168164211357677118e+00
4.632926585317063584e+00,4.239897080962808373e-01,5.084612287289620447e-01,-1.149200200689352913e+00,3.415035992475888293e-01,-1.159597312326489327e+00,-1.166088400702911310e+00
4.634926985397079591e+00,4.216885309365463463e-01,5.091407568446966181e-01,-1.151514903039274618e+00,3.378867946455155757e-01,-1.154636783969463787e+00,-1.157979389654433922e+00
4.636927385477095598e+00,4.193827334435968335e-01,5.098130358964594322e-01,-1.153819633999452199e+00,3.342559832438400935e-01,-1.149628345595874901e+00,-1.147278522869912498e+00
4.638927785557111605e+00,4.170723356678417426e-01,5.104780379180660077e-01,-1.156114297832382620e+00,3.306111830092844373e-01,-1.144571883045879979e+00,-1.123939629687325858e+00
4.640928185637127612e+00,4.147573578497291691e-01,5.111357349788204774e-01,-1.158398798589566514e+00,3.269524129236372478e-01,-1.139467288645755083e+00,-1.147637113125741237e+00
4.642928585717143619e+00,4.124378204197460263e-01,5.117860991835156970e-01,-1.160673040111506626e+00,3.232796929837539746e-01,-1.134314461406974006e+00,-1.129095287812685422e+00
4.644928985797159626e+00,4.101137439984178235e-01,5.124291026724333564e-01,-1.162936926027709594e+00,3.195930442015566531e-01,-1.129113307228155394e+00,-1.143726594764910676e+00
4.646929385877175633e+00,4.077851493963086105e-01,5.130647176213437577e-01,-1.165190359756684391e+00,3.158924886040341273e-01,-1.123863739099857817e+00,-1.107963490874835699e+00
4.648929785957191640e+00,4.054520576140214771e-01,5.136929162415060368e-01,-1.167433244505943213e+00,3.121780492332419943e-01,-1.118565677312187256e+00,-1.121899430595554970e+00
4.650930186037207648e+00,4.031144898421977762e-01,5.143136707796682749e-01,-1.169665483272001261e+00,3.084497501463024371e-01,-1.113219049665210791e+00,-1.111830293080523058e+00
4.652930586117223655e+00,4.007724674615179561e-01,5.149269535180669433e-01,-1.171886978840376292e+00,3.047076164154044475e-01,-1.107823791682125414e+00,-1.095049599857594869e+00
4.654930986197239662e+00,3.984260120427007834e-01,5.155327367744274580e-01,-1.174097633785589512e+00,3.009516741278037699e-01,-1.102379846825155996e+00,-1.092503075395754530e+00
4.656931386277255669e+00,3.960751453465040095e-01,5.161309929019640697e-01,-1.176297350471164904e+00,2.971819503858227352e-01,-1.096887166714144657e+00,-1.111805760520040431e+00
4.658931786357271676e+00,3.937198893237239261e-01,5.167216942893796405e-01,-1.178486031049629457e+00,2.933984733068504269e-01,-1.091345711347791125e+00,-1.085793782649022043e+00
4.660932186437287683e+00,3.913602661151954765e-01,5.173048133608658672e-01,-1.180663577462513381e+00,2.896012720233427373e-01,-1.085755449327492128e+00,-1.088029372098244130e+00
4.662932586517303690e+00,3.889962980517924218e-01,5.178803225761031692e-01,-1.182829891440349224e+00,2.857903766828222558e-01,-1.080116358083736516e+00,-1.073925122598283100e+00
4.664932986597319697e+00,3.866280076803295107e-01,5.184481947066376106e-01,-1.184984876582869884e+00,2.819658197477131756e-01,-1.074428423014939016e+00,-1.072904579137920811e+00
4.666933386677335704e+00,3.842554177997466458e-01,5.190084026794403727e-01,-1.187128436697702627e+00,2.781276355483829343e-01,-1.068691638448987513e+00,-1.061331245716123695e+00
4.668933786757351712e+00,3.818785513996992842e-01,5.195609191764762880e-01,-1.189260472998677765e+00,2.742758582700949299e-01,-1.062906009421511033e+00,-1.059986453036406040e+00
4.670934186837367719e+00,3.794974316606193332e-01,5.201057169727214546e-01,-1.191380886944970463e+00,2.704105233654468532e-01,-1.057071550520371384e+00,-1.058470093836628489e+00
4.672934586917383726e+00,3.771120819537729929e-01,5.206427689373532841e-01,-1.193489580250569393e+00,2.665316675596655083e-01,-1.051188286125730897e+00,-1.039418496236973466e+00
4.674934986997399733e+00,3.747225258412604787e-01,5.211720480337508343e-01,-1.195586454884275618e+00,2.626393288506063683e-01,-1.045256250657505603e+00,-1.060696716455991950e+00
4.676935387077415740e+00,3.723287870760163543e-01,5.216935273194943656e-01,-1.197671413069702595e+00,2.587335465087538533e-01,-1.039275488825303961e+00,-1.043606089609401932e+00
4.678935787157431747e+00,3.699308896018093096e-01,5.222071799463655628e-01,-1.199744357285276397e+00,2.548143610772213852e-01,-1.033246055880774561e+00,-1.042802045994347671e+00
4.680936187237447754e+00,3.675288575532421609e-01,5.227129791603479791e-01,-1.201805190264236156e+00,2.508818143717510551e-01,-1.027168017872258199e+00,-1.028606733297129594e+00
4.682936587317463761e+00,3.651227152557519062e-01,5.232108983016260373e-01,-1.203853814994632954e+00,2.469359494807140398e-01,-1.021041451901656849e+00,-1.025340879205616451e+00
4.684936987397479768e+00,3.627124872256097254e-01,5.237009108045860284e-01,-1.205890134719330931e+00,2.429768107651102405e-01,-1.014866446383401177e+00,-1.016346926336938239e+00
4.686937387477495776e+00,3.602981981699210356e-01,5.241829901978155570e-01,-1.207914052936007065e+00,2.390044438585685327e-01,-1.008643101305408241e+00,-1.013547483288935958e+00
4.688937787557511783e+00,3.578798729866253803e-01,5.246571101041036522e-01,-1.209925473397150508e+00,2.350188956673466278e-01,-1.002371528491912800e+00,-1.007067508563940228e+00
4.690938187637527790e+00,3.554575367644964290e-01,5.251232442404406564e-01,-1.211924300110063024e+00,2.310202143703312117e-01,-9.960518518680326894e-01,-1.012492367967375850e+00
4.692938587717543797e+00,3.530312147831421443e-01,5.255813664180186695e-01,-1.213910437336859216e+00,2.270084494190376390e-01,-9.896842077259474513e-01,-9.900609027206214163e-01
4.694938987797559804e+00,3.506009325130045595e-01,5.260314505422309939e-01,-1.215883789594466302e+00,2.229836515376104333e-01,-9.832687449925321399e-01,-9.801856958972957612e-01
4.696939387877575811e+00,3.481667156153600007e-01,5.264734706126723562e-01,-1.217844261654623894e+00,2.189458727228227319e-01,-9.768056254983080722e-01,-9.827691536955622809e-01
4.698939787957591818e+00,3.457285899423188091e-01,5.269074007231392409e-01,-1.219791758543884663e+00,2.148951662440767851e-01,-9.702950242475376630e-01,-9.768643998644480630e-01
4.700940188037607825e+00,3.432865815368256190e-01,5.273332150616292235e-01,-1.221726185543613674e+00,2.108315866434035124e-01,-9.637371296893071371e-01,-9.701828943817384365e-01
4.702940588117623832e+00,3.408407166326591908e-01,5.277508879103414152e-01,-1.223647448189988163e+00,2.067551897354628632e-01,-9.571321439894128202e-01,-9.403417349542603221e-01
4.704940988197639840e+00,3.383910216544325777e-01,5.281603936456764625e-01,-1.225555452273998647e+00,2.026660326075436502e-01,-9.504802833028640485e-01,-9.486001052773539444e-01
4.706941388277655847e+00,3.359375232175927928e-01,5.285617067382365475e-01,-1.227450103841448037e+00,1.985641736195634943e-01,-9.437817780468100715e-01,-9.399043816463342749e-01
4.708941788357671854e+00,3.334802481284211972e-01,5.289548017528249435e-01,-1.229331309192951860e+00,1.944496724040689628e-01,-9.370368731736868906e-01,-9.400409303594057242e-01
4.710942188437687861e+00,3.310192233840332787e-01,5.293396533484466815e-01,-1.231198974883938035e+00,1.903225898662355142e-01,-9.302458284443626546e-01,-9.352452792119665403e-01
4.712942588517703868e+00,3.285544761486410836e-01,5.297162363729737145e-01,-1.233053008659209304e+00,1.861829883324663815e-01,-9.234089183122117239e-01,-9.321947137100742298e-01
4.714942988597719875e+00,3.260860337217180716e-01,5.300845261107446360e-01,-1.234893321579744185e+00,1.820309322057286627e-01,-9.165264312714050954e-01,-9.011051533650400458e-01
4.716943388677735882e+00,3.236139236904659322e-01,5.304444976878234241e-01,-1.236719822108624189e+00,1.778664870751560656e-01,-9.095986725981359822e-01,-9.266029748240528496e-01
4.718943788757751889e+00,3.211381738210267178e-01,5.307961263433714771e-01,-1.238532419212050151e+00,1.736897197932679715e-01,-9.026259633977015140e-01,-8.996262605867179074e-01
4.720944188837767896e+00,3.186588120464881047e-01,5.311393874694625428e-01,-1.240331022773332181e+00,1.695006985210636141e-01,-8.956086407110146475e-01,-8.958490563972962839e-01
4.722944588917783904e+00,3.161758664668835039e-01,5.314742566110817190e-01,-1.242115543592888338e+00,1.652994927280222182e-01,-8.885470577894943878e-01,-8.911032807493982633e-01
4.724944988997799911e+00,3.136893653491918954e-01,5.318007094661264533e-01,-1.243885893388245956e+00,1.610861731921028883e-01,-8.814415843686592700e-01,-8.971056596498073743e-01
4.726945389077815918e+00,3.111993371273379383e-01,5.321187218854058765e-01,-1.245641984794040091e+00,1.568608119997447758e-01,-8.742926069401248945e-01,-8.866428612473810089e-01
4.728945789157831925e+00,3.087058104021918603e-01,5.324282698726411356e-01,-1.247383731362014858e+00,1.526234825458668842e-01,-8.671005290216821093e-01,-8.572838817964069102e-01
4.730946189237847932e+00,3.062088139415696242e-01,5.327293295844652832e-01,-1.249111047561022980e+00,1.483742595338682357e-01,-8.598657714251288775e-01,-8.668031012822160486e-01
4.732946589317863939e+00,3.037083766802328166e-01,5.330218773304231661e-01,-1.250823848777025793e+00,1.441132189756277604e-01,-8.525887725215037793e-01,-8.437977942258120256e-01
4.734946989397879946e+00,3.012045277198886484e-01,5.333058895729717586e-01,-1.252522051313092577e+00,1.398404381915042960e-01,-8.452699885033597704e-01,-8.385727015489014002e-01
4.736947389477895953e+00,2.986972963291899541e-01,5.335813429274796071e-01,-1.254205572389401890e+00,1.355559958103367268e-01,-8.379098936437138212e-01,-8.321160567825969245e-01
4.738947789557911960e+00,2.961867119437352480e-01,5.338482141622276078e-01,-1.255874330143240458e+00,1.312599717694437895e-01,-8.305089805512623213e-01,-8.228940656647821816e-01
4.740948189637927968e+00,2.936728041660686683e-01,5.341064801984081178e-01,-1.257528243629004061e+00,1.269524473146242394e-01,-8.230677604214764465e-01,-8.351704262454645589e-01
4.742948589717943975e+00,2.911556027656800327e-01,5.343561181101258439e-01,-1.259167232818196203e+00,1.226335050001566701e-01,-8.155867632831396152e-01,-8.203273604314190726e-01
4.744948989797959982e+00,2.886351376790047829e-01,5.345971051243970651e-01,-1.260791218599429664e+00,1.183032286887997497e-01,-8.080665382398984908e-01,-8.012805303416015157e-01
4.746949389877975989e+00,2.861114390094239290e-01,5.348294186211500767e-01,-1.262400122778425837e+00,1.139617035517920124e-01,-8.005076537063703368e-01,-8.131312765127104436e-01
4.748949789957991996e+00,2.835845370272642718e-01,5.350530361332250795e-01,-1.263993868078013838e+00,1.096090160688519832e-01,-7.929106976383339944e-01,-7.762646948683495918e-01
4.750950190038008003e+00,2.810544621697981249e-01,5.352679353463742906e-01,-1.265572378138132281e+00,1.052452540281780397e-01,-7.852762777565196473e-01,-7.908726619642657552e-01
4.752950590118024010e+00,2.785212449728131645e-01,5.354740941823386002e-01,-1.267135578707247578e+00,1.008705061427677269e-01,-7.776050213257490462e-01,-7.782481347014399420e-01
4.754950990198040017e+00,2.759849160423724079e-01,5.356714908794506513e-01,-1.268683398406818208e+00,9.648486213188878224e-02,-7.698975750671382956e-01,-7.801488346459254375e-01
4.756951390278056024e+00,2.734455062808889836e-01,5.358601037078923879e-01,-1.270215764730112662e+00,9.208841395389917583e-02,-7.621546068441985566e-01,-7.584965189267746100e-01
4.758951790358072031e+00,2.709030467187583113e-01,5.360399111276797912e-01,-1.271732606697613122e+00,8.768125463251499885e-02,-7.543768049056882585e-01,-7.617148748858133533e-01
4.760952190438088039e+00,2.683575685067336458e-01,5.362108917969400368e-01,-1.273233854983957469e+00,8.326347820914446751e-02,-7.465648780277404084e-01,-7.489899014511076647e-01
4.762952590518104046e+00,2.658091029159262986e-01,5.363730245719117162e-01,-1.274719441917938401e+00,7.883517974288788144e-02,-7.387195556930982177e-01,-7.501067885544613345e-01
4.764952990598120053e+00,2.632576813378055269e-01,5.365262885069445042e-01,-1.276189301482503424e+00,7.439645531053766525e-02,-7.308415882606212888e-01,-7.189240210010852117e-01
4.766953390678136060e+00,2.607033352841986451e-01,5.366706628544992697e-01,-1.277643369314755084e+00,6.994740200657831308e-02,-7.229317471244383064e-01,-7.392580150264344008e-01
4.768953790758152067e+00,2.581460963872908021e-01,5.368061270651480754e-01,-1.279081582705951181e+00,6.548811794318643020e-02,-7.149908248620785445e-01,-7.104796331580457425e-01
