D,rho,L,L_noisy
3.542694277925633628e+01,7.098548191316240707e-01,1.830821278884943393e+00,1.842738846144479581e+00
6.238304927923661314e-01,5.528820537778200706e-01,3.570352381127113617e+00,3.554026113225117633e+00
7.946612303463965743e-01,6.184897411639748155e-01,3.543266449558757802e+00,3.547777641262790826e+00
4.695143385299470395e+01,2.332106378125825830e-01,1.540557879355142878e+00,1.542928580909309400e+00
2.566792842475544845e+00,8.904355811500019868e-01,3.279469153527535319e+00,3.283847144928814910e+00
1.394975237298178572e-01,5.653445594166406352e-01,4.029439112023145420e+00,4.019232588813223650e+00
2.318376509451915701e-01,7.691232765003497718e-04,3.333521266226472601e+00,3.343858674023278965e+00
1.825320210731493020e+01,5.610705873960643020e-01,1.961031454778646710e+00,1.970675326155174156e+00
9.483123496939451780e-01,1.629006858443570460e-01,3.082963837929867612e+00,3.084559652437468991e+00
8.194376484847768483e-01,2.886837750988376361e-01,3.240876931321924559e+00,3.244003548803910952e+00
7.686933113676079898e-01,3.673930671072118681e-01,3.331880971544440850e+00,3.330307379135825752e+00
8.282522801723155226e+01,3.640910616301589603e-02,1.375561681431074490e+00,1.381992186008939250e+00
2.866430762047320169e+00,3.576717133421272038e-02,2.570403638300872373e+00,2.562191646834992120e+00
4.871223483818973676e+01,4.223976770109323375e-01,1.607064955767923520e+00,1.612613518479290464e+00
2.418601785957999795e+01,6.501247771449287782e-01,1.910595615566269778e+00,1.914658880038693223e+00
2.307811716665470314e+01,4.660306414250827700e-01,1.821452081833774717e+00,1.807351797524758830e+00
2.143525819548611366e+01,1.628444724061842430e-01,1.698563498714470210e+00,1.672322993921958156e+00
8.277173029782097791e-01,4.442361476991003866e-02,3.025324899340920748e+00,3.024152600036295713e+00
2.973840080684315978e+01,5.493508429147238026e-01,1.787950076801677612e+00,1.786334476296167040e+00
2.974360613099287232e+00,5.452183002673252066e-01,2.929534008160910474e+00,2.941714517059403011e+00
3.333646246616520648e-01,1.549345606178707535e-01,3.391525262192917722e+00,3.392101230255988753e+00
5.726080974406058122e-01,4.887486402781452410e-01,3.540844602174861411e+00,3.535866626021034964e+00
3.873058096334756506e+00,6.589157115782224849e-01,2.882529666382446898e+00,2.868931682083747159e+00
2.783311803930434980e+00,8.860126842614538534e-01,3.235831865096858717e+00,3.234949228273798383e+00
9.127527927588003820e+01,7.839308969035767571e-01,1.640093683553986992e+00,1.634255304738188919e+00
7.217432384058784400e+00,9.243127688349515869e-02,2.156166052982759318e+00,2.145138856218765433e+00
7.324162579149555263e+00,6.010112146379466974e-02,2.129404078561506264e+00,2.128199911704933722e+00
1.437070963023375225e-01,2.613032453897159990e-01,3.708390119176338651e+00,3.718959991501180617e+00
1.594847258600539386e-01,7.295118967906865093e-01,4.163720410213554324e+00,4.164648035910806456e+00
8.064267547835468619e-01,8.173619904697833061e-01,3.716164675139608686e+00,3.705674048600615222e+00
2.205276201492218036e+00,8.608555146928762447e-01,3.327368759826351052e+00,3.330641489749234019e+00
6.132203355937650713e+01,1.887610209208826217e-01,1.474834639071291198e+00,1.463853962070110981e+00
1.431918004650843124e-01,4.772875919230601949e-01,3.931948906936202359e+00,3.916172130709445920e+00
1.477751151398667595e+01,1.857673235135311463e-01,1.845611747067670727e+00,1.850554290936991197e+00
7.312085308085022106e+00,4.036934482885277120e-01,2.340724620085335328e+00,2.335221110559777991e+00
5.400139879006810029e-01,6.825781910952904985e-01,3.739725194386027685e+00,3.750860903763979071e+00
5.649171333107290849e+01,7.651606181756975822e-01,1.743045127908733782e+00,1.746155353471235960e+00
1.388780897437202677e+00,3.988812554864311632e-01,3.143330481929733633e+00,3.135266279486641050e+00
3.223510524406778188e+01,5.190011353181835929e-01,1.749866756005419743e+00,1.752059808865912949e+00
6.619681795870450136e-01,5.361783292819269908e-01,3.534593467827467528e+00,3.547548617768859991e+00
5.014466743356175371e+00,8.530077408550658102e-01,2.891975517369568038e+00,2.890088381573141962e+00
2.149838964751771186e+01,2.593369585041660486e-01,1.742081657349727530e+00,1.731470350138026637e+00
3.898445868087220134e+01,6.670453477489503014e-01,1.778599607277811856e+00,1.771985029949446400e+00
1.184688530197071987e+00,6.367526560172123151e-01,3.406654679897253679e+00,3.398524069914088397e+00
4.302667955627080820e-01,4.337041616492456342e-01,3.581986947911865116e+00,3.570177068764103012e+00
9.186065368896526806e+00,1.021819977228412973e-01,2.032315001623013373e+00,2.019390154744951538e+00
8.338930266233061772e+00,6.682260854357290336e-01,2.443470315832277695e+00,2.447694112330223604e+00
1.384577680416898549e-01,7.995234627261764704e-01,4.273994695171289493e+00,4.285089253771444895e+00
6.390656009432665208e+00,5.431466894657098754e-01,2.513981249149517705e+00,2.510362413660453207e+00
6.713500972525592658e+01,3.555695315243839749e-01,1.516820276508273224e+00,1.524686099230470049e+00
5.487892235150091391e-01,8.249804839645579202e-01,3.866495190257697612e+00,3.875577159355584556e+00
7.616677317165170713e+00,2.747142192920264958e-01,2.235851378856229310e+00,2.252690988782725334e+00
5.622876594748552037e+01,8.878231729956419516e-01,1.843747353281546042e+00,1.841883872357600538e+00
1.429174955270178460e+00,8.031403932143322821e-01,3.472278251208435584e+00,3.468784087485186518e+00
2.861960138077713367e+01,3.756831976592702182e-01,1.712709196528686029e+00,1.716921657613877494e+00
4.888975984936888608e+01,3.871187588157787556e-03,1.451210590295948011e+00,1.452186358469878869e+00
1.397301441076522766e-01,4.773230903333116060e-01,3.937979375764679268e+00,3.940999746467584774e+00
7.574359347971955092e-01,1.361073067115161662e-02,3.025974574311652177e+00,3.038940158871684449e+00
5.381585616535589089e-01,4.459328002370053223e-01,3.521992597654379775e+00,3.517699888047799650e+00
5.321358435412523846e+01,5.812968201153115855e-01,1.657133144822330317e+00,1.659298525797758606e+00
6.330880850812700800e+00,7.677608796202288755e-01,2.685735676847456510e+00,2.675923283705217592e+00
2.346656796577108184e-01,6.857768742287384534e-03,3.336662259719823442e+00,3.335067893118611515e+00
1.395634466327917655e+00,3.148373899829747247e-01,3.072140108834950478e+00,3.065407016788771255e+00
6.545340491646992609e-01,3.364271712959276961e-01,3.358153965912678451e+00,3.350578541380183406e+00
9.632985576018478469e+01,5.312816170681177175e-01,1.512822185619915327e+00,1.510625038536286269e+00
4.371591511361962290e+01,2.557262777416948185e-01,1.563381028966226660e+00,1.558915496426376057e+00
3.569453635487795395e+01,6.436169205127433290e-01,1.788853820606744582e+00,1.792569583693326196e+00
2.127016963524998860e-01,5.502009730310767344e-01,3.902778339599594748e+00,3.910816694892401912e+00
1.394567894982952083e+00,3.871734561244510875e-01,3.132030926271535343e+00,3.117107301776435690e+00
2.105701766044575152e+00,4.168716364454621570e-01,2.987728039389330625e+00,2.997761624986928997e+00
9.295379901584800431e-01,1.377311529167720740e-02,2.962548035977586647e+00,2.940284465424106486e+00
4.553488273355058169e+01,1.715358675007605804e-01,1.523632084970713674e+00,1.526106609490996524e+00
2.322000782245734030e+00,8.821792269088134519e-01,3.320882285380401200e+00,3.327985225152482407e+00
1.967188055957167592e+01,2.915652267582394264e-01,1.787281184726265071e+00,1.780774054473782231e+00
5.590151393812964997e+00,3.092364981782008138e-01,2.431424225044463316e+00,2.429133228362154284e+00
1.613785711917037347e+00,4.587616232346912182e-01,3.132815845573046154e+00,3.124998125680788608e+00
1.844360882927971734e-01,6.345004295151338569e-01,4.027102546268072736e+00,4.036050055796060576e+00
3.707723193610413404e+01,8.522473706002055005e-01,1.923909912617811413e+00,1.892188236700801607e+00
2.767180105275913959e+00,1.146518479731521989e-01,2.641882638478409095e+00,2.632170579116879239e+00
1.653406626180840833e-01,5.278653790997063222e-01,3.947620543933443749e+00,3.928250617668412659e+00
2.712411525824745429e+00,3.039213012974170680e-01,2.789709835004013705e+00,2.791593801060356483e+00
1.364659744590583368e-01,8.056690914429587291e-02,3.533459002670739313e+00,3.546451188224569950e+00
9.017083484153219919e-01,3.142858768345294651e-01,3.230368745811932563e+00,3.242284518525840653e+00
4.930622695534970035e+01,5.877008570292815426e-01,1.677855185402892912e+00,1.684536695678777729e+00
1.075775477022864246e+00,1.673805709972090439e-01,3.043943607826650410e+00,3.046425871668593910e+00
9.937752453754806758e-01,5.329638378456126313e-01,3.384893067370050357e+00,3.377232450372282369e+00
8.162248300293625247e-01,8.208983589835257000e-01,3.714698837490765015e+00,3.726882966673804809e+00
5.124643947127052179e+00,3.287995810837227029e-01,2.492077906669782017e+00,2.498311047955953601e+00
3.140419563054436924e+00,6.313090438560979845e-01,2.969537948551368878e+00,2.961094890984662609e+00
1.393284150495695872e+00,6.983415281054692336e-01,3.393386129634691439e+00,3.380590482887652737e+00
3.600656408720772816e+01,4.429652082021981463e-01,1.684968482675051948e+00,1.678681723533851144e+00
2.539502154617510943e+00,8.623612973351941768e-01,3.261195718955328893e+00,3.272013849013454490e+00
3.254989591816206485e+01,2.047161221476810899e-01,1.606432468386808310e+00,1.618941071705078949e+00
1.624801561567548847e+00,6.923815644798171354e-01,3.323453726405235287e+00,3.339611681541767574e+00
1.132935798586919285e+00,8.938993371325286708e-01,3.648686566686937027e+00,3.640932341569607988e+00
3.378730744743547176e-01,2.130400060978575039e-01,3.443534565749709397e+00,3.439936000760910328e+00
1.595091628182989663e-01,5.771026179271181444e-01,4.007332043560579038e+00,4.021159084825844054e+00
5.189562389115923047e+00,4.656375589555171168e-01,2.579439871229466608e+00,2.581640422778886279e+00
1.171942795723733832e+00,3.441608650004810421e-01,3.161986562458737549e+00,3.169628774423725925e+00
2.743619458609867778e-01,4.575079545996638686e-01,3.739226255202764193e+00,3.726016782245251235e+00
3.801587552905171918e+00,4.013761187376613249e-01,2.699973502290310634e+00,2.696279582215553638e+00
1.423756816159193761e+01,6.108179404393346834e-01,2.104167283169148028e+00,2.104009393345064538e+00
7.750931769267310756e+00,8.477658909030529877e-01,2.626460537833077424e+00,2.622921376127037352e+00
1.141449704919133834e-01,3.483893414501538777e-01,3.850929590995942231e+00,3.846792284299492160e+00
1.290665534455579966e+00,3.225610816864632642e-03,2.846333813123433032e+00,2.830010412710012968e+00
1.035853313166615663e+01,7.540885420462734023e-01,2.378055759192227558e+00,2.394366800892718583e+00
1.540893380730677276e+00,6.136252760628205793e-01,3.279954037419261503e+00,3.281443890402025776e+00
2.081504714103426856e+00,3.657967423150152997e-01,2.952557439875015621e+00,2.938024381963866283e+00
2.330051642168082182e+01,3.532634288098072256e-02,1.618895778696681331e+00,1.629703314718997431e+00
2.906510931758141680e-01,8.368934906888619851e-01,4.094174798985230623e+00,4.094899138916700210e+00
3.255745102099039667e-01,5.512306427473121495e-01,3.780086231147568920e+00,3.787324451727835939e+00
2.006781184403609331e+01,4.793294674703857949e-01,1.877271051134466351e+00,1.875429429679785986e+00
5.756605689749723354e+01,6.682838175912771961e-01,1.681967376568892281e+00,1.674237723113068288e+00
3.110135790003387690e-01,5.050227249932973672e-01,3.749047450340157628e+00,3.741573949611054939e+00
1.495551670744936223e-01,8.414665866527601956e-01,4.296524203238504036e+00,4.300084516146160496e+00
2.821760469209000988e+01,7.453248244951675705e-01,1.922736498639300962e+00,1.930618414824447182e+00
5.025744678497313878e+00,1.653091088297243827e-01,2.394104212965944001e+00,2.399145447801967812e+00
5.396271421903802157e-01,9.831473892781013302e-02,3.202747116595103360e+00,3.209355183679272194e+00
1.381729314199168779e-01,7.949421270535589334e-01,4.269790714372113882e+00,4.281989872954531151e+00
4.479377199341795901e+00,8.318872403389574455e-01,2.939230459677791618e+00,2.942286743166603991e+00
2.879485199950291285e-01,4.971018202691414589e-01,3.764037937468830197e+00,3.774279071790381135e+00
5.021499381851015897e+01,3.302196483920479264e-01,1.563998400729105454e+00,1.575293161917635576e+00
5.198950702064879437e+01,6.780865633526911296e-01,1.711671233166935258e+00,1.714837468529214259e+00
1.609848299241886949e+01,6.651356419473213322e-01,2.081857387559425732e+00,2.081357342458480808e+00
8.923541352818776318e+01,7.922100378371157436e-01,1.650436379974706602e+00,1.646367464667219283e+00
8.248704551325207746e-01,8.613257300164921526e-01,3.747053794947083905e+00,3.735318470514147116e+00
2.266067164084995256e-01,6.294326280527571260e-01,3.964216787080077520e+00,3.948955062998682930e+00
8.503830704809605123e+00,4.674226009836719431e-01,2.294035342054136617e+00,2.307491321462455947e+00
5.407425148808198134e-01,3.466550160928354996e-01,3.429149921418896518e+00,3.429359535721889785e+00
1.220123497736256368e+01,6.067852510616243977e-01,2.180993853975054186e+00,2.175862073662225615e+00
1.658649971647108978e-01,4.185740603132095949e-01,3.835195616493715765e+00,3.851338628856265434e+00
1.064767936764087430e+00,1.177899556520027174e-01,3.005829042635614456e+00,3.015922561353010067e+00
9.395059396359959791e+00,8.547449986791916254e-01,2.515822787995097620e+00,2.516813309901706930e+00
6.468349305185805065e+01,2.152328057401353863e-03,1.403961078169138510e+00,1.414425716651134701e+00
1.806606706852710298e-01,8.810735495900752223e-01,4.283697125262549754e+00,4.282218707077187325e+00
2.266601502205499497e+00,8.701291457000525087e-01,3.322222236475866008e+00,3.326258455642369771e+00
6.894612633782476507e+01,5.493260696857252823e-01,1.586372008783078602e+00,1.605043371811343045e+00
1.449885603892822616e-01,4.187235439789102620e-01,3.868500557746185731e+00,3.879566027536170747e+00
2.324453599622959832e+00,1.258354240974648708e-01,2.723040969089740582e+00,2.720797595717071360e+00
1.751557910679765229e+01,7.544852858805850548e-01,2.107304913902808163e+00,2.114750269274946692e+00
2.749625641667853060e+00,7.215834610819691353e-01,3.106963792227117160e+00,3.119306225906066210e+00
3.611505149971650042e+01,4.836593249673113576e-02,1.523149880355767039e+00,1.522517507968993877e+00
1.618610532349398889e+00,6.542702350635744013e-01,3.293176202745990544e+00,3.289563211986793245e+00
8.282400045743946171e-01,4.508474556352781021e-02,3.025697938890281158e+00,3.045042254791783698e+00
1.192145540986461749e-01,4.566520312788539537e-01,3.954329111826154097e+00,3.951986147900646618e+00
2.998713086489321888e+00,3.150429776919887459e-01,2.752168551727252943e+00,2.739621224269980004e+00
8.722389809899354418e+01,3.208919954307140610e-01,1.457385747862509184e+00,1.459507011218172057e+00
5.504388315542134791e+01,6.548265845843085353e-01,1.685528598054101712e+00,1.709155345957393601e+00
1.005320884866340719e-01,2.306028067865278086e-01,3.754270504271184361e+00,3.761370908871738639e+00
1.246343033551095963e-01,9.387015710046330008e-02,3.566389049948599954e+00,3.576829223317385065e+00
1.498931847632763159e-01,3.017438779708457933e-02,3.461540890954376337e+00,3.440785712987673328e+00
3.778575924891089954e+01,7.020119404284739240e-01,1.807981575579455935e+00,1.803444810695508771e+00
1.238381779363453949e+00,6.587302315123552132e-01,3.407783410434289006e+00,3.420901826553014224e+00
6.734959732849802316e-01,2.411575986243472414e-01,3.263510817820332921e+00,3.260583692019254798e+00
1.692002600009892532e+01,3.196039685940811892e-01,1.857920791809572814e+00,1.872238938822363696e+00
1.032687314319362670e+00,5.991779202977277619e-01,3.427840994607211922e+00,3.433797257635451849e+00
1.409211250589142539e+00,5.523458065687802260e-02,2.857918929820863152e+00,2.863108093540368326e+00
1.238456841819856713e+01,7.368934918183669414e-01,2.264488400240421750e+00,2.282544406182053010e+00
4.765504201427013697e+01,4.950462889536678679e-01,1.642891223211305318e+00,1.639126808539480340e+00
