t,N,D,Phi,dN_dt,dN_dt_noisy
2.743548709741948599e+01,7.855698371446399506e+03,3.368672722455154371e+02,1.007243621338218098e+01,-2.426790177041857532e+01,-2.721787031181317928e+01
2.744548909781956425e+01,7.855455678804905801e+03,3.368836903355555705e+02,1.007357714585343800e+01,-2.426091011279430631e+01,-2.320893278881132815e+01
2.745549109821964606e+01,7.855213056061929819e+03,3.369000884465909280e+02,1.007471720318499919e+01,-2.425392515489085099e+01,-2.626829110447453530e+01
2.746549309861972432e+01,7.854970503150550940e+03,3.369164666001779551e+02,1.007585638595047328e+01,-2.424694689053552565e+01,-2.445933909158518915e+01
2.747549509901980613e+01,7.854728020003903112e+03,3.369328248178507010e+02,1.007699469472307996e+01,-2.423997531356138779e+01,-2.426831332902087723e+01
2.748549709941988439e+01,7.854485606555180311e+03,3.369491631211207050e+02,1.007813213007566411e+01,-2.423301041780763398e+01,-2.579116031221956717e+01
2.749549909981996620e+01,7.854243262737632904e+03,3.369654815314770531e+02,1.007926869258068336e+01,-2.422605219711965674e+01,-2.245279578529033415e+01
2.750550110022004446e+01,7.854000988484570371e+03,3.369817800703863782e+02,1.008040438281021522e+01,-2.421910064534847606e+01,-2.706807143720609332e+01
2.751550310062012628e+01,7.853758783729362221e+03,3.369980587592928600e+02,1.008153920133595349e+01,-2.421215575635181949e+01,-2.123903677068095419e+01
2.752550510102020453e+01,7.853516648405431624e+03,3.370143176196181116e+02,1.008267314872921361e+01,-2.420521752399287152e+01,-2.538320084715543246e+01
2.753550710142028635e+01,7.853274582446263594e+03,3.370305566727615201e+02,1.008380622556092376e+01,-2.419828594214118311e+01,-2.227767531739379336e+01
2.754550910182036461e+01,7.853032585785400443e+03,3.370467759400998489e+02,1.008493843240163379e+01,-2.419136100467210326e+01,-2.161451782920929432e+01
2.755551110222044642e+01,7.852790658356440872e+03,3.370629754429873515e+02,1.008606976982150982e+01,-2.418444270546740427e+01,-2.590315506475563723e+01
2.756551310262052468e+01,7.852548800093042701e+03,3.370791552027559987e+02,1.008720023839033608e+01,-2.417753103841437223e+01,-2.564394619798486374e+01
2.757551510302060649e+01,7.852307010928922864e+03,3.370953152407151379e+02,1.008832983867751665e+01,-2.417062599740683027e+01,-2.229805132287575731e+01
2.758551710342068475e+01,7.852065290797854686e+03,3.371114555781517765e+02,1.008945857125206835e+01,-2.416372757634422896e+01,-2.379200324542402001e+01
2.759551910382076656e+01,7.851823639633670609e+03,3.371275762363304125e+02,1.009058643668263144e+01,-2.415683576913244224e+01,-2.399276692881776896e+01
2.760552110422084482e+01,7.851582057370261282e+03,3.371436772364930903e+02,1.009171343553746247e+01,-2.414995056968302833e+01,-2.779381283284285686e+01
2.761552310462092663e+01,7.851340543941573742e+03,3.371597585998594582e+02,1.009283956838443252e+01,-2.414307197191351406e+01,-2.741415428855309599e+01
2.762552510502100489e+01,7.851099099281615963e+03,3.371758203476264839e+02,1.009396483579103609e+01,-2.413619996974807691e+01,-2.306664702181805637e+01
2.763552710542108670e+01,7.850857723324450490e+03,3.371918625009689663e+02,1.009508923832438043e+01,-2.412933455711606712e+01,-2.127286537250816423e+01
2.764552910582116496e+01,7.850616416004200801e+03,3.372078850810391373e+02,1.009621277655119442e+01,-2.412247572795348560e+01,-2.553401093515847009e+01
2.765553110622124677e+01,7.850375177255047674e+03,3.372238881089666052e+02,1.009733545103782149e+01,-2.411562347620196078e+01,-2.583758133316643679e+01
2.766553310662132503e+01,7.850134007011229187e+03,3.372398716058588093e+02,1.009845726235022667e+01,-2.410877779580931701e+01,-2.369236898678792969e+01
2.767553510702140684e+01,7.849892905207042531e+03,3.372558355928005653e+02,1.009957821105399134e+01,-2.410193868072963141e+01,-2.317817384631064215e+01
2.768553710742148510e+01,7.849651871776842199e+03,3.372717800908541790e+02,1.010069829771431316e+01,-2.409510612492221071e+01,-2.297583222166910843e+01
2.769553910782156692e+01,7.849410906655041799e+03,3.372877051210596733e+02,1.010181752289600787e+01,-2.408828012235346705e+01,-2.496424051789895415e+01
2.770554110822164517e+01,7.849170009776110419e+03,3.373036107044343908e+02,1.010293588716351110e+01,-2.408146066699470111e+01,-2.795131166157096914e+01
2.771554310862172699e+01,7.848929181074578082e+03,3.373194968619733913e+02,1.010405339108087652e+01,-2.407464775282409164e+01,-2.117408685484524966e+01
2.772554510902180525e+01,7.848688420485033021e+03,3.373353636146492818e+02,1.010517003521177415e+01,-2.406784137382527433e+01,-2.505545346956026975e+01
2.773554710942188706e+01,7.848447727942118036e+03,3.373512109834120452e+02,1.010628582011949028e+01,-2.406104152398825136e+01,-2.156210876711482172e+01
2.774554910982196532e+01,7.848207103380537774e+03,3.373670389891893819e+02,1.010740074636693286e+01,-2.405424819730882291e+01,-2.801192006254436251e+01
2.775555111022204713e+01,7.847966546735053271e+03,3.373828476528864826e+02,1.010851481451662615e+01,-2.404746138778864406e+01,-2.330930540547901586e+01
2.776555311062212539e+01,7.847726057940483770e+03,3.373986369953859707e+02,1.010962802513071068e+01,-2.404068108943573634e+01,-2.503448824381992921e+01
2.777555511102220720e+01,7.847485636931706722e+03,3.374144070375481874e+02,1.011074037877094689e+01,-2.403390729626369193e+01,-2.619120381064457348e+01
2.778555711142228546e+01,7.847245283643657785e+03,3.374301578002108499e+02,1.011185187599871149e+01,-2.402714000229252633e+01,-2.209754344034491069e+01
2.779555911182236727e+01,7.847004998011329917e+03,3.374458893041893361e+02,1.011296251737500107e+01,-2.402037920154788253e+01,-2.145374452388580266e+01
2.780556111222244553e+01,7.846764779969775191e+03,3.374616015702765708e+02,1.011407230346043029e+01,-2.401362488806154261e+01,-2.517838491150959612e+01
2.781556311262252734e+01,7.846524629454102978e+03,3.374772946192428549e+02,1.011518123481522657e+01,-2.400687705587125720e+01,-2.272130357202173556e+01
2.782556511302260560e+01,7.846284546399481769e+03,3.374929684718363205e+02,1.011628931199924253e+01,-2.400013569902057498e+01,-2.613518687626570269e+01
2.783556711342268741e+01,7.846044530741136441e+03,3.375086231487823056e+02,1.011739653557194529e+01,-2.399340081155946791e+01,-2.522180657023285377e+01
2.784556911382276567e+01,7.845804582414351898e+03,3.375242586707839791e+02,1.011850290609241654e+01,-2.398667238754347864e+01,-2.447390471906214771e+01
2.785557111422284748e+01,7.845564701354468525e+03,3.375398750585218295e+02,1.011960842411936135e+01,-2.397995042103428887e+01,-2.466996913694482885e+01
2.786557311462292574e+01,7.845324887496888550e+03,3.375554723326540625e+02,1.012071309021109933e+01,-2.397323490609943519e+01,-2.270468423468531682e+01
2.787557511502300756e+01,7.845085140777067863e+03,3.375710505138163740e+02,1.012181690492557173e+01,-2.396652583681253645e+01,-2.636318072407339130e+01
2.788557711542308581e+01,7.844845461130524200e+03,3.375866096226218929e+02,1.012291986882033079e+01,-2.395982320725312320e+01,-2.203666693754353645e+01
2.789557911582316763e+01,7.844605848492831683e+03,3.376021496796614088e+02,1.012402198245255391e+01,-2.395312701150669454e+01,-2.203344989897687611e+01
2.790558111622324589e+01,7.844366302799621735e+03,3.376176707055032011e+02,1.012512324637903127e+01,-2.394643724366466131e+01,-2.437869080597003446e+01
2.791558311662332770e+01,7.844126823986585805e+03,3.376331727206931532e+02,1.012622366115617289e+01,-2.393975389782468710e+01,-2.629097691840420126e+01
2.792558511702340596e+01,7.843887411989471730e+03,3.376486557457545814e+02,1.012732322734000867e+01,-2.393307696809006302e+01,-2.865397507793269938e+01
2.793558711742348422e+01,7.843648066744086464e+03,3.376641198011884626e+02,1.012842194548618302e+01,-2.392640644856993504e+01,-2.405153607267449445e+01
2.794558911782356603e+01,7.843408788186293350e+03,3.376795649074732637e+02,1.012951981614995844e+01,-2.391974233337970190e+01,-2.534136537366507724e+01
2.795559111822364429e+01,7.843169576252016668e+03,3.376949910850649985e+02,1.013061683988621908e+01,-2.391308461664090146e+01,-2.370975729459222592e+01
2.796559311862372610e+01,7.842930430877237086e+03,3.377103983543971140e+02,1.013171301724946183e+01,-2.390643329248030113e+01,-2.600102368045442702e+01
2.797559511902380436e+01,7.842691351997992570e+03,3.377257867358808312e+02,1.013280834879380699e+01,-2.389978835503126220e+01,-2.389449749266031020e+01
2.798559711942388617e+01,7.842452339550380202e+03,3.377411562499046909e+02,1.013390283507298584e+01,-2.389314979843300080e+01,-2.401526762236430912e+01
2.799559911982396443e+01,7.842213393470554365e+03,3.377565069168348941e+02,1.013499647664035308e+01,-2.388651761683041741e+01,-2.386419890732710059e+01
2.800560112022404624e+01,7.841974513694729467e+03,3.377718387570151890e+02,1.013608927404888149e+01,-2.387989180437432424e+01,-2.331333661992374218e+01
2.801560312062412450e+01,7.841735700159176304e+03,3.377871517907667567e+02,1.013718122785115661e+01,-2.387327235522195679e+01,-2.329438412237491818e+01
2.802560512102420631e+01,7.841496952800223880e+03,3.378024460383884957e+02,1.013827233859938559e+01,-2.386665926353600753e+01,-2.194283374004582043e+01
2.803560712142428457e+01,7.841258271554258499e+03,3.378177215201566241e+02,1.013936260684539548e+01,-2.386005252348513750e+01,-2.541254459924273590e+01
2.804560912182436638e+01,7.841019656357726490e+03,3.378329782563251342e+02,1.014045203314062782e+01,-2.385345212924431735e+01,-2.242539147403055466e+01
2.805561112222444464e+01,7.840781107147131479e+03,3.378482162671253946e+02,1.014154061803614049e+01,-2.384685807499420207e+01,-2.352786949539318684e+01
2.806561312262452645e+01,7.840542623859034393e+03,3.378634355727663205e+02,1.014262836208261476e+01,-2.384027035492130153e+01,-2.466695815574389883e+01
2.807561512302460471e+01,7.840304206430054364e+03,3.378786361934345450e+02,1.014371526583034289e+01,-2.383368896321798047e+01,-2.580536374328085714e+01
2.808561712342468653e+01,7.840065854796869644e+03,3.378938181492940203e+02,1.014480132982924232e+01,-2.382711389408285640e+01,-2.093599951199200504e+01
2.809561912382476478e+01,7.839827568896215780e+03,3.379089814604863591e+02,1.014588655462884326e+01,-2.382054514172034487e+01,-2.334396901055394480e+01
2.810562112422484660e+01,7.839589348664886529e+03,3.379241261471306643e+02,1.014697094077829576e+01,-2.381398270034060261e+01,-2.483373878178510097e+01
2.811562312462492486e+01,7.839351194039733855e+03,3.379392522293236425e+02,1.014805448882636796e+01,-2.380742656415969805e+01,-2.365983677241530714e+01
2.812562512502500667e+01,7.839113104957667019e+03,3.379543597271395470e+02,1.014913719932144254e+01,-2.380087672740017979e+01,-2.378736516118717148e+01
2.813562712542508493e+01,7.838875081355655311e+03,3.379694486606300643e+02,1.015021907281152558e+01,-2.379433318428976918e+01,-2.482523779335811653e+01
2.814562912582516674e+01,7.838637123170722589e+03,3.379845190498245415e+02,1.015130010984423770e+01,-2.378779592906244034e+01,-2.651318800659107211e+01
2.815563112622524500e+01,7.838399230339955466e+03,3.379995709147297589e+02,1.015238031096681759e+01,-2.378126495595819279e+01,-2.347341084956626744e+01
2.816563312662532681e+01,7.838161402800494216e+03,3.380146042753301572e+02,1.015345967672612204e+01,-2.377474025922265355e+01,-2.409204266766610303e+01
2.817563512702540507e+01,7.837923640489540048e+03,3.380296191515876671e+02,1.015453820766862414e+01,-2.376822183310770242e+01,-2.432088618367762578e+01
2.818563712742548688e+01,7.837685943344350562e+03,3.380446155634417096e+02,1.015561590434041861e+01,-2.376170967187073302e+01,-2.180745336482040742e+01
2.819563912782556514e+01,7.837448311302243383e+03,3.380595935308092521e+02,1.015669276728721648e+01,-2.375520376977527803e+01,-2.634600943710350052e+01
2.820564112822564695e+01,7.837210744300591614e+03,3.380745530735849798e+02,1.015776879705434510e+01,-2.374870412109089557e+01,-2.563027588213300945e+01
2.821564312862572521e+01,7.836973242276828387e+03,3.380894942116408401e+02,1.015884399418674988e+01,-2.374221072009265754e+01,-2.341794078369796139e+01
2.822564512902580702e+01,7.836735805168444131e+03,3.381044169648266120e+02,1.015991835922899611e+01,-2.373572356106183179e+01,-2.208037691418056880e+01
2.823564712942588528e+01,7.836498432912988392e+03,3.381193213529692798e+02,1.016099189272526537e+01,-2.372924263828571156e+01,-2.251296463513336477e+01
2.824564912982596709e+01,7.836261125448066196e+03,3.381342073958737728e+02,1.016206459521935912e+01,-2.372276794605681971e+01,-2.227704656042951825e+01
2.825565113022604535e+01,7.836023882711343504e+03,3.381490751133221693e+02,1.016313646725469155e+01,-2.371629947867461397e+01,-2.805884808327042279e+01
2.826565313062612717e+01,7.835786704640543576e+03,3.381639245250743215e+02,1.016420750937430206e+01,-2.370983723044349745e+01,-2.272074042060559407e+01
2.827565513102620542e+01,7.835549591173446061e+03,3.381787556508676289e+02,1.016527772212084102e+01,-2.370338119567418289e+01,-2.287087215668785944e+01
2.828565713142628724e+01,7.835312542247891543e+03,3.381935685104169238e+02,1.016634710603658220e+01,-2.369693136868329475e+01,-2.233788359837338788e+01
2.829565913182636550e+01,7.835075557801775176e+03,3.382083631234146424e+02,1.016741566166341393e+01,-2.369048774379336919e+01,-2.504148510896179403e+01
2.830566113222644731e+01,7.834838637773053961e+03,3.382231395095307676e+02,1.016848338954284436e+01,-2.368405031533239935e+01,-2.266700326149820910e+01
2.831566313262652557e+01,7.834601782099740376e+03,3.382378976884127724e+02,1.016955029021599621e+01,-2.367761907763480167e+01,-2.168593639793907002e+01
2.832566513302660738e+01,7.834364990719906018e+03,3.382526376796856766e+02,1.017061636422361381e+01,-2.367119402504079062e+01,-2.048686306464036377e+01
2.833566713342668564e+01,7.834128263571679781e+03,3.382673595029521607e+02,1.017168161210605781e+01,-2.366477515189603764e+01,-2.315250107836252980e+01
2.834566913382676745e+01,7.833891600593249677e+03,3.382820631777923381e+02,1.017274603440330694e+01,-2.365836245255258063e+01,-2.627457025478694774e+01
2.835567113422684571e+01,7.833655001722861016e+03,3.382967487237638124e+02,1.017380963165495800e+01,-2.365195592136791447e+01,-2.353057878418769988e+01
2.836567313462692752e+01,7.833418466898816405e+03,3.383114161604018477e+02,1.017487240440022411e+01,-2.364555555270584364e+01,-2.235798304286462823e+01
2.837567513502700578e+01,7.833181996059479388e+03,3.383260655072191980e+02,1.017593435317793826e+01,-2.363916134093591381e+01,-2.261048939480993170e+01
2.838567713542708759e+01,7.832945589143268080e+03,3.383406967837061643e+02,1.017699547852655151e+01,-2.363277328043307079e+01,-1.983434432217915955e+01
2.839567913582716585e+01,7.832709246088661530e+03,3.383553100093305943e+02,1.017805578098413122e+01,-2.362639136557868369e+01,-2.400782826504561740e+01
2.840568113622724766e+01,7.832472966834195176e+03,3.383699052035378827e+02,1.017911526108836284e+01,-2.362001559076009016e+01,-2.561636176665477294e+01
2.841568313662732592e+01,7.832236751318461756e+03,3.383844823857509141e+02,1.018017391937654992e+01,-2.361364595036968694e+01,-2.485486537442661259e+01
2.842568513702740773e+01,7.832000599480114943e+03,3.383990415753701768e+02,1.018123175638561406e+01,-2.360728243880674881e+01,-2.229276081002635124e+01
2.843568713742748599e+01,7.831764511257864797e+03,3.384135827917737060e+02,1.018228877265209675e+01,-2.360092505047538225e+01,-2.516796586356661791e+01
2.844568913782756781e+01,7.831528486590478678e+03,3.384281060543170270e+02,1.018334496871215222e+01,-2.359457377978657178e+01,-2.563661490025661038e+01
2.845569113822764606e+01,7.831292525416782155e+03,3.384426113823332116e+02,1.018440034510155812e+01,-2.358822862115641783e+01,-2.522349662275777860e+01
2.846569313862772788e+01,7.831056627675661730e+03,3.384570987951328789e+02,1.018545490235570661e+01,-2.358188956900721678e+01,-2.117521857755470904e+01
2.847569513902780614e+01,7.830820793306057567e+03,3.384715683120043082e+02,1.018650864100960973e+01,-2.357555661776700617e+01,-2.308738450975659617e+01
2.848569713942788795e+01,7.830585022246971675e+03,3.384860199522130983e+02,1.018756156159789583e+01,-2.356922976186979213e+01,-2.421542739099824715e+01
2.849569913982796621e+01,7.830349314437461544e+03,3.385004537350025657e+02,1.018861366465480955e+01,-2.356290899575515141e+01,-2.186548551210623970e+01
2.850570114022804802e+01,7.830113669816644688e+03,3.385148696795935166e+02,1.018966495071421896e+01,-2.355659431386874303e+01,-2.217928162826964922e+01
2.851570314062812628e+01,7.829878088323695010e+03,3.385292678051842472e+02,1.019071542030960487e+01,-2.355028571066208087e+01,-2.545659017278614655e+01
