t,q,n,s,dq_dt,dq_dt_noisy
5.737147429485897732e+01,7.999999999999638511e-01,2.613470767110017134e-01,-1.220032774770747481e-05,2.124296793125333285e-14,-9.439283425834444881e-04
5.739147829565913383e+01,7.999999999999641842e-01,2.613470767110018245e-01,-1.215161538287210760e-05,2.104748067098673884e-14,-2.933289558574632677e-03
5.741148229645929746e+01,7.999999999999646283e-01,2.613470767110018800e-01,-1.210309747095003526e-05,2.078683092738822671e-14,-1.329119024039814760e-03
5.743148629725945398e+01,7.999999999999650724e-01,2.613470767110019355e-01,-1.205477323051261149e-05,2.052618117880314493e-14,2.920195370976012275e-04
5.745149029805961760e+01,7.999999999999654055e-01,2.613470767110019910e-01,-1.200664188335573600e-05,2.033069390572704963e-14,-1.231806471211327448e-04
5.747149429885977412e+01,7.999999999999658495e-01,2.613470767110021020e-01,-1.195870265450000360e-05,2.007004414778638675e-14,-8.549421134232584440e-04
5.749149829965993774e+01,7.999999999999662936e-01,2.613470767110021575e-01,-1.191095477219055342e-05,1.980939438494205720e-14,-1.137220675077660857e-03
5.751150230046009426e+01,7.999999999999666267e-01,2.613470767110022130e-01,-1.186339746789721967e-05,1.961390709927949683e-14,-6.652219283811199924e-05
5.753150630126025789e+01,7.999999999999670708e-01,2.613470767110022686e-01,-1.181602997631438595e-05,1.935325732723772439e-14,2.415123004746135265e-03
5.755151030206041440e+01,7.999999999999674039e-01,2.613470767110023241e-01,-1.176885153536112079e-05,1.915777003348095572e-14,-1.802926038357016616e-03
5.757151430286057803e+01,7.999999999999677369e-01,2.613470767110024351e-01,-1.172186138618105230e-05,1.896228273597314714e-14,1.203696006359072750e-03
5.759151830366073455e+01,7.999999999999681810e-01,2.613470767110024906e-01,-1.167505877314248840e-05,1.870163295058716140e-14,-4.047155228271182535e-03
5.761152230446089817e+01,7.999999999999685141e-01,2.613470767110025461e-01,-1.162844294383829320e-05,1.850614564512331510e-14,2.645010841374105092e-03
5.763152630526105469e+01,7.999999999999688471e-01,2.613470767110026016e-01,-1.158201314908601914e-05,1.831065833597385069e-14,9.778488634562825139e-04
5.765153030606121831e+01,7.999999999999692912e-01,2.613470767110026571e-01,-1.153576864292776971e-05,1.805000853746486087e-14,-1.145042828274415395e-03
5.767153430686137483e+01,7.999999999999696243e-01,2.613470767110027126e-01,-1.148970868263033844e-05,1.785452122049535835e-14,-1.078724655208974838e-03
5.769153830766153845e+01,7.999999999999699574e-01,2.613470767110027682e-01,-1.144383252826197698e-05,1.765903389990462771e-14,-5.143329488383818066e-03
5.771154230846169497e+01,7.999999999999702904e-01,2.613470767110028237e-01,-1.139813938843468664e-05,1.746354657571339075e-14,1.748500990846592546e-04
5.773154630926185149e+01,7.999999999999707345e-01,2.613470767110028792e-01,-1.135262850497792961e-05,1.720289676021409777e-14,-8.272972034213240062e-04
5.775155031006201511e+01,7.999999999999710676e-01,2.613470767110029347e-01,-1.130729916652528481e-05,1.700740942837990305e-14,-4.247277907579729943e-03
5.777155431086217163e+01,7.999999999999714007e-01,2.613470767110029902e-01,-1.126215066394529872e-05,1.681192209300818465e-14,-1.411312356058831577e-03
5.779155831166233526e+01,7.999999999999717337e-01,2.613470767110030457e-01,-1.121718229034136007e-05,1.661643475411901122e-14,1.614958592751636075e-03
5.781156231246249178e+01,7.999999999999720668e-01,2.613470767110031012e-01,-1.117239334105183021e-05,1.642094741173235985e-14,4.264122173416694380e-04
5.783156631326265540e+01,7.999999999999723999e-01,2.613470767110031567e-01,-1.112778311364992631e-05,1.622546006586809406e-14,7.140676243405840937e-04
5.785157031406281192e+01,7.999999999999727329e-01,2.613470767110032122e-01,-1.108335090794383140e-05,1.602997271654598272e-14,-1.742827653765042714e-03
5.787157431486297554e+01,7.999999999999729550e-01,2.613470767110032678e-01,-1.103909602597658090e-05,1.589964785499468457e-14,2.426014602815212452e-03
5.789157831566313206e+01,7.999999999999732880e-01,2.613470767110033233e-01,-1.099501777202618291e-05,1.570416049930516883e-14,-1.616681842934129256e-04
5.791158231646329568e+01,7.999999999999736211e-01,2.613470767110033788e-01,-1.095111545260549790e-05,1.550867314021457396e-14,2.434464788332160300e-03
5.793158631726345220e+01,7.999999999999739542e-01,2.613470767110034343e-01,-1.090738837646235392e-05,1.531318577774228386e-14,6.495809193322437010e-03
5.795159031806361583e+01,7.999999999999742872e-01,2.613470767110034898e-01,-1.086383585457943142e-05,1.511769841190758143e-14,-6.029266703934221816e-03
5.797159431886377234e+01,7.999999999999745093e-01,2.613470767110035453e-01,-1.082045720017438350e-05,1.498737353636601498e-14,-1.573565063528758502e-03
5.799159831966393597e+01,7.999999999999748423e-01,2.613470767110036008e-01,-1.077725172869971395e-05,1.479188616434363276e-14,-5.770836504440127283e-05
5.801160232046409249e+01,7.999999999999751754e-01,2.613470767110036563e-01,-1.073421875784289755e-05,1.459639878901419416e-14,-2.260351926484467991e-03
5.803160632126425611e+01,7.999999999999753975e-01,2.613470767110036563e-01,-1.069135760752625807e-05,1.446607390546626066e-14,2.994788115198357761e-03
5.805161032206441263e+01,7.999999999999757305e-01,2.613470767110037118e-01,-1.064866759990709361e-05,1.427058652405328454e-14,-1.105041652513515191e-03
5.807161432286457625e+01,7.999999999999760636e-01,2.613470767110037674e-01,-1.060614805937755131e-05,1.407509913938778757e-14,4.902857409368701312e-03
5.809161832366473277e+01,7.999999999999762856e-01,2.613470767110038229e-01,-1.056379831256475095e-05,1.394477424797424347e-14,2.189502266934437082e-03
5.811162232446489639e+01,7.999999999999766187e-01,2.613470767110038784e-01,-1.052161768833066471e-05,1.374928685732778456e-14,1.201919431779028408e-03
5.813162632526505291e+01,7.999999999999768407e-01,2.613470767110039339e-01,-1.047960551777223232e-05,1.361896196090310726e-14,-1.105281060784107136e-04
5.815163032606521654e+01,7.999999999999771738e-01,2.613470767110039339e-01,-1.043776113422124594e-05,1.342347456434196492e-14,2.462638885647499415e-03
5.817163432686537305e+01,7.999999999999773959e-01,2.613470767110039894e-01,-1.039608387324447036e-05,1.329314966296463111e-14,1.418102449552237528e-03
5.819163832766553668e+01,7.999999999999776179e-01,2.613470767110040449e-01,-1.035457307264352108e-05,1.316282475936314185e-14,4.328527080995150239e-03
5.821164232846569320e+01,7.999999999999779510e-01,2.613470767110041004e-01,-1.031322807245498457e-05,1.296733735428230962e-14,1.217021146995427537e-03
5.823164632926585682e+01,7.999999999999781730e-01,2.613470767110041559e-01,-1.027204821495029797e-05,1.283701244581291906e-14,3.040360182369203704e-03
5.825165033006601334e+01,7.999999999999783951e-01,2.613470767110041559e-01,-1.023103284463586942e-05,1.270668753515866778e-14,1.193414210246633318e-03
5.827165433086617696e+01,7.999999999999787281e-01,2.613470767110042114e-01,-1.019018130825295943e-05,1.251120012169808801e-14,9.801517502577964964e-04
5.829165833166633348e+01,7.999999999999789502e-01,2.613470767110042670e-01,-1.014949295477779948e-05,1.238087520625939692e-14,-4.633010690345062271e-03
5.831166233246649711e+01,7.999999999999791722e-01,2.613470767110043225e-01,-1.010896713542147005e-05,1.225055028867453874e-14,2.243558289758997885e-05
5.833166633326665362e+01,7.999999999999793943e-01,2.613470767110043225e-01,-1.006860320363002598e-05,1.212022536895567297e-14,1.163217577327620850e-03
5.835167033406681725e+01,7.999999999999796163e-01,2.613470767110043780e-01,-1.002840051508437280e-05,1.198990044711489759e-14,-3.457580404101734742e-03
5.837167433486697377e+01,7.999999999999799494e-01,2.613470767110044335e-01,-9.988358427700383610e-06,1.179441302028973297e-14,-4.113520723788482124e-03
5.839167833566713739e+01,7.999999999999801714e-01,2.613470767110044890e-01,-9.948476301628787310e-06,1.166408809379841429e-14,-9.010557804455750263e-04
5.841168233646729391e+01,7.999999999999803935e-01,2.613470767110044890e-01,-9.908753499255280363e-06,1.153376316522288408e-14,8.769121966149962932e-04
5.843168633726745753e+01,7.999999999999806155e-01,2.613470767110045445e-01,-9.869189385200415008e-06,1.140343823457499418e-14,-5.044718990053953002e-03
5.845169033806761405e+01,7.999999999999808376e-01,2.613470767110046000e-01,-9.829783326319707683e-06,1.127311330186653018e-14,9.311633624728895284e-04
5.847169433886777767e+01,7.999999999999810596e-01,2.613470767110046000e-01,-9.790534691703533984e-06,1.114278836710921928e-14,2.850032529941981529e-03
5.849169833966793419e+01,7.999999999999812816e-01,2.613470767110046555e-01,-9.751442852677233702e-06,1.101246343031472557e-14,-7.355446537611535877e-04
5.851170234046809782e+01,7.999999999999815037e-01,2.613470767110047110e-01,-9.712507182801004095e-06,1.088213849149465322e-14,7.175765179939660142e-04
5.853170634126825433e+01,7.999999999999817257e-01,2.613470767110047110e-01,-9.673727057870006618e-06,1.075181355066055428e-14,1.385282641742526357e-03
5.855171034206841796e+01,7.999999999999819478e-01,2.613470767110047666e-01,-9.635101855914260190e-06,1.062148860782391300e-14,-1.958385900169633698e-03
5.857171434286857448e+01,7.999999999999821698e-01,2.613470767110048221e-01,-9.596630957198751315e-06,1.049116366299615682e-14,1.847465911447694620e-03
5.859171834366873810e+01,7.999999999999823919e-01,2.613470767110048221e-01,-9.558313744223320574e-06,1.036083871618865323e-14,1.342783578864727373e-03
5.861172234446889462e+01,7.999999999999825029e-01,2.613470767110048776e-01,-9.520149601722774439e-06,1.029567627548539950e-14,-3.672958824903070803e-03
5.863172634526905824e+01,7.999999999999827249e-01,2.613470767110049331e-01,-9.482137916666778541e-06,1.016535132517429168e-14,1.541740185783105257e-03
5.865173034606921476e+01,7.999999999999829470e-01,2.613470767110049331e-01,-9.444278078259959319e-06,1.003502637291550522e-14,2.603478809839087065e-03
5.867173434686937838e+01,7.999999999999831690e-01,2.613470767110049886e-01,-9.406569477941807456e-06,9.904701418720185139e-15,-3.196409300320312338e-03
5.869173834766953490e+01,7.999999999999833911e-01,2.613470767110050441e-01,-9.369011509386771051e-06,9.774376462599413364e-15,2.583106488270480849e-03
5.871174234846969853e+01,7.999999999999835021e-01,2.613470767110050441e-01,-9.331603568504159060e-06,9.709214014730183456e-15,-7.841159813037749428e-04
5.873174634926985505e+01,7.999999999999837241e-01,2.613470767110050996e-01,-9.294345053438248021e-06,9.578889055205184997e-15,-3.979880444404058568e-03
5.875175035007001867e+01,7.999999999999839462e-01,2.613470767110051551e-01,-9.257235364568166858e-06,9.448564093785991086e-15,-3.077796583120982754e-03
5.877175435087017519e+01,7.999999999999841682e-01,2.613470767110051551e-01,-9.220273904508013770e-06,9.318239130483465917e-15,-2.625285615596255166e-03
5.879175835167033881e+01,7.999999999999842792e-01,2.613470767110052106e-01,-9.183460078106739344e-06,9.253076677119103520e-15,1.605452434793245078e-03
5.881176235247049533e+01,7.999999999999845013e-01,2.613470767110052106e-01,-9.146793292448266829e-06,9.122751710489357112e-15,-1.428065988979228653e-03
5.883176635327065895e+01,7.999999999999847233e-01,2.613470767110052662e-01,-9.110272956851368472e-06,8.992426742006901450e-15,-1.164752765158758203e-03
5.885177035407081547e+01,7.999999999999848344e-01,2.613470767110053217e-01,-9.073898482869785796e-06,8.927264284709447394e-15,-3.756276934904543337e-03
5.887177435487097910e+01,7.999999999999850564e-01,2.613470767110053217e-01,-9.037669284292117793e-06,8.796939312955672332e-15,6.502396571857920523e-05
5.889177835567113561e+01,7.999999999999851674e-01,2.613470767110053772e-01,-9.001584777141927648e-06,8.731776853209257973e-15,-3.699320906796687517e-03
5.891178235647129924e+01,7.999999999999853895e-01,2.613470767110053772e-01,-8.965644379677637708e-06,8.601451878219884711e-15,-1.995802653717863341e-03
5.893178635727145576e+01,7.999999999999855005e-01,2.613470767110054327e-01,-8.929847512392631126e-06,8.536289416053637947e-15,1.818847763873441452e-03
5.895179035807161938e+01,7.999999999999857225e-01,2.613470767110054327e-01,-8.894193598015151910e-06,8.405964437864021653e-15,1.974480775503211806e-03
5.897179435887177590e+01,7.999999999999858336e-01,2.613470767110054882e-01,-8.858682061508409958e-06,8.340801973306756418e-15,-1.579894851135788024e-03
5.899179835967193952e+01,7.999999999999860556e-01,2.613470767110055437e-01,-8.823312330070467551e-06,8.210476991951897274e-15,-1.534978287832939171e-04
5.901180236047209604e+01,7.999999999999861666e-01,2.613470767110055437e-01,-8.788083833134356250e-06,8.145314525032123001e-15,1.579599244081199587e-03
5.903180636127225966e+01,7.999999999999863887e-01,2.613470767110055992e-01,-8.752996002367966773e-06,8.014989540546664620e-15,-3.204863122698151432e-05
5.905181036207241618e+01,7.999999999999864997e-01,2.613470767110055992e-01,-8.718048271674147260e-06,7.949827071292586242e-15,3.580409627595669119e-03
5.907181436287257981e+01,7.999999999999867217e-01,2.613470767110056547e-01,-8.683240077190611787e-06,7.819502083710814099e-15,3.984656245495809927e-03
5.909181836367273633e+01,7.999999999999868328e-01,2.613470767110056547e-01,-8.648570857290031847e-06,7.754339612150338359e-15,-2.584863559968398001e-04
5.911182236447289995e+01,7.999999999999869438e-01,2.613470767110057102e-01,-8.614040052579944874e-06,7.689177139638717249e-15,-3.659092318170002137e-03
5.913182636527305647e+01,7.999999999999871658e-01,2.613470767110057102e-01,-8.579647105902842328e-06,7.558852147666924702e-15,-4.542708244471464025e-04
5.915183036607322009e+01,7.999999999999872768e-01,2.613470767110057658e-01,-8.545391462336083304e-06,7.493689672888674285e-15,4.010651096629327429e-03
5.917183436687337661e+01,7.999999999999873879e-01,2.613470767110057658e-01,-8.511272569191987702e-06,7.428527197176718635e-15,3.356557979536231237e-03
5.919183836767354023e+01,7.999999999999876099e-01,2.613470767110058213e-01,-8.477289876017731195e-06,7.298202200885545023e-15,3.527185309780752655e-03
5.921184236847369675e+01,7.999999999999877209e-01,2.613470767110058213e-01,-8.443442834595455345e-06,7.233039722946106501e-15,3.330406112641861715e-03
5.923184636927386038e+01,7.999999999999878320e-01,2.613470767110058768e-01,-8.409730898942162570e-06,7.167877244090114158e-15,-1.520819565643994394e-03
5.925185037007401689e+01,7.999999999999880540e-01,2.613470767110058768e-01,-8.376153525309816092e-06,7.037552243549132279e-15,8.297184846465748389e-04
5.927185437087418052e+01,7.999999999999881650e-01,2.613470767110059323e-01,-8.342710172185236603e-06,6.972389762504186609e-15,3.241225593435025868e-03
5.929185837167433704e+01,7.999999999999882760e-01,2.613470767110059323e-01,-8.309400300290214071e-06,6.907227280559564009e-15,8.042009644321031128e-04
5.931186237247450066e+01,7.999999999999883871e-01,2.613470767110059878e-01,-8.276223372581389154e-06,6.842064797720333699e-15,2.634970873300795328e-03
5.933186637327465718e+01,7.999999999999886091e-01,2.613470767110059878e-01,-8.243178854250373481e-06,6.711739791741633416e-15,-2.981406688487567118e-03
5.935187037407482080e+01,7.999999999999887201e-01,2.613470767110060433e-01,-8.210266212723634456e-06,6.646577306762901102e-15,-3.608923697062071684e-03
5.937187437487497732e+01,7.999999999999888312e-01,2.613470767110060433e-01,-8.177484917662600287e-06,6.581414820906078248e-15,6.017013527170984692e-03
5.939187837567514094e+01,7.999999999999889422e-01,2.613470767110060988e-01,-8.144834440963565121e-06,6.516252334176125211e-15,2.315489970600365273e-03
5.941188237647529746e+01,7.999999999999890532e-01,2.613470767110060988e-01,-8.112314256757777135e-06,6.451089846577981050e-15,1.848537688775697208e-03
5.943188637727546109e+01,7.999999999999891642e-01,2.613470767110060988e-01,-8.079923841411353831e-06,6.385927358116551691e-15,4.399291220502662622e-03
5.945189037807561760e+01,7.999999999999893863e-01,2.613470767110061543e-01,-8.047662673525366741e-06,6.255602344376144042e-15,6.673903978501241965e-03
5.947189437887578123e+01,7.999999999999894973e-01,2.613470767110061543e-01,-8.015530233935755030e-06,6.190439853846029511e-15,8.627710630924375484e-03
5.949189837967593775e+01,7.999999999999896083e-01,2.613470767110062098e-01,-7.983526005713410199e-06,6.125277362468629458e-15,-7.132455184501316353e-03
5.951190238047610137e+01,7.999999999999897193e-01,2.613470767110062098e-01,-7.951649474164094767e-06,6.060114870248744102e-15,1.201026995664095445e-03
