t,C,S_ads,theta_occ,dC_dt,dC_dt_noisy
2.181936387277455225e+01,2.188394272338607749e+01,2.260964685422524667e+01,3.258376357679114155e-01,-3.335645513899647696e-01,-6.759756477777297823e-01
2.182916583316663051e+01,2.188067355350409215e+01,2.260657914670884949e+01,3.258093046728533504e-01,-3.334797276074583650e-01,-1.087257803221603147e+00
2.183896779355870876e+01,2.187740521443936714e+01,2.260351315250983006e+01,3.257809720938906195e-01,-3.333949966938440923e-01,-7.674658942351413327e-01
2.184876975395079057e+01,2.187413770527750856e+01,2.260044886799234121e+01,3.257526380609057637e-01,-3.333103586145700348e-01,-5.229490208860826383e-01
2.185857171434286883e+01,2.187087102510538372e+01,2.259738628952761985e+01,3.257243026036738542e-01,-3.332258133355789909e-01,4.897536698976179270e-02
2.186837367473494709e+01,2.186760517301109985e+01,2.259432541349399415e+01,3.256959657518624929e-01,-3.331413608232747237e-01,-1.175574396127673893e+00
2.187817563512702534e+01,2.186434014808402537e+01,2.259126623627687280e+01,3.256676275350316452e-01,-3.330570010445503826e-01,-1.015413460482017083e+00
2.188797759551910360e+01,2.186107594941478283e+01,2.258820875426875574e+01,3.256392879826337516e-01,-3.329727339667591934e-01,-2.224403520434881099e-01
2.189777955591118186e+01,2.185781257609524530e+01,2.258515296386923055e+01,3.256109471240137276e-01,-3.328885595577197876e-01,-8.565807249015281455e-01
2.190758151630326012e+01,2.185455002721854001e+01,2.258209886148497247e+01,3.255826049884089080e-01,-3.328044777857162018e-01,-1.643283704527172262e-01
2.191738347669533837e+01,2.185128830187904470e+01,2.257904644352974799e+01,3.255542616049491578e-01,-3.327204886194881084e-01,-5.378077973923154342e-01
2.192718543708741663e+01,2.184802739917240189e+01,2.257599570642440057e+01,3.255259170026567617e-01,-3.326365920282263744e-01,-7.077792870674539660e-01
2.193698739747949489e+01,2.184476731819549045e+01,2.257294664659687200e+01,3.254975712104464791e-01,-3.325527879815766141e-01,-9.983376213299476332e-01
2.194678935787157315e+01,2.184150805804645401e+01,2.256989926048218464e+01,3.254692242571254890e-01,-3.324690764496276429e-01,-3.787079826481312139e-01
2.195659131826365140e+01,2.183824961782469032e+01,2.256685354452245207e+01,3.254408761713935005e-01,-3.323854574029150299e-01,-6.960059958398693292e-01
2.196639327865572966e+01,2.183499199663084411e+01,2.256380949516687195e+01,3.254125269818425870e-01,-3.323019308124059989e-01,-6.380693145870537375e-01
2.197619523904780792e+01,2.183173519356681780e+01,2.256076710887172965e+01,3.253841767169573518e-01,-3.322184966495100866e-01,-6.501702281940802131e-01
2.198599719943988617e+01,2.182847920773576433e+01,2.255772638210040526e+01,3.253558254051148735e-01,-3.321351548860622671e-01,-2.382958056990775730e-01
2.199579915983196443e+01,2.182522403824209434e+01,2.255468731132335591e+01,3.253274730745845944e-01,-3.320519054943282811e-01,-2.574370822968367056e-01
2.200560112022404269e+01,2.182196968419146899e+01,2.255164989301812994e+01,3.252991197535285428e-01,-3.319687484469975303e-01,-1.188429348266148544e+00
2.201540308061612095e+01,2.181871614469080001e+01,2.254861412366936690e+01,3.252707654700011108e-01,-3.318856837171733076e-01,-4.121305970902583438e-01
2.202520504100819920e+01,2.181546341884826035e+01,2.254557999976878691e+01,3.252424102519491655e-01,-3.318027112783870081e-01,-1.324362889903584195e-01
2.203500700140027746e+01,2.181221150577326995e+01,2.254254751781520483e+01,3.252140541272121044e-01,-3.317198311045679304e-01,1.880110579810566618e-01
2.204480896179235572e+01,2.180896040457650287e+01,2.253951667431451966e+01,3.251856971235216331e-01,-3.316370431700663701e-01,6.000143511140842989e-02
2.205461092218443397e+01,2.180571011436988726e+01,2.253648746577971806e+01,3.251573392685021546e-01,-3.315543474496305265e-01,-2.267824449211229276e-01
2.206441288257651223e+01,2.180246063426660896e+01,2.253345988873086725e+01,3.251289805896702689e-01,-3.314717439184127201e-01,-9.026965133427305998e-01
2.207421484296859404e+01,2.179921196338110079e+01,2.253043393969513630e+01,3.251006211144351621e-01,-3.313892325519605109e-01,-7.163591233655028923e-01
2.208401680336067230e+01,2.179596410082904967e+01,2.252740961520677132e+01,3.250722608700985505e-01,-3.313068133262158099e-01,1.259676140317972926e-01
2.209381876375275056e+01,2.179271704572740376e+01,2.252438691180710606e+01,3.250438998838544591e-01,-3.312244862175122151e-01,-6.823075813395887979e-01
2.210362072414482881e+01,2.178947079719435109e+01,2.252136582604456549e+01,3.250155381827894985e-01,-3.311422512025679055e-01,1.819900559114747685e-01
2.211342268453690707e+01,2.178622535434934449e+01,2.251834635447465871e+01,3.249871757938826988e-01,-3.310601082584865296e-01,3.059236430969022313e-01
2.212322464492898533e+01,2.178298071631309085e+01,2.251532849365998601e+01,3.249588127440054541e-01,-3.309780573627465472e-01,-8.620660513527712565e-01
2.213302660532106358e+01,2.177973688220753701e+01,2.251231224017023180e+01,3.249304490599217998e-01,-3.308960984932030058e-01,-1.105887680589730249e-01
2.214282856571314184e+01,2.177649385115590164e+01,2.250929759058217172e+01,3.249020847682880797e-01,-3.308142316280857642e-01,-3.868508059013516798e-01
2.215263052610522010e+01,2.177325162228263977e+01,2.250628454147966195e+01,3.248737198956531125e-01,-3.307324567459879461e-01,6.831193665246586555e-01
2.216243248649729836e+01,2.177001019471347121e+01,2.250327308945364990e+01,3.248453544684583028e-01,-3.306507738258712692e-01,8.837220559487307669e-02
2.217223444688937661e+01,2.176676956757536274e+01,2.250026323110217774e+01,3.248169885130373635e-01,-3.305691828470553872e-01,-5.857988811965982867e-01
2.218203640728145487e+01,2.176352973999654239e+01,2.249725496303036110e+01,3.247886220556165382e-01,-3.304876837892187780e-01,-1.268334512809218551e-01
2.219183836767353313e+01,2.176029071110648516e+01,2.249424828185041392e+01,3.247602551223145451e-01,-3.304062766323907496e-01,-7.892481454521318440e-01
2.220164032806561139e+01,2.175705248003591663e+01,2.249124318418163071e+01,3.247318877391425218e-01,-3.303249613569532173e-01,-4.060662230839824360e-01
2.221144228845768964e+01,2.175381504591456405e+01,2.248823966665052509e+01,3.247035199320468801e-01,-3.302437379429932207e-01,-2.277490291331225047e-01
2.222124424884976790e+01,2.175057840781854424e+01,2.248523772592544390e+01,3.246751517274248933e-01,-3.301626063503535491e-01,-2.554769461057518898e-01
2.223104620924184616e+01,2.174734256481166739e+01,2.248223735875634333e+01,3.246467831507032775e-01,-3.300815665235985463e-01,-1.761973018712365280e-01
2.224084816963392441e+01,2.174410751596867186e+01,2.247923856190842429e+01,3.246184142268861428e-01,-3.300006184089516736e-01,-7.834707829413765090e-01
2.225065013002600267e+01,2.174087326036553236e+01,2.247624133215258269e+01,3.245900449808919452e-01,-3.299197619531719639e-01,-1.256559643599216791e+00
2.226045209041808093e+01,2.173763979707943506e+01,2.247324566626542719e+01,3.245616754375535984e-01,-3.298389971035247115e-01,-5.112963902544367389e-01
2.227025405081015919e+01,2.173440712518880602e+01,2.247025156102924726e+01,3.245333056216184175e-01,-3.297583238078072299e-01,-7.759369130613740229e-01
2.228005601120223744e+01,2.173117524377328635e+01,2.246725901323204511e+01,3.245049355577481198e-01,-3.296777420143195414e-01,-6.797698093852799772e-01
2.228985797159431925e+01,2.172794415191374995e+01,2.246426801966751086e+01,3.244765652705188796e-01,-3.295972516718785883e-01,7.390707583524278590e-01
2.229965993198639751e+01,2.172471384869229638e+01,2.246127857713504739e+01,3.244481947844213288e-01,-3.295168527298084626e-01,2.519271402354494871e-01
2.230946189237847577e+01,2.172148433319225092e+01,2.245829068243973836e+01,3.244198241238603342e-01,-3.294365451379333010e-01,-4.166621243235190120e-01
2.231926385277055402e+01,2.171825560449816805e+01,2.245530433239237666e+01,3.243914533131554423e-01,-3.293563288465852779e-01,-1.046074063532367759e+00
2.232906581316263228e+01,2.171502766169582443e+01,2.245231952380945017e+01,3.243630823765404347e-01,-3.292762038065930597e-01,-9.783740967174943126e-01
2.233886777355471054e+01,2.171180050387222238e+01,2.244933625351315243e+01,3.243347113381635505e-01,-3.291961699692746990e-01,-1.485981323158365730e-01
2.234866973394678880e+01,2.170857413011559345e+01,2.244635451833136131e+01,3.243063402220874303e-01,-3.291162272864482929e-01,2.055581808148760903e-01
2.235847169433886705e+01,2.170534853951539844e+01,2.244337431509766745e+01,3.242779690522891722e-01,-3.290363757104159959e-01,-4.732938413583480664e-01
2.236827365473094531e+01,2.170212373116232030e+01,2.244039564065134940e+01,3.242495978526602762e-01,-3.289566151939649075e-01,-2.614067809784822449e-01
2.237807561512302357e+01,2.169889970414827118e+01,2.243741849183739490e+01,3.242212266470066995e-01,-3.288769456903679611e-01,-2.014740796044125204e-01
2.238787757551510182e+01,2.169567645756638186e+01,2.243444286550647604e+01,3.241928554590487455e-01,-3.287973671533723774e-01,2.042992285050259094e-01
2.239767953590718008e+01,2.169245399051101941e+01,2.243146875851497768e+01,3.241644843124211750e-01,-3.287178795372049933e-01,-1.268953554449040899e+00
2.240748149629925834e+01,2.168923230207777664e+01,2.242849616772497612e+01,3.241361132306731507e-01,-3.286384827965669331e-01,-2.506623407075189713e-01
2.241728345669133660e+01,2.168601139136346490e+01,2.242552509000424266e+01,3.241077422372682371e-01,-3.285591768866238382e-01,-1.257937070519656308e-01
2.242708541708341485e+01,2.168279125746612834e+01,2.242255552222625070e+01,3.240793713555845112e-01,-3.284799617630120849e-01,1.465660869489126550e-01
2.243688737747549311e+01,2.167957189948503682e+01,2.241958746127017932e+01,3.240510006089143413e-01,-3.284008373818307902e-01,-1.303318408627431313e-01
2.244668933786757137e+01,2.167635331652068231e+01,2.241662090402089547e+01,3.240226300204646082e-01,-3.283218036996364830e-01,-8.786702500771252922e-01
2.245649129825964962e+01,2.167313550767478958e+01,2.241365584736896821e+01,3.239942596133565389e-01,-3.282428606734502097e-01,-6.185196480411428999e-01
2.246629325865172788e+01,2.166991847205030908e+01,2.241069228821066517e+01,3.239658894106258180e-01,-3.281640082607379938e-01,-1.090255304960481730e+00
2.247609521904380614e+01,2.166670220875141339e+01,2.240773022344795251e+01,3.239375194352225873e-01,-3.280852464194206064e-01,-2.314840082503804020e-01
2.248589717943588440e+01,2.166348671688350080e+01,2.240476964998849496e+01,3.239091497100113348e-01,-3.280065751078717895e-01,-2.318265579225453343e-01
2.249569913982796265e+01,2.166027199555319882e+01,2.240181056474565935e+01,3.238807802577709505e-01,-3.279279942848996043e-01,-7.201218450366059232e-02
2.250550110022004091e+01,2.165705804386836775e+01,2.239885296463850040e+01,3.238524111011948925e-01,-3.278495039097650832e-01,-8.127854973593808818e-01
2.251530306061212272e+01,2.165384486093807936e+01,2.239589684659178559e+01,3.238240422628907988e-01,-3.277711039421626893e-01,-8.978864451608279396e-01
2.252510502100420098e+01,2.165063244587264890e+01,2.239294220753596676e+01,3.237956737653809314e-01,-3.276927943422212053e-01,4.351064840804018674e-01
2.253490698139627924e+01,2.164742079778360306e+01,2.238998904440720850e+01,3.237673056311018982e-01,-3.276145750704992921e-01,-2.365235247352137360e-01
2.254470894178835749e+01,2.164420991578370490e+01,2.238703735414736329e+01,3.237389378824046537e-01,-3.275364460879952588e-01,5.454652646474373867e-01
2.255451090218043575e+01,2.164099979898693604e+01,2.238408713370398218e+01,3.237105705415547763e-01,-3.274584073561239705e-01,-1.077363330895233506e-01
2.256431286257251401e+01,2.163779044650851802e+01,2.238113838003032185e+01,3.236822036307319683e-01,-3.273804588367310586e-01,-1.058234036281055168e+00
2.257411482296459226e+01,2.163458185746488027e+01,2.237819109008533047e+01,3.236538371720306118e-01,-3.273026004920742693e-01,7.540579081521886495e-02
2.258391678335667052e+01,2.163137403097368860e+01,2.237524526083365828e+01,3.236254711874593792e-01,-3.272248322848341218e-01,2.903403327791227451e-01
2.259371874374874878e+01,2.162816696615384160e+01,2.237230088924565408e+01,3.235971056989413452e-01,-3.271471541781041381e-01,-5.525088721406213876e-01
2.260352070414082704e+01,2.162496066212545287e+01,2.236935797229736522e+01,3.235687407283140415e-01,-3.270695661353908434e-01,-1.289398890907379691e+00
2.261332266453290529e+01,2.162175511800986527e+01,2.236641650697053763e+01,3.235403762973294572e-01,-3.269920681206075486e-01,5.628619461392592171e-03
2.262312462492498355e+01,2.161855033292965445e+01,2.236347649025260864e+01,3.235120124276539832e-01,-3.269146600980690209e-01,-3.970909460438817318e-01
2.263292658531706181e+01,2.161534630600861462e+01,2.236053791913672839e+01,3.234836491408683012e-01,-3.268373420324985901e-01,-1.880408395241099928e-01
2.264272854570914006e+01,2.161214303637176926e+01,2.235760079062173133e+01,3.234552864584677168e-01,-3.267601138890157131e-01,-1.670016078658264957e+00
2.265253050610121832e+01,2.160894052314537106e+01,2.235466510171215759e+01,3.234269244018617706e-01,-3.266829756331377510e-01,-9.812044428418367770e-02
2.266233246649329658e+01,2.160573876545689487e+01,2.235173084941824584e+01,3.233985629923745164e-01,-3.266059272307701988e-01,-1.701863830629959606e+00
2.267213442688537484e+01,2.160253776243504475e+01,2.234879803075592974e+01,3.233702022512444652e-01,-3.265289686482111264e-01,-7.602321361508481701e-01
2.268193638727745309e+01,2.159933751320974693e+01,2.234586664274684864e+01,3.233418421996244740e-01,-3.264520998521502904e-01,1.164986071128535916e-01
2.269173834766953135e+01,2.159613801691216040e+01,2.234293668241832975e+01,3.233134828585817466e-01,-3.263753208096566993e-01,-1.238613897272836883e+00
2.270154030806160961e+01,2.159293927267466628e+01,2.234000814680340952e+01,3.232851242490981103e-01,-3.262986314881803906e-01,-1.258199985056343451e+00
2.271134226845368786e+01,2.158974127963087497e+01,2.233708103294081226e+01,3.232567663920695722e-01,-3.262220318555550946e-01,-5.511115285317433887e-01
2.272114422884576612e+01,2.158654403691561896e+01,2.233415533787496798e+01,3.232284093083068188e-01,-3.261455218799804712e-01,4.971845174542447454e-01
2.273094618923784793e+01,2.158334754366496355e+01,2.233123105865600522e+01,3.232000530185346610e-01,-3.260691015300398732e-01,4.817570350131524792e-01
2.274074814962992619e+01,2.158015179901619263e+01,2.232830819233974751e+01,3.231716975433925887e-01,-3.259927707746763659e-01,-6.301340331411005025e-01
2.275055011002200445e+01,2.157695680210782285e+01,2.232538673598772050e+01,3.231433429034343829e-01,-3.259165295832033848e-01,1.738448342792075496e-01
2.276035207041408270e+01,2.157376255207959304e+01,2.232246668666714484e+01,3.231149891191282264e-01,-3.258403779252985188e-01,-3.638231205299319315e-02
2.277015403080616096e+01,2.157056904807247477e+01,2.231954804145094329e+01,3.230866362108567591e-01,-3.257643157710026216e-01,-1.952734894791088305e-01
2.277995599119823922e+01,2.156737628922865824e+01,2.231663079741773004e+01,3.230582841989170229e-01,-3.256883430907047128e-01,-1.484942213783249920e-01
2.278975795159031748e+01,2.156418427469156285e+01,2.231371495165182850e+01,3.230299331035205723e-01,-3.256124598551597416e-01,-6.886668740192558591e-01
2.279955991198239573e+01,2.156099300360583726e+01,2.231080050124324998e+01,3.230015829447931974e-01,-3.255366660354654940e-01,7.448536353094253881e-02
2.280936187237447399e+01,2.155780247511735226e+01,2.230788744328771145e+01,3.229732337427752009e-01,-3.254609616030759156e-01,2.045231095739478144e-01
2.281916383276655225e+01,2.155461268837321143e+01,2.230497577488662486e+01,3.229448855174213984e-01,-3.253853465297851244e-01,1.024570169539161579e+00
2.282896579315863050e+01,2.155142364252173692e+01,2.230206549314710429e+01,3.229165382886008406e-01,-3.253098207877362924e-01,1.322882352575562859e-01
2.283876775355070876e+01,2.154823533671248015e+01,2.229915659518195525e+01,3.228881920760971469e-01,-3.252343843494065467e-01,-1.552594251410848614e+00
2.284856971394278702e+01,2.154504777009622174e+01,2.229624907810969248e+01,3.228598468996082271e-01,-3.251590371876096341e-01,-9.287099358415458195e-01
2.285837167433486528e+01,2.154186094182496802e+01,2.229334293905451503e+01,3.228315027787465596e-01,-3.250837792755039146e-01,-1.600314441237543350e-01
2.286817363472694353e+01,2.153867485105194390e+01,2.229043817514633474e+01,3.228031597330389135e-01,-3.250086105865674924e-01,-2.924740501403890747e-01
