t,V_C,dielectric_absorption_voltage,secondary_dielectric_absorption_voltage,resistor_temperature_rise,dV_C_dt
2.472494498899780249e-02,1.043694944760070298e+00,1.966365751529660866e+00,5.969283147815131585e+00,7.122692753103030371e-03,-1.015715736016405231e+02
2.473494698939788378e-02,1.042679524324158669e+00,1.964520870655426243e+00,5.966820223096480191e+00,7.122794471609161446e-03,-1.014718870749196640e+02
2.474494898979796159e-02,1.041665100465918314e+00,1.962677648366942140e+00,5.964358022338068999e+00,7.122895978322257154e-03,-1.013722991777692357e+02
2.475495099019804288e-02,1.040651672199708111e+00,1.960836083339857483e+00,5.961896545675666736e+00,7.122997273655885982e-03,-1.012728098115763373e+02
2.476495299059812416e-02,1.039639238540836841e+00,1.958996174250528188e+00,5.959435793244515445e+00,7.123098358022848797e-03,-1.011734188778249717e+02
2.477495499099820198e-02,1.038627798505562083e+00,1.957157919776016719e+00,5.956975765179322480e+00,7.123199231835175387e-03,-1.010741262780960454e+02
2.478495699139828326e-02,1.037617351111089103e+00,1.955321318594090307e+00,5.954516461614264067e+00,7.123299895504124450e-03,-1.009749319140669712e+02
2.479495899179836454e-02,1.036607895375572630e+00,1.953486369383223176e+00,5.952057882682984413e+00,7.123400349440186206e-03,-1.008758356875121791e+02
2.480496099219844236e-02,1.035599430318116854e+00,1.951653070822596092e+00,5.949600028518598371e+00,7.123500594053078921e-03,-1.007768375003028751e+02
2.481496299259852364e-02,1.034591954958772542e+00,1.949821421592094151e+00,5.947142899253685222e+00,7.123600629751754114e-03,-1.006779372544069275e+02
2.482496499299860146e-02,1.033585468318541478e+00,1.947991420372310989e+00,5.944686495020296668e+00,7.123700456944388748e-03,-1.005791348518891652e+02
2.483496699339868274e-02,1.032579969419372246e+00,1.946163065844543461e+00,5.942230815949949729e+00,7.123800076038393041e-03,-1.004804301949108805e+02
2.484496899379876403e-02,1.031575457284163777e+00,1.944336356690796741e+00,5.939775862173631182e+00,7.123899487440406124e-03,-1.003818231857305108e+02
2.485497099419884184e-02,1.030571930936762914e+00,1.942511291593782108e+00,5.937321633821796674e+00,7.123998691556296912e-03,-1.002833137267030139e+02
2.486497299459892313e-02,1.029569389401964852e+00,1.940687869236914942e+00,5.934868131024367166e+00,7.124097688791163237e-03,-1.001849017202802941e+02
2.487497499499900441e-02,1.028567831705514246e+00,1.938866088304318502e+00,5.932415353910735156e+00,7.124196479549334445e-03,-1.000865870690107897e+02
2.488497699539908223e-02,1.027567256874104551e+00,1.937045947480822150e+00,5.929963302609762010e+00,7.124295064234369666e-03,-9.998836967553998534e+01
2.489497899579916351e-02,1.026567663935376462e+00,1.935227445451959793e+00,5.927511977249773523e+00,7.124393443249056081e-03,-9.989024944260981442e+01
2.490498099619924480e-02,1.025569051917921470e+00,1.933410580903972553e+00,5.925061377958567022e+00,7.124491616995414119e-03,-9.979222627305927062e+01
2.491498299659932261e-02,1.024571419851278753e+00,1.931595352523808540e+00,5.922611504863408705e+00,7.124589585874689657e-03,-9.969430006982400982e+01
2.492498499699940390e-02,1.023574766765935395e+00,1.929781758999119745e+00,5.920162358091030086e+00,7.124687350287362692e-03,-9.959647073593622224e+01
2.493498699739948171e-02,1.022579091693329056e+00,1.927969799018266039e+00,5.917713937767632437e+00,7.124784910633141267e-03,-9.949873817452520086e+01
2.494498899779956300e-02,1.021584393665844193e+00,1.926159471270312062e+00,5.915266244018886788e+00,7.124882267310962344e-03,-9.940110228881671617e+01
2.495499099819964428e-02,1.020590671716815612e+00,1.924350774445029444e+00,5.912819276969929483e+00,7.124979420718994400e-03,-9.930356298213338562e+01
2.496499299859972210e-02,1.019597924880525808e+00,1.922543707232896804e+00,5.910373036745369291e+00,7.125076371254634826e-03,-9.920612015789468785e+01
2.497499499899980338e-02,1.018606152192206071e+00,1.920738268325095754e+00,5.907927523469279407e+00,7.125173119314512533e-03,-9.910877371961656479e+01
2.498499699939988467e-02,1.017615352688036934e+00,1.918934456413517120e+00,5.905482737265202786e+00,7.125269665294483613e-03,-9.901152357091196166e+01
2.499499899979996248e-02,1.016625525405147501e+00,1.917132270190757160e+00,5.903038678256153027e+00,7.125366009589636541e-03,-9.891436961549041484e+01
2.500500100020004376e-02,1.015636669381615009e+00,1.915331708350116235e+00,5.900595346564607269e+00,7.125462152594288709e-03,-9.881731175715827931e+01
2.501500300060012505e-02,1.014648783656465936e+00,1.913532769585603255e+00,5.898152742312515073e+00,7.125558094701986422e-03,-9.872034989981851538e+01
2.502500500100020286e-02,1.013661867269675776e+00,1.911735452591932338e+00,5.895710865621293095e+00,7.125653836305508373e-03,-9.862348394747098723e+01
2.503500700140028415e-02,1.012675919262167490e+00,1.909939756064522820e+00,5.893269716611825082e+00,7.125749377796860434e-03,-9.852671380421203651e+01
2.504500900180036196e-02,1.011690938675814833e+00,1.908145678699501691e+00,5.890829295404465427e+00,7.125844719567279995e-03,-9.843003937423507921e+01
2.505501100220044325e-02,1.010706924553437691e+00,1.906353219193700044e+00,5.888389602119034727e+00,7.125939862007234227e-03,-9.833346056182990935e+01
2.506501300260052453e-02,1.009723875938806747e+00,1.904562376244657074e+00,5.885950636874823338e+00,7.126034805506420086e-03,-9.823697727138325320e+01
2.507501500300060235e-02,1.008741791876640814e+00,1.902773148550617632e+00,5.883512399790589598e+00,7.126129550453763443e-03,-9.814058940737844239e+01
2.508501700340068363e-02,1.007760671412606834e+00,1.900985534810531119e+00,5.881074890984558934e+00,7.126224097237421687e-03,-9.804429687439555607e+01
2.509501900380076492e-02,1.006780513593321214e+00,1.899199533724054367e+00,5.878638110574426534e+00,7.126318446244781120e-03,-9.794809957711143511e+01
2.510502100420084273e-02,1.005801317466348710e+00,1.897415143991551201e+00,5.876202058677356455e+00,7.126412597862457829e-03,-9.785199742029956838e+01
2.511502300460092402e-02,1.004823082080202656e+00,1.895632364314088658e+00,5.873766735409978956e+00,7.126506552476298550e-03,-9.775599030883014962e+01
2.512502500500100530e-02,1.003845806484345626e+00,1.893851193393442545e+00,5.871332140888394946e+00,7.126600310471378937e-03,-9.766007814767004902e+01
2.513502700540108312e-02,1.002869489729188546e+00,1.892071629932094323e+00,5.868898275228172423e+00,7.126693872232006156e-03,-9.756426084188306902e+01
2.514502900580116440e-02,1.001894130866090915e+00,1.890293672633229782e+00,5.866465138544347369e+00,7.126787238141714560e-03,-9.746853829662927637e+01
2.515503100620124222e-02,1.000919728947361254e+00,1.888517320200743033e+00,5.864032730951424632e+00,7.126880408583271750e-03,-9.737291041716582640e+01
2.516503300660132350e-02,9.999462830262564328e-01,1.886742571339232288e+00,5.861601052563377934e+00,7.126973383938672510e-03,-9.727737710884638034e+01
2.517503500700140479e-02,9.989737921569825652e-01,1.884969424754003198e+00,5.859170103493648085e+00,7.127066164589143139e-03,-9.718193827712137534e+01
2.518503700740148260e-02,9.980022553946943376e-01,1.883197879151067955e+00,5.856739883855145656e+00,7.127158750915137987e-03,-9.708659382753785394e+01
2.519503900780156389e-02,9.970316717954944563e-01,1.881427933237142636e+00,5.854310393760247422e+00,7.127251143296344654e-03,-9.699134366573956356e+01
2.520504100820164517e-02,9.960620404164353126e-01,1.879659585719651416e+00,5.851881633320801690e+00,7.127343342111676187e-03,-9.689618769746701332e+01
2.521504300860172298e-02,9.950933603155178719e-01,1.877892835306724573e+00,5.849453602648122974e+00,7.127435347739279753e-03,-9.680112582855733194e+01
2.522504500900180427e-02,9.941256305516907865e-01,1.876127680707196710e+00,5.847026301852992880e+00,7.127527160556529698e-03,-9.670615796494429617e+01
2.523504700940188555e-02,9.931588501848526152e-01,1.874364120630609865e+00,5.844599731045664548e+00,7.127618780940031019e-03,-9.661128401265845866e+01
2.524504900980196337e-02,9.921930182758506023e-01,1.872602153787212620e+00,5.842173890335858211e+00,7.127710209265619365e-03,-9.651650387782689222e+01
2.525505101020204465e-02,9.912281338864794566e-01,1.870841778887957663e+00,5.839748779832759418e+00,7.127801445908359297e-03,-9.642181746667351661e+01
2.526505301060212247e-02,9.902641960794843490e-01,1.869082994644506446e+00,5.837324399645027917e+00,7.127892491242545162e-03,-9.632722468551888539e+01
2.527505501100220375e-02,9.893012039185573592e-01,1.867325799769223860e+00,5.834900749880786108e+00,7.127983345641702821e-03,-9.623272544078004387e+01
2.528505701140228504e-02,9.883391564683408070e-01,1.865570192975182673e+00,5.832477830647627925e+00,7.128074009478585320e-03,-9.613831963897088428e+01
2.529505901180236285e-02,9.873780527944251428e-01,1.863816172976161756e+00,5.830055642052616172e+00,7.128164483125178086e-03,-9.604400718670200376e+01
2.530506101220244414e-02,9.864178919633491693e-01,1.862063738486644082e+00,5.827634184202278078e+00,7.128254766952696331e-03,-9.594978799068043429e+01
2.531506301260252542e-02,9.854586730426008190e-01,1.860312888221820948e+00,5.825213457202614187e+00,7.128344861331582447e-03,-9.585566195771004061e+01
2.532506501300260324e-02,9.845003951006170428e-01,1.858563620897589308e+00,5.822793461159090356e+00,7.128434766631512078e-03,-9.576162899469134970e+01
2.533506701340268452e-02,9.835430572067824784e-01,1.856815935230550885e+00,5.820374196176641313e+00,7.128524483221388916e-03,-9.566768900862146552e+01
2.534506901380276234e-02,9.825866584314320029e-01,1.855069829938015280e+00,5.817955662359669766e+00,7.128614011469346437e-03,-9.557384190659416845e+01
2.535507101420284362e-02,9.816311978458474030e-01,1.853325303737996199e+00,5.815537859812048183e+00,7.128703351742748766e-03,-9.548008759579987270e+01
2.536507301460292491e-02,9.806766745222604831e-01,1.851582355349215447e+00,5.813120788637115233e+00,7.128792504408190678e-03,-9.538642598352568314e+01
2.537507501500300272e-02,9.797230875338518441e-01,1.849840983491100044e+00,5.810704448937680233e+00,7.128881469831494996e-03,-9.529285697715536685e+01
2.538507701540308401e-02,9.787704359547496624e-01,1.848101186883781999e+00,5.808288840816018705e+00,7.128970248377715195e-03,-9.519938048416918264e+01
2.539507901580316529e-02,9.778187188600317992e-01,1.846362964248101424e+00,5.805873964373876817e+00,7.129058840411135398e-03,-9.510599641214422206e+01
2.540508101620324310e-02,9.768679353257249121e-01,1.844626314305603865e+00,5.803459819712466938e+00,7.129147246295268643e-03,-9.501270466875408260e+01
2.541508301660332439e-02,9.759180844288033452e-01,1.842891235778539194e+00,5.801046406932470312e+00,7.129235466392858621e-03,-9.491950516176909503e+01
2.542508501700340567e-02,9.749691652471912384e-01,1.841157727389865828e+00,5.798633726134037047e+00,7.129323501065877068e-03,-9.482639779905615285e+01
2.543508701740348349e-02,9.740211768597613062e-01,1.839425787863247619e+00,5.796221777416786125e+00,7.129411350675528974e-03,-9.473338248857879762e+01
2.544508901780356477e-02,9.730741183463341715e-01,1.837695415923052966e+00,5.793810560879803617e+00,7.129499015582246510e-03,-9.464045913839713364e+01
2.545509101820364259e-02,9.721279887876801418e-01,1.835966610294358814e+00,5.791400076621643578e+00,7.129586496145692495e-03,-9.454762765666809798e+01
2.546509301860372387e-02,9.711827872655173222e-01,1.834239369702945543e+00,5.788990324740329818e+00,7.129673792724759533e-03,-9.445488795164493467e+01
2.547509501900380516e-02,9.702385128625133914e-01,1.832513692875301636e+00,5.786581305333354130e+00,7.129760905677570877e-03,-9.436223993167789104e+01
2.548509701940388297e-02,9.692951646622844919e-01,1.830789578538621676e+00,5.784173018497677177e+00,7.129847835361478696e-03,-9.426968350521343609e+01
2.549509901980396426e-02,9.683527417493950074e-01,1.829067025420804349e+00,5.781765464329724935e+00,7.129934582133065808e-03,-9.417721858079498531e+01
2.550510102020404554e-02,9.674112432093361358e-01,1.827346032250458663e+00,5.779358642925411793e+00,7.130021146348179510e-03,-9.408484506706007267e+01
2.551510302060412336e-02,9.664706681195791571e-01,1.825626597757479708e+00,5.776952554386873828e+00,7.130107528376137226e-03,-9.399256287182159042e+01
2.552510502100420464e-02,9.655310155610750122e-01,1.823908720671519879e+00,5.774547198813776205e+00,7.130193728582779993e-03,-9.390037190325065808e+01
2.553510702140428593e-02,9.645922846234015191e-01,1.822192399722126543e+00,5.772142576299462036e+00,7.130279747321548178e-03,-9.380827207040434246e+01
2.554510902180436374e-02,9.636544743969885918e-01,1.820477633639590254e+00,5.769738686936817018e+00,7.130365584945255047e-03,-9.371626328242632553e+01
2.555511102220444503e-02,9.627175839731169082e-01,1.818764421154942745e+00,5.767335530818264999e+00,7.130451241806089364e-03,-9.362434544854680496e+01
2.556511302260452284e-02,9.617816124439206860e-01,1.817052760999960714e+00,5.764933108035777742e+00,7.130536718255613658e-03,-9.353251847808273567e+01
2.557511502300460413e-02,9.608465589023849063e-01,1.815342651907160931e+00,5.762531418680863382e+00,7.130622014644765957e-03,-9.344078228043753143e+01
2.558511702340468541e-02,9.599124224423474239e-01,1.813634092609805570e+00,5.760130462844575305e+00,7.130707131323858056e-03,-9.334913676510129221e+01
2.559511902380476323e-02,9.589792021584980786e-01,1.811927081841899101e+00,5.757730240617507711e+00,7.130792068642574644e-03,-9.325758184165073317e+01
2.560512102420484451e-02,9.580468971463781402e-01,1.810221618338186955e+00,5.755330752089796498e+00,7.130876826949976779e-03,-9.316611741974909933e+01
2.561512302460492579e-02,9.571155065023814190e-01,1.808517700834159303e+00,5.752931997351120152e+00,7.130961406594499286e-03,-9.307474340914632194e+01
2.562512502500500361e-02,9.561850293237540432e-01,1.806815328066049053e+00,5.750533976490700638e+00,7.131045807923951617e-03,-9.298345971967889056e+01
2.563512702540508489e-02,9.552554647085931272e-01,1.805114498770830078e+00,5.748136689597297178e+00,7.131130031285515258e-03,-9.289226626126976782e+01
2.564512902580516618e-02,9.543268117558487695e-01,1.803415211686221431e+00,5.745740136759216021e+00,7.131214077025749797e-03,-9.280116294392880150e+01
2.565513102620524399e-02,9.533990695653230540e-01,1.801717465550684016e+00,5.743344318064303344e+00,7.131297945490586848e-03,-9.271014967775212767e+01
2.566513302660532528e-02,9.524722372376692725e-01,1.800021259103420146e+00,5.740949233599945245e+00,7.131381637025331795e-03,-9.261922637292255445e+01
2.567513502700540309e-02,9.515463138743940341e-01,1.798326591084377757e+00,5.738554883453073963e+00,7.131465151974666385e-03,-9.252839293970971823e+01
2.568513702740548438e-02,9.506212985778544899e-01,1.796633460234244861e+00,5.736161267710160772e+00,7.131548490682646131e-03,-9.243764928846938744e+01
2.569513902780556566e-02,9.496971904512608864e-01,1.794941865294453542e+00,5.733768386457218647e+00,7.131631653492699445e-03,-9.234699532964428670e+01
2.570514102820564348e-02,9.487739885986757882e-01,1.793251805007179511e+00,5.731376239779804926e+00,7.131714640747631104e-03,-9.225643097376361368e+01
2.571514302860572476e-02,9.478516921250123017e-01,1.791563278115339219e+00,5.728984827763015986e+00,7.131797452789617915e-03,-9.216595613144306753e+01
2.572514502900580605e-02,9.469303001360369620e-01,1.789876283362593634e+00,5.726594150491492563e+00,7.131880089960213921e-03,-9.207557071338497678e+01
2.573514702940588386e-02,9.460098117383681782e-01,1.788190819493346462e+00,5.724204208049417097e+00,7.131962552600346061e-03,-9.198527463037828511e+01
2.574514902980596515e-02,9.450902260394753451e-01,1.786506885252742594e+00,5.721815000520511063e+00,7.132044841050314173e-03,-9.189506779329846609e+01
2.575515103020604643e-02,9.441715421476810643e-01,1.784824479386671436e+00,5.719426527988042075e+00,7.132126955649794459e-03,-9.180495011310752318e+01
2.576515303060612425e-02,9.432537591721597003e-01,1.783143600641764914e+00,5.717038790534818560e+00,7.132208896737836888e-03,-9.171492150085407502e+01
2.577515503100620553e-02,9.423368762229370477e-01,1.781464247765396802e+00,5.714651788243187092e+00,7.132290664652866062e-03,-9.162498186767332697e+01
