t,x,y,vx,vy,dvx_dt
2.582516503300660204e+01,-1.437547810925843939e+00,3.460063627058221347e-01,-1.461330134985080187e-01,-6.122732822929507490e-01,2.604089763748793085e-01
2.583516703340668386e+01,-1.438996403128997237e+00,3.398792687550661329e-01,-1.435270247322253945e-01,-6.128985785349614357e-01,2.606851575837723645e-01
2.584516903380676212e+01,-1.440418916514050629e+00,3.337459760036723400e-01,-1.409183007185187131e-01,-6.135127925240927427e-01,2.609560867571406595e-01
2.585517103420684393e+01,-1.441815323959664719e+00,3.276065953553869425e-01,-1.383068885955766325e-01,-6.141159118763916958e-01,2.612213714511085194e-01
2.586517303460692219e+01,-1.443185598816688620e+00,3.214612378353552957e-01,-1.356928358687740643e-01,-6.147079248706218690e-01,2.614818059974661213e-01
2.587517503500700400e+01,-1.444529714909137841e+00,3.153100145879650373e-01,-1.330761899557689476e-01,-6.152888208024108740e-01,2.617400011643285507e-01
2.588517703540708226e+01,-1.445847646530344699e+00,3.091530368736801759e-01,-1.304569972507830800e-01,-6.158585871165270786e-01,2.619934239636788065e-01
2.589517903580716407e+01,-1.447139368446466179e+00,3.029904160684536163e-01,-1.278353051663723705e-01,-6.164172111515403563e-01,2.622392179847313765e-01
2.590518103620724233e+01,-1.448404855902187149e+00,2.968222636626130506e-01,-1.252111621837534994e-01,-6.169646836728072126e-01,2.624823518381040333e-01
2.591518303660732414e+01,-1.449644084612339068e+00,2.906486912558408076e-01,-1.225846144592817183e-01,-6.175009932565853621e-01,2.627213647949800390e-01
2.592518503700740240e+01,-1.450857030765026812e+00,2.844698105575004798e-01,-1.199557100909194596e-01,-6.180261275163065893e-01,2.629528232047584901e-01
2.593518703740748421e+01,-1.452043671029841665e+00,2.782857333847411074e-01,-1.173244966132054035e-01,-6.185400786705611553e-01,2.631832555533090701e-01
2.594518903780756247e+01,-1.453203982543145978e+00,2.720965716582363636e-01,-1.146910213780193560e-01,-6.190428331639802328e-01,2.634052520983706791e-01
2.595519103820764428e+01,-1.454337942926346106e+00,2.659024374031635496e-01,-1.120553320608323050e-01,-6.195343836808637761e-01,2.636255188745433298e-01
2.596519303860772254e+01,-1.455445530270345067e+00,2.597034427447253435e-01,-1.094174767037051632e-01,-6.200147182780552102e-01,2.638396475225756599e-01
2.597519503900780435e+01,-1.456526723146004398e+00,2.534996999070144863e-01,-1.067775022339887414e-01,-6.204838273287778261e-01,2.640477392236345588e-01
2.598519703940788261e+01,-1.457581500603994940e+00,2.472913212120322890e-01,-1.041354571735685214e-01,-6.209417028052556242e-01,2.642536903443918339e-01
2.599519903980796443e+01,-1.458609842168339998e+00,2.410784190756043721e-01,-1.014913891855261374e-01,-6.213883338820861413e-01,2.644540824256909062e-01
2.600520104020804268e+01,-1.459611727843433071e+00,2.348611060066595480e-01,-9.884534586841102477e-02,-6.218237112988921345e-01,2.646486400092005198e-01
2.601520304060812450e+01,-1.460587138113235595e+00,2.286394946051494292e-01,-9.619737514629810027e-02,-6.222478264819287785e-01,2.648383138173738272e-01
2.602520504100820276e+01,-1.461536053940596824e+00,2.224136975597704180e-01,-9.354752502249724655e-02,-6.226606708289326164e-01,2.650235238979744001e-01
2.603520704140828457e+01,-1.462458456767694370e+00,2.161838276458875885e-01,-9.089584351537516316e-02,-6.230622357355473095e-01,2.652041979677537409e-01
2.604520904180836283e+01,-1.463354328516747405e+00,2.099499977235474157e-01,-8.824237864568848511e-02,-6.234525128038377328e-01,2.653802564676618347e-01
2.605521104220844464e+01,-1.464223651590514264e+00,2.037123207354269994e-01,-8.558717843275058523e-02,-6.238314939111999635e-01,2.655517750274566380e-01
2.606521304260852290e+01,-1.465066408872467640e+00,1.974709097047870343e-01,-8.293029090988809915e-02,-6.241991710671433990e-01,2.657186529659925078e-01
2.607521504300860116e+01,-1.465882583726931365e+00,1.912258777334089610e-01,-8.027176418520999557e-02,-6.245555362453899528e-01,2.658802326704665098e-01
2.608521704340868297e+01,-1.466672159999853786e+00,1.849773379996472455e-01,-7.761164654884619707e-02,-6.249005816491767229e-01,2.660359500741212302e-01
2.609521904380876123e+01,-1.467435122020883886e+00,1.787254037565198517e-01,-7.494998636389893498e-02,-6.252343008744815078e-01,2.661880548801803248e-01
2.610522104420884304e+01,-1.468171454599987991e+00,1.724701883289318782e-01,-7.228683136488740779e-02,-6.255566864472429378e-01,2.663356181403449541e-01
2.611522304460892130e+01,-1.468881143029221681e+00,1.662118051125295037e-01,-6.962223035597299436e-02,-6.258677306641504678e-01,2.664769368943199490e-01
2.612522504500900311e+01,-1.469564173086627124e+00,1.599503675711133888e-01,-6.695623116149358733e-02,-6.261674281293293509e-01,2.666150408043466147e-01
2.613522704540908137e+01,-1.470220531030003386e+00,1.536859892347669787e-01,-6.428888258953793788e-02,-6.264557712202639683e-01,2.667474193345669708e-01
2.614522904580916318e+01,-1.470850203602596107e+00,1.474187836975558719e-01,-6.162023261842059646e-02,-6.267327538120468500e-01,2.668744238971808014e-01
2.615523104620924144e+01,-1.471453178032345210e+00,1.411488646159356763e-01,-5.895032975525568014e-02,-6.269983704808695935e-01,2.669977002001984179e-01
2.616523304660932325e+01,-1.472029442029600732e+00,1.348763457062323590e-01,-5.627922253776516254e-02,-6.272526148014794245e-01,2.671160206859830577e-01
2.617523504700940151e+01,-1.472578983789893492e+00,1.286013407427499533e-01,-5.360695935441989884e-02,-6.274954810219163237e-01,2.672292285475929008e-01
2.618523704740948332e+01,-1.473101791993681964e+00,1.223239635557330091e-01,-5.093358867718646849e-02,-6.277269636922990781e-01,2.673374067151937372e-01
2.619523904780956158e+01,-1.473597855806390688e+00,1.160443280292937640e-01,-4.825915905105879200e-02,-6.279470575073374805e-01,2.674404988108868286e-01
2.620524104820964340e+01,-1.474067164879146130e+00,1.097625480993363184e-01,-4.558371903450528229e-02,-6.281557576274874322e-01,2.675390634965107983e-01
2.621524304860972165e+01,-1.474509709348486020e+00,1.034787377513585183e-01,-4.290731695213764046e-02,-6.283530593209102344e-01,2.676333804427552532e-01
2.622524504900980347e+01,-1.474925479835426101e+00,9.719301101863488113e-02,-4.023000172190347584e-02,-6.285389571424794264e-01,2.677216257163138047e-01
2.623524704940988173e+01,-1.475314467449721390e+00,9.090548197993589263e-02,-3.755182166287115986e-02,-6.287134476754018264e-01,2.678062251113159653e-01
2.624524904980996354e+01,-1.475676663784675657e+00,8.461626475756640897e-02,-3.487282567267657729e-02,-6.288765258576418660e-01,2.678852628846351003e-01
2.625525105021004180e+01,-1.476012060921704006e+00,7.832547351518502621e-02,-3.219306224376330267e-02,-6.290281879266249598e-01,2.679593690647218973e-01
2.626525305061012361e+01,-1.476320651428725039e+00,7.203322245582745309e-02,-2.951258003391879839e-02,-6.291684301780375854e-01,2.680288406442327687e-01
2.627525505101020187e+01,-1.476602428360337393e+00,6.573962581979393704e-02,-2.683142773099956788e-02,-6.292972489582676632e-01,2.680936005178294335e-01
2.628525705141028368e+01,-1.476857385257964950e+00,5.944479788259066089e-02,-2.414965413835317570e-02,-6.294146406279574890e-01,2.681531182115198808e-01
2.629525905181036194e+01,-1.477085516151043887e+00,5.314885295283015842e-02,-2.146730796450276035e-02,-6.295206022406563129e-01,2.682080119141617702e-01
2.630526105221044375e+01,-1.477286815555757471e+00,4.685190537011461182e-02,-1.878443794426510119e-02,-6.296151305726245262e-01,2.682577371293138335e-01
2.631526305261052201e+01,-1.477461278476589479e+00,4.055406950301098518e-02,-1.610109277656737378e-02,-6.296982230540447700e-01,2.683028152800568944e-01
2.632526505301060382e+01,-1.477608900405449566e+00,3.425545974695545087e-02,-1.341732124312034792e-02,-6.297698770777380162e-01,2.683431861495952364e-01
2.633526705341068208e+01,-1.477729677321936608e+00,2.795619052220577744e-02,-1.073317222645896359e-02,-6.298300900744208120e-01,2.683783863908821843e-01
2.634526905381076389e+01,-1.477823605694318587e+00,2.165637627166182647e-02,-8.048694453617721845e-03,-6.298788600777082136e-01,2.684088867321225980e-01
2.635527105421084215e+01,-1.477890682478563811e+00,1.535613145890259330e-02,-5.363936832187814023e-03,-6.299161849874518326e-01,2.684343480879476385e-01
2.636527305461092396e+01,-1.477930905119387184e+00,9.055570565948214273e-03,-2.678948055422612252e-03,-6.299420631871759380e-01,2.684550783799528606e-01
2.637527505501100222e+01,-1.477944271549605171e+00,2.754808091372630031e-03,6.222914574563982373e-06,-6.299564930398903195e-01,2.684708507448848591e-01
2.638527705541108404e+01,-1.477930780190818583e+00,-3.546041451980683993e-03,2.691527316718455697e-03,-6.299594732709222766e-01,2.684817963077807401e-01
2.639527905581116229e+01,-1.477890429953131468e+00,-9.846863538922329476e-03,5.376916221674674090e-03,-6.299510027218182540e-01,2.684878315330008758e-01
2.640528105621124411e+01,-1.477823220235360502e+00,-1.614754363411096197e-02,8.062340754451627345e-03,-6.299310804287001631e-01,2.684888351927424144e-01
2.641528305661132237e+01,-1.477729150925376267e+00,-2.244796719412928826e-02,1.074775211492159759e-02,-6.298997057988019455e-01,2.684850755089051022e-01
2.642528505701140418e+01,-1.477608222399768412e+00,-2.874801966952540699e-02,1.343310140921040105e-02,-6.298568783434803642e-01,2.684765717593904921e-01
2.643528705741148244e+01,-1.477460435523776594e+00,-3.504758650688980653e-02,1.611833967077215893e-02,-6.298025975926929698e-01,2.684628846040987837e-01
2.644528905781156425e+01,-1.477285791652129587e+00,-4.134655315104474732e-02,1.880341806518608105e-02,-6.297368636184919044e-01,2.684443758375650302e-01
2.645529105821164251e+01,-1.477084292628443762e+00,-4.764480504706394837e-02,2.148828775534619012e-02,-6.296596766068854878e-01,2.684211802156996618e-01
2.646529305861172432e+01,-1.476855940785191335e+00,-5.394222764231379474e-02,2.417289974752811002e-02,-6.295710368200199136e-01,2.683931111100905653e-01
2.647529505901180258e+01,-1.476600738943775415e+00,-6.023870638862672405e-02,2.685720514191535999e-02,-6.294709446215320803e-01,2.683597225536631381e-01
2.648529705941188439e+01,-1.476318690415457491e+00,-6.653412674439687646e-02,2.954115507538204732e-02,-6.293594010942371586e-01,2.683217994113391569e-01
2.649529905981196265e+01,-1.476009798999987410e+00,-7.282837417664178581e-02,3.222470072577033467e-02,-6.292364071126698155e-01,2.682791236193767803e-01
2.650530106021204446e+01,-1.475674068986148502e+00,-7.912133416301242450e-02,3.490779306938103510e-02,-6.291019637217737381e-01,2.682313764065470396e-01
2.651530306061212272e+01,-1.475311505152000491e+00,-8.541289219400567678e-02,3.759038320461991628e-02,-6.289560722978363438e-01,2.681785368781027246e-01
2.652530506101220453e+01,-1.474922112764770032e+00,-9.170293377506608112e-02,4.027242233366500751e-02,-6.287987344861586392e-01,2.681207349566822606e-01
2.653530706141228279e+01,-1.474505897581182445e+00,-9.799134442860937821e-02,4.295386161252778834e-02,-6.286299524550736928e-01,2.680588560547416122e-01
2.654530906181236460e+01,-1.474062865845281012e+00,-1.042780096959292774e-01,4.563465181691023220e-02,-6.284497274671774214e-01,2.679910713802657884e-01
2.655531106221244286e+01,-1.473593024292459752e+00,-1.105628151399032366e-01,4.831474457314239440e-02,-6.282580625667578689e-01,2.679194027376410880e-01
2.656531306261252467e+01,-1.473096380144414352e+00,-1.168456463461850225e-01,5.099409053229413818e-02,-6.280549593126452113e-01,2.678417145553100287e-01
2.657531506301260293e+01,-1.472572941114077327e+00,-1.231263889261312999e-01,5.367264101248295921e-02,-6.278404210640056160e-01,2.677597552517066437e-01
2.658531706341268475e+01,-1.472022715401902104e+00,-1.294049285184886711e-01,5.635034729116979169e-02,-6.276144505537482043e-01,2.676732621128541378e-01
2.659531906381276301e+01,-1.471445711696820036e+00,-1.356811507914028325e-01,5.902716037552423883e-02,-6.273770506140570191e-01,2.675816805186520542e-01
2.660532106421284482e+01,-1.470841939176710911e+00,-1.419549414447191238e-01,6.170303140131885855e-02,-6.271282245302204350e-01,2.674850538312650294e-01
2.661532306461292308e+01,-1.470211407507889145e+00,-1.482261862119977625e-01,6.437791153580155190e-02,-6.268679757674138209e-01,2.673833574978898842e-01
2.662532506501300489e+01,-1.469554126845008302e+00,-1.544947708626272509e-01,6.705175198894837429e-02,-6.265963079799723445e-01,2.672765237083615797e-01
2.663532706541308315e+01,-1.468870107831404814e+00,-1.607605812039626658e-01,6.972450410563629797e-02,-6.263132253190719645e-01,2.671651947531066273e-01
2.664532906581316496e+01,-1.468159361598421642e+00,-1.670235030832197265e-01,7.239611892037770002e-02,-6.260187321011702055e-01,2.670498623645499170e-01
2.665533106621324322e+01,-1.467421899763871052e+00,-1.732834223895731718e-01,7.506654745155263986e-02,-6.257128318212615836e-01,2.669285356509601415e-01
2.666533306661332503e+01,-1.466657734435230287e+00,-1.795402250567642854e-01,7.773574139783716308e-02,-6.253955293740519616e-01,2.668021880630589426e-01
2.667533506701340329e+01,-1.465866878207882307e+00,-1.857937970644590875e-01,8.040365164099780304e-02,-6.250668301035254837e-01,2.666722362987800632e-01
2.668533706741348510e+01,-1.465049344162074885e+00,-1.920440244407181640e-01,8.307022963643699576e-02,-6.247267376895582203e-01,2.665356981677791670e-01
2.669533906781356336e+01,-1.464205145869172053e+00,-1.982907932641493898e-01,8.573542649042158181e-02,-6.243752586552040462e-01,2.663958410846307689e-01
2.670534106821364517e+01,-1.463334297384457194e+00,-2.045339896658733003e-01,8.839919386892033937e-02,-6.240123974470445090e-01,2.662505586684745240e-01
2.671534306861372343e+01,-1.462436813251045020e+00,-2.107734998312841557e-01,9.106148254178815515e-02,-6.236381594186601873e-01,2.660992443775176963e-01
2.672534506901380524e+01,-1.461512708501114144e+00,-2.170092100030879823e-01,9.372224428662440099e-02,-6.232525516082574324e-01,2.659450113490621770e-01
2.673534706941388350e+01,-1.460561998650123483e+00,-2.232410064823180662e-01,9.638143050522125777e-02,-6.228555790459008312e-01,2.657855985276569299e-01
2.674534906981396531e+01,-1.459584699700866128e+00,-2.294687756308411986e-01,9.903899234539413621e-02,-6.224472476925496656e-01,2.656204140219103338e-01
2.675535107021404357e+01,-1.458580828143004160e+00,-2.356924038736293581e-01,1.016948812136060781e-01,-6.220275642152583995e-01,2.654501021346994949e-01
2.676535307061412539e+01,-1.457550400951973968e+00,-2.419117777007105119e-01,1.043490485945024610e-01,-6.215965354156003375e-01,2.652751426426158132e-01
2.677535507101420365e+01,-1.456493435588583463e+00,-2.481267836691890827e-01,1.070014459896329456e-01,-6.211541681258968550e-01,2.650955911500104678e-01
2.678535707141428546e+01,-1.455409949998894836e+00,-2.543373084053514588e-01,1.096520249077801712e-01,-6.207004693057744937e-01,2.649113076090929830e-01
2.679535907181436372e+01,-1.454299962614131525e+00,-2.605432386067464967e-01,1.123007368681936680e-01,-6.202354461596879531e-01,2.647222365635384378e-01
2.680536107221444553e+01,-1.453163492350461716e+00,-2.667444610442892827e-01,1.149475334004774474e-01,-6.197591061765305165e-01,2.645285002466936652e-01
2.681536307261452379e+01,-1.452000558608626424e+00,-2.729408625643111597e-01,1.175923660408291910e-01,-6.192714570663433449e-01,2.643302459830048634e-01
2.682536507301460560e+01,-1.450811181273470751e+00,-2.791323300906351501e-01,1.202351863352701250e-01,-6.187725066368111593e-01,2.641273534486874297e-01
2.683536707341468386e+01,-1.449595380713543991e+00,-2.853187506266302575e-01,1.228759458671299237e-01,-6.182622627143546934e-01,2.639192562584247170e-01
2.684536907381476567e+01,-1.448353177780986600e+00,-2.915000112573560287e-01,1.255145963295790368e-01,-6.177407332715887378e-01,2.637052673312771933e-01
2.685537107421484393e+01,-1.447084593812030917e+00,-2.976759991517805570e-01,1.281510896649074582e-01,-6.172079269751657993e-01,2.634859191455423688e-01
2.686537307461492574e+01,-1.445789650627302914e+00,-3.038466015647717788e-01,1.307853776054990202e-01,-6.166638537080356697e-01,2.632640566684295025e-01
2.687537507501500400e+01,-1.444468370526917012e+00,-3.100117058384186941e-01,1.334174113475620482e-01,-6.161085214026797985e-01,2.630372454524666503e-01
2.688537707541508581e+01,-1.443120776293299379e+00,-3.161711994051285002e-01,1.360471430215183519e-01,-6.155419380249397276e-01,2.628029262516439202e-01
