v0,theta,R,R_noisy
2.668367230600973272e+01,3.352072522938129295e-01,2.085642754167194823e+01,2.103181301284441318e+01
3.144788869634333750e+01,1.271397954892067972e+00,2.619247701108715987e+01,2.587491701520250231e+01
3.188720755515425509e+01,5.075755211696735270e-01,3.713857395715307774e+01,3.715871564177219000e+01
3.727469357108847703e+01,1.209789933269214357e+00,3.819263679200056316e+01,3.837853164364642566e+01
3.403988201465140406e+01,9.098408558450092887e-01,4.693165528859957902e+01,4.670806962604594048e+01
3.826466477455048931e+01,1.006863278174286336e+00,5.170844154612498045e+01,5.232706873251228785e+01
1.459044449628224527e+01,7.728819820401882090e-01,1.369422569341293006e+01,1.420732917352039770e+01
2.950895403750264379e+01,8.031313617012769690e-01,3.956214378035185320e+01,3.937945304247164557e+01
1.760082300720291926e+01,6.827802201919253022e-01,1.807811554116664965e+01,1.834665630011454240e+01
3.894086806874619811e+01,1.063684838114610898e+00,5.023068792103330082e+01,5.028751169712476354e+01
1.858782004415630595e+01,5.178756071936081451e-01,1.711182949355654515e+01,1.723508616476867061e+01
2.309449942801009215e+01,1.185917487885459254e+00,2.026262930864221801e+01,2.038490212909438171e+01
2.503267048470473810e+01,1.076164852401156669e+00,2.695648791885925277e+01,2.757042050584987791e+01
1.640572872406402638e+01,6.619521425248398039e-01,1.598868551343165834e+01,1.611878381450557285e+01
3.023572028718469795e+01,1.187869019747673782e+00,2.987756121873815118e+01,2.999840861231679412e+01
3.551363952090984810e+01,7.281686246975549448e-01,5.023567627030377025e+01,5.067098030205021075e+01
1.895166965839096207e+01,3.136541974988361070e-01,1.128281438611024967e+01,1.170228512634503204e+01
3.825990987340942695e+01,1.225899987378579414e+00,3.825491678738185897e+01,3.908167735035654289e+01
3.705133216229839377e+01,1.006702875970886923e+00,4.958149500514519303e+01,4.916807860334215974e+01
1.220993317966498459e+01,6.055151459019285642e-01,9.271869060397825990e+00,9.589023334706103796e+00
2.304575200336065421e+01,4.818838327729232929e-01,2.264300409168486539e+01,2.173440863990282068e+01
2.849756555898915167e+01,8.637416890584621587e-01,3.742070319457632621e+01,3.742891903715337776e+01
2.978663896166959546e+01,5.041852248731504282e-01,3.368846724756458144e+01,3.305356453844148490e+01
3.851690740227247289e+01,1.166786292405079362e+00,4.315347366847687027e+01,4.250346625211848561e+01
1.689050293369300704e+01,6.129753417184822251e-01,1.620911375774815610e+01,1.614437809595439788e+01
2.217596620046459321e+01,7.524490559428751446e-01,2.626621427654863794e+01,2.573656329863839076e+01
2.277129660871928252e+01,3.799084643619554114e-01,1.839054907177989406e+01,1.824285928869317530e+01
2.465124641413729734e+01,7.667818924270766168e-01,3.069369980924411578e+01,2.935774808999057939e+01
3.679498501080019679e+01,7.971097774120721180e-01,5.312532610363627583e+01,5.379165234419222941e+01
1.618583824698464468e+01,5.517438175566162784e-01,1.425912110994286053e+01,1.294267433029207837e+01
2.562335192357609159e+01,1.053344101343128392e+00,2.860108532780404644e+01,2.826732994849035663e+01
3.903295220391052567e+01,1.066531525958741566e+00,5.023473865618744583e+01,5.105837377897412210e+01
1.588462658221141410e+01,1.185468872359740189e+00,1.127760879864106869e+01,1.060255796482121582e+01
2.464330941213990656e+01,6.300759640726627531e-01,2.910940011812800066e+01,2.993808511994476973e+01
3.890013708012426008e+01,1.291155536968476847e+00,3.326497249089593566e+01,3.380200736944235729e+01
2.813596336368804529e+01,3.837852555118648756e-01,2.538440546036339640e+01,2.534157586442539412e+01
2.767733484261581012e+01,6.759860231616541260e-01,3.519845943358387785e+01,3.501848823010627143e+01
2.240026415440115670e+01,4.398431775717394632e-01,2.027196176944622152e+01,2.012987604356943550e+01
2.876060561077132149e+01,7.879712879421683080e-01,3.818153171129431200e+01,3.831619039245118330e+01
1.109392910888044170e+01,5.273745240714049487e-01,7.036929233744221968e+00,7.514881318931441179e+00
3.649921115179953546e+01,1.050067197174257894e+00,4.678066591537247376e+01,4.743069671003981114e+01
1.091285776090324156e+01,5.464294241264759933e-01,7.012740992562092046e+00,5.979701516449937415e+00
3.363823322657691506e+01,4.067979067855077013e-01,3.412854433023812106e+01,3.455721462374900455e+01
2.808833441605374759e+01,3.587933523309957962e-01,2.390312052632286566e+01,2.420851193087145248e+01
2.716570119294069130e+01,1.186721078412461550e+00,2.569975078507745181e+01,2.509987586540193760e+01
1.882826034679403193e+01,1.166352872552979703e+00,1.534964810660082435e+01,1.579039216711222515e+01
3.188463513085218182e+01,1.110556003113768897e+00,3.636057327820012119e+01,3.681969291585654958e+01
1.982884495483352083e+01,9.707842187189588135e-01,2.100675300484661179e+01,2.145832983731969890e+01
3.300887918106177210e+01,6.281457175053128950e-01,4.355943129271938830e+01,4.353021981050420663e+01
3.986316247578909611e+01,1.226720452801505878e+00,4.033315785925506702e+01,4.072434494045307929e+01
2.173734081296230514e+01,9.975307688655443705e-01,2.365674916690441165e+01,2.425684181666188621e+01
3.345621627100349826e+01,1.058018521023253777e+00,4.130872974997968328e+01,4.099063982516401694e+01
1.420450449702205020e+01,1.096250285654529977e+00,1.085300563683084363e+01,1.061200704896075742e+01
2.979823315227300995e+01,9.676599635008167333e-01,3.803301315365681035e+01,3.774863303430232264e+01
1.778507239771855453e+01,1.067475618274693616e+00,1.621611105439422928e+01,1.679896917373923415e+01
2.566600981809758864e+01,4.231261969443974036e-01,2.406759138394815878e+01,2.408150154386564523e+01
1.184276337143655589e+01,7.725148740768865707e-01,9.583436904835378911e+00,9.228221223746878366e+00
1.562375724853002090e+01,3.349107959047684102e-01,8.556938394176107465e+00,8.055279260672605801e+00
2.829227680056312266e+01,4.393389336007139101e-01,2.848536076940476391e+01,2.786133153232905002e+01
3.791180745361553761e+01,3.900960263821054430e-01,3.878727490102249931e+01,3.889880204225803340e+01
3.230000860080926373e+01,7.471487417523230423e-01,4.448884992597515264e+01,4.490308913288819070e+01
1.396522430414703209e+01,3.940717307185853113e-01,8.293300906616744683e+00,8.918776975298591481e+00
2.246559153321413760e+01,4.110372364094616038e-01,1.927637170452241122e+01,1.878624108125418246e+01
3.376411335270305614e+01,7.594180799593885922e-01,4.729881205050865134e+01,4.682342288994583157e+01
1.176355886952982388e+01,7.963261527219871461e-01,9.489968373191191020e+00,9.020690045678216862e+00
3.314981410227654379e+01,5.067169468117755926e-01,3.909797626693567452e+01,3.867187120716222637e+01
1.064689089941335354e+01,1.033345695065423619e+00,7.104074920590344178e+00,6.357751100037103420e+00
3.405208961538095025e+01,5.376563660090758479e-01,4.200864930231933414e+01,4.275322026367249606e+01
2.340293065514399728e+01,3.089406017546971195e-01,1.576233181060268329e+01,1.598099895583633945e+01
3.193783169594856375e+01,9.973294202395661667e-01,4.095851452281984706e+01,4.069770714353549579e+01
3.798798459290605933e+01,3.854970088511541770e-01,3.852670806853070928e+01,3.725820097998963121e+01
1.999439077823713262e+01,4.382117954391530623e-01,1.695723464458371410e+01,1.761045941790492009e+01
2.353780580965305802e+01,1.101846028229247265e+00,2.384794720320777728e+01,2.421066961577205845e+01
2.128097814751546935e+01,3.992074179311611570e-01,1.729365852869222664e+01,1.733635160051662893e+01
1.244806425297307939e+01,4.772131981977029702e-01,8.051019903847915771e+00,8.382555093104222976e+00
2.451126994827413341e+01,6.776814048158354975e-01,2.967175981102165139e+01,2.931609629902360581e+01
2.350568289682459522e+01,1.281571505884143036e+00,1.662875806249370925e+01,1.692482816444861626e+01
2.329853895113543416e+01,5.149970753117136812e-01,2.406850714534683178e+01,2.377917491773074943e+01
3.115360892759049705e+01,1.121027339552123969e+00,3.471572015416872858e+01,3.491884380947013256e+01
3.688690346383155116e+01,7.367370770614143360e-01,5.290519556229126152e+01,5.280875098117253685e+01
3.540485053020521633e+01,6.828133346870834952e-01,4.924708282310922414e+01,4.858184134470363347e+01
3.587347570631779092e+01,3.142115337634108774e-01,2.996928795431077930e+01,2.941951969621569418e+01
3.520195340948507123e+01,1.094331957410034084e+00,4.245949407174965984e+01,4.296655051300573547e+01
2.421427295858730844e+01,9.135075559041403448e-01,2.921548101065106096e+01,2.968305608358910774e+01
1.622726396861895992e+01,1.142653291345300026e+00,1.260695694134142109e+01,1.249382794978316014e+01
1.579465859378554526e+01,8.180727326424552803e-01,1.559858486969212699e+01,1.522912296907293417e+01
3.166177082887836036e+01,1.042218056820208849e+00,3.893846896071760710e+01,3.869149453173461950e+01
3.833907459665044826e+01,5.139621559260521000e-01,4.783427455083873525e+01,4.799669845708795179e+01
2.920845506446818973e+01,1.249596874933516011e+00,2.492785662977127004e+01,2.422680162755093747e+01
2.964490326696591183e+01,3.512832003205230147e-01,2.535145832628174389e+01,2.580124084709138899e+01
2.206106277122547965e+01,5.575909753360139831e-01,2.330143024144754449e+01,2.287531394120047423e+01
1.836933038736103185e+01,6.372883959662651865e-01,1.884400843701223849e+01,1.826456896581148825e+01
3.437563159492171394e+01,4.874889000088882818e-01,4.004007257135713616e+01,3.999970212467786013e+01
1.279135196010805764e+01,7.158086191758910033e-01,1.081113134406133902e+01,1.172675378574038874e+01
3.858350150122244315e+01,6.485160434276711072e-01,5.415798524686010040e+01,5.378805829782051262e+01
2.660901604243781549e+01,9.857515970676580253e-01,3.205923763978461238e+01,3.184827780664510044e+01
3.802994864100702443e+01,7.094930870173699056e-01,5.462535400551946196e+01,5.402697825482451321e+01
2.447649823982686712e+01,9.357639361405238887e-01,2.935412027098452370e+01,2.945228850365441176e+01
1.169189868290258261e+01,7.705105562519523055e-01,9.365676134053330770e+00,9.475063087752140234e+00
2.004266877632978350e+01,1.083896057039296368e+00,1.915032164887388788e+01,1.911977972960061223e+01
2.041529264451779824e+01,1.168851535869294134e+00,1.733287189891097313e+01,1.711604328707693767e+01
2.886313326157011616e+01,1.230985897681294183e+00,2.559994633683551868e+01,2.575552884683088450e+01
1.572156267278977637e+01,8.827542994191688308e-01,1.526958223161154926e+01,1.563846984995488043e+01
1.245900653485605147e+01,3.333542324894504527e-01,5.357533818318062302e+00,5.110794301642008541e+00
3.116711935307339942e+01,1.136805206202036844e+00,3.395351035578411114e+01,3.380396618880836002e+01
3.764726963625771816e+01,1.266830502846735929e+00,3.400218981164231025e+01,3.365860147288330495e+01
3.579807488442224894e+01,5.126871308235130265e-01,4.363969815313772926e+01,4.333605542236496433e+01
2.244629255595737405e+01,1.242626848372336612e+00,1.718111020307802050e+01,1.773994102726618394e+01
1.005699982186386876e+01,1.114135381440578110e+00,5.798812443453996046e+00,5.273464080201296866e+00
1.949694272998944911e+01,5.872777721884492319e-01,1.988181541954743636e+01,1.993631792144683246e+01
3.526457277453878447e+01,1.003979016509414235e+00,4.654946055342150402e+01,4.702622363370920766e+01
2.477593797755227101e+01,3.366072937258257070e-01,1.872962458211751269e+01,1.844614617186471861e+01
2.534242636821840478e+01,1.265641469919869033e+00,1.945127786669468506e+01,1.970027094136145251e+01
2.263241014797306860e+01,1.287529241954260772e+00,1.542842746504300244e+01,1.575529090108173946e+01
1.705091053343104690e+01,6.292811876509150082e-01,1.665975379816847735e+01,1.590625834121770765e+01
3.488370570358547695e+01,1.211164565646607016e+00,3.481695792108327225e+01,3.525852998258589110e+01
2.302627848633663632e+01,5.885474434263264776e-01,2.555849359715136160e+01,2.502128545089068012e+01
2.332592411780876063e+01,1.145424688464165675e+00,2.207627959712253585e+01,2.209759534911143319e+01
1.162843273455922244e+01,9.796163787081217933e-01,8.711438813387504254e+00,7.918557516827434029e+00
1.639818218359842206e+01,7.130817040645671678e-01,1.635066364903743974e+01,1.551213008965673623e+01
1.705774747319158990e+01,1.213095808455587399e+00,1.195923982642076489e+01,1.179364425513130676e+01
1.234064921626351818e+01,1.189057345807172705e+00,7.321600877211460023e+00,8.076383758990830941e+00
2.635724052141189944e+01,1.191732084937706437e+00,2.436436884859426755e+01,2.558634835509782590e+01
2.064211124186340029e+01,4.070782401301454301e-01,1.676596641818759181e+01,1.808320473203427170e+01
1.557770342709401135e+01,5.968554647068176067e-01,1.401273235112507720e+01,1.464963221402751614e+01
3.421841016532806634e+01,9.547858485491476088e-01,4.623517067746735876e+01,4.678988497717016060e+01
2.154617405503905658e+01,5.487358165724176562e-01,2.228450968674658128e+01,2.263587515997285493e+01
1.892972591608049626e+01,3.014395457184905758e-01,1.076913425511338396e+01,1.107352433180587070e+01
3.391410019097888551e+01,1.248057596377184497e+00,3.087943913645383276e+01,3.067749223276401338e+01
2.642731713021411366e+01,5.216207575799225449e-01,2.911332367879505512e+01,2.886691382109680859e+01
3.715003116301773645e+01,3.426254789007391888e-01,3.391641984407061727e+01,3.410499978861587067e+01
3.761227422371896978e+01,9.947318124469339828e-01,5.102854333027131872e+01,5.123952022524829886e+01
1.079488344390820842e+01,6.207996785228178105e-01,7.492795613985014924e+00,7.167192914811893800e+00
2.023765749714392115e+01,6.427841487359524653e-01,2.195002324468577015e+01,2.134184169243803098e+01
2.665354907675799012e+01,6.579820538668630370e-01,3.308978877744105063e+01,3.270814266421366767e+01
1.248789977452911693e+01,1.020716796152211003e+00,9.518289137081135109e+00,1.115474429337680107e+01
3.826638987702129668e+01,4.720186982075008086e-01,4.517469136390852924e+01,4.480859768254959619e+01
1.830760607080681268e+01,1.092818123005980135e+00,1.644713713358814644e+01,1.714555918450506411e+01
3.029003411041009031e+01,1.167843655259196645e+00,3.104478123906147502e+01,3.163264519804356212e+01
3.868573043016412072e+01,8.660668778881062124e-01,5.626947157780249853e+01,5.678657410995000987e+01
2.604857730762885026e+01,4.439967893750237926e-01,2.551915129917724911e+01,2.520021049326424389e+01
3.170976222992288029e+01,7.074226049838026054e-01,4.293964175993477994e+01,4.392555065681229109e+01
2.686686017734790255e+01,4.447420445371406683e-01,2.671208002373962387e+01,2.684314825937267557e+01
2.016954982124450524e+01,1.248489120808729425e+00,1.436185691159496791e+01,1.405057274637314890e+01
1.624879848541576877e+01,1.262570407676964601e+00,9.800978737206346381e+00,9.431512341757860796e+00
1.515668873366465874e+01,1.299174784408987149e+00,7.847839172072712977e+00,7.763170868692388815e+00
3.138218320945230388e+01,5.801230895827791390e-01,3.922907445750841759e+01,4.026447734818595592e+01
1.709313898835613799e+01,6.159911920698770693e-01,1.656136357555237026e+01,1.590448275711128545e+01
3.799496053069822210e+01,6.965077548469715829e-01,5.430821583290308752e+01,5.395807473868518400e+01
2.670548753256500873e+01,6.254263083990059258e-01,3.252658030729920569e+01,3.251642572546214183e+01
2.378702068681761972e+01,4.078491848047734458e-01,2.088155200085633112e+01,2.110919500820135752e+01
1.050384777102215139e+01,1.126570968654847738e+00,6.155848833106210449e+00,5.609966928047489532e+00
3.746631188765926623e+01,1.269433894333456880e+00,3.355401949271074358e+01,3.304282064621660453e+01
2.886776383958632763e+01,8.191013341165540584e-01,3.835939343890800046e+01,3.806467140860138443e+01
3.751376770012866046e+01,3.142421929792595381e-01,3.185996325800688211e+01,3.217281528770730858e+01
2.545060227270970898e+01,5.632534517349079284e-01,2.886423621342193258e+01,2.875967704620403254e+01
1.875743108165180217e+01,1.023182401706061784e+00,1.847213816358971883e+01,1.833814244800171167e+01
2.186117751423165245e+01,3.463395432747808367e-01,1.584116758047382056e+01,1.591759259862082132e+01
1.057150839019649879e+01,1.086392713009562083e+00,6.595447078120617590e+00,6.628964067921009118e+00
