t,Np,Nd,dNd_dt,dNd_dt_noisy
5.967193438687737483e+01,2.561420149874463092e+01,2.551560427498338015e+02,-1.451452186130667066e+01,-1.558268912172700738e+01
5.969193838767753846e+01,2.556301405680856931e+01,2.548658699358084618e+02,-1.449696019199036989e+01,-1.374096780046980371e+01
5.971194238847769498e+01,2.551192890838600746e+01,2.545760482038257067e+02,-1.447942068188081599e+01,-1.337285909791444816e+01
5.973194638927785860e+01,2.546094584912662384e+01,2.542865771108272384e+02,-1.446190330436686722e+01,-1.222814379122705475e+01
5.975195039007801512e+01,2.541006467507403599e+01,2.539974562142868706e+02,-1.444440803285993979e+01,-1.498456416833290916e+01
5.977195439087817874e+01,2.535928518266562648e+01,2.537086850722096187e+02,-1.442693484079396526e+01,-1.377190162287282682e+01
5.979195839167833526e+01,2.530860716873270633e+01,2.534202632431325526e+02,-1.440948370162540471e+01,-1.443696875610033814e+01
5.981196239247849888e+01,2.525803043050037289e+01,2.531321902861240005e+02,-1.439205458883318833e+01,-1.313208803955466308e+01
5.983196639327865540e+01,2.520755476558763775e+01,2.528444657607843737e+02,-1.437464747591875458e+01,-1.446874847151863896e+01
5.985197039407881903e+01,2.515717997200729883e+01,2.525570892272452568e+02,-1.435726233640596483e+01,-1.500021754384117756e+01
5.987197439487897554e+01,2.510690584816606830e+01,2.522700602461703454e+02,-1.433989914384114783e+01,-1.602441941758823063e+01
5.989197839567913917e+01,2.505673219286445175e+01,2.519833783787545940e+02,-1.432255787179304640e+01,-1.360405813817767395e+01
5.991198239647929569e+01,2.500665880529687257e+01,2.516970431867249545e+02,-1.430523849385280144e+01,-1.414070273156294100e+01
5.993198639727945931e+01,2.495668548505152629e+01,2.514110542323396942e+02,-1.428794098363394660e+01,-1.316074759124023608e+01
5.995199039807961583e+01,2.490681203211054040e+01,2.511254110783890496e+02,-1.427066531477238698e+01,-1.481699530394604558e+01
5.997199439887977945e+01,2.485703824684982166e+01,2.508401132881945728e+02,-1.425341146092636180e+01,-1.165719234261900183e+01
5.999199839967993597e+01,2.480736393003919815e+01,2.505551604256098415e+02,-1.423617939577646396e+01,-1.493999637423994464e+01
6.001200240048009960e+01,2.475778888284228074e+01,2.502705520550196923e+02,-1.421896909302558143e+01,-1.370208249059054850e+01
6.003200640128025611e+01,2.470831290681659809e+01,2.499862877413410160e+02,-1.420178052639891497e+01,-1.378300959809805448e+01
6.005201040208041974e+01,2.465893580391346518e+01,2.497023670500219055e+02,-1.418461366964391424e+01,-1.307724098707110727e+01
6.007201440288057626e+01,2.460965737647811835e+01,2.494187895470425929e+02,-1.416746849653032214e+01,-1.432884038926028580e+01
6.009201840368073988e+01,2.456047742724956962e+01,2.491355547989145123e+02,-1.415034498085008430e+01,-1.506328751834340451e+01
6.011202240448089640e+01,2.451139575936075943e+01,2.488526623726810953e+02,-1.413324309641740228e+01,-1.511754524218911477e+01
6.013202640528106002e+01,2.446241217633841103e+01,2.485701118359171176e+02,-1.411616281706864484e+01,-1.329902048861447561e+01
6.015203040608121654e+01,2.441352648210315834e+01,2.482879027567293519e+02,-1.409910411666238872e+01,-1.399164425249455235e+01
6.017203440688138016e+01,2.436473848096943229e+01,2.480060347037558586e+02,-1.408206696907936539e+01,-1.373587802878157405e+01
6.019203840768153668e+01,2.431604797764557446e+01,2.477245072461666666e+02,-1.406505134822245395e+01,-1.487776639396406253e+01
6.021204240848170031e+01,2.426745477723370925e+01,2.474433199536631491e+02,-1.404805722801664736e+01,-1.390685977432681319e+01
6.023204640928185682e+01,2.421895868522988948e+01,2.471624723964786767e+02,-1.403108458240906664e+01,-1.381199554228039972e+01
6.025205041008202045e+01,2.417055950752394367e+01,2.468819641453778786e+02,-1.401413338536889341e+01,-1.339746786888507657e+01
6.027205441088217697e+01,2.412225705039961809e+01,2.466017947716574668e+02,-1.399720361088741072e+01,-1.545881761018342360e+01
6.029205841168234059e+01,2.407405112053445606e+01,2.463219638471453550e+02,-1.398029523297791599e+01,-1.474749263253213449e+01
6.031206241248249711e+01,2.402594152499990443e+01,2.460424709442015399e+02,-1.396340822567576012e+01,-1.223420511675075772e+01
6.033206641328266073e+01,2.397792807126120351e+01,2.457633156357172481e+02,-1.394654256303828888e+01,-1.433949388468625230e+01
6.035207041408281725e+01,2.393001056717750785e+01,2.454844974951157894e+02,-1.392969821914485351e+01,-1.401362417820071471e+01
6.037207441488298088e+01,2.388218882100176543e+01,2.452060160963516751e+02,-1.391287516809675040e+01,-1.431125953888384217e+01
6.039207841568313739e+01,2.383446264138083137e+01,2.449278710139114708e+02,-1.389607338401726011e+01,-1.539279404031328724e+01
6.041208241648330102e+01,2.378683183735535422e+01,2.446500618228130861e+02,-1.387929284105157279e+01,-1.495501299209899315e+01
6.043208641728345754e+01,2.373929621835989323e+01,2.443725880986063430e+02,-1.386253351336679707e+01,-1.349183000716697478e+01
6.045209041808362116e+01,2.369185559400749241e+01,2.440954494171967326e+02,-1.384579537515952374e+01,-1.451787863739517093e+01
6.047209441888377768e+01,2.364450977357715544e+01,2.438186453542620882e+02,-1.382907840066115668e+01,-1.180194338775579510e+01
6.049209841968394130e+01,2.359725856774636910e+01,2.435421754866047195e+02,-1.381238256407197440e+01,-1.531056534077305287e+01
6.051210242048409782e+01,2.355010178769258999e+01,2.432660393916399642e+02,-1.379570783960996394e+01,-1.573806077939535442e+01
6.053210642128426144e+01,2.350303924494965813e+01,2.429902366472918800e+02,-1.377905420151684268e+01,-1.417102159853916632e+01
6.055211042208441796e+01,2.345607075140792475e+01,2.427147668319939839e+02,-1.376242162405810099e+01,-1.497197193258047321e+01
6.057211442288458159e+01,2.340919611931412092e+01,2.424396295246884563e+02,-1.374581008152294359e+01,-1.236514707915466182e+01
6.059211842368473810e+01,2.336241516127149254e+01,2.421648243048270501e+02,-1.372921954822429313e+01,-1.415544284414986365e+01
6.061212242448490173e+01,2.331572769023966529e+01,2.418903507523700966e+02,-1.371264999849875110e+01,-1.319629502652740527e+01
6.063212642528505825e+01,2.326913351953477971e+01,2.416162084477874714e+02,-1.369610140670662091e+01,-1.511465204262282924e+01
6.065213042608522187e+01,2.322263246282935967e+01,2.413423969720577702e+02,-1.367957374723183150e+01,-1.301887291105079392e+01
6.067213442688537839e+01,2.317622433415243677e+01,2.410689159066690195e+02,-1.366306699448198003e+01,-1.302948395186513153e+01
6.069213842768554201e+01,2.312990894788942953e+01,2.407957648336179375e+02,-1.364658112288824121e+01,-1.241320560057726041e+01
6.071214242848569853e+01,2.308368611878226417e+01,2.405229433354107584e+02,-1.363011610690543662e+01,-1.341702429218504200e+01
6.073214642928586215e+01,2.303755566192925386e+01,2.402504509950623799e+02,-1.361367192101192813e+01,-1.310413360126664095e+01
6.075215043008601867e+01,2.299151739278521944e+01,2.399782873960972154e+02,-1.359724853970967828e+01,-1.343777036660475055e+01
6.077215443088618230e+01,2.294557112716136871e+01,2.397064521225483134e+02,-1.358084593752415969e+01,-1.266422656100175637e+01
6.079215843168633882e+01,2.289971668122542070e+01,2.394349447589582667e+02,-1.356446408900440304e+01,-1.398522605594634705e+01
6.081216243248650244e+01,2.285395387150147073e+01,2.391637648903783031e+02,-1.354810296872290998e+01,-1.301189440539793729e+01
6.083216643328665896e+01,2.280828251487013247e+01,2.388929121023691948e+02,-1.353176255127571004e+01,-1.410963663273655300e+01
6.085217043408682258e+01,2.276270242856840298e+01,2.386223859810003489e+02,-1.351544281128226466e+01,-1.281788470800065483e+01
6.087217443488697910e+01,2.271721343018978345e+01,2.383521861128506885e+02,-1.349914372338551516e+01,-1.378542955059622876e+01
6.089217843568714272e+01,2.267181533768417268e+01,2.380823120850078283e+02,-1.348286526225180459e+01,-1.414202459871791007e+01
6.091218243648729924e+01,2.262650796935795938e+01,2.378127634850688423e+02,-1.346660740257091327e+01,-1.415478245637601518e+01
6.093218643728746287e+01,2.258129114387393699e+01,2.375435399011395248e+02,-1.345037011905599655e+01,-1.198911035542438519e+01
6.095219043808761938e+01,2.253616468025139952e+01,2.372746409218351005e+02,-1.343415338644359380e+01,-1.500210165219097824e+01
6.097219443888778301e+01,2.249112839786602080e+01,2.370060661362795713e+02,-1.341795717949358391e+01,-1.491075669128134962e+01
6.099219843968793953e+01,2.244618211644999306e+01,2.367378151341063415e+02,-1.340178147298920130e+01,-1.277487747219476688e+01
6.101220244048810315e+01,2.240132565609189186e+01,2.364698875054575353e+02,-1.338562624173696491e+01,-1.439183678316416426e+01
6.103220644128825967e+01,2.235655883723679693e+01,2.362022828409847932e+02,-1.336949146056671900e+01,-1.384594206811214967e+01
6.105221044208842329e+01,2.231188148068617849e+01,2.359350007318483904e+02,-1.335337710433155678e+01,-1.385719372032739827e+01
6.107221444288857981e+01,2.226729340759801445e+01,2.356680407697181465e+02,-1.333728314790784886e+01,-1.106796264724965440e+01
6.109221844368874343e+01,2.222279443948666611e+01,2.354014025467724878e+02,-1.332120956619517749e+01,-1.400451251626798843e+01
6.111222244448889995e+01,2.217838439822300955e+01,2.351350856556993847e+02,-1.330515633411636500e+01,-1.403750494368056856e+01
6.113222644528906358e+01,2.213406310603430072e+01,2.348690896896954996e+02,-1.328912342661740631e+01,-1.368844650163794263e+01
6.115223044608922010e+01,2.208983038550430678e+01,2.346034142424669824e+02,-1.327311081866749731e+01,-1.305119119542009543e+01
6.117223444688938372e+01,2.204568605957317473e+01,2.343380589082286178e+02,-1.325711848525896031e+01,-1.276575532675393809e+01
6.119223844768954024e+01,2.200162995153757350e+01,2.340730232817047352e+02,-1.324114640140727595e+01,-1.472116764965235269e+01
6.121224244848970386e+01,2.195766188505054473e+01,2.338083069581283553e+02,-1.322519454215102819e+01,-1.278666492145767464e+01
6.123224644928986038e+01,2.191378168412164840e+01,2.335439095332419015e+02,-1.320926288255190073e+01,-1.126306702009873284e+01
6.125225045009002400e+01,2.186998917311682078e+01,2.332798306032966025e+02,-1.319335139769464327e+01,-1.498736589723191059e+01
6.127225445089018052e+01,2.182628417675851296e+01,2.330160697650530892e+02,-1.317746006268707859e+01,-1.260779278280951843e+01
6.129225845169034415e+01,2.178266652012556293e+01,2.327526266157807129e+02,-1.316158885266003153e+01,-1.239819702527272582e+01
6.131226245249050066e+01,2.173913602865331640e+01,2.324895007532582838e+02,-1.314573774276737694e+01,-1.299692428140421185e+01
6.133226645329066429e+01,2.169569252813350246e+01,2.322266917757733324e+02,-1.312990670818594907e+01,-1.333145561264232448e+01
6.135227045409082081e+01,2.165233584471435790e+01,2.319641992821229053e+02,-1.311409572411558244e+01,-1.547494446667002954e+01
6.137227445489098443e+01,2.160906580490050999e+01,2.317020228716126269e+02,-1.309830476577903013e+01,-1.190400013871754759e+01
6.139227845569114095e+01,2.156588223555309369e+01,2.314401621440577230e+02,-1.308253380842201352e+01,-1.341253404858085929e+01
6.141228245649130457e+01,2.152278496388962381e+01,2.311786166997820260e+02,-1.306678282731312279e+01,-1.327857141117250706e+01
6.143228645729146109e+01,2.147977381748413350e+01,2.309173861396189125e+02,-1.305105179774387558e+01,-1.182919011803283560e+01
6.145229045809162471e+01,2.143684862398608004e+01,2.306564700646514439e+02,-1.303534069503648496e+01,-1.538138605382594193e+01
6.147229445889178123e+01,2.139400921087858620e+01,2.303958680758091191e+02,-1.301964949453685882e+01,-1.309346193957059867e+01
6.149229845969193775e+01,2.135125540691549517e+01,2.301355797751770353e+02,-1.300397817157315572e+01,-1.241353399489601017e+01
6.151230246049210137e+01,2.130858704124434055e+01,2.298756047653845371e+02,-1.298832670149538870e+01,-1.227388088137096211e+01
6.153230646129225789e+01,2.126600394333529565e+01,2.296159426495469518e+02,-1.297269505967791936e+01,-1.236899370638607643e+01
6.155231046209242152e+01,2.122350594298105264e+01,2.293565930312649357e+02,-1.295708322151941871e+01,-1.092278497067234433e+01
6.157231446289257804e+01,2.118109287029697185e+01,2.290975555146253271e+02,-1.294149116244289743e+01,-1.266273310977349631e+01
6.159231846369274166e+01,2.113876455572093249e+01,2.288388297042001795e+02,-1.292591885789562234e+01,-1.191196437360004978e+01
6.161232246449289818e+01,2.109652083001347123e+01,2.285804152050477569e+02,-1.291036628334916259e+01,-1.214219121195974083e+01
6.163232646529306180e+01,2.105436152425765783e+01,2.283223116227116236e+02,-1.289483341429930441e+01,-1.437948089550361175e+01
6.165233046609321832e+01,2.101228646985920889e+01,2.280645185632214691e+02,-1.287932022626609907e+01,-1.365055506953966002e+01
6.167233446689338194e+01,2.097029549854637409e+01,2.278070356330922834e+02,-1.286382669479378293e+01,-1.078326367619078496e+01
6.169233846769353846e+01,2.092838844237006057e+01,2.275498624393251816e+02,-1.284835279545080589e+01,-1.312234309339813976e+01
6.171234246849370209e+01,2.088656513370370149e+01,2.272929985894066647e+02,-1.283289850382976915e+01,-1.290108804108831819e+01
6.173234646929385860e+01,2.084482540524338035e+01,2.270364436913092447e+02,-1.281746379554745552e+01,-1.413593713928127826e+01
6.175235047009402223e+01,2.080316909000772085e+01,2.267801973534908768e+02,-1.280204864624474936e+01,-1.314631512272927871e+01
6.177235447089417875e+01,2.076159602133798643e+01,2.265242591848955271e+02,-1.278665303158667932e+01,-1.410098024679943229e+01
6.179235847169434237e+01,2.072010603289798070e+01,2.262686287949526331e+02,-1.277127692726234542e+01,-1.338125238130048444e+01
6.181236247249449889e+01,2.067869895867416119e+01,2.260133057935775582e+02,-1.275592030898494222e+01,-1.220322166640838546e+01
6.183236647329466251e+01,2.063737463297550434e+01,2.257582897911711655e+02,-1.274058315249169127e+01,-1.357256688426332047e+01
6.185237047409481903e+01,2.059613289043365469e+01,2.255035803986203291e+02,-1.272526543354388018e+01,-1.334083675800411406e+01
6.187237447489498265e+01,2.055497356600277925e+01,2.252491772272973378e+02,-1.270996712792678807e+01,-1.137280131180897769e+01
6.189237847569513917e+01,2.051389649495969891e+01,2.249950798890605199e+02,-1.269468821144970150e+01,-1.222508423854869086e+01
6.191238247649530280e+01,2.047290151290376059e+01,2.247412879962535612e+02,-1.267942865994586299e+01,-1.216412909692451194e+01
6.193238647729545931e+01,2.043198845575697575e+01,2.244878011617062725e+02,-1.266418844927249765e+01,-1.167041896390059641e+01
6.195239047809562294e+01,2.039115715976387122e+01,2.242346189987337937e+02,-1.264896755531073680e+01,-1.320087374530120350e+01
6.197239447889577946e+01,2.035040746149164193e+01,2.239817411211373894e+02,-1.263376595396564106e+01,-1.302495169356994076e+01
6.199239847969594308e+01,2.030973919783000525e+01,2.237291671432036253e+02,-1.261858362116615062e+01,-1.467791582717348220e+01
6.201240248049609960e+01,2.026915220599132894e+01,2.234768966797051917e+02,-1.260342053286509945e+01,-1.187071249571556386e+01
6.203240648129626322e+01,2.022864632351052094e+01,2.232249293459001649e+02,-1.258827666503914422e+01,-1.279618282075998259e+01
6.205241048209641974e+01,2.018822138824512891e+01,2.229732647575326041e+02,-1.257315199368879632e+01,-1.257822076176773152e+01
6.207241448289658337e+01,2.014787723837524425e+01,2.227219025308320965e+02,-1.255804649483836144e+01,-1.364882311744171339e+01
6.209241848369673988e+01,2.010761371240360162e+01,2.224708422825141270e+02,-1.254296014453595198e+01,-1.192386231414387510e+01
6.211242248449690351e+01,2.006743064915547592e+01,2.222200836297797082e+02,-1.252789291885342848e+01,-1.190209854651545740e+01
6.213242648529706003e+01,2.002732788777877815e+01,2.219696261903158074e+02,-1.251284479388641913e+01,-1.233200757985485296e+01
6.215243048609722365e+01,1.998730526774397376e+01,2.217194695822948347e+02,-1.249781574575425935e+01,-1.408758892360270387e+01
6.217243448689738017e+01,1.994736262884416078e+01,2.214696134243752681e+02,-1.248280575060000963e+01,-1.332596326805417242e+01
6.219243848769754379e+01,1.990749981119497392e+01,2.212200573357009432e+02,-1.246781478459040038e+01,-1.250293428233890047e+01
6.221244248849770031e+01,1.986771665523470887e+01,2.209708009359017353e+02,-1.245284282391583375e+01,-1.329056726031855895e+01
6.223244648929786393e+01,1.982801300172418024e+01,2.207218438450929625e+02,-1.243788984479035165e+01,-1.205242129510855520e+01
6.225245049009802045e+01,1.978838869174686010e+01,2.204731856838759825e+02,-1.242295582345162330e+01,-1.141750531291907400e+01
