t,R,C,dR_dt,dR_dt_noisy
5.847169433886777234e+00,9.848792752420914010e-01,3.066060109391693933e-01,-1.717815259205668355e-07,2.167449982589456092e-02
5.849169833966793242e+00,9.848792754099483515e-01,3.066060109354573071e-01,-1.753789562186636175e-07,2.385996134601242515e-03
5.851170234046809249e+00,9.848792755288550138e-01,3.066060109328278549e-01,-1.779273073043707853e-07,2.941944782891506988e-02
5.853170634126825256e+00,9.848792755982795910e-01,3.066060109312928605e-01,-1.794151820722067470e-07,-1.359942502035497471e-02
5.855171034206841263e+00,9.848792756178751384e-01,3.066060109308599846e-01,-1.798351449699975291e-07,-9.567165765845707034e-03
5.857171434286857270e+00,9.848792755874796745e-01,3.066060109315328353e-01,-1.791837244413674313e-07,-1.106253852078266375e-02
5.859171834366873277e+00,9.848792755071160698e-01,3.066060109333108574e-01,-1.774614107885597036e-07,-1.465869252444985775e-02
5.861172234446889284e+00,9.848792753769918251e-01,3.066060109361894992e-01,-1.746726509821439066e-07,4.946364993754415879e-02
5.863172634526905291e+00,9.848792751974996262e-01,3.066060109401600453e-01,-1.708258608457136063e-07,-4.060730575844045259e-02
5.865173034606921298e+00,9.848792749692166781e-01,3.066060109452097837e-01,-1.659334108450316592e-07,7.098795238084286419e-03
5.867173434686937306e+00,9.848792746929052599e-01,3.066060109513217835e-01,-1.600116376898608195e-07,-2.312561456555826608e-02
5.869173834766953313e+00,9.848792743695125029e-01,3.066060109584751170e-01,-1.530808398930716407e-07,-2.953139993141363356e-02
5.871174234846969320e+00,9.848792740001701684e-01,3.066060109666448041e-01,-1.451652728579055918e-07,3.687588031002146920e-03
5.873174634926985327e+00,9.848792735861949810e-01,3.066060109758016461e-01,-1.362931559556468386e-07,-3.755788719841920975e-02
5.875175035007001334e+00,9.848792731290886282e-01,3.066060109859125027e-01,-1.264966728309335764e-07,-1.087423973712896242e-03
5.877175435087017341e+00,9.848792726305375389e-01,3.066060109969400149e-01,-1.158119660726875111e-07,5.789952566323719463e-02
5.879175835167033348e+00,9.848792720924129940e-01,3.066060110088427715e-01,-1.042791399619158454e-07,-1.634845427663615030e-03
5.881176235247049355e+00,9.848792715167711265e-01,3.066060110215753642e-01,-9.194226083253376203e-08,1.242854004449151124e-02
5.883176635327065362e+00,9.848792709058529216e-01,3.066060110350882217e-01,-7.884935629420830594e-08,-1.994158553560293132e-02
5.885177035407081370e+00,9.848792702620841055e-01,3.066060110493276647e-01,-6.505241353926827230e-08,1.300761086660606573e-02
5.887177435487097377e+00,9.848792695880754788e-01,3.066060110642359060e-01,-5.060738572648659783e-08,-3.587344757481846641e-02
5.889177835567113384e+00,9.848792688866225831e-01,3.066060110797512173e-01,-3.557418576383142295e-08,5.741821629034984942e-03
5.891178235647129391e+00,9.848792681607058119e-01,3.066060110958075957e-01,-2.001668802931177993e-08,-2.179534734157214087e-03
5.893178635727145398e+00,9.848792674134901892e-01,3.066060111123350418e-01,-4.002723708040889505e-09,5.466414923442741713e-02
5.895179035807161405e+00,9.848792666483260350e-01,3.066060111292595036e-01,1.239590469159779218e-08,-1.324195033845293121e-03
5.897179435887177412e+00,9.848792658687480772e-01,3.066060111465027105e-01,2.910344262807562643e-08,-8.232638385678133983e-03
5.899179835967193419e+00,9.848792650784761182e-01,3.066060111639825059e-01,4.604016901055274502e-08,-1.317768335697772769e-02
5.901180236047209426e+00,9.848792642814149234e-01,3.066060111816124034e-01,6.312239886341330930e-08,-2.908082920465769605e-02
5.903180636127225434e+00,9.848792634816537772e-01,3.066060111993020865e-01,8.026249237458316088e-08,1.968861144759535831e-02
5.905181036207241441e+00,9.848792626834669273e-01,3.066060112169568530e-01,9.736884637456810765e-08,3.654089958821994666e-02
5.907181436287257448e+00,9.848792618913138064e-01,3.066060112344782262e-01,1.143458881192049859e-07,-8.681175068756650723e-03
5.909181836367273455e+00,9.848792611098381444e-01,3.066060112517633995e-01,1.310940954957207083e-07,1.815111888042181612e-02
5.911182236447289462e+00,9.848792603438689675e-01,3.066060112687056249e-01,1.475099752068498304e-07,-8.300285209019393068e-03
5.913182636527305469e+00,9.848792595984198206e-01,3.066060112851939357e-01,1.634860794241799198e-07,1.046384731858570477e-02
5.915183036607321476e+00,9.848792588786894342e-01,3.066060113011134236e-01,1.789109914385189626e-07,1.185895165017228359e-02
5.917183436687337483e+00,9.848792581900610577e-01,3.066060113163450174e-01,1.936693401205502596e-07,-3.512540088520837989e-02
5.919183836767353490e+00,9.848792575381029035e-01,3.066060113307654822e-01,2.076417903174032631e-07,-1.876074400043182752e-02
5.921184236847369498e+00,9.848792569285682585e-01,3.066060113442476420e-01,2.207050402436294689e-07,2.366060305237883618e-02
5.923184636927385505e+00,9.848792563673948175e-01,3.066060113566601020e-01,2.327318361916574929e-07,-4.698323983314511149e-02
5.925185037007401512e+00,9.848792558607054604e-01,3.066060113678674703e-01,2.435909557951809745e-07,5.450756882791428894e-04
5.927185437087417519e+00,9.848792554148079192e-01,3.066060113777303031e-01,2.531472146349855734e-07,-8.197172580720583565e-03
5.929185837167433526e+00,9.848792550361945564e-01,3.066060113861048819e-01,2.612614716790417901e-07,-2.274988525764796293e-02
5.931186237247449533e+00,9.848792547315426971e-01,3.066060113928435471e-01,2.677906217052328230e-07,1.565705625356520391e-03
5.933186637327465540e+00,9.848792545077145189e-01,3.066060113977945312e-01,2.725875980769121298e-07,7.973069884338013572e-03
5.935187037407481547e+00,9.848792543717571624e-01,3.066060114008020143e-01,2.755013694955010806e-07,1.371743866368997124e-02
5.937187437487497554e+00,9.848792543309022873e-01,3.066060114017060134e-01,2.763769509084301745e-07,-6.518318104273557179e-02
5.939187837567513562e+00,9.848792543925668497e-01,3.066060114003424375e-01,2.750553857733262220e-07,4.209291591430719404e-02
5.941188237647529569e+00,9.848792545643522134e-01,3.066060113965431988e-01,2.713737650983372163e-07,-1.160615150485293234e-02
5.943188637727545576e+00,9.848792548540448166e-01,3.066060113901360462e-01,2.651652139806781605e-07,2.622716106639488495e-02
5.945189037807561583e+00,9.848792552696160607e-01,3.066060113809447318e-01,2.562588928833875457e-07,-2.770927153956536607e-03
5.947189437887577590e+00,9.848792557922253499e-01,3.066060113693859224e-01,2.450585844526731449e-07,-1.423733438139024310e-02
5.949189837967593597e+00,9.848792563663995026e-01,3.066060113566865808e-01,2.327531629375823030e-07,-1.366991909525423418e-03
5.951190238047609604e+00,9.848792569844104783e-01,3.066060113430176259e-01,2.195082517697510838e-07,7.927638431690005316e-02
5.953190638127625611e+00,9.848792576403399002e-01,3.066060113285100086e-01,2.054506907378517155e-07,3.925479745391609321e-02
5.955191038207641618e+00,9.848792583284632363e-01,3.066060113132903497e-01,1.907031652315094306e-07,-8.441344831780162039e-03
5.957191438287657625e+00,9.848792590432505767e-01,3.066060112974808849e-01,1.753841896157126712e-07,5.864520974088702730e-03
5.959191838367673633e+00,9.848792597793663006e-01,3.066060112811996863e-01,1.596081142529737207e-07,2.819009485025769299e-02
5.961192238447689640e+00,9.848792605316691873e-01,3.066060112645604407e-01,1.434851233106382296e-07,1.467414677416933877e-02
5.963192638527705647e+00,9.848792612952120828e-01,3.066060112476726163e-01,1.271212416997791195e-07,2.278690816822545682e-03
5.965193038607721654e+00,9.848792620652423446e-01,3.066060112306412955e-01,1.106183258048343276e-07,-4.523181183679673284e-03
5.967193438687737661e+00,9.848792628372018410e-01,3.066060112135672866e-01,9.407406340034007997e-08,-2.670408743644500302e-02
5.969193838767753668e+00,9.848792636067265072e-01,3.066060111965471791e-01,7.758198269924854173e-08,1.889988736999687058e-02
5.971194238847769675e+00,9.848792643696466786e-01,3.066060111796731213e-01,6.123144624670118219e-08,2.766410083060543909e-02
5.973194638927785682e+00,9.848792651219869798e-01,3.066060111630330431e-01,4.510765239107428215e-08,5.584403293614770281e-02
5.975195039007801689e+00,9.848792658599666572e-01,3.066060111467105997e-01,2.929162809528484956e-08,-1.350387409519615903e-02
5.977195439087817697e+00,9.848792665799989132e-01,3.066060111307851166e-01,1.386024417460163249e-08,1.637584430827264403e-02
5.979195839167833704e+00,9.848792672786914615e-01,3.066060111153316448e-01,-1.113797470919664079e-09,-6.871274756707923016e-04
5.981196239247849711e+00,9.848792679528463045e-01,3.066060111004209054e-01,-1.556195919349967483e-08,3.149914817000395301e-02
5.983196639327865718e+00,9.848792685994598450e-01,3.066060110861192900e-01,-2.941986906868088170e-08,-2.352554309866167637e-03
5.985197039407881725e+00,9.848792692157227746e-01,3.066060110724889709e-01,-4.262731934101537945e-08,-1.607392281319965088e-02
5.987197439487897732e+00,9.848792697990201850e-01,3.066060110595878463e-01,-5.512826886655552983e-08,-4.211306197194593370e-02
5.989197839567913739e+00,9.848792703469313459e-01,3.066060110474693179e-01,-6.687083714540520418e-08,1.796242646954717553e-02
5.991198239647929746e+00,9.848792708572300381e-01,3.066060110361827351e-01,-7.780731325901513173e-08,4.113316249933267332e-03
5.993198639727945753e+00,9.848792713278842204e-01,3.066060110257730620e-01,-8.789414748799906363e-08,2.817974691569528206e-02
5.995199039807961761e+00,9.848792717570563626e-01,3.066060110162808217e-01,-9.709195855633900862e-08,-1.365834682130001414e-02
5.997199439887977768e+00,9.848792721431031127e-01,3.066060110077424850e-01,-1.053655271365805390e-07,6.490537259215688193e-02
5.999199839967993775e+00,9.848792724845754076e-01,3.066060110001900263e-01,-1.126837974319006008e-07,-1.759553714538446625e-02
6.001200240048009782e+00,9.848792727802188063e-01,3.066060109936512013e-01,-1.190198848644019591e-07,1.292204604099094628e-02
6.003200640128025789e+00,9.848792730289729347e-01,3.066060109881494911e-01,-1.243510640569489567e-07,1.046914885645747195e-02
6.005201040208041796e+00,9.848792732299717079e-01,3.066060109837040470e-01,-1.286587734128374905e-07,2.768418840554674049e-02
6.007201440288057803e+00,9.848792733825437740e-01,3.066060109803296907e-01,-1.319286248580020526e-07,-4.034429246873954406e-03
6.009201840368073810e+00,9.848792734862115150e-01,3.066060109780370246e-01,-1.341503822471779017e-07,-2.282369758771524149e-02
6.011202240448089817e+00,9.848792735406922683e-01,3.066060109768322661e-01,-1.353179879814980779e-07,-2.460768896228079580e-02
6.013202640528105825e+00,9.848792735458972158e-01,3.066060109767173580e-01,-1.354295381394976516e-07,2.042842278181607185e-02
6.015203040608121832e+00,9.848792735019321620e-01,3.066060109776900799e-01,-1.344873005459934490e-07,2.686362116895383428e-03
6.017203440688137839e+00,9.848792734090970891e-01,3.066060109797436595e-01,-1.324977040584318644e-07,8.654591009740707913e-03
6.019203840768153846e+00,9.848792732678864903e-01,3.066060109828672164e-01,-1.294713465882502135e-07,-2.031800561488679435e-02
6.021204240848169853e+00,9.848792730789889260e-01,3.066060109870454853e-01,-1.254229850256027845e-07,3.529810919260845808e-03
6.023204640928185860e+00,9.848792728432875787e-01,3.066060109922590371e-01,-1.203715473130362312e-07,5.477105631669346511e-03
6.025205041008201867e+00,9.848792725618596977e-01,3.066060109984839466e-01,-1.143401204550809069e-07,1.541652357197496187e-02
6.027205441088217874e+00,9.848792722359770435e-01,3.066060110056920696e-01,-1.073559603437246324e-07,-3.654045733836065041e-02
6.029205841168233881e+00,9.848792718671057766e-01,3.066060110138510431e-01,-9.945048898285513417e-08,-1.918003443934446217e-02
6.031206241248249889e+00,9.848792714569061246e-01,3.066060110229241187e-01,-9.065928766038844344e-08,4.322998706383740508e-02
6.033206641328265896e+00,9.848792710072329371e-01,3.066060110328702737e-01,-8.102210852234392746e-08,-9.823864063307610750e-03
6.035207041408281903e+00,9.848792705201352415e-01,3.066060110436442110e-01,-7.058286541350433652e-08,-2.098219559261955015e-03
6.037207441488297910e+00,9.848792699978562437e-01,3.066060110551962481e-01,-5.938963376639350145e-08,-9.959668659311041172e-03
6.039207841568313917e+00,9.848792694428338823e-01,3.066060110674725392e-01,-4.749466192555118482e-08,-3.741806390206258576e-02
6.041208241648329924e+00,9.848792688577001631e-01,3.066060110804148531e-01,-3.495435846323502460e-08,-2.689303873054398400e-02
6.043208641728345931e+00,9.848792682452813807e-01,3.066060110939606287e-01,-2.182929456640003707e-08,9.267565825700997337e-03
6.045209041808361938e+00,9.848792676085984521e-01,3.066060111080430861e-01,-8.184213307060872467e-09,-1.680208974010450468e-02
6.047209441888377945e+00,9.848792669508661390e-01,3.066060111225910600e-01,5.911988038009852175e-09,5.067838123462205940e-02
6.049209841968393953e+00,9.848792662754940475e-01,3.066060111375292774e-01,2.038623636568814845e-08,-3.745454903129059876e-02
6.051210242048409960e+00,9.848792655860859613e-01,3.066060111527779131e-01,3.516129729042027918e-08,-4.855878833333746730e-02
6.053210642128425967e+00,9.848792648864397314e-01,3.066060111682529787e-01,5.015577703160190026e-08,-9.799134769781062820e-03
6.055211042208441974e+00,9.848792641805478310e-01,3.066060111838661562e-01,6.528411078399187772e-08,-3.023869242894852358e-02
6.057211442288457981e+00,9.848792634725970219e-01,3.066060111995249082e-01,8.045656987865079657e-08,3.451665551577692143e-02
6.059211842368473988e+00,9.848792627669683553e-01,3.066060112151323125e-01,9.557926175518538514e-08,-1.065548681887749406e-02
6.061212242448489995e+00,9.848792620682372823e-01,3.066060112305871166e-01,1.105541276857913147e-07,1.290898485341133821e-02
6.063212642528506002e+00,9.848792613811733210e-01,3.066060112457839049e-01,1.252789494921024982e-07,-3.546364061895572461e-02
6.065213042608522009e+00,9.848792607107408337e-01,3.066060112606127652e-01,1.396473335579795361e-07,1.651766055185948864e-02
6.067213442688538017e+00,9.848792600620980275e-01,3.066060112749597333e-01,1.535487314519023982e-07,1.583972961415265265e-02
6.069213842768554024e+00,9.848792594405976208e-01,3.066060112887063482e-01,1.668684264932718264e-07,3.083455492620100838e-02
6.071214242848570031e+00,9.848792588517868429e-01,3.066060113017299305e-01,1.794875331417866704e-07,5.327474855543017085e-03
6.073214642928586038e+00,9.848792583014068791e-01,3.066060113139034704e-01,1.912830093209194615e-07,1.273864927664150951e-02
6.075215043008602045e+00,9.848792577953936478e-01,3.066060113250957397e-01,2.021276388763926235e-07,3.987156455262063671e-03
6.077215443088618052e+00,9.848792573398771344e-01,3.066060113351710692e-01,2.118900474246121490e-07,2.291569630310749325e-02
6.079215843168634059e+00,9.848792569411816133e-01,3.066060113439896262e-01,2.204346958856184813e-07,-1.051882873885272122e-02
6.081216243248650066e+00,9.848792566058260922e-01,3.066060113514072483e-01,2.276218723507028585e-07,1.340544170499667447e-02
6.083216643328666073e+00,9.848792563405235345e-01,3.066060113572753876e-01,2.333077076532852345e-07,-1.444661872881343803e-02
6.085217043408682080e+00,9.848792561521811928e-01,3.066060113614413329e-01,2.373441689018651601e-07,1.743918992620915528e-02
6.087217443488698088e+00,9.848792560479010527e-01,3.066060113637479878e-01,2.395790500153704983e-07,-7.156906101217840738e-03
6.089217843568714095e+00,9.848792560349789449e-01,3.066060113640339257e-01,2.398559901528596328e-07,-1.647874355566247492e-02
6.091218243648730102e+00,9.848792561209054330e-01,3.066060113621335570e-01,2.380144553115748352e-07,-1.720413833067223688e-02
6.093218643728746109e+00,9.848792563133652589e-01,3.066060113578768509e-01,2.338897497067282671e-07,3.653172798053998249e-02
6.095219043808762116e+00,9.848792566202374532e-01,3.066060113510895579e-01,2.273130138841228387e-07,-3.919847933067072132e-02
6.097219443888778123e+00,9.848792570430775495e-01,3.066060113417373167e-01,2.182509103720864374e-07,-3.731976954378374983e-02
6.099219843968794130e+00,9.848792575202257593e-01,3.066060113311838142e-01,2.080249015545820868e-07,1.567280804476242281e-02
6.101220244048810137e+00,9.848792580306653388e-01,3.066060113198939563e-01,1.970854083543915891e-07,-2.515506645027163618e-02
6.103220644128826144e+00,9.848792585697285773e-01,3.066060113079710492e-01,1.855324665567259501e-07,-1.191107965616919340e-02
