t,N,P_i,dN_dt,dN_dt_noisy
5.626725345069013429e+01,8.500077173723721558e+01,8.193459779825326139e-01,-1.899429242211425617e-04,-7.151608580994238407e-02
5.629125825165032637e+01,8.500076718378998919e+01,8.193511032923609383e-01,-1.894330879874672746e-04,2.722999986488288185e-02
5.631526305261051846e+01,8.500076264256153991e+01,8.193562148417342650e-01,-1.889246174204828321e-04,-2.390039257405177781e-02
5.633926785357071054e+01,8.500075811351914012e+01,8.193613126677551373e-01,-1.884175090314244017e-04,2.464808562278803794e-01
5.636327265453090263e+01,8.500075359663016172e+01,8.193663968074280657e-01,-1.879117593475143622e-04,5.049608315422931398e-02
5.638727745549109471e+01,8.500074909186209027e+01,8.193714672976595281e-01,-1.874073649172913747e-04,-3.707955962123352794e-02
5.641128225645128680e+01,8.500074459918248237e+01,8.193765241752578588e-01,-1.869043222786359593e-04,-8.473717161860658958e-03
5.643528705741147888e+01,8.500074011855902256e+01,8.193815674769331370e-01,-1.864026280422592663e-04,2.264030287222127368e-03
5.645929185837167097e+01,8.500073564995946640e+01,8.193865972392977426e-01,-1.859022787780162389e-04,-1.410462012073342708e-01
5.648329665933186305e+01,8.500073119335166894e+01,8.193916134988654676e-01,-1.854032710983943844e-04,-8.536696627864606701e-02
5.650730146029205514e+01,8.500072674870357048e+01,8.193966162920522933e-01,-1.849056016443029193e-04,1.497970401343420577e-01
5.653130626125224723e+01,8.500072231598325345e+01,8.194016056551761684e-01,-1.844092670815200563e-04,-1.432622384032935237e-01
5.655531106221243931e+01,8.500071789515882870e+01,8.194065816244565648e-01,-1.839142640296387299e-04,-6.087414413563867893e-02
5.657931586317263140e+01,8.500071348619854916e+01,8.194115442360153656e-01,-1.834205892112805714e-04,9.966023768749410205e-02
5.660332066413282348e+01,8.500070908907076728e+01,8.194164935258759774e-01,-1.829282393064346479e-04,1.485174918851062953e-01
5.662732546509301557e+01,8.500070470374390652e+01,8.194214295299638851e-01,-1.824372110430516614e-04,-1.049076769368825768e-01
5.665133026605320765e+01,8.500070033018647564e+01,8.194263522841064296e-01,-1.819475011419768862e-04,1.438300616670968035e-01
5.667533506701339974e+01,8.500069596836712549e+01,8.194312618240326973e-01,-1.814591063826753725e-04,-3.863432356180626637e-02
5.669933986797359182e+01,8.500069161825456376e+01,8.194361581853738530e-01,-1.809720235161904611e-04,1.634128279292933195e-01
5.672334466893378391e+01,8.500068727981761185e+01,8.194410414036630286e-01,-1.804862493344217000e-04,4.796591221781006803e-02
5.674734946989397599e+01,8.500068295302517640e+01,8.194459115143351013e-01,-1.800017806488085625e-04,-3.032393672296205406e-02
5.677135427085416808e+01,8.500067863784627775e+01,8.194507685527269158e-01,-1.795186142903304471e-04,7.094986166710541553e-02
5.679535907181436016e+01,8.500067433424999308e+01,8.194556125540771729e-01,-1.790367470579923292e-04,5.417383316288094941e-02
5.681936387277455225e+01,8.500067004220554168e+01,8.194604435535264297e-01,-1.785561758573805946e-04,-7.910085451940886137e-02
5.684336867373474433e+01,8.500066576168222809e+01,8.194652615861173217e-01,-1.780768975603308490e-04,2.131218141426919344e-01
5.686737347469493642e+01,8.500066149264942794e+01,8.194700666867942296e-01,-1.775989090528895531e-04,-3.611384113088041831e-02
5.689137827565512850e+01,8.500065723507661630e+01,8.194748588904035014e-01,-1.771222072175504536e-04,1.136523242009822021e-01
5.691538307661532059e+01,8.500065298893339616e+01,8.194796382316933414e-01,-1.766467890274014962e-04,-5.015453103225991915e-02
5.693938787757551268e+01,8.500064875418945576e+01,8.194844047453139213e-01,-1.761726514111217057e-04,-1.843204622578056284e-01
5.696339267853570476e+01,8.500064453081454019e+01,8.194891584658172690e-01,-1.756997913293645297e-04,-1.138303037154951292e-01
5.698739747949589685e+01,8.500064031877853665e+01,8.194938994276572686e-01,-1.752282057729814824e-04,-1.161019014447446651e-02
5.701140228045608893e+01,8.500063611805140340e+01,8.194986276651897716e-01,-1.747578917150605093e-04,6.672946884879216167e-02
5.703540708141628102e+01,8.500063192860321237e+01,8.195033432126724859e-01,-1.742888462139546846e-04,1.746428291300179680e-01
5.705941188237647310e+01,8.500062775040410656e+01,8.195080461042649755e-01,-1.738210662765027337e-04,6.643772082100353471e-03
5.708341668333666519e+01,8.500062358342435687e+01,8.195127363740289939e-01,-1.733545489610577306e-04,-2.974147321519018602e-02
5.710742148429685727e+01,8.500061942763430523e+01,8.195174140559277065e-01,-1.728892913384072472e-04,-1.245294159378359800e-01
5.713142628525704936e+01,8.500061528300440727e+01,8.195220791838266905e-01,-1.724252905042078510e-04,-6.131755648893215220e-03
5.715543108621724144e+01,8.500061114950517549e+01,8.195267317914929350e-01,-1.719625435381288980e-04,2.850221399296191949e-02
5.717943588717743353e+01,8.500060702710726446e+01,8.195313719125958407e-01,-1.715010475802358769e-04,-2.229489272345659412e-01
5.720344068813762561e+01,8.500060291578138560e+01,8.195359995807225406e-01,-1.710407997634888488e-04,1.289628575500802732e-01
5.722744548909781770e+01,8.500059881549167073e+01,8.195406148319921424e-01,-1.705817931103581486e-04,1.122129999871639278e-01
5.725145029005800978e+01,8.500059472620392853e+01,8.195452177012753081e-01,-1.701240213094479259e-04,2.261866737429668872e-01
5.727545509101820187e+01,8.500059064788885621e+01,8.195498082212608892e-01,-1.696674808453479955e-04,-9.269501283548778336e-02
5.729945989197839396e+01,8.500058658051717941e+01,8.195543864245660171e-01,-1.692121681990954585e-04,2.256694435040029669e-03
5.732346469293858604e+01,8.500058252405969483e+01,8.195589523437362134e-01,-1.687580798659382708e-04,-1.670403126491628524e-04
5.734746949389877813e+01,8.500057847848731285e+01,8.195635060112456127e-01,-1.683052123695460978e-04,-1.345042528630152334e-01
5.737147429485897021e+01,8.500057444377097227e+01,8.195680474594968512e-01,-1.678535622566812435e-04,-8.691497880171933366e-02
5.739547909581916230e+01,8.500057041988168294e+01,8.195725767208209556e-01,-1.674031260350261618e-04,-1.004546540411205974e-01
5.741948389677935438e+01,8.500056640679052578e+01,8.195770938274773432e-01,-1.669539002566722274e-04,4.958064395773680022e-02
5.744348869773954647e+01,8.500056240446868117e+01,8.195815988116539330e-01,-1.665058815270015202e-04,4.120718291757723140e-02
5.746749349869973855e+01,8.500055841288735792e+01,8.195860917054671457e-01,-1.660590663750127760e-04,1.329746663454360878e-01
5.749149829965993064e+01,8.500055443201786431e+01,8.195905725409617926e-01,-1.656134514185225726e-04,-4.238715854619177353e-02
5.751550310062012272e+01,8.500055046183156549e+01,8.195950413501114085e-01,-1.651690332629129898e-04,-1.419950841326344249e-01
5.753950790158031481e+01,8.500054650229988340e+01,8.195994981648175859e-01,-1.647258084922498256e-04,4.180955046027391708e-02
5.756351270254050689e+01,8.500054255339433951e+01,8.196039430169106410e-01,-1.642837737740876491e-04,3.485703155739622305e-02
5.758751750350069898e+01,8.500053861508649788e+01,8.196083759381493916e-01,-1.638429257138085404e-04,6.448369556801064606e-02
5.761152230446089106e+01,8.500053468734799367e+01,8.196127969602208241e-01,-1.634032609771907119e-04,1.225281542203907059e-01
5.763552710542108315e+01,8.500053077015057568e+01,8.196172061147407595e-01,-1.629647762442232306e-04,-6.082626619389906036e-02
5.765953190638127523e+01,8.500052686346599273e+01,8.196216034332531875e-01,-1.625274681789079523e-04,7.767556266945049859e-02
5.768353670734146732e+01,8.500052296726610734e+01,8.196259889472307103e-01,-1.620913334576812304e-04,-1.028151557854408704e-01
5.770754150830165941e+01,8.500051908152283886e+01,8.196303626880743209e-01,-1.616563687871774846e-04,1.339644455500979027e-02
5.773154630926185149e+01,8.500051520620817769e+01,8.196347246871136250e-01,-1.612225708917947031e-04,6.678309999725677570e-02
5.775555111022204358e+01,8.500051134129419950e+01,8.196390749756065075e-01,-1.607899365136944425e-04,-1.388279459382162073e-02
5.777955591118223566e+01,8.500050748675302259e+01,8.196434135847393554e-01,-1.603584623506293383e-04,1.947304868932819844e-02
5.780356071214242775e+01,8.500050364255683633e+01,8.196477405456270571e-01,-1.599281451856171543e-04,-1.418181523115728815e-01
5.782756551310261983e+01,8.500049980867792954e+01,8.196520558893130026e-01,-1.594989817785830155e-04,-6.744785990380380847e-02
5.785157031406281192e+01,8.500049598508863369e+01,8.196563596467689727e-01,-1.590709689001101879e-04,1.262289678411802375e-02
5.787557511502300400e+01,8.500049217176136551e+01,8.196606518488951387e-01,-1.586441033563090741e-04,-1.228392145733110397e-01
5.789957991598319609e+01,8.500048836866858437e+01,8.196649325265203956e-01,-1.582183819301974381e-04,-8.791350126360977790e-02
5.792358471694338817e+01,8.500048457578283490e+01,8.196692017104018069e-01,-1.577938014243329690e-04,2.410869304534298818e-01
5.794758951790357315e+01,8.500048079307676119e+01,8.196734594312251598e-01,-1.573703586963404177e-04,2.320949308671776956e-02
5.797159431886376524e+01,8.500047702052303578e+01,8.196777057196044103e-01,-1.569480505718701124e-04,-8.535000569698132644e-02
5.799559911982395732e+01,8.500047325809440224e+01,8.196819406060823487e-01,-1.565268738961123063e-04,-1.064187266654082614e-01
5.801960392078414941e+01,8.500046950576370364e+01,8.196861641211297123e-01,-1.561068255409026051e-04,1.348359168101082028e-01
5.804360872174434149e+01,8.500046576350381144e+01,8.196903762951462946e-01,-1.556879023691948305e-04,-2.844192601726053815e-01
5.806761352270453358e+01,8.500046203128772504e+01,8.196945771584599472e-01,-1.552701013043389366e-04,-4.092699561003944331e-02
5.809161832366472566e+01,8.500045830908844380e+01,8.196987667413270229e-01,-1.548534192057360315e-04,5.420312994159522113e-02
5.811562312462491775e+01,8.500045459687909499e+01,8.197029450739324874e-01,-1.544378530127232807e-04,-6.571987645466338679e-02
5.813962792558510984e+01,8.500045089463283432e+01,8.197071121863896970e-01,-1.540233996522033522e-04,4.235488229434355989e-02
5.816363272654530192e+01,8.500044720232290274e+01,8.197112681087405095e-01,-1.536100560333153453e-04,-1.154971368773383134e-01
5.818763752750549401e+01,8.500044351992262648e+01,8.197154128709551735e-01,-1.531978191433580605e-04,-1.239577443170845027e-02
5.821164232846568609e+01,8.500043984740538860e+01,8.197195465029323280e-01,-1.527866859287740908e-04,-7.095935404224523041e-03
5.823564712942587818e+01,8.500043618474461482e+01,8.197236690344993360e-01,-1.523766533697568093e-04,-1.027441399956796966e-02
5.825965193038607026e+01,8.500043253191384451e+01,8.197277804954117286e-01,-1.519677184642631573e-04,2.772706696578612282e-03
5.828365673134626235e+01,8.500042888888667392e+01,8.197318809153536501e-01,-1.515598781960392216e-04,-8.180132458127554670e-03
5.830766153230645443e+01,8.500042525563674189e+01,8.197359703239378570e-01,-1.511531295861345825e-04,9.997682592652801237e-02
5.833166633326664652e+01,8.500042163213778679e+01,8.197400487507051636e-01,-1.507474696573751771e-04,-3.869017353149255961e-02
5.835567113422683860e+01,8.500041801836360378e+01,8.197441162251253299e-01,-1.503428954485741542e-04,-7.144053025816751723e-02
5.837967593518703069e+01,8.500041441428805911e+01,8.197481727765960624e-01,-1.499394040234136583e-04,-4.086177638415067204e-02
5.840368073614722277e+01,8.500041081988510427e+01,8.197522184344440133e-01,-1.495369924313649790e-04,-4.323225949719275429e-02
5.842768553710741486e+01,8.500040723512871921e+01,8.197562532279240033e-01,-1.491356577396629746e-04,-1.654108384230996431e-01
5.845169033806760694e+01,8.500040365999301173e+01,8.197602771862194659e-01,-1.487353970635041378e-04,-2.043473787516213447e-01
5.847569513902779903e+01,8.500040009445208966e+01,8.197642903384421142e-01,-1.483362074843341816e-04,-1.485420992832031106e-01
5.849969993998799112e+01,8.500039653848020293e+01,8.197682927136322739e-01,-1.479380861262313829e-04,1.517654434392758100e-02
5.852370474094818320e+01,8.500039299205161569e+01,8.197722843407587723e-01,-1.475410301026158777e-04,-8.009743096770421955e-02
5.854770954190837529e+01,8.500038945514067734e+01,8.197762652487187163e-01,-1.471450365482240841e-04,-5.459186414686695299e-02
5.857171434286856737e+01,8.500038592772183677e+01,8.197802354663379365e-01,-1.467501026279904863e-04,2.736231042097491684e-01
5.859571914382875946e+01,8.500038240976955706e+01,8.197841950223703211e-01,-1.463562255032968551e-04,9.916650591719049224e-02
5.861972394478895154e+01,8.500037890125841500e+01,8.197881439454987040e-01,-1.459634023390776747e-04,-3.445509111473973179e-02
5.864372874574914363e+01,8.500037540216304421e+01,8.197920822643340877e-01,-1.455716303393472799e-04,-7.665531972834965790e-02
5.866773354670933571e+01,8.500037191245813517e+01,8.197960100074159762e-01,-1.451809066868037235e-04,1.242361445701909012e-01
5.869173834766952780e+01,8.500036843211847781e+01,8.197999272032123752e-01,-1.447912286121066927e-04,-9.168772697416213702e-02
5.871574314862971988e+01,8.500036496111889051e+01,8.198038338801196812e-01,-1.444025933174941656e-04,1.102822289493536889e-01
5.873974794958991197e+01,8.500036149943429109e+01,8.198077300664629030e-01,-1.440149980620475390e-04,4.534776153484981059e-02
5.876375275055010405e+01,8.500035804703966846e+01,8.198116157904953294e-01,-1.436284400835319275e-04,1.251329642937083764e-01
5.878775755151029614e+01,8.500035460391005415e+01,8.198154910803988615e-01,-1.432429166481341554e-04,-8.606633477810307631e-02
5.881176235247048822e+01,8.500035117002056495e+01,8.198193559642837913e-01,-1.428584250202646899e-04,7.693577207010859897e-02
5.883576715343068031e+01,8.500034774534641713e+01,8.198232104701888012e-01,-1.424749625176247037e-04,-1.949575113628467804e-01
5.885977195439087239e+01,8.500034432986282695e+01,8.198270546260811864e-01,-1.420925264064010207e-04,-3.099252520544872047e-02
5.888377675535106448e+01,8.500034092354515280e+01,8.198308884598567436e-01,-1.417111140060711705e-04,9.438333982426529156e-02
5.890778155631125657e+01,8.500033752636878148e+01,8.198347119993393273e-01,-1.413307226751925327e-04,5.594044344319226703e-02
5.893178635727144865e+01,8.500033413830917084e+01,8.198385252722818484e-01,-1.409513496994918569e-04,-1.975055291192197027e-01
5.895579115823164074e+01,8.500033075934187821e+01,8.198423283063652756e-01,-1.405729924748300164e-04,5.480161283935806177e-02
5.897979595919183282e+01,8.500032738944247512e+01,8.198461211291991901e-01,-1.401956483295663247e-04,3.163586563947018426e-02
5.900380076015202491e+01,8.500032402858664682e+01,8.198499037683214530e-01,-1.398193146382453733e-04,-2.037524454391274886e-02
5.902780556111221699e+01,8.500032067675014957e+01,8.198536762511986487e-01,-1.394439888091625335e-04,-8.637035069323363567e-02
5.905181036207240908e+01,8.500031733390878230e+01,8.198574386052257523e-01,-1.390696682292968944e-04,-4.219254445540923659e-02
5.907581516303260116e+01,8.500031400003844340e+01,8.198611908577259078e-01,-1.386963503247073959e-04,-7.152081398303515580e-02
5.909981996399279325e+01,8.500031067511505967e+01,8.198649330359513154e-01,-1.383240325019130523e-04,8.067717212636160706e-02
5.912382476495298533e+01,8.500030735911467161e+01,8.198686651670820114e-01,-1.379527121887491603e-04,3.255769359783896449e-02
5.914782956591317742e+01,8.500030405201336237e+01,8.198723872782268662e-01,-1.375823868610126510e-04,9.288171106702731994e-02
5.917183436687336950e+01,8.500030075378730032e+01,8.198760993964231414e-01,-1.372130539714078168e-04,5.491958364569672624e-02
5.919583916783356159e+01,8.500029746441271072e+01,8.198798015486364887e-01,-1.368447109904025183e-04,-1.423870474769832473e-01
5.921984396879375367e+01,8.500029418386587565e+01,8.198834937617610619e-01,-1.364773553973464004e-04,-5.012875638011680783e-04
5.924384876975394576e+01,8.500029091212319088e+01,8.198871760626195160e-01,-1.361109846946817470e-04,2.003739035263612522e-01
5.926785357071413785e+01,8.500028764916109481e+01,8.198908484779630079e-01,-1.357455964292597628e-04,-1.252565213001917421e-01
5.929185837167432993e+01,8.500028439495606847e+01,8.198945110344709741e-01,-1.353811880697719516e-04,1.394940985885782109e-02
5.931586317263452202e+01,8.500028114948470659e+01,8.198981637587514637e-01,-1.350177571648458752e-04,-9.229109835237403470e-02
5.933986797359471410e+01,8.500027791272364652e+01,8.199018066773410274e-01,-1.346553012933071614e-04,-1.031821849072977471e-01
