t,S,E,P_prod,dS_dt,dS_dt_noisy
3.132626525305060738e+01,3.569896893259147386e-02,8.113838304097394927e-01,1.466991814025795904e+01,-2.036454391400476308e-02,-1.356214207686413931e-02
3.133826765353070343e+01,3.545537236159060357e-02,8.112748922195994750e-01,1.466998689126398503e+01,-2.022691805864509917e-02,-1.067719390587614468e-02
3.135027005401079947e+01,3.521342218957346920e-02,8.111660195082058822e-01,1.467005516757273575e+01,-2.009019990596639174e-02,-2.651347034804629396e-02
3.136227245449089551e+01,3.497310755289329692e-02,8.110572122946987372e-01,1.467012297241260121e+01,-1.995438379985190608e-02,-1.166727055372867791e-02
3.137427485497099156e+01,3.473441765492785160e-02,8.109484705977872965e-01,1.467019030899100684e+01,-1.981946411436557795e-02,-3.662967372341323358e-02
3.138627725545108760e+01,3.449734176607947150e-02,8.108397944357496057e-01,1.467025718049441352e+01,-1.968543525385752987e-02,-2.150532649035591382e-02
3.139827965593118364e+01,3.426186922377503358e-02,8.107311838264324999e-01,1.467032359008831932e+01,-1.955229165306848760e-02,-1.884251998039533985e-02
3.141028205641127968e+01,3.402798943246597430e-02,8.106226387872522698e-01,1.467038954091725600e+01,-1.942002777723305165e-02,-1.125437974803845075e-02
3.142228445689137573e+01,3.379569186362829658e-02,8.105141593351935514e-01,1.467045503610478718e+01,-1.928863812218191420e-02,-1.496696994794474191e-02
3.143428685737147177e+01,3.356496605527481414e-02,8.104057454868145438e-01,1.467052007875368957e+01,-1.915811721416860874e-02,-1.660404466837701182e-02
3.144628925785156781e+01,3.333580160280276428e-02,8.102973972583249473e-01,1.467058467194944171e+01,-1.902845960482065987e-02,-1.315026816943742557e-02
3.145829165833166385e+01,3.310818818335468927e-02,8.101891146654048859e-01,1.467064881875207405e+01,-1.889965988494171981e-02,-2.511963491425858036e-02
3.147029405881175990e+01,3.288211554350961574e-02,8.100808977232858421e-01,1.467071252219986199e+01,-1.877171267768849849e-02,-3.683414997635570814e-03
3.148229645929185594e+01,3.265757349122744985e-02,8.099727464468118310e-01,1.467077578531205617e+01,-1.864461263413449282e-02,-2.174399548624252401e-02
3.149429885977195198e+01,3.243455189584899118e-02,8.098646608504390665e-01,1.467083861108887888e+01,-1.851835443336323148e-02,-1.028467072296056911e-02
3.150630126025204802e+01,3.221304068809589805e-02,8.097566409482361838e-01,1.467090100251151874e+01,-1.839293278256056915e-02,-1.813943247634058897e-02
3.151830366073214407e+01,3.199302986007074995e-02,8.096486867538843502e-01,1.467096296254214494e+01,-1.826834241710607182e-02,-2.044274974826039426e-02
3.153030606121224011e+01,3.177450946525698511e-02,8.095407982806770431e-01,1.467102449412389120e+01,-1.814457810066325699e-02,-1.200947489637006066e-02
3.154230846169233615e+01,3.155746961851892823e-02,8.094329755415199390e-01,1.467108560018086472e+01,-1.802163462526905693e-02,-1.328298540029764982e-02
3.155431086217243219e+01,3.134190049610179746e-02,8.093252185489314687e-01,1.467114628361814432e+01,-1.789950681142220973e-02,-4.198074915966144502e-03
3.156631326265252824e+01,3.112779233563169740e-02,8.092175273150421511e-01,1.467120654732178409e+01,-1.777818950817075527e-02,-6.769046020527970733e-03
3.157831566313262428e+01,3.091513543611560180e-02,8.091099018515950370e-01,1.467126639415880440e+01,-1.765767759319852859e-02,-2.306013105317868475e-02
3.159031806361272032e+01,3.070392015794138479e-02,8.090023421699455985e-01,1.467132582697719911e+01,-1.753796597291078577e-02,-1.225788025399305453e-02
3.160232046409281637e+01,3.049413692287780003e-02,8.088948482810615070e-01,1.467138484860593728e+01,-1.741904958251885155e-02,-1.612670439167146821e-02
3.161432286457291241e+01,3.028577621407448073e-02,8.087874201955229658e-01,1.467144346185495429e+01,-1.730092338612387176e-02,-2.498408041904832608e-02
3.162632526505300845e+01,3.007882857577478392e-02,8.086800579235249309e-01,1.467150166951525847e+01,-1.718358237663770993e-02,-2.791510508350868516e-02
3.163832766553310449e+01,2.987328460420722934e-02,8.085727614749516068e-01,1.467155947436226526e+01,-1.706702157072840717e-02,-1.425444584655189209e-02
3.165033006601320054e+01,2.966913496958231006e-02,8.084655308592174627e-01,1.467161687914859769e+01,-1.695123602130407109e-02,-2.203519233356391119e-02
3.166233246649329658e+01,2.946637040684475795e-02,8.083583660853249642e-01,1.467167388660677041e+01,-1.683622081238103640e-02,-3.043827127599942756e-02
3.167433486697339262e+01,2.926498170698595483e-02,8.082512671619291877e-01,1.467173049945206387e+01,-1.672197105426309616e-02,-1.741092744656034044e-02
3.168633726745348866e+01,2.906495971704391862e-02,8.081442340973375993e-01,1.467178672038252252e+01,-1.660848188361778097e-02,-1.414441560235078429e-02
3.169833966793358471e+01,2.886629534010330678e-02,8.080372668995102758e-01,1.467184255207896015e+01,-1.649574846355183338e-02,-1.525112010509391616e-02
3.171034206841368075e+01,2.866897953529541979e-02,8.079303655760595726e-01,1.467189799720495635e+01,-1.638376598368583223e-02,-2.818107597639400372e-02
3.172234446889377679e+01,2.847300331779819074e-02,8.078235301342503449e-01,1.467195305840685648e+01,-1.627252966022799466e-02,-2.182659460031348073e-02
3.173434686937387283e+01,2.827835775883620270e-02,8.077167605809999484e-01,1.467200773831377347e+01,-1.616203473604722884e-02,-2.242152593967736834e-03
3.174634926985396888e+01,2.808503398568067133e-02,8.076100569228782389e-01,1.467206203953758781e+01,-1.605227648074532623e-02,-2.351631405621335685e-02
3.175835167033406492e+01,2.789302318164945185e-02,8.075034191661075722e-01,1.467211596467294754e+01,-1.594325019072839744e-02,-1.898396021136230030e-02
3.177035407081416096e+01,2.770231658610704251e-02,8.073968473165625825e-01,1.467216951629726296e+01,-1.583495118927747899e-02,7.427823491959646696e-03
3.178235647129425701e+01,2.751290549446458802e-02,8.072903413797704042e-01,1.467222269697071546e+01,-1.572737482661840103e-02,-1.203103078129857256e-02
3.179435887177435305e+01,2.732478125817985534e-02,8.071839013609107827e-01,1.467227550923625046e+01,-1.562051647999085184e-02,-2.043333411491365589e-02
3.180636127225444909e+01,2.713793528475726829e-02,8.070775272648157417e-01,1.467232795561958270e+01,-1.551437155371668611e-02,-3.475504894936508327e-02
3.181836367273454513e+01,2.695235903769178931e-02,8.069712190959703602e-01,1.467238003862921047e+01,-1.540893547923574865e-02,-1.213484169106962204e-02
3.183036607321464118e+01,2.676804402794983814e-02,8.068649768585796078e-01,1.467243176075941768e+01,-1.530420371035859720e-02,-2.901346114656103842e-02
3.184236847369473722e+01,2.658498183173205881e-02,8.067588005564438891e-01,1.467248312448464098e+01,-1.520017173336885713e-02,-1.528440510288356195e-02
3.185437087417483326e+01,2.640316408662917586e-02,8.066526901929781390e-01,1.467253413226036862e+01,-1.509683506491843984e-02,-2.360249169763598692e-02
3.186637327465492930e+01,2.622258248126827646e-02,8.065466457712864301e-01,1.467258478652651021e+01,-1.499418924624080357e-02,-3.157659748178134884e-02
3.187837567513502535e+01,2.604322875531283124e-02,8.064406672941623055e-01,1.467263508970740382e+01,-1.489222984321307737e-02,1.770649414875787378e-03
3.189037807561512139e+01,2.586509469946267695e-02,8.063347547640886681e-01,1.467268504421180886e+01,-1.479095244641743905e-02,-1.572461210455505798e-02
3.190238047609521743e+01,2.568817215545401988e-02,8.062289081832377802e-01,1.467273465243290964e+01,-1.469035267120186693e-02,-5.381573856713818549e-03
3.191438287657531347e+01,2.551245301605943247e-02,8.061231275534709306e-01,1.467278391674831539e+01,-1.459042615774020120e-02,-7.091664661370573018e-03
3.192638527705540952e+01,2.533792922508787057e-02,8.060174128763389900e-01,1.467283283952005668e+01,-1.449116857109150440e-02,-2.169230954872318137e-02
3.193838767753550556e+01,2.516459277738465269e-02,8.059117641530821885e-01,1.467288142309459253e+01,-1.439257560125880263e-02,-1.340923128703779173e-02
3.195039007801560160e+01,2.499243571883146345e-02,8.058061813846297827e-01,1.467292966980280333e+01,-1.429464296324713633e-02,-1.777627653138626543e-02
3.196239247849569765e+01,2.482145014634636743e-02,8.057006645716006110e-01,1.467297758195999435e+01,-1.419736639712094670e-02,-4.475254592837134976e-03
3.197439487897579369e+01,2.465162820788379880e-02,8.055952137143027603e-01,1.467302516186589578e+01,-1.410074166806084273e-02,-9.721123452306117824e-03
3.198639727945588973e+01,2.448296210243455784e-02,8.054898288127335659e-01,1.467307241180465915e+01,-1.400476456641970568e-02,-1.747982289602914921e-02
3.199839967993598577e+01,2.431544408002581786e-02,8.053845098665797231e-01,1.467311933404486624e+01,-1.390943090777813432e-02,2.739160778850724398e-03
3.201040208041607826e+01,2.414906644172117034e-02,8.052792568752173974e-01,1.467316593083951481e+01,-1.381473653299932283e-02,-8.568094378063387945e-03
3.202240448089617786e+01,2.398382153318079357e-02,8.051740698377607419e-01,1.467321220442823382e+01,-1.372067730463751890e-02,-9.046951141308715721e-03
3.203440688137627035e+01,2.381970175467151146e-02,8.050689487529966160e-01,1.467325815703427772e+01,-1.362724911265750065e-02,-2.140271423565209830e-02
3.204640928185636994e+01,2.365669956618227099e-02,8.049638936193403982e-01,1.467330379086257608e+01,-1.353444787738500125e-02,-9.411930186542811355e-03
3.205841168233646243e+01,2.349480747411067383e-02,8.048589044349304666e-01,1.467334910810398618e+01,-1.344226954202204852e-02,-2.804175589521069531e-02
3.207041408281656203e+01,2.333401803120972035e-02,8.047539811976278656e-01,1.467339411093531609e+01,-1.335071007266714488e-02,-8.686416836109059347e-03
3.208241648329665452e+01,2.317432383658855899e-02,8.046491239050170829e-01,1.467343880151932289e+01,-1.325976545836545992e-02,-2.257054296487321504e-02
3.209441888377675411e+01,2.301571753571172996e-02,8.045443325544056057e-01,1.467348318200471624e+01,-1.316943171115764720e-02,-1.129671309811079716e-02
3.210642128425684660e+01,2.285819182039991460e-02,8.044396071428240313e-01,1.467352725452615125e+01,-1.307970486612887451e-02,-1.581715137377583819e-02
3.211842368473694620e+01,2.270173942882919987e-02,8.043349476670260678e-01,1.467357102120423384e+01,-1.299058098145653047e-02,-1.067247236377683386e-02
3.213042608521703869e+01,2.254635314553180697e-02,8.042303541234885333e-01,1.467361448414552250e+01,-1.290205613845818618e-02,-9.297039942195857790e-03
3.214242848569713829e+01,2.239202580139536269e-02,8.041258265084114676e-01,1.467365764544251761e+01,-1.281412644163814653e-02,-1.336657734965557114e-02
3.215443088617723078e+01,2.223875027366362805e-02,8.040213648177177985e-01,1.467370050717367924e+01,-1.272678801873434844e-02,-1.326940988637814213e-02
3.216643328665733037e+01,2.208651948593576969e-02,8.039169690470537866e-01,1.467374307140340761e+01,-1.264003702076385224e-02,-2.750805585053755359e-02
3.217843568713742286e+01,2.193532640816708845e-02,8.038126391917888025e-01,1.467378534018205727e+01,-1.255386962206863494e-02,-3.153303877949852063e-02
3.219043808761752246e+01,2.178516405666829428e-02,8.037083752470148834e-01,1.467382731554593178e+01,-1.246828202036002857e-02,1.476086166847054987e-04
3.220244048809761495e+01,2.163602549410622786e-02,8.036041772075479539e-01,1.467386899951728374e+01,-1.238327043676346745e-02,-6.643433500624482645e-03
3.221444288857771454e+01,2.148790382576860197e-02,8.035000450679539163e-01,1.467391039410555642e+01,-1.229883111374433305e-02,-2.709032521452298808e-02
3.222644528905780703e+01,2.134079220069516267e-02,8.033959788225475407e-01,1.467395150130727544e+01,-1.221496031579190171e-02,6.877078479655287721e-03
3.223844768953790663e+01,2.119468382596659262e-02,8.032919784652869932e-01,1.467399232310128099e+01,-1.213165433756495035e-02,-1.927561179488209223e-02
3.225045009001799912e+01,2.104957195147167878e-02,8.031880439898785307e-01,1.467403286145350272e+01,-1.204890949529725114e-02,-6.939283849828638967e-03
3.226245249049809871e+01,2.090544986910252215e-02,8.030841753897823843e-01,1.467407311831721550e+01,-1.196672212638190576e-02,-7.714413026502093748e-03
3.227445489097819120e+01,2.076231091275523855e-02,8.029803726582129819e-01,1.467411309563305011e+01,-1.188508858941193617e-02,-1.079952841696884408e-02
3.228645729145829080e+01,2.062014845832925783e-02,8.028766357881386151e-01,1.467415279532897721e+01,-1.180400526421960215e-02,-5.719306158129289566e-03
3.229845969193838329e+01,2.047895592372802123e-02,8.027729647722817719e-01,1.467419221932032514e+01,-1.172346855191604316e-02,-2.546267458678274503e-02
3.231046209241848288e+01,2.033872676885829442e-02,8.026693596031186928e-01,1.467423136950976570e+01,-1.164347487492968167e-02,-1.200488111002961759e-02
3.232246449289857537e+01,2.019945449563083709e-02,8.025658202728798152e-01,1.467427024778732303e+01,-1.156402067704495433e-02,-1.410456770021245240e-02
3.233446689337867497e+01,2.006113264795975071e-02,8.024623467735495508e-01,1.467430885603036472e+01,-1.148510242343982191e-02,-1.060947019961825354e-02
3.234646929385876746e+01,1.992375481176312038e-02,8.023589390968662860e-01,1.467434719610361249e+01,-1.140671660072357582e-02,-1.414848692114044348e-02
3.235847169433886705e+01,1.978731461496237645e-02,8.022555972343224928e-01,1.467438526985913505e+01,-1.132885971697349288e-02,-1.774949237120524576e-02
3.237047409481895954e+01,1.965180572748292942e-02,8.021523211771646178e-01,1.467442307913635169e+01,-1.125152830177173283e-02,-1.856317993543547817e-02
3.238247649529905914e+01,1.951722186125354544e-02,8.020491109163929710e-01,1.467446062576202692e+01,-1.117471890624111876e-02,-2.327962967545196132e-03
3.239447889577915163e+01,1.938355677020695694e-02,8.019459664427622814e-01,1.467449791155027583e+01,-1.109842810308118294e-02,-1.957844412657999689e-02
3.240648129625925122e+01,1.925080424903450466e-02,8.018428877467896898e-01,1.467453493830296729e+01,-1.102265248589632055e-02,-7.398049443323393912e-03
3.241848369673934371e+01,1.911895812733462041e-02,8.017398748188008240e-01,1.467457170781176501e+01,-1.094738866590774969e-02,-7.448572944475382110e-03
3.243048609721944331e+01,1.898801228849392175e-02,8.016369276487972373e-01,1.467460822185211633e+01,-1.087263328270860092e-02,-1.185162817626930765e-02
3.244248849769953580e+01,1.885796065714136563e-02,8.015340462265398980e-01,1.467464448218706075e+01,-1.079838299717528725e-02,-6.564680439234704852e-03
3.245449089817963539e+01,1.872879719587925568e-02,8.014312305415719484e-01,1.467468049056827084e+01,-1.072463448964425595e-02,-5.303758787727546817e-03
3.246649329865972788e+01,1.860051590528388060e-02,8.013284805832190383e-01,1.467471624873604696e+01,-1.065138445994464472e-02,-1.597293798980813778e-02
3.247849569913982748e+01,1.847311082390489315e-02,8.012257963405885475e-01,1.467475175841932256e+01,-1.057862962742985198e-02,-7.216975972792057450e-03
3.249049809961991997e+01,1.834657602826591724e-02,8.011231778025704742e-01,1.467478702133565349e+01,-1.050636673100942969e-02,8.549165192881447856e-03
3.250250050010001956e+01,1.822090563286394432e-02,8.010206249578365467e-01,1.467482203919123052e+01,-1.043459252917990597e-02,-2.114368509560559869e-02
3.251450290058011205e+01,1.809609379016994049e-02,8.009181377948413338e-01,1.467485681368087391e+01,-1.036330380005594590e-02,-1.338739315610220845e-02
3.252650530106021165e+01,1.797213469062823935e-02,8.008157163018209124e-01,1.467489134648802818e+01,-1.029249734140040388e-02,-1.796179362876634128e-02
3.253850770154030414e+01,1.784902256265713874e-02,8.007133604667939775e-01,1.467492563928477267e+01,-1.022216997065475072e-02,9.627943235193347354e-03
3.255051010202040374e+01,1.772675167264831791e-02,8.006110702775613985e-01,1.467495969373181275e+01,-1.015231852496842509e-02,-2.418019330263367767e-02
3.256251250250049623e+01,1.760531632496741689e-02,8.005088457217061082e-01,1.467499351147848508e+01,-1.008293986122851468e-02,-1.001210344244490326e-02
3.257451490298059582e+01,1.748471086195345359e-02,8.004066867865932133e-01,1.467502709416275408e+01,-1.001403085608838610e-02,-7.226378467910833658e-04
3.258651730346068831e+01,1.736492966391940326e-02,8.003045934593701061e-01,1.467506044341121374e+01,-9.945588405996659900e-03,-1.862758360618099046e-02
3.259851970394078791e+01,1.724596714914995721e-02,8.002025657269664638e-01,1.467509356083908933e+01,-9.877609427224199462e-03,-1.123773219306558116e-02
3.261052210442088040e+01,1.712781776748422899e-02,8.001006035761401014e-01,1.467512644805232824e+01,-9.810090852243907866e-03,-1.692977945023369651e-02
3.262252450490097999e+01,1.701047601157007830e-02,7.999987069934026973e-01,1.467515910664420176e+01,-9.743029636155579876e-03,-2.314732428478897056e-02
