t,P,E,A,dP_dt,dP_dt_noisy
2.365473094618923966e+01,9.195501463123189057e-01,2.330359105912366946e+00,6.094644062574785082e+00,3.934326256299169877e-02,4.656613277555683716e-03
2.366473294658931792e+01,9.199438056118918183e-01,2.330582372907840316e+00,6.099226378513605162e+00,3.937292378862161657e-02,8.332781526708052389e-02
2.367473494698939973e+01,9.203377618465226062e-01,2.330805978364948849e+00,6.103813982191136134e+00,3.940260390545952118e-02,7.288903867775117784e-02
2.368473694738947799e+01,9.207320152402131974e-01,2.331029922290434264e+00,6.108406880845798526e+00,3.943230287486476637e-02,6.840148718044940235e-02
2.369473894778955980e+01,9.211265659602410061e-01,2.331254204697277288e+00,6.113005081750738867e+00,3.946202073925053622e-02,7.753659517165148451e-02
2.370474094818963806e+01,9.215214141580663210e-01,2.331478825600218130e+00,6.117608592190180161e+00,3.949175756298833884e-02,-2.102157155695195956e-02
2.371474294858971987e+01,9.219165599888974327e-01,2.331703785013705676e+00,6.122217419457878229e+00,3.952151340522569445e-02,1.581852766382850842e-02
2.372474494898979813e+01,9.223120036108919395e-01,2.331929082951987198e+00,6.126831570857946829e+00,3.955128832107679404e-02,7.348132781256189183e-02
2.373474694938987994e+01,9.227077451851583012e-01,2.332154719429109235e+00,6.131451053704870091e+00,3.958108236161422822e-02,-2.353703167008623642e-02
2.374474894978995820e+01,9.231037848757547293e-01,2.332380694458915826e+00,6.136075875323488305e+00,3.961089557386660021e-02,1.228409094237886134e-01
2.375475095019004002e+01,9.235001228496901859e-01,2.332607008055050724e+00,6.140706043049012131e+00,3.964072800081003267e-02,1.165880696207965972e-02
2.376475295059011827e+01,9.238967592769230519e-01,2.332833660230954731e+00,6.145341564227008391e+00,3.967057968136761259e-02,3.645501280291311985e-02
2.377475495099020009e+01,9.242936943303626807e-01,2.333060650999869257e+00,6.149982446213414278e+00,3.970045065039951027e-02,-1.155584724353645593e-02
2.378475695139027835e+01,9.246909281858681773e-01,2.333287980374832316e+00,6.154628696374523145e+00,3.973034093869959316e-02,5.802078052581918777e-02
2.379475895179036016e+01,9.250884610222490645e-01,2.333515648368682083e+00,6.159280322086998716e+00,3.976025057298959720e-02,3.069900672364220262e-03
2.380476095219043842e+01,9.254862930212648386e-01,2.333743654994053784e+00,6.163937330737862652e+00,3.979017957591468591e-02,2.766506245907829342e-02
2.381476295259052023e+01,9.258844243676256358e-01,2.333972000263383251e+00,6.168599729724504321e+00,3.982012796603823235e-02,-1.711603634077712294e-02
2.382476495299059849e+01,9.262828552489911216e-01,2.334200684188902475e+00,6.173267526454671028e+00,3.985009575783321489e-02,9.943793205551376690e-02
2.383476695339068030e+01,9.266815858559720454e-01,2.334429706782644054e+00,6.177940728346480448e+00,3.988008296168188416e-02,-4.175125654829860145e-02
2.384476895379075856e+01,9.270806163821284640e-01,2.334659068056437636e+00,6.182619342828406417e+00,3.991008958386799144e-02,6.246604810403202923e-02
2.385477095419084037e+01,9.274799470239712962e-01,2.334888768021913030e+00,6.187303377339292254e+00,3.994011562656885062e-02,5.179362339740156695e-02
2.386477295459091863e+01,9.278795779809613231e-01,2.335118806690497095e+00,6.191992839328338327e+00,3.997016108785489408e-02,6.186011809425259744e-02
2.387477495499100044e+01,9.282795094555097437e-01,2.335349184073415962e+00,6.196687736255116263e+00,4.000022596168140154e-02,-1.103239008792568365e-02
2.388477695539107870e+01,9.286797416529777305e-01,2.335579900181694590e+00,6.201388075589552962e+00,4.003031023788283793e-02,9.171734922191562833e-02
2.389477895579116051e+01,9.290802747816770957e-01,2.335810955026156321e+00,6.206093864811945693e+00,4.006041390216896758e-02,8.827977078480669926e-02
2.390478095619123877e+01,9.294811090528690700e-01,2.336042348617422437e+00,6.210805111412948776e+00,4.009053693611824842e-02,4.806960947412407953e-02
2.391478295659132058e+01,9.298822446807659681e-01,2.336274080965913935e+00,6.215521822893585124e+00,4.012067931717283598e-02,5.575376672710458115e-02
2.392478495699139884e+01,9.302836818825297449e-01,2.336506152081849308e+00,6.220244006765235589e+00,4.015084101863403143e-02,3.228287897555889852e-02
2.393478695739148066e+01,9.306854208782728843e-01,2.336738561975246320e+00,6.224971670549651392e+00,4.018102200965506521e-02,7.233354489897883544e-02
2.394478895779155891e+01,9.310874618910576217e-01,2.336971310655921119e+00,6.229704821778940804e+00,4.021122225523637850e-02,-8.487350741659960285e-04
2.395479095819164073e+01,9.314898051468971651e-01,2.337204398133488237e+00,6.234443467995578914e+00,4.024144171622129340e-02,6.798425527305602956e-02
2.396479295859171899e+01,9.318924508747539193e-01,2.337437824417361032e+00,6.239187616752401411e+00,4.027168034929035079e-02,6.058800271140783733e-02
2.397479495899180080e+01,9.322953993065415945e-01,2.337671589516751691e+00,6.243937275612612581e+00,4.030193810695348322e-02,-3.019948343812585423e-02
2.398479695939187906e+01,9.326986506748716765e-01,2.337905693440914590e+00,6.248692452151122900e+00,4.033221494082128711e-02,-9.087030902173912073e-02
2.399479895979196087e+01,9.331022051654713767e-01,2.338140136204248876e+00,6.253453153976102463e+00,4.036251087002717952e-02,3.450101434690275304e-02
2.400480096019203913e+01,9.335060629299786195e-01,2.338374917824840526e+00,6.258219388714538312e+00,4.039282596191012820e-02,3.231482343435729265e-02
2.401480296059212094e+01,9.339102241239257696e-01,2.338610038320454443e+00,6.262991164002279731e+00,4.042316027821957203e-02,1.013257047706825065e-01
2.402480496099219920e+01,9.343146889059003035e-01,2.338845497708638366e+00,6.267768487486064188e+00,4.045351387649775976e-02,4.333335419185294080e-02
2.403480696139228101e+01,9.347194574375461418e-01,2.339081296006724209e+00,6.272551366823529762e+00,4.048388681007503154e-02,1.559400604094275666e-02
2.404480896179235927e+01,9.351245298835627606e-01,2.339317433231825838e+00,6.277339809683200045e+00,4.051427912806321308e-02,-2.747564236543571792e-02
2.405481096219244108e+01,9.355299064117057473e-01,2.339553909400842624e+00,6.282133823744501910e+00,4.054469087535145233e-02,3.613150676004962120e-02
2.406481296259251934e+01,9.359355871927863557e-01,2.339790724530455890e+00,6.286933416697744192e+00,4.057512209259861446e-02,1.138322801360800232e-02
2.407481496299260115e+01,9.363415724006721730e-01,2.340027878637131131e+00,6.291738596244140780e+00,4.060557281623144998e-02,-1.453041100373697603e-02
2.408481696339267941e+01,9.367478622122858978e-01,2.340265371737116684e+00,6.296549370095788412e+00,4.063604307843360353e-02,3.461520879557126312e-02
2.409481896379276122e+01,9.371544568076072279e-01,2.340503203846444613e+00,6.301365745975687993e+00,4.066653290714428159e-02,9.351589453135353280e-02
2.410482096419283948e+01,9.375613563696705288e-01,2.340741374980930711e+00,6.306187731617722392e+00,4.069704232605042549e-02,4.533517081230929030e-02
2.411482296459292129e+01,9.379685610845670540e-01,2.340979885156173612e+00,6.311015334766679530e+00,4.072757135458260347e-02,-1.172556134038413994e-02
2.412482496499299955e+01,9.383760711414433908e-01,2.341218734387555678e+00,6.315848563178230179e+00,4.075812000790768330e-02,5.712176962232333455e-02
2.413482696539308137e+01,9.387838867325022374e-01,2.341457922690242999e+00,6.320687424618948391e+00,4.078868829692600118e-02,-1.411469670897466666e-02
2.414482896579315963e+01,9.391920080530020698e-01,2.341697450079184950e+00,6.325531926866293730e+00,4.081927622826075908e-02,-3.806460490552074361e-02
2.415483096619324144e+01,9.396004353012574750e-01,2.341937316569113747e+00,6.330382077708625488e+00,4.084988380425841337e-02,6.556260315086101520e-02
2.416483296659331970e+01,9.400091686786384848e-01,2.342177522174545778e+00,6.335237884945190245e+00,4.088051102297729500e-02,1.336296339519167653e-02
2.417483496699340151e+01,9.404182083895715749e-01,2.342418066909781160e+00,6.340099356386134311e+00,4.091115787818772054e-02,9.658970476794534465e-02
2.418483696739347977e+01,9.408275546415386659e-01,2.342658950788901961e+00,6.344966499852493058e+00,4.094182435935966868e-02,5.649295217187060708e-02
2.419483896779356158e+01,9.412372076450780112e-01,2.342900173825774868e+00,6.349839323176198036e+00,4.097251045166355743e-02,6.514982362004761995e-04
2.420484096819363984e+01,9.416471676137830871e-01,2.343141736034049849e+00,6.354717834200071636e+00,4.100321613595969694e-02,5.196848043842528658e-02
2.421484296859371810e+01,9.420574347643040358e-01,2.343383637427160604e+00,6.359602040777832421e+00,4.103394138879673525e-02,1.058096910957591480e-01
2.422484496899379991e+01,9.424680093163465555e-01,2.343625878018323228e+00,6.364491950774093354e+00,4.106468618240116664e-02,3.162900720027067569e-02
2.423484696939387817e+01,9.428788914926719000e-01,2.343868457820538431e+00,6.369387572064354686e+00,4.109545048467555528e-02,-1.196108557382891124e-02
2.424484896979395998e+01,9.432900815190977672e-01,2.344111376846589767e+00,6.374288912535018170e+00,4.112623425919192943e-02,8.053347617365119726e-03
2.425485097019403824e+01,9.437015796244974108e-01,2.344354635109043627e+00,6.379195980083372852e+00,4.115703746518356576e-02,5.039875493563980569e-04
2.426485297059412005e+01,9.441133860408003065e-01,2.344598232620251466e+00,6.384108782617605726e+00,4.118786005754360158e-02,-1.786153568126746388e-02
2.427485497099419831e+01,9.445255010029911524e-01,2.344842169392346687e+00,6.389027328056792854e+00,4.121870198681604203e-02,-2.340553240349378672e-02
2.428485697139428012e+01,9.449379247478092436e-01,2.345086445437387201e+00,6.393951624331722705e+00,4.124956320109535168e-02,6.236854569082428412e-02
2.429485897179435838e+01,9.453506574687157160e-01,2.345331060772144927e+00,6.398881679406000167e+00,4.128044371114986122e-02,9.675323671192893882e-02
2.430486097219444019e+01,9.457636993183518026e-01,2.345576015417751403e+00,6.403817501265586465e+00,4.131134358588733901e-02,2.321716614056585151e-02
2.431486297259451845e+01,9.461770504529440906e-01,2.345821309395041521e+00,6.408759097905439184e+00,4.134226288897868695e-02,8.067137649996333759e-02
2.432486497299460027e+01,9.465907110318856343e-01,2.346066942724616133e+00,6.413706477331970746e+00,4.137320167970509610e-02,8.678304716913878836e-02
2.433486697339467852e+01,9.470046812177350670e-01,2.346312915426846057e+00,6.418659647563035087e+00,4.140416001295493809e-02,1.256022096454342818e-01
2.434486897379476034e+01,9.474189611762173779e-01,2.346559227521868518e+00,6.423618616627940980e+00,4.143513793921760335e-02,3.211773331949005494e-02
2.435487097419483860e+01,9.478335510762228022e-01,2.346805879029589814e+00,6.428583392567436938e+00,4.146613550457478592e-02,2.399531688832955145e-02
2.436487297459492041e+01,9.482484510898081531e-01,2.347052869969683542e+00,6.433553983433728973e+00,4.149715275069865150e-02,6.255945817665614639e-02
2.437487497499499867e+01,9.486636613921956007e-01,2.347300200361591482e+00,6.438530397290460172e+00,4.152818971484090182e-02,4.640703058449532903e-02
2.438487697539508048e+01,9.490791821617737822e-01,2.347547870224523159e+00,6.443512642212732899e+00,4.155924642983338524e-02,5.666109994436020758e-02
2.439487897579515874e+01,9.494950135800966917e-01,2.347795879577456279e+00,6.448500726287087481e+00,4.159032292407571774e-02,1.064182457242372482e-01
2.440488097619524055e+01,9.499111558318849013e-01,2.348044228439136294e+00,6.453494657611520857e+00,4.162141922153334006e-02,2.015787118863314464e-02
2.441488297659531881e+01,9.503276091050241181e-01,2.348292916828076837e+00,6.458494444295469705e+00,4.165253534172963512e-02,5.247944021887072930e-02
2.442488497699540062e+01,9.507443735905666271e-01,2.348541944762559730e+00,6.463500094459825540e+00,4.168367129974243079e-02,-7.378294411452900048e-03
2.443488697739547888e+01,9.511614494827301813e-01,2.348791312260633646e+00,6.468511616236923167e+00,4.171482710619439649e-02,3.374299410013582162e-02
2.444488897779556069e+01,9.515788369788988899e-01,2.349041019340116776e+00,6.473529017770549565e+00,4.174600276725032311e-02,8.080542536354422267e-03
2.445489097819563895e+01,9.519965362796223296e-01,2.349291066018593721e+00,6.478552307215934114e+00,4.177719828460946250e-02,3.900075622133222786e-03
2.446489297859572076e+01,9.524145475886163226e-01,2.349541452313418155e+00,6.483581492739760144e+00,4.180841365549958777e-02,3.082267823735396900e-02
2.447489497899579902e+01,9.528328711127622697e-01,2.349792178241711493e+00,6.488616582520153386e+00,4.183964887267166421e-02,1.951198617341834418e-02
2.448489697939588083e+01,9.532515070621079278e-01,2.350043243820362449e+00,6.493657584746694411e+00,4.187090392439435371e-02,6.044971935730192314e-02
2.449489897979595909e+01,9.536704556498666330e-01,2.350294649066028363e+00,6.498704507620401749e+00,4.190217879444513294e-02,8.209395525848167674e-02
2.450490098019604090e+01,9.540897170924178550e-01,2.350546393995134320e+00,6.503757359353754097e+00,4.193347346210962723e-02,-3.268464901338954953e-02
2.451490298059611916e+01,9.545092916093067537e-01,2.350798478623873589e+00,6.508816148170665450e+00,4.196478790216862098e-02,9.213271589016047702e-02
2.452490498099620098e+01,9.549291794232446229e-01,2.351050902968206735e+00,6.513880882306509967e+00,4.199612208489894583e-02,-6.932173068250215009e-02
2.453490698139627924e+01,9.553493807601083354e-01,2.351303667043862955e+00,6.518951570008098884e+00,4.202747597606226737e-02,5.440009857747602623e-02
2.454490898179636105e+01,9.557698958489413421e-01,2.351556770866339185e+00,6.524028219533700934e+00,4.205884953690164352e-02,7.757354839730661034e-02
2.455491098219643931e+01,9.561907249219522287e-01,2.351810214450899661e+00,6.529110839153023704e+00,4.209024272413419698e-02,9.554591461720163270e-03
2.456491298259652112e+01,9.566118682145161589e-01,2.352063997812578133e+00,6.534199437147231393e+00,4.212165548994739606e-02,3.066667207840177017e-02
2.457491498299659938e+01,9.570333259651735425e-01,2.352318120966174320e+00,6.539294021808927937e+00,4.215308778199000628e-02,3.064488320701608259e-03
2.458491698339668119e+01,9.574550984128655795e-01,2.352572583926553218e+00,6.544394601443836557e+00,4.218453954742534817e-02,8.692208718736491035e-02
2.459491898379675945e+01,9.578771857454374539e-01,2.352827386714059443e+00,6.549501184394083353e+00,4.221601080764902925e-02,-1.163923687774002236e-01
2.460492098419684126e+01,9.582995881160590868e-01,2.353082529352700014e+00,6.554613779021646991e+00,4.224750163352258836e-02,-6.312795174126570319e-03
2.461492298459691952e+01,9.587223056820737277e-01,2.353338011866122681e+00,6.559732393698499031e+00,4.227901208986206694e-02,-5.457061923529270275e-02
2.462492498499700133e+01,9.591453386041058904e-01,2.353593834277729169e+00,6.564857036808644075e+00,4.231054223690178251e-02,5.173037251861521690e-02
2.463492698539707959e+01,9.595686870460594653e-01,2.353849996610671624e+00,6.569987716748107331e+00,4.234209213029294094e-02,1.073030198994463225e-01
2.464492898579716140e+01,9.599923511751198291e-01,2.354106498887855281e+00,6.575124441924949714e+00,4.237366182109436608e-02,1.019525253906355677e-01
2.465493098619723966e+01,9.604163311617520682e-01,2.354363341131936682e+00,6.580267220759252744e+00,4.240525135576611593e-02,7.581280273518983814e-02
2.466493298659732147e+01,9.608406271797022002e-01,2.354620523365325901e+00,6.585416061683130984e+00,4.243686077616493080e-02,5.484817998588285143e-02
2.467493498699739973e+01,9.612652394059960637e-01,2.354878045610183435e+00,6.590570973140721378e+00,4.246849011953679476e-02,4.165405130697477643e-03
2.468493698739748154e+01,9.616901680209408720e-01,2.355135907888423308e+00,6.595731963588194802e+00,4.250013941851166210e-02,1.034207853337116012e-01
2.469493898779755980e+01,9.621154132081232158e-01,2.355394110221710857e+00,6.600899041493741848e+00,4.253180870109546374e-02,7.369751513195367532e-02
2.470494098819764162e+01,9.625409751544111714e-01,2.355652652631463173e+00,6.606072215337588815e+00,4.256349799066566630e-02,3.482101571333842682e-04
2.471494298859771988e+01,9.629668540499524143e-01,2.355911535138850876e+00,6.611251493611983499e+00,4.259520730596455529e-02,-2.138302642922794428e-02
