t,m,h,dm_dt,dm_dt_noisy
4.796159231846369408e+01,3.303319601471626510e-01,8.021900668541376289e-01,-7.147548331226660778e-06,-5.470447440067809260e-03
4.797759551910382214e+01,3.303318456846421336e-01,8.021631364076748927e-01,-7.143731775127726280e-06,2.595504745129847968e-02
4.799359871974395020e+01,3.303317312670620010e-01,8.021362203575227445e-01,-7.139890798965597973e-06,-7.045309675433778819e-03
4.800960192038407826e+01,3.303316168952302734e-01,8.021093186959930010e-01,-7.136027519422105669e-06,5.161729996830901994e-03
4.802560512102420631e+01,3.303315025700244156e-01,8.020824314154018086e-01,-7.132144229163306370e-06,4.180577138779447560e-03
4.804160832166433437e+01,3.303313882923910594e-01,8.020555585080703098e-01,-7.128243396936628784e-06,1.106659858233112470e-02
4.805761152230446243e+01,3.303312740633463362e-01,8.020286999663240879e-01,-7.124327667640262263e-06,-1.620843254967278910e-03
4.807361472294459048e+01,3.303311598839754337e-01,8.020018557824935002e-01,-7.120399861851312018e-06,-9.136545774795048688e-03
4.808961792358471854e+01,3.303310457554329838e-01,8.019750259489133448e-01,-7.116462976131110452e-06,-9.850137920693256138e-03
4.810562112422484660e+01,3.303309316789430627e-01,8.019482104579231940e-01,-7.112520183427673004e-06,8.164310764358256520e-03
4.812162432486497465e+01,3.303308176557987474e-01,8.019214093018671718e-01,-7.108574831687919371e-06,1.067490066846683936e-03
4.813762752550510271e+01,3.303307036873626701e-01,8.018946224730939543e-01,-7.104630445758930435e-06,3.454784772532147434e-03
4.815363072614523077e+01,3.303305897750667408e-01,8.018678499639572133e-01,-7.100690725750369303e-06,-8.134251148141832463e-03
4.816963392678535882e+01,3.303304759204120367e-01,8.018410917668147286e-01,-7.096759547658981759e-06,1.404877777350689583e-03
4.818563712742548688e+01,3.303303621249691346e-01,8.018143478740293872e-01,-7.092840963604518656e-06,2.183797560323059127e-03
4.820164032806561494e+01,3.303302483903777231e-01,8.017876182779684058e-01,-7.088939200969313070e-06,6.159566225637197294e-03
4.821764352870574299e+01,3.303301347183469905e-01,8.017609029710036639e-01,-7.085058663605647844e-06,-1.462322505162372797e-02
4.823364672934587105e+01,3.303300211106552919e-01,8.017342019455119262e-01,-7.081203930392465651e-06,-7.679055199472583151e-03
4.824964992998599911e+01,3.303299075691503717e-01,8.017075151938741762e-01,-7.077379756706414504e-06,1.728495370949331700e-02
4.826565313062612717e+01,3.303297940957492518e-01,8.016808427084763933e-01,-7.073591072895291099e-06,-3.936586807552530654e-03
4.828165633126625522e+01,3.303296806924382878e-01,8.016541844817089979e-01,-7.069842985651941802e-06,-8.463294335442685676e-04
4.829765953190638328e+01,3.303295673612730576e-01,8.016275405059670733e-01,-7.066140776640361665e-06,-3.990909848647550620e-03
4.831366273254651134e+01,3.303294541043786392e-01,8.016009107736504768e-01,-7.062489903911228772e-06,-1.497426905286417323e-02
4.832966593318663939e+01,3.303293409239491663e-01,8.015742952771633956e-01,-7.058896000514125468e-06,-1.076426040647472313e-02
4.834566913382676745e+01,3.303292278222482725e-01,8.015476940089149016e-01,-7.055364875510616862e-06,3.699979697122714965e-03
4.836167233446689551e+01,3.303291148016088696e-01,8.015211069613186190e-01,-7.051902513460772681e-06,-6.727884524869939126e-03
4.837767553510702356e+01,3.303290018644330917e-01,8.014945341267928347e-01,-7.048515074395411695e-06,2.026430161397921315e-02
4.839367873574715162e+01,3.303288890131924616e-01,8.014679754977603876e-01,-7.045208893802223926e-06,-1.498887297590458662e-02
4.840968193638727968e+01,3.303287762504277802e-01,8.014414310666487795e-01,-7.041990482833937470e-06,-1.943057138833673841e-02
4.842568513702740773e+01,3.303286635768005186e-01,8.014149008258744100e-01,-7.038861575353605460e-06,-3.926712831798591548e-03
4.844168833766753579e+01,3.303285509782328266e-01,8.013883847677396588e-01,-7.035786442455282952e-06,-1.210253887166617796e-02
4.845769153830766385e+01,3.303284384497208181e-01,8.013618828846269526e-01,-7.032752421504140372e-06,1.379959727126131401e-02
4.847369473894779190e+01,3.303283259892579871e-01,8.013353951689470289e-01,-7.029754468687587909e-06,-4.269262713724387114e-03
4.848969793958791996e+01,3.303282135949049958e-01,8.013089216131149550e-01,-7.026787711500448452e-06,5.156522932001960172e-03
4.850570114022804802e+01,3.303281012647900083e-01,8.012824622095505722e-01,-7.023847449494358131e-06,-1.419253020661158035e-02
4.852170434086817608e+01,3.303279889971085237e-01,8.012560169506779406e-01,-7.020929153681021440e-06,6.599987432656691591e-03
4.853770754150830413e+01,3.303278767901232649e-01,8.012295858289256723e-01,-7.018028466532211240e-06,6.328812397701948263e-03
4.855371074214843219e+01,3.303277646421644009e-01,8.012031688367269311e-01,-7.015141202257324515e-06,1.232674008190754941e-02
4.856971394278856025e+01,3.303276525516294360e-01,8.011767659665190999e-01,-7.012263346414804310e-06,2.123905883857535488e-03
4.858571714342868830e+01,3.303275405169832091e-01,8.011503772107443355e-01,-7.009391056300717793e-06,5.088373806396574717e-03
4.860172034406881636e+01,3.303274285367579499e-01,8.011240025618491245e-01,-7.006520660712833859e-06,1.587775210388562078e-03
4.861772354470894442e+01,3.303273166095531121e-01,8.010976420122842834e-01,-7.003648659534289500e-06,9.159190116564491779e-03
4.863372674534907247e+01,3.303272047340357065e-01,8.010712955545052916e-01,-7.000771724774423888e-06,-4.214620441144217161e-03
4.864972994598920053e+01,3.303270929089399122e-01,8.010449631809719584e-01,-6.997886699361410834e-06,5.355087746550368094e-03
4.866573314662932859e+01,3.303269811330672989e-01,8.010186448841487561e-01,-6.994990597711248093e-06,-5.785735805206147601e-03
4.868173634726945664e+01,3.303268694052867716e-01,8.009923406565043758e-01,-6.992080605547346117e-06,6.968588952210552981e-03
4.869773954790958470e+01,3.303267577245346809e-01,8.009660504905120604e-01,-6.989154080427883997e-06,-2.869847426187570067e-03
4.871374274854971276e+01,3.303266460898146017e-01,8.009397743786496049e-01,-6.986208550802119888e-06,-6.598579573211853233e-03
4.872974594918984081e+01,3.303265345001975550e-01,8.009135123133992451e-01,-6.983241716551624734e-06,-6.888733779767571008e-03
4.874574914982996887e+01,3.303264229548217856e-01,8.008872642872475467e-01,-6.980251448809871029e-06,1.460561738486729905e-02
4.876175235047009693e+01,3.303263114528930400e-01,8.008610302926856273e-01,-6.977235790364688661e-06,-1.568645989326420548e-02
4.877775555111022499e+01,3.303261999936842885e-01,8.008348103222091563e-01,-6.974192954603553041e-06,-1.493496931083225163e-02
4.879375875175035304e+01,3.303260885765358923e-01,8.008086043683182442e-01,-6.971121326651563699e-06,6.262068886617695035e-03
4.880976195239048110e+01,3.303259772008556028e-01,8.007824124235173313e-01,-6.968019462816332776e-06,-1.006907343373481152e-02
4.882576515303060916e+01,3.303258658661184510e-01,8.007562344803154097e-01,-6.964886090463084933e-06,-4.771470961544762961e-03
4.884176835367073721e+01,3.303257545718668586e-01,8.007300705312260236e-01,-6.961720108111801864e-06,-5.045127880066517870e-03
4.885777155431086527e+01,3.303256433177105267e-01,8.007039205687669359e-01,-6.958520585409466719e-06,2.268624648599653834e-02
4.887377475495099333e+01,3.303255321033266578e-01,8.006777845854606834e-01,-6.955286763574153319e-06,-6.839984787491678112e-03
4.888977795559112138e+01,3.303254209284596232e-01,8.006516625738340220e-01,-6.952018054173780826e-06,-7.330438113696213787e-03
4.890578115623124944e+01,3.303253097929211846e-01,8.006255545264183704e-01,-6.948714040319603491e-06,-4.000179464245683103e-03
4.892178435687137750e+01,3.303251986965906051e-01,8.005994604357493660e-01,-6.945374476458043844e-06,2.212250857997566465e-03
4.893778755751150555e+01,3.303250876394143165e-01,8.005733802943674204e-01,-6.941999287510269845e-06,4.906689585762716646e-03
4.895379075815163361e+01,3.303249766214060856e-01,8.005473140948171640e-01,-6.938588569510573123e-06,-1.480715107102027576e-02
4.896979395879176167e+01,3.303248656426472363e-01,8.005212618296477789e-01,-6.935142590064335977e-06,4.378361064343476612e-03
4.898579715943188972e+01,3.303247547032862053e-01,8.004952234914129994e-01,-6.931661787085152682e-06,1.945502696274459958e-02
4.900180036007201778e+01,3.303246438035389310e-01,8.004691990726707784e-01,-6.928146769863419152e-06,-1.794707314214253821e-02
4.901780356071214584e+01,3.303245329436885758e-01,8.004431885659838430e-01,-6.924598318316932399e-06,5.689748200457293674e-03
4.903380676135227390e+01,3.303244221240858036e-01,8.004171919639191390e-01,-6.921017383615390983e-06,7.626997256489449414e-03
4.904980996199240195e+01,3.303243113451484470e-01,8.003912092590481642e-01,-6.917405087653039075e-06,1.481217208544000161e-03
4.906581316263253001e+01,3.303242006073618398e-01,8.003652404439470791e-01,-6.913762723048666459e-06,-2.022402807286798575e-03
4.908181636327265807e+01,3.303240899112785955e-01,8.003392855111960413e-01,-6.910091753561942163e-06,-2.361539751729803405e-02
4.909781956391278612e+01,3.303239792575187184e-01,8.003133444533802043e-01,-6.906393813815858707e-06,1.193613987680101733e-02
4.911382276455291418e+01,3.303238686467694363e-01,8.002874172630888294e-01,-6.902670708908154040e-06,-3.306905072297364450e-03
4.912982596519304224e+01,3.303237580797854234e-01,8.002615039329157298e-01,-6.898924414841522967e-06,-2.124784763008684234e-03
4.914582916583317029e+01,3.303236475573887998e-01,8.002356044554591596e-01,-6.895157078773417325e-06,1.221172164003163363e-02
4.916183236647329124e+01,3.303235370804687987e-01,8.002097188233221470e-01,-6.891371018086234201e-06,-2.346734495891265523e-02
4.917783556711341930e+01,3.303234266499821548e-01,8.001838470291116057e-01,-6.887568721136716476e-06,-7.450120190585416118e-04
4.919383876775354736e+01,3.303233162669529932e-01,8.001579890654394456e-01,-6.883752847172686096e-06,5.897558013924277323e-03
4.920984196839367542e+01,3.303232059324726078e-01,8.001321449249217954e-01,-6.879926225625276892e-06,7.137578275018637529e-03
4.922584516903380347e+01,3.303230956476997937e-01,8.001063146001792248e-01,-6.876091857149768671e-06,6.030137441061277429e-03
4.924184836967393153e+01,3.303229854138606814e-01,8.000804980838367442e-01,-6.872252912806797731e-06,2.033611025555793692e-02
4.925785157031405959e+01,3.303228752322486805e-01,8.000546953685241380e-01,-6.868412734201134739e-06,2.780712113959804988e-03
4.927385477095418764e+01,3.303227651042245916e-01,8.000289064468752986e-01,-6.864574833662095976e-06,1.013268026812206603e-02
4.928985797159431570e+01,3.303226550312165499e-01,8.000031313115287812e-01,-6.860742894160276606e-06,7.674889971000059714e-03
4.930586117223444376e+01,3.303225450147200259e-01,7.999773699551274708e-01,-6.856920768932850407e-06,-1.485333173281201159e-02
4.932186437287457181e+01,3.303224350562978806e-01,7.999516223703189155e-01,-6.853112482302359254e-06,-7.719201545217910070e-03
4.933786757351469987e+01,3.303223251575802544e-01,7.999258885497548821e-01,-6.849322228538734514e-06,2.079878086380144292e-02
4.935387077415482793e+01,3.303222153202646783e-01,7.999001684860916894e-01,-6.845554372719719893e-06,-2.746748533846051377e-03
4.936987397479495598e+01,3.303221055461161293e-01,7.998744621719902081e-01,-6.841813450647604711e-06,-6.887371860361350944e-04
4.938587717543508404e+01,3.303219958369666975e-01,7.998487696001158609e-01,-6.838104167961045476e-06,-1.319157154150618454e-02
4.940188037607521210e+01,3.303218861947160301e-01,7.998230907631381781e-01,-6.834431401245288917e-06,-3.449499196246535917e-03
4.941788357671534015e+01,3.303217766213309980e-01,7.997974256537315751e-01,-6.830800197241138072e-06,-1.315010295232477838e-02
4.943388677735546821e+01,3.303216671188459186e-01,7.997717742645745753e-01,-6.827215773441697166e-06,-6.106581756154839946e-03
4.944988997799559627e+01,3.303215576893623884e-01,7.997461365883504758e-01,-6.823683517453993375e-06,5.520162742248109662e-03
4.946589317863572433e+01,3.303214483350493391e-01,7.997205126177467926e-01,-6.820208987179388060e-06,-8.326657526703463291e-03
4.948189637927585238e+01,3.303213390581431486e-01,7.996949023454554828e-01,-6.816797911105010321e-06,-6.162530042513438347e-03
4.949789957991598044e+01,3.303212298609473629e-01,7.996693057641733882e-01,-6.813456187665378749e-06,1.336484470499044348e-02
4.951390278055610850e+01,3.303211207458330856e-01,7.996437228666012365e-01,-6.810189886116702063e-06,4.689229539123984658e-03
4.952990598119623655e+01,3.303210117152386438e-01,7.996181536454447514e-01,-6.807005245662578474e-06,5.146188624967851233e-03
4.954590918183636461e+01,3.303209027716696999e-01,7.995925980934136534e-01,-6.803908675842573750e-06,9.930890945043171700e-03
4.956191238247649267e+01,3.303207939135033300e-01,7.995670562031885753e-01,-6.800896110006893203e-06,-5.525862796014672021e-03
4.957791558311662072e+01,3.303206851263672528e-01,7.995415279673522280e-01,-6.797931134422396937e-06,-3.918655327177418025e-03
4.959391878375674878e+01,3.303205764070328843e-01,7.995160133785834677e-01,-6.795005611681670388e-06,-2.060011706568499329e-02
4.960992198439687684e+01,3.303204677535473421e-01,7.994905124295754728e-01,-6.792114642092950128e-06,7.320288256853266402e-03
4.962592518503700489e+01,3.303203591640230807e-01,7.994650251130257512e-01,-6.789253491901181548e-06,-2.085850810700283584e-03
4.964192838567713295e+01,3.303202506366381686e-01,7.994395514216360299e-01,-6.786417594273341791e-06,-5.747409838363094612e-05
4.965793158631726101e+01,3.303201421696359552e-01,7.994140913481122546e-01,-6.783602548646183727e-06,-1.091454982858217244e-02
4.967393478695738906e+01,3.303200337613255155e-01,7.993886448851648119e-01,-6.780804121253591887e-06,6.184197499799516662e-03
4.968993798759751712e+01,3.303199254100812610e-01,7.993632120255084184e-01,-6.778018244835148920e-06,6.251165705134868397e-03
4.970594118823764518e+01,3.303198171143431061e-01,7.993377927618620093e-01,-6.775241018289190897e-06,1.801596899297369788e-03
4.972194438887777324e+01,3.303197088726164132e-01,7.993123870869486280e-01,-6.772468707269552191e-06,-1.590450424719171835e-02
4.973794758951790129e+01,3.303196006834721032e-01,7.992869949934962026e-01,-6.769697743741476259e-06,-8.438344872285362397e-03
4.975395079015802935e+01,3.303194925455466002e-01,7.992616164742362139e-01,-6.766924726356315922e-06,-3.579619022113645472e-04
4.976995399079815741e+01,3.303193844575416094e-01,7.992362515219051389e-01,-6.764146419646621666e-06,-8.384008510446905316e-03
4.978595719143828546e+01,3.303192764182245611e-01,7.992109001292433401e-01,-6.761359754969831215e-06,3.847924137063001970e-03
4.980196039207841352e+01,3.303191684264282224e-01,7.991855622889956212e-01,-6.758561829856013503e-06,1.004774654349564408e-02
4.981796359271854158e+01,3.303190604810508080e-01,7.991602379939110046e-01,-6.755749908160524342e-06,-7.565689087524520191e-03
4.983396679335866963e+01,3.303189525810562022e-01,7.991349272367429535e-01,-6.752921420202784297e-06,-1.823978048994991628e-03
4.984996999399879769e+01,3.303188447254735705e-01,7.991096300102490391e-01,-6.750073962474845146e-06,-6.863154871292199630e-03
4.986597319463892575e+01,3.303187369133976925e-01,7.990843463071913844e-01,-6.747205297905067845e-06,1.030199598384077056e-02
4.988197639527905380e+01,3.303186291439887401e-01,7.990590761203363313e-01,-6.744313355344644378e-06,8.958784914991553897e-03
4.989797959591918186e+01,3.303185214164723327e-01,7.990338194424543294e-01,-6.741396229956175823e-06,2.660930882085068769e-02
4.991398279655930992e+01,3.303184137301397039e-01,7.990085762663204916e-01,-6.738452183463472522e-06,6.443398455176702945e-05
4.992998599719943797e+01,3.303183060843475349e-01,7.989833465847139271e-01,-6.735479643790731608e-06,-9.346903445542002753e-03
4.994598919783956603e+01,3.303181984785178993e-01,7.989581303904180754e-01,-6.732477204313136454e-06,4.089490419801227079e-03
4.996199239847969409e+01,3.303180909121383735e-01,7.989329276762209275e-01,-6.729443625438924492e-06,-2.330648045312724761e-03
4.997799559911982215e+01,3.303179833847620928e-01,7.989077384349144717e-01,-6.726377833166097275e-06,1.905586521234442889e-03
4.999399879975995020e+01,3.303178758960075845e-01,7.988825626592952478e-01,-6.723278919776309870e-06,1.243367801744346517e-02
5.001000200040007826e+01,3.303177684455589347e-01,7.988574003421639036e-01,-6.720146143737726341e-06,-2.852436888942869262e-03
