I,v,v_noisy
5.474549899977772327e+01,4.965979890689484932e+01,5.015144108849428761e+01
5.476772616136918970e+01,4.965831435079727640e+01,5.069918002358205911e+01
5.478995332296065612e+01,4.965683074032199329e+01,5.011707866823849855e+01
5.481218048455211544e+01,4.965534807456580069e+01,5.031878494566286975e+01
5.483440764614358187e+01,4.965386635262663617e+01,5.087869434313802230e+01
5.485663480773504830e+01,4.965238557360357419e+01,4.981124975812091549e+01
5.487886196932651472e+01,4.965090573659684736e+01,4.894851381587106687e+01
5.490108913091798115e+01,4.964942684070782519e+01,4.900877804465055476e+01
5.492331629250944047e+01,4.964794888503902115e+01,5.001029620106918117e+01
5.494554345410090690e+01,4.964647186869409268e+01,4.988174117637494476e+01
5.496777061569237333e+01,4.964499579077784119e+01,4.987032348439949914e+01
5.498999777728383975e+01,4.964352065039617656e+01,4.858772765548397388e+01
5.501222493887529907e+01,4.964204644665618105e+01,4.964119270920797078e+01
5.503445210046676550e+01,4.964057317866607377e+01,5.102294343192235004e+01
5.505667926205823193e+01,4.963910084553516100e+01,4.972426591159442921e+01
5.507890642364969835e+01,4.963762944637392138e+01,5.080787586109814669e+01
5.510113358524115768e+01,4.963615898029392781e+01,4.996407716421787626e+01
5.512336074683262410e+01,4.963468944640791136e+01,4.942936541014368146e+01
5.514558790842409053e+01,4.963322084382971866e+01,5.078654444704626059e+01
5.516781507001555696e+01,4.963175317167429057e+01,5.128706622604860854e+01
5.519004223160701628e+01,4.963028642905774745e+01,5.033747736216990631e+01
5.521226939319848270e+01,4.962882061509726839e+01,5.090025481480489589e+01
5.523449655478994913e+01,4.962735572891118352e+01,4.932688140381451802e+01
5.525672371638141556e+01,4.962589176961893145e+01,4.868975073544892496e+01
5.527895087797288198e+01,4.962442873634106633e+01,4.803181128832798663e+01
5.530117803956434130e+01,4.962296662819925075e+01,4.975673338915937194e+01
5.532340520115580773e+01,4.962150544431626287e+01,5.112725446018975362e+01
5.534563236274727416e+01,4.962004518381598217e+01,4.920109309536679376e+01
5.536785952433874058e+01,4.961858584582338949e+01,4.837892432871379356e+01
5.539008668593019991e+01,4.961712742946460963e+01,4.977026793245899228e+01
5.541231384752166633e+01,4.961566993386681190e+01,4.969468715044201446e+01
5.543454100911313276e+01,4.961421335815832379e+01,4.963677162442363056e+01
5.545676817070459919e+01,4.961275770146852437e+01,4.870162989220517602e+01
5.547899533229605851e+01,4.961130296292792252e+01,5.108189222970395349e+01
5.550122249388752493e+01,4.960984914166812132e+01,4.903426000302109600e+01
5.552344965547899136e+01,4.960839623682178967e+01,4.938072756655704154e+01
5.554567681707045779e+01,4.960694424752273335e+01,4.809237727059802836e+01
5.556790397866192421e+01,4.960549317290580262e+01,5.007970682495850667e+01
5.559013114025338353e+01,4.960404301210699174e+01,5.117766716903128099e+01
5.561235830184484996e+01,4.960259376426334654e+01,5.053533294872051584e+01
5.563458546343631639e+01,4.960114542851299291e+01,4.839291506642483398e+01
5.565681262502778281e+01,4.959969800399515805e+01,5.021729293566210828e+01
5.567903978661924214e+01,4.959825148985015630e+01,4.845826438853191576e+01
5.570126694821070856e+01,4.959680588521936784e+01,4.925597300100131548e+01
5.572349410980217499e+01,4.959536118924525283e+01,4.911031433045519634e+01
5.574572127139364142e+01,4.959391740107136570e+01,5.018958387083032591e+01
5.576794843298510074e+01,4.959247451984232669e+01,4.996828723243759640e+01
5.579017559457656716e+01,4.959103254470383604e+01,4.918316207859586342e+01
5.581240275616803359e+01,4.958959147480263852e+01,4.935465376618102340e+01
5.583462991775950002e+01,4.958815130928660153e+01,5.083497939459329018e+01
5.585685707935095934e+01,4.958671204730461568e+01,4.807114183070192581e+01
5.587908424094242577e+01,4.958527368800665158e+01,4.895788440430354171e+01
5.590131140253389219e+01,4.958383623054375988e+01,5.149185374842051033e+01
5.592353856412535862e+01,4.958239967406804283e+01,4.963693725498261955e+01
5.594576572571682505e+01,4.958096401773266848e+01,4.862910515786875010e+01
5.596799288730828437e+01,4.957952926069185651e+01,5.007791974100718591e+01
5.599022004889975079e+01,4.957809540210091370e+01,5.046134589348373822e+01
5.601244721049121722e+01,4.957666244111617004e+01,4.867906004888234861e+01
5.603467437208268365e+01,4.957523037689503553e+01,4.948423822868039679e+01
5.605690153367414297e+01,4.957379920859595757e+01,4.909738020757151844e+01
5.607912869526560939e+01,4.957236893537845646e+01,5.035576395696601537e+01
5.610135585685707582e+01,4.957093955640308991e+01,4.992815444115010592e+01
5.612358301844854225e+01,4.956951107083145303e+01,4.910875384820690925e+01
5.614581018004000157e+01,4.956808347782619961e+01,5.053201717108647983e+01
5.616803734163146800e+01,4.956665677655104929e+01,4.922297974990671321e+01
5.619026450322293442e+01,4.956523096617075907e+01,5.165785476455342007e+01
5.621249166481440085e+01,4.956380604585108074e+01,5.087525873918255570e+01
5.623471882640586728e+01,4.956238201475888161e+01,4.939985658313612049e+01
5.625694598799732660e+01,4.956095887206201667e+01,4.990172279532444577e+01
5.627917314958879302e+01,4.955953661692938539e+01,5.078004661093044092e+01
5.630140031118025945e+01,4.955811524853095307e+01,5.016252648448482887e+01
5.632362747277172588e+01,4.955669476603767976e+01,4.864948123103095412e+01
5.634585463436318520e+01,4.955527516862159132e+01,4.911860076828081390e+01
5.636808179595465162e+01,4.955385645545572260e+01,4.912313752914455733e+01
5.639030895754611805e+01,4.955243862571415292e+01,4.930300758462207966e+01
5.641253611913758448e+01,4.955102167857198481e+01,4.786338379143089838e+01
5.643476328072904380e+01,4.954960561320535106e+01,5.020498203754930699e+01
5.645699044232051023e+01,4.954819042879139346e+01,5.276935381625554555e+01
5.647921760391197665e+01,4.954677612450829827e+01,4.968365033931665664e+01
5.650144476550344308e+01,4.954536269953526073e+01,4.966482065849201177e+01
5.652367192709490240e+01,4.954395015305250638e+01,4.931960177649281718e+01
5.654589908868636883e+01,4.954253848424126261e+01,5.004213937315542893e+01
5.656812625027783525e+01,4.954112769228379420e+01,4.890473326471951054e+01
5.659035341186930168e+01,4.953971777636338203e+01,4.918219732788399057e+01
5.661258057346076811e+01,4.953830873566429460e+01,4.997214016332755904e+01
5.663480773505222743e+01,4.953690056937183073e+01,4.731156323494279548e+01
5.665703489664369386e+01,4.953549327667230529e+01,4.887804644665829557e+01
5.667926205823516028e+01,4.953408685675303502e+01,5.106613659436810337e+01
5.670148921982662671e+01,4.953268130880233855e+01,5.025294620688178071e+01
5.672371638141808603e+01,4.953127663200954345e+01,4.962038817969360593e+01
5.674594354300955246e+01,4.952987282556500048e+01,4.973126886194973650e+01
5.676817070460101888e+01,4.952846988866004807e+01,4.710225174714186380e+01
5.679039786619248531e+01,4.952706782048701939e+01,5.015348631822234182e+01
5.681262502778394463e+01,4.952566662023925659e+01,4.917926251429641127e+01
5.683485218937541106e+01,4.952426628711109657e+01,5.071475803245656522e+01
5.685707935096687748e+01,4.952286682029788523e+01,4.990133373442434817e+01
5.687930651255834391e+01,4.952146821899593476e+01,5.019019960990016216e+01
5.690153367414980323e+01,4.952007048240258058e+01,4.811556886369319841e+01
5.692376083574126966e+01,4.951867360971615284e+01,4.802210224935976157e+01
5.694598799733273609e+01,4.951727760013592672e+01,5.146485025121197765e+01
5.696821515892420251e+01,4.951588245286224321e+01,4.932381591420335809e+01
5.699044232051566894e+01,4.951448816709634571e+01,4.913889959639554661e+01
5.701266948210712826e+01,4.951309474204052208e+01,5.090482451685655718e+01
5.703489664369859469e+01,4.951170217689803366e+01,5.016125772747113842e+01
5.705712380529006111e+01,4.951031047087311521e+01,5.020812931350170771e+01
5.707935096688152754e+01,4.950891962317098205e+01,5.125932423729120302e+01
5.710157812847298686e+01,4.950752963299782294e+01,4.987368905074648495e+01
5.712380529006445329e+01,4.950614049956084273e+01,4.936495129360796597e+01
5.714603245165591971e+01,4.950475222206817705e+01,4.913634385359188883e+01
5.716825961324738614e+01,4.950336479972896342e+01,4.751107112757332374e+01
5.719048677483884546e+01,4.950197823175331280e+01,4.942212899998378361e+01
5.721271393643031189e+01,4.950059251735229537e+01,4.938537025979938022e+01
5.723494109802177832e+01,4.949920765573796189e+01,4.891205007661527304e+01
5.725716825961324474e+01,4.949782364612332231e+01,5.184745129138519104e+01
5.727939542120471117e+01,4.949644048772237426e+01,4.861136837306749214e+01
5.730162258279617049e+01,4.949505817975006750e+01,4.909913089640738093e+01
5.732384974438763692e+01,4.949367672142231811e+01,4.893922609612386054e+01
5.734607690597910334e+01,4.949229611195600143e+01,4.904133480957553815e+01
5.736830406757056977e+01,4.949091635056898042e+01,5.015267018641125674e+01
5.739053122916202909e+01,4.948953743648003467e+01,4.909530032930320687e+01
5.741275839075349552e+01,4.948815936890894562e+01,5.005725906270702552e+01
5.743498555234496195e+01,4.948678214707642553e+01,5.192987237558441649e+01
5.745721271393642837e+01,4.948540577020415299e+01,4.916731774149364753e+01
5.747943987552788769e+01,4.948403023751475160e+01,4.889433285395597295e+01
5.750166703711935412e+01,4.948265554823183265e+01,4.900554288919084200e+01
5.752389419871082055e+01,4.948128170157990269e+01,5.075405087204991617e+01
5.754612136030228697e+01,4.947990869678447012e+01,4.991605381802130381e+01
5.756834852189374629e+01,4.947853653307195998e+01,4.988714270327173494e+01
5.759057568348521272e+01,4.947716520966976361e+01,4.918664388894976014e+01
5.761280284507667915e+01,4.947579472580621029e+01,4.902331669656609847e+01
5.763503000666814557e+01,4.947442508071056011e+01,5.136541236657861731e+01
5.765725716825961200e+01,4.947305627361305369e+01,5.115879175156884884e+01
5.767948432985107132e+01,4.947168830374481985e+01,4.867729361073298122e+01
5.770171149144253775e+01,4.947032117033798215e+01,4.861795330324423503e+01
5.772393865303400418e+01,4.946895487262557367e+01,4.899537851015499967e+01
5.774616581462547060e+01,4.946758940984157249e+01,4.899912302196069902e+01
5.776839297621692992e+01,4.946622478122088751e+01,5.035811729779543100e+01
5.779062013780839635e+01,4.946486098599936554e+01,5.086752635380525334e+01
5.781284729939986278e+01,4.946349802341377710e+01,4.942463187530415070e+01
5.783507446099132920e+01,4.946213589270183064e+01,4.860525586327118219e+01
5.785730162258278853e+01,4.946077459310217961e+01,5.041290352018870635e+01
5.787952878417425495e+01,4.945941412385439406e+01,5.092041992815999407e+01
5.790175594576572138e+01,4.945805448419896777e+01,4.801722392629039859e+01
5.792398310735718781e+01,4.945669567337732531e+01,4.974592727978397733e+01
5.794621026894865423e+01,4.945533769063180785e+01,4.853427052122756891e+01
5.796843743054011355e+01,4.945398053520568737e+01,4.852613833324085135e+01
5.799066459213157998e+01,4.945262420634316669e+01,4.856472624361695978e+01
5.801289175372304641e+01,4.945126870328935098e+01,5.079722330421240173e+01
5.803511891531451283e+01,4.944991402529026203e+01,4.977737386628245986e+01
5.805734607690597215e+01,4.944856017159285955e+01,4.875774544650851539e+01
5.807957323849743858e+01,4.944720714144501272e+01,4.937124062746882913e+01
5.810180040008890501e+01,4.944585493409550736e+01,4.979648882043657920e+01
5.812402756168037143e+01,4.944450354879401743e+01,4.801161781939524786e+01
5.814625472327183076e+01,4.944315298479116905e+01,5.004397206808593523e+01
5.816848188486329718e+01,4.944180324133845517e+01,4.842115976862847049e+01
5.819070904645476361e+01,4.944045431768832799e+01,4.864248340745775323e+01
5.821293620804623004e+01,4.943910621309409947e+01,5.096737170358240832e+01
5.823516336963768936e+01,4.943775892681001949e+01,4.620339609986037743e+01
5.825739053122915578e+01,4.943641245809124030e+01,5.044648919184754732e+01
5.827961769282062221e+01,4.943506680619378812e+01,5.048850306854169645e+01
5.830184485441208864e+01,4.943372197037463422e+01,4.914276417224217397e+01
5.832407201600355506e+01,4.943237794989162381e+01,5.053232439374416174e+01
5.834629917759501438e+01,4.943103474400351871e+01,4.959168589444077213e+01
5.836852633918648081e+01,4.942969235196994759e+01,4.883950138077415204e+01
5.839075350077794724e+01,4.942835077305147706e+01,4.982429309485805646e+01
5.841298066236941366e+01,4.942701000650953347e+01,4.893572912987963264e+01
5.843520782396087299e+01,4.942567005160645266e+01,4.911725464734727353e+01
5.845743498555233941e+01,4.942433090760549419e+01,4.856480743759735219e+01
5.847966214714380584e+01,4.942299257377073474e+01,5.211361415256374130e+01
5.850188930873527227e+01,4.942165504936722442e+01,5.054819626229618734e+01
5.852411647032673159e+01,4.942031833366083760e+01,4.927523668543238244e+01
5.854634363191819801e+01,4.941898242591837231e+01,4.800545545818473414e+01
5.856857079350966444e+01,4.941764732540750060e+01,4.852123409314055635e+01
5.859079795510113087e+01,4.941631303139676845e+01,4.860966391040747681e+01
5.861302511669259729e+01,4.941497954315563845e+01,4.830313037776710416e+01
5.863525227828405662e+01,4.941364685995441874e+01,4.920905081418563753e+01
5.865747943987552304e+01,4.941231498106431985e+01,4.926008641030044544e+01
5.867970660146698947e+01,4.941098390575742627e+01,5.103076965955179389e+01
5.870193376305845590e+01,4.940965363330668936e+01,5.079943509946595981e+01
5.872416092464991522e+01,4.940832416298596286e+01,4.798200085826708516e+01
5.874638808624138164e+01,4.940699549406996027e+01,5.076111722492546363e+01
5.876861524783284807e+01,4.940566762583424776e+01,4.834233907077754822e+01
5.879084240942431450e+01,4.940434055755531517e+01,5.037489849739240810e+01
5.881306957101577382e+01,4.940301428851046239e+01,4.950863304082668037e+01
5.883529673260724024e+01,4.940168881797793432e+01,4.937031300918727084e+01
5.885752389419870667e+01,4.940036414523676456e+01,4.963846731616234820e+01
5.887975105579017310e+01,4.939904026956691752e+01,4.865695328865336222e+01
5.890197821738163242e+01,4.939771719024918184e+01,4.812607708324588884e+01
5.892420537897309885e+01,4.939639490656524146e+01,5.116287003008652334e+01
5.894643254056456527e+01,4.939507341779761873e+01,4.785733105282221800e+01
5.896865970215603170e+01,4.939375272322971711e+01,5.007913241962668138e+01
5.899088686374749813e+01,4.939243282214578556e+01,4.841814596072110533e+01
5.901311402533895745e+01,4.939111371383094706e+01,4.977094601737452706e+01
5.903534118693042387e+01,4.938979539757119142e+01,4.929471044526614065e+01
5.905756834852189030e+01,4.938847787265332556e+01,4.949387931014756958e+01
5.907979551011335673e+01,4.938716113836506594e+01,4.854228371353798366e+01
5.910202267170481605e+01,4.938584519399493189e+01,4.969650904614121600e+01
5.912424983329628247e+01,4.938453003883233094e+01,5.117373075798812465e+01
5.914647699488774890e+01,4.938321567216751617e+01,5.012236986117623871e+01
5.916870415647921533e+01,4.938190209329157199e+01,5.065861608095922719e+01
5.919093131807067465e+01,4.938058930149647097e+01,4.881698362083930931e+01
5.921315847966214108e+01,4.937927729607498861e+01,4.902535196917827420e+01
5.923538564125360750e+01,4.937796607632078860e+01,5.017060011977838485e+01
5.925761280284507393e+01,4.937665564152834463e+01,4.776287196645540689e+01
5.927983996443654036e+01,4.937534599099301147e+01,5.037851044719104721e+01
5.930206712602799968e+01,4.937403712401095390e+01,4.930455221607423510e+01
5.932429428761946610e+01,4.937272903987918227e+01,4.912590035836306868e+01
5.934652144921093253e+01,4.937142173789557376e+01,5.084553003405246585e+01
5.936874861080239896e+01,4.937011521735882269e+01,4.851443792207838612e+01
5.939097577239385828e+01,4.936880947756846183e+01,5.078685085177632885e+01
5.941320293398532471e+01,4.936750451782486948e+01,4.817177819890056867e+01
5.943543009557679113e+01,4.936620033742926239e+01,4.808234723096889951e+01
