N,E,G,L,L_noisy
1.636851748184587763e+01,9.661083952953674725e+00,2.797732500224305241e+01,2.914910622146293484e+00,2.931724813279313668e+00
3.456908702321185523e+00,1.543569823731432322e+01,4.462953255412001496e+00,3.457765583893555927e+00,3.449154118198762387e+00
1.573658344109717389e-01,1.214142238905170501e+01,1.712873965034574342e+00,4.625877645370488622e+00,4.600505993831458085e+00
1.474081283640156670e+01,1.669350000913097176e+02,1.706293656471776643e+01,2.845030358635571410e+00,2.807237685415738149e+00
4.068265865058742214e-01,1.921842401505814166e+02,1.788578606143380156e+01,2.097558466349992212e+00,2.096440748152496258e+00
5.077059863936189998e+01,2.014987680588320984e+01,2.714197562042138401e+01,2.722494052678314347e+00,2.719063901329716426e+00
9.207084402771405962e+01,1.237441594997239314e+01,6.152195702886070094e+00,2.855872182025468220e+00,2.856088112507798815e+00
7.059674549360549634e+01,1.790397005628990428e+02,3.331933742804057630e+00,3.003773020151250694e+00,3.004612229689719083e+00
3.520939235658364641e-01,5.685571180886283571e+01,1.667364069843481289e+01,2.680387138082501508e+00,2.704235258144267906e+00
5.981902904805425969e+00,1.935124224826466843e+02,1.005040116817224316e+01,3.037379229497505495e+00,3.018456921952969108e+00
4.294074382660893718e+01,5.849442095516607054e+01,3.672836080458038666e+00,3.046349062504890348e+00,3.030346678483990530e+00
7.523519835131426525e+00,7.289143183360179989e+01,2.587745620627651011e+00,3.354861856893462058e+00,3.392663526631076287e+00
1.595024020880876914e-01,7.897741476349003165e+01,2.329999949416158067e+00,5.031141480804219412e+00,5.045984498071889313e+00
6.064702696433534879e-01,2.157842822039494308e+02,2.023401214117442226e+00,3.798339399149196716e+00,3.791768978484634456e+00
1.029426532648666104e+01,3.360966647435149213e+01,1.044741712269116718e+00,3.643152371707242487e+00,3.601848205485292720e+00
1.379340358270276345e+00,5.155199319132035640e+01,2.825112430726230528e+00,3.672524579559993452e+00,3.654960648637476162e+00
3.092820844096744182e-01,3.518608111787153803e+01,1.564131356559381736e+00,4.181925743071568391e+00,4.174158771355477526e+00
4.972648173817860062e+00,2.937205987365888049e+01,1.532670930645156204e+01,3.132581455684505300e+00,3.130320827186379606e+00
3.631367213522032955e+01,8.358398501331529928e+01,3.864023861493824263e+00,3.050460005042335609e+00,3.053663077615496935e+00
1.099642843483833943e+01,1.307314002961719268e+01,3.335756570796678755e+00,3.296294746582932866e+00,3.291144190902932198e+00
6.194661150646511016e-01,9.986962575357607363e+01,1.505512626141814181e+01,4.035991357816349989e+00,4.058308026595645934e+00
3.784461240837278528e-01,1.272682668218973490e+01,3.505402358976485555e+00,4.506934622187550588e+00,4.482580933563235170e+00
2.145377777599807578e-01,5.951593187421676845e+01,2.632909263754474427e+00,4.844795418967406953e+00,4.838483131623559252e+00
6.674997253180173784e-01,6.563374703308670632e+01,2.590604131763351603e+01,4.027377058307960667e+00,4.013145847451601966e+00
5.944121103091146274e+00,4.627247026443108524e+01,8.279688181302516270e+00,3.172692971004392071e+00,3.187507678385439469e+00
5.400695431443435979e+01,9.306944333016277326e+00,1.968124779214693865e+00,3.151629026837693193e+00,3.154494978449627229e+00
6.397349654643555983e-01,2.310066813751297587e+01,1.630261515338865985e+00,4.034496616163119498e+00,4.049591227373232627e+00
1.742145052891027035e+01,1.332755533001474113e+01,5.076819837426776338e+00,3.137935075220724457e+00,3.138797689592528695e+00
7.061043636038530735e+01,1.881799195201556785e+01,1.027204808002188496e+00,3.401049439798000229e+00,3.475402248942299099e+00
1.254819884933167318e+00,1.675485220979911105e+01,6.313500014877077682e+00,3.660464465296811909e+00,3.674193944512263332e+00
2.100223835588491283e+01,1.885524714706124527e+01,2.492300736577667308e+01,2.859889145622008577e+00,2.844152944589745768e+00
9.485927574772594539e+01,1.427094389991906382e+02,1.938464245129305263e+00,3.116517210115113734e+00,3.115723565497910297e+00
5.384950513804580563e-01,2.121743593442898757e+01,1.316416338682057230e+01,4.913556625518749499e+00,4.904850798728324968e+00
4.399390070433685018e+00,1.532630520120489734e+02,1.922179232283964367e+00,3.479016026281303908e+00,3.493497327750433534e+00
4.223231659356618906e+01,1.213803722295416598e+01,1.429822703687083241e+01,2.845437710071297310e+00,2.864188478980558283e+00
2.596776725830118870e-01,1.351660136355278574e+01,1.783348773346114058e+01,3.275839896724176192e+00,3.282857198892224382e+00
1.688262259428490730e-01,9.338848235465418668e+01,2.716921089531512123e+01,3.112021667488815702e+00,3.107813745218520385e+00
8.222047948706062925e+00,1.452593728646906790e+01,1.403397246426239242e+01,3.103544118903920790e+00,3.089602283698740237e+00
6.052955173427319480e+00,1.304196492029037415e+02,7.554694127963948347e+00,3.118908246410756480e+00,3.150433030920403610e+00
5.244872008484804127e+01,1.001732299252215341e+01,1.707113429550642492e+00,3.197521041845379663e+00,3.219335154269081567e+00
9.436189042727569642e+00,2.047646525925498509e+02,2.309574246991849211e+00,3.311297403550709895e+00,3.252213468985151845e+00
5.259136062513018572e+01,2.529031842445926870e+01,4.878597638802678382e+00,2.972139642220026801e+00,2.973013358866160250e+00
3.684405513738344684e+00,7.819351618227589995e+01,6.062576918110034185e+00,3.274762599161836540e+00,3.257521280988051604e+00
7.561611877655839642e+00,2.570671858323200709e+01,3.640364670316048379e+00,3.320542413991458996e+00,3.312591810176467089e+00
2.950468075028626558e+01,6.025883583190455539e+01,7.599404122511155713e+00,2.952199406772277435e+00,2.985648704557772426e+00
1.727976689968666157e+00,1.045012392355203872e+02,1.588118272687245991e+01,3.219120270568855080e+00,3.196060947579331124e+00
1.651363873881305233e+00,1.218673547787923894e+01,4.866574488522353192e+00,3.644195152453278297e+00,3.623007639869613161e+00
1.251852032972650797e+01,1.208135682680643299e+02,1.531862575843266328e+01,2.901948216346165399e+00,2.950682160235627904e+00
1.518029447479471439e-01,4.284876439458720654e+01,4.179003853374966937e+00,2.832499678011524580e+00,2.822675087674791694e+00
2.432426381602478038e+00,3.638296728458989548e+01,1.248726345250234004e+01,3.287454520040934192e+00,3.282456954813441463e+00
2.804731239492835870e-01,1.623841220306297544e+02,2.588077993533669741e+01,2.835831292045353447e+00,2.858454110185585595e+00
2.494850431785915479e+00,1.991240027284365226e+02,2.948677347435423002e+01,2.964239269462767279e+00,2.953832090031712987e+00
1.097491227277853365e-01,1.429780522130394083e+01,8.010786068676514660e+00,3.624110556380235604e+00,3.624648395147865632e+00
1.422509551386473281e-01,9.853013524156558844e+01,2.979420552463301952e+00,-1.022269061723055650e+00,-1.017507281906825822e+00
4.065979474560169393e+00,2.324315567516836154e+02,1.025285084944184577e+00,3.691782256355257363e+00,3.719827426694997108e+00
8.244735318047454742e-01,1.578219837096209233e+01,2.934179361182033929e+00,3.932853643894756779e+00,3.900430942279373703e+00
1.308028494162528155e+01,1.902411144506003495e+02,6.582535987929543531e+00,3.029034468410241487e+00,3.012272589812816648e+00
4.762768412887067981e+00,1.379996472450052920e+02,9.252992169507329834e+00,3.109277788069923609e+00,3.106641398115460362e+00
2.869934284143739855e+00,1.836638326511903188e+02,6.807132342264162972e+00,3.226079500127246202e+00,3.244239377972261362e+00
3.759329822942794408e+01,7.793863245645003701e+01,1.767752559726880612e+00,3.246748130272211874e+00,3.233866413468253320e+00
1.406252314892164901e-01,1.337156307778242770e+01,5.081948611973598595e+00,3.371697832466742817e+00,3.380925129468412837e+00
6.419330274059723251e+01,3.272751878850130680e+01,3.299430494376583756e+00,3.021267889842195409e+00,3.010984133470838042e+00
1.792998643438059314e-01,3.873577408027558988e+01,2.958925827125258223e+01,3.252943656391690475e+00,3.245043873509077414e+00
1.395127710195393500e-01,4.444897729306416068e+01,2.305102979641261651e+00,5.488905181653268350e+00,5.514386587957567976e+00
7.678957891468699870e+01,8.690779397722639743e+00,2.505509754124122068e+01,2.692548824908386429e+00,2.687831103202200200e+00
3.065613961959096079e-01,9.783556965535384009e+00,2.645861188561895005e+01,3.249557122813817589e+00,3.308789144798347071e+00
2.432365686150547823e+00,1.976010061522433432e+02,8.345797372797541414e+00,3.206335943801920330e+00,3.213521436586669111e+00
1.239820288885760791e+00,8.455972121395561203e+00,2.854391986890443711e+00,3.854233291804568307e+00,3.876750288390778731e+00
6.395401781869946012e-01,1.419944853641830917e+01,8.634457237425635867e+00,4.085670314311299123e+00,4.100511117316210097e+00
3.445846255915564704e+00,1.370097092828349048e+02,2.298656078157890192e+01,2.993458984891693930e+00,2.962339092962758436e+00
4.403621502183852954e+01,1.225651411468673473e+02,1.343066505430677537e+01,2.786054959944083365e+00,2.755250561797286224e+00
1.874766934517914763e+00,3.547284091832742092e+01,1.161405819104324522e+01,3.364053892246864130e+00,3.373797406025224266e+00
7.747540712805021990e+00,9.243212961277869510e+00,1.891752789020357595e+00,3.502193052087235969e+00,3.480077136865646015e+00
7.348196224552854972e+01,2.978230469799241575e+01,3.097367267244765543e+01,2.646573622668448422e+00,2.635619873910580058e+00
2.234152123775432930e+00,6.113306914068289188e+01,5.799368785510982782e+00,3.398779665693497432e+00,3.392049283268977700e+00
9.463346707666745461e-01,1.052664845561936957e+01,3.229305573387920347e+00,3.908607757245514680e+00,3.890268781420501476e+00
2.821429611508948998e+00,1.294275572963477998e+02,2.846046716253649578e+00,3.452388563363586460e+00,3.476053919887291510e+00
2.457805980027139725e+01,6.776248083444212966e+01,1.384370818898803712e+01,2.868676173180426225e+00,2.884257191029889089e+00
1.162785945602504611e+01,1.065732003196018240e+02,2.099812110748985106e+00,3.336208624897646580e+00,3.339704193930993270e+00
7.743282718735440540e+01,2.350084310293572969e+02,2.397903603841949671e+00,3.076672951519058508e+00,3.087897306719577184e+00
1.033593628969047717e+00,3.283106807716178110e+01,1.639800946456715636e+01,3.529235912697981981e+00,3.511099394517045003e+00
6.435167683405066441e+01,6.496779866406617998e+01,4.423232585592694832e+00,2.959691277807626530e+00,2.977179734180212201e+00
1.386750543645917100e+00,1.228383803770821316e+02,6.641893504633126000e+00,3.421252213072222492e+00,3.404239510559994741e+00
1.106953056242328537e-01,1.274801823133272727e+01,8.135431011453075456e+00,3.643646725743302284e+00,3.674866016950677938e+00
8.574040720894927858e+00,1.843202419167141102e+02,9.742566361490990090e+00,3.002338319988744786e+00,2.988980762817476489e+00
6.519103485187197577e+01,7.453035361501922296e+01,3.555390084516388161e+00,3.002524534983741500e+00,2.991428319909210654e+00
5.194711111458331088e-01,7.466690903708537519e+01,1.680421103369544866e+00,3.961919789922646817e+00,3.985214051430967963e+00
4.979999573559673820e+01,2.450888003404724458e+01,1.209446696022063605e+01,2.832719175528188416e+00,2.845704285333574113e+00
3.331402631668794356e+01,1.147069624743560823e+01,6.702774656184906199e+00,2.991182409914091789e+00,2.972085357522350257e+00
9.060841104957256809e-01,2.631780427673477973e+01,2.800504369932003357e+01,3.580713854739878244e+00,3.592789790260647820e+00
2.245986135909162229e+01,5.326894151757388585e+01,1.755074352628955126e+01,2.852914473674418083e+00,2.852902037698636928e+00
9.461028076062540926e-01,1.380458068903559479e+02,1.203108592750826933e+00,3.839652695986961461e+00,3.840019969539683942e+00
7.583528679409893947e+00,7.443516788456328470e+01,1.474352406350817990e+00,3.519650737935562823e+00,3.532052229924087516e+00
3.160551959849051684e+00,1.789220199407974476e+01,2.096060461477261683e+01,3.214648500919511154e+00,3.227005071251344059e+00
4.179705447657696138e-01,1.443502405141842715e+01,2.473545639651302963e+01,2.703371475014561209e+00,2.723782914645447306e+00
1.948103528760295022e+00,1.762049275258135594e+01,1.190350968959140765e+01,3.417339074675147081e+00,3.427029659890998392e+00
1.594163125090244160e+00,5.706066484269794614e+01,1.240031298991437581e+01,3.347860304803672804e+00,3.354443025892888119e+00
1.730446842060606727e-01,1.342889311329298430e+01,2.992044236017055070e+01,3.464281130204395431e+00,3.462309272503362845e+00
4.333905005382028719e+01,3.649928386163373517e+01,2.262747606011060508e+00,3.159724505976662545e+00,3.189712930052688300e+00
7.711825144186582603e-01,1.387925951485899532e+02,1.051443059339295161e+00,3.891292271620230281e+00,3.875762629328437292e+00
9.263139875860595396e-01,1.476795683159191164e+01,1.445202762168642519e+00,4.001541747378054126e+00,4.039843493218179482e+00
7.265362126707805146e+01,3.503656145273568967e+01,1.849116512274924240e+00,3.147380618411013575e+00,3.191106515180977432e+00
1.558272694897135269e+00,2.617682807151936331e+01,3.082433146817601965e+01,3.297601393441610185e+00,3.341059800274633229e+00
1.538046320419182988e+00,1.337215758051149237e+02,1.963217187477204817e+01,3.184403371416096640e+00,3.181735170277069091e+00
3.342937851659088011e+01,3.531014559715644907e+01,1.495119882900172614e+00,3.320585430592224441e+00,3.362786687578472655e+00
1.087459094568101081e+00,2.308384283877042975e+01,2.755856019901619547e+00,3.813278890071629235e+00,3.836365891053358901e+00
7.230769901982809245e+01,1.390386813419258161e+01,2.454313866765499341e+01,2.696672791192629592e+00,2.718247195907267155e+00
2.680207539198192102e+00,1.168996099439300878e+02,1.402873768277528965e+00,3.663205385399291636e+00,3.729219736041784028e+00
1.364982579625336312e+00,4.495373262612035603e+01,2.965551586550145657e+01,3.282884389158679639e+00,3.286995360839209734e+00
9.036234112426845266e-01,2.806747418025241458e+01,1.749207380872536532e+01,3.624498778522968312e+00,3.636121760429176675e+00
8.527121337941848678e-01,1.128412194801998965e+02,1.119926480848033812e+00,3.885173978230492153e+00,3.860196355811991609e+00
8.406185069597476911e+01,1.961412710845480376e+02,3.578139145614381178e+00,2.970267324502236406e+00,2.926004086226414280e+00
2.902575129268529341e+00,2.090609819689165647e+02,1.530320951290596199e+01,3.053042973213464961e+00,3.059013919953892380e+00
1.590471776972165185e-01,9.804216854361289535e+00,3.311307716770755416e+00,9.816646820918051297e-01,9.904616268699650838e-01
1.712589535401561891e-01,1.409604462763561514e+02,2.396090051481519723e+01,3.042393605481716889e+00,3.056720681130170369e+00
2.173459389126973917e+01,4.968937863326121374e+01,3.150317156584802802e+01,2.773143829695973395e+00,2.779443737121037206e+00
4.969566982992849802e+01,3.894299574448226764e+01,2.138051151336127997e+00,3.156613712323405707e+00,3.116985721053011638e+00
7.576728401802283486e+01,9.232475217725212246e+01,5.240389500202176087e+00,2.905694289800729191e+00,2.913408837567080578e+00
1.646575139884805528e-01,1.147883568394268110e+02,1.451724174620025565e+00,4.173774145361723420e+00,4.196448467857366360e+00
5.710264301703247281e-01,1.190984378244360755e+02,1.117416761149631288e+00,3.933520919071514577e+00,3.965191064659923104e+00
3.076181677041478579e+01,4.848530075004116924e+01,2.122232156369813794e+01,2.789189187734042896e+00,2.770412945510570157e+00
2.947760578843412205e+01,3.759377604733427347e+01,3.125692538437022705e+01,2.750096244135175283e+00,2.732445210954488335e+00
2.968004556863132137e+01,1.211094453744935784e+01,6.038772253920035027e+00,3.025034674946348368e+00,3.011316302365272257e+00
3.283603259028071153e-01,5.441823049859446826e+01,4.051759362091197580e+00,4.905813778051967944e+00,4.893180419233005729e+00
1.947430051410794150e+01,3.321396336213867073e+01,2.429131424445678178e+01,2.846591681570603605e+00,2.814304558421453883e+00
1.659532324393677172e+01,1.104271389349072621e+02,6.552031572886551913e+00,3.027403633001235939e+00,3.013828478645833808e+00
5.158004795943309517e+01,2.678398612276723512e+01,4.838581140732875596e+00,2.975889694655458939e+00,3.007688617398578401e+00
2.175029675870628676e+00,1.446766598801584678e+02,4.306433715661549755e+00,3.394032341311161716e+00,3.372913583534222326e+00
