t,C,CB,C_t,dC_dt,dC_dt_noisy
1.231446289257851490e+01,3.847880582114648340e-01,3.248182717497513305e+00,1.921183989155801797e+00,-1.804005360316465745e-02,4.108812517718570673e-02
1.231926385277055402e+01,3.847014637339440934e-01,3.247977668147810526e+00,1.920538862872242847e+00,-1.803378948604569820e-02,9.440964614480149009e-02
1.232406481296259315e+01,3.846148993140590666e-01,3.247772554985761229e+00,1.919893983902312362e+00,-1.802753174205726228e-02,1.239876760211669482e-01
1.232886577315463050e+01,3.845283649209847443e-01,3.247567378063819898e+00,1.919249352148979071e+00,-1.802128034910285836e-02,-3.932260729319536630e-01
1.233366673334666963e+01,3.844418605239997011e-01,3.247362137434388618e+00,1.918604967515236348e+00,-1.801503528518447195e-02,-1.298160627489582802e-02
1.233846769353870698e+01,3.843553860924863730e-01,3.247156833149817956e+00,1.917960829904103548e+00,-1.800879652840234324e-02,9.032421089997379193e-02
1.234326865373074611e+01,3.842689415959307797e-01,3.246951465262404302e+00,1.917316939218623562e+00,-1.800256405695541129e-02,1.573546219450483175e-01
1.234806961392278524e+01,3.841825270039226359e-01,3.246746033824392974e+00,1.916673295361865925e+00,-1.799633784914098089e-02,-5.780297843641150207e-02
1.235287057411482259e+01,3.840961422861555175e-01,3.246540538887975558e+00,1.916029898236924378e+00,-1.799011788335472262e-02,2.012619279683587337e-01
1.235767153430686172e+01,3.840097874124264732e-01,3.246334980505292123e+00,1.915386747746917084e+00,-1.798390413809097810e-02,-1.219637264293557677e-01
1.236247249449889907e+01,3.839234623526365242e-01,3.246129358728429448e+00,1.914743843794988853e+00,-1.797769659194248248e-02,-2.942668109820309463e-02
1.236727345469093819e+01,3.838371670767901089e-01,3.245923673609421467e+00,1.914101186284307587e+00,-1.797149522360028118e-02,3.421685865270336357e-01
1.237207441488297732e+01,3.837509015549955826e-01,3.245717925200250598e+00,1.913458775118067834e+00,-1.796530001185417391e-02,-2.647249838083043927e-01
1.237687537507501467e+01,3.836646657574649955e-01,3.245512113552845967e+00,1.912816610199488343e+00,-1.795911093559218741e-02,-1.084719958379953657e-02
1.238167633526705380e+01,3.835784596545139258e-01,3.245306238719084302e+00,1.912174691431812512e+00,-1.795292797380104721e-02,-2.501746540364139376e-02
1.238647729545909115e+01,3.834922832165618689e-01,3.245100300750789923e+00,1.911533018718310162e+00,-1.794675110556587239e-02,-1.398474779567163498e-02
1.239127825565113028e+01,3.834061364141319039e-01,3.244894299699734308e+00,1.910891591962274205e+00,-1.794058031007034204e-02,-1.030131201817972714e-01
1.239607921584316941e+01,3.833200192178509158e-01,3.244688235617636973e+00,1.910250411067024201e+00,-1.793441556659650105e-02,1.331539841220841791e-01
1.240088017603520676e+01,3.832339315984493733e-01,3.244482108556163258e+00,1.909609475935904133e+00,-1.792825685452512086e-02,-2.110893276840778710e-01
1.240568113622724589e+01,3.831478735267614399e-01,3.244275918566928318e+00,1.908968786472282630e+00,-1.792210415333525542e-02,-2.616688599375436297e-01
1.241048209641928324e+01,3.830618449728279140e-01,3.244069665701795557e+00,1.908328342579641346e+00,-1.791595744172372329e-02,9.802251705121063641e-02
1.241528305661132237e+01,3.829758459064764309e-01,3.243863350012691438e+00,1.907688144161487465e+00,-1.790981669817737210e-02,-2.367439359544354638e-01
1.242008401680336149e+01,3.828898762997441363e-01,3.243656971550784807e+00,1.907048191121126779e+00,-1.790368190335075993e-02,7.605528935668380563e-02
1.242488497699539884e+01,3.828039361247870254e-01,3.243450530367188112e+00,1.906408483361889505e+00,-1.789755303801188191e-02,5.053229997509081639e-03
1.242968593718743797e+01,3.827180253538293164e-01,3.243244026512970724e+00,1.905769020787134727e+00,-1.789143008299268200e-02,-1.366764990629932008e-01
1.243448689737947532e+01,3.826321439591639506e-01,3.243037460039162934e+00,1.905129803300251501e+00,-1.788531301918871996e-02,-6.891386811992414319e-02
1.243928785757151445e+01,3.825462919131519812e-01,3.242830830996751956e+00,1.904490830804658197e+00,-1.787920182755964316e-02,-2.015632523760421679e-02
1.244408881776355358e+01,3.824604691882231844e-01,3.242624139436685482e+00,1.903852103203802493e+00,-1.787309648912879800e-02,8.893333860952218339e-02
1.244888977795559093e+01,3.823746757568756149e-01,3.242417385409869013e+00,1.903213620401162487e+00,-1.786699698498370181e-02,-1.275816564705916090e-01
1.245369073814763006e+01,3.822889115916757730e-01,3.242210568967168083e+00,1.902575382300244256e+00,-1.786090329627540441e-02,-4.366483863191482351e-02
1.245849169833966741e+01,3.822031766652587148e-01,3.242003690159406037e+00,1.901937388804584961e+00,-1.785481540421893221e-02,-2.884234166010178901e-01
1.246329265853170654e+01,3.821174709503277755e-01,3.241796749037365810e+00,1.901299639817749743e+00,-1.784873329009339926e-02,-5.746968910969568745e-02
1.246809361872374566e+01,3.820317944196548465e-01,3.241589745651788590e+00,1.900662135243334605e+00,-1.784265693524172969e-02,-3.865062618461821975e-01
1.247289457891578301e+01,3.819461470460802088e-01,3.241382680053375154e+00,1.900024874984964418e+00,-1.783658632107043562e-02,-1.280932459951754192e-02
1.247769553910782214e+01,3.818605288025125333e-01,3.241175552292784978e+00,1.899387858946293361e+00,-1.783052142905036663e-02,-9.517040804891538364e-02
1.248249649929985949e+01,3.817749396619290470e-01,3.240968362420635795e+00,1.898751087031005591e+00,-1.782446224071598806e-02,4.136140023500952667e-01
1.248729745949189862e+01,3.816893795973753112e-01,3.240761110487505370e+00,1.898114559142814350e+00,-1.781840873766565858e-02,2.516271528409108615e-01
1.249209841968393597e+01,3.816038485819654436e-01,3.240553796543929721e+00,1.897478275185462637e+00,-1.781236090156199103e-02,-3.559928165524474386e-02
1.249689937987597510e+01,3.815183465888817294e-01,3.240346420640403569e+00,1.896842235062722759e+00,-1.780631871413082545e-02,1.834458869496638778e-01
1.250170034006801423e+01,3.814328735913752877e-01,3.240138982827380776e+00,1.896206438678396777e+00,-1.780028215716275564e-02,5.019374061396081332e-02
1.250650130026005158e+01,3.813474295627653499e-01,3.239931483155273906e+00,1.895570885936316508e+00,-1.779425121251163033e-02,-2.363017299407910166e-01
1.251130226045209071e+01,3.812620144764397034e-01,3.239723921674455553e+00,1.894935576740341965e+00,-1.778822586209544143e-02,-4.919235253194328417e-01
1.251610322064412806e+01,3.811766283058546367e-01,3.239516298435255237e+00,1.894300510994364473e+00,-1.778220608789610191e-02,2.137137893288464097e-01
1.252090418083616719e+01,3.810912710245347168e-01,3.239308613487962951e+00,1.893665688602303110e+00,-1.777619187195947359e-02,6.957059366035661663e-02
1.252570514102820631e+01,3.810059426060731225e-01,3.239100866882826946e+00,1.893031109468108042e+00,-1.777018319639531163e-02,-3.994397852515846337e-01
1.253050610122024366e+01,3.809206430241314223e-01,3.238893058670054614e+00,1.892396773495758078e+00,-1.776418004337743106e-02,1.182838566994350304e-01
1.253530706141228279e+01,3.808353722524395191e-01,3.238685188899812051e+00,1.891762680589261114e+00,-1.775818239514326269e-02,1.732363006602358479e-01
1.254010802160432014e+01,3.807501302647958163e-01,3.238477257622224492e+00,1.891128830652655912e+00,-1.775219023399438045e-02,-1.462175990755924249e-01
1.254490898179635927e+01,3.806649170350672184e-01,3.238269264887375432e+00,1.890495223590009211e+00,-1.774620354229652919e-02,1.479960613801680480e-01
1.254970994198839840e+01,3.805797325371889639e-01,3.238061210745307950e+00,1.889861859305418168e+00,-1.774022230247870868e-02,-3.539444144834318351e-01
1.255451090218043575e+01,3.804945767451647920e-01,3.237853095246024271e+00,1.889228737703009697e+00,-1.773424649703456146e-02,-5.413207122700224028e-02
1.255931186237247488e+01,3.804094496330668873e-01,3.237644918439484432e+00,1.888595858686938911e+00,-1.772827610852131808e-02,-3.532842655058363035e-03
1.256411282256451223e+01,3.803243511750358796e-01,3.237436680375608500e+00,1.887963222161392007e+00,-1.772231111956035221e-02,1.455906494643316729e-01
1.256891378275655136e+01,3.802392813452807330e-01,3.237228381104274355e+00,1.887330828030583163e+00,-1.771635151283684761e-02,6.871701197190660526e-02
1.257371474294859048e+01,3.801542401180789121e-01,3.237020020675319909e+00,1.886698676198757418e+00,-1.771039727109977036e-02,3.337105364473216124e-02
1.257851570314062783e+01,3.800692274677764382e-01,3.236811599138541329e+00,1.886066766570188680e+00,-1.770444837716259046e-02,9.985938033050212326e-02
1.258331666333266696e+01,3.799842433687876109e-01,3.236603116543693481e+00,1.885435099049180163e+00,-1.769850481390228270e-02,-1.420980054002394799e-01
1.258811762352470431e+01,3.798992877955951752e-01,3.236394572940490821e+00,1.884803673540065061e+00,-1.769256656425977070e-02,2.840733870367987968e-01
1.259291858371674344e+01,3.798143607227503771e-01,3.236185968378606059e+00,1.884172489947205431e+00,-1.768663361124017674e-02,-7.967429065340077277e-02
1.259771954390878257e+01,3.797294621248729074e-01,3.235977302907671049e+00,1.883541548174993530e+00,-1.768070593791246092e-02,1.469929682701408002e-01
1.260252050410081992e+01,3.796445919766509025e-01,3.235768576577276789e+00,1.882910848127850922e+00,-1.767478352740969871e-02,-1.260477740301006386e-02
1.260732146429285905e+01,3.795597502528408329e-01,3.235559789436972533e+00,1.882280389710228263e+00,-1.766886636292883117e-02,-6.115701298601530778e-02
1.261212242448489640e+01,3.794749369282677254e-01,3.235350941536267566e+00,1.881650172826606404e+00,-1.766295442773058166e-02,1.050391096581333311e-01
1.261692338467693553e+01,3.793901519778249409e-01,3.235142032924628541e+00,1.881020197381494619e+00,-1.765704770514003874e-02,7.711593679428810355e-02
1.262172434486897465e+01,3.793053953764743413e-01,3.234933063651482144e+00,1.880390463279433044e+00,-1.765114617854615653e-02,2.563774917305751133e-01
1.262652530506101201e+01,3.792206670992462891e-01,3.234724033766213314e+00,1.879760970424990463e+00,-1.764524983140161596e-02,2.025376199214541095e-01
1.263132626525305113e+01,3.791359671212394256e-01,3.234514943318167024e+00,1.879131718722764965e+00,-1.763935864722337987e-02,-1.256884278468264893e-01
1.263612722544508848e+01,3.790512954176210036e-01,3.234305792356645615e+00,1.878502708077385064e+00,-1.763347260959244323e-02,8.796824176876219537e-02
1.264092818563712761e+01,3.789666519636264996e-01,3.234096580930911458e+00,1.877873938393507913e+00,-1.762759170215341675e-02,8.219312114794249946e-03
1.264572914582916674e+01,3.788820367345601126e-01,3.233887309090184736e+00,1.877245409575820423e+00,-1.762171590861547066e-02,-1.712848565671045431e-01
1.265053010602120409e+01,3.787974497057942092e-01,3.233677976883646110e+00,1.876617121529039256e+00,-1.761584521275116888e-02,-2.322462993501706874e-01
1.265533106621324322e+01,3.787128908527697124e-01,3.233468584360434050e+00,1.875989074157910164e+00,-1.760997959839760707e-02,3.864153488513270146e-02
1.266013202640528057e+01,3.786283601509960461e-01,3.233259131569645284e+00,1.875361267367209095e+00,-1.760411904945557993e-02,-1.192832452946523958e-01
1.266493298659731970e+01,3.785438575760509128e-01,3.233049618560337457e+00,1.874733701061740199e+00,-1.759826354989008079e-02,-2.896392728222579316e-01
1.266973394678935705e+01,3.784593831035806821e-01,3.232840045381525140e+00,1.874106375146338710e+00,-1.759241308372994084e-02,-3.137154092967483349e-02
1.267453490698139618e+01,3.783749367092998361e-01,3.232630412082182492e+00,1.873479289525868285e+00,-1.758656763506810661e-02,3.169475799027182683e-02
1.267933586717343530e+01,3.782905183689915796e-01,3.232420718711243257e+00,1.872852444105222114e+00,-1.758072718806136248e-02,7.311839981096981966e-03
1.268413682736547266e+01,3.782061280585075069e-01,3.232210965317598994e+00,1.872225838789323804e+00,-1.757489172693108004e-02,-2.535210915810944821e-01
1.268893778755751178e+01,3.781217657537674914e-01,3.232001151950100848e+00,1.871599473483125387e+00,-1.756906123596208014e-02,-1.286503600376718015e-01
1.269373874774954913e+01,3.780374314307600181e-01,3.231791278657559108e+00,1.870973348091609090e+00,-1.756323569950316021e-02,2.608344071420867216e-01
1.269853970794158826e+01,3.779531250655419061e-01,3.231581345488741430e+00,1.870347462519786008e+00,-1.755741510196784372e-02,-1.668381666113284978e-01
1.270334066813362739e+01,3.778688466342384755e-01,3.231371352492376392e+00,1.869721816672697434e+00,-1.755159942783282578e-02,-7.836579984051086911e-02
1.270814162832566474e+01,3.777845961130434360e-01,3.231161299717150381e+00,1.869096410455413970e+00,-1.754578866163949979e-02,4.477097049631030279e-01
1.271294258851770387e+01,3.777003734782189981e-01,3.230951187211708930e+00,1.868471243773035084e+00,-1.753998278799315247e-02,5.638689811840341681e-02
1.271774354870974122e+01,3.776161787060957065e-01,3.230741015024655827e+00,1.867846316530690887e+00,-1.753418179156265855e-02,-1.137905344900187327e-01
1.272254450890178035e+01,3.775320117730726621e-01,3.230530783204554890e+00,1.867221628633539909e+00,-1.752838565708167429e-02,-4.023419335700495481e-01
1.272734546909381947e+01,3.774478726556173003e-01,3.230320491799928195e+00,1.866597179986770660e+00,-1.752259436934733294e-02,4.795928139397520606e-02
1.273214642928585683e+01,3.773637613302656124e-01,3.230110140859256518e+00,1.865972970495601624e+00,-1.751680791322107744e-02,-2.917019566372699435e-01
1.273694738947789595e+01,3.772796777736218132e-01,3.229899730430979776e+00,1.865349000065279483e+00,-1.751102627362841058e-02,-1.919569366392250703e-02
1.274174834966993330e+01,3.771956219623588957e-01,3.229689260563497477e+00,1.864725268601082231e+00,-1.750524943555875623e-02,-1.876183820899097188e-01
1.274654930986197243e+01,3.771115938732179096e-01,3.229478731305166495e+00,1.864101776008315170e+00,-1.749947738406579245e-02,-3.491476420948766979e-01
1.275135027005401156e+01,3.770275934830086273e-01,3.229268142704303735e+00,1.863478522192315134e+00,-1.749371010426709061e-02,3.157638750575102460e-01
1.275615123024604891e+01,3.769436207686091556e-01,3.229057494809185247e+00,1.862855507058447602e+00,-1.748794758134444849e-02,-3.616114074409679247e-02
1.276095219043808804e+01,3.768596757069659908e-01,3.228846787668044893e+00,1.862232730512107137e+00,-1.748218980054366822e-02,1.686933864892173340e-01
1.276575315063012539e+01,3.767757582750941858e-01,3.228636021329076566e+00,1.861610192458718727e+00,-1.747643674717438977e-02,1.324987931802181773e-01
1.277055411082216452e+01,3.766918684500770720e-01,3.228425195840431972e+00,1.860987892803735777e+00,-1.747068840661081257e-02,-1.614935079592443590e-01
1.277535507101420365e+01,3.766080062090665370e-01,3.228214311250222401e+00,1.860365831452642116e+00,-1.746494476429094611e-02,2.201941520129278851e-03
1.278015603120624100e+01,3.765241715292829694e-01,3.228003367606517848e+00,1.859744008310951102e+00,-1.745920580571674874e-02,-8.709187716849935146e-02
1.278495699139828012e+01,3.764403643880149253e-01,3.227792364957347448e+00,1.859122423284204517e+00,-1.745347151645451622e-02,1.769887645692217182e-01
1.278975795159031748e+01,3.763565847626197391e-01,3.227581303350699038e+00,1.858501076277975006e+00,-1.744774188213443766e-02,7.014462243296006039e-02
1.279455891178235660e+01,3.762728326305229687e-01,3.227370182834519152e+00,1.857879967197863413e+00,-1.744201688845120612e-02,-8.694318348064007662e-02
1.279935987197439573e+01,3.761891079692186168e-01,3.227159003456713471e+00,1.857259095949501226e+00,-1.743629652116296391e-02,3.155355372114142520e-01
1.280416083216643308e+01,3.761054107562692428e-01,3.226947765265147261e+00,1.856638462438549242e+00,-1.743058076609244056e-02,8.750226233262625719e-02
1.280896179235847221e+01,3.760217409693056845e-01,3.226736468307642713e+00,1.856018066570696678e+00,-1.742486960912628668e-02,7.604965365744975614e-02
1.281376275255050956e+01,3.759380985860273916e-01,3.226525112631982939e+00,1.855397908251663619e+00,-1.741916303621535156e-02,-1.729284654961073531e-01
1.281856371274254869e+01,3.758544835842020926e-01,3.226313698285908860e+00,1.854777987387198568e+00,-1.741346103337459983e-02,6.503689278346919123e-02
1.282336467293458782e+01,3.757708959416660166e-01,3.226102225317120986e+00,1.854158303883080450e+00,-1.740776358668288948e-02,-3.093974906504558531e-01
1.282816563312662517e+01,3.756873356363238936e-01,3.225890693773278084e+00,1.853538857645117499e+00,-1.740207068228333265e-02,7.588379404887837798e-02
