t,w,s,q,c,dw_dt,dw_dt_noisy
1.915583116623324500e+01,1.149495793538917177e+01,1.008579818680706230e+00,1.007984192656693700e+00,1.001181721185291140e+00,3.458485521567216114e-01,3.371483245629718351e-01
1.916183236647329480e+01,1.149703325598125936e+01,1.008576245880509203e+00,1.007981122630215776e+00,1.001180656163456417e+00,3.457866388622266030e-01,3.435809322080582984e-01
1.916783356671334104e+01,1.149910820511990828e+01,1.008572676086648912e+00,1.007978054990019467e+00,1.001179592543625319e+00,3.457247589532377319e-01,3.586661029484596863e-01
1.917383476695339084e+01,1.150118278300547381e+01,1.008569109294993549e+00,1.007974989733461557e+00,1.001178530323727056e+00,3.456629123995123010e-01,3.594741608456690218e-01
1.917983596719343709e+01,1.150325698983812650e+01,1.008565545501444616e+00,1.007971926857892608e+00,1.001177469501682626e+00,3.456010991708480806e-01,3.499772306738682670e-01
1.918583716743348688e+01,1.150533082581785393e+01,1.008561984701936920e+00,1.007968866360654525e+00,1.001176410075404810e+00,3.455393192370826427e-01,3.405040602371349201e-01
1.919183836767353313e+01,1.150740429114446606e+01,1.008558426892438131e+00,1.007965808239082106e+00,1.001175352042798616e+00,3.454775725680937493e-01,3.630563145321121232e-01
1.919783956791358293e+01,1.150947738601758630e+01,1.008554872068949892e+00,1.007962752490502156e+00,1.001174295401760395e+00,3.454158591337990192e-01,3.574732922579156869e-01
1.920384076815362917e+01,1.151155011063665690e+01,1.008551320227506487e+00,1.007959699112234153e+00,1.001173240150178945e+00,3.453541789041561505e-01,3.443307315888650133e-01
1.920984196839367897e+01,1.151362246520094246e+01,1.008547771364176171e+00,1.007956648101589803e+00,1.001172186285934629e+00,3.452925318491622542e-01,3.361676115493538175e-01
1.921584316863372521e+01,1.151569444990952285e+01,1.008544225475059619e+00,1.007953599455873039e+00,1.001171133806899594e+00,3.452309179388546312e-01,3.485777090752900098e-01
1.922184436887377501e+01,1.151776606496129496e+01,1.008540682556291479e+00,1.007950553172380470e+00,1.001170082710938214e+00,3.451693371433100510e-01,3.320962831045894403e-01
1.922784556911382126e+01,1.151983731055497451e+01,1.008537142604039483e+00,1.007947509248400264e+00,1.001169032995906649e+00,3.451077894326454176e-01,3.632651106370874405e-01
1.923384676935387105e+01,1.152190818688909957e+01,1.008533605614504447e+00,1.007944467681214151e+00,1.001167984659652399e+00,3.450462747770164929e-01,3.505569295923359197e-01
1.923984796959391730e+01,1.152397869416201992e+01,1.008530071583921162e+00,1.007941428468095202e+00,1.001166937700015858e+00,3.449847931466193396e-01,3.418376612697457961e-01
1.924584916983396710e+01,1.152604883257190949e+01,1.008526540508556613e+00,1.007938391606309159e+00,1.001165892114828315e+00,3.449233445116891561e-01,3.494209534086030189e-01
1.925185037007401334e+01,1.152811860231675567e+01,1.008523012384711981e+00,1.007935357093114437e+00,1.001164847901913513e+00,3.448619288425004981e-01,3.285297663206845353e-01
1.925785157031406314e+01,1.153018800359436646e+01,1.008519487208721088e+00,1.007932324925761236e+00,1.001163805059086975e+00,3.448005461093678892e-01,3.444946700215457125e-01
1.926385277055410938e+01,1.153225703660236690e+01,1.008515964976951951e+00,1.007929295101492650e+00,1.001162763584155790e+00,3.447391962826446554e-01,3.386827608672261514e-01
1.926985397079415918e+01,1.153432570153820436e+01,1.008512445685804781e+00,1.007926267617543559e+00,1.001161723474919718e+00,3.446778793327237023e-01,3.291689682128308703e-01
1.927585517103420543e+01,1.153639399859913617e+01,1.008508929331713766e+00,1.007923242471141734e+00,1.001160684729169192e+00,3.446165952300370150e-01,3.385831757787362006e-01
1.928185637127425522e+01,1.153846192798224735e+01,1.008505415911146175e+00,1.007920219659506955e+00,1.001159647344687764e+00,3.445553439450560473e-01,3.483401008164903057e-01
1.928785757151430147e+01,1.154052948988443461e+01,1.008501905420602585e+00,1.007917199179851453e+00,1.001158611319250324e+00,3.444941254482911663e-01,3.304432958555551525e-01
1.929385877175435127e+01,1.154259668450241527e+01,1.008498397856616657e+00,1.007914181029379908e+00,1.001157576650623104e+00,3.444329397102919299e-01,3.427304704420789383e-01
1.929985997199439751e+01,1.154466351203272367e+01,1.008494893215755805e+00,1.007911165205289006e+00,1.001156543336565230e+00,3.443717867016470313e-01,3.300231163686674352e-01
1.930586117223444731e+01,1.154672997267171652e+01,1.008491391494620526e+00,1.007908151704768551e+00,1.001155511374826945e+00,3.443106663929838551e-01,3.465551635427622235e-01
1.931186237247449355e+01,1.154879606661556046e+01,1.008487892689844179e+00,1.007905140524999466e+00,1.001154480763150945e+00,3.442495787549691988e-01,3.268158379198027319e-01
1.931786357271453980e+01,1.155086179406024804e+01,1.008484396798094096e+00,1.007902131663156453e+00,1.001153451499271263e+00,3.441885237583083845e-01,3.515514747081832647e-01
1.932386477295458960e+01,1.155292715520158886e+01,1.008480903816070473e+00,1.007899125116405337e+00,1.001152423580914164e+00,3.441275013737455368e-01,3.509791268489850236e-01
1.932986597319463584e+01,1.155499215023520598e+01,1.008477413740506590e+00,1.007896120881904833e+00,1.001151397005797472e+00,3.440665115720638600e-01,3.525916535736705049e-01
1.933586717343468564e+01,1.155705677935654840e+01,1.008473926568169921e+00,1.007893118956806333e+00,1.001150371771631464e+00,3.440055543240850833e-01,3.623028753811516345e-01
1.934186837367473188e+01,1.155912104276087327e+01,1.008470442295859915e+00,1.007890119338253010e+00,1.001149347876117757e+00,3.439446296006699599e-01,3.458334789382301322e-01
1.934786957391478168e+01,1.156118494064326541e+01,1.008466960920410438e+00,1.007887122023380488e+00,1.001148325316950194e+00,3.438837373727172131e-01,3.452246028006420442e-01
1.935387077415482793e+01,1.156324847319862315e+01,1.008463482438688219e+00,1.007884127009317066e+00,1.001147304091814183e+00,3.438228776111647012e-01,3.500231636579149708e-01
1.935987197439487772e+01,1.156531164062166361e+01,1.008460006847593071e+00,1.007881134293183045e+00,1.001146284198387137e+00,3.437620502869886407e-01,3.392168809309633049e-01
1.936587317463492397e+01,1.156737444310692098e+01,1.008456534144058336e+00,1.007878143872091403e+00,1.001145265634338699e+00,3.437012553712039398e-01,3.247796027303390676e-01
1.937187437487497377e+01,1.156943688084875355e+01,1.008453064325050441e+00,1.007875155743146900e+00,1.001144248397329628e+00,3.436404928348631427e-01,3.314576868349393135e-01
1.937787557511502001e+01,1.157149895404132955e+01,1.008449597387569563e+00,1.007872169903447412e+00,1.001143232485013357e+00,3.435797626490582624e-01,3.314195051986763008e-01
1.938387677535506981e+01,1.157356066287864138e+01,1.008446133328648742e+00,1.007869186350082824e+00,1.001142217895034658e+00,3.435190647849191148e-01,3.455452815409754130e-01
1.938987797559511606e+01,1.157562200755449489e+01,1.008442672145354324e+00,1.007866205080134803e+00,1.001141204625030534e+00,3.434583992136135966e-01,3.371272661287040839e-01
1.939587917583516585e+01,1.157768298826252007e+01,1.008439213834785964e+00,1.007863226090678577e+00,1.001140192672629770e+00,3.433977659063482402e-01,3.395039138532332523e-01
1.940188037607521210e+01,1.157974360519615864e+01,1.008435758394076620e+00,1.007860249378780493e+00,1.001139182035452935e+00,3.433371648343675475e-01,3.490494393999017952e-01
1.940788157631526190e+01,1.158180385854867644e+01,1.008432305820393005e+00,1.007857274941500014e+00,1.001138172711112384e+00,3.432765959689539348e-01,3.452229062093086775e-01
1.941388277655530814e+01,1.158386374851315459e+01,1.008428856110934246e+00,1.007854302775888611e+00,1.001137164697212700e+00,3.432160592814281763e-01,3.633377840241373002e-01
1.941988397679535794e+01,1.158592327528249299e+01,1.008425409262933226e+00,1.007851332878990425e+00,1.001136157991349807e+00,3.431555547431490716e-01,3.427064667895065031e-01
1.942588517703540418e+01,1.158798243904940684e+01,1.008421965273656351e+00,1.007848365247841826e+00,1.001135152591112298e+00,3.430950823255132232e-01,3.336965837586280403e-01
1.943188637727545398e+01,1.159004124000643543e+01,1.008418524140402894e+00,1.007845399879471193e+00,1.001134148494080112e+00,3.430346419999554808e-01,3.558046040596269943e-01
1.943788757751550023e+01,1.159209967834593158e+01,1.008415085860505656e+00,1.007842436770899575e+00,1.001133145697824967e+00,3.429742337379479977e-01,3.388709771835136664e-01
1.944388877775555002e+01,1.159415775426006867e+01,1.008411650431330520e+00,1.007839475919140249e+00,1.001132144199910590e+00,3.429138575110013409e-01,3.422566502348298734e-01
1.944988997799559627e+01,1.159621546794083535e+01,1.008408217850276678e+00,1.007836517321199166e+00,1.001131143997892936e+00,3.428535132906634364e-01,3.528956865440518453e-01
1.945589117823564607e+01,1.159827281958004441e+01,1.008404788114777073e+00,1.007833560974074283e+00,1.001130145089319301e+00,3.427932010485201797e-01,3.446753049593071494e-01
1.946189237847569231e+01,1.160032980936932034e+01,1.008401361222297288e+00,1.007830606874755786e+00,1.001129147471729208e+00,3.427329207561949365e-01,3.498227463451613617e-01
1.946789357871574211e+01,1.160238643750010823e+01,1.008397937170336434e+00,1.007827655020226754e+00,1.001128151142654188e+00,3.426726723853489864e-01,3.365578047667456274e-01
1.947389477895578835e+01,1.160444270416367374e+01,1.008394515956426929e+00,1.007824705407462051e+00,1.001127156099617110e+00,3.426124559076807463e-01,3.397814863403821883e-01
1.947989597919583815e+01,1.160649860955109780e+01,1.008391097578134721e+00,1.007821758033429216e+00,1.001126162340133074e+00,3.425522712949264914e-01,3.491363405027791966e-01
1.948589717943588440e+01,1.160855415385327838e+01,1.008387682033058619e+00,1.007818812895088012e+00,1.001125169861709407e+00,3.424921185188600781e-01,3.373168552062846270e-01
1.949189837967593419e+01,1.161060933726093758e+01,1.008384269318830961e+00,1.007815869989390656e+00,1.001124178661844333e+00,3.424319975512922776e-01,3.386958454599060531e-01
1.949789957991598044e+01,1.161266415996461099e+01,1.008380859433117394e+00,1.007812929313281591e+00,1.001123188738029191e+00,3.423719083640717753e-01,3.422301096594306258e-01
1.950390078015603024e+01,1.161471862215465123e+01,1.008377452373616645e+00,1.007809990863697713e+00,1.001122200087746217e+00,3.423118509290842271e-01,3.585821014612811664e-01
1.950990198039607648e+01,1.161677272402123329e+01,1.008374048138060752e+00,1.007807054637567923e+00,1.001121212708470098e+00,3.422518252182525922e-01,3.573699981533245418e-01
1.951590318063612628e+01,1.161882646575434919e+01,1.008370646724215502e+00,1.007804120631814238e+00,1.001120226597666862e+00,3.421918312035374110e-01,3.448841405854287112e-01
1.952190438087617252e+01,1.162087984754380443e+01,1.008367248129879323e+00,1.007801188843350459e+00,1.001119241752795208e+00,3.421318688569359168e-01,3.432287601670261923e-01
1.952790558111622232e+01,1.162293286957923222e+01,1.008363852352884393e+00,1.007798259269082619e+00,1.001118258171304953e+00,3.420719381504827572e-01,3.355136311808510352e-01
1.953390678135626857e+01,1.162498553205007212e+01,1.008360459391095754e+00,1.007795331905909419e+00,1.001117275850637922e+00,3.420120390562496615e-01,3.557428981625724851e-01
1.953990798159631836e+01,1.162703783514559497e+01,1.008357069242412418e+00,1.007792406750721792e+00,1.001116294788228611e+00,3.419521715463452738e-01,3.465981157602374130e-01
1.954590918183636461e+01,1.162908977905487795e+01,1.008353681904765597e+00,1.007789483800403119e+00,1.001115314981502191e+00,3.418923355929152086e-01,3.519062964274761729e-01
1.955191038207641441e+01,1.163114136396682419e+01,1.008350297376120919e+00,1.007786563051829010e+00,1.001114336427876728e+00,3.418325311681421619e-01,3.283105895613577796e-01
1.955791158231646065e+01,1.163319259007015205e+01,1.008346915654476872e+00,1.007783644501867526e+00,1.001113359124761626e+00,3.417727582442456891e-01,3.504528277237455858e-01
1.956391278255651045e+01,1.163524345755382683e+01,1.008343536737187796e+00,1.007780728147594562e+00,1.001112383070070333e+00,3.417130167934848695e-01,3.438974374923364219e-01
1.956991398279655670e+01,1.163729396660978743e+01,1.008340160615914805e+00,1.007777813988007809e+00,1.001111408265721758e+00,3.416533067881151187e-01,3.499121724893264895e-01
1.957591518303660649e+01,1.163934411742734198e+01,1.008336787284936475e+00,1.007774902021463470e+00,1.001110434711102171e+00,3.415936282002943192e-01,3.526891855268434184e-01
1.958191638327665274e+01,1.164139391019489800e+01,1.008333416739602750e+00,1.007771992245995785e+00,1.001109462404751405e+00,3.415339810022008371e-01,3.423793936304763696e-01
1.958791758351670254e+01,1.164344334510071022e+01,1.008330048975292881e+00,1.007769084659631886e+00,1.001108491345201745e+00,3.414743651660483437e-01,3.385600192053295210e-01
1.959391878375674878e+01,1.164549242233286819e+01,1.008326683987417205e+00,1.007766179260391137e+00,1.001107521530977484e+00,3.414147806640868699e-01,3.491227392725271272e-01
1.959991998399679858e+01,1.164754114207930868e+01,1.008323321771415815e+00,1.007763276046286016e+00,1.001106552960595142e+00,3.413552274686009746e-01,3.300514322227616759e-01
1.960592118423684482e+01,1.164958950452780151e+01,1.008319962322759222e+00,1.007760375015321230e+00,1.001105585632563244e+00,3.412957055519120209e-01,3.564231199573288933e-01
1.961192238447689462e+01,1.165163750986596369e+01,1.008316605636948360e+00,1.007757476165493937e+00,1.001104619545382102e+00,3.412362148863755107e-01,3.455361761171687474e-01
1.961792358471694087e+01,1.165368515828124529e+01,1.008313251709514358e+00,1.007754579494794189e+00,1.001103654697544698e+00,3.411767554443836392e-01,3.308934669311058285e-01
1.962392478495699066e+01,1.165573244996094537e+01,1.008309900536018544e+00,1.007751685001204711e+00,1.001102691087535579e+00,3.411173271983631849e-01,3.549289336607567291e-01
1.962992598519703691e+01,1.165777938509219602e+01,1.008306552112052223e+00,1.007748792682700900e+00,1.001101728713831740e+00,3.410579301207765091e-01,3.516395059450566074e-01
1.963592718543708671e+01,1.165982596386197301e+01,1.008303206433237786e+00,1.007745902537250160e+00,1.001100767574902184e+00,3.409985641841215553e-01,3.573293892057799459e-01
1.964192838567713295e+01,1.166187218645709223e+01,1.008299863495226933e+00,1.007743014562813011e+00,1.001099807669207697e+00,3.409392293609311286e-01,3.519735679453432908e-01
1.964792958591718275e+01,1.166391805306421325e+01,1.008296523293702229e+00,1.007740128757342646e+00,1.001098848995201518e+00,3.408799256237732833e-01,3.468587815747798953e-01
1.965393078615722899e+01,1.166596356386982691e+01,1.008293185824376437e+00,1.007737245118784264e+00,1.001097891551328889e+00,3.408206529452517120e-01,3.414868543980173476e-01
1.965993198639727879e+01,1.166800871906027659e+01,1.008289851082992516e+00,1.007734363645076625e+00,1.001096935336027061e+00,3.407614112980046905e-01,3.312300041564730790e-01
1.966593318663732504e+01,1.167005351882173514e+01,1.008286519065323406e+00,1.007731484334150274e+00,1.001095980347725289e+00,3.407022006547058002e-01,3.493599732574440564e-01
1.967193438687737483e+01,1.167209796334022442e+01,1.008283189767172905e+00,1.007728607183928426e+00,1.001095026584845282e+00,3.406430209880636495e-01,3.477078103701992107e-01
1.967793558711742108e+01,1.167414205280159933e+01,1.008279863184374570e+00,1.007725732192327639e+00,1.001094074045800530e+00,3.405838722708218747e-01,3.374984949355089303e-01
1.968393678735747088e+01,1.167618578739156021e+01,1.008276539312792597e+00,1.007722859357256029e+00,1.001093122728996532e+00,3.405247544757590838e-01,3.476241694471893795e-01
1.968993798759751712e+01,1.167822916729564753e+01,1.008273218148320938e+00,1.007719988676614831e+00,1.001092172632831234e+00,3.404656675756886353e-01,3.326939886059480100e-01
1.969593918783756692e+01,1.168027219269924188e+01,1.008269899686884408e+00,1.007717120148298173e+00,1.001091223755694370e+00,3.404066115434587481e-01,3.521966289324560129e-01
1.970194038807761316e+01,1.168231486378756045e+01,1.008266583924438020e+00,1.007714253770192636e+00,1.001090276095967901e+00,3.403475863519526690e-01,3.430557176560957156e-01
