V,L,Eb,Eb_noisy
1.480337447258766925e+00,8.762114789754029687e-01,2.432057003243017212e-01,2.450129006536914955e-01
1.568501235042838449e+00,1.093736238410819794e+00,3.512566450600707046e-01,3.469740855977265781e-01
1.457540164977195962e+00,8.147438132215270024e-01,2.179548971849472605e-01,2.206249570864719789e-01
1.393113255600619382e+00,8.906877048129787644e-01,2.276931650638539806e-01,2.334802411798706234e-01
1.334300091696547730e+00,1.158065915614519437e+00,2.963350801018629355e-01,3.003279990257615162e-01
1.651394343132498221e+00,6.400701657770226927e-01,1.944649648280662169e-01,1.987998991495503187e-01
1.251915143250556639e+00,5.815720545138706177e-01,1.232915032758209184e-01,1.237687375785324062e-01
8.211434547419004248e-01,8.466830898799473371e-01,1.071947719188332121e-01,1.130786970700776856e-01
6.641161356805093119e-01,1.079742686569213905e+00,1.041165694438776768e-01,1.013967203228430952e-01
1.400072330045387448e+00,8.287322330248796387e-01,2.103711791345572457e-01,2.084577819484171035e-01
1.707529728674765046e+00,5.475394853789782301e-01,1.701033972586754317e-01,1.678909253912637956e-01
1.576480367243855873e+00,6.195494455691952229e-01,1.762851165962115718e-01,1.733534135836037604e-01
1.561696729839287645e+00,8.600275319905563709e-01,2.564702346546569589e-01,2.663629995766960135e-01
1.665778170386192025e+00,6.194746597485194517e-01,1.894330575768537750e-01,1.813116305903378633e-01
6.209800991455260988e-01,5.309455123807336197e-01,5.345416692749174747e-02,5.487395916179077515e-02
1.776118125069206410e+00,7.595006512460851233e-01,2.637627229028928211e-01,2.591376319921087079e-01
5.469044188919015559e-01,6.426281718891276862e-01,5.425908497535153474e-02,4.835283560523678803e-02
1.339343367131323959e+00,1.184513413287896944e+00,3.067697237322146164e-01,3.075072703714696321e-01
1.123215611298101990e+00,7.872691412416892298e-01,1.478073352674073304e-01,1.402957850863546796e-01
6.976500678978342362e-01,7.834068159170620715e-01,8.222191536411273260e-02,8.200445586870472314e-02
1.359684863401589450e+00,6.965042205267244491e-01,1.657424278141375329e-01,1.773223561091781808e-01
6.724825497284742104e-01,5.641586386560940580e-01,6.037686626853969174e-02,6.004991803883496376e-02
5.758643606249228553e-01,1.024403283658761321e+00,8.325087675464039327e-02,8.573660315199085891e-02
1.566294923439673692e+00,8.586905401290834128e-01,2.570511490613565653e-01,2.530628477241072538e-01
1.837301768789481260e+00,1.196355306878747582e+00,5.072880333712275203e-01,5.098895685550314250e-01
1.160819561044662773e+00,1.162188616782827477e+00,2.421162327296276229e-01,2.349415533361410846e-01
1.709693170180948130e+00,6.817086386953845611e-01,2.193649445832000500e-01,2.205133160238441914e-01
1.930889441143926799e+00,1.187445076661705734e+00,5.432544922399729082e-01,5.428185892964790815e-01
1.595859690131529396e+00,1.036717914951055697e+00,3.360256579766618956e-01,3.469584886240921207e-01
1.132520576074923513e+00,1.168358611900845556e+00,2.350477407593915269e-01,2.347828992734415365e-01
1.915105164359852896e+00,6.343192642964915473e-01,2.347637779752096698e-01,2.331172444773855212e-01
8.708955435642951048e-01,1.168494077614031346e+00,1.617886820334419606e-01,1.591531361540126088e-01
8.578382105764148502e-01,5.875895852362674754e-01,8.049073391147362755e-02,7.467455544606231566e-02
1.504829484721133426e+00,6.502588260092898587e-01,1.752094220724133844e-01,1.791471283094339673e-01
1.737854587862061262e+00,5.367628754758827503e-01,1.701489848300260788e-01,1.774571452739008015e-01
8.914318920259975965e-01,1.131644499235602286e+00,1.612548221189580300e-01,1.595185642360290867e-01
9.705173198073544505e-01,8.701478005755911571e-01,1.360640978358504116e-01,1.396942953931156750e-01
5.416780818420341426e-01,6.350487385164148568e-01,5.330390879590177905e-02,5.164382225210285837e-02
6.423100623544681920e-01,1.003444207576843050e+00,9.321432670153667610e-02,9.530706346803793916e-02
9.945941794390780188e-01,6.916506413989383928e-01,1.110694182117941131e-01,1.134411727596302821e-01
6.421359128496448854e-01,6.537560879843935524e-01,6.459582349287973368e-02,5.757070458197003499e-02
5.334177250002628545e-01,5.200904022797732118e-01,4.591709144024253703e-02,4.216490111179811012e-02
1.655855532691060006e+00,9.253857526917799170e-01,3.062314224326609935e-01,3.109634989021287099e-01
1.825038414340089954e+00,9.984198548305587284e-01,3.916349523253426779e-01,3.822382578123464381e-01
7.047992508414704371e-01,7.293078050954449054e-01,7.815294757531772440e-02,7.826191399478239774e-02
1.014461995338940659e+00,5.051720457263142450e-01,8.455456835415620098e-02,8.291508320856916248e-02
5.238172844326587363e-01,7.345576485323600524e-01,5.728908818235534106e-02,5.273905887853141267e-02
1.130858511883996664e+00,8.828411413666454877e-01,1.691113475971485480e-01,1.694244351640954993e-01
6.791714300926103842e-01,1.028114639720126178e+00,1.021710500811071204e-01,1.037656095404551060e-01
1.352129782637796707e+00,1.056044369264624194e+00,2.689399499045279640e-01,2.716833825369920352e-01
1.516078319545913322e+00,9.960321556092425199e-01,2.955637367980280539e-01,2.825270453140907856e-01
1.574237990334959036e+00,6.154196210552851376e-01,1.746393779200147156e-01,1.830579060917990053e-01
6.564601644290095628e-01,8.231926776162425963e-01,8.009312089745920793e-02,7.777183632173560734e-02
1.698795797078050951e+00,8.396530190006773475e-01,2.807564595199053548e-01,2.860018387001415086e-01
1.757498488343957055e+00,1.013602821743977644e+00,3.773708424259146210e-01,3.768166057433447458e-01
9.067889989455624189e-01,9.298215952347914648e-01,1.335628046328191931e-01,1.307152887448242429e-01
1.960321329455219974e+00,8.393003394371902903e-01,3.456974299704953513e-01,3.454239850379576815e-01
1.006272387584784767e+00,8.873080241887216779e-01,1.456178300529422931e-01,1.614730630146719581e-01
8.863291125086771860e-01,5.203325397861180424e-01,7.505976484871670906e-02,8.291068324936178013e-02
7.374903400103579587e-01,7.971058290527683887e-01,8.904054222156243537e-02,8.735223511457335110e-02
1.943355158820882167e+00,1.051607393764156573e+00,4.632388054350261020e-01,4.644116745530059154e-01
1.976760340534976734e+00,9.961465164029039698e-01,4.412988879008379328e-01,4.469368749492665938e-01
1.675042641102959751e+00,6.364472817807678151e-01,1.968691318489177722e-01,1.998039325067269834e-01
9.502386714375925525e-01,6.274017992487037620e-01,9.583080902223434228e-02,9.628652176135051033e-02
7.794753436900496713e-01,1.040823854604932652e+00,1.232707030840981682e-01,1.223660447236970678e-01
1.724143441711383673e+00,8.279163869678201060e-01,2.817390003551558664e-01,2.763981640530541739e-01
1.729379974832370159e+00,6.966077485072000863e-01,2.286576440494539619e-01,2.324376060070567906e-01
1.537560308710467671e+00,7.963286241964213641e-01,2.283900085310039407e-01,2.339228164508357910e-01
5.211929578685281506e-01,1.005358622137027425e+00,7.289227783560567331e-02,8.406107540130473843e-02
6.346554123900286504e-01,9.897093231820832671e-01,9.070975211058925070e-02,8.800897143322440608e-02
1.356956883688575699e+00,9.623006590506899549e-01,2.409427940142820634e-01,2.442179601038877435e-01
5.592430117874385154e-01,1.104270214171708453e+00,8.591581397531453113e-02,8.577838870293987006e-02
1.726887529687261225e+00,9.791130727343166917e-01,3.509064955606104874e-01,3.572063283070031070e-01
1.966646058972266298e+00,1.121405243516746975e+00,5.162295790796629369e-01,5.157590741016635505e-01
1.966368042830998419e+00,9.799334385659278501e-01,4.279552897740179218e-01,4.247405137368418515e-01
1.744469220694272460e+00,5.243899056504701672e-01,1.665912242727818349e-01,1.581686229040464298e-01
5.579413581761052399e-01,8.356930656093812804e-01,6.762961664400653217e-02,7.122211531208338942e-02
6.701624375469492634e-01,1.045322543665829329e+00,1.020861740293392689e-01,1.029088528407885728e-01
1.968349294122226478e+00,1.078087129234049257e+00,4.892262939662732624e-01,4.948622609282418150e-01
1.313215624377147339e+00,6.419281080744922985e-01,1.450199185058802243e-01,1.422882685600119212e-01
6.682751898378963551e-01,5.287312507256316518e-01,5.714798816892090877e-02,7.012908376045770553e-02
5.071980444042623049e-01,1.002194375946419358e+00,7.047448657420196660e-02,6.695540168188456043e-02
6.729005084945930415e-01,9.874346112284533294e-01,9.721266115134355457e-02,9.979709416351871532e-02
1.817896113772119238e+00,5.570553127228753398e-01,1.880239047528766971e-01,1.901177593943809974e-01
9.490083288537405348e-01,1.114705949320409895e+00,1.729026578204291564e-01,1.784395212332931802e-01
1.618893675629347051e+00,7.753334883971931824e-01,2.375729725878970855e-01,2.367661131242472794e-01
1.906049505101594210e+00,9.041588641827992268e-01,3.660253030778911620e-01,3.614605903904245521e-01
1.032349613843840164e+00,5.939787559714481135e-01,1.001591814489905946e-01,9.523767072013203383e-02
1.897034662081127587e+00,9.645938638654922848e-01,3.964766355017965149e-01,4.005623471440673544e-01
1.823337594033793030e+00,9.860239369308780866e-01,3.845437422896579860e-01,3.850810416104971656e-01
6.824266725705103731e-01,8.178036154682308823e-01,8.325995387627570243e-02,8.499089857776465085e-02
6.917478922509076034e-01,8.680019280567639051e-01,8.922663421256396554e-02,8.516305898385592710e-02
1.851843311566349737e+00,9.156435422758030240e-01,3.565048163490645572e-01,3.572108036175137280e-01
1.756943250077188434e+00,9.763254543726700430e-01,3.587774520824967284e-01,3.598728972831400363e-01
1.736633775322324880e+00,8.184067708758178128e-01,2.805466372579632495e-01,2.836299648403823315e-01
1.500283180891860413e+00,6.148241032230925551e-01,1.639442021710746933e-01,1.566361321745946278e-01
1.937057014587481252e+00,9.935055692390464266e-01,4.261604545216157169e-01,4.223244675238446155e-01
1.132683174886537580e+00,9.608572608310397278e-01,1.865546690263221175e-01,1.952006845709471361e-01
1.728081338353933738e+00,8.325952989048457376e-01,2.846887000405778911e-01,2.827239434323380873e-01
1.661562629071883901e+00,6.113501366784956925e-01,1.859712875558606204e-01,1.855516577605813011e-01
1.154373827727379398e+00,5.854260326008251525e-01,1.126014376714931653e-01,1.106095158175577076e-01
9.378796250464900286e-01,8.731683578031879112e-01,1.306683242470192685e-01,1.231847209655391323e-01
6.723456240019024532e-01,6.384042686466626648e-01,6.649473442320953664e-02,6.111613366797243041e-02
1.929350201977241941e+00,5.238290392024995690e-01,1.892924814279423884e-01,1.911459989589414932e-01
1.728780303524954043e+00,7.180370346314477459e-01,2.370691964302917842e-01,2.337087801191135572e-01
1.614652973691652393e+00,7.959914901698904588e-01,2.444187841495502056e-01,2.545544592140769891e-01
8.772134954921881889e-01,1.062296659839574886e+00,1.472376490880846767e-01,1.397467352045792810e-01
1.730164094709399469e+00,8.089177990949947272e-01,2.749807935892809585e-01,2.652690288903540305e-01
7.943500838884843818e-01,6.666749243109757472e-01,8.260437964528212496e-02,8.064454266017050121e-02
1.452938782817700059e+00,6.642863165476085019e-01,1.714246706213543303e-01,1.653769190787424681e-01
7.431990855243155725e-01,6.781156074486439644e-01,7.785846137586784066e-02,8.476177638770925060e-02
1.179060313426228523e+00,1.048760432784875851e+00,2.186949549804035331e-01,2.165638385007756794e-01
1.416603547808136687e+00,1.150869469921330213e+00,3.217159015410663847e-01,3.242976764009231072e-01
1.578730669744237147e+00,9.107704327723649129e-01,2.798788378439066027e-01,2.727860846643255788e-01
1.876148054502906559e+00,8.528648282355468790e-01,3.309592162017926387e-01,3.342627203826978310e-01
1.936750840203052215e+00,6.571910133333518367e-01,2.489001047887872964e-01,2.520680200018715622e-01
1.640818645289877864e+00,1.080903535193762810e+00,3.703827663068654519e-01,3.765496439184203292e-01
5.674510325026647095e-01,9.017075821593538709e-01,7.334412487604849429e-02,7.440958394965047074e-02
1.080574199725949258e+00,5.709170150564193413e-01,1.016812644902255897e-01,1.042289560889520239e-01
1.589534782571174976e+00,9.118292121667539440e-01,2.830805919819617822e-01,2.838779828474864431e-01
1.802382779268631774e+00,7.860241608744811259e-01,2.811575943226982677e-01,2.857406912053102599e-01
5.335631196606611670e-01,8.245765543125015418e-01,6.375869421028110273e-02,6.165488437557137963e-02
1.099239178276338880e+00,7.444085321916928955e-01,1.354718853938759460e-01,1.381529282105008194e-01
1.902929795799666035e+00,6.283474378258369075e-01,2.301011244015089829e-01,2.272117539942047626e-01
1.891425863093144200e+00,9.937397096297331256e-01,4.109843119456081939e-01,4.144721024620162675e-01
1.826217610569955463e+00,1.190289214647936245e+00,4.989214960662927134e-01,4.974900669302391165e-01
7.296986065662853793e-01,5.222930740530691285e-01,6.170001406468778732e-02,5.840421738235726523e-02
9.830258632885344738e-01,9.296992625204918426e-01,1.484659551051615289e-01,1.450250798361360227e-01
1.891953979274082265e+00,8.167199189358642641e-01,3.166685402541255523e-01,3.239748390722835825e-01
1.879786699742990619e+00,9.355768576200123032e-01,3.752501050411330419e-01,3.674103637123961041e-01
1.945551028861896459e+00,9.817148428165745067e-01,4.220699942754646550e-01,4.146059967165258153e-01
1.549910721906083921e+00,5.056948115761594753e-01,1.382498097272938653e-01,1.413843297312660507e-01
1.565161683709315632e+00,1.092178432802557442e+00,3.494622727809430507e-01,3.444312200738070540e-01
8.783565458353774780e-01,6.359612060481982798e-01,8.868396268849698671e-02,8.630170965076983114e-02
1.565472006919083059e+00,1.072682002669410384e+00,3.413704627466618291e-01,3.388513796666826061e-01
8.947834124108058340e-01,1.125250297742579120e+00,1.610771060703931057e-01,1.724237085736840813e-01
1.763048889742715453e+00,1.119774184329486610e+00,4.340147470715511324e-01,4.305982323211871021e-01
1.407354088517308810e+00,9.801276601192279170e-01,2.597539819178725229e-01,2.560922388700515029e-01
9.252585204637217009e-01,9.898234393069041959e-01,1.465534539367760458e-01,1.445568385616733675e-01
7.228274676749163463e-01,1.196940809517347271e+00,1.288493574874827463e-01,1.299589556037197557e-01
6.865540080330316819e-01,5.201014003796946561e-01,5.794184462119655182e-02,6.039866041372166788e-02
7.296395834355895449e-01,1.090566870481359807e+00,1.186144533503999537e-01,1.112143471091745772e-01
1.874218595794768571e+00,9.330283689743728015e-01,3.722129775892791259e-01,3.744056256927458803e-01
1.053136528990270104e+00,1.165204483335891883e+00,2.108655776798908088e-01,2.205965569921566616e-01
1.350439320252893038e+00,1.140906924984301352e+00,2.960268018143253355e-01,2.870567293166390033e-01
7.205279894581665401e-01,5.634049186090934747e-01,6.464559879355541439e-02,6.749393519294322186e-02
1.845066963654733661e+00,9.191346983814439042e-01,3.563533084151410679e-01,3.601702675520775943e-01
1.988003164178199444e+00,8.103178171811462605e-01,3.369402480333588135e-01,3.376843153401746234e-01
1.272123541273504133e+00,6.935321072143340038e-01,1.513557398967337597e-01,1.503479953744518982e-01
1.924982840055343258e+00,6.218350533360164079e-01,2.308122111087056727e-01,2.190079673959334228e-01
1.955170493771889229e+00,5.619733881231996353e-01,2.089653728689102319e-01,2.149368960042176424e-01
1.513482753081783372e+00,5.733605215978806457e-01,1.535626336347001575e-01,1.519126324339059309e-01
7.143987989202214006e-01,8.313363835081144515e-01,8.911997044299430071e-02,8.806102752369737718e-02
1.490187437417458405e+00,6.607464913637348669e-01,1.761301696059177080e-01,1.822394780044729046e-01
7.736446541382957509e-01,6.306981559096606071e-01,7.645459104919834215e-02,6.472436425525106285e-02
1.842816500264669255e+00,1.028490074021842560e+00,4.138244550094356544e-01,4.134553927842669618e-01
1.837462602200054640e+00,5.248916177407771944e-01,1.781786840828329943e-01,1.811309049662187254e-01
7.708197365117153144e-01,1.158502308975305928e+00,1.357245675732215717e-01,1.392967966738437036e-01
1.030584743374129530e+00,6.937978718241845089e-01,1.163250535159139620e-01,1.193435602823731817e-01
