T,Pext,P,P_noisy
3.030982404271685482e+02,5.697597236501313091e+03,1.707874626555292934e+03,1.646224969229619774e+03
4.303568791411684629e+02,4.199472937955039015e+03,1.250179384004570420e+04,1.242019634364715603e+04
3.095392297353163826e+02,6.104440356313209122e+03,1.914611795491092380e+03,1.832602130716857346e+03
3.391020621418078349e+02,7.130985218602661007e+03,3.180874844840375317e+03,3.198079993189769084e+03
4.335297842279878751e+02,7.329713056987319760e+03,1.223570839382413214e+04,1.209218812650566906e+04
3.334955957572023522e+02,6.480466772062998643e+03,2.946332552644862517e+03,2.957594531052371167e+03
3.884550672054809297e+02,2.252131854546433260e+03,7.539910937046549407e+03,7.593196597664936235e+03
4.273937343814576479e+02,1.757795089549747445e+03,1.248597551947906140e+04,1.240850409167116231e+04
3.610661274750968346e+02,5.706755801531996440e+03,4.736264428400688303e+03,4.661327528609281217e+03
4.079419510890497236e+02,5.277638503046736332e+03,9.272932859089311023e+03,9.272837024561513317e+03
4.028038688241176146e+02,1.201404761009906451e+03,9.250727285069189747e+03,9.245408257395867622e+03
3.259210702135011388e+02,3.325041827310958070e+03,2.804276946838002004e+03,2.878552754834991902e+03
4.331063109426831943e+02,7.226304868508544132e+03,1.220064179869095642e+04,1.203905912325879399e+04
4.001531321618079460e+02,5.274270868024762422e+03,8.371905146483088174e+03,8.364470160851322362e+03
3.248123221433161802e+02,3.684754229290815601e+03,2.727299761303162086e+03,2.837907262994653138e+03
4.281999899467786008e+02,3.848327503139737928e+03,1.225028828109307869e+04,1.225523985439358148e+04
4.202253522163679236e+02,7.007399342107858502e+03,1.045803762659701169e+04,1.059807026199462052e+04
4.350491324689432986e+02,4.669356271427781394e+03,1.311865833169441430e+04,1.329184962967262618e+04
3.927830913209689925e+02,7.594373983488058911e+03,7.175128360296918800e+03,7.129546479521852234e+03
4.124927643416393153e+02,4.866809936970395938e+03,9.909371419451346810e+03,1.002790070522827409e+04
3.224032273571977498e+02,3.007489629213790522e+03,2.651796889606584955e+03,2.691824477668674263e+03
4.322233017481562456e+02,4.801862558487759998e+03,1.265595874906489371e+04,1.265335428381158454e+04
3.184722865400189562e+02,3.702345333435563589e+03,2.430434342771347019e+03,2.406473319079728753e+03
3.770403630479022468e+02,3.728315165014425929e+03,6.271918108237553497e+03,6.252777384379537580e+03
3.542199042682414643e+02,6.427657371303366745e+03,4.172660850691874657e+03,4.098178765703670251e+03
3.930534174509343757e+02,5.432899039932851338e+03,7.582600612835129141e+03,7.567598514748798152e+03
4.473847964695061137e+02,7.915147038465424885e+03,1.423897719023135869e+04,1.431286628180545995e+04
4.426913265564035669e+02,3.828343367426538407e+03,1.453805853829372245e+04,1.463772900516950722e+04
3.378369723752971368e+02,1.402891937263204682e+03,3.564116105525336025e+03,3.532221271612064811e+03
4.128209865118056996e+02,7.319129694257067058e+03,9.447799924201091926e+03,9.489065599637537161e+03
4.163076712964282251e+02,7.607549755145785639e+03,9.813568599701518906e+03,9.850654046909927274e+03
3.018381110917290471e+02,1.264168698869145146e+03,1.861862871109248317e+03,1.671447343264114807e+03
4.278900447392282445e+02,5.242425102050723581e+03,1.191785936658490209e+04,1.197383884084962847e+04
3.787736665739417958e+02,2.970960325280437246e+03,6.515658616111383708e+03,6.415573538871247365e+03
3.789669899430857072e+02,6.234640350068822954e+03,6.107748410809168490e+03,6.014583713520122728e+03
3.352461844132593569e+02,2.006848593175629048e+03,3.380007394106786705e+03,3.446121557710818706e+03
3.779072772398635607e+02,1.206550390977041616e+03,6.604149057441122750e+03,6.737351301359223726e+03
3.648285019972263967e+02,3.401892985046513786e+03,5.275677942228323445e+03,5.185340992997770627e+03
3.023197536502153753e+02,6.911690010105528927e+03,1.609551926392592804e+03,1.537265200573128368e+03
3.232748118327212410e+02,2.267219307280858629e+03,2.733602166387962825e+03,2.656033920152590326e+03
4.353121376864743297e+02,2.215339291778551342e+03,1.363951881689989932e+04,1.359563114615370614e+04
3.382010329623772691e+02,5.456676539879271331e+03,3.292056956884135161e+03,3.259704426707827224e+03
4.338107627933389381e+02,6.602284624721532964e+03,1.246786785595270703e+04,1.239964246648004701e+04
3.750834291753869252e+02,2.588263626458295221e+03,6.220023086112059900e+03,6.087619796379272884e+03
4.041191602265340634e+02,3.353525384235435922e+03,9.134600685820611034e+03,9.274748427660182642e+03
3.045637114445183897e+02,6.652241974189162647e+03,1.701147527954027737e+03,1.659132156969764083e+03
3.106597840220200624e+02,2.237213922747513607e+03,2.169149176662861919e+03,2.106086936842030809e+03
3.099393189486598885e+02,1.811291439142707304e+03,2.157036780335951789e+03,2.227163652589009871e+03
3.952920858949311764e+02,2.604487007043190715e+03,8.226682079910533503e+03,8.195276742771808131e+03
3.523415019336165415e+02,4.843726481638548648e+03,4.219057085321807790e+03,4.303947587603262036e+03
3.163732460513971319e+02,5.391881476264059529e+03,2.233030999345862710e+03,2.293892051517721029e+03
4.205298497918338967e+02,4.229286851357795967e+03,1.108600288705302046e+04,1.116305874461025451e+04
3.509120002826011273e+02,2.977498910045616867e+03,4.291173143117750442e+03,4.257114923333221668e+03
3.852193639553989897e+02,6.776463429291599823e+03,6.590163525985547494e+03,6.639131433547593588e+03
3.945983247283257356e+02,6.565557267100675745e+03,7.548783252357946367e+03,7.422404152132401578e+03
3.852730879534400401e+02,2.032154396993631963e+03,7.240215096414931395e+03,7.128074453440817706e+03
3.697160696390885164e+02,5.360514787602659453e+03,5.445683390104435603e+03,5.449153555945757034e+03
3.027274167738378878e+02,4.229189602373464368e+03,1.773372581198114631e+03,1.746894831861204239e+03
3.334116027203205590e+02,5.270554791149029370e+03,3.047705902662441986e+03,3.153634318494371200e+03
4.093250505308141101e+02,6.431579926474549211e+03,9.214800499371001933e+03,9.191171696572657311e+03
4.026654627422713020e+02,3.801208081064708495e+03,8.896746305112788832e+03,8.753179657476306602e+03
4.454431561021822290e+02,6.251617857883856232e+03,1.440250039894646579e+04,1.440573224084238245e+04
3.023186308047266380e+02,4.228889023493780769e+03,1.758963944571213233e+03,1.733664095600677229e+03
3.333895181425240253e+02,5.449585406700390195e+03,3.031540445011617066e+03,3.045128236968017518e+03
3.213600523881525532e+02,3.363832692817427869e+03,2.582154130218675618e+03,2.487126548275908590e+03
4.237416950272327654e+02,6.424333074730094268e+03,1.106636078013094811e+04,1.100255909064391199e+04
4.031262309391714211e+02,3.410070131366655005e+03,9.009021065878261652e+03,9.012465797547338298e+03
4.255989477303091917e+02,7.522208238756677929e+03,1.105498248939369842e+04,1.111286056776499572e+04
3.375239860248780133e+02,4.748146141603609976e+03,3.315421320254055445e+03,3.346953763019317194e+03
4.319051534629974185e+02,7.552579848558511003e+03,1.193783811233657798e+04,1.199677002273408652e+04
3.079120226040707848e+02,7.327437528957449103e+03,1.773790401992613624e+03,1.655987610760816779e+03
3.161018143082774259e+02,5.372720618009450845e+03,2.222938000620355069e+03,2.204526881043131652e+03
3.410749232291193493e+02,3.977779830480711553e+03,3.584072998950214696e+03,3.600420141848176627e+03
4.062521725822082885e+02,5.476739775384087807e+03,9.035097642546143106e+03,9.111333702569405432e+03
3.957955609645150616e+02,5.808992128950778351e+03,7.806900306293570793e+03,7.827143270490845680e+03
3.177785051081928032e+02,6.386938989742664489e+03,2.221637735180089749e+03,2.201440052604131779e+03
3.165060069277882349e+02,4.474750320145887599e+03,2.297894182288170214e+03,2.287474748206357617e+03
4.183119576190528051e+02,2.394477133570447222e+03,1.108991522114683539e+04,1.108199627734151727e+04
3.682020739628389379e+02,1.623995040068763501e+03,5.710185312536837955e+03,5.595068877353859534e+03
3.141966487188771566e+02,6.184065824971808070e+03,2.089634235839668690e+03,2.091342644582321554e+03
3.003940936520872924e+02,2.541294097539769609e+03,1.765257568838791485e+03,1.829270375040574663e+03
3.214069045120506871e+02,5.872292256181469384e+03,2.416630435279646008e+03,2.473103827725135488e+03
3.209441804401468517e+02,3.082375469482217341e+03,2.578769219965802222e+03,2.429165540646484260e+03
4.292395443874826810e+02,3.393753032046784028e+03,1.249070491664228393e+04,1.249024355370134072e+04
3.310366139756337134e+02,6.096790485016790626e+03,2.855102515994933583e+03,2.734290694971912671e+03
4.393232310679189823e+02,4.039276659828879474e+03,1.393605049352014066e+04,1.402328884335797011e+04
3.737601551693484225e+02,6.814540077868300614e+03,5.576313251610533371e+03,5.619201468982793813e+03
3.992427479385543165e+02,7.757362705285411721e+03,7.807316980342419811e+03,7.863768947467273392e+03
3.138035812898543782e+02,2.563058808177881474e+03,2.286303115728789635e+03,2.232667706112277756e+03
3.325014372394643942e+02,1.384421875825964435e+03,3.258807780339997407e+03,3.103609205482032394e+03
3.356989808527421246e+02,5.807342920061617406e+03,3.123356627751324140e+03,3.039509093524853142e+03
3.165373090046747961e+02,3.502862538569191656e+03,2.356294003740440075e+03,2.327792561655028749e+03
3.723765838966635897e+02,7.360581874712491299e+03,5.381655957034505263e+03,5.261347586851879896e+03
3.278065363587536467e+02,2.712697701564515683e+03,2.936178188354710983e+03,2.855357564417281537e+03
3.311200799497368621e+02,5.128657637067964060e+03,2.939789873783880012e+03,3.079962830931454846e+03
3.485593807415803553e+02,4.754636387671615012e+03,3.979197591349089635e+03,3.873429981141097869e+03
4.031199658768800305e+02,3.062052140751424304e+03,9.058160669359838721e+03,9.101836679225860280e+03
4.421880379482655599e+02,6.655084881002631846e+03,1.375742953229868726e+04,1.360801937108187667e+04
3.298924486348959135e+02,7.035017238423522031e+03,2.715436599368584211e+03,2.735419711986128277e+03
4.426667099736733917e+02,1.452222766533055164e+03,1.498381804663811272e+04,1.505068602205169918e+04
3.818254249526165722e+02,1.847573819457504896e+03,6.919497656607706631e+03,6.955106484334353809e+03
3.078573281880675268e+02,1.600105596558157231e+03,2.080927613804204611e+03,2.177264495413739951e+03
3.354158043087949750e+02,2.765973642207956800e+03,3.343374597132342842e+03,3.487057781664261256e+03
4.248658234190340863e+02,6.805463388378268064e+03,1.113099214663191742e+04,1.102052964360104852e+04
3.145994887485867366e+02,3.552819669706828790e+03,2.270067492947870051e+03,2.291325615199441927e+03
3.468362367304491158e+02,7.373743297212121433e+03,3.596777645564101022e+03,3.638603606297947408e+03
3.480647789782540258e+02,4.396368581465624629e+03,3.980830427669537585e+03,4.015188711064296058e+03
3.241852234420011882e+02,6.261533477603023130e+03,2.512027224902325543e+03,2.639814449966611392e+03
4.047138930133142480e+02,3.853393174236871801e+03,9.129559329073119443e+03,9.152511680082734529e+03
3.824310409128468109e+02,1.227520130203628696e+03,7.035086450234965923e+03,7.132357381125477332e+03
3.301579634606390528e+02,1.585301744305690590e+03,3.120768955669840125e+03,3.214544888209631154e+03
4.393376090130131502e+02,6.954139059369038478e+03,1.322203836204853542e+04,1.323524336125417358e+04
4.042924604079806272e+02,4.932578437216783641e+03,8.902492831257022772e+03,8.947864755639362556e+03
4.305764003417347112e+02,7.897836876228386245e+03,1.165361193815145998e+04,1.159406786080048187e+04
4.434416439110613624e+02,3.878064478348501325e+03,1.465347390231903410e+04,1.468046563638648331e+04
3.571619420248306938e+02,2.891168690894572137e+03,4.739112187598471792e+03,4.756311986108371457e+03
3.610982267045444587e+02,1.162827258788977588e+03,5.169162385037326203e+03,5.159369206478770138e+03
3.899583429645688284e+02,3.022668825708024997e+03,7.605896304409395270e+03,7.571176943294487501e+03
3.072823067960509320e+02,1.562309785874492945e+03,2.059462165381567047e+03,2.139449039780296971e+03
4.260890127252462207e+02,1.912930257332737710e+03,1.226893430718998934e+04,1.226272910769302325e+04
4.321367625229449914e+02,7.002322283454554054e+03,1.211654152865189280e+04,1.230153304357130764e+04
4.159974291624810689e+02,5.358938841074320408e+03,1.026301335355905758e+04,1.037058705228851795e+04
3.770650934444800555e+02,3.937011280133971923e+03,6.249405451500830168e+03,6.313237189530672367e+03
4.283207367482102654e+02,1.086155226709548060e+03,1.271996024478606159e+04,1.267666113231862255e+04
4.066216050275101566e+02,4.200221895261265672e+03,9.302030288189658677e+03,9.377817775949350107e+03
4.318374505809911170e+02,6.892462009084888450e+03,1.210092062493508092e+04,1.211563781133254270e+04
4.004156571721031241e+02,7.238638255383039905e+03,8.037008249577342212e+03,8.047570876318700357e+03
3.636164261836385663e+02,5.961629818445711862e+03,4.893984755929390303e+03,4.810026592338440423e+03
3.698010816381422501e+02,2.693338877207855148e+03,5.751057251127355812e+03,5.801277522457439773e+03
4.119738662142509611e+02,1.868307434468413248e+03,1.031693363820139530e+04,1.034070440293628599e+04
3.215358714352157676e+02,6.455038883052150595e+03,2.377731629057755526e+03,2.344679680847676082e+03
4.340652125105336836e+02,1.701037323538134842e+03,1.352386163280595974e+04,1.347421891106638759e+04
4.413938955841683764e+02,6.802677838810451249e+03,1.358921504432178335e+04,1.357159357262494450e+04
4.346688680857940881e+02,7.423031224672747157e+03,1.237985263987791222e+04,1.227843025161666083e+04
3.814197368496971308e+02,4.769270029994188008e+03,6.540150709991766234e+03,6.500486348325645849e+03
3.010383030998463596e+02,7.894525915187511600e+03,1.506765405005685807e+03,1.621565684725559322e+03
4.335586643027938862e+02,2.301537053217087305e+03,1.334686607230980917e+04,1.329952609796957586e+04
3.317618257595262889e+02,7.645261979017766862e+03,2.749655409906798923e+03,2.939022028842307463e+03
3.008636295185355607e+02,3.152896816167234647e+03,1.757082690645772573e+03,1.654628122583334971e+03
3.707450872218647078e+02,4.135097289974268278e+03,5.678782017771058236e+03,5.770557233119572629e+03
4.376936494063753003e+02,6.461769668905919389e+03,1.309718135397929473e+04,1.318856889770558155e+04
3.926276991805299303e+02,7.932284947077748257e+03,7.095416256836610955e+03,7.192982994587098801e+03
3.375496537049780272e+02,3.987018677902450236e+03,3.378008569492893002e+03,3.428453097870186411e+03
3.186893573607388817e+02,1.195383837321883902e+03,2.563650409008338102e+03,2.439955228844100930e+03
3.837420096454306986e+02,2.528418901416487643e+03,7.036537552052551291e+03,7.132824446072130741e+03
3.522338308367928903e+02,3.083300876535661246e+03,4.373040281815812705e+03,4.463132142165102778e+03
3.247549380172638394e+02,6.372847742991791165e+03,2.529236809144592826e+03,2.537119584446487806e+03
3.431590896446506918e+02,5.866842861766659553e+03,3.538408029502695626e+03,3.354330315885331402e+03
4.273864636537764454e+02,5.880257828390866962e+03,1.170231519330682750e+04,1.179262133853559862e+04
3.913596100365759867e+02,7.402915936221773336e+03,7.069783997576004367e+03,7.000182176826006071e+03
3.646054590410800529e+02,3.687192569567409009e+03,5.229390719856166470e+03,5.211745066622819650e+03
3.241120906556189993e+02,3.310940002997595457e+03,2.716330991384933895e+03,2.819861743346709318e+03
3.634601813902536378e+02,4.937091797884912012e+03,5.005104815885182688e+03,5.115594803454436260e+03
3.112201450771123064e+02,6.497684358568129028e+03,1.951967248221897307e+03,1.986976300246058827e+03
4.117766094854583798e+02,6.805673007723219598e+03,9.432748232466838090e+03,9.392466160467256486e+03
4.066074300094809360e+02,3.285345365557195237e+03,9.443808091861426874e+03,9.584438027573572981e+03
3.460507234368079139e+02,7.139545255166078277e+03,3.576295879742861416e+03,3.672755344735795006e+03
3.695490727716723995e+02,3.528962257974578733e+03,5.645829037593139219e+03,5.637641459070810015e+03
3.774185210481748527e+02,4.222598851316257424e+03,6.246273563681433188e+03,6.173274201282965805e+03
