T,Ea,n,n_noisy
3.544498141745117437e+02,2.534645912061290335e-02,1.659130963355276434e-01,1.612430123525785408e-01
4.772684056766852336e+02,4.250302413559585435e-02,2.118528730592661724e-01,2.139009845077689542e-01
3.790288862507167096e+02,2.474703522207482437e-02,1.751581409298813563e-01,1.739961816290377106e-01
1.215120151172896641e+02,4.250782010792382437e-02,1.965404485602143675e-02,2.061020130555524243e-02
3.487003712303933298e+02,3.576951326518654911e-02,1.611470635959083297e-01,1.673672642440899583e-01
4.424380329642081620e+02,3.414698680020452487e-02,1.988848700275518688e-01,1.974620116561522920e-01
1.210326472178381891e+02,4.218991323133745863e-02,1.953490531767027374e-02,2.315137064650004545e-02
1.803049461199795758e+02,1.777921841906677722e-02,7.707898169088946150e-02,6.649899537298693819e-02
2.640413975778158147e+02,2.470326242467943065e-02,1.226569559072064053e-01,1.279529807041598077e-01
2.558190841598287193e+02,1.748073690144441236e-02,1.223890447875544962e-01,1.230678419038438165e-01
4.922951526640432576e+02,2.380714605274750206e-02,2.082916266094672342e-01,2.071040579133747173e-01
1.343357876195072720e+02,4.619143863214027895e-02,2.334682654684576419e-02,2.085706071121063224e-02
1.707973979122078561e+02,3.029012398054865135e-02,5.251854384326294645e-02,5.961522692669250084e-02
3.532839766549220712e+02,7.809571002899852454e-02,1.307451536547000470e-01,1.282290766091901124e-01
1.448900499480662631e+02,2.225495386971812484e-02,4.539791899208180104e-02,5.175701686447536920e-02
3.470416529139052386e+02,4.946707138001561754e-02,1.512764909451605189e-01,1.487632511239704580e-01
3.524037777108088108e+02,7.515463047911274952e-02,1.324601981152079555e-01,1.327159220981022625e-01
3.208716979724086968e+02,5.658938261542925674e-02,1.277218105331488773e-01,1.295269134715399117e-01
2.687732217510835540e+02,2.497452788893580675e-02,1.251499331039242213e-01,1.353053957163970755e-01
2.875469267459915841e+02,7.963296924236774876e-02,8.687725684499489343e-02,8.816014294685717290e-02
2.481220281389847742e+02,2.056655371004899660e-02,1.166118061674237677e-01,1.178353135821572778e-01
2.549940151528838328e+02,4.781062167897399268e-02,9.091577373713734256e-02,9.062498502030616465e-02
2.391915937758463429e+02,7.258233011747783348e-02,6.259481230727588497e-02,6.113500327009595281e-02
2.223675913151519694e+02,4.646328464559075500e-02,6.950730067240340482e-02,6.652577555231932449e-02
1.689815822990061349e+02,7.708952166708810116e-02,3.421045604142537722e-02,4.330557611095525727e-02
3.248958084063007163e+02,6.490266223308555071e-02,1.224863398286313715e-01,1.298914767224965683e-01
3.425869213190088658e+02,5.400512696976643434e-02,1.445818666898410765e-01,1.412029475796716949e-01
3.180144562341454275e+02,5.160803879585162263e-02,1.307835008527180876e-01,1.316485525098503861e-01
3.032216651161847949e+02,6.919099001242162705e-02,1.038422671008294440e-01,9.802147500646990474e-02
4.243626324826985865e+02,2.912949619506369214e-02,1.917297413137651341e-01,1.965013859232410398e-01
4.651939123497311925e+02,3.001338610692552700e-02,2.044375208434906777e-01,2.079407117439088237e-01
1.249576360997859013e+02,2.411428194810329162e-02,2.998276716755277418e-02,3.061576149538786096e-02
2.621434334174685432e+02,6.355966283786537718e-02,8.094293428771880128e-02,7.697865431092429378e-02
2.880937061628897027e+02,2.004921428172640879e-02,1.375103031419368793e-01,1.414127690017761563e-01
1.395958102537753120e+02,7.588054900670442027e-02,2.629125053462384384e-02,2.945064678469749841e-02
2.331769071438090180e+02,6.701909529039939972e-02,6.154872236805478125e-02,6.072765857074507306e-02
2.670959930268895164e+02,2.656679343997301462e-02,1.229478944065375279e-01,1.267103471347879873e-01
1.162168428710160555e+02,4.082544256971206570e-02,1.821482732128007140e-02,1.157052822850047902e-02
2.730394735382903946e+02,6.333034092659592384e-02,8.828994758998907899e-02,8.537221958895019336e-02
1.407911369514106354e+02,2.111230472619282997e-02,4.419517250166312555e-02,3.951379188718149443e-02
2.622789072117316209e+02,2.744696306726062546e-02,1.193047566236162538e-01,1.199485020271288394e-01
1.795983940962957490e+02,3.871846753997974094e-02,4.895409968410735502e-02,5.736672775979250599e-02
1.406970547719511444e+02,6.969342245798264279e-02,2.590798922131028192e-02,2.622277285648368442e-02
1.256581302524175214e+02,2.915538506058645146e-02,2.589138556682621384e-02,3.164809910624807182e-02
3.058765997493258055e+02,6.132528602818953373e-02,1.126693402066750588e-01,1.125816504640782395e-01
1.011774585184130899e+02,6.348454626925049971e-02,1.654030658811548107e-02,1.457709893506376093e-02
2.588925781597379228e+02,6.334170303094414922e-02,7.900906903763330047e-02,8.414025312093609266e-02
1.241361018752318728e+02,1.307813883815108630e-02,4.488706852062413627e-02,4.766370370005617446e-02
3.754120344381410064e+02,4.430274450552403737e-02,1.704271242430909217e-01,1.775835790563903283e-01
3.597035169322629145e+02,3.223787374249030557e-02,1.674404416764840309e-01,1.723700970634610696e-01
1.613967901833623841e+02,2.907158036810210400e-02,4.760176296346448760e-02,4.359588166751551808e-02
2.455118589510873619e+02,6.689584077327796752e-02,6.855663158462689533e-02,5.587272877080088490e-02
3.895496301753140642e+02,5.096688221292754867e-02,1.741980535548563191e-01,1.749364637136603118e-01
1.512127822794559222e+02,2.479287655901062787e-02,4.622485204600793041e-02,4.039211487007302037e-02
4.251292659586226819e+02,6.023874649273187887e-02,1.878329831255422799e-01,1.808339515531230679e-01
3.645941052767324209e+02,6.047705974494958781e-02,1.529518245185882142e-01,1.455928846570914426e-01
4.765352190737048659e+02,7.547324828336678115e-02,2.071973758929298859e-01,2.040349167323451951e-01
3.407397192629529172e+02,7.882676484185954791e-02,1.217316383042518491e-01,1.207738855786215787e-01
1.178361003705328756e+02,4.497354393564217956e-02,1.853063229666458700e-02,1.859749338962672985e-02
2.636497779686687863e+02,7.324633852247877663e-02,7.587255252925935445e-02,8.613436237090318914e-02
3.754447159235127742e+02,6.714368623120663127e-02,1.543696885186628953e-01,1.483455457736609640e-01
2.876663180149217851e+02,6.563594931882409111e-02,9.622490146401554978e-02,9.620838184180836861e-02
2.486994416115140609e+02,1.898401868360857780e-02,1.179247220331578472e-01,1.117390011191076865e-01
2.002369943993742538e+02,4.527292452239518872e-02,5.603807314875516865e-02,5.109519911124146135e-02
3.759551837241060639e+02,4.880848768271042054e-02,1.682320476967155143e-01,1.685975487331107803e-01
1.622352496088958560e+02,6.636488614923281848e-02,3.158091199353984385e-02,3.370446614841768329e-02
4.054168484734133813e+02,3.359118043092015893e-02,1.858968010117150182e-01,1.794991942835892362e-01
2.123909929045588285e+02,3.004594093468352517e-02,8.274076975777036602e-02,8.848920618006930749e-02
3.309888108764936305e+02,2.467594641528944241e-02,1.561724108638510577e-01,1.515492810429169002e-01
4.687101660540490684e+02,5.793116571090052569e-02,2.087582149251467900e-01,2.135762575629881754e-01
3.372659626916152433e+02,4.843547608468130178e-02,1.461862460957138454e-01,1.459508991397295286e-01
4.475837909926785869e+02,6.610163020336995432e-02,1.965410056694441299e-01,2.010960373519513900e-01
1.357502774770353824e+02,1.450749984836265105e-02,5.078866326659628450e-02,5.364570854449982745e-02
3.041248477187840535e+02,7.654637341024699004e-02,9.904966832863060233e-02,9.764004319639217611e-02
3.617430792084721247e+02,5.099542527392846719e-02,1.587971473800935673e-01,1.612096894309711925e-01
1.649371285209327880e+02,2.049004167321121297e-02,6.238276159109816532e-02,5.569090478156640128e-02
3.784597824334423422e+02,7.613827190375536957e-02,1.491469541917486152e-01,1.426662230845402723e-01
3.636880898870609258e+02,7.817975982268179913e-02,1.376953204301488154e-01,1.359340965838373161e-01
2.835650642945555546e+02,5.867310139334640240e-02,9.966991480632016176e-02,1.065509424508679637e-01
4.176846196877158945e+02,1.464128645085856564e-02,1.826769305436476698e-01,1.789597551204938353e-01
1.012798149600184274e+02,6.593033463210537515e-02,1.679222693233044586e-02,1.381598105641029979e-02
4.713762060853952676e+02,6.562747592824962062e-02,2.081066785976501132e-01,2.164474317462403152e-01
1.363874935167403066e+02,3.870858576768338583e-02,2.579918577634779733e-02,2.603125988876484748e-02
4.081036239358659827e+02,5.503156291370571440e-02,1.816753859470942034e-01,1.816940870567964605e-01
1.625006484830796865e+02,2.745317414208797713e-02,5.046324686883609661e-02,4.522771207695729101e-02
1.047137321390970044e+02,5.175981402678454801e-02,1.600461374780054111e-02,1.632196756905335625e-02
3.389156496640309228e+02,7.701857083379276547e-02,1.218574354185932018e-01,1.248379720871900245e-01
3.196794123320862582e+02,5.230132391743610304e-02,1.312026082021074680e-01,1.309363803175289387e-01
3.975894135018007205e+02,5.783573459356102647e-02,1.744887544551620706e-01,1.783240435526072809e-01
4.446162243639525400e+02,1.869078811127554765e-02,1.927873434619590542e-01,1.944441121025003716e-01
2.864221272531916611e+02,5.912266713439686544e-02,1.012269108805753520e-01,1.064906008995660791e-01
3.101271672188411230e+02,3.928690495250610620e-02,1.376263724254011556e-01,1.417717419293993697e-01
3.352204462363808943e+02,5.919253423612227949e-02,1.349155101137933799e-01,1.342606637814549864e-01
2.334188988521199803e+02,4.345071494784761429e-02,8.055894117941390931e-02,8.491868786699152682e-02
4.204010635798903763e+02,6.931403626927069850e-02,1.801850627993202003e-01,1.892220677900244286e-01
4.051379802801293408e+02,7.609914526142075308e-02,1.664055710525278453e-01,1.679364127053841749e-01
1.635098307614318571e+02,4.315492727223309982e-02,3.641775578829250376e-02,3.032632115996189773e-02
3.762243016735377523e+02,6.832818751225587517e-02,1.539116413360669400e-01,1.548779719270717004e-01
1.857955662589484120e+02,4.068450269804901182e-02,5.102847576588648293e-02,5.004240308395146303e-02
2.136592495392042395e+02,7.478667484769091489e-02,5.002031206980390304e-02,6.298595938059331489e-02
3.297108074927953112e+02,2.599533426221189991e-02,1.554092205483277866e-01,1.591891969597343248e-01
2.760640315547821615e+02,1.623075017546620619e-02,1.324962505131936641e-01,1.269648423911770296e-01
3.311580156186261092e+02,7.228471259910398961e-02,1.203397753613168614e-01,1.193967045356936346e-01
1.945592988079236250e+02,4.201240374928191801e-02,5.539379467612940561e-02,6.269702823248089751e-02
4.033978649632092583e+02,4.278367930023744409e-02,1.841419196714861317e-01,1.783239777304616025e-01
1.445975800802272317e+02,5.372595175573571802e-02,2.612051622165262321e-02,2.364730833489023243e-02
1.030883342875763162e+02,1.038737649743278965e-02,3.467903676438541249e-02,3.466664427405471982e-02
1.824054522560109604e+02,6.131510972820260197e-02,3.900217300692231104e-02,3.823736131127949273e-02
3.011204709849071151e+02,7.412803035493741033e-02,9.872459108055769983e-02,9.573150989754294904e-02
4.402755555392584483e+02,7.474693381844133011e-02,1.882670119536607178e-01,1.888901029333412140e-01
2.359369852337638633e+02,6.452182437532716364e-02,6.428560944721781190e-02,5.719378265173333253e-02
1.349980270656084258e+02,1.975370541272643277e-02,4.216027005583763976e-02,3.922436238992344643e-02
4.946223064769008033e+02,2.309582408290124927e-02,2.084093696675760887e-01,2.053691639757119214e-01
3.729811803546070905e+02,7.215303871612896436e-02,1.486937575786307086e-01,1.471359549466371153e-01
2.132301714009843181e+02,6.926360632010832019e-02,5.080140779721790956e-02,4.924931682398867722e-02
1.911344099931149287e+02,1.957120552616256962e-02,8.210545296628404821e-02,8.202849680474885719e-02
1.600138725943960480e+02,4.189060082353415759e-02,3.533498612121703519e-02,3.352631883381611277e-02
1.446225064617381690e+02,3.157011788200080743e-02,3.429240557387558397e-02,3.212987734125213185e-02
3.875884285525693826e+02,3.399956876437070646e-02,1.789616131404425659e-01,1.806877586628827526e-01
1.462832266007544604e+02,6.355289971240175861e-02,2.682416272115444728e-02,3.123994210640975919e-02
3.718418523916611207e+02,1.506546956764307117e-02,1.690824658607720521e-01,1.738048626930584206e-01
2.608512191685950938e+02,7.822710744773633817e-02,7.214261969068945513e-02,6.629156887331570658e-02
3.509912692442362641e+02,4.061420856242618782e-02,1.598207017510122618e-01,1.609636245389435838e-01
2.471217738065096796e+02,4.016287657793977256e-02,9.440869023528772330e-02,9.804776325202098353e-02
1.468149595676982813e+02,5.612211869945627624e-02,2.675121125474760886e-02,2.532032267426080618e-02
1.001507118175132121e+02,7.649285372365588476e-02,1.739735079400558243e-02,1.963421491967972526e-02
4.336518724809682226e+02,4.390231597422415005e-02,1.964829735150591949e-01,1.952828665112253392e-01
4.306875170506392578e+02,6.065007892370614245e-02,1.904635538167009368e-01,1.922448111787495584e-01
1.520662238608681491e+02,5.645308408997195410e-02,2.840041431854583437e-02,2.068237757206946650e-02
2.100954615965355003e+02,7.317516624849029760e-02,4.872138358213404935e-02,5.092141156683360065e-02
2.821632266134919291e+02,6.617348515911838924e-02,9.209479416724775103e-02,8.957678092361291700e-02
4.747318185697730542e+02,4.765981913019481236e-02,2.116518512804295704e-01,2.078663908477593469e-01
2.468406602039821394e+02,5.413986024530201974e-02,7.866884191853994179e-02,7.706125668686575336e-02
3.232359407654135453e+02,6.330374779683148323e-02,1.228289380326125640e-01,1.276470532858458851e-01
1.032441685565946159e+02,7.817340216214367643e-02,1.819186273222272304e-02,2.279332248292056939e-02
1.237295942958988348e+02,5.311083186287533092e-02,2.031658465387942147e-02,2.144383463309303822e-02
3.952012462094364196e+02,1.381059091615797867e-02,1.755863056102563435e-01,1.797898533935114451e-01
3.051583879848192851e+02,2.327478375935896487e-02,1.447658080224764332e-01,1.426129415987781035e-01
1.262547265170960884e+02,1.842611756911409146e-02,3.809703375135643083e-02,3.175412086659869931e-02
3.891361909340604370e+02,7.136399718323672980e-02,1.597919246795593273e-01,1.503437563746010119e-01
1.812545768982924983e+02,7.420884713845772584e-02,3.785696414538754911e-02,3.757753459601360230e-02
4.607483045638252293e+02,2.865778758465653553e-02,2.025907811571673878e-01,2.017332433200179076e-01
4.952162832552853047e+02,1.881003940729793905e-02,2.056326550436592959e-01,2.056866376642419170e-01
4.798379574079513645e+02,7.277790005691416042e-02,2.097942445372029951e-01,2.100040469218200645e-01
1.728878040112140582e+02,4.960926741187140360e-02,3.800729447020437246e-02,4.396932448564594420e-02
3.369119146008210350e+02,7.434795321601626872e-02,1.225856451193898800e-01,1.178550682332557692e-01
4.510492750780864526e+02,5.018317975933021813e-02,2.027294036994396198e-01,1.987288076942146375e-01
3.501894760387290262e+02,5.462748268980555794e-02,1.488510644563936225e-01,1.583014818907972354e-01
1.270356303824129895e+02,5.624715533851162852e-02,2.134306948831437775e-02,2.505382380523181809e-02
2.043746021014699181e+02,7.654824360884093792e-02,4.610305512794807270e-02,4.446044996180750775e-02
3.683460476870194498e+02,3.899126049420696682e-02,1.693237614994201057e-01,1.589977199439326361e-01
2.519561924618380431e+02,4.763138824902718449e-02,8.895548182047527397e-02,8.456449908984593755e-02
1.653806351501743563e+02,3.991706111010341618e-02,3.944597627341130813e-02,3.750423334438856421e-02
3.262116977327475524e+02,3.626921557185097678e-02,1.492259740254824885e-01,1.486608169009510372e-01
4.413426890863959784e+02,5.739216493490964521e-02,1.968958175329662552e-01,1.976965856762565588e-01
3.721668869555286960e+02,1.991947316771801313e-02,1.713922987033384970e-01,1.701046597833383578e-01
2.056023407141706230e+02,6.098763683739355512e-02,4.958390187193714715e-02,5.516306906676114036e-02
1.770672082266542020e+02,1.937721170617097421e-02,7.265447810959779762e-02,6.656605595351886007e-02
1.442005037027474259e+02,5.053285615907220085e-02,2.619105179080740559e-02,2.461297995484543893e-02
