E,P
1.171034206841368377e+08,2.454219506665040185e-01
1.171434286857371479e+08,2.454292042307000821e-01
1.171834366873374730e+08,2.454364464080505959e-01
1.172234446889377981e+08,2.454436772160957514e-01
1.172634526905381083e+08,2.454508966723497332e-01
1.173034606921384335e+08,2.454581047943008576e-01
1.173434686937387586e+08,2.454653015994115450e-01
1.173834766953390688e+08,2.454724871051182922e-01
1.174234846969393939e+08,2.454796613288318663e-01
1.174634926985397190e+08,2.454868242879372220e-01
1.175035007001400292e+08,2.454939759997935844e-01
1.175435087017403543e+08,2.455011164817343938e-01
1.175835167033406794e+08,2.455082457510674998e-01
1.176235247049409896e+08,2.455153638250750503e-01
1.176635327065413147e+08,2.455224707210136303e-01
1.177035407081416249e+08,2.455295664561142344e-01
1.177435487097419500e+08,2.455366510475822939e-01
1.177835567113422751e+08,2.455437245125977608e-01
1.178235647129425853e+08,2.455507868683150796e-01
1.178635727145429105e+08,2.455578381318633541e-01
1.179035807161432356e+08,2.455648783203461805e-01
1.179435887177435458e+08,2.455719074508418143e-01
1.179835967193438709e+08,2.455789255404032534e-01
1.180236047209441960e+08,2.455859326060580994e-01
1.180636127225445062e+08,2.455929286648087240e-01
1.181036207241448313e+08,2.455999137336323246e-01
1.181436287257451564e+08,2.456068878294808133e-01
1.181836367273454666e+08,2.456138509692809835e-01
1.182236447289457917e+08,2.456208031699345373e-01
1.182636527305461168e+08,2.456277444483180028e-01
1.183036607321464270e+08,2.456346748212829556e-01
1.183436687337467521e+08,2.456415943056558526e-01
1.183836767353470773e+08,2.456485029182382263e-01
1.184236847369473875e+08,2.456554006758065734e-01
1.184636927385477126e+08,2.456622875951125773e-01
1.185037007401480377e+08,2.456691636928829414e-01
1.185437087417483479e+08,2.456760289858195834e-01
1.185837167433486730e+08,2.456828834905995240e-01
1.186237247449489981e+08,2.456897272238750818e-01
1.186637327465493083e+08,2.456965602022737616e-01
1.187037407481496334e+08,2.457033824423983659e-01
1.187437487497499585e+08,2.457101939608270225e-01
1.187837567513502687e+08,2.457169947741132121e-01
1.188237647529505938e+08,2.457237848987857687e-01
1.188637727545509189e+08,2.457305643513489901e-01
1.189037807561512291e+08,2.457373331482825551e-01
1.189437887577515543e+08,2.457440913060416898e-01
1.189837967593518794e+08,2.457508388410571121e-01
1.190238047609521896e+08,2.457575757697350871e-01
1.190638127625525147e+08,2.457643021084574553e-01
1.191038207641528398e+08,2.457710178735817153e-01
1.191438287657531500e+08,2.457777230814409408e-01
1.191838367673534751e+08,2.457844177483439752e-01
1.192238447689538002e+08,2.457911018905753198e-01
1.192638527705541104e+08,2.457977755243952178e-01
1.193038607721544355e+08,2.458044386660397651e-01
1.193438687737547606e+08,2.458110913317207991e-01
1.193838767753550708e+08,2.458177335376260653e-01
1.194238847769553959e+08,2.458243652999191342e-01
1.194638927785557210e+08,2.458309866347395400e-01
1.195039007801560313e+08,2.458375975582027528e-01
1.195439087817563564e+08,2.458441980864002063e-01
1.195839167833566815e+08,2.458507882353993812e-01
1.196239247849569917e+08,2.458573680212437773e-01
1.196639327865573168e+08,2.458639374599529692e-01
1.197039407881576419e+08,2.458704965675226894e-01
1.197439487897579521e+08,2.458770453599247729e-01
1.197839567913582772e+08,2.458835838531072682e-01
1.198239647929586023e+08,2.458901120629943815e-01
1.198639727945589125e+08,2.458966300054866161e-01
1.199039807961592376e+08,2.459031376964607718e-01
1.199439887977595627e+08,2.459096351517698620e-01
1.199839967993598729e+08,2.459161223872433355e-01
1.200240048009601980e+08,2.459225994186869935e-01
1.200640128025605232e+08,2.459290662618830170e-01
1.201040208041608334e+08,2.459355229325900505e-01
1.201440288057611585e+08,2.459419694465432293e-01
1.201840368073614836e+08,2.459484058194541245e-01
1.202240448089617938e+08,2.459548320670109089e-01
1.202640528105621189e+08,2.459612482048783300e-01
1.203040608121624291e+08,2.459676542486976814e-01
1.203440688137627542e+08,2.459740502140869423e-01
1.203840768153630793e+08,2.459804361166407216e-01
1.204240848169633895e+08,2.459868119719303692e-01
1.204640928185637146e+08,2.459931777955039478e-01
1.205041008201640397e+08,2.459995336028862611e-01
1.205441088217643499e+08,2.460058794095789092e-01
1.205841168233646750e+08,2.460122152310603716e-01
1.206241248249650002e+08,2.460185410827859243e-01
1.206641328265653104e+08,2.460248569801877505e-01
1.207041408281656355e+08,2.460311629386750243e-01
1.207441488297659606e+08,2.460374589736337436e-01
1.207841568313662708e+08,2.460437451004270359e-01
1.208241648329665959e+08,2.460500213343949361e-01
1.208641728345669210e+08,2.460562876908545804e-01
1.209041808361672312e+08,2.460625441851002071e-01
1.209441888377675563e+08,2.460687908324031004e-01
1.209841968393678814e+08,2.460750276480117849e-01
1.210242048409681916e+08,2.460812546471518591e-01
1.210642128425685167e+08,2.460874718450261900e-01
1.211042208441688418e+08,2.460936792568149400e-01
1.211442288457691520e+08,2.460998768976754014e-01
1.211842368473694772e+08,2.461060647827423009e-01
1.212242448489698023e+08,2.461122429271276335e-01
1.212642528505701125e+08,2.461184113459207734e-01
1.213042608521704376e+08,2.461245700541885018e-01
1.213442688537707627e+08,2.461307190669750622e-01
1.213842768553710729e+08,2.461368583993020775e-01
1.214242848569713980e+08,2.461429880661687442e-01
1.214642928585717231e+08,2.461491080825516931e-01
1.215043008601720333e+08,2.461552184634052398e-01
1.215443088617723584e+08,2.461613192236611625e-01
1.215843168633726835e+08,2.461674103782289236e-01
1.216243248649729937e+08,2.461734919419956147e-01
1.216643328665733188e+08,2.461795639298260119e-01
1.217043408681736439e+08,2.461856263565625758e-01
1.217443488697739542e+08,2.461916792370255624e-01
1.217843568713742793e+08,2.461977225860129403e-01
1.218243648729746044e+08,2.462037564183005567e-01
1.218643728745749146e+08,2.462097807486419987e-01
1.219043808761752397e+08,2.462157955917687879e-01
1.219443888777755648e+08,2.462218009623903248e-01
1.219843968793758750e+08,2.462277968751939439e-01
1.220244048809762001e+08,2.462337833448449420e-01
1.220644128825765252e+08,2.462397603859865503e-01
1.221044208841768354e+08,2.462457280132400728e-01
1.221444288857771605e+08,2.462516862412048591e-01
1.221844368873774856e+08,2.462576350844583595e-01
1.222244448889777958e+08,2.462635745575560697e-01
1.222644528905781209e+08,2.462695046750316974e-01
1.223044608921784461e+08,2.462754254513970509e-01
1.223444688937787563e+08,2.462813369011422338e-01
1.223844768953790814e+08,2.462872390387354782e-01
1.224244848969794065e+08,2.462931318786233947e-01
1.224644928985797167e+08,2.462990154352307781e-01
1.225045009001800418e+08,2.463048897229608014e-01
1.225445089017803669e+08,2.463107547561950439e-01
1.225845169033806771e+08,2.463166105492933244e-01
1.226245249049810022e+08,2.463224571165940624e-01
1.226645329065813273e+08,2.463282944724139445e-01
1.227045409081816375e+08,2.463341226310482857e-01
1.227445489097819626e+08,2.463399416067708070e-01
1.227845569113822877e+08,2.463457514138337745e-01
1.228245649129825979e+08,2.463515520664681102e-01
1.228645729145829231e+08,2.463573435788831978e-01
1.229045809161832333e+08,2.463631259652671601e-01
1.229445889177835584e+08,2.463688992397867206e-01
1.229845969193838835e+08,2.463746634165872862e-01
1.230246049209841937e+08,2.463804185097930033e-01
1.230646129225845188e+08,2.463861645335067574e-01
1.231046209241848439e+08,2.463919015018102010e-01
1.231446289257851541e+08,2.463976294287638091e-01
1.231846369273854792e+08,2.464033483284069070e-01
1.232246449289858043e+08,2.464090582147576147e-01
1.232646529305861145e+08,2.464147591018130135e-01
1.233046609321864396e+08,2.464204510035490903e-01
1.233446689337867647e+08,2.464261339339207657e-01
1.233846769353870749e+08,2.464318079068620049e-01
1.234246849369874001e+08,2.464374729362857064e-01
1.234646929385877252e+08,2.464431290360838689e-01
1.235047009401880354e+08,2.464487762201275356e-01
1.235447089417883605e+08,2.464544145022668498e-01
1.235847169433886856e+08,2.464600438963311380e-01
1.236247249449889958e+08,2.464656644161288268e-01
1.236647329465893209e+08,2.464712760754475263e-01
1.237047409481896460e+08,2.464768788880541128e-01
1.237447489497899562e+08,2.464824728676947019e-01
1.237847569513902813e+08,2.464880580280946476e-01
1.238247649529906064e+08,2.464936343829586818e-01
1.238647729545909166e+08,2.464992019459707751e-01
1.239047809561912417e+08,2.465047607307943589e-01
1.239447889577915668e+08,2.465103107510721869e-01
1.239847969593918771e+08,2.465158520204265014e-01
1.240248049609922022e+08,2.465213845524589498e-01
1.240648129625925273e+08,2.465269083607506684e-01
1.241048209641928375e+08,2.465324234588623098e-01
1.241448289657931626e+08,2.465379298603340708e-01
1.241848369673934877e+08,2.465434275786857199e-01
1.242248449689937979e+08,2.465489166274165977e-01
1.242648529705941230e+08,2.465543970200057000e-01
1.243048609721944481e+08,2.465598687699116776e-01
1.243448689737947583e+08,2.465653318905728364e-01
1.243848769753950834e+08,2.465707863954071932e-01
1.244248849769954085e+08,2.465762322978125864e-01
1.244648929785957187e+08,2.465816696111664819e-01
1.245049009801960438e+08,2.465870983488263057e-01
1.245449089817963690e+08,2.465925185241291673e-01
1.245849169833966792e+08,2.465979301503921084e-01
1.246249249849970043e+08,2.466033332409120482e-01
1.246649329865973294e+08,2.466087278089658386e-01
1.247049409881976396e+08,2.466141138678101807e-01
1.247449489897979647e+08,2.466194914306818475e-01
1.247849569913982898e+08,2.466248605107975445e-01
1.248249649929986000e+08,2.466302211213540763e-01
1.248649729945989251e+08,2.466355732755282082e-01
1.249049809961992502e+08,2.466409169864768602e-01
1.249449889977995604e+08,2.466462522673370517e-01
1.249849969993998855e+08,2.466515791312258732e-01
1.250250050010002106e+08,2.466568975912406814e-01
1.250650130026005208e+08,2.466622076604589875e-01
1.251050210042008460e+08,2.466675093519384854e-01
1.251450290058011711e+08,2.466728026787171901e-01
1.251850370074014813e+08,2.466780876538133271e-01
1.252250450090018064e+08,2.466833642902255264e-01
1.252650530106021315e+08,2.466886326009326280e-01
1.253050610122024417e+08,2.466938925988939602e-01
1.253450690138027668e+08,2.466991442970491444e-01
1.253850770154030919e+08,2.467043877083182901e-01
1.254250850170034021e+08,2.467096228456018836e-01
1.254650930186037272e+08,2.467148497217809822e-01
1.255051010202040523e+08,2.467200683497170199e-01
1.255451090218043625e+08,2.467252787422521132e-01
1.255851170234046876e+08,2.467304809122088105e-01
1.256251250250049978e+08,2.467356748723902871e-01
1.256651330266053230e+08,2.467408606355803724e-01
1.257051410282056481e+08,2.467460382145434672e-01
1.257451490298059583e+08,2.467512076220246819e-01
1.257851570314062834e+08,2.467563688707498371e-01
1.258251650330066085e+08,2.467615219734254350e-01
1.258651730346069187e+08,2.467666669427387716e-01
1.259051810362072438e+08,2.467718037913578799e-01
1.259451890378075689e+08,2.467769325319316420e-01
1.259851970394078791e+08,2.467820531770897330e-01
1.260252050410082042e+08,2.467871657394427320e-01
1.260652130426085293e+08,2.467922702315820394e-01
1.261052210442088395e+08,2.467973666660800425e-01
1.261452290458091646e+08,2.468024550554900332e-01
1.261852370474094898e+08,2.468075354123463183e-01
1.262252450490098000e+08,2.468126077491641090e-01
1.262652530506101251e+08,2.468176720784397427e-01
1.263052610522104502e+08,2.468227284126505439e-01
1.263452690538107604e+08,2.468277767642549081e-01
1.263852770554110855e+08,2.468328171456924125e-01
1.264252850570114106e+08,2.468378495693836772e-01
1.264652930586117208e+08,2.468428740477305594e-01
1.265053010602120459e+08,2.468478905931160150e-01
1.265453090618123710e+08,2.468528992179043202e-01
1.265853170634126812e+08,2.468578999344408775e-01
1.266253250650130063e+08,2.468628927550524377e-01
1.266653330666133314e+08,2.468678776920470164e-01
1.267053410682136416e+08,2.468728547577139498e-01
1.267453490698139668e+08,2.468778239643239503e-01
1.267853570714142919e+08,2.468827853241290504e-01
1.268253650730146021e+08,2.468877388493627145e-01
1.268653730746149272e+08,2.468926845522398106e-01
1.269053810762152523e+08,2.468976224449567214e-01
1.269453890778155625e+08,2.469025525396912613e-01
1.269853970794158876e+08,2.469074748486027593e-01
1.270254050810162127e+08,2.469123893838320316e-01
1.270654130826165229e+08,2.469172961575015757e-01
1.271054210842168480e+08,2.469221951817153204e-01
1.271454290858171731e+08,2.469270864685589595e-01
1.271854370874174833e+08,2.469319700300997289e-01
1.272254450890178084e+08,2.469368458783865183e-01
1.272654530906181335e+08,2.469417140254500098e-01
1.273054610922184438e+08,2.469465744833024834e-01
1.273454690938187689e+08,2.469514272639380392e-01
1.273854770954190940e+08,2.469562723793325421e-01
1.274254850970194042e+08,2.469611098414436490e-01
1.274654930986197293e+08,2.469659396622107816e-01
1.275055011002200544e+08,2.469707618535552929e-01
1.275455091018203646e+08,2.469755764273803555e-01
1.275855171034206897e+08,2.469803833955711014e-01
1.276255251050210148e+08,2.469851827699945379e-01
1.276655331066213250e+08,2.469899745624996312e-01
1.277055411082216501e+08,2.469947587849173343e-01
1.277455491098219752e+08,2.469995354490605866e-01
1.277855571114222854e+08,2.470043045667244530e-01
1.278255651130226105e+08,2.470090661496859019e-01
1.278655731146229357e+08,2.470138202097040825e-01
1.279055811162232459e+08,2.470185667585202416e-01
1.279455891178235710e+08,2.470233058078577792e-01
1.279855971194238961e+08,2.470280373694221654e-01
1.280256051210242063e+08,2.470327614549011619e-01
1.280656131226245314e+08,2.470374780759647115e-01
1.281056211242248565e+08,2.470421872442649103e-01
1.281456291258251667e+08,2.470468889714362570e-01
1.281856371274254918e+08,2.470515832690954316e-01
1.282256451290258020e+08,2.470562701488414614e-01
1.282656531306261271e+08,2.470609496222557211e-01
1.283056611322264522e+08,2.470656217009019329e-01
1.283456691338267624e+08,2.470702863963262219e-01
1.283856771354270875e+08,2.470749437200571441e-01
1.284256851370274127e+08,2.470795936836056583e-01
1.284656931386277229e+08,2.470842362984652096e-01
1.285057011402280480e+08,2.470888715761117571e-01
1.285457091418283731e+08,2.470934995280036905e-01
1.285857171434286833e+08,2.470981201655820525e-01
1.286257251450290084e+08,2.471027335002703995e-01
1.286657331466293335e+08,2.471073395434748854e-01
1.287057411482296437e+08,2.471119383065842334e-01
1.287457491498299688e+08,2.471165298009699307e-01
1.287857571514302939e+08,2.471211140379859783e-01
1.288257651530306041e+08,2.471256910289691966e-01
1.288657731546309292e+08,2.471302607852390587e-01
1.289057811562312543e+08,2.471348233180978293e-01
1.289457891578315645e+08,2.471393786388304536e-01
1.289857971594318897e+08,2.471439267587047517e-01
1.290258051610322148e+08,2.471484676889713072e-01
1.290658131626325250e+08,2.471530014408636067e-01
