t,N1,N2,dN1_dt,dN1_dt_noisy
2.522782840631251133e+01,6.159553513246404322e+01,5.993310185782996768e+01,-1.185551034163445649e-02,1.513731120771511229e-01
2.523894198710824455e+01,6.159540357489100160e+01,5.993327720554508176e+01,-1.181933930508094477e-02,3.288492060364196778e-02
2.525005556790397776e+01,6.159527241874214099e+01,5.993345198810314400e+01,-1.178327552895552799e-02,1.268622208882725089e-01
2.526116914869970742e+01,6.159514166283234005e+01,5.993362620732553836e+01,-1.174731871213907652e-02,3.604390625870339954e-02
2.527228272949544063e+01,6.159501130597947594e+01,5.993379986502863943e+01,-1.171146855426563604e-02,1.485045135536100791e-01
2.528339631029117385e+01,6.159488134700438877e+01,5.993397296302385513e+01,-1.167572475567091317e-02,1.497056947354466760e-01
2.529450989108690706e+01,6.159475178473091717e+01,5.993414550311759115e+01,-1.164008701742424989e-02,-7.752955506152919840e-02
2.530562347188264027e+01,6.159462261798584848e+01,5.993431748711129359e+01,-1.160455504129487281e-02,-3.258313802784167101e-02
2.531673705267836993e+01,6.159449384559896856e+01,5.993448891680139923e+01,-1.156912852979985473e-02,2.535977862587068810e-02
2.532785063347410315e+01,6.159436546640304044e+01,5.993465979397937105e+01,-1.153380718614549494e-02,-3.399471218110322601e-02
2.533896421426983636e+01,6.159423747923379722e+01,5.993483012043169111e+01,-1.149859071426995172e-02,-2.053732981201371877e-01
2.535007779506556957e+01,6.159410988292994205e+01,5.993499989793985350e+01,-1.146347881885034781e-02,6.494086586272233841e-02
2.536119137586129924e+01,6.159398267633318369e+01,5.993516912828036425e+01,-1.142847120524947968e-02,3.354955807686701291e-02
2.537230495665703245e+01,6.159385585828817256e+01,5.993533781322474852e+01,-1.139356757957443733e-02,-8.731619535048043557e-03
2.538341853745276566e+01,6.159372942764255754e+01,5.993550595453955054e+01,-1.135876764863574806e-02,1.570289668591283161e-01
2.539453211824849888e+01,6.159360338324697182e+01,5.993567355398631236e+01,-1.132407111997046911e-02,5.946639273410422866e-02
2.540564569904422854e+01,6.159347772395501153e+01,5.993584061332162349e+01,-1.128947770184751676e-02,-8.161041295277485577e-03
2.541675927983996175e+01,6.159335244862324998e+01,5.993600713429704996e+01,-1.125498710322681006e-02,3.685835769940429274e-02
2.542787286063569496e+01,6.159322755611125189e+01,5.993617311865921238e+01,-1.122059903380900892e-02,1.430617292136957680e-02
2.543898644143142818e+01,6.159310304528154489e+01,5.993633856814971494e+01,-1.118631320400531592e-02,2.167008486511204368e-03
2.545010002222716139e+01,6.159297891499964095e+01,5.993650348450518806e+01,-1.115212932494280551e-02,6.077564324452049138e-02
2.546121360302289105e+01,6.159285516413403627e+01,5.993666786945728830e+01,-1.111804710847863475e-02,6.980215785191218325e-02
2.547232718381862426e+01,6.159273179155618294e+01,5.993683172473267717e+01,-1.108406626718227983e-02,1.530163538811658841e-01
2.548344076461435748e+01,6.159260879614053863e+01,5.993699505205302813e+01,-1.105018651433198329e-02,-6.303165598232404049e-03
2.549455434541009069e+01,6.159248617676451687e+01,5.993715785313504085e+01,-1.101640756394139942e-02,8.282595373285628337e-02
2.550566792620582035e+01,6.159236393230852258e+01,5.993732012969041989e+01,-1.098272913073650159e-02,3.846981876994564481e-02
2.551678150700155356e+01,6.159224206165593074e+01,5.993748188342588890e+01,-1.094915093015202956e-02,-1.301405022403106515e-01
2.552789508779728678e+01,6.159212056369309352e+01,5.993764311604319062e+01,-1.091567267834925303e-02,-6.148959281272074924e-03
2.553900866859301999e+01,6.159199943730934734e+01,5.993780382923908689e+01,-1.088229409221774802e-02,1.250390134943243914e-02
2.555012224938874965e+01,6.159187868139699873e+01,5.993796402470533735e+01,-1.084901488933809333e-02,-5.091384069326895800e-02
2.556123583018448286e+01,6.159175829485133846e+01,5.993812370412873491e+01,-1.081583478804581944e-02,-7.968866703218385750e-02
2.557234941098021608e+01,6.159163827657062740e+01,5.993828286919107740e+01,-1.078275350735857785e-02,7.151040035065607536e-02
2.558346299177594929e+01,6.159151862545610356e+01,5.993844152156918881e+01,-1.074977076703120815e-02,-1.098714437044517045e-01
2.559457657257167895e+01,6.159139934041199638e+01,5.993859966293489805e+01,-1.071688628753086903e-02,-5.598894545017661650e-02
2.560569015336741217e+01,6.159128042034550532e+01,5.993875729495504601e+01,-1.068409979005302546e-02,-6.470165020953932977e-02
2.561680373416314538e+01,6.159116186416679994e+01,5.993891441929150687e+01,-1.065141099649302703e-02,1.062589934407074249e-01
2.562791731495887859e+01,6.159104367078902698e+01,5.993907103760115263e+01,-1.061881962947452962e-02,-3.173595497142205069e-02
2.563903089575461181e+01,6.159092583912833163e+01,5.993922715153588143e+01,-1.058632541233706092e-02,2.061757552874618135e-02
2.565014447655034147e+01,6.159080836810381498e+01,5.993938276274260346e+01,-1.055392806914134951e-02,-5.085613390588456656e-02
2.566125805734607468e+01,6.159069125663755528e+01,5.993953787286324086e+01,-1.052162732465511397e-02,-3.114444678076242271e-02
2.567237163814180789e+01,6.159057450365462927e+01,5.993969248353473489e+01,-1.048942290437437919e-02,1.153319499168241613e-01
2.568348521893754111e+01,6.159045810808306953e+01,5.993984659638904589e+01,-1.045731453451281823e-02,-4.122233352884183133e-04
2.569459879973327077e+01,6.159034206885390006e+01,5.994000021305313908e+01,-1.042530194198398874e-02,-2.405648797373433345e-01
2.570571238052900398e+01,6.159022638490110779e+01,5.994015333514899879e+01,-1.039338485444574189e-02,-7.836921985131618806e-02
2.571682596132473719e+01,6.159011105516167817e+01,5.994030596429363555e+01,-1.036156300024693167e-02,1.000092306647416135e-02
2.572793954212047041e+01,6.158999607857555247e+01,5.994045810209906477e+01,-1.032983610847004741e-02,-4.856046671710978480e-02
2.573905312291620007e+01,6.158988145408566339e+01,5.994060975017231385e+01,-1.029820390890456849e-02,-9.696905132059040200e-02
2.575016670371193328e+01,6.158976718063792077e+01,5.994076091011543639e+01,-1.026666613207005696e-02,4.514676996734547088e-02
2.576128028450766649e+01,6.158965325718121164e+01,5.994091158352549797e+01,-1.023522250918773580e-02,-1.902235474334055820e-01
2.577239386530339971e+01,6.158953968266738599e+01,5.994106177199456909e+01,-1.020387277220535793e-02,-8.187403862991543546e-02
2.578350744609913292e+01,6.158942645605128519e+01,5.994121147710975350e+01,-1.017261665377766633e-02,-1.520479938047695004e-02
2.579462102689486258e+01,6.158931357629073489e+01,5.994136070045315989e+01,-1.014145388729836839e-02,-2.631668814376632581e-01
2.580573460769059579e+01,6.158920104234653081e+01,5.994150944360190891e+01,-1.011038420684506889e-02,-1.616276798182036678e-01
2.581684818848632901e+01,6.158908885318243165e+01,5.994165770812814031e+01,-1.007940734723966614e-02,1.590780597985224087e-01
2.582796176928206222e+01,6.158897700776520168e+01,5.994180549559902005e+01,-1.004852304400216667e-02,6.986923093784003225e-02
2.583907535007779188e+01,6.158886550506455393e+01,5.994195280757671185e+01,-1.001773103337555426e-02,1.672174618548909544e-02
2.585018893087352509e+01,6.158875434405320703e+01,5.994209964561840565e+01,-9.987031052324013558e-03,1.477970512850169671e-01
2.586130251166925831e+01,6.158864352370683548e+01,5.994224601127630336e+01,-9.956422838527601016e-03,-2.787635331608683265e-01
2.587241609246499152e+01,6.158853304300410514e+01,5.994239190609762602e+01,-9.925906130368034042e-03,3.701125819503250231e-02
2.588352967326072118e+01,6.158842290092664484e+01,5.994253733162459952e+01,-9.895480666957112703e-03,7.012362844665960548e-02
2.589464325405645440e+01,6.158831309645907481e+01,5.994268228939447596e+01,-9.865146188133167016e-03,9.499397636058537486e-02
2.590575683485218761e+01,6.158820362858899244e+01,5.994282678093952654e+01,-9.834902434420200734e-03,-7.811120526414619403e-02
2.591687041564792082e+01,6.158809449630696520e+01,5.994297080778702025e+01,-9.804749147079405702e-03,1.874736780291027041e-02
2.592798399644365048e+01,6.158798569860653771e+01,5.994311437145925936e+01,-9.774686068082516499e-03,9.599786091309384095e-02
2.593909757723938370e+01,6.158787723448424600e+01,5.994325747347355104e+01,-9.744712940115363153e-03,1.503816857424621414e-02
2.595021115803511691e+01,6.158776910293957485e+01,5.994340011534222157e+01,-9.714829506586752927e-03,-1.068758243134671493e-01
2.596132473883085012e+01,6.158766130297502173e+01,5.994354229857261629e+01,-9.685035511616035819e-03,1.058137490595546376e-01
2.597243831962658334e+01,6.158755383359604707e+01,5.994368402466708545e+01,-9.655330700025999136e-03,-1.215724101588924397e-02
2.598355190042231300e+01,6.158744669381106718e+01,5.994382529512299840e+01,-9.625714817383723698e-03,-2.445047868942585440e-02
2.599466548121804621e+01,6.158733988263151815e+01,5.994396611143275777e+01,-9.596187609940187713e-03,-2.212273127054095040e-02
2.600577906201377942e+01,6.158723339907177774e+01,5.994410647508374979e+01,-9.566748824681781116e-03,-6.489622056078747647e-02
2.601689264280951264e+01,6.158712724214922218e+01,5.994424638755840107e+01,-9.537398209317871078e-03,1.077076047142292714e-01
2.602800622360524230e+01,6.158702141088419069e+01,5.994438585033415023e+01,-9.508135512241722154e-03,-1.812047463796814806e-02
2.603911980440097551e+01,6.158691590430001384e+01,5.994452486488343368e+01,-9.478960482589116054e-03,1.959060910054334637e-01
2.605023338519670872e+01,6.158681072142299229e+01,5.994466343267372110e+01,-9.449872870201048158e-03,2.523612751100250823e-02
2.606134696599244194e+01,6.158670586128240387e+01,5.994480155516750131e+01,-9.420872425636162006e-03,-9.117424803153779955e-02
2.607246054678817160e+01,6.158660132291050360e+01,5.994493923382226086e+01,-9.391958900160091162e-03,9.796300702379082126e-02
2.608357412758390481e+01,6.158649710534253074e+01,5.994507647009050544e+01,-9.363132045770328205e-03,-3.426430425372799932e-02
2.609468770837963802e+01,6.158639320761669467e+01,5.994521326541977402e+01,-9.334391615160697597e-03,-8.990460230108028583e-02
2.610580128917537124e+01,6.158628962877418189e+01,5.994534962125260336e+01,-9.305737361756882819e-03,-1.290935610352649809e-01
2.611691486997110445e+01,6.158618636785917033e+01,5.994548553902654930e+01,-9.277169039682675589e-03,1.738370318576067455e-02
2.612802845076683411e+01,6.158608342391879376e+01,5.994562102017417971e+01,-9.248686403793726640e-03,9.518344428981231897e-02
2.613914203156256733e+01,6.158598079600318442e+01,5.994575606612308860e+01,-9.220289209640242234e-03,4.819702561274361724e-02
2.615025561235830054e+01,6.158587848316543045e+01,5.994589067829588203e+01,-9.191977213507840361e-03,-2.485214968338073788e-02
2.616136919315403375e+01,6.158577648446162556e+01,5.994602485811017090e+01,-9.163750172387352677e-03,-4.168855205343900694e-03
2.617248277394976341e+01,6.158567479895081220e+01,5.994615860697859944e+01,-9.135607843969495434e-03,-1.228310261771937140e-01
2.618359635474549663e+01,6.158557342569502424e+01,5.994629192630880254e+01,-9.107549986694607469e-03,-1.432187577023448788e-01
2.619470993554122984e+01,6.158547236375927980e+01,5.994642481750345553e+01,-9.079576359692254073e-03,1.520917930221677219e-02
2.620582351633696305e+01,6.158537161219670253e+01,5.994655728197835742e+01,-9.051686718523299646e-03,-5.816338066899821510e-03
2.621693709713269271e+01,6.158527116994456208e+01,5.994668932127905236e+01,-9.023880784228666130e-03,-5.092993035378950983e-02
2.622805067792842593e+01,6.158517103605466758e+01,5.994682093679129053e+01,-8.996158308512747226e-03,-7.112737082161899038e-02
2.623916425872415914e+01,6.158507120961537851e+01,5.994695212985362076e+01,-8.968519053302870248e-03,1.020300898476028950e-01
2.625027783951989235e+01,6.158497168971722857e+01,5.994708290180123811e+01,-8.940962781096573053e-03,3.254977368722524605e-02
2.626139142031562201e+01,6.158487247545293286e+01,5.994721325396591993e+01,-8.913489254934958694e-03,2.679061207549369300e-02
2.627250500111135523e+01,6.158477356591739493e+01,5.994734318767608983e+01,-8.886098238420458983e-03,9.000395209720535306e-02
2.628361858190708844e+01,6.158467496020767129e+01,5.994747270425678920e+01,-8.858789495702623640e-03,-1.279163962319866399e-01
2.629473216270282165e+01,6.158457665742300691e+01,5.994760180502966307e+01,-8.831562791471014862e-03,-4.248734764865937791e-02
2.630584574349855487e+01,6.158447865666483523e+01,5.994773049131299558e+01,-8.804417891003168961e-03,-5.067308241206278444e-03
2.631695932429428453e+01,6.158438095703674975e+01,5.994785876442168870e+01,-8.777354560093542091e-03,8.598146228144321057e-02
2.632807290509001774e+01,6.158428355764453244e+01,5.994798662566724090e+01,-8.750372565115682733e-03,-1.404704376861220794e-01
2.633918648588575095e+01,6.158418645759613241e+01,5.994811407635781109e+01,-8.723471672984928205e-03,1.008387902085367688e-03
2.635030006668148417e+01,6.158408965600168017e+01,5.994824111779813336e+01,-8.696651651161957375e-03,4.140214150673176413e-02
2.636141364747721383e+01,6.158399315197348756e+01,5.994836775128960227e+01,-8.669912267682988727e-03,-1.525221774948730680e-01
2.637252722827294704e+01,6.158389694462604069e+01,5.994849397813020175e+01,-8.643253291111818726e-03,-5.198179352092689026e-02
2.638364080906868026e+01,6.158380103307599285e+01,5.994861979961454779e+01,-8.616674490586007096e-03,5.706153982356787502e-02
2.639475438986441347e+01,6.158370541644219998e+01,5.994874521703388837e+01,-8.590175635795560538e-03,-2.030234082827473557e-02
2.640586797066014313e+01,6.158361009384566387e+01,5.994887023167606799e+01,-8.563756496958063735e-03,-9.386773593007829986e-02
2.641698155145587634e+01,6.158351506440958190e+01,5.994899484482556318e+01,-8.537416844861311915e-03,1.167027866932791313e-01
2.642809513225160956e+01,6.158342032725931858e+01,5.994911905776347538e+01,-8.511156450861534495e-03,6.496043320158569057e-02
2.643920871304734277e+01,6.158332588152243403e+01,5.994924287176751676e+01,-8.484975086844315229e-03,1.225350795934029291e-01
2.645032229384307598e+01,6.158323172632864839e+01,5.994936628811203150e+01,-8.458872525260119346e-03,-1.094477643146816864e-01
2.646143587463880564e+01,6.158313786080985608e+01,5.994948930806796028e+01,-8.432848539097648199e-03,-1.432484857119512289e-01
2.647254945543453886e+01,6.158304428410013998e+01,5.994961193290289003e+01,-8.406902901917590043e-03,-8.725336214957297998e-02
2.648366303623027207e+01,6.158295099533575723e+01,5.994973416388100418e+01,-8.381035387822421967e-03,-6.909940615383043661e-02
2.649477661702600528e+01,6.158285799365513924e+01,5.994985600226313949e+01,-8.355245771467068039e-03,4.092168567896273257e-02
2.650589019782173494e+01,6.158276527819889168e+01,5.994997744930670791e+01,-8.329533828057122946e-03,4.374239690407863423e-02
2.651700377861746816e+01,6.158267284810980868e+01,5.995009850626578185e+01,-8.303899333364839208e-03,1.389527722378746943e-01
2.652811735941320137e+01,6.158258070253284444e+01,5.995021917439103021e+01,-8.278342063698929110e-03,1.364419975057239165e-02
2.653923094020893458e+01,6.158248884061514161e+01,5.995033945492975391e+01,-8.252861795916999199e-03,1.129125867118991877e-01
2.655034452100466424e+01,6.158239726150602422e+01,5.995045934912585750e+01,-8.227458307457524711e-03,-8.949906854939813916e-02
2.656145810180039746e+01,6.158230596435698345e+01,5.995057885821988464e+01,-8.202131376275900720e-03,5.276621344770046629e-02
2.657257168259613067e+01,6.158221494832168474e+01,5.995069798344898970e+01,-8.176880780903061918e-03,8.548862271392310141e-02
2.658368526339186388e+01,6.158212421255598201e+01,5.995081672604694489e+01,-8.151706300413508188e-03,-6.340465961925757787e-02
2.659479884418759355e+01,6.158203375621790343e+01,5.995093508724414733e+01,-8.126607714428857321e-03,-4.157163325056307396e-02
2.660591242498332676e+01,6.158194357846764433e+01,5.995105306826761193e+01,-8.101584803142714009e-03,-5.339360543736383635e-02
2.661702600577905997e+01,6.158185367846759561e+01,5.995117067034097147e+01,-8.076637347270931855e-03,-4.447133133009100597e-02
2.662813958657479319e+01,6.158176405538230114e+01,5.995128789468448360e+01,-8.051765128108456793e-03,1.514737994996668280e-01
2.663925316737052640e+01,6.158167470837850033e+01,5.995140474251502383e+01,-8.026967927497352662e-03,1.032805704675563013e-01
2.665036674816625606e+01,6.158158563662510687e+01,5.995152121504609255e+01,-8.002245527814366710e-03,-9.445585030781311620e-02
