M,r,m,v_orb
2.134896142075729260e+30,7.239251902272215486e+07,4.387017987379418956e+27,1.404345223119032104e+06
5.370571748212383617e+29,1.315624562562440336e+07,2.371112782619819107e+28,1.686660937164613977e+06
4.678943914331816877e+29,2.178508410361677408e+07,1.426683274772763586e+27,1.199085571187288035e+06
1.965381759409557483e+30,7.569282974901581183e+06,2.312946364058820880e+27,4.165226472019609995e+06
3.556878107182728551e+30,8.540233259374691173e+06,5.604388647665109247e+26,5.271944524544363841e+06
1.916609726839529350e+29,2.333914643888934329e+07,2.265770496291455361e+28,7.828609319166182540e+05
1.475300751012279543e+29,7.227072271917100996e+06,1.012478658824112329e+28,1.206765822555308929e+06
2.986278380871619914e+29,3.915905570220605936e+06,8.309625482548861016e+26,2.260161117732439190e+06
1.961025765660925308e+29,2.806735333728719503e+07,4.141755266481372303e+26,6.835882729927827604e+05
3.061988934351475203e+29,1.032942181260571070e+07,3.763300014602429609e+28,1.490567095124153420e+06
7.027138165045320989e+30,1.072741939018178359e+07,4.929471240416995547e+27,6.612364604809857905e+06
6.499267504618011697e+30,8.667675925644759089e+06,6.103818801386729948e+26,7.072228400307537988e+06
1.721240949393591132e+30,3.723484160852264147e+06,1.052450761646222843e+27,5.557697214505556040e+06
6.498954602636331224e+30,1.201523969624098763e+07,1.829697313224296927e+26,6.006845199133130722e+06
3.848651002717216097e+29,4.951134499346255325e+06,1.121906885315954895e+28,2.311258445722841658e+06
1.542937822028489145e+29,2.766878842916842178e+07,9.406286610922636332e+27,6.283843592111945618e+05
5.388314560786640230e+29,9.182838711697189137e+06,1.666740575087706195e+27,1.982102813670727890e+06
5.743907897107095944e+30,5.760325315725160390e+07,3.826111198726972696e+27,2.580446078052344266e+06
1.138779661187374420e+29,1.580914779292884283e+07,3.508251795275315982e+28,7.930228455158234574e+05
5.622798067551715864e+30,5.109554458211609721e+07,6.880260177854306019e+26,2.710060752333345823e+06
8.230270315227857482e+29,5.877849225789256394e+06,1.191997823187098451e+27,3.059606576281855814e+06
3.082419635526015000e+30,4.695108128201861680e+07,1.315791655853168083e+26,2.093201560577610973e+06
1.133123624472701311e+30,5.534866334244502708e+06,1.480999517855990293e+28,3.720957373090595007e+06
1.515452410743579119e+29,3.147457308866558131e+06,2.077717514655430865e+27,1.806167985563419294e+06
2.934527322387004966e+30,1.911589515925629809e+07,1.263278885004921955e+28,3.207520391063200310e+06
1.799659880853703247e+29,1.273203824925008044e+07,5.968672007976072845e+26,9.729152573671502760e+05
7.763443222527998071e+30,6.441414375063340180e+06,3.921626953177602504e+28,8.986913986478732899e+06
1.055247496827401214e+30,8.346883400376564264e+07,1.590505097298035492e+27,9.192476917891225312e+05
1.952787195313008851e+30,2.267921762519741058e+07,5.202709595417200831e+28,2.428855324944402557e+06
1.069066906138204405e+29,6.038808688894501328e+07,2.250884679336251758e+27,3.473320587959917611e+05
1.881363284136688370e+29,3.605660147876558825e+06,1.130217953286351807e+27,1.872731040639274055e+06
4.313325209662878766e+30,5.352591094230002724e+06,5.554130793844853278e+27,7.336944984768440947e+06
1.307088994464951728e+29,7.057549177783214487e+06,7.453159767481833139e+27,1.143197978532672394e+06
1.213267982793870985e+29,4.174291151432025712e+06,2.574913135544049945e+26,1.394826799548873445e+06
1.490070314793142459e+29,9.744390143858024478e+07,1.870241835962842265e+28,3.389179021651461371e+05
2.231859455749882817e+29,1.255055270871251822e+07,3.618408312745399837e+26,1.090343247527278261e+06
3.171169107569101487e+30,4.224148956040749326e+06,3.426484113159907319e+28,7.116520671956149861e+06
2.139436841454823768e+30,1.438117804524667934e+07,1.687777645765912080e+26,3.150957150345996488e+06
3.815539719201018852e+30,8.861916986481454968e+07,1.835484279343069870e+26,1.695148298456269084e+06
3.339106814802748619e+30,2.389891480999521539e+07,3.170595637830430966e+26,3.053596789409533609e+06
1.347495583298527930e+29,8.095987199552814662e+07,2.883780151843232882e+28,3.672257790000714594e+05
3.122240278511305283e+29,4.935700521746982820e+06,4.346112985392534957e+28,2.193663126420500688e+06
7.201343083138766290e+30,3.711569232789265364e+07,3.436910983253247343e+26,3.598212950028097723e+06
1.177318610238209396e+30,3.662632714941733330e+07,1.199120225515775014e+27,1.465409927900903393e+06
2.558436945096966761e+30,1.978501715002081543e+07,1.088916069289991192e+28,2.943821966959405690e+06
8.996361937792044020e+30,7.124536626392551698e+06,2.232451172837974510e+27,9.176153100382084027e+06
7.141806522009540123e+30,1.315082016584330797e+07,3.952973888086767048e+28,6.035409632672772743e+06
7.139650526229156798e+30,1.853688352026900649e+07,6.007279672863493443e+26,5.069297585004915483e+06
6.618180927463489507e+29,6.169446405977936834e+07,7.279546892724411428e+27,8.507716570592919597e+05
1.178794902468216040e+30,1.998544054953453317e+07,1.798975755485746848e+28,1.999116634595136624e+06
1.362611035930649158e+29,5.160212537321361899e+07,6.572869984120245232e+27,4.298091433495951933e+05
1.245798347322117887e+29,9.250993532168859616e+06,5.603042973575512308e+28,1.141576253400735557e+06
1.172228085376201214e+30,9.327348292277550325e+06,2.143372992520234790e+26,2.896455111846429296e+06
2.884557073737936582e+29,3.052016869818030670e+07,1.817598457839348782e+28,8.188594525205784012e+05
5.066304402558190370e+29,9.825973416581785679e+07,1.527245974942983928e+28,5.953868714257907122e+05
3.153502836734559896e+29,4.324031130231084302e+06,5.266778634521060223e+26,2.208839543673060834e+06
8.584505593593374370e+29,6.486970381971418858e+07,3.410213347582064259e+28,9.582672572197115514e+05
7.155298457757526312e+30,4.055216899362569209e+06,3.746628899540866183e+28,1.087438649105324037e+07
2.888215623764401050e+29,7.859536120713847876e+07,6.523956767079610277e+28,5.483191427192597184e+05
1.455784990037502893e+29,1.381058253473518416e+07,8.406919873799453655e+28,1.053495481832879828e+06
8.063485893127214191e+30,1.367447587849751115e+07,1.664076619272920182e+26,6.271600660142798908e+06
1.880401317252067617e+30,1.370947065957651101e+07,9.271221905123426541e+28,3.099152500999908894e+06
5.503099114233692560e+29,1.000737384150917269e+07,5.063665314790972422e+26,1.916706619880955201e+06
1.013486773093033476e+30,1.335714167785545066e+07,8.858744926010946483e+27,2.260138670794443693e+06
1.562368525494168227e+29,5.405569917401182652e+07,5.187447452502819344e+27,4.464339645533485455e+05
4.189683725128951775e+29,2.987392800537328795e+07,1.077472069778305846e+26,9.675950783538883552e+05
1.194702746757125165e+29,4.067774280114054680e+06,1.293532003795083340e+28,1.474543203029767144e+06
1.996023710301405385e+29,1.086332289265335724e+07,2.003244997983549685e+27,1.112977089762474410e+06
8.885197095092263573e+29,7.473099675734789670e+07,2.547019244643138969e+26,8.909148385528888321e+05
1.462195798011148762e+29,4.227250943478557467e+07,1.123061069816747768e+26,4.806562095444970764e+05
4.434696272536366921e+29,5.718249632088858634e+07,3.255897065607274625e+28,7.453790605061637470e+05
1.528830173765464650e+30,9.218193909446179867e+07,1.418472970060454411e+27,1.052561680987253552e+06
5.300818459076226716e+30,8.521347216284278035e+07,1.932170398995890838e+26,2.037528783640445676e+06
2.864605741457235353e+29,1.765866210743721202e+07,7.425035370103086389e+28,1.167616905078737997e+06
5.317249990687571795e+29,3.711978958765097708e+07,4.882851769428685859e+28,1.021669379949939554e+06
3.585362517163341040e+29,6.504592794422771782e+06,5.497514102532715154e+27,1.932936188603684306e+06
3.738301817242924303e+29,1.659401499180224165e+07,3.244419105186822257e+28,1.278301963056412525e+06
8.323327660023953237e+30,3.894577100136225671e+07,2.122787345063095954e+26,3.776308193989490625e+06
7.348001841792021748e+29,4.577832512585802004e+06,8.517481115559144231e+27,3.292811897990905680e+06
4.157675529167586602e+30,2.391174386813042685e+07,4.313393846336309435e+28,3.423872663329781033e+06
1.993071272889529516e+29,3.932265579103459418e+07,4.706512413941504045e+28,6.466487716749211540e+05
8.371171764011190384e+29,3.794355613415129017e+06,2.446808124195555602e+28,3.894448526530746836e+06
8.612939614969647108e+29,6.160235084800818935e+06,3.256297530768895664e+26,3.055654418851425406e+06
1.756540096389065671e+30,4.470879590390162542e+06,1.078754433994512993e+26,5.121613774994142354e+06
2.215512291084468685e+30,2.089429207082792372e+07,4.053057503048536075e+26,2.660344542272815481e+06
6.091060191337465461e+29,1.329386052305926755e+07,2.180068853756979968e+27,1.751850919839933282e+06
2.492141978481687550e+29,1.500833798480280861e+07,1.610305609635255118e+27,1.056141783282696735e+06
7.753159451834372298e+30,8.698195391432759166e+07,1.061602912195905664e+26,2.438932172496888787e+06
5.506306409390765884e+29,2.027499182812348381e+07,7.937653801125976252e+27,1.355976778457748238e+06
1.777857538202534932e+29,9.377260226153883338e+07,2.660747653960896034e+28,3.814066691463860916e+05
1.211789096562716502e+30,4.414469297119863331e+06,9.934605862176919486e+27,4.298738468447656371e+06
2.592953440569932585e+29,6.227102856397531927e+06,2.956847035643831014e+27,1.676808840512560448e+06
3.994924988356399948e+30,6.308468603343524970e+06,3.625642803277785449e+27,6.502959272658041678e+06
2.406762133799709394e+30,4.384112837653702125e+06,8.175858786513809358e+27,6.063757262368599884e+06
1.584393930817627850e+30,8.901512088856264949e+07,1.107119712494721326e+27,1.090286365536299301e+06
1.073802736346030743e+29,4.481196998137459159e+07,3.081304061057598269e+27,4.056044828829043545e+05
7.000123124644788764e+29,3.551901236502455175e+07,5.396812596538805205e+26,1.147309691145951627e+06
1.271525012877946041e+30,2.206161176551776752e+07,1.344350838048389947e+26,1.961338912069796817e+06
3.370167448662533571e+30,4.229253062847072259e+06,2.093218356454660448e+28,7.315107934859331697e+06
4.806429719439150802e+29,6.691110895944578201e+07,2.479241491090604873e+28,7.100285300609235419e+05
7.434628467421923496e+30,3.559528740402855910e+06,2.590145701317074575e+28,1.182041786400063522e+07
7.814305034702007460e+29,5.313217539497952908e+06,2.787172463515933887e+27,3.139152317421418149e+06
1.487168469249045372e+29,2.055258301174461469e+07,5.519884749993861489e+28,8.137503393694384722e+05
7.447309757549492740e+29,1.932561449955528229e+07,1.424792873219890101e+26,1.603862354800027097e+06
4.811280030597320166e+30,9.523009161708272994e+07,1.378957665679632455e+28,1.838848416936062742e+06
2.377875352109747140e+29,1.092883854468840361e+07,4.783168120652305255e+27,1.217158892044168198e+06
4.415507244432630956e+29,4.487000794959038496e+07,9.858416849379405275e+27,8.194065671576914610e+05
9.017214628884361029e+30,3.736642323588718195e+06,4.965867461812483735e+27,1.268401583220835961e+07
1.402386610369345240e+29,3.393229471190774348e+06,6.266833624197510668e+27,1.698580573459709296e+06
4.761894487428491708e+29,7.882038130594103038e+07,7.776012598061155152e+28,6.848697985277869739e+05
7.564185207270248732e+29,6.656618321886739880e+07,1.026921019775219080e+26,8.709130832321773050e+05
9.175272692335232336e+29,7.043661074686406553e+07,2.145672103484172407e+27,9.334865956281898543e+05
1.249846762389077476e+30,5.080170641755859368e+06,8.956840382870228670e+27,4.067238091561248526e+06
2.344720904738259275e+30,1.317617416180213541e+07,6.243159136137278066e+27,3.450620098496640101e+06
6.052854860878127049e+29,2.946251533574707061e+07,1.090885923488565400e+28,1.181451308960348601e+06
1.172117780517900070e+29,2.913428748270956054e+07,2.625113827770939146e+28,5.732757778190190438e+05
4.758017169382701894e+29,1.648473181542676687e+07,1.071407672472748751e+28,1.403478080452144379e+06
1.102822713448111253e+29,3.337342983293439820e+07,4.212556074197162427e+28,5.520754664874649607e+05
1.004129568579731419e+30,4.915353592101728544e+06,7.947580560336312297e+26,3.694602792773471214e+06
5.473544739777558384e+30,1.454641917688653618e+07,6.191469006996287074e+26,5.010698950106723234e+06
1.473689037902053581e+29,3.441272946811511181e+06,1.666880274329510818e+27,1.701152839044334134e+06
6.508859582821495770e+29,2.194180884141917527e+07,4.508726099042781868e+27,1.411912994330800837e+06
6.700831642327146759e+30,1.798257033477015048e+07,1.068756584208195685e+28,4.989965697618687525e+06
4.577279185349043982e+30,7.411941088775496185e+07,1.068299404535080214e+28,2.032463203168369830e+06
2.996517306027378971e+30,3.931262103903084528e+06,5.000540623941667497e+26,7.133422432416151278e+06
2.637853793239326050e+30,8.884718367358420789e+07,3.646715876103732597e+27,1.408607021507172612e+06
1.036176614029861220e+29,8.292897954354967177e+07,9.200965140049630072e+28,3.967846444043734809e+05
7.438986285269302123e+29,5.744161433008792996e+07,6.000310558746788930e+28,9.664493988739947090e+05
6.011040740040502724e+30,5.750775215792525560e+07,7.202866371526561470e+26,2.641231454036091920e+06
2.782446450587066710e+30,5.152501589751613326e+06,6.444529146924613299e+28,6.072415911270321347e+06
5.056838947494235200e+29,8.925151063092136383e+07,5.300953128288633800e+27,6.181421566249824828e+05
1.321880938858745565e+30,1.970978633760258183e+07,5.905908650565830986e+26,2.116106253267657477e+06
1.731239904571622461e+30,2.751636482878674194e+07,8.054275183266946021e+27,2.053871066472661914e+06
5.336998016584029412e+30,8.340777806392640807e+06,2.746865047409412932e+28,6.550057201652820222e+06
1.251113565807736879e+30,2.714290590853250772e+07,1.707722902499344794e+28,1.765836545820435975e+06
5.113508085998010455e+30,5.203060319151824340e+06,1.991683918474811277e+28,8.112406799020342529e+06
2.976101702315625172e+30,1.283909153894842602e+07,9.167532525462820964e+27,3.938958371482578106e+06
9.849784039493670315e+30,4.320890311015400290e+07,2.847502341255762229e+28,3.905649683044475503e+06
4.812951213547129418e+29,3.240682419438359514e+07,1.930103075224266157e+26,9.957886390276438324e+05
1.074913354882699574e+30,8.621601646997694671e+07,9.466700915199338300e+27,9.161937144591638353e+05
1.828244000164256124e+30,5.223134000313424505e+06,1.780744437582484087e+26,4.833930779167700559e+06
1.070929745898896005e+29,8.880304073289234191e+06,1.061411815222729193e+27,9.016534204706873279e+05
1.197630098168705419e+30,5.035599810355422646e+07,6.724539285820972033e+28,1.294752974847492762e+06
8.712186325321321531e+29,7.875846307413456030e+06,6.820772150394762279e+26,2.718339824021784123e+06
3.609318772401110582e+29,2.315784213099103048e+07,1.707509906600571691e+27,1.022312912954237661e+06
1.703068330793007187e+30,8.356916303826114535e+07,4.711266897201828973e+28,1.182243933986886404e+06
2.770618524193498291e+30,7.791939287903866731e+06,7.047928774460915118e+28,4.932658325396475382e+06
2.190004069748620116e+30,1.033322875546906516e+07,6.829580406689959594e+26,3.761356365047965664e+06
6.496989992951747651e+30,8.858527614356387407e+06,1.187771037869644525e+28,7.000500443458784372e+06
8.512518263686203597e+29,3.968014352062361781e+06,2.443168228146311554e+26,3.785756735418786295e+06
2.655520466604672272e+30,2.519135509610266984e+07,1.928792555803029322e+28,2.661909639780925121e+06
2.285525302638153837e+29,2.874593972456241027e+07,9.328719472479285282e+27,7.431679471004999941e+05
2.021918715115203885e+30,2.824262880501344055e+07,1.513788529828710788e+28,2.193960766088554170e+06
1.836549506641729478e+29,1.551400391224884801e+07,1.287971249984062196e+27,8.919914254228807986e+05
3.908038810099427129e+30,1.073181132016145065e+07,3.105721281993083676e+27,4.931155537973035127e+06
