t,R,C,dR_dt
4.996999399879976522e+01,5.424699566635305791e-05,7.936165299266765283e-01,4.567755979562296596e-05
4.998999799959992174e+01,5.516898629518664010e-05,7.888682091488862236e-01,4.650580105015880483e-05
5.001000200040008536e+01,5.610769830437601702e-05,7.841482995988022786e-01,4.734957546481366973e-05
5.003000600120024188e+01,5.706344607764911526e-05,7.794566312670577757e-01,4.820918171795029013e-05
5.005001000200040551e+01,5.803655013049338341e-05,7.747930351467886556e-01,4.908492439310314638e-05
5.007001400280056203e+01,5.902733711015305457e-05,7.701573432336473735e-01,4.997711399446344495e-05
5.009001800360072565e+01,6.003613979563197196e-05,7.655493885257887987e-01,5.088606696202290880e-05
5.011002200440088217e+01,6.106329709769069548e-05,7.609690050238842041e-01,5.181210568637128707e-05
5.013002600520104579e+01,6.210915405884942910e-05,7.564160277311077207e-01,5.275555852316247171e-05
5.015003000600120231e+01,6.317406185338507311e-05,7.518902926531497721e-01,5.371675980724340677e-05
5.017003400680136593e+01,6.425837778733420574e-05,7.473916367982036402e-01,5.469604986646077292e-05
5.019003800760152245e+01,6.536246737020235591e-05,7.429198981114486511e-01,5.569377680124534764e-05
5.021004200840168608e+01,6.648670703078610438e-05,7.384749154379756098e-01,5.671029882394402783e-05
5.023004600920184259e+01,6.763147356672761102e-05,7.340565288524236731e-01,5.774597527990567357e-05
5.025005001000200622e+01,6.879715148292104079e-05,7.296645793634013444e-01,5.880117291051450111e-05
5.027005401080216274e+01,6.998413365689514843e-05,7.252989088899653991e-01,5.987626644187253307e-05
5.029005801160231925e+01,7.119282133881624642e-05,7.209593602616104491e-01,6.097163860634984456e-05
5.031006201240248288e+01,7.242362415148694465e-05,7.166457772182736052e-01,6.208768016366886667e-05
5.033006601320263940e+01,7.367696009034476801e-05,7.123580044103386966e-01,6.322478992153327080e-05
5.035007001400280302e+01,7.495325552346536837e-05,7.080958873986258340e-01,6.438337475581163891e-05
5.037007401480295954e+01,7.625294519155878406e-05,7.038592726544036227e-01,6.556384963027213862e-05
5.039007801560312316e+01,7.757647220797322105e-05,6.996480075593767278e-01,6.676663761588720364e-05
5.041008201640327968e+01,7.892428805869128533e-05,6.954619404056983090e-01,6.799216990970068444e-05
5.043008601720344330e+01,8.029685260233375053e-05,6.913009203959579185e-01,6.924088585327720167e-05
5.045009001800359982e+01,8.169463407015573606e-05,6.871647976431933813e-01,7.051323295072555711e-05
5.047009401880376345e+01,8.311810906605059677e-05,6.830534231708789150e-01,7.180966688631624649e-05
5.049009801960391997e+01,8.456776256654597907e-05,6.789666489129367877e-01,7.313065154168421080e-05
5.051010202040408359e+01,8.604409097173591368e-05,6.749043276512284306e-01,7.447666165447838185e-05
5.053010602120424011e+01,8.754760439785700581e-05,6.708663130125874785e-01,7.584818483334416930e-05
5.055011002200440373e+01,8.907881441991325302e-05,6.668524597094322992e-01,7.724571096179500733e-05
5.057011402280456025e+01,9.063824336924417241e-05,6.628626232969123677e-01,7.866974026004033393e-05
5.059011802360472387e+01,9.222642492732183910e-05,6.588966601592145533e-01,8.012078382575882763e-05
5.061012202440488039e+01,9.384390412574652226e-05,6.549544275095751100e-01,8.159936366057022000e-05
5.063012602520504402e+01,9.549123734625114394e-05,6.510357833902681302e-01,8.310601269594596573e-05
5.065013002600520053e+01,9.716899232069673895e-05,6.471405866726169798e-01,8.464127481855104537e-05
5.067013402680536416e+01,9.887774813107706273e-05,6.432686970569827523e-01,8.620570489504091592e-05
5.069013802760552068e+01,1.006180952095138751e-04,6.394199750727755927e-01,8.779986879630455592e-05
5.071014202840568430e+01,1.023906353382617783e-04,6.355942820784438174e-01,8.942434342117870465e-05
5.073014602920584082e+01,1.041959816497032979e-04,6.317914802614845726e-01,9.107971671962246667e-05
5.075015003000600444e+01,1.060347586263538832e-04,6.280114326384332868e-01,9.276658771537847896e-05
5.077015403080616096e+01,1.079076021008567709e-04,6.242540030548738850e-01,9.448556652810867365e-05
5.079015803160632458e+01,1.098151592559882845e-04,6.205190561854290188e-01,9.623727439503105023e-05
5.081016203240648110e+01,1.117580891267742758e-04,6.168064575265678195e-01,9.802234413261292701e-05
5.083016603320664473e+01,1.137370716758172849e-04,6.131160732869346264e-01,9.984142812810337152e-05
5.085017003400680125e+01,1.157527923576615243e-04,6.094477706317955601e-01,1.016951848280930513e-04
5.087017403480696487e+01,1.178059472794717837e-04,6.058014175575726634e-01,1.035842832768989706e-04
5.089017803560712139e+01,1.198972477751689879e-04,6.021768828183358124e-01,1.055094071600458681e-04
5.091018203640728501e+01,1.220274204054359705e-04,5.985740359257926135e-01,1.074712548368637438e-04
5.093018603720744153e+01,1.241972069577115920e-04,5.949927471492981734e-01,1.094705393723750315e-04
5.095019003800760515e+01,1.264073644461967297e-04,5.914328875158456622e-01,1.115079885685026534e-04
5.097019403880776167e+01,1.286586651118481930e-04,5.878943288100755282e-01,1.135843449945868962e-04
5.099019803960792530e+01,1.309518964223849169e-04,5.843769435742663942e-01,1.157003660172427800e-04
5.101020204040808181e+01,1.332878610722816192e-04,5.808806051083442723e-01,1.178568238295445722e-04
5.103020604120824544e+01,1.356673769827753328e-04,5.774051874698729048e-01,1.200545054795698624e-04
5.105021004200840196e+01,1.380912773018586840e-04,5.739505654740639784e-01,1.222942128982884948e-04
5.107021404280856558e+01,1.405604104042867497e-04,5.705166146937666882e-01,1.245767629268294536e-04
5.109021804360872210e+01,1.430756398915700915e-04,5.671032114594778406e-01,1.269029873431094780e-04
5.111022204440888572e+01,1.456378464423553631e-04,5.637102328417845643e-01,1.292737345308287464e-04
5.113022604520904224e+01,1.482479366047113553e-04,5.603375565900909905e-01,1.316898773231930085e-04
5.115023004600920586e+01,1.509068231924134268e-04,5.569850613256521754e-01,1.341522956303063262e-04
5.117023404680936238e+01,1.536154364541393081e-04,5.536526263943513104e-01,1.366618863739520716e-04
5.119023804760952601e+01,1.563747268060419228e-04,5.503401318373883910e-01,1.392195659521510798e-04
5.121024204840968252e+01,1.591856648317418251e-04,5.470474583912894317e-01,1.418262702783279917e-04
5.123024604920984615e+01,1.620492412823348438e-04,5.437744874878974732e-01,1.444829548196463118e-04
5.125025005001000267e+01,1.649664670763843028e-04,5.405211012543817972e-01,1.471905946344970835e-04
5.127025405081016629e+01,1.679383732999289904e-04,5.372871825132283785e-01,1.499501844091802674e-04
5.129025805161032281e+01,1.709660112064749732e-04,5.340726147822494330e-01,1.527627384937617740e-04
5.131026205241048643e+01,1.740504522170039715e-04,5.308772822745739806e-01,1.556292909371473224e-04
5.133026605321064295e+01,1.771927879199648487e-04,5.277010698986572823e-01,1.585508955213531495e-04
5.135027005401080658e+01,1.803941300712822576e-04,5.245438632582715144e-01,1.615286257950160971e-04
5.137027405481096309e+01,1.836556105943477771e-04,5.214055486525146499e-01,1.645635751061216639e-04
5.139027805561112672e+01,1.869783831180790072e-04,5.182860130655386754e-01,1.676568580134900322e-04
5.141028205641128324e+01,1.903636337621616807e-04,5.151851441108211693e-01,1.708096200022873683e-04
5.143028605721144686e+01,1.938125596610926096e-04,5.121028301826506812e-01,1.740230182634877382e-04
5.145029005801160338e+01,1.973263804132672399e-04,5.090389603456151324e-01,1.772982319863547636e-04
5.147029405881176700e+01,2.009063419608372956e-04,5.059934243052662817e-01,1.806364658839576022e-04
5.149029805961192352e+01,2.045537165897009125e-04,5.029661124081286072e-01,1.840389502400529599e-04
5.151030206041208714e+01,2.082698029295127482e-04,4.999569156416898696e-01,1.875069409549722410e-04
5.153030606121224366e+01,2.120559259536736283e-04,4.969657256344107710e-01,1.910417195904897368e-04
5.155031006201240729e+01,2.159134369793411440e-04,4.939924346557155732e-01,1.946445934137250615e-04
5.157031406281256380e+01,2.198437136674188377e-04,4.910369356160010357e-01,1.983168954400532451e-04
5.159031806361272743e+01,2.238481600225672343e-04,4.880991220666276442e-01,2.020599844750775337e-04
5.161032206441288395e+01,2.279282063931925388e-04,4.851788881999283820e-01,2.058752451556356499e-04
5.163032606521304757e+01,2.320853094714582098e-04,4.822761288492001808e-01,2.097640879898959203e-04
5.165033006601320409e+01,2.363209523555846259e-04,4.793907394884013851e-01,2.137279494528807999e-04
5.167033406681336771e+01,2.406366563225185952e-04,4.765226161813388983e-01,2.177683026812187589e-04
5.169033806761352423e+01,2.450339663336976006e-04,4.736716556698109537e-01,2.218866444149565056e-04
5.171034206841368785e+01,2.495144508421950620e-04,4.708377553476708610e-01,2.260844948525316857e-04
5.173034606921384437e+01,2.540797122426991092e-04,4.680208132022081746e-01,2.303634071555619816e-04
5.175035007001400800e+01,2.587313868715249415e-04,4.652207278141404223e-01,2.347249675047775582e-04
5.177035407081416452e+01,2.634711450066021970e-04,4.624373983576214320e-01,2.391707951547213660e-04
5.179035807161432814e+01,2.683006908674878547e-04,4.596707246002328384e-01,2.437025424872796720e-04
5.181036207241448466e+01,2.732217626153530610e-04,4.569206069029925210e-01,2.483218950640125140e-04
5.183036607321464828e+01,2.782361323529966828e-04,4.541869462203465546e-01,2.530305716773488599e-04
5.185037007401480480e+01,2.833456061248312667e-04,4.514696441001768701e-01,2.578303244006126716e-04
5.187037407481496842e+01,2.885520239168974589e-04,4.487686026837937048e-01,2.627229386369470945e-04
5.189037807561512494e+01,2.938572596568494772e-04,4.460837247059432076e-01,2.677102331671000449e-04
5.191038207641528857e+01,2.992632237165781649e-04,4.434149134861539165e-01,2.727940624779126317e-04
5.193038607721544508e+01,3.047718745792340252e-04,4.407620728997498349e-01,2.779763274576038212e-04
5.195039007801560871e+01,3.103851939776858465e-04,4.381251074662682599e-01,2.832589527834097226e-04
5.197039407881576523e+01,3.161052031381093711e-04,4.355039222713551483e-01,2.886439017737600968e-04
5.199039807961592885e+01,3.219339664543327366e-04,4.328984229523062388e-01,2.941331798030746348e-04
5.201040208041608537e+01,3.278735914878201044e-04,4.303085156980745452e-01,2.997288343668547150e-04
5.203040608121624899e+01,3.339262289676885737e-04,4.277341072492630847e-01,3.054329551453890631e-04
5.205041008201640551e+01,3.400940727906907250e-04,4.251751048981321501e-01,3.112476740660294035e-04
5.207041408281656913e+01,3.463793600212324020e-04,4.226314164885918712e-01,3.171751653641210491e-04
5.209041808361672565e+01,3.527843708913548215e-04,4.201029504162097639e-01,3.232176456425420261e-04
5.211042208441688928e+01,3.593114288007525714e-04,4.175896156282032923e-01,3.293773739299351937e-04
5.213042608521704580e+01,3.659629003167553965e-04,4.150913216234470293e-01,3.356566517375845137e-04
5.215043008601720231e+01,3.727411983796079893e-04,4.126079784442866494e-01,3.420578260570393352e-04
5.217043408681736594e+01,3.796487938701553311e-04,4.101394966566315192e-01,3.485833000449842668e-04
5.219043808761752246e+01,3.866881896636543514e-04,4.076857874168223206e-01,3.552355092715529577e-04
5.221044208841768608e+01,3.938619395163430489e-04,4.052467624057314866e-01,3.620169391088945421e-04
5.223044608921784260e+01,4.011726514363640945e-04,4.028223338189563241e-01,3.689301279011196607e-04
5.225045009001800622e+01,4.086229876837851058e-04,4.004124143668123526e-01,3.759776670401038115e-04
5.227045409081816274e+01,4.162156647705778307e-04,3.980169172743401873e-01,3.831622010395967963e-04
5.229045809161832636e+01,4.239534534606394516e-04,3.956357562812984896e-01,3.904864276077386616e-04
5.231046209241848288e+01,4.318391787697709017e-04,3.932688456421711276e-01,3.979530977179265134e-04
5.233046609321864651e+01,4.398757199656989285e-04,3.909161001261599044e-01,4.055650156781341218e-04
5.235047009401880302e+01,4.480660105680536504e-04,3.885774350171917746e-01,4.133250391986246293e-04
5.237047409481896665e+01,4.564130386265453443e-04,3.862527661133483003e-01,4.212360797149290108e-04
5.239047809561912317e+01,4.649198623772169445e-04,3.839420096998368281e-01,4.293011169124331190e-04
5.241048209641928679e+01,4.735895891970272765e-04,3.816450825988477180e-01,4.375231793788221719e-04
5.243048609721944331e+01,4.824253822982760742e-04,3.793619021410113423e-01,4.459053508439084711e-04
5.245049009801960693e+01,4.914304723428586765e-04,3.770923861388341680e-01,4.544507809860723227e-04
5.247049409881976345e+01,5.006081574422410361e-04,3.748364528867053069e-01,4.631626855206201769e-04
5.249049809961992707e+01,5.099618031574853615e-04,3.725940211608902430e-01,4.720443462862594012e-04
5.251050210042008359e+01,5.194948424992238247e-04,3.703650102195369942e-01,4.810991113296191036e-04
5.253050610122024722e+01,5.292107759276853951e-04,3.681493398026698949e-01,4.903303949879432621e-04
5.255051010202040374e+01,5.391131713526686265e-04,3.659469301321958135e-01,4.997416779698816763e-04
5.257051410282056736e+01,5.492056641335691953e-04,3.637577019118980459e-01,5.093365074345044532e-04
5.259051810362072388e+01,5.594919585148580479e-04,3.615815763252727688e-01,5.191184984006232345e-04
5.261052210442088750e+01,5.699758445449341123e-04,3.594184750149714280e-01,5.290913495328881814e-04
5.263052610522104402e+01,5.806611700691099477e-04,3.572683201286030452e-01,5.392588172396226877e-04
5.265053010602120764e+01,5.915518581283481670e-04,3.551310342797420194e-01,5.496247318936167518e-04
5.267053410682136416e+01,6.026519148058161147e-04,3.530065405344731122e-01,5.601930052139981325e-04
5.269053810762152779e+01,6.139654292269158993e-04,3.508947624113851749e-01,5.709676303674776415e-04
5.271054210842168430e+01,6.254965735592538188e-04,3.487956238815773657e-01,5.819526820673138166e-04
5.273054610922184793e+01,6.372496030126714771e-04,3.467090493686529884e-01,5.931523166701441023e-04
5.275055011002200445e+01,6.492288558392140174e-04,3.446349637487254314e-01,6.045707722705958003e-04
5.277055411082216807e+01,6.614387533331628644e-04,3.425732923504125060e-01,6.162123687938279295e-04
5.279055811162232459e+01,6.738837998310017894e-04,3.405239609548419977e-01,6.280815080859047895e-04
5.281056211242248821e+01,6.865685967834363928e-04,3.384868957807402046e-01,6.401826871254326064e-04
5.283056611322264473e+01,6.994978315404800154e-04,3.364620235045058250e-01,6.525204876738986259e-04
5.285057011402280835e+01,7.126762724935419230e-04,3.344492712565035331e-01,6.650995718321967703e-04
5.287057411482296487e+01,7.261087893564253243e-04,3.324485665932194745e-01,6.779247010576586446e-04
5.289057811562312850e+01,7.398003531824600418e-04,3.304598374972350650e-01,6.910007362965893364e-04
5.291058211642328502e+01,7.537560363644643484e-04,3.284830123772323196e-01,7.043326380982349545e-04
5.293058611722344864e+01,7.679810126347844318e-04,3.265180200679882461e-01,7.179254667262978092e-04
5.295059011802360516e+01,7.824805570652540627e-04,3.245647898303805623e-01,7.317843822678848529e-04
5.297059411882376878e+01,7.972600460672354689e-04,3.226232513513822009e-01,7.459146447400755381e-04
5.299059811962392530e+01,8.123249574513938948e-04,3.206933347440100723e-01,7.603216142499872460e-04
5.301060212042408892e+01,8.276808880699885497e-04,3.187749705329823158e-01,7.750107676185361396e-04
5.303060612122424544e+01,8.433335346436626051e-04,3.168680896774827005e-01,7.899876805494686913e-04
5.305061012202440907e+01,8.592886985509137722e-04,3.149726235580624367e-01,8.052580322136364830e-04
