Ar,M,M_noisy
2.043864772954591125e+00,8.436590136336887813e-01,8.453980907510827425e-01
2.044260852170434184e+00,8.437176236514386529e-01,8.404351118625947858e-01
2.044656931386277243e+00,8.437761891021950955e-01,8.451855736710955913e-01
2.045053010602120303e+00,8.438347100370059417e-01,8.441789717825387562e-01
2.045449089817963362e+00,8.438931865068300953e-01,8.421114104721301175e-01
2.045845169033806421e+00,8.439516185625418609e-01,8.431861902360308081e-01
2.046241248249649924e+00,8.440100062549262816e-01,8.439758494037755687e-01
2.046637327465492984e+00,8.440683496346820247e-01,8.456704461611618262e-01
2.047033406681336487e+00,8.441266487524223816e-01,8.424809288601382562e-01
2.047429485897179546e+00,8.441849036586727140e-01,8.437978446286381606e-01
2.047825565113022606e+00,8.442431144038732294e-01,8.401845853859212232e-01
2.048221644328865665e+00,8.443012810383775379e-01,8.437069667010834717e-01
2.048617723544708724e+00,8.443594036124535407e-01,8.388294495387894623e-01
2.049013802760551783e+00,8.444174821762839844e-01,8.444928911021072349e-01
2.049409881976395287e+00,8.444755167799659068e-01,8.433154184806679332e-01
2.049805961192238346e+00,8.445335074735106362e-01,8.510050844423727723e-01
2.050202040408081849e+00,8.445914543068466784e-01,8.486331377305252888e-01
2.050598119623924909e+00,8.446493573298143875e-01,8.443825535185091047e-01
2.050994198839767968e+00,8.447072165921726272e-01,8.477259996771295825e-01
2.051390278055611027e+00,8.447650321435938858e-01,8.457849424851607845e-01
2.051786357271454087e+00,8.448228040336674960e-01,8.415451918527433461e-01
2.052182436487297146e+00,8.448805323118985244e-01,8.377685028200384521e-01
2.052578515703140649e+00,8.449382170277085491e-01,8.484106569589596747e-01
2.052974594918983708e+00,8.449958582304349930e-01,8.463060600134196809e-01
2.053370674134827212e+00,8.450534559693319014e-01,8.393284119385040487e-01
2.053766753350670271e+00,8.451110102935712742e-01,8.471517308447135131e-01
2.054162832566513330e+00,8.451685212522405122e-01,8.480334384980712237e-01
2.054558911782356390e+00,8.452259888943449706e-01,8.432990077617209534e-01
2.054954990998199449e+00,8.452834132688078483e-01,8.477695472426448609e-01
2.055351070214042508e+00,8.453407944244696326e-01,8.402977315417553550e-01
2.055747149429886012e+00,8.453981324100883210e-01,8.448521650391388471e-01
2.056143228645729071e+00,8.454554272743396437e-01,8.456683587761415488e-01
2.056539307861572574e+00,8.455126790658183955e-01,8.479623734745768138e-01
2.056935387077415633e+00,8.455698878330366597e-01,8.468663882853078029e-01
2.057331466293258693e+00,8.456270536244261393e-01,8.463932753881636684e-01
2.057727545509101752e+00,8.456841764883369361e-01,8.474476339189519480e-01
2.058123624724944811e+00,8.457412564730373283e-01,8.438752639642422837e-01
2.058519703940787871e+00,8.457982936267158802e-01,8.503247829307317707e-01
2.058915783156631374e+00,8.458552879974797767e-01,8.449254731418474051e-01
2.059311862372474433e+00,8.459122396333558225e-01,8.483823447464766687e-01
2.059707941588317937e+00,8.459691485822902202e-01,8.460451986741561736e-01
2.060104020804160996e+00,8.460260148921494583e-01,8.453736926928031581e-01
2.060500100020004055e+00,8.460828386107202004e-01,8.479233695720082009e-01
2.060896179235847114e+00,8.461396197857092849e-01,8.475612145532006592e-01
2.061292258451690174e+00,8.461963584647432812e-01,8.503067880333801121e-01
2.061688337667533233e+00,8.462530546953700439e-01,8.495557977416628992e-01
2.062084416883376736e+00,8.463097085250587126e-01,8.446889724870646488e-01
2.062480496099219796e+00,8.463663200011979360e-01,8.479503457168732217e-01
2.062876575315063299e+00,8.464228891710988689e-01,8.468105927283531287e-01
2.063272654530906358e+00,8.464794160819931745e-01,8.441744689721157879e-01
2.063668733746749417e+00,8.465359007810346892e-01,8.433164439689734282e-01
2.064064812962592477e+00,8.465923433152986455e-01,8.474361160325516451e-01
2.064460892178435536e+00,8.466487437317823384e-01,8.451235568381043617e-01
2.064856971394278595e+00,8.467051020774041259e-01,8.426244869383185954e-01
2.065253050610122099e+00,8.467614183990067600e-01,8.465547314813175461e-01
2.065649129825965158e+00,8.468176927433530565e-01,8.475569126277331389e-01
2.066045209041808661e+00,8.468739251571300031e-01,8.472473136646673231e-01
2.066441288257651721e+00,8.469301156869464275e-01,8.433909226891339594e-01
2.066837367473494780e+00,8.469862643793351076e-01,8.453200448973094971e-01
2.067233446689337839e+00,8.470423712807513272e-01,8.512183359233751467e-01
2.067629525905180898e+00,8.470984364375735431e-01,8.448592251649331697e-01
2.068025605121023958e+00,8.471544598961042727e-01,8.462422468899141181e-01
2.068421684336867017e+00,8.472104417025689838e-01,8.541892741069401218e-01
2.068817763552710520e+00,8.472663819031173160e-01,8.483752851167132292e-01
2.069213842768553580e+00,8.473222805438236360e-01,8.458784352533468276e-01
2.069609921984397083e+00,8.473781376706851498e-01,8.416059344519906116e-01
2.070006001200240142e+00,8.474339533296245675e-01,8.484161814660744483e-01
2.070402080416083201e+00,8.474897275664884377e-01,8.433769503356276509e-01
2.070798159631926261e+00,8.475454604270482584e-01,8.475201904161938637e-01
2.071194238847769320e+00,8.476011519570005870e-01,8.450494549671853095e-01
2.071590318063612379e+00,8.476568022019667081e-01,8.426820797313044897e-01
2.071986397279455883e+00,8.477124112074932993e-01,8.527112749849199425e-01
2.072382476495298942e+00,8.477679790190526532e-01,8.474878811216113306e-01
2.072778555711142445e+00,8.478235056820424553e-01,8.506161393263889092e-01
2.073174634926985505e+00,8.478789912417853403e-01,8.501286196906961967e-01
2.073570714142828564e+00,8.479344357435312229e-01,8.457740934502416819e-01
2.073966793358671623e+00,8.479898392324550782e-01,8.482848425267214276e-01
2.074362872574514682e+00,8.480452017536587173e-01,8.470007116832170002e-01
2.074758951790357742e+00,8.481005233521698994e-01,8.510171568934550290e-01
2.075155031006201245e+00,8.481558040729429981e-01,8.494696895376694368e-01
2.075551110222044304e+00,8.482110439608600005e-01,8.471685264619771560e-01
2.075947189437887808e+00,8.482662430607280646e-01,8.532608205667167045e-01
2.076343268653730867e+00,8.483214014172834050e-01,8.498953940637641313e-01
2.076739347869573926e+00,8.483765190751878515e-01,8.497786369241865367e-01
2.077135427085416985e+00,8.484315960790312916e-01,8.460989565421329628e-01
2.077531506301260045e+00,8.484866324733312259e-01,8.497233877805838720e-01
2.077927585517103104e+00,8.485416283025331019e-01,8.441617823965764655e-01
2.078323664732946607e+00,8.485965836110093141e-01,8.499958715819767585e-01
2.078719743948789667e+00,8.486514984430615360e-01,8.458582651911091821e-01
2.079115823164633170e+00,8.487063728429188325e-01,8.492681884268329373e-01
2.079511902380476229e+00,8.487612068547385480e-01,8.479399729024444943e-01
2.079907981596319289e+00,8.488160005226074167e-01,8.495114331079113290e-01
2.080304060812162348e+00,8.488707538905398975e-01,8.499522587494185988e-01
2.080700140028005407e+00,8.489254670024798388e-01,8.487597317300745736e-01
2.081096219243848466e+00,8.489801399023001460e-01,8.488173533420070305e-01
2.081492298459691970e+00,8.490347726338027812e-01,8.445743669848706503e-01
2.081888377675535029e+00,8.490893652407185410e-01,8.433956144934895427e-01
2.082284456891378532e+00,8.491439177667083893e-01,8.529286849578218144e-01
2.082680536107221592e+00,8.491984302553629016e-01,8.509203813362046231e-01
2.083076615323064651e+00,8.492529027502021544e-01,8.448154545199685339e-01
2.083472694538907710e+00,8.493073352946762800e-01,8.550349469333103913e-01
2.083868773754750769e+00,8.493617279321656888e-01,8.472185406949706010e-01
2.084264852970593829e+00,8.494160807059805141e-01,8.509489683996210863e-01
2.084660932186437332e+00,8.494703936593621663e-01,8.507460863893261394e-01
2.085057011402280391e+00,8.495246668354816677e-01,8.498503348872146201e-01
2.085453090618123895e+00,8.495789002774417620e-01,8.514043100092688610e-01
2.085849169833966954e+00,8.496330940282755817e-01,8.455113322178156032e-01
2.086245249049810013e+00,8.496872481309470926e-01,8.495788262604171415e-01
2.086641328265653073e+00,8.497413626283518706e-01,8.489791985214015790e-01
2.087037407481496132e+00,8.497954375633166579e-01,8.500581272304631453e-01
2.087433486697339191e+00,8.498494729785995849e-01,8.490269418824745173e-01
2.087829565913182694e+00,8.499034689168907253e-01,8.479772791206211524e-01
2.088225645129025754e+00,8.499574254208122071e-01,8.477639299307130338e-01
2.088621724344869257e+00,8.500113425329168804e-01,8.526653693145256341e-01
2.089017803560712316e+00,8.500652202956910930e-01,8.475212154886414551e-01
2.089413882776555376e+00,8.501190587515528030e-01,8.512064396643246322e-01
2.089809961992398435e+00,8.501728579428520227e-01,8.512225026592817878e-01
2.090206041208241494e+00,8.502266179118727063e-01,8.499329194438044466e-01
2.090602120424084553e+00,8.502803387008296410e-01,8.515504494682117897e-01
2.090998199639928057e+00,8.503340203518718887e-01,8.519602830624468659e-01
2.091394278855771116e+00,8.503876629070810100e-01,8.487911968481219871e-01
2.091790358071614619e+00,8.504412664084718410e-01,8.514497625048631502e-01
2.092186437287457679e+00,8.504948308979922711e-01,8.562114904751595423e-01
2.092582516503300738e+00,8.505483564175231326e-01,8.473356286475953736e-01
2.092978595719143797e+00,8.506018430088805315e-01,8.496946162020666549e-01
2.093374674934986857e+00,8.506552907138126285e-01,8.483545018276028582e-01
2.093770754150829916e+00,8.507086995740020807e-01,8.566637335357565330e-01
2.094166833366672975e+00,8.507620696310659314e-01,8.465537071977663475e-01
2.094562912582516478e+00,8.508154009265550544e-01,8.508366518521901511e-01
2.094958991798359538e+00,8.508686935019541542e-01,8.536561114047432897e-01
2.095355071014203041e+00,8.509219473986835425e-01,8.483173488386281935e-01
2.095751150230046100e+00,8.509751626580966954e-01,8.505671258283442615e-01
2.096147229445889160e+00,8.510283393214828074e-01,8.488924327420859228e-01
2.096543308661732219e+00,8.510814774300663466e-01,8.470601890354763075e-01
2.096939387877575278e+00,8.511345770250058340e-01,8.509214526021028346e-01
2.097335467093418337e+00,8.511876381473949538e-01,8.526672233579652982e-01
2.097731546309261841e+00,8.512406608382638851e-01,8.500454118366365108e-01
2.098127625525104900e+00,8.512936451385766379e-01,8.517830007514946011e-01
2.098523704740948403e+00,8.513465910892340505e-01,8.533934841352668332e-01
2.098919783956791463e+00,8.513994987310725682e-01,8.549766613609547372e-01
2.099315863172634522e+00,8.514523681048637993e-01,8.477486855062108528e-01
2.099711942388477581e+00,8.515051992513161805e-01,8.533389617884299394e-01
2.100108021604320641e+00,8.515579922110733113e-01,8.496942329705070573e-01
2.100504100820163700e+00,8.516107470247163969e-01,8.459584784594467166e-01
2.100900180036007203e+00,8.516634637327616941e-01,8.493295188424959674e-01
2.101296259251850262e+00,8.517161423756633987e-01,8.536359042809001929e-01
2.101692338467693766e+00,8.517687829938115351e-01,8.526875608276973662e-01
2.102088417683536825e+00,8.518213856275322904e-01,8.485316355366004926e-01
2.102484496899379884e+00,8.518739503170910110e-01,8.566865575119534393e-01
2.102880576115222944e+00,8.519264771026880956e-01,8.531323353108090091e-01
2.103276655331066003e+00,8.519789660244617702e-01,8.517715324923423870e-01
2.103672734546909062e+00,8.520314171224881994e-01,8.504055393034006816e-01
2.104068813762752566e+00,8.520838304367803762e-01,8.533332952632836088e-01
2.104464892978595625e+00,8.521362060072895650e-01,8.509729338496886397e-01
2.104860972194439128e+00,8.521885438739044139e-01,8.555856563879019605e-01
2.105257051410282187e+00,8.522408440764516202e-01,8.531786673212188310e-01
2.105653130626125247e+00,8.522931066546953760e-01,8.541340159909709406e-01
2.106049209841968306e+00,8.523453316483394770e-01,8.514279569589980889e-01
2.106445289057811365e+00,8.523975190970244364e-01,8.479725662849325607e-01
2.106841368273654425e+00,8.524496690403302601e-01,8.540276350263047433e-01
2.107237447489497928e+00,8.525017815177752256e-01,8.494802325933996645e-01
2.107633526705340987e+00,8.525538565688164372e-01,8.522352682672419411e-01
2.108029605921184491e+00,8.526058942328494927e-01,8.525633872096602950e-01
2.108425685137027550e+00,8.526578945492090389e-01,8.503206697075911258e-01
2.108821764352870609e+00,8.527098575571693262e-01,8.553697421749133500e-01
2.109217843568713668e+00,8.527617832959437649e-01,8.484883271081573586e-01
2.109613922784556728e+00,8.528136718046847031e-01,8.572733502831909602e-01
2.110010002000399787e+00,8.528655231224836486e-01,8.510985481377397743e-01
2.110406081216243290e+00,8.529173372883736004e-01,8.557982532254946317e-01
2.110802160432086350e+00,8.529691143413246079e-01,8.568343791045188729e-01
2.111198239647929853e+00,8.530208543202489890e-01,8.504427857813166014e-01
2.111594318863772912e+00,8.530725572639978882e-01,8.508729345246421882e-01
2.111990398079615971e+00,8.531242232113624979e-01,8.559330852231591402e-01
2.112386477295459031e+00,8.531758522010743917e-01,8.537334386974546607e-01
2.112782556511302090e+00,8.532274442718065233e-01,8.534735475322785536e-01
2.113178635727145149e+00,8.532789994621713392e-01,8.478132060674316017e-01
2.113574714942988653e+00,8.533305178107221112e-01,8.484238943357627072e-01
2.113970794158831712e+00,8.533819993559528250e-01,8.549863287778478593e-01
2.114366873374675215e+00,8.534334441362986245e-01,8.577181479132104380e-01
2.114762952590518275e+00,8.534848521901357010e-01,8.513675493793282367e-01
2.115159031806361334e+00,8.535362235557811816e-01,8.509532867703344383e-01
2.115555111022204393e+00,8.535875582714932408e-01,8.542121714850253733e-01
2.115951190238047452e+00,8.536388563754725434e-01,8.550245036271010290e-01
2.116347269453890512e+00,8.536901179058603573e-01,8.553690287607400577e-01
2.116743348669734015e+00,8.537413429007392196e-01,8.524274023074209783e-01
2.117139427885577074e+00,8.537925313981342690e-01,8.479877549062698749e-01
2.117535507101420578e+00,8.538436834360123573e-01,8.581945247829806389e-01
2.117931586317263637e+00,8.538947990522826048e-01,8.524133809086801294e-01
2.118327665533106696e+00,8.539458782847955121e-01,8.576942774201056219e-01
2.118723744748949755e+00,8.539969211713439590e-01,8.480604133734906958e-01
2.119119823964792815e+00,8.540479277496639821e-01,8.551551617231284430e-01
2.119515903180635874e+00,8.540988980574337752e-01,8.526081873258575250e-01
2.119911982396478933e+00,8.541498321322739118e-01,8.509138873607026143e-01
2.120308061612322437e+00,8.542007300117476776e-01,8.570951248546690993e-01
2.120704140828165496e+00,8.542515917333616260e-01,8.581015437498547005e-01
2.121100220044008999e+00,8.543024173345651340e-01,8.525552772993930661e-01
2.121496299259852059e+00,8.543532068527500689e-01,8.562815670785243194e-01
2.121892378475695118e+00,8.544039603252527870e-01,8.512013835593851274e-01
2.122288457691538177e+00,8.544546777893519129e-01,8.526120691513418004e-01
2.122684536907381236e+00,8.545053592822704491e-01,8.537745107849924464e-01
2.123080616123224296e+00,8.545560048411734444e-01,8.535209767673076486e-01
2.123476695339067799e+00,8.546066145031714356e-01,8.565094405102926522e-01
2.123872774554910858e+00,8.546571883053178942e-01,8.510622059744266110e-01
2.124268853770754362e+00,8.547077262846102252e-01,8.575924606891746071e-01
2.124664932986597421e+00,8.547582284779901007e-01,8.576377441467848417e-01
2.125061012202440480e+00,8.548086949223429043e-01,8.541603145788848606e-01
2.125457091418283539e+00,8.548591256544987305e-01,8.513322911236295143e-01
2.125853170634126599e+00,8.549095207112326067e-01,8.478281735464686664e-01
2.126249249849969658e+00,8.549598801292628281e-01,8.547721856931059792e-01
2.126645329065813161e+00,8.550102039452536218e-01,8.528777693848255126e-01
2.127041408281656221e+00,8.550604921958125937e-01,8.553654831788856105e-01
2.127437487497499724e+00,8.551107449174932817e-01,8.519688593355321249e-01
