t,S,I,V,V_stock,dS_dt,dS_dt_noisy
5.449089817963591997e+01,8.426144713975904921e+00,9.289044014038014274e-02,9.268821344593375144e+00,3.898478677793171983e+02,4.722575052840599641e-02,-3.543583835586336384e-01
5.451490298059611206e+01,8.427277876937461443e+00,9.245492214585872282e-02,9.267678782654657610e+00,3.898974323926638590e+02,4.718561474466917427e-02,-2.628412903471883943e-01
5.453890778155630414e+01,8.428410076780874505e+00,9.202144722203225990e-02,9.266537226765104052e+00,3.899469727583067424e+02,4.714550672544057242e-02,-2.198724120849139541e-01
5.456291258251649623e+01,8.429541314172652733e+00,9.159000577479564642e-02,9.265396676062591652e+00,3.899964888882636274e+02,4.710542647954540918e-02,1.198146241872096063e+00
5.458691738347668831e+01,8.430671589779514363e+00,9.116058825523572218e-02,9.264257129685670833e+00,3.900459807945460966e+02,4.706537401564991896e-02,-2.718253990105653273e+00
5.461092218443688040e+01,8.431800904268387242e+00,9.073318515963120501e-02,9.263118586773577690e+00,3.900954484891598781e+02,4.702534934226190733e-02,3.048271068802334005e-01
5.463492698539707249e+01,8.432929258306414155e+00,9.030778702945271852e-02,9.261981046466225109e+00,3.901448919841045040e+02,4.698535246772972407e-02,-1.945504077368364060e+00
5.465893178635726457e+01,8.434056652560940393e+00,8.988438445136281985e-02,9.260844507904209877e+00,3.901943112913735945e+02,4.694538340024334566e-02,4.307520355807508555e-02
5.468293658731745666e+01,8.435183087699526183e+00,8.946296805721595802e-02,9.259708970228807345e+00,3.902437064229546309e+02,4.690544214783309851e-02,1.371450415599355654e+00
5.470694138827764874e+01,8.436308564389939590e+00,8.904352852405848784e-02,9.258574432581974989e+00,3.902930773908291258e+02,4.686552871837049161e-02,-8.640754812518729455e-01
5.473094618923784083e+01,8.437433083300129866e+00,8.862605657236123646e-02,9.257440894106348850e+00,3.903424242069725665e+02,4.682564311957523873e-02,-2.236042117012322805e+00
5.475495099019803291e+01,8.438556645097913034e+00,8.821054294678341845e-02,9.256308353945200906e+00,3.903917468833546991e+02,4.678578535910127290e-02,1.343906473271275548e+00
5.477895579115822500e+01,8.439679250451748160e+00,8.779697846057649135e-02,9.255176811242517232e+00,3.904410454319389601e+02,4.674595544433757244e-02,1.552568353456048822e+00
5.480296059211841708e+01,8.440800900030394516e+00,8.738535397748854738e-02,9.254046265142978456e+00,3.904903198646825899e+02,4.670615338249001214e-02,5.452832109515642900e-01
5.482696539307860917e+01,8.441921594502739268e+00,8.697566040178450475e-02,9.252916714791931341e+00,3.905395701935369743e+02,4.666637918062527257e-02,1.301934672606907650e+00
5.485097019403880125e+01,8.443041334537801035e+00,8.656788867824610767e-02,9.251788159335401218e+00,3.905887964304474167e+02,4.662663284567125643e-02,-7.558631473809118706e-01
5.487497499499899334e+01,8.444160120804721004e+00,8.616202979217191249e-02,9.250660597920088435e+00,3.906379985873533087e+02,4.658691438441681099e-02,1.219201906180218398e+00
5.489897979595918542e+01,8.445277953972766483e+00,8.575807476937731544e-02,9.249534029693366577e+00,3.906871766761880167e+02,4.654722380351139499e-02,1.747171423589209516e+00
5.492298459691937751e+01,8.446394834711338007e+00,8.535601467619449711e-02,9.248408453803280693e+00,3.907363307088790521e+02,4.650756110946535626e-02,6.866864919672570622e-01
5.494698939787956959e+01,8.447510763689955127e+00,8.495584061947250576e-02,9.247283869398552625e+00,3.907854606973477871e+02,4.646792630864957085e-02,3.275321112561081494e-01
5.497099419883976168e+01,8.448625741578272397e+00,8.455754374657720174e-02,9.246160275628579228e+00,3.908345666535096825e+02,4.642831940729541529e-02,1.329716658259059825e+00
5.499499899979995376e+01,8.449739769046066939e+00,8.416111524539124367e-02,9.245037671643428823e+00,3.908836485892742871e+02,4.638874041149471106e-02,1.178336288171917046e+00
5.501900380076014585e+01,8.450852846763241999e+00,8.376654634431413005e-02,9.243916056593846520e+00,3.909327065165451813e+02,4.634918932719958584e-02,-7.024781995861083539e-01
5.504300860172033794e+01,8.451964975399830493e+00,8.337382831226219926e-02,9.242795429631247117e+00,3.909817404472198632e+02,4.630966616022211269e-02,1.406336314798480425e+00
5.506701340268053002e+01,8.453076155625993238e+00,8.298295245866857406e-02,9.241675789907723981e+00,3.910307503931899760e+02,4.627017091623469858e-02,7.908898541314890451e-01
5.509101820364072211e+01,8.454186388112017170e+00,8.259391013348321708e-02,9.240557136576041941e+00,3.910797363663410806e+02,4.623070360076961260e-02,2.049254951632680510e-01
5.511502300460091419e+01,8.455295673528313571e+00,8.220669272717294473e-02,9.239439468789642618e+00,3.911286983785528264e+02,4.619126421921898595e-02,1.349910156738564293e+00
5.513902780556110628e+01,8.456404012545425175e+00,8.182129167072133002e-02,9.238322785702640871e+00,3.911776364416989509e+02,4.615185277683478415e-02,9.716043490021679663e-01
5.516303260652129836e+01,8.457511405834019058e+00,8.143769843562884136e-02,9.237207086469823025e+00,3.912265505676471093e+02,4.611246927872852952e-02,7.920469844659199232e-01
5.518703740748149045e+01,8.458617854064888419e+00,8.105590453391273154e-02,9.236092370246650418e+00,3.912754407682590454e+02,4.607311372987130116e-02,-4.617750840210319563e-01
5.521104220844168253e+01,8.459723357908959684e+00,8.067590151810705157e-02,9.234978636189261181e+00,3.913243070553904772e+02,4.603378613509367945e-02,8.795084061020088662e-01
5.523504700940187462e+01,8.460827918037278295e+00,8.029768098126273401e-02,9.233865883454466683e+00,3.913731494408912113e+02,4.599448649908552400e-02,-1.062519925802913434e+00
5.525905181036206670e+01,8.461931535121022918e+00,7.992123455694748191e-02,9.232754111199749758e+00,3.914219679366050286e+02,4.595521482639589039e-02,-8.049390794509289626e-02
5.528305661132225879e+01,8.463034209831491239e+00,7.954655391903005246e-02,9.231643318583270030e+00,3.914707625543698555e+02,4.591597112143402937e-02,-1.647345305864212905e+00
5.530706141228245087e+01,8.464135942839821070e+00,7.917363076405242728e-02,9.230533504763817731e+00,3.915195333060177632e+02,4.587675538854754653e-02,-1.658515144217006965e+00
5.533106621324264296e+01,8.465236734817528585e+00,7.880245684227646374e-02,9.229424668900879425e+00,3.915682802033749113e+02,4.583756763188343020e-02,4.888936709557851756e-01
5.535507101420283504e+01,8.466336586436451483e+00,7.843302395553015949e-02,9.228316810154634453e+00,3.916170032582610361e+02,4.579840785539804338e-02,-3.620829170365244543e-02
5.537907581516302713e+01,8.467435498368478974e+00,7.806532394195879465e-02,9.227209927685930069e+00,3.916657024824901896e+02,4.575927606292520822e-02,1.305136773084856761e-01
5.540308061612321922e+01,8.468533471285555336e+00,7.769934867602490414e-02,9.226104020656279658e+00,3.917143778878703415e+02,4.572017225817612274e-02,6.376701490069585088e-01
5.542708541708341130e+01,8.469630505859676362e+00,7.733509006850836087e-02,9.224999088227862742e+00,3.917630294862036635e+02,4.568109644473941633e-02,3.956647842421994188e-01
5.545109021804360339e+01,8.470726602762894686e+00,7.697254006650630642e-02,9.223895129563528528e+00,3.918116572892864724e+02,4.564204862608087221e-02,-8.407423028760581118e-01
5.547509501900379547e+01,8.471821762667316236e+00,7.661169065343313711e-02,9.222792143826792355e+00,3.918602613089089459e+02,4.560302880554337190e-02,1.190348115661890305e-01
5.549909981996398756e+01,8.472915986245096676e+00,7.625253384902058729e-02,9.221690130181832146e+00,3.919088415568556343e+02,4.556403698634686750e-02,-2.150617093940290769e-02
5.552310462092417964e+01,8.474009274168452066e+00,7.589506170931763218e-02,9.220589087793499061e+00,3.919573980449050055e+02,4.552507317158813183e-02,-4.744453356293448776e-01
5.554710942188437173e+01,8.475101627109646429e+00,7.553926632669055730e-02,9.219489015827305067e+00,3.920059307848296726e+02,4.548613736424098053e-02,-7.906230239633200985e-02
5.557111422284456381e+01,8.476193045741000631e+00,7.518513982982294452e-02,9.218389913449435369e+00,3.920544397883963939e+02,4.544722956715577245e-02,-3.199687945291314062e-01
5.559511902380475590e+01,8.477283530734888828e+00,7.483267438371563052e-02,9.217291779826734199e+00,3.921029250673658453e+02,4.540834978305949288e-02,-6.037004878591492041e-01
5.561912382476494798e+01,8.478373082763736690e+00,7.448186218968676220e-02,9.216194614126720808e+00,3.921513866334930185e+02,4.536949801455589237e-02,-2.888910704824616538e-01
5.564312862572514007e+01,8.479461702500028508e+00,7.413269548537178288e-02,9.215098415517575248e+00,3.921998244985268229e+02,4.533067426412476508e-02,2.803129468603645646e-01
5.566713342668533215e+01,8.480549390616296535e+00,7.378516654472337677e-02,9.214003183168147260e+00,3.922482386742104268e+02,4.529187853412269815e-02,2.108517214389536765e+00
5.569113822764552424e+01,8.481636147785131641e+00,7.343926767801156608e-02,9.212908916247954494e+00,3.922966291722809729e+02,4.525311082678221131e-02,-7.717293371718314532e-01
5.571514302860571632e+01,8.482721974679174437e+00,7.309499123182362779e-02,9.211815613927175406e+00,3.923449960044696354e+02,4.521437114421214543e-02,5.671317305730678715e-01
5.573914782956590841e+01,8.483806871971124153e+00,7.275232958906413527e-02,9.210723275376663466e+00,3.923933391825019044e+02,4.517565948839721846e-02,-1.416153094187141415e+00
5.576315263052610049e+01,8.484890840333727979e+00,7.241127516895495830e-02,9.209631899767932950e+00,3.924416587180971305e+02,4.513697586119830296e-02,1.635161798363411023e+00
5.578715743148629258e+01,8.485973880439789951e+00,7.207182042703523528e-02,9.208541486273167820e+00,3.924899546229689236e+02,4.509832026435203756e-02,-2.882770080724212924e-01
5.581116223244648467e+01,8.487055992962169171e+00,7.173395785516138712e-02,9.207452034065218172e+00,3.925382269088248677e+02,4.505969269947074363e-02,1.839353511682482734e-01
5.583516703340667675e+01,8.488137178573776254e+00,7.139767998150715889e-02,9.206363542317600235e+00,3.925864755873667491e+02,4.502109316804248085e-02,1.322440275621096006e+00
5.585917183436686884e+01,8.489217437947408129e+00,7.106297936003393156e-02,9.205276010204473280e+00,3.926347006702905560e+02,4.498252167147784308e-02,1.032659664611622619e+00
5.588317663532706092e+01,8.490296771755913241e+00,7.072984857951801485e-02,9.204189436900646726e+00,3.926829021692864785e+02,4.494397821106899116e-02,-1.446915402378501359e+00
5.590718143628725301e+01,8.491375180672513068e+00,7.039828028332738297e-02,9.203103821581638755e+00,3.927310800960385109e+02,4.490546278790152890e-02,6.000983326647989502e-01
5.593118623724744509e+01,8.492452665370421983e+00,7.006826714766131725e-02,9.202019163423628356e+00,3.927792344622246787e+02,4.486697540295206399e-02,-1.825253016722562516e-01
5.595519103820763718e+01,8.493529226522840148e+00,6.973980188126406576e-02,9.200935461603455323e+00,3.928273652795173234e+02,4.482851605708929044e-02,6.639520646024306139e-01
5.597919583916782926e+01,8.494604864802960620e+00,6.941287722542496819e-02,9.199852715298614925e+00,3.928754725595828177e+02,4.479008475107382203e-02,1.971744724528987913e-01
5.600320064012802135e+01,8.495679580883964022e+00,6.908748595397834480e-02,9.198770923687265011e+00,3.929235563140816794e+02,4.475168148555822012e-02,7.807909547719323884e-01
5.602720544108821343e+01,8.496753375439018541e+00,6.876362087330360751e-02,9.197690085948217131e+00,3.929716165546687421e+02,4.471330626108688255e-02,3.366689447715859873e-01
5.605121024204840552e+01,8.497826249141283483e+00,6.844127482232514881e-02,9.196610201260948969e+00,3.930196532929928708e+02,4.467495907809587719e-02,-9.517937254762498522e-02
5.607521504300859760e+01,8.498898202663903945e+00,6.812044067251242507e-02,9.195531268805591907e+00,3.930676665406970756e+02,4.463663993691296961e-02,1.221615628812654730e+00
5.609921984396878969e+01,8.499969236680017914e+00,6.780111132787991490e-02,9.194453287762939908e+00,3.931156563094185685e+02,4.459834883775737335e-02,-1.499448231010883870e+00
5.612322464492898177e+01,8.501039351862749172e+00,6.748327972498714689e-02,9.193376257314440636e+00,3.931636226107888206e+02,4.456008578073986093e-02,-3.884999926290529926e-01
5.614722944588917386e+01,8.502108548885210837e+00,6.716693883293865797e-02,9.192300176642209664e+00,3.932115654564332772e+02,4.452185076586259727e-02,-9.110771605914481652e-01
5.617123424684936595e+01,8.503176828420507150e+00,6.685208165338404895e-02,9.191225044929012711e+00,3.932594848579716427e+02,4.448364379301888993e-02,-9.938789869413114375e-02
5.619523904780955803e+01,8.504244191141728137e+00,6.653870122051792901e-02,9.190150861358278078e+00,3.933073808270177665e+02,4.444546486199330015e-02,-3.854972655339721221e-01
5.621924384876975012e+01,8.505310637721956724e+00,6.622679060107995730e-02,9.189077625114096648e+00,3.933552533751796432e+02,4.440731397246158729e-02,-1.036406813812546235e-01
5.624324864972994220e+01,8.506376168834259843e+00,6.591634289435480132e-02,9.188005335381213001e+00,3.934031025140594693e+02,4.436919112399040355e-02,-4.460690072287897823e-01
5.626725345069013429e+01,8.507440785151695550e+00,6.560735123217220632e-02,9.186933991345034300e+00,3.934509282552535865e+02,4.433109631603743273e-02,-4.252669108867108139e-01
5.629125825165032637e+01,8.508504487347314793e+00,6.529980877890692592e-02,9.185863592191623184e+00,3.934987306103524816e+02,4.429302954795100167e-02,-1.599758580386356321e+00
5.631526305261051846e+01,8.509567276094148980e+00,6.499370873147872207e-02,9.184794137107704870e+00,3.935465095909407864e+02,4.425499081897041331e-02,6.585491351568821539e-03
5.633926785357071054e+01,8.510629152065227743e+00,6.468904431935244836e-02,9.183725625280663607e+00,3.935942652085972782e+02,4.421698012822558588e-02,3.525218896518670375e-01
5.636327265453090263e+01,8.511690115933561174e+00,6.438580880453793898e-02,9.182658055898539118e+00,3.936419974748949926e+02,4.417899747473683081e-02,-5.521738222506786808e-01
5.638727745549109471e+01,8.512750168372155812e+00,6.408399548159010584e-02,9.181591428150033707e+00,3.936897064014009970e+02,4.414104285741510258e-02,-6.127965188336230717e-01
5.641128225645128680e+01,8.513809310053934709e+00,6.378359767342256514e-02,9.180525741224498049e+00,3.937373919996766745e+02,4.410311627508045618e-02,-6.004733529680544857e-01
5.643528705741147888e+01,8.514867541651639726e+00,6.348460872361251506e-02,9.179460994311893884e+00,3.937850542812778940e+02,4.406521772649565905e-02,1.723106121241745781e+00
5.645929185837167097e+01,8.515924863838346681e+00,6.318702202844166116e-02,9.178397186602902380e+00,3.938326932577541584e+02,4.402734721022347197e-02,2.320451497612313341e-01
5.648329665933186305e+01,8.516981277287110075e+00,6.289083101617784499e-02,9.177334317288856624e+00,3.938803089406492859e+02,4.398950472471926942e-02,4.317291447722988451e-01
5.650730146029205514e+01,8.518036782670918683e+00,6.259602914424558517e-02,9.176272385561741629e+00,3.939279013415011264e+02,4.395169026834352954e-02,-2.564540283035350310e-01
5.653130626125224723e+01,8.519091380662688451e+00,6.230260989922608433e-02,9.175211390614197882e+00,3.939754704718419589e+02,4.391390383936219499e-02,-4.560311729210314580e-01
5.655531106221243931e+01,8.520145071935269598e+00,6.201056679685728462e-02,9.174151331639508911e+00,3.940230163431981509e+02,4.387614543594589578e-02,-8.347033943503089359e-01
5.657931586317263140e+01,8.521197857161446620e+00,6.171989338203378445e-02,9.173092207831617273e+00,3.940705389670903287e+02,4.383841505617044887e-02,1.585966205692679765e+00
5.660332066413282348e+01,8.522249737013929405e+00,6.143058322880690092e-02,9.172034018385108567e+00,3.941180383550333772e+02,4.380071269801649736e-02,-1.656629509893671193e+00
5.662732546509301557e+01,8.523300712165367443e+00,6.114262994038464905e-02,9.170976762495227419e+00,3.941655145185363835e+02,4.376303835936945497e-02,3.437333194577321116e-01
5.665133026605320765e+01,8.524350783288333844e+00,6.085602714913172784e-02,9.169920439357861497e+00,3.942129674691026366e+02,4.372539203801950602e-02,1.968382340985126364e-02
5.667533506701339974e+01,8.525399951055337766e+00,6.057076851656954808e-02,9.168865048169555720e+00,3.942603972182297412e+02,4.368777373166152223e-02,-2.119345222587251942e-01
