x,k,M0,Ca,M,M_noisy
6.886117898087818823e+00,8.181749909842078949e+00,1.794362512295370360e+00,8.797626888743134144e-01,2.069104030309515396e-01,1.948621175409476769e-01
4.691657950373045338e+00,7.968512832233692222e+00,1.143422494084739505e+00,3.404810169381421447e-01,1.875791965399563332e-01,1.875461572955419709e-01
3.717486040287851790e+00,1.370596928110356272e+00,1.184238646809574025e+00,4.802582225352284295e-01,2.960733167805987831e-01,2.837018749524984340e-01
2.505924859984356434e+00,5.088599325310175558e+00,1.572098510580429043e+00,4.128220925728851576e-01,3.732580150872207292e-01,3.633722670121933285e-01
6.898879593102651420e+00,5.588628972269044759e+00,1.683942405194465364e+00,9.860668698758876527e-01,2.194283134484996400e-01,2.201593155212901998e-01
1.555881240222396489e+00,8.071605326820069592e+00,1.261719869709535313e+00,3.646712721696174775e-01,3.880271992559291561e-01,3.922743075656848211e-01
7.635421211835335065e+00,3.436466946658708110e+00,9.295057195117026883e-01,8.006019598920856017e-01,1.692674760092386377e-01,1.564722625529870459e-01
2.809774822613970713e+00,2.935068789333812322e+00,1.953133054303148652e+00,2.565831720844614638e-01,4.386080731356541973e-01,4.501049459802520802e-01
5.774720271912340053e+00,2.175598135876649852e+00,9.946650357196948899e-01,5.913520914473610057e-01,2.035895596534629259e-01,1.943433000115945830e-01
9.217754151351226000e+00,6.878836293398787660e+00,8.846138315052107792e-01,4.506865064007481436e-01,1.354611945227736924e-01,1.450972797984564633e-01
5.931649067290381439e+00,5.535874474833497594e+00,1.964724296246159074e+00,1.918576762835768612e-01,2.398486525548900183e-01,2.393779586429213846e-01
8.689594774816963962e+00,8.034373414476606357e+00,1.275381304899104062e+00,6.290358792197816573e-01,1.555913657521044435e-01,1.647014291171189360e-01
8.937569369258846486e-01,7.374892642684319766e-01,5.129369723734690245e-01,1.240604696210815261e-01,2.784449736835608591e-01,2.841590642393679311e-01
5.103121192969600983e+00,9.511558525163502864e+00,6.427817324946520916e-01,3.651202316646579016e-01,1.381660136987052367e-01,1.353467634342283843e-01
6.543576980211803118e+00,5.897924431598453587e+00,1.183141926797228294e+00,4.165369069973323679e-01,1.742829269479607146e-01,1.791080110497159927e-01
1.623428213023320188e+00,1.583591608068443124e+00,1.529830537066459550e+00,3.971549698092136094e-02,5.083781550011770012e-01,4.949944413821134592e-01
6.961494560836058554e+00,9.453841312102545302e+00,1.303488116854567780e+00,5.467433270433420534e-01,1.653195368133042742e-01,1.523580745988876162e-01
6.592202247176523144e+00,9.742566032064997827e+00,7.493564543128220512e-01,8.543693356256119031e-01,1.421391278426110683e-01,1.386166801499880696e-01
4.589126607363889221e+00,6.983767197058989851e+00,1.370941560793407010e+00,5.459582886388374412e-01,2.225458411754182575e-01,2.363078964645138613e-01
7.942115492192897364e+00,7.564105123357112159e-01,7.442273614399776971e-01,1.962784186981965107e-01,1.574109412687494658e-01,1.499765904224417967e-01
3.199537400046081892e-02,8.010147326540616675e+00,1.875124500668124083e+00,4.729421209379827129e-01,1.346222683430676970e+00,1.340270191678836653e+00
9.284405152134882044e+00,7.967314452709588934e+00,1.242946382399689575e+00,5.101494489665048260e-02,1.424419945848393043e-01,1.591235008820197361e-01
9.096873379185077546e-01,4.160214272858078211e+00,1.832728580679398478e+00,7.892386165652934826e-01,8.681396695150498388e-01,8.686038177398839322e-01
7.702590598396649391e+00,6.468749612081236222e+00,1.851808933145081548e+00,3.465383656212680519e-01,1.975771304131208606e-01,1.976145326325253748e-01
1.562516212076991984e+00,2.568377485809585359e+00,1.427360352947435018e+00,7.775970963848538586e-01,5.627193139665506161e-01,5.522482443827929632e-01
1.178433034774251098e-01,6.006030840930955961e+00,1.133783223476933166e+00,7.776110470503719840e-01,9.406267350557722118e-01,9.412614426982778282e-01
5.972891241600772894e+00,9.578340732207834662e+00,8.710702534498933058e-01,6.869194949283606855e-01,1.518747111490902635e-01,1.578357844862839088e-01
5.491985308302156810e+00,6.082615811180247967e+00,9.639036512512078048e-01,4.112284288706210544e-01,1.700812937311771966e-01,1.695488379620201658e-01
7.439735337545018368e+00,6.865339606803629202e+00,1.578924883332431861e+00,8.453552029556722358e-01,1.926359974678977793e-01,2.003065756627881999e-01
8.615405609098814921e+00,1.329125747166113092e+00,1.358386063539677835e+00,1.401652404595732371e-01,1.911196136591334360e-01,1.944331509402160707e-01
4.660553181329790462e+00,7.047348637578984665e+00,5.881757504225253452e-01,9.674571565038533327e-01,1.609300019988776642e-01,1.714573820368591184e-01
5.253179180471027721e+00,4.242005128997291763e+00,7.655237180919668427e-01,1.182543108507857488e-01,1.554296533859790830e-01,1.637203923939755112e-01
5.880511155909521115e+00,7.057229841965864559e+00,1.914407239877871758e+00,9.600265378159061891e-01,2.454140988878221741e-01,2.441044062231453871e-01
3.335472471302999509e+00,4.830886828338447181e+00,1.712557101062777809e+00,9.031341596901441005e-01,3.588330946931009846e-01,3.675525880682562474e-01
8.010026589497259764e+00,8.488699415225426037e+00,1.763437757486208124e+00,6.161480780757163656e-01,1.835381355021198646e-01,2.016121454835283211e-01
7.628449507003232988e+00,9.448307686972363229e+00,7.584849081150777383e-01,7.499333740232827505e-02,1.256075518686584624e-01,1.286692351743710938e-01
1.587745769035796561e+00,4.789053999930108496e+00,8.052591146858953941e-01,1.699835560130151801e-01,2.784750892739789041e-01,2.662922200173176712e-01
6.905607541838444163e+00,8.349272233876186888e+00,9.749141180728779776e-01,5.151266674353388586e-01,1.502943969035313021e-01,1.522270580855407951e-01
2.144889156473710479e+00,4.439665381581217041e+00,1.617210549159022515e+00,1.934574453212311029e-01,4.150302659215495682e-01,4.130581205576795423e-01
2.841481238480105809e+00,9.262686871316287096e+00,1.485815998529416371e+00,8.661900077095249229e-01,3.117874625520534182e-01,3.377187571736322558e-01
5.742770187319882425e+00,2.362197274227111343e+00,8.928865878027975045e-01,1.434125417280227577e-01,1.734353000576417947e-01,1.809952528804548710e-01
4.401600788869553860e+00,9.812060962445063872e-01,1.789162904292309841e+00,3.481151641308101174e-01,3.576952411500265994e-01,3.466324249059933305e-01
5.778950390465653619e+00,8.908837924730422131e+00,1.130474405800406590e+00,6.063839599483444864e-01,1.716235922296183714e-01,1.697374505783719179e-01
2.363982470198090269e+00,4.627468530255584689e+00,1.959441054141363381e+00,7.061661877297481515e-01,4.934063082162435943e-01,5.080127753289466197e-01
7.584946624080231459e+00,4.736548929605008951e+00,8.040040044046645740e-01,5.595482347616681507e-01,1.485034460444365212e-01,1.368675621623874350e-01
1.114939502005680705e+00,6.284098891168335754e+00,1.474073815319803860e+00,2.168110812393713172e-01,5.432935878518629913e-01,5.383471720783382652e-01
7.720835718940777248e-02,1.547861046369231330e-01,1.057855729256540478e+00,2.029776645514650424e-01,7.664689255705868787e-01,7.664441405899254933e-01
2.060136306400274009e+00,7.357422661560081067e+00,1.659280218366285586e+00,9.525963418480748457e-01,4.524302276548032853e-01,4.509006042635176348e-01
5.028011774622677343e+00,9.169535721626862923e+00,1.462769495974452827e+00,9.340045558397565006e-01,2.168265237877435858e-01,2.108403614217140842e-01
8.506888888481460853e+00,9.257066354322416757e+00,8.831638182743511978e-01,3.915516775618255174e-01,1.323825573472715011e-01,1.336287393066324936e-01
3.398424630844096850e+00,7.810943733081984419e+00,1.665265035540170135e+00,8.104977044178786061e-01,3.080868392773401521e-01,2.939031856863711933e-01
8.749506766402104230e-01,1.479452622657024374e+00,1.424374030843198025e+00,7.432055579165487424e-01,8.008740199481949595e-01,7.950022046163666145e-01
9.865557661922519372e+00,1.952123691724605203e+00,1.229846786751694676e+00,4.646813235349007698e-01,1.744075551704578619e-01,1.683271437867295273e-01
6.824529508865176730e+00,8.890215475566810355e+00,5.479527938299987300e-01,9.747132858282137047e-01,1.334937124003099385e-01,1.303781071363227795e-01
2.830754285024608130e+00,8.481567179558176406e+00,6.690267867720240957e-01,9.263756903712241364e-01,2.048305939097253003e-01,2.017264119632668218e-01
2.278360249827873218e+00,1.453641924414420528e+00,1.921401792253693674e+00,8.873000783502691391e-01,6.173645333050341577e-01,6.172106209819637757e-01
1.500346814859900846e+00,4.610242116471257923e+00,1.487621185534540924e+00,1.905686490934596078e-01,4.794992419780904624e-01,4.758819074032886176e-01
1.115562661543454404e+00,3.150630957597257087e+00,7.670351229689618133e-01,1.851968632415790239e-02,3.096991786198349805e-01,3.053741221545880902e-01
7.189710713814234211e+00,3.494224725246714236e+00,9.837046258412629474e-01,4.586988022098104079e-01,1.677894316984119283e-01,1.712417227432922739e-01
1.157080665018861421e+00,7.673910102182534665e+00,7.447546922595298380e-01,6.550742469528689771e-01,3.413995233002482532e-01,3.502310820707588701e-01
6.796046309791528017e+00,8.164021245666628346e-01,8.895651384128877570e-01,1.153736126338146262e-01,1.754975050210432208e-01,1.849422986856159579e-01
4.021280479214876635e+00,9.749262339036997460e+00,1.426021169357774676e+00,6.411438230690362783e-01,2.315147424639011353e-01,2.198126408291536382e-01
6.274781731105906424e+00,4.429723782400274423e+00,1.254563161010483707e+00,8.602564681024161830e-01,2.045590325201427084e-01,2.068448780960053524e-01
3.678044345162741813e+00,4.365892544594339064e+00,1.870856691294867424e+00,4.030663947054259344e-01,3.386688708263890790e-01,3.459470168598555717e-01
1.170373989192456943e+00,6.622985358923100918e+00,6.928108830880111979e-01,2.372234200711946794e-01,2.839046892872528760e-01,2.810429121262792984e-01
3.767795437830123717e-03,9.503989312345618501e+00,1.628717586026583453e+00,7.838362784695211971e-01,1.307632840084592907e+00,1.312106568335941192e+00
8.341296812024205920e+00,4.894756116354557207e+00,1.515560102853720892e+00,9.971839279912786402e-01,1.935252765533567731e-01,1.911250625456890617e-01
8.267187926265982867e+00,7.263368304924153307e+00,1.989092425074586501e+00,2.055834903811992742e-02,1.878316575488842288e-01,1.913941722729814443e-01
1.301655596521703595e+00,6.669793321296032751e+00,1.159556412389656455e+00,6.489344113132100578e-01,4.479479400414712598e-01,4.325118665485185310e-01
2.752386539913387331e+00,9.034773512286484731e+00,1.278067645497610538e+00,6.822498608721114799e-01,2.812397836834305553e-01,2.856398396528296302e-01
4.554080665337298939e+00,8.044535758218172461e+00,1.011698191449707407e+00,8.094399772921303526e-01,1.919803166846957287e-01,1.869442901974260607e-01
9.368295464244326354e+00,5.426174419841837349e+00,1.642746506489290992e+00,6.065794115920113416e-01,1.792631795047365806e-01,1.716922586393961614e-01
3.671016505099553573e+00,6.342637377549855238e+00,1.986160621007546423e+00,1.665379912534725726e-02,3.117459164461759968e-01,3.085307459828276477e-01
5.580898519135338631e+00,7.638672902694737310e+00,1.504672661070797002e+00,2.925747929433161199e-01,2.000663964815960205e-01,2.097026269880626348e-01
8.110421391486544174e-02,9.741666877217461717e+00,5.910467224732840474e-01,3.628118796138559699e-01,4.671777277805789219e-01,4.763806472819746007e-01
5.932398573974706490e-01,6.197103363463796200e+00,1.660596819586195316e+00,6.621178638456384213e-01,9.007207151403364698e-01,9.029752150987636616e-01
7.380031155235911022e+00,6.389264295709139452e-01,1.941855837047376188e+00,3.889541024744165298e-01,2.888975117288807293e-01,2.973046072953909325e-01
5.128959699620482482e+00,1.977433703109339636e+00,1.147399608801591198e+00,1.949246530646580045e-01,2.166215724943435783e-01,2.123158396469469189e-01
6.563681629274020768e-01,1.291693770488993032e+00,7.329257001185086606e-01,2.963286361980925765e-01,4.472507778468325368e-01,4.345649520773171015e-01
7.228404773351511103e+00,8.778622458772050052e+00,1.727838216064017551e+00,4.449274239081502103e-02,1.793513928919745481e-01,1.604550562820579174e-01
2.031364422457312635e+00,9.180965523867593348e+00,1.748222485861793185e+00,3.829528374659872947e-01,4.136195511238016653e-01,4.130606920250537994e-01
9.018707614095632152e+00,2.738744244115710380e+00,1.928736149270070754e+00,6.333331596164710753e-01,2.224907914139175880e-01,2.207757157396186276e-01
9.880407081382131196e+00,1.345991287603565345e+00,1.286330418956072474e+00,4.287777283914617765e-01,1.840626088083168188e-01,1.841705740494820609e-01
9.495948935198782692e+00,8.978588722335002714e+00,1.020907913679367729e+00,5.318487046605904212e-01,1.363311237751142491e-01,1.367507285443484155e-01
1.822195100280351587e+00,5.701882105393240252e+00,1.717849174054475014e+00,8.403624691296515126e-01,5.230124297889181539e-01,5.349364898198012419e-01
5.922797865020525521e+00,9.200639097693729340e+00,1.498754355060056387e+00,2.741462803794494363e-01,1.859509852208963143e-01,1.764898314486280928e-01
8.776231876952159894e+00,5.783049708819557821e+00,1.063068352905753411e+00,2.981363457771418757e-01,1.468779888134601197e-01,1.388767968030101552e-01
6.254736900968225655e+00,6.411601123272499869e+00,9.115087415480829236e-01,3.360559693372291434e-01,1.544820330970324285e-01,1.733828679658396543e-01
6.758907595603247387e-01,6.640669112160929366e+00,8.660989770676787991e-01,5.545669207167928105e-01,4.861831114617121696e-01,4.936046200955470642e-01
2.609365052536748664e+00,9.511823024678932370e+00,8.050347247716149734e-01,9.197234337099249313e-01,2.285143302298704437e-01,2.252291198975893138e-01
6.708651192175486777e+00,4.200192555609270073e+00,5.189438942267627919e-01,8.324786527526860658e-01,1.439693951245775427e-01,1.233173120136026313e-01
3.798904811545951166e+00,5.422153480933844527e+00,9.494924850396084803e-01,8.373884181046342690e-01,2.229837093320974351e-01,2.142017438708387622e-01
1.634515878754358997e+00,4.331127214143196902e+00,6.936085028023618593e-01,9.964300247385082798e-02,2.422855564096896841e-01,2.384020705516441963e-01
5.655292443318687745e+00,3.815217630876066579e+00,1.681392822166484669e+00,7.743584730608178424e-01,2.586809626599336775e-01,2.575506484108707750e-01
8.533567227159899460e+00,6.802606183651505489e+00,1.085031200981338539e+00,3.187310298341340387e-01,1.464352144198894923e-01,1.480367507064700994e-01
6.804172173888217934e+00,1.502896919434404399e+00,1.021404203278797551e+00,4.893485210546550945e-01,1.956096729770277487e-01,1.930343951370274425e-01
2.640058517854265929e+00,7.311108638431373485e+00,1.673654870694842423e+00,9.760795102425334768e-01,3.837059855095741323e-01,3.948643198992221048e-01
1.926680205666354562e+00,1.426205655587037713e+00,1.042874014981257424e+00,3.307694289398280807e-01,3.742127221028988537e-01,3.620358777907409786e-01
1.105012592568686003e+00,5.832503942497353044e+00,9.189973410729521675e-01,9.555573731560941253e-01,4.614627265726025662e-01,4.583065829006786607e-01
2.748170304402223429e+00,6.112004469830425002e+00,1.908565001036436559e+00,3.639856034566868459e-01,3.907795499157212804e-01,3.836639444875418747e-01
5.913625496602414877e+00,5.113522784491303597e+00,1.414872930760879610e+00,5.951491251490850232e-01,2.108829810506855640e-01,2.182903347412093742e-01
9.108165620763200465e+00,5.322490047972965321e-01,7.930465071555143908e-01,7.322347216639867318e-01,1.833877467275311368e-01,1.848207225334982662e-01
2.686666960800681014e+00,3.129128094532831028e+00,7.115310230706475281e-01,7.292803281483268840e-01,2.495220378130345584e-01,2.570693434180911230e-01
7.470281040025917640e+00,1.557953727488632367e+00,1.203177519091987335e+00,9.719328739266476225e-01,2.206635893059820108e-01,2.210948964918841020e-01
9.496229651228262014e+00,2.543400749761285606e+00,5.116171581085033893e-01,7.436216776193506073e-01,1.355434266643407437e-01,1.727198312364902344e-01
3.661937974255070394e+00,2.211683970578081748e+00,1.297532004139903661e+00,1.330010967191836979e-01,2.742567615531351644e-01,2.811215011608609315e-01
