t,Ns,Nsrc,dNs_dt
8.113622724544909204e+01,3.751261792866826994e+01,1.950000002065681031e+02,-2.777832186495743372e-09
8.116623324664932682e+01,3.751261792873711443e+01,1.950000002064880675e+02,-2.826141987100072583e-09
8.119623924784957580e+01,3.751261792879653711e+01,1.950000002063459874e+02,-2.872969417921922286e-09
8.122624524904981058e+01,3.751261792884653090e+01,1.950000002061418911e+02,-2.918297603571318177e-09
8.125625125025004536e+01,3.751261792888711710e+01,1.950000002058758071e+02,-2.962138090367716359e-09
8.128625725145029435e+01,3.751261792891829572e+01,1.950000002055478490e+02,-3.004484661062178930e-09
8.131626325265052913e+01,3.751261792894006675e+01,1.950000002051580452e+02,-3.045338203833125590e-09
8.134626925385076390e+01,3.751261792895245861e+01,1.950000002047064811e+02,-3.084706712286333641e-09
8.137627525505101289e+01,3.751261792895546421e+01,1.950000002041932419e+02,-3.122581304637606081e-09
8.140628125625124767e+01,3.751261792894910485e+01,1.950000002036184128e+02,-3.158968198135880812e-09
8.143628725745148245e+01,3.751261792893339475e+01,1.950000002029821360e+02,-3.193861175532219931e-09
8.146629325865173143e+01,3.751261792890835522e+01,1.950000002022845251e+02,-3.227275335859758343e-09
8.149629925985196621e+01,3.751261792887398627e+01,1.950000002015256939e+02,-3.259202685512718745e-09
8.152630526105221520e+01,3.751261792883032342e+01,1.950000002007057844e+02,-3.289646777204779937e-09
8.155631126225244998e+01,3.751261792877737378e+01,1.950000001998249672e+02,-3.318616492720138922e-09
8.158631726345268476e+01,3.751261792871516576e+01,1.950000001988833560e+02,-3.346097621204080497e-09
8.161632326465293374e+01,3.751261792864372069e+01,1.950000001978811781e+02,-3.372095491727122862e-09
8.164632926585316852e+01,3.751261792856305988e+01,1.950000001968185757e+02,-3.396626979679240321e-09
8.167633526705340330e+01,3.751261792847321175e+01,1.950000001956957476e+02,-3.419683203276235872e-09
8.170634126825365229e+01,3.751261792837419051e+01,1.950000001945128929e+02,-3.441259721626011014e-09
8.173634726945388707e+01,3.751261792826604591e+01,1.950000001932702105e+02,-3.461376074653799151e-09
8.176635327065413605e+01,3.751261792814878504e+01,1.950000001919679562e+02,-3.480018051504885079e-09
8.179635927185437083e+01,3.751261792802245765e+01,1.950000001906063289e+02,-3.497198974855564302e-09
8.182636527305460561e+01,3.751261792788707794e+01,1.950000001891855561e+02,-3.512918844705836818e-09
8.185637127425485460e+01,3.751261792774269566e+01,1.950000001877059503e+02,-3.527187431018319330e-09
8.188637727545508938e+01,3.751261792758933211e+01,1.950000001861676822e+02,-3.539996740187234536e-09
8.191638327665532415e+01,3.751261792742702994e+01,1.950000001845711211e+02,-3.551349436747841537e-09
8.194638927785557314e+01,3.751261792725582467e+01,1.950000001829164660e+02,-3.561259731554855534e-09
8.197639527905580792e+01,3.751261792707575893e+01,1.950000001812040296e+02,-3.569732953678794729e-09
8.200640128025605691e+01,3.751261792688686825e+01,1.950000001794341529e+02,-3.576756668621783319e-09
8.203640728145629168e+01,3.751261792668919526e+01,1.950000001776070917e+02,-3.582350416309054708e-09
8.206641328265652646e+01,3.751261792648278259e+01,1.950000001757232155e+02,-3.586500874064313393e-09
8.209641928385677545e+01,3.751261792626767289e+01,1.950000001737828370e+02,-3.589234687240150379e-09
8.212642528505701023e+01,3.751261792604392298e+01,1.950000001717862688e+02,-3.590546526766047464e-09
8.215643128625724501e+01,3.751261792581156129e+01,1.950000001697338803e+02,-3.590433728106745548e-09
8.218643728745749399e+01,3.751261792557065178e+01,1.950000001676260695e+02,-3.588903396689602232e-09
8.221644328865772877e+01,3.751261792532123707e+01,1.950000001654631490e+02,-3.585972407904591819e-09
8.224644928985796355e+01,3.751261792506337400e+01,1.950000001632455451e+02,-3.581632768145937007e-09
8.227645529105821254e+01,3.751261792479711232e+01,1.950000001609736273e+02,-3.575898688268352998e-09
8.230646129225844732e+01,3.751261792452250177e+01,1.950000001586478220e+02,-3.568763951022901892e-09
8.233646729345869630e+01,3.751261792423959918e+01,1.950000001562684986e+02,-3.560239214550620090e-09
8.236647329465893108e+01,3.751261792394846140e+01,1.950000001538361118e+02,-3.550334248814124294e-09
8.239647929585916586e+01,3.751261792364915237e+01,1.950000001513510881e+02,-3.539057935597611504e-09
8.242648529705941485e+01,3.751261792334172185e+01,1.950000001488138537e+02,-3.526404945830563520e-09
8.245649129825964962e+01,3.751261792302624087e+01,1.950000001462248633e+02,-3.512387714010856143e-09
8.248649729945988440e+01,3.751261792270276629e+01,1.950000001435846286e+02,-3.497009792852168175e-09
8.251650330066013339e+01,3.751261792237136206e+01,1.950000001408935475e+02,-3.480277399603437516e-09
8.254650930186036817e+01,3.751261792203209922e+01,1.950000001381521599e+02,-3.462205633297799068e-09
8.257651530306061716e+01,3.751261792168502751e+01,1.950000001353609207e+02,-3.442785612151055830e-09
8.260652130426085193e+01,3.751261792133023221e+01,1.950000001325203414e+02,-3.422041316980539705e-09
8.263652730546108671e+01,3.751261792096777725e+01,1.950000001296309620e+02,-3.399967418715732492e-09
8.266653330666133570e+01,3.751261792059772660e+01,1.950000001266932657e+02,-3.376569246427152393e-09
8.269653930786157048e+01,3.751261792022015840e+01,1.950000001237078209e+02,-3.351868116396872210e-09
8.272654530906180526e+01,3.751261791983514371e+01,1.950000001206751676e+02,-3.325853370483855542e-09
8.275655131026205424e+01,3.751261791944276069e+01,1.950000001175958175e+02,-3.298544548613335792e-09
8.278655731146228902e+01,3.751261791904308041e+01,1.950000001144703674e+02,-3.269949644391090260e-09
8.281656331266253801e+01,3.751261791863618811e+01,1.950000001112993857e+02,-3.240067769638699247e-09
8.284656931386277279e+01,3.751261791822214775e+01,1.950000001080834693e+02,-3.208910470675618853e-09
8.287657531506300757e+01,3.751261791780105170e+01,1.950000001048231866e+02,-3.176491070178144582e-09
8.290658131626325655e+01,3.751261791737298523e+01,1.950000001015191629e+02,-3.142819338108893135e-09
8.293658731746349133e+01,3.751261791693801939e+01,1.950000000981719950e+02,-3.107888169040506909e-09
8.296659331866372611e+01,3.751261791649623945e+01,1.950000000947823082e+02,-3.071724208325576910e-09
8.299659931986397510e+01,3.751261791604773776e+01,1.950000000913507279e+02,-3.034329232320942538e-09
8.302660532106420987e+01,3.751261791559259962e+01,1.950000000878779360e+02,-2.995699688312924991e-09
8.305661132226445886e+01,3.751261791513091026e+01,1.950000000843645580e+02,-2.955860445297275874e-09
8.308661732346469364e+01,3.751261791466276918e+01,1.950000000808112475e+02,-2.914819496879772487e-09
8.311662332466492842e+01,3.751261791418825453e+01,1.950000000772187150e+02,-2.872583948487772432e-09
8.314662932586517741e+01,3.751261791370745868e+01,1.950000000735876142e+02,-2.829156464656534808e-09
8.317663532706541218e+01,3.751261791322048822e+01,1.950000000699186273e+02,-2.784554808954453620e-09
8.320664132826564696e+01,3.751261791272742840e+01,1.950000000662124933e+02,-2.738782534095207666e-09
8.323664732946589595e+01,3.751261791222837871e+01,1.950000000624699226e+02,-2.691852074576672749e-09
8.326665333066613073e+01,3.751261791172343862e+01,1.950000000586916258e+02,-2.643782082145662571e-09
8.329665933186636551e+01,3.751261791121270761e+01,1.950000000548783419e+02,-2.594568115910078632e-09
8.332666533306661449e+01,3.751261791069627805e+01,1.950000000510308098e+02,-2.544221722189377033e-09
8.335667133426684927e+01,3.751261791017426361e+01,1.950000000471497970e+02,-2.492759776373532077e-09
8.338667733546709826e+01,3.751261790964676379e+01,1.950000000432360707e+02,-2.440197377495678666e-09
8.341668333666733304e+01,3.751261790911388516e+01,1.950000000392903985e+02,-2.386533637377397099e-09
8.344668933786756782e+01,3.751261790857572720e+01,1.950000000353135476e+02,-2.331787207765501080e-09
8.347669533906781680e+01,3.751261790803240359e+01,1.950000000313063424e+02,-2.275964305908928509e-09
8.350670134026805158e+01,3.751261790748402092e+01,1.950000000272695786e+02,-2.219080030840814288e-09
8.353670734146828636e+01,3.751261790693069287e+01,1.950000000232040520e+02,-2.161146817059034220e-09
8.356671334266853535e+01,3.751261790637252602e+01,1.950000000191106437e+02,-2.102168217277267104e-09
8.359671934386877012e+01,3.751261790580964117e+01,1.950000000149901211e+02,-2.042161106885487243e-09
8.362672534506901911e+01,3.751261790524214490e+01,1.950000000108433653e+02,-1.981141473095249239e-09
8.365673134626925389e+01,3.751261790467015800e+01,1.950000000066712289e+02,-1.919112868620231893e-09
8.368673734746948867e+01,3.751261790409379415e+01,1.950000000024745646e+02,-1.856097497920927708e-09
8.371674334866973766e+01,3.751261790351317416e+01,1.949999999982542533e+02,-1.792096249175756384e-09
8.374674934986997243e+01,3.751261790292841880e+01,1.949999999940112048e+02,-1.727119780525754322e-09
8.377675535107020721e+01,3.751261790233964888e+01,1.949999999897462999e+02,-1.661196513680351927e-09
8.380676135227045620e+01,3.751261790174698518e+01,1.949999999854604482e+02,-1.594325560461129498e-09
8.383676735347069098e+01,3.751261790115055561e+01,1.949999999811545592e+02,-1.526522019901221938e-09
8.386677335467093997e+01,3.751261790055048095e+01,1.949999999768295424e+02,-1.457802767390603549e-09
8.389677935587117474e+01,3.751261789994689622e+01,1.949999999724863642e+02,-1.388177572891891032e-09
8.392678535707140952e+01,3.751261789933992219e+01,1.949999999681259624e+02,-1.317664199973478389e-09
8.395679135827165851e+01,3.751261789872968677e+01,1.949999999637493033e+02,-1.246261760456945922e-09
8.398679735947189329e+01,3.751261789811633207e+01,1.949999999593573250e+02,-1.174003116943822533e-09
8.401680336067212806e+01,3.751261789749997888e+01,1.949999999549510221e+02,-1.100890045790947624e-09
8.404680936187237705e+01,3.751261789688076220e+01,1.949999999505313895e+02,-1.026935869674616697e-09
8.407681536307261183e+01,3.751261789625883125e+01,1.949999999460993934e+02,-9.521654575905813545e-10
8.410682136427284661e+01,3.751261789563429971e+01,1.949999999416560854e+02,-8.765717041114839958e-10
8.413682736547309560e+01,3.751261789500733101e+01,1.949999999372024604e+02,-8.002007945151490276e-10
8.416683336667333037e+01,3.751261789437803884e+01,1.949999999327395415e+02,-7.230323006979233469e-10
8.419683936787357936e+01,3.751261789374658662e+01,1.949999999282683518e+02,-6.451053025102737593e-10
8.422684536907381414e+01,3.751261789311310224e+01,1.949999999237899715e+02,-5.664277935579775658e-10
8.425685137027404892e+01,3.751261789247773493e+01,1.949999999193054521e+02,-4.870095438036514679e-10
8.428685737147429791e+01,3.751261789184061968e+01,1.949999999148158452e+02,-4.068620995667515672e-10
8.431686337267453268e+01,3.751261789120191992e+01,1.949999999103222308e+02,-3.260147707351279678e-10
8.434686937387476746e+01,3.751261789056177065e+01,1.949999999058257174e+02,-2.444719982008791703e-10
8.437687537507501645e+01,3.751261788992032820e+01,1.949999999013273850e+02,-1.622559864244976779e-10
8.440688137627525123e+01,3.751261788927773466e+01,1.949999998968283421e+02,-7.937117629808199126e-11
8.443688737747550022e+01,3.751261788863414637e+01,1.949999998923296971e+02,4.150457755258685211e-12
8.446689337867573499e+01,3.751261788798971963e+01,1.949999998878326153e+02,8.830447484342585085e-11
8.449689937987596977e+01,3.751261788734460367e+01,1.949999998833382051e+02,1.730757759332846035e-10
8.452690538107621876e+01,3.751261788669895481e+01,1.949999998788476034e+02,2.584439329211818404e-10
8.455691138227645354e+01,3.751261788605292935e+01,1.949999998743620040e+02,3.443965113092417596e-10
8.458691738347668831e+01,3.751261788540669784e+01,1.949999998698825436e+02,4.309121948153915582e-10
8.461692338467693730e+01,3.751261788476040238e+01,1.949999998654104161e+02,5.179741080496569339e-10
8.464692938587717208e+01,3.751261788411421350e+01,1.949999998609468150e+02,6.055742574062605854e-10
8.467693538707742107e+01,3.751261788346829462e+01,1.949999998564929342e+02,6.936877738894509093e-10
8.470694138827765585e+01,3.751261788282280918e+01,1.949999998520499958e+02,7.822986702876733034e-10
8.473694738947789062e+01,3.751261788217792059e+01,1.949999998476191649e+02,8.713909593893731653e-10
8.476695339067813961e+01,3.751261788153379229e+01,1.949999998432017492e+02,9.609486539829958929e-10
8.479695939187837439e+01,3.751261788089060190e+01,1.949999998387989422e+02,1.050953990500147484e-09
8.482696539307860917e+01,3.751261788024851285e+01,1.949999998344119660e+02,1.141384764480335434e-09
8.485697139427885816e+01,3.751261787960770278e+01,1.949999998300421566e+02,1.232228541425683943e-09
8.488697739547909293e+01,3.751261787896833511e+01,1.949999998256907077e+02,1.323461340518861107e-09
8.491698339667934192e+01,3.751261787833058747e+01,1.949999998213589549e+02,1.415075168154089624e-09
8.494698939787957670e+01,3.751261787769463041e+01,1.949999998170481490e+02,1.507047819870876992e-09
8.497699539907981148e+01,3.751261787706064865e+01,1.949999998127596257e+02,1.599354426673471608e-09
8.500700140028006047e+01,3.751261787642881984e+01,1.949999998084946640e+02,1.691984330420837068e-09
8.503700740148029524e+01,3.751261787579931450e+01,1.949999998042545997e+02,1.784916214830900572e-09
8.506701340268053002e+01,3.751261787517231738e+01,1.949999998000407402e+02,1.878139421762625716e-09
8.509701940388077901e+01,3.751261787454802032e+01,1.949999997958544782e+02,1.971614871365545696e-09
8.512702540508101379e+01,3.751261787392658675e+01,1.949999997916970926e+02,2.065346116353339312e-09
8.515703140628124856e+01,3.751261787330822273e+01,1.949999997875700046e+02,2.159295853232379159e-09
8.518703740748149755e+01,3.751261787269309878e+01,1.949999997834745500e+02,2.253459641110566736e-09
8.521704340868173233e+01,3.751261787208140674e+01,1.949999997794121214e+02,2.347807281921632239e-09
8.524704940988198132e+01,3.751261787147333848e+01,1.949999997753841114e+02,2.442321012097181665e-09
8.527705541108221610e+01,3.751261787086908583e+01,1.949999997713919129e+02,2.536984844425660413e-09
8.530706141228245087e+01,3.751261787026883354e+01,1.949999997674369467e+02,2.631781015338674479e-09
8.533706741348269986e+01,3.751261786967277345e+01,1.949999997635206057e+02,2.726682879483632860e-09
8.536707341468293464e+01,3.751261786908111162e+01,1.949999997596443677e+02,2.821672673292141553e-09
8.539707941588316942e+01,3.751261786849403990e+01,1.949999997558096254e+02,2.916722863233189855e-09
8.542708541708341841e+01,3.751261786791174302e+01,1.949999997520178852e+02,3.011834337485197466e-09
8.545709141828365318e+01,3.751261786733443415e+01,1.949999997482705396e+02,3.106967128019277880e-09
8.548709741948390217e+01,3.751261786676231225e+01,1.949999997445691235e+02,3.202104359445456794e-09
8.551710342068413695e+01,3.751261786619556915e+01,1.949999997409150865e+02,3.297230932730599307e-09
8.554710942188437173e+01,3.751261786563441092e+01,1.949999997373099347e+02,3.392322867057373514e-09
8.557711542308462072e+01,3.751261786507905072e+01,1.949999997337551463e+02,3.487350852537929313e-09
8.560712142428485549e+01,3.751261786452968039e+01,1.949999997302522274e+02,3.582301566495971201e-09
8.563712742548509027e+01,3.751261786398651310e+01,1.949999997268027414e+02,3.677159021719944576e-09
8.566713342668533926e+01,3.751261786344976201e+01,1.949999997234081945e+02,3.771886802894641733e-09
8.569713942788557404e+01,3.751261786291962608e+01,1.949999997200701500e+02,3.866483133663223271e-09
8.572714542908582303e+01,3.751261786239632556e+01,1.949999997167901142e+02,3.960904493283123884e-09
8.575715143028605780e+01,3.751261786188007363e+01,1.949999997135697072e+02,4.055137559078048071e-09
