m1,m2,u1,u2,v1_out
1.335813491077338933e+00,4.909901492355171371e+00,3.968683664276980938e+00,3.891829281374938887e+00,-2.179461725770345026e+00
1.822734363742015251e+00,5.421987068877009985e-01,3.104372904890400964e+00,1.729882299309647653e+00,2.016599545812430616e+00
2.870316470287681110e+00,2.911503849244176489e+00,9.513526413609921795e-01,3.657762793567286508e+00,-1.627665054853242976e+00
5.234335875681607186e-01,3.116520572444470893e+00,1.329089109504509647e+00,3.799409245258299261e+00,-2.951640206500439234e+00
5.276889347249094087e-01,1.895703378694420183e+00,3.161651649298047317e+00,8.216536684248179068e-01,-6.521815025972965696e-02
1.423358672008850467e+00,3.647253334454347407e+00,3.096902145032914166e+00,2.601023166160393973e+00,-1.176835586799931388e+00
2.315544291567540824e+00,1.410977137765398570e+00,8.244171382491607414e-01,3.013578870503835994e+00,-7.982801989922828634e-01
2.729706183673208830e+00,4.871920176108751832e+00,5.853273584546954122e-01,2.159348035039625913e+00,-1.516350893366530839e+00
1.659785917197713845e+00,6.448911667440958562e-01,3.066219177652703021e+00,2.290261299737727629e+00,1.614512358038065143e+00
3.383532588590068002e-01,1.902406918511309053e+00,1.572084728682185073e+00,3.322978709517590890e+00,-2.254933228412358659e+00
4.450524651877445059e+00,7.982541854677472903e-01,1.225873127901065951e+00,1.494923867785818095e+00,7.598162245928958836e-01
1.568578250789393946e+00,2.314848911787556140e+00,3.847312185242392157e+00,3.194119163271631923e+00,-3.433284690630208358e-01
2.603055253814610559e+00,4.730811538336742395e+00,1.365313530461895741e+00,2.791144085348529646e+00,-1.700412546683337744e+00
6.637457195352987060e-01,4.800445108545731365e+00,1.529924403189184989e+00,2.068313574730165083e+00,-1.950673619895620714e+00
8.855456151357193884e-01,1.375194759106966869e+00,2.574687772907324312e+00,1.088585759881181225e+00,1.495368140691339942e-01
3.435893188494314909e+00,8.443038319786093648e-01,1.196452960206726424e+00,5.987882950728680154e-01,8.016778617424336062e-01
1.344174165577216584e+00,1.772912775545884223e+00,1.431173547799290180e+00,8.723897762057389871e-01,-5.671975360356895646e-02
3.135564986475555926e+00,1.281030128175264515e+00,3.858226359396289773e+00,2.403974373743984927e+00,2.015233950953729369e+00
2.720659719037640478e+00,2.268708572927348455e-01,1.881725432010828758e+00,3.166616207245789738e+00,1.559587966053606278e+00
2.752143301412850462e+00,1.247898846833732422e+00,2.948304476507898286e+00,3.425385884649776003e+00,9.488166308775325408e-01
4.519671154671196511e+00,1.635848213334058388e+00,1.770474619530270299e+00,2.070283444516856530e+00,6.071000572471698664e-01
2.470144603058022081e+00,4.760518269176835737e+00,1.424290540816308681e+00,6.949243785783802974e-01,-2.395898849481424286e-01
4.586116422299793882e+00,2.722001466388075830e+00,2.295234750053298356e+00,2.085347946368959704e+00,4.462906975744307392e-01
3.086417780170990000e+00,3.901937089857068219e+00,2.268422088335152242e+00,9.245221890229442518e-01,1.441070579832067211e-01
3.762978471531436941e+00,7.524682557960689078e-01,2.873970872153997824e+00,1.407553119888788284e+00,2.118632984913357387e+00
2.460761536968029795e+00,3.580202085300583370e+00,3.164591139613196269e+00,6.238531142313790134e-01,5.683629499183041611e-01
3.244720776302852716e+00,3.300644526586337668e-01,3.467348415151992214e+00,1.383506037289042867e+00,3.050252819225335088e+00
4.515464825373406654e+00,2.309806742592606099e+00,3.432517730868610784e+00,2.496691141283803983e+00,1.284105481969378681e+00
3.031845866311719373e+00,2.208482639375237699e+00,2.152789848487480118e+00,7.266206898457285845e-01,7.274138682422609525e-01
3.548942462256772234e+00,4.685180771388458787e+00,2.307012985863824195e+00,1.669278232400106976e+00,-3.284153677520825765e-01
1.130985798319783076e+00,4.382278503870883135e+00,2.289204725965119813e+00,2.608614619801011614e+00,-1.839046074109766504e+00
5.772563317423428098e-01,2.464521193147764855e+00,2.397857775715479089e+00,6.325707070954360578e-01,-2.828208234150235700e-01
4.773819052804468832e+00,2.895876990926492311e+00,2.075851294393383117e+00,2.081664746700264246e+00,2.739189750687501812e-01
1.079163223124945947e+00,8.921926854812697316e-01,2.019590398854377966e+00,3.112809762721381546e+00,-2.699537917819470056e-01
1.704307596959240723e+00,4.919807315961982397e+00,3.891046843368052954e+00,3.666126343360419426e+00,-1.831571357135829636e+00
2.156405850762686427e+00,1.497533194702145076e+00,1.896950193667497508e+00,3.385653080595494746e+00,-3.618087820766072715e-01
4.121770978028300725e+00,2.404665076889511255e+00,2.833125131898481808e+00,2.376615417061897606e+00,7.377997786791210544e-01
1.623945830117877520e+00,3.465002180263697440e+00,3.610336822904369303e+00,2.508128244037437060e+00,-7.127853154554687487e-01
9.544724409983481594e-01,1.161879057034064688e+00,3.492474667668633792e+00,3.302717907363967420e+00,2.129345922360459387e-02
2.251834778105294976e+00,1.063390019516608831e+00,3.198344308279287951e+00,3.168159432986462853e+00,1.184025108683903982e+00
4.160837472627132883e+00,1.892005803617491155e+00,1.252458467718178259e+00,3.964677345829322963e+00,-5.075947114656913506e-01
4.113834290689480366e-01,2.822986991893087438e+00,3.774190857452136783e+00,1.967654388200714699e+00,-7.878994373666456941e-01
2.761317148193400239e+00,4.268123073444286319e+00,1.578655055512541372e+00,2.084630443712963466e+00,-1.031794082544655877e+00
3.579393816748784207e+00,3.567511369717555336e+00,3.835023195837979237e+00,8.779754506549553028e-01,1.196396426946975344e+00
2.439256121224556040e+00,2.151809792791620879e+00,1.656210778544673135e+00,2.904864538358604698e+00,-6.862266817531212926e-01
4.388163052701719913e+00,1.481636408943900918e+00,2.353925606171969331e+00,1.468059719608832081e+00,1.258647776240452210e+00
2.029951833266884886e+00,3.049579758698553800e+00,1.816953793233637482e+00,2.910165752174542764e+00,-1.285621882434968111e+00
3.593432109081571291e+00,3.068943125038780528e-01,2.756272102973228666e+00,9.481591822236201672e-01,2.461032273282483196e+00
1.010095994330958646e+00,2.347022980798447289e+00,3.776545054272390178e+00,1.869421683607816576e+00,-1.989541344090007824e-01
8.543461764512763068e-01,3.052526594047083819e+00,2.779075908540313389e+00,3.740970710076787942e+00,-2.174328984396672659e+00
3.243321575104910703e+00,1.385011400669998283e+00,1.260502311744206461e+00,1.507512460449164760e+00,3.032298996112837708e-01
2.264273907520571338e+00,2.798452127750566953e-01,1.140631229072228692e+00,1.020050744440371471e+00,9.117020292873847520e-01
2.791734881620549391e+00,1.639463011822343441e+00,3.757876548657232085e+00,3.750425700145834540e+00,9.810384246580207135e-01
3.159732590719656731e+00,3.117027330850245526e-01,1.512330323482802719e+00,1.820845987092246210e+00,1.202329017376770226e+00
1.550156043001949202e+00,3.705705589869207284e+00,2.393500229036630067e+00,3.538850684037001315e+00,-1.963959544253113254e+00
2.545786198725967342e+00,4.383129459451084564e+00,1.828682187899401512e+00,3.013556823780728866e+00,-1.569083681966450872e+00
4.236902196688512312e+00,3.044539366199301433e+00,1.786591704841752337e+00,9.263084028766837008e-01,4.303353918785057797e-01
6.345428728300814836e-01,8.407387065534569492e-01,3.452952240347487933e+00,2.119740320799560873e+00,5.300933634212954271e-01
2.941886337896626902e+00,3.464101555168937807e+00,3.109410891356205298e+00,3.863233597981590162e+00,-8.533262331378785870e-01
4.175504718142074800e+00,1.894639164325579550e+00,2.874526047922551619e+00,2.711157289458785868e+00,1.013608162980580651e+00
2.994972772114646853e-01,3.145778162304877057e+00,6.581632668587655832e-01,2.190075514688477387e+00,-1.998976601558491106e+00
3.634210526082903847e+00,2.653501909414554216e+00,1.082040991567688293e+00,3.030997286170925786e+00,-8.964709119207924237e-01
1.168824747726951330e+00,1.563469020342668214e+00,1.758945144715932107e+00,1.342440269157665567e+00,-2.381555802055175808e-01
1.795155303645558087e+00,2.315375279782340368e+00,1.761718941083594281e+00,1.730794848666331376e+00,-5.078320214402860522e-01
2.180577362417823462e-01,2.349605958034917563e+00,1.857489615206732392e+00,6.732809664485399637e-01,-3.176625759019926498e-01
1.837441705400282066e+00,3.191719868684308459e+00,2.684276171413647383e+00,1.940674953004293712e+00,-5.277854281768060707e-01
4.209148870457527281e+00,2.535575087336718880e+00,3.781964850470243444e+00,8.019557897596912843e-01,1.854150966988680871e+00
5.848818965623830968e-01,3.496052417482943486e+00,3.320072933709290464e+00,9.221626158408398055e-01,-4.539529968223473544e-01
4.600892629761628605e+00,4.252772227121240256e+00,6.090766999600254472e-01,1.231408855280786696e+00,-4.618159751211031727e-01
2.264353828320339268e+00,3.985391531011641231e+00,2.183168027484574836e+00,3.577043204005760035e+00,-1.749710716040258074e+00
2.573423826731712882e+00,5.480217701223251137e-01,1.592896647072866045e+00,3.616326447064672323e+00,7.039971186652564938e-01
1.568345863286958464e+00,4.163139329262414812e+00,6.246760387968530726e-01,1.998113578465066098e+00,-1.599844988432584048e+00
4.689767154531956805e+00,1.537031217074491307e+00,2.782137951461440828e+00,3.867857212110424214e+00,1.093123503734906521e+00
1.150183040086340869e+00,1.400807804939610657e+00,8.827763944555393483e-01,2.922465618615061711e+00,-1.398127678578503952e+00
3.939622948650651324e+00,4.870672843691656873e+00,3.084924599674278234e+00,1.777944038554732931e+00,5.019736912415473373e-02
2.726497496500467577e+00,4.420894638394281095e+00,7.422742711509326963e-01,2.258499484419373982e+00,-1.468907787010191646e+00
1.713133950111199733e+00,3.395610373108682190e+00,2.273931873735135945e+00,1.335777438131084294e+00,-4.914194602243392440e-01
3.456100157747474810e+00,4.959362017523591071e+00,2.558954342278921601e+00,2.203463724324044914e+00,-6.076832570952998003e-01
4.005934073071326651e+00,3.832174760613963560e+00,2.602651779647200403e+00,3.348913621486700798e+00,-5.665594360818622111e-01
4.417461951005295262e+00,4.946576968063983948e+00,3.121322769395956875e+00,3.238109166443169151e+00,-5.492148528347315928e-01
4.978037446471848537e-01,2.909891735674030033e-01,2.363924465870760550e+00,2.737163466963751457e+00,9.525641510209705842e-01
2.886238059953319390e-01,2.107471420341066271e+00,3.090767808536689198e+00,1.058076797666011037e+00,-4.022335063388403631e-01
1.503273335456427828e+00,1.595450433262326939e+00,3.172160202372983129e+00,6.562094648135198272e-01,9.895232531405329102e-01
1.779270104748148285e+00,4.318421660283151553e+00,3.893685246468188144e+00,3.396084860272507999e+00,-1.392591963930850163e+00
1.487367380607900857e+00,4.791106262210779398e+00,1.658075116172326169e+00,2.998739289743470149e+00,-2.218012757540009261e+00
1.106551905739698194e+00,1.811637706461114439e+00,2.306322197793463147e+00,2.150354396850564065e+00,-6.187209655297579713e-01
1.549159007528262411e+00,3.438825287660680186e+00,7.961598137695856670e-01,1.289715401284833973e+00,-8.758901399780882890e-01
3.708786738608735423e+00,4.161128301265566876e+00,1.765866877273765345e+00,2.809620896790878675e+00,-9.761692732641975567e-01
1.923889916461685390e+00,1.698596245763400958e+00,1.735460577959331063e+00,3.172360226438724506e+00,-7.045706670351961076e-01
3.017005440560817764e+00,1.442108973969756347e+00,7.049615207192185817e-01,1.871930628464427482e+00,-2.587632316567524127e-01
2.846339133010891143e+00,4.394662513256257341e+00,1.767469107720543331e+00,1.626945028691432649e+00,-6.853802888853388620e-01
4.116715475543529124e+00,3.426179336083943650e+00,8.839538333905245793e-01,3.887658929982622080e+00,-1.548536731428407309e+00
3.398895292060638340e+00,4.616038487200061491e-01,2.682240261348773913e+00,1.889852258160322762e+00,2.139165748599930694e+00
4.144561226430030665e+00,4.280347087477792689e-01,1.625346305047481232e+00,2.443945340072170236e+00,1.236063892808366704e+00
2.853442150746500428e+00,9.794167187914319950e-01,3.507734541153263219e+00,1.561775932794173150e+00,2.169354020597748178e+00
4.380602651166489170e-01,4.218398463965093548e+00,2.163293075931799869e+00,2.529205192782269407e+00,-2.015395601896979638e+00
1.941687825057237360e+00,1.825276860774014631e+00,3.843377102447707916e+00,1.582436694439494751e+00,1.098762092457040485e+00
1.523442233678017788e+00,2.827407255892707472e+00,3.866110816371983727e+00,1.949517252809302992e+00,-4.913701584691787527e-02
1.198923887512550301e+00,3.715027114661136665e+00,3.275335401792926593e+00,1.259575974330634063e+00,-4.206762848684094669e-01
3.319554930755371114e+00,2.441493108679517299e+00,2.098211431533790527e+00,2.301955412399920853e+00,1.163196236832408914e-02
4.176351348830495525e+00,4.050593889333534037e+00,3.517997509376599385e+00,2.578789158059849207e+00,2.482636582747045351e-01
3.917159126066297681e+00,3.420372689847534620e+00,2.213745250099529382e+00,1.789621907987175353e+00,5.421815216548370175e-02
1.669676032657120723e+00,2.246282197705284034e+00,2.804293848141409473e+00,1.981501714509540157e+00,-1.355761816718772383e-01
2.378917963278952108e+00,1.311927488416861687e+00,1.531476998184787996e+00,2.671347999316236344e+00,-9.723408252876319935e-02
1.613596472811393179e+00,1.710812382657496578e+00,3.366612450748575736e+00,6.655973408057628271e-01,1.085639065070350462e+00
1.960343616151931645e+00,1.892204834626669996e+00,1.986528823201087368e+00,2.049689725394694406e+00,-2.156462967463376734e-01
2.357250499662176590e+00,2.483589394678994644e+00,3.991767704341033784e+00,3.050335633825414394e+00,2.892934713726170726e-01
4.948246348299812247e+00,1.398287229082925798e+00,1.024735074597388662e+00,2.106782012394337045e+00,2.224722241443599091e-01
5.874780600486502191e-01,6.890838506942686958e-01,1.207906476559616138e+00,2.939178967935198727e+00,-1.009333689029481063e+00
2.161732202955378046e+00,3.921911452931644337e+00,1.771456922299418757e+00,3.271208657990333890e+00,-1.775063746080737470e+00
4.596002721232300914e+00,1.304424316821020557e+00,2.433683961592168377e+00,5.582727760034609243e-01,1.667490310208812776e+00
2.976301993474925744e+00,4.284537069987884195e+00,1.385472300667771162e+00,7.926845470788720371e-01,-1.533026423110672720e-01
1.922397362318493119e+00,1.437413526883603909e+00,1.482784284719559142e+00,3.056364709615581265e+00,-5.938615966121416623e-01
3.833499891961491990e+00,2.200837404309644807e+00,5.121838054144156605e-01,1.456415935321105692e+00,-3.367512805216419380e-01
4.909159510626582623e+00,1.656982627928894170e+00,5.347104397011475108e-01,2.997656173028897086e+00,-5.031374694074475240e-01
3.800404560470999726e+00,3.525375012543782827e+00,2.850012152483855754e+00,2.404662897355097417e+00,5.912729197272703630e-02
4.574131048395571497e+00,3.989108237371608023e+00,3.096888847443342918e+00,3.268149134249529908e+00,-1.231858212996068680e-01
2.907758385515613497e+00,1.027171502262695713e+00,1.328147787266552582e+00,3.102209386453274043e+00,9.311769672134356801e-02
1.644618459165949398e+00,2.969352835409220237e+00,3.168534968961752352e+00,3.666034332675515373e+00,-1.300328739019454449e+00
8.479566536995433168e-01,3.528540728042967700e+00,5.746576904184915735e-01,5.484772516169981182e-01,-3.802637263295989278e-01
4.724594580524144050e+00,1.247375311663753594e+00,1.141759999329937880e+00,2.589363899097728794e+00,2.585403654290557296e-01
1.132822135930611207e+00,2.971064119509191581e+00,2.753187220819901526e+00,1.425535080293366175e+00,-5.415650847140819346e-01
4.018205033572862739e+00,3.528378776290461705e+00,3.420629650325800686e+00,2.834074058047335587e+00,2.652607881666568801e-01
3.050650916456337569e+00,4.898792339801569362e+00,1.712629487868128075e+00,1.473743244289485776e+00,-6.369890255122885314e-01
2.152627291663499864e+00,4.585288682954248074e+00,2.701785928590841213e+00,2.671506159817313097e+00,-1.259909866555453339e+00
1.673979809089836568e+00,3.424453114850555036e+00,1.209567022057060903e+00,2.382193876372695307e+00,-1.572249248869161731e+00
