t,N,C,phi,dN_dt,dN_dt_noisy
4.968993798759751890e+00,1.516343841274668709e-03,1.457651307121597337e-02,1.407110063011856038e+00,-2.269080451241110592e-03,-5.808242157281037071e-03
4.970994198839767897e+00,1.511811539126591735e-03,1.455687066195243164e-02,1.407517248252438069e+00,-2.262315284328889411e-03,-6.399621980779182998e-03
4.972994598919783904e+00,1.507292749912008930e-03,1.453725349129878289e-02,1.407924396392669752e+00,-2.255570189253136744e-03,-1.857897060267317199e-02
4.974994998999799911e+00,1.502787433605527571e-03,1.451766153058859157e-02,1.408331507526852100e+00,-2.248845107126170098e-03,1.406219659336503149e-02
4.976995399079815918e+00,1.498295550291633407e-03,1.449809475117671935e-02,1.408738581749277019e+00,-2.242139979218557566e-03,-7.522869964543370258e-04
4.978995799159831925e+00,1.493817060164689134e-03,1.447855312443932334e-02,1.409145619154227758e+00,-2.235454746959153818e-03,-1.676851265810835531e-02
4.980996199239847932e+00,1.489351923528935921e-03,1.445903662177385612e-02,1.409552619835978460e+00,-2.228789351935135665e-03,8.578746670380934733e-03
4.982996599319863940e+00,1.484900100798492318e-03,1.443954521459906576e-02,1.409959583888795054e+00,-2.222143735892033716e-03,-1.497803804422624674e-03
4.984996999399879947e+00,1.480461552497354697e-03,1.442007887435499923e-02,1.410366511406933920e+00,-2.215517840733768808e-03,5.022702739533228475e-03
4.986997399479895954e+00,1.476036239259397248e-03,1.440063757250299205e-02,1.410773402484642558e+00,-2.208911608522686268e-03,-4.050533063202977832e-03
4.988997799559911961e+00,1.471624121828372196e-03,1.438122128052568387e-02,1.411180257216160028e+00,-2.202324981479588002e-03,-9.931978437303673468e-03
4.990998199639927968e+00,1.467225161057908933e-03,1.436182996992700286e-02,1.411587075695716509e+00,-2.195757901983767628e-03,-9.669258631086348130e-03
4.992998599719943975e+00,1.462839317911515322e-03,1.434246361223217789e-02,1.411993858017533299e+00,-2.189210312573045165e-03,1.371102595083517096e-03
4.994998999799959982e+00,1.458466553462576610e-03,1.432312217898772978e-02,1.412400604275822147e+00,-2.182682155943796963e-03,5.699234029202380168e-03
4.996999399879975989e+00,1.454106828894355862e-03,1.430380564176147659e-02,1.412807314564787031e+00,-2.176173374950993427e-03,2.865061461072775355e-03
4.998999799959991996e+00,1.449760105499993965e-03,1.428451397214253182e-02,1.413213988978622382e+00,-2.169683912608228946e-03,4.438383171560688137e-03
5.001000200040008004e+00,1.445426344682509403e-03,1.426524714174130792e-02,1.413620627611513969e+00,-2.163213712087756150e-03,1.003594487032908114e-02
5.003000600120024011e+00,1.441105507954798916e-03,1.424600512218950586e-02,1.414027230557638681e+00,-2.156762716720518440e-03,8.995207720917759373e-04
5.005001000200040018e+00,1.436797556939636627e-03,1.422678788514012728e-02,1.414433797911164303e+00,-2.150330869996183811e-03,8.090803451554745562e-03
5.007001400280056025e+00,1.432502453369674479e-03,1.420759540226747102e-02,1.414840329766250404e+00,-2.143918115563175214e-03,9.150843072967032241e-03
5.009001800360072032e+00,1.428220159087442232e-03,1.418842764526712617e-02,1.415246826217047227e+00,-2.137524397228705679e-03,1.028710965050375938e-03
5.011002200440088039e+00,1.423950636045347466e-03,1.416928458585598079e-02,1.415653287357695911e+00,-2.131149658958806509e-03,-2.631194759903789527e-03
5.013002600520104046e+00,1.419693846305675579e-03,1.415016619577222010e-02,1.416059713282329380e+00,-2.124793844878366308e-03,-6.193709152365700285e-03
5.015003000600120053e+00,1.415449752040589572e-03,1.413107244677532133e-02,1.416466104085071009e+00,-2.118456899271154402e-03,-1.385378133220779157e-02
5.017003400680136060e+00,1.411218315532130479e-03,1.411200331064605719e-02,1.416872459860036182e+00,-2.112138766579858135e-03,-1.737386284797446181e-02
5.019003800760152068e+00,1.406999499172216939e-03,1.409295875918650104e-02,1.417278780701330509e+00,-2.105839391406115393e-03,1.135014001691330571e-02
5.021004200840168075e+00,1.402793265462645191e-03,1.407393876422001824e-02,1.417685066703051389e+00,-2.099558718510540628e-03,-1.889944415517212824e-03
5.023004600920184082e+00,1.398599577015089725e-03,1.405494329759126963e-02,1.418091317959286890e+00,-2.093296692812761720e-03,-7.225077005641113333e-03
5.025005001000200089e+00,1.394418396551102418e-03,1.403597233116621150e-02,1.418497534564116647e+00,-2.087053259391448163e-03,1.405595910315832198e-02
5.027005401080216096e+00,1.390249686902112966e-03,1.401702583683209734e-02,1.418903716611611188e+00,-2.080828363484342729e-03,8.012690353911383970e-03
5.029005801160232103e+00,1.386093411009429316e-03,1.399810378649747611e-02,1.419309864195832160e+00,-2.074621950488294425e-03,-1.084100043878998909e-03
5.031006201240248110e+00,1.381949531924236366e-03,1.397920615209219050e-02,1.419715977410832553e+00,-2.068433965959284946e-03,8.396204516036976165e-03
5.033006601320264117e+00,1.377818012807597269e-03,1.396033290556738041e-02,1.420122056350656248e+00,-2.062264355612462938e-03,-3.540682540975201124e-03
5.035007001400280124e+00,1.373698816930453209e-03,1.394148401889548292e-02,1.420528101109338470e+00,-2.056113065322173923e-03,1.980106101181500385e-03
5.037007401480296132e+00,1.369591907673622759e-03,1.392265946407022711e-02,1.420934111780905562e+00,-2.049980041121989352e-03,1.662138298714248980e-02
5.039007801560312139e+00,1.365497248527802309e-03,1.390385921310664276e-02,1.421340088459374984e+00,-2.043865229204737833e-03,9.021604560780254606e-03
5.041008201640328146e+00,1.361414803093566068e-03,1.388508323804104813e-02,1.421746031238755092e+00,-2.037768575922534187e-03,-4.281141948591902537e-03
5.043008601720344153e+00,1.357344535081366063e-03,1.386633151093106218e-02,1.422151940213045807e+00,-2.031690027786811105e-03,5.413665344351783863e-03
5.045009001800360160e+00,1.353286408311532140e-03,1.384760400385559934e-02,1.422557815476237941e+00,-2.025629531468347774e-03,1.031680414748074870e-02
5.047009401880376167e+00,1.349240386714271964e-03,1.382890068891486947e-02,1.422963657122313652e+00,-2.019587033797298498e-03,-2.651959420570421545e-03
5.049009801960392174e+00,1.345206434329670585e-03,1.381022153823037620e-02,1.423369465245245769e+00,-2.013562481763223923e-03,-5.626553240960729951e-03
5.051010202040408181e+00,1.341184515307691522e-03,1.379156652394492207e-02,1.423775239938998682e+00,-2.007555822515119659e-03,1.733676007898758004e-02
5.053010602120424188e+00,1.337174593908175245e-03,1.377293561822259989e-02,1.424180981297527904e+00,-2.001567003361446641e-03,-4.344530928869024325e-03
5.055011002200440196e+00,1.333176634500840910e-03,1.375432879324880314e-02,1.424586689414779839e+00,-1.995595971770157146e-03,-1.454292342904301219e-02
5.057011402280456203e+00,1.329190601442185827e-03,1.373574602123519249e-02,1.424992364384708221e+00,-1.989642675184771173e-03,1.316206804780895023e-04
5.059011802360472210e+00,1.325216458948008441e-03,1.371718727442131774e-02,1.425398006301306308e+00,-1.983707060833892095e-03,2.164304084245807086e-02
5.061012202440488217e+00,1.321254171784165023e-03,1.369865252504635054e-02,1.425803615258522727e+00,-1.977789076763484220e-03,5.122615523790668458e-03
5.063012602520504224e+00,1.317303704849629538e-03,1.368014174537000339e-02,1.426209191350294558e+00,-1.971888671213856831e-03,8.468284697571435912e-03
5.065013002600520231e+00,1.313365023138039810e-03,1.366165490767424530e-02,1.426614734670551110e+00,-1.966005792562225754e-03,-2.272118375926539258e-02
5.067013402680536238e+00,1.309438091737698826e-03,1.364319198426330003e-02,1.427020245313214364e+00,-1.960140389322741119e-03,-6.496905273269796416e-03
5.069013802760552245e+00,1.305522875831574298e-03,1.362475294746364265e-02,1.427425723372198751e+00,-1.954292410146514676e-03,1.116412370857881517e-02
5.071014202840568252e+00,1.301619340697298018e-03,1.360633776962400648e-02,1.427831168941411155e+00,-1.948461803821646254e-03,-4.875587604899930295e-03
5.073014602920584259e+00,1.297727451707167152e-03,1.358794642311538133e-02,1.428236582114750686e+00,-1.942648519273250645e-03,1.237549849351753627e-02
5.075015003000600267e+00,1.293847174328142512e-03,1.356957888033101176e-02,1.428641962986109126e+00,-1.936852505563483196e-03,4.019410522676649528e-03
5.077015403080616274e+00,1.289978474121850505e-03,1.355123511368639538e-02,1.429047311649371155e+00,-1.931073711891565826e-03,3.258090007613508726e-03
5.079015803160632281e+00,1.286121316744581614e-03,1.353291509561928632e-02,1.429452628198413011e+00,-1.925312087593815001e-03,1.613069385403755052e-02
5.081016203240648288e+00,1.282275667947290832e-03,1.351461879858969345e-02,1.429857912727104274e+00,-1.919567582143665366e-03,-5.683982253968569015e-03
5.083016603320664295e+00,1.278441493575598097e-03,1.349634619507988388e-02,1.430263165329306529e+00,-1.913840145151697505e-03,-5.306168762555352192e-03
5.085017003400680302e+00,1.274618759569787641e-03,1.347809725759437430e-02,1.430668386098874034e+00,-1.908129726365663092e-03,4.657267650895855100e-04
5.087017403480696309e+00,1.270807431964808640e-03,1.345987195865994135e-02,1.431073575129653275e+00,-1.902436275670510261e-03,1.609858234171801343e-03
5.089017803560712316e+00,1.267007476890274782e-03,1.344167027082561472e-02,1.431478732515483188e+00,-1.896759743088410931e-03,-1.754070327788808531e-02
5.091018203640728323e+00,1.263218860570464262e-03,1.342349216666268059e-02,1.431883858350195826e+00,-1.891100078778782268e-03,1.174145779946116422e-02
5.093018603720744331e+00,1.259441549324320005e-03,1.340533761876467819e-02,1.432288952727615028e+00,-1.885457233038316180e-03,1.742848719904232114e-03
5.095019003800760338e+00,1.255675509565449231e-03,1.338720659974740670e-02,1.432694015741557303e+00,-1.879831156301002733e-03,-2.192578611167463574e-03
5.097019403880776345e+00,1.251920707802124319e-03,1.336909908224891315e-02,1.433099047485831612e+00,-1.874221799138155523e-03,5.689257391629665844e-03
5.099019803960792352e+00,1.248177110637281942e-03,1.335101503892950799e-02,1.433504048054239588e+00,-1.868629112258435743e-03,-4.474373115517104801e-03
5.101020204040808359e+00,1.244444684768523067e-03,1.333295444247174950e-02,1.433909017540575315e+00,-1.863053046507878209e-03,1.157281354802603898e-02
5.103020604120824366e+00,1.240723396988114039e-03,1.331491726558045770e-02,1.434313956038624660e+00,-1.857493552869915856e-03,1.566895727857853856e-04
5.105021004200840373e+00,1.237013214182985281e-03,1.329690348098270213e-02,1.434718863642167275e+00,-1.851950582465404027e-03,6.727573926396730741e-03
5.107021404280856380e+00,1.233314103334731942e-03,1.327891306142781232e-02,1.435123740444973928e+00,-1.846424086552645415e-03,-9.341933972680483214e-03
5.109021804360872387e+00,1.229626031519613681e-03,1.326094597968736910e-02,1.435528586540808726e+00,-1.840914016527413688e-03,-3.256478186409543767e-03
5.111022204440888395e+00,1.225948965908554887e-03,1.324300220855521154e-02,1.435933402023428229e+00,-1.835420323922978434e-03,3.240051358992937676e-03
5.113022604520904402e+00,1.222282873767144675e-03,1.322508172084743173e-02,1.436338186986580778e+00,-1.829942960410129230e-03,-9.937132984594244239e-03
5.115023004600920409e+00,1.218627722455636669e-03,1.320718448940237828e-02,1.436742941524007833e+00,-1.824481877797200138e-03,-7.085918525713247318e-03
5.117023404680936416e+00,1.214983479428949006e-03,1.318931048708065455e-02,1.437147665729443302e+00,-1.819037028030091614e-03,-1.016955229068443409e-03
5.119023804760952423e+00,1.211350112236664551e-03,1.317145968676512041e-02,1.437552359696613324e+00,-1.813608363192297825e-03,1.062722238906139288e-02
5.121024204840968430e+00,1.207727588523030892e-03,1.315363206136088876e-02,1.437957023519236710e+00,-1.808195835504926817e-03,7.110335508794790767e-03
5.123024604920984437e+00,1.204115876026959700e-03,1.313582758379532901e-02,1.438361657291024276e+00,-1.802799397326726102e-03,8.538950700755431125e-03
5.125025005001000444e+00,1.200514942582028019e-03,1.311804622701806533e-02,1.438766261105679956e+00,-1.797419001154106294e-03,2.531097457487933335e-03
5.127025405081016451e+00,1.196924756116476973e-03,1.310028796400097839e-02,1.439170835056899689e+00,-1.792054599621163225e-03,8.513816464118615507e-03
5.129025805161032459e+00,1.193345284653212629e-03,1.308255276773820364e-02,1.439575379238372310e+00,-1.786706145499702232e-03,1.490031074376072656e-02
5.131026205241048466e+00,1.189776496309805347e-03,1.306484061124612954e-02,1.439979893743778883e+00,-1.781373591699260926e-03,1.175035347318257109e-03
5.133026605321064473e+00,1.186218359298490217e-03,1.304715146756340108e-02,1.440384378666792697e+00,-1.776056891267132178e-03,3.846114890275227106e-03
5.135027005401080480e+00,1.182670841926167053e-03,1.302948530975091973e-02,1.440788834101079940e+00,-1.770755997388387317e-03,5.330004390772823120e-03
5.137027405481096487e+00,1.179133912594400183e-03,1.301184211089184348e-02,1.441193260140299026e+00,-1.765470863385899120e-03,-2.052571049252843727e-02
5.139027805561112494e+00,1.175607539799418660e-03,1.299422184409157986e-02,1.441597656878101041e+00,-1.760201442720364141e-03,-1.508529992205931989e-03
5.141028205641128501e+00,1.172091692132116048e-03,1.297662448247779640e-02,1.442002024408129301e+00,-1.754947688990325053e-03,3.661702682428481532e-03
5.143028605721144508e+00,1.168586338278050423e-03,1.295904999920041538e-02,1.442406362824019794e+00,-1.749709555932193843e-03,7.018149744167991554e-03
5.145029005801160515e+00,1.165091447017444805e-03,1.294149836743161211e-02,1.442810672219400736e+00,-1.744486997420273931e-03,-3.734819026783799904e-03
5.147029405881176523e+00,1.161606987225186505e-03,1.292396956036582188e-02,1.443214952687893238e+00,-1.739279967466782727e-03,9.223322325118889220e-03
5.149029805961192530e+00,1.158132927870827349e-03,1.290646355121972781e-02,1.443619204323110639e+00,-1.734088420221872656e-03,-6.933079534785112873e-03
5.151030206041208537e+00,1.154669238018584320e-03,1.288898031323227472e-02,1.444023427218658506e+00,-1.728912309973655668e-03,-2.301361535286686102e-03
5.153030606121224544e+00,1.151215886827338481e-03,1.287151981966466047e-02,1.444427621468135303e+00,-1.723751591148221449e-03,1.628325249638347405e-02
5.155031006201240551e+00,1.147772843550635838e-03,1.285408204380033767e-02,1.444831787165131498e+00,-1.718606218309664310e-03,-1.405659040813217638e-02
5.157031406281256558e+00,1.144340077536686691e-03,1.283666695894501372e-02,1.445235924403230898e+00,-1.713476146160099883e-03,-1.357880578570467255e-03
5.159031806361272565e+00,1.140917558228366283e-03,1.281927453842665252e-02,1.445640033276008651e+00,-1.708361329539690712e-03,-2.061588201031707823e-03
5.161032206441288572e+00,1.137505254949116099e-03,1.280190475559897338e-02,1.446044113877070547e+00,-1.703261723106541843e-03,-1.505161557611829843e-03
5.163032606521304579e+00,1.134103137073713945e-03,1.278455758383398311e-02,1.446448166300045024e+00,-1.698177281592049524e-03,-5.951804275178396338e-03
5.165033006601320587e+00,1.130711174418432561e-03,1.276723299651739106e-02,1.446852190638508784e+00,-1.693107960384300417e-03,5.861312024049733158e-03
5.167033406681336594e+00,1.127329336883930956e-03,1.274993096705766271e-02,1.447256186986031645e+00,-1.688053714994148646e-03,-1.134610725647178589e-02
5.169033806761352601e+00,1.123957594452056237e-03,1.273265146888609770e-02,1.447660155436178098e+00,-1.683014501050453986e-03,-1.387035229026087162e-02
5.171034206841368608e+00,1.120595917185842087e-03,1.271539447545682461e-02,1.448064096082506413e+00,-1.677990274300100075e-03,4.118933450346617606e-03
5.173034606921384615e+00,1.117244275229509415e-03,1.269815996024679927e-02,1.448468009018568869e+00,-1.672980990608015014e-03,-1.261468695342092029e-02
5.175035007001400622e+00,1.113902638808466792e-03,1.268094789675580474e-02,1.448871894337912192e+00,-1.667986605957191316e-03,3.029961957044536788e-03
5.177035407081416629e+00,1.110570978229309582e-03,1.266375825850645648e-02,1.449275752134077111e+00,-1.663007076448705206e-03,-5.154679246726571584e-04
5.179035807161432636e+00,1.107249263879820159e-03,1.264659101904420067e-02,1.449679582500598585e+00,-1.658042358301736133e-03,-7.597295807301762335e-03
5.181036207241448643e+00,1.103937466228968774e-03,1.262944615193730552e-02,1.450083385531005575e+00,-1.653092407853588245e-03,-4.204520162890359840e-03
5.183036607321464651e+00,1.100635555826912039e-03,1.261232363077687338e-02,1.450487161318821050e+00,-1.648157181559705775e-03,-1.762013352061934501e-03
