d,m
1.102820564112822588e+01,5.599885994468229572e-02
1.103210642128425611e+01,5.593002022947962670e-02
1.103600720144028813e+01,5.586126744704986852e-02
1.103990798159631836e+01,5.579260148400968372e-02
1.104380876175235038e+01,5.572402222712583009e-02
1.104770954190838061e+01,5.565552956331507733e-02
1.105161032206441263e+01,5.558712337964401284e-02
1.105551110222044464e+01,5.551880356332886818e-02
1.105941188237647488e+01,5.545057000173532480e-02
1.106331266253250689e+01,5.538242258237817406e-02
1.106721344268853713e+01,5.531436119292146292e-02
1.107111422284456914e+01,5.524638572117791802e-02
1.107501500300059938e+01,5.517849605510915384e-02
1.107891578315663139e+01,5.511069208282510373e-02
1.108281656331266163e+01,5.504297369258417949e-02
1.108671734346869364e+01,5.497534077279278564e-02
1.109061812362472388e+01,5.490779321200540963e-02
1.109451890378075589e+01,5.484033089892415697e-02
1.109841968393678791e+01,5.477295372239880666e-02
1.110232046409281814e+01,5.470566157142654762e-02
1.110622124424885016e+01,5.463845433515162470e-02
1.111012202440488039e+01,5.457133190286553304e-02
1.111402280456091241e+01,5.450429416400634497e-02
1.111792358471694264e+01,5.443734100815902921e-02
1.112182436487297466e+01,5.437047232505480554e-02
1.112572514502900489e+01,5.430368800457136685e-02
1.112962592518503691e+01,5.423698793673233098e-02
1.113352670534106714e+01,5.417037201170740723e-02
1.113742748549709916e+01,5.410384011981191066e-02
1.114132826565313117e+01,5.403739215150671349e-02
1.114522904580916141e+01,5.397102799739817575e-02
1.114912982596519342e+01,5.390474754823763176e-02
1.115303060612122366e+01,5.383855069492163997e-02
1.115693138627725567e+01,5.377243732849135843e-02
1.116083216643328591e+01,5.370640734013278073e-02
1.116473294658931792e+01,5.364046062117618086e-02
1.116863372674534816e+01,5.357459706309622427e-02
1.117253450690138017e+01,5.350881655751159316e-02
1.117643528705741041e+01,5.344311899618491013e-02
1.118033606721344242e+01,5.337750427102251616e-02
1.118423684736947443e+01,5.331197227407426242e-02
1.118813762752550467e+01,5.324652289753346868e-02
1.119203840768153668e+01,5.318115603373643752e-02
1.119593918783756692e+01,5.311587157516264174e-02
1.119983996799359893e+01,5.305066941443430106e-02
1.120374074814962917e+01,5.298554944431629193e-02
1.120764152830566118e+01,5.292051155771589077e-02
1.121154230846169142e+01,5.285555564768273235e-02
1.121544308861772343e+01,5.279068160740847671e-02
1.121934386877375367e+01,5.272588933022673979e-02
1.122324464892978568e+01,5.266117870961287833e-02
1.122714542908581770e+01,5.259654963918370535e-02
1.123104620924184793e+01,5.253200201269762198e-02
1.123494698939787995e+01,5.246753572405395138e-02
1.123884776955391018e+01,5.240315066729329257e-02
1.124274854970994220e+01,5.233884673659680575e-02
1.124664932986597243e+01,5.227462382628660781e-02
1.125055011002200445e+01,5.221048183082504374e-02
1.125445089017803468e+01,5.214642064481491562e-02
1.125835167033406670e+01,5.208244016299905937e-02
1.126225245049009693e+01,5.201854028026033777e-02
1.126615323064612895e+01,5.195472089162123108e-02
1.127005401080216096e+01,5.189098189224398971e-02
1.127395479095819120e+01,5.182732317743019707e-02
1.127785557111422321e+01,5.176374464262058911e-02
1.128175635127025345e+01,5.170024618339508909e-02
1.128565713142628546e+01,5.163682769547235651e-02
1.128955791158231570e+01,5.157348907470991201e-02
1.129345869173834771e+01,5.151023021710363081e-02
1.129735947189437795e+01,5.144705101878786074e-02
1.130126025205040996e+01,5.138395137603505441e-02
1.130516103220644020e+01,5.132093118525568598e-02
1.130906181236247221e+01,5.125799034299803603e-02
1.131296259251850422e+01,5.119512874594799035e-02
1.131686337267453446e+01,5.113234629092902606e-02
1.132076415283056647e+01,5.106964287490167037e-02
1.132466493298659671e+01,5.100701839496384754e-02
1.132856571314262872e+01,5.094447274835017803e-02
1.133246649329865896e+01,5.088200583243221442e-02
1.133636727345469097e+01,5.081961754471795573e-02
1.134026805361072121e+01,5.075730778285189593e-02
1.134416883376675322e+01,5.069507644461478807e-02
1.134806961392278346e+01,5.063292342792340139e-02
1.135197039407881547e+01,5.057084863083037563e-02
1.135587117423484749e+01,5.050885195152409607e-02
1.135977195439087772e+01,5.044693328832853402e-02
1.136367273454690974e+01,5.038509253970288593e-02
1.136757351470293997e+01,5.032332960424173302e-02
1.137147429485897199e+01,5.026164438067444451e-02
1.137537507501500222e+01,5.020003676786546909e-02
1.137927585517103424e+01,5.013850666481372426e-02
1.138317663532706447e+01,5.007705397065276287e-02
1.138707741548309649e+01,5.001567858465040539e-02
1.139097819563912672e+01,4.995438040620864967e-02
1.139487897579515874e+01,4.989315933486342808e-02
1.139877975595119075e+01,4.983201527028453814e-02
1.140268053610722099e+01,4.977094811227540661e-02
1.140658131626325300e+01,4.970995776077284656e-02
1.141048209641928324e+01,4.964904411584705746e-02
1.141438287657531525e+01,4.958820707770129205e-02
1.141828365673134549e+01,4.952744654667182861e-02
1.142218443688737750e+01,4.946676242322756156e-02
1.142608521704340774e+01,4.940615460797020270e-02
1.142998599719943975e+01,4.934562300163373993e-02
1.143388677735546999e+01,4.928516750508450672e-02
1.143778755751150200e+01,4.922478801932087672e-02
1.144168833766753401e+01,4.916448444547318053e-02
1.144558911782356425e+01,4.910425668480351141e-02
1.144948989797959626e+01,4.904410463870546855e-02
1.145339067813562650e+01,4.898402820870417090e-02
1.145729145829165851e+01,4.892402729645586867e-02
1.146119223844768875e+01,4.886410180374800571e-02
1.146509301860372076e+01,4.880425163249877546e-02
1.146899379875975100e+01,4.874447668475726664e-02
1.147289457891578301e+01,4.868477686270299143e-02
1.147679535907181325e+01,4.862515206864597567e-02
1.148069613922784526e+01,4.856560220502637026e-02
1.148459691938387728e+01,4.850612717441445815e-02
1.148849769953990752e+01,4.844672687951039752e-02
1.149239847969593953e+01,4.838740122314399289e-02
1.149629925985196977e+01,4.832815010827474361e-02
1.150020004000800178e+01,4.826897343799133738e-02
1.150410082016403202e+01,4.820987111551189308e-02
1.150800160032006403e+01,4.815084304418341260e-02
1.151190238047609427e+01,4.809188912748187106e-02
1.151580316063212628e+01,4.803300926901190454e-02
1.151970394078815652e+01,4.797420337250677541e-02
1.152360472094418853e+01,4.791547134182800455e-02
1.152750550110022054e+01,4.785681308096544767e-02
1.153140628125625078e+01,4.779822849403694840e-02
1.153530706141228279e+01,4.773971748528819947e-02
1.153920784156831303e+01,4.768127995909270805e-02
1.154310862172434504e+01,4.762291581995137940e-02
1.154700940188037528e+01,4.756462497249269727e-02
1.155091018203640729e+01,4.750640732147214107e-02
1.155481096219243753e+01,4.744826277177242868e-02
1.155871174234846954e+01,4.739019122840305159e-02
1.156261252250449978e+01,4.733219259650030264e-02
1.156651330266053179e+01,4.727426678132692905e-02
1.157041408281656381e+01,4.721641368827216717e-02
1.157431486297259404e+01,4.715863322285147180e-02
1.157821564312862606e+01,4.710092529070623868e-02
1.158211642328465629e+01,4.704328979760394325e-02
1.158601720344068831e+01,4.698572664943762717e-02
1.158991798359671854e+01,4.692823575222602323e-02
1.159381876375275056e+01,4.687081701211315288e-02
1.159771954390878079e+01,4.681347033536842339e-02
1.160162032406481281e+01,4.675619562838619764e-02
1.160552110422084304e+01,4.669899279768582184e-02
1.160942188437687506e+01,4.664186174991136885e-02
1.161332266453290707e+01,4.658480239183148547e-02
1.161722344468893731e+01,4.652781463033930226e-02
1.162112422484496932e+01,4.647089837245212129e-02
1.162502500500099956e+01,4.641405352531145778e-02
1.162892578515703157e+01,4.635727999618263068e-02
1.163282656531306181e+01,4.630057769245490840e-02
1.163672734546909382e+01,4.624394652164097452e-02
1.164062812562512406e+01,4.618738639137714985e-02
1.164452890578115607e+01,4.613089720942289973e-02
1.164842968593718631e+01,4.607447888366095201e-02
1.165233046609321832e+01,4.601813132209688073e-02
1.165623124624925033e+01,4.596185443285917549e-02
1.166013202640528057e+01,4.590564812419888757e-02
1.166403280656131258e+01,4.584951230448960219e-02
1.166793358671734282e+01,4.579344688222723031e-02
1.167183436687337483e+01,4.573745176602977969e-02
1.167573514702940507e+01,4.568152686463741730e-02
1.167963592718543708e+01,4.562567208691195586e-02
1.168353670734146732e+01,4.556988734183707590e-02
1.168743748749749933e+01,4.551417253851784001e-02
1.169133826765352957e+01,4.545852758618079692e-02
1.169523904780956158e+01,4.540295239417360684e-02
1.169913982796559360e+01,4.534744687196505530e-02
1.170304060812162383e+01,4.529201092914478255e-02
1.170694138827765585e+01,4.523664447542311007e-02
1.171084216843368608e+01,4.518134742063103365e-02
1.171474294858971810e+01,4.512611967471986257e-02
1.171864372874574833e+01,4.507096114776125428e-02
1.172254450890178035e+01,4.501587174994684665e-02
1.172644528905781058e+01,4.496085139158836896e-02
1.173034606921384260e+01,4.490589998311719094e-02
1.173424684936987283e+01,4.485101743508437128e-02
1.173814762952590485e+01,4.479620365816043559e-02
1.174204840968193686e+01,4.474145856313522379e-02
1.174594918983796710e+01,4.468678206091773047e-02
1.174984996999399911e+01,4.463217406253586206e-02
1.175375075015002935e+01,4.457763447913651311e-02
1.175765153030606136e+01,4.452316322198511533e-02
1.176155231046209160e+01,4.446876020246575550e-02
1.176545309061812361e+01,4.441442533208075222e-02
1.176935387077415385e+01,4.436015852245075303e-02
1.177325465093018586e+01,4.430595968531442219e-02
1.177715543108621610e+01,4.425182873252830884e-02
1.178105621124224811e+01,4.419776557606672901e-02
1.178495699139828012e+01,4.414377012802158523e-02
1.178885777155431036e+01,4.408984230060225551e-02
1.179275855171034237e+01,4.403598200613530883e-02
1.179665933186637261e+01,4.398218915706452598e-02
1.180056011202240462e+01,4.392846366595059421e-02
1.180446089217843486e+01,4.387480544547110034e-02
1.180836167233446687e+01,4.382121440842017684e-02
1.181226245249049711e+01,4.376769046770858512e-02
1.181616323264652912e+01,4.371423353636335468e-02
1.182006401280255936e+01,4.366084352752779008e-02
1.182396479295859137e+01,4.360752035446116559e-02
1.182786557311462339e+01,4.355426393053871137e-02
1.183176635327065362e+01,4.350107416925139830e-02
1.183566713342668564e+01,4.344795098420572987e-02
1.183956791358271587e+01,4.339489428912369356e-02
1.184346869373874789e+01,4.334190399784251108e-02
1.184736947389477812e+01,4.328898002431463832e-02
1.185127025405081014e+01,4.323612228260736295e-02
1.185517103420684037e+01,4.318333068690292237e-02
1.185907181436287239e+01,4.313060515149813590e-02
1.186297259451890262e+01,4.307794559080442565e-02
1.186687337467493464e+01,4.302535191934753200e-02
1.187077415483096665e+01,4.297282405176741649e-02
1.187467493498699689e+01,4.292036190281814378e-02
1.187857571514302890e+01,4.286796538736764584e-02
1.188247649529905914e+01,4.281563442039764550e-02
1.188637727545509115e+01,4.276336891700346227e-02
1.189027805561112139e+01,4.271116879239394287e-02
1.189417883576715340e+01,4.265903396189112129e-02
1.189807961592318364e+01,4.260696434093032281e-02
1.190198039607921565e+01,4.255495984505979629e-02
1.190588117623524589e+01,4.250302038994071413e-02
1.190978195639127790e+01,4.245114589134694333e-02
1.191368273654730991e+01,4.239933626516487197e-02
1.191758351670334015e+01,4.234759142739339538e-02
1.192148429685937217e+01,4.229591129414354833e-02
1.192538507701540240e+01,4.224429578163858834e-02
1.192928585717143442e+01,4.219274480621366952e-02
1.193318663732746465e+01,4.214125828431582177e-02
1.193708741748349667e+01,4.208983613250368017e-02
1.194098819763952690e+01,4.203847826744745025e-02
1.194488897779555892e+01,4.198718460592868601e-02
1.194878975795158915e+01,4.193595506484020657e-02
1.195269053810762117e+01,4.188478956118581176e-02
1.195659131826365318e+01,4.183368801208033061e-02
1.196049209841968342e+01,4.178265033474937162e-02
1.196439287857571543e+01,4.173167644652906599e-02
1.196829365873174567e+01,4.168076626486616476e-02
1.197219443888777768e+01,4.162991970731765717e-02
1.197609521904380792e+01,4.157913669155078457e-02
1.197999599919983993e+01,4.152841713534281831e-02
1.198389677935587017e+01,4.147776095658091411e-02
1.198779755951190218e+01,4.142716807326199402e-02
1.199169833966793242e+01,4.137663840349260769e-02
1.199559911982396443e+01,4.132617186548871724e-02
1.199949989997999644e+01,4.127576837757563483e-02
1.200340068013602668e+01,4.122542785818785610e-02
1.200730146029205869e+01,4.117515022586884510e-02
1.201120224044808893e+01,4.112493539927099956e-02
1.201510302060412094e+01,4.107478329715541499e-02
1.201900380076015118e+01,4.102469383839176670e-02
1.202290458091618319e+01,4.097466694195821268e-02
1.202680536107221343e+01,4.092470252694120625e-02
1.203070614122824544e+01,4.087480051253531560e-02
1.203460692138427568e+01,4.082496081804314753e-02
1.203850770154030769e+01,4.077518336287516004e-02
1.204240848169633971e+01,4.072546806654955137e-02
1.204630926185236994e+01,4.067581484869210035e-02
1.205021004200840196e+01,4.062622362903597212e-02
1.205411082216443219e+01,4.057669432742170429e-02
1.205801160232046421e+01,4.052722686379688771e-02
1.206191238247649444e+01,4.047782115821618731e-02
1.206581316263252646e+01,4.042847713084109229e-02
1.206971394278855669e+01,4.037919470193984672e-02
1.207361472294458871e+01,4.032997379188721365e-02
1.207751550310062072e+01,4.028081432116445426e-02
1.208141628325665096e+01,4.023171621035907114e-02
1.208531706341268297e+01,4.018267938016475971e-02
1.208921784356871321e+01,4.013370375138119311e-02
1.209311862372474522e+01,4.008478924491385570e-02
1.209701940388077546e+01,4.003593578177410545e-02
1.210092018403680747e+01,3.998714328307871602e-02
1.210482096419283771e+01,3.993841167004999471e-02
1.210872174434886972e+01,3.988974086401553959e-02
1.211262252450489996e+01,3.984113078640813543e-02
1.211652330466093197e+01,3.979258135876544838e-02
1.212042408481696398e+01,3.974409250273019945e-02
1.212432486497299422e+01,3.969566414004976201e-02
1.212822564512902623e+01,3.964729619257605781e-02
1.213212642528505647e+01,3.959898858226559848e-02
1.213602720544108848e+01,3.955074123117906237e-02
1.213992798559711872e+01,3.950255406148142634e-02
1.214382876575315073e+01,3.945442699544159798e-02
1.214772954590918097e+01,3.940635995543247116e-02
1.215163032606521298e+01,3.935835286393066235e-02
1.215553110622124322e+01,3.931040564351641342e-02
1.215943188637727523e+01,3.926251821687341131e-02
1.216333266653330725e+01,3.921469050678873247e-02
1.216723344668933748e+01,3.916692243615266938e-02
1.217113422684536950e+01,3.911921392795849467e-02
1.217503500700139973e+01,3.907156490530253740e-02
1.217893578715743175e+01,3.902397529138373899e-02
1.218283656731346198e+01,3.897644500950388224e-02
1.218673734746949400e+01,3.892897398306709167e-02
1.219063812762552423e+01,3.888156213558000007e-02
1.219453890778155625e+01,3.883420939065138078e-02
