R0,H_c,H_c_noisy
4.672527228272949529e+00,3.075280706757377303e-01,2.840284580479687793e-01
4.674072016003556485e+00,3.075102209983089363e-01,3.126635741695524828e-01
4.675616803734163440e+00,3.074923671628160271e-01,3.123204497230807619e-01
4.677161591464770396e+00,3.074745091808783748e-01,3.027541005447013656e-01
4.678706379195377352e+00,3.074566470640943683e-01,3.255759639293410723e-01
4.680251166925983419e+00,3.074387808240415243e-01,3.035787973837665854e-01
4.681795954656590375e+00,3.074209104722759323e-01,2.877097656315197871e-01
4.683340742387197331e+00,3.074030360203328094e-01,3.002292760894204604e-01
4.684885530117804286e+00,3.073851574797262232e-01,3.213743572808583360e-01
4.686430317848411242e+00,3.073672748619493689e-01,3.031689725567398019e-01
4.687975105579017310e+00,3.073493881784744586e-01,2.900627760278354228e-01
4.689519893309624265e+00,3.073314974407526101e-01,3.162999147011040790e-01
4.691064681040231221e+00,3.073136026602145132e-01,2.953153853095636938e-01
4.692609468770838177e+00,3.072957038482693193e-01,3.143684334674325953e-01
4.694154256501445133e+00,3.072778010163063067e-01,3.084951620276015771e-01
4.695699044232052088e+00,3.072598941756934932e-01,3.043826198390352511e-01
4.697243831962658156e+00,3.072419833377780241e-01,3.297693386771561874e-01
4.698788619693265112e+00,3.072240685138868943e-01,3.102207947172783142e-01
4.700333407423872067e+00,3.072061497153259491e-01,3.217496015410392651e-01
4.701878195154479023e+00,3.071882269533808274e-01,3.059246799154196061e-01
4.703422982885085979e+00,3.071703002393167958e-01,2.939753839290117354e-01
4.704967770615692935e+00,3.071523695843779156e-01,3.171742231722963767e-01
4.706512558346299002e+00,3.071344349997884304e-01,2.978999390513668577e-01
4.708057346076905958e+00,3.071164964967518229e-01,3.270474982261767916e-01
4.709602133807512914e+00,3.070985540864515362e-01,2.902361163341170003e-01
4.711146921538119869e+00,3.070806077800503076e-01,2.876673480694649232e-01
4.712691709268726825e+00,3.070626575886907239e-01,3.070335375470161221e-01
4.714236496999333781e+00,3.070447035234950550e-01,3.036172286873452530e-01
4.715781284729939848e+00,3.070267455955656422e-01,2.998395035081663496e-01
4.717326072460546804e+00,3.070087838159841764e-01,3.044533453520539279e-01
4.718870860191153760e+00,3.069908181958125315e-01,2.998160202387348816e-01
4.720415647921760716e+00,3.069728487460922084e-01,3.087991827260993527e-01
4.721960435652367671e+00,3.069548754778450572e-01,2.971252389516859660e-01
4.723505223382973739e+00,3.069368984020726110e-01,3.063140930780077209e-01
4.725050011113580695e+00,3.069189175297562522e-01,3.091957236584722546e-01
4.726594798844187650e+00,3.069009328718577678e-01,3.023204781925943885e-01
4.728139586574794606e+00,3.068829444393189609e-01,3.040168874753674810e-01
4.729684374305401562e+00,3.068649522430614840e-01,3.029811924166879722e-01
4.731229162036008518e+00,3.068469562939876716e-01,3.086196301353391624e-01
4.732773949766614585e+00,3.068289566029792637e-01,3.154626907427808824e-01
4.734318737497221541e+00,3.068109531808991819e-01,2.909947501194499186e-01
4.735863525227828497e+00,3.067929460385898643e-01,3.179495090522316825e-01
4.737408312958435452e+00,3.067749351868746532e-01,3.042294303315829507e-01
4.738953100689042408e+00,3.067569206365566847e-01,3.088601236803541483e-01
4.740497888419649364e+00,3.067389023984199992e-01,3.097342979585842038e-01
4.742042676150255431e+00,3.067208804832287083e-01,3.037745302011714554e-01
4.743587463880862387e+00,3.067028549017273842e-01,3.042249903236931008e-01
4.745132251611469343e+00,3.066848256646416138e-01,3.042366447928528395e-01
4.746677039342076299e+00,3.066667927826768891e-01,3.096517190870984315e-01
4.748221827072683254e+00,3.066487562665197175e-01,3.198121534413898015e-01
4.749766614803290210e+00,3.066307161268370662e-01,2.971699380638871402e-01
4.751311402533896278e+00,3.066126723742763627e-01,2.979408461339400072e-01
4.752856190264503233e+00,3.065946250194660494e-01,2.993683565315167772e-01
4.754400977995110189e+00,3.065765740730151401e-01,3.037213243045761013e-01
4.755945765725717145e+00,3.065585195455137746e-01,2.981330866016065340e-01
4.757490553456324101e+00,3.065404614475322753e-01,3.154318670603221131e-01
4.759035341186930168e+00,3.065223997896221464e-01,3.053930977175107198e-01
4.760580128917537124e+00,3.065043345823155185e-01,2.975903645054137625e-01
4.762124916648144080e+00,3.064862658361261483e-01,2.988695329772900755e-01
4.763669704378751035e+00,3.064681935615480302e-01,2.948921342614738705e-01
4.765214492109357991e+00,3.064501177690563405e-01,3.055147863089954785e-01
4.766759279839964947e+00,3.064320384691072707e-01,2.921271948142919461e-01
4.768304067570571014e+00,3.064139556721384716e-01,2.925902846940786617e-01
4.769848855301177970e+00,3.063958693885677764e-01,3.051003021629357659e-01
4.771393643031784926e+00,3.063777796287951438e-01,2.824892706744787652e-01
4.772938430762391882e+00,3.063596864032011591e-01,3.112376131387913913e-01
4.774483218492998837e+00,3.063415897221478668e-01,3.146249246497497820e-01
4.776028006223605793e+00,3.063234895959782156e-01,3.030661666447169167e-01
4.777572793954211861e+00,3.063053860350167801e-01,3.140321168627527859e-01
4.779117581684818816e+00,3.062872790495693720e-01,3.121392952612526694e-01
4.780662369415425772e+00,3.062691686499230403e-01,2.969657673620149096e-01
4.782207157146032728e+00,3.062510548463462379e-01,3.200697742450651639e-01
4.783751944876639683e+00,3.062329376490889321e-01,3.110739263202801919e-01
4.785296732607246639e+00,3.062148170683826054e-01,3.226855590260678253e-01
4.786841520337852707e+00,3.061966931144400883e-01,3.004662700071737413e-01
4.788386308068459662e+00,3.061785657974556707e-01,2.916924686392880495e-01
4.789931095799066618e+00,3.061604351276054903e-01,3.334998688194643623e-01
4.791475883529673574e+00,3.061423011150468665e-01,3.138711842503010829e-01
4.793020671260280530e+00,3.061241637699194107e-01,2.993916775571125455e-01
4.794565458990886597e+00,3.061060231023438050e-01,2.987536672929796411e-01
4.796110246721493553e+00,3.060878791224226347e-01,3.026339193401997307e-01
4.797655034452100509e+00,3.060697318402402778e-01,3.056630176592289860e-01
4.799199822182707464e+00,3.060515812658626267e-01,2.987620443586853636e-01
4.800744609913314420e+00,3.060334274093379214e-01,2.926489619111714569e-01
4.802289397643921376e+00,3.060152702806957503e-01,3.187932704585827448e-01
4.803834185374527443e+00,3.059971098899478825e-01,3.011123664722872850e-01
4.805378973105134399e+00,3.059789462470878241e-01,3.084329441262066984e-01
4.806923760835741355e+00,3.059607793620910954e-01,3.140143127917905952e-01
4.808468548566348311e+00,3.059426092449150647e-01,3.066038315500445588e-01
4.810013336296955266e+00,3.059244359054993923e-01,2.918939435438955843e-01
4.811558124027562222e+00,3.059062593537657526e-01,3.120804785670727721e-01
4.813102911758168290e+00,3.058880795996175572e-01,3.013135406875452893e-01
4.814647699488775245e+00,3.058698966529408980e-01,2.901973078113473936e-01
4.816192487219382201e+00,3.058517105236033262e-01,2.997582341803382011e-01
4.817737274949989157e+00,3.058335212214553511e-01,3.138129475158559778e-01
4.819282062680596113e+00,3.058153287563290523e-01,2.997256491110268373e-01
4.820826850411203068e+00,3.057971331380391899e-01,2.983514075172467583e-01
4.822371638141809136e+00,3.057789343763828160e-01,3.231519634945483332e-01
4.823916425872416092e+00,3.057607324811387195e-01,3.187668320778487274e-01
4.825461213603023047e+00,3.057425274620687028e-01,3.062477012749435512e-01
4.827006001333630003e+00,3.057243193289169159e-01,3.053813707936166022e-01
4.828550789064236959e+00,3.057061080914095785e-01,3.152574187982982168e-01
4.830095576794843026e+00,3.056878937592558132e-01,2.986848748805890352e-01
4.831640364525449982e+00,3.056696763421465346e-01,3.144723164865214082e-01
4.833185152256056938e+00,3.056514558497559486e-01,2.995010293773171517e-01
4.834729939986663894e+00,3.056332322917404420e-01,3.211583245534186393e-01
4.836274727717270849e+00,3.056150056777390267e-01,3.147767124572466435e-01
4.837819515447877805e+00,3.055967760173734504e-01,3.242074531287424399e-01
4.839364303178483873e+00,3.055785433202479195e-01,2.950737255812315163e-01
4.840909090909090828e+00,3.055603075959496540e-01,3.057837801593926708e-01
4.842453878639697784e+00,3.055420688540480545e-01,3.220155471503369782e-01
4.843998666370304740e+00,3.055238271040959241e-01,3.010944511468158780e-01
4.845543454100911696e+00,3.055055823556285244e-01,3.132139581732551470e-01
4.847088241831518651e+00,3.054873346181636862e-01,3.289613832405486882e-01
4.848633029562124719e+00,3.054690839012028092e-01,2.809500788362719326e-01
4.850177817292731675e+00,3.054508302142294740e-01,3.003040956883374357e-01
4.851722605023338630e+00,3.054325735667105524e-01,3.193143450307859843e-01
4.853267392753945586e+00,3.054143139680957630e-01,3.158352347904245794e-01
4.854812180484552542e+00,3.053960514278178384e-01,2.925154749287168232e-01
4.856356968215159498e+00,3.053777859552923579e-01,2.874674229686585147e-01
4.857901755945765565e+00,3.053595175599184142e-01,3.054052372026071493e-01
4.859446543676372521e+00,3.053412462510777803e-01,3.255170503053097519e-01
4.860991331406979477e+00,3.053229720381353540e-01,3.096072907897319260e-01
4.862536119137586432e+00,3.053046949304391577e-01,3.036384350108176089e-01
4.864080906868193388e+00,3.052864149373207825e-01,3.212174935263660824e-01
4.865625694598799456e+00,3.052681320680945554e-01,3.148334777685919961e-01
4.867170482329406411e+00,3.052498463320583721e-01,3.089978260323281711e-01
4.868715270060013367e+00,3.052315577384931422e-01,3.024346678651764209e-01
4.870260057790620323e+00,3.052132662966631771e-01,3.108039313620540312e-01
4.871804845521227278e+00,3.051949720158164681e-01,3.001719812984415814e-01
4.873349633251834234e+00,3.051766749051837424e-01,2.912255677845509427e-01
4.874894420982440302e+00,3.051583749739797402e-01,3.060331309786071818e-01
4.876439208713047258e+00,3.051400722314019376e-01,2.943083009922291549e-01
4.877983996443654213e+00,3.051217666866319345e-01,2.915462793954921028e-01
4.879528784174261169e+00,3.051034583488347329e-01,2.939533212778477345e-01
4.881073571904868125e+00,3.050851472271584597e-01,3.069027225423212601e-01
4.882618359635475080e+00,3.050668333307350322e-01,3.092143489989310212e-01
4.884163147366081148e+00,3.050485166686798810e-01,2.934055123392917963e-01
4.885707935096688104e+00,3.050301972500926717e-01,3.148663456123486082e-01
4.887252722827295059e+00,3.050118750840555282e-01,2.987960895554103713e-01
4.888797510557902015e+00,3.049935501796350867e-01,2.898592074077248060e-01
4.890342298288508971e+00,3.049752225458818300e-01,2.983848587808917707e-01
4.891887086019115927e+00,3.049568921918294206e-01,3.144142430508913844e-01
4.893431873749721994e+00,3.049385591264953677e-01,2.913457684088748834e-01
4.894976661480328950e+00,3.049202233588815814e-01,3.000048203990469120e-01
4.896521449210935906e+00,3.049018848979729857e-01,2.943147366836403322e-01
4.898066236941542861e+00,3.048835437527390169e-01,3.059629946879014462e-01
4.899611024672149817e+00,3.048651999321327910e-01,2.953855677344907060e-01
4.901155812402756773e+00,3.048468534450909928e-01,3.268062148692240099e-01
4.902700600133362840e+00,3.048285043005349859e-01,2.846958114248263061e-01
4.904245387863969796e+00,3.048101525073694251e-01,3.227615176306157241e-01
4.905790175594576752e+00,3.047917980744835331e-01,3.031686444500856781e-01
4.907334963325183708e+00,3.047734410107499903e-01,3.021759499397083104e-01
4.908879751055790663e+00,3.047550813250261559e-01,2.970154418859115020e-01
4.910424538786396731e+00,3.047367190261532355e-01,2.975348874429527557e-01
4.911969326517003687e+00,3.047183541229562809e-01,3.070271892510667566e-01
4.913514114247610642e+00,3.046999866242451338e-01,2.903312545329268524e-01
4.915058901978217598e+00,3.046816165388131492e-01,3.102617845554971887e-01
4.916603689708824554e+00,3.046632438754385830e-01,3.099611819861807227e-01
4.918148477439431510e+00,3.046448686428833152e-01,3.140153986183980561e-01
4.919693265170037577e+00,3.046264908498939605e-01,3.001816151131015964e-01
4.921238052900644533e+00,3.046081105052012017e-01,2.973774626588898129e-01
4.922782840631251489e+00,3.045897276175202339e-01,2.901801018072705518e-01
4.924327628361858444e+00,3.045713421955503764e-01,3.116739876507693685e-01
4.925872416092465400e+00,3.045529542479756269e-01,3.093143628491110686e-01
4.927417203823072356e+00,3.045345637834645514e-01,3.112265990359152634e-01
4.928961991553678423e+00,3.045161708106695619e-01,2.986773849649600465e-01
4.930506779284285379e+00,3.044977753382281382e-01,2.888363660834814550e-01
4.932051567014892335e+00,3.044793773747619947e-01,3.138068604600880440e-01
4.933596354745499291e+00,3.044609769288773582e-01,2.860062721493108473e-01
4.935141142476106246e+00,3.044425740091652455e-01,2.948390792888211376e-01
4.936685930206713202e+00,3.044241686242013523e-01,2.896179473063074661e-01
4.938230717937319270e+00,3.044057607825454981e-01,2.978595421890118944e-01
4.939775505667926225e+00,3.043873504927425699e-01,3.142246007329654311e-01
4.941320293398533181e+00,3.043689377633225224e-01,3.079070135849293899e-01
4.942865081129140137e+00,3.043505226027991006e-01,3.039137358036240188e-01
4.944409868859747093e+00,3.043321050196713395e-01,2.968569479573176517e-01
4.945954656590353160e+00,3.043136850224231749e-01,2.859575049741553410e-01
4.947499444320960116e+00,3.042952626195231658e-01,3.006336029652749708e-01
4.949044232051567072e+00,3.042768378194244949e-01,2.864635353022965680e-01
4.950589019782174027e+00,3.042584106305656899e-01,3.128476321874379962e-01
4.952133807512780983e+00,3.042399810613696798e-01,3.068548916377540903e-01
4.953678595243387939e+00,3.042215491202447386e-01,3.077715635504569835e-01
4.955223382973994006e+00,3.042031148155838194e-01,2.955004924798813604e-01
4.956768170704600962e+00,3.041846781557648316e-01,3.078661651167355906e-01
4.958312958435207918e+00,3.041662391491510298e-01,3.009760578978947221e-01
4.959857746165814874e+00,3.041477978040901808e-01,2.966707133462063162e-01
4.961402533896421829e+00,3.041293541289155633e-01,3.070580126481086691e-01
4.962947321627028785e+00,3.041109081319452456e-01,2.972841798857357443e-01
4.964492109357634853e+00,3.040924598214826413e-01,2.848611664047788761e-01
4.966036897088241808e+00,3.040740092058161204e-01,3.035662760482659150e-01
4.967581684818848764e+00,3.040555562932195643e-01,3.040042341452516284e-01
4.969126472549455720e+00,3.040371010919513672e-01,2.945479013085602893e-01
4.970671260280062675e+00,3.040186436102557122e-01,2.879689898886024224e-01
4.972216048010669631e+00,3.040001838563620162e-01,2.850649168291458091e-01
4.973760835741275699e+00,3.039817218384849307e-01,3.100745454509820642e-01
4.975305623471882654e+00,3.039632575648241741e-01,2.977953377629073972e-01
4.976850411202489610e+00,3.039447910435650879e-01,2.918971715160134095e-01
4.978395198933096566e+00,3.039263222828783584e-01,3.061735925578336071e-01
4.979939986663703522e+00,3.039078512909196284e-01,3.081385836291250513e-01
4.981484774394309589e+00,3.038893780758307184e-01,3.012148100594418954e-01
4.983029562124916545e+00,3.038709026457382389e-01,2.892192211046301087e-01
4.984574349855523501e+00,3.038524250087545897e-01,3.172808417660533120e-01
4.986119137586130456e+00,3.038339451729776819e-01,3.100460259462750612e-01
4.987663925316737412e+00,3.038154631464904942e-01,3.081569797763881735e-01
4.989208713047344368e+00,3.037969789373623497e-01,3.080220847041492127e-01
4.990753500777950435e+00,3.037784925536476943e-01,2.842387056412972735e-01
4.992298288508557391e+00,3.037600040033864857e-01,2.893862793794637622e-01
4.993843076239164347e+00,3.037415132946045815e-01,3.216386640164908273e-01
4.995387863969771303e+00,3.037230204353131846e-01,3.015948153758679084e-01
4.996932651700378258e+00,3.037045254335097866e-01,3.025214164727565436e-01
4.998477439430985214e+00,3.036860282971766134e-01,3.053786717407346307e-01
