T,U,U_noisy
2.300060259101103011e+00,2.942295564575706734e+00,2.962776679060734608e+00
2.301860901282522409e+00,2.945530403970875177e+00,2.933910810962438553e+00
2.303662953127995738e+00,2.948769592684457486e+00,2.958331157179795667e+00
2.305466415741100228e+00,2.952013131810939051e+00,3.014215138292755114e+00
2.307271290226282190e+00,2.955261022436942220e+00,2.941032438722946729e+00
2.309077577688848137e+00,2.958513265641218304e+00,2.994677918929515847e+00
2.310885279234974110e+00,2.961769862494672445e+00,2.855969999315647101e+00
2.312694395971697681e+00,2.965030814060356956e+00,3.017991062029890870e+00
2.314504929006927725e+00,2.968296121393504627e+00,2.975084092556397941e+00
2.316316879449435984e+00,2.971565785541513183e+00,2.959690098580588291e+00
2.318130248408866390e+00,2.974839807543979031e+00,2.949942149187627649e+00
2.319945036995727961e+00,2.978118188432690161e+00,3.049085019266985608e+00
2.321761246321402350e+00,2.981400929231651009e+00,2.956240158776551663e+00
2.323578877498137629e+00,2.984688030957080240e+00,3.048279009681015950e+00
2.325397931639057170e+00,2.987979494617435616e+00,2.962847096405535119e+00
2.327218409858150316e+00,2.991275321213408223e+00,2.993832561042351514e+00
2.329040313270284379e+00,2.994575511737956663e+00,3.012626541121866897e+00
2.330863642991193529e+00,2.997880067176290186e+00,3.099434693301018839e+00
2.332688400137491236e+00,3.001188988505909094e+00,3.014017849524532000e+00
2.334514585826660049e+00,3.004502276696589202e+00,3.016737350843924581e+00
2.336342201177061817e+00,3.007819932710419142e+00,3.004912045542107446e+00
2.338171247307929246e+00,3.011141957501789257e+00,2.996543867129989991e+00
2.340001725339375671e+00,3.014468352017420916e+00,2.984653100816580196e+00
2.341833636392387952e+00,3.017799117196367842e+00,3.108750317891666448e+00
2.343666981588833576e+00,3.021134253970034766e+00,3.095185622908686707e+00
2.345501762051454442e+00,3.024473763262181869e+00,2.990684572160487775e+00
2.347337978903876188e+00,3.027817645988951423e+00,3.036468162560274298e+00
2.349175633270598862e+00,3.031165903058858024e+00,2.972957982115262521e+00
2.351014726277008471e+00,3.034518535372828563e+00,3.082234981467587343e+00
2.352855259049366321e+00,3.037875543824187119e+00,3.072907452828368413e+00
2.354697232714820565e+00,3.041236929298692271e+00,3.047566872577043284e+00
2.356540648401397320e+00,3.044602692674529099e+00,3.004959892906584162e+00
2.358385507238010437e+00,3.047972834822342936e+00,3.086997493420735594e+00
2.360231810354451731e+00,3.051347356605227823e+00,3.082941319105964251e+00
2.362079558881404306e+00,3.054726258878768252e+00,3.046515620905671184e+00
2.363928753950429673e+00,3.058109542491024957e+00,3.095734069773529384e+00
2.365779396693981518e+00,3.061497208282571769e+00,2.995054217354775616e+00
2.367631488245393712e+00,3.064889257086488072e+00,3.035711977076099188e+00
2.369485029738894077e+00,3.068285689728393439e+00,3.021471883583576989e+00
2.371340022309592399e+00,3.071686507026442747e+00,3.078123961061568714e+00
2.373196467093491524e+00,3.075091709791353711e+00,3.159217990548205179e+00
2.375054365227480258e+00,3.078501298826409993e+00,3.081649135178143872e+00
2.376913717849340468e+00,3.081915274927488291e+00,3.139482410321706940e+00
2.378774526097741315e+00,3.085333638883055229e+00,3.084456741457087148e+00
2.380636791112248130e+00,3.088756391474201557e+00,3.069124314943684428e+00
2.382500514033312644e+00,3.092183533474638590e+00,3.143495374307666790e+00
2.384365696002284984e+00,3.095615065650725306e+00,3.123381417445045827e+00
2.386232338161403899e+00,3.099050988761473668e+00,3.170615536894467734e+00
2.388100441653806971e+00,3.102491303558576607e+00,3.151787857428347106e+00
2.389970007623521742e+00,3.105936010786401358e+00,3.065877197826911704e+00
2.391841037215476806e+00,3.109385111182030759e+00,2.982546083043770668e+00
2.393713531575491604e+00,3.112838605475251708e+00,3.120222707063291523e+00
2.395587491850287964e+00,3.116296494388596461e+00,3.057969122629247138e+00
2.397462919187479891e+00,3.119758778637333307e+00,3.049768462913141409e+00
2.399339814735585552e+00,3.123225458929501652e+00,3.049636060314533825e+00
2.401218179644016626e+00,3.126696535965914236e+00,3.095071944360067384e+00
2.403098015063090287e+00,3.130172010440182451e+00,3.120594483183879664e+00
2.404979322144018550e+00,3.133651883038720332e+00,3.134320493968341559e+00
2.406862102038920259e+00,3.137136154440775648e+00,3.239754252857213856e+00
2.408746355900810432e+00,3.140624825318429014e+00,3.080383397868409645e+00
2.410632084883613135e+00,3.144117896336627638e+00,3.143952700114555743e+00
2.412519290142149053e+00,3.147615368153182658e+00,3.085758159012681023e+00
2.414407972832149252e+00,3.151117241418802450e+00,3.101688501043665447e+00
2.416298134110244078e+00,3.154623516777095737e+00,3.158278527141048286e+00
2.418189775133974706e+00,3.158134194864596900e+00,3.179369736413375058e+00
2.420082897061782479e+00,3.161649276310775303e+00,3.097673209029517594e+00
2.421977501053022230e+00,3.165168761738062830e+00,3.222653125961052467e+00
2.423873588267950296e+00,3.168692651761853440e+00,3.122461353552511643e+00
2.425771159867736504e+00,3.172220946990538248e+00,3.220401373368952047e+00
2.427670217014455289e+00,3.175753648025507747e+00,3.173400178465664467e+00
2.429570760871095025e+00,3.179290755461182894e+00,3.224841072286255272e+00
2.431472792601549582e+00,3.182832269885012888e+00,3.211402722664048248e+00
2.433376313370630317e+00,3.186378191877516919e+00,3.172281940555132795e+00
2.435281324344053644e+00,3.189928522012275725e+00,3.214053942521052143e+00
2.437187826688455239e+00,3.193483260855973782e+00,3.126564692760656072e+00
2.439095821571377609e+00,3.197042408968392646e+00,3.132235097896309384e+00
2.441005310161282971e+00,3.200605966902451360e+00,3.182993728439336589e+00
2.442916293627543922e+00,3.204173935204205126e+00,3.272984211649683228e+00
2.444828773140452771e+00,3.207746314412878164e+00,3.170574560181339763e+00
2.446742749871212652e+00,3.211323105060862382e+00,3.181560646301660800e+00
2.448658224991949517e+00,3.214904307673765782e+00,3.298311839159667969e+00
2.450575199675701477e+00,3.218489922770396028e+00,3.220810663894566606e+00
2.452493675096430348e+00,3.222079950862807074e+00,3.222266961959829423e+00
2.454413652429010995e+00,3.225674392456291173e+00,3.173319044537503242e+00
2.456335132849244207e+00,3.229273248049428169e+00,3.232446786261956362e+00
2.458258117533845599e+00,3.232876518134070842e+00,3.262681884820039180e+00
2.460182607660457155e+00,3.236484203195393761e+00,3.233821924349608690e+00
2.462108604407637902e+00,3.240096303711884840e+00,3.278449194686336998e+00
2.464036108954874571e+00,3.243712820155389753e+00,3.260280506560802927e+00
2.465965122482572269e+00,3.247333752991104383e+00,3.299970653181011571e+00
2.467895646172064694e+00,3.250959102677621004e+00,3.292412797717603201e+00
2.469827681205606140e+00,3.254588869666922957e+00,3.248040406343538855e+00
2.471761228766380825e+00,3.258223054404420171e+00,3.301820521280196541e+00
2.473696290038494450e+00,3.261861657328958053e+00,3.352231707236000169e+00
2.475632866206985305e+00,3.265504678872847677e+00,3.280813095401410973e+00
2.477570958457813166e+00,3.269152119461869788e+00,3.208237773178563845e+00
2.479510567977872615e+00,3.272803979515316097e+00,3.282467285425363812e+00
2.481451695954981496e+00,3.276460259445978629e+00,3.266599532626628388e+00
2.483394343577891128e+00,3.280120959660201674e+00,3.409777432768095640e+00
2.485338512036284531e+00,3.283786080557881348e+00,3.321585844671946841e+00
2.487284202520771537e+00,3.287455622532486466e+00,3.232141541312319788e+00
2.489231416222899007e+00,3.291129585971089178e+00,3.281698877714856799e+00
2.491180154335142394e+00,3.294807971254372525e+00,3.367840306817887264e+00
2.493130418050914621e+00,3.298490778756660191e+00,3.240311359346415010e+00
2.495082208564558535e+00,3.302178008845928492e+00,3.277445929978304751e+00
2.497035527071357119e+00,3.305869661883838795e+00,3.305745736980532090e+00
2.498990374767523726e+00,3.309565738225738851e+00,3.301917621269310654e+00
2.500946752850213617e+00,3.313266238220705873e+00,3.283335426390558531e+00
2.502904662517513756e+00,3.316971162211542978e+00,3.323202072008347940e+00
2.504864104968454352e+00,3.320680510534824492e+00,3.249762242579979699e+00
2.506825081402999533e+00,3.324394283520895499e+00,3.295035206861753441e+00
2.508787593022056672e+00,3.328112481493907815e+00,3.297710424575265975e+00
2.510751641027470171e+00,3.331835104771827538e+00,3.316257078451891882e+00
2.512717226622028566e+00,3.335562153666470575e+00,3.320041243934178432e+00
2.514684351009458307e+00,3.339293628483508414e+00,3.338524066868156392e+00
2.516653015394432646e+00,3.343029529522505428e+00,3.324942856648496203e+00
2.518623220982562305e+00,3.346769857076921983e+00,3.325144574750687365e+00
2.520594968980408357e+00,3.350514611434154855e+00,3.367776066658556555e+00
2.522568260595469791e+00,3.354263792875537664e+00,3.398421586728090915e+00
2.524543097036197281e+00,3.358017401676387070e+00,3.405241369999250534e+00
2.526519479511981636e+00,3.361775438105998770e+00,3.303264929932261396e+00
2.528497409233165794e+00,3.365537902427688355e+00,3.376967130307001685e+00
2.530476887411035491e+00,3.369304794898801525e+00,3.405695525066134266e+00
2.532457915257829484e+00,3.373076115770743844e+00,3.358767229965875956e+00
2.534440493986730214e+00,3.376851865288994059e+00,3.399220506545735709e+00
2.536424624811875361e+00,3.380632043693137856e+00,3.368630973654799465e+00
2.538410308948347627e+00,3.384416651216872296e+00,3.402229224837358235e+00
2.540397547612187168e+00,3.388205688088050227e+00,3.311025320623286472e+00
2.542386342020379608e+00,3.391999154528679394e+00,3.413999434375674991e+00
2.544376693390868915e+00,3.395797050754965518e+00,3.370616918318617206e+00
2.546368602942548076e+00,3.399599376977317178e+00,3.361744772650614888e+00
2.548362071895268866e+00,3.403406133400381783e+00,3.387330281083639871e+00
2.550357101469832077e+00,3.407217320223054902e+00,3.455398472755387917e+00
2.552353692888001291e+00,3.411032937638520668e+00,3.457047535145499229e+00
2.554351847372489548e+00,3.414852985834250454e+00,3.426125485626386524e+00
2.556351566146974008e+00,3.418677464992052606e+00,3.460712942824603733e+00
2.558352850436082626e+00,3.422506375288070224e+00,3.400977711051087038e+00
2.560355701465409251e+00,3.426339716892822906e+00,3.362910588045245674e+00
2.562360120461500745e+00,3.430177489971215188e+00,3.335695806921632034e+00
2.564366108651869425e+00,3.434019694682574730e+00,3.431225399188835290e+00
2.566373667264984615e+00,3.437866331180656765e+00,3.429290952809161741e+00
2.568382797530280648e+00,3.441717399613687611e+00,3.442257225819513877e+00
2.570393500678151089e+00,3.445572900124370008e+00,3.447670923970540979e+00
2.572405777939956284e+00,3.449432832849919084e+00,3.509053133004334857e+00
2.574419630548016702e+00,3.453297197922074790e+00,3.405991429060733822e+00
2.576435059735621813e+00,3.457165995467140096e+00,3.417160035414890107e+00
2.578452066737021653e+00,3.461039225605983649e+00,3.555543399950019889e+00
2.580470652787438368e+00,3.464916888454089516e+00,3.502024431623263823e+00
2.582490819123054226e+00,3.468798984121552742e+00,3.452372932460147315e+00
2.584512566981027160e+00,3.472685512713127753e+00,3.369425097158253113e+00
2.586535897599475220e+00,3.476576474328231470e+00,3.432666647021938022e+00
2.588560812217493901e+00,3.480471869060987267e+00,3.461054439770759661e+00
2.590587312075141035e+00,3.484371697000228529e+00,3.478720125754914072e+00
2.592615398413452787e+00,3.488275958229541729e+00,3.496283639662444820e+00
2.594645072474429881e+00,3.492184652827272640e+00,3.479308263627271192e+00
2.596676335501051369e+00,3.496097780866567639e+00,3.551889452814807502e+00
2.598709188737263975e+00,3.500015342415379038e+00,3.439131120854589607e+00
2.600743633427993640e+00,3.503937337536512597e+00,3.488156619176892903e+00
2.602779670819135305e+00,3.507863766287625307e+00,3.472285739146728112e+00
2.604817302157565351e+00,3.511794628721274680e+00,3.548831397173893620e+00
2.606856528691130048e+00,3.515729924884923641e+00,3.522894803914759176e+00
2.608897351668658882e+00,3.519669654820980487e+00,3.557406182846263309e+00
2.610939772339952114e+00,3.523613818566806444e+00,3.525770354496316816e+00
2.612983791955795887e+00,3.527562416154761404e+00,3.713444439015508802e+00
2.615029411767948453e+00,3.531515447612206593e+00,3.565839145650835373e+00
2.617076633029153943e+00,3.535472912961550751e+00,3.496132410380893507e+00
2.619125456993132151e+00,3.539434812220250137e+00,3.537450700677240878e+00
2.621175884914589194e+00,3.543401145400863150e+00,3.521636578424801378e+00
2.623227918049209073e+00,3.547371912511045000e+00,3.583575166183869509e+00
2.625281557653663000e+00,3.551347113553600554e+00,3.598224035826753209e+00
2.627336804985600960e+00,3.555326748526483005e+00,3.572870003946603479e+00
2.629393661303663698e+00,3.559310817422844053e+00,3.548791011747105983e+00
2.631452127867470736e+00,3.563299320231034351e+00,3.528444732218083413e+00
2.633512205937634132e+00,3.567292256934656347e+00,3.646104218208773950e+00
2.635573896775746494e+00,3.571289627512558074e+00,3.625824908571812610e+00
2.637637201644393858e+00,3.575291431938889097e+00,3.427581595524994196e+00
2.639702121807146362e+00,3.579297670183103186e+00,3.581481961798437030e+00
2.641768658528566682e+00,3.583308342209999608e+00,3.540205046775537934e+00
2.643836813074203818e+00,3.587323447979729796e+00,3.567446938442249582e+00
2.645906586710601971e+00,3.591342987447850188e+00,3.674966231911587222e+00
2.647977980705292111e+00,3.595366960565317349e+00,3.537718653091507903e+00
2.650050996326802633e+00,3.599395367278540814e+00,3.546426585819377753e+00
2.652125634844649138e+00,3.603428207529384864e+00,3.725263067253040905e+00
2.654201897529347320e+00,3.607465481255217821e+00,3.582904005413385384e+00
2.656279785652401859e+00,3.611507188388916045e+00,3.599013275320184668e+00
2.658359300486317967e+00,3.615553328858908788e+00,3.672110374209488715e+00
2.660440443304591618e+00,3.619603902589184408e+00,3.593585954011548456e+00
2.662523215381721986e+00,3.623658909499339664e+00,3.625003506418414734e+00
2.664607617993199451e+00,3.627718349504581052e+00,3.639622799045155510e+00
2.666693652415518923e+00,3.631782222515773206e+00,3.701895148365122346e+00
2.668781319926169182e+00,3.635850528439447338e+00,3.554793774400989648e+00
2.670870621803644873e+00,3.639923267177843869e+00,3.598018570684281325e+00
2.672961559327435843e+00,3.644000438628918648e+00,3.637409463742760529e+00
2.675054133778038690e+00,3.648082042686390913e+00,3.693481737298928813e+00
2.677148346436946991e+00,3.652168079239749066e+00,3.619963787229853125e+00
2.679244198586664183e+00,3.656258548174299516e+00,3.679326790678474346e+00
2.681341691510690683e+00,3.660353449371169798e+00,3.634644058442776604e+00
2.683440826493538101e+00,3.664452782707352085e+00,3.644703325500819879e+00
2.685541604820718575e+00,3.668556548055720956e+00,3.732260063816469131e+00
2.687644027778754552e+00,3.672664745285066257e+00,3.660870441019600907e+00
2.689748096655172116e+00,3.676777374260110420e+00,3.824857429221434124e+00
2.691853812738509433e+00,3.680894434841548435e+00,3.698858166803420389e+00
2.693961177318308309e+00,3.685015926886060722e+00,3.741308418351586784e+00
2.696070191685125739e+00,3.689141850246351328e+00,3.726243857758629208e+00
2.698180857130523247e+00,3.693272204771164802e+00,3.615472474948826065e+00
2.700293174947078878e+00,3.697406990305321273e+00,3.620395994938328421e+00
2.702407146428378315e+00,3.701546206689739993e+00,3.725904991135640998e+00
2.704522772869023761e+00,3.705689853761465091e+00,3.650400065707489539e+00
2.706640055564626834e+00,3.709837931353693996e+00,3.682453559459022863e+00
2.708758995811817449e+00,3.713990439295806301e+00,3.697164483234507415e+00
2.710879594908236268e+00,3.718147377413384191e+00,3.672299937850850959e+00
2.713001854152545356e+00,3.722308745528250640e+00,3.781472136837513265e+00
