B_0,omega,phi,theta_incidence,V_ind
9.829674082424842974e-01,6.767222902218540526e+01,6.231203563885505392e-02,7.472969794648365305e-01,-3.030281974433596925e+00
7.750758550883124487e-01,1.416294275798580600e+02,4.218731950908582107e+00,5.698738062757929823e-01,4.010634498498221179e-01
9.201495715741696557e-01,1.599855343959594904e+02,4.661923957324154877e+00,8.282282842094544906e-01,8.578035666283122529e-01
6.077046972841775307e-01,4.274220529789837286e+01,1.486687431178996599e+00,7.785792277699058461e-01,5.940301810854714537e-02
3.708659610936155260e-01,1.196202164016149823e+02,4.790542773907262131e+00,9.472752571949014655e-01,9.297983112911323289e-02
2.214918725686643719e-01,1.417547371517007946e+02,1.340251724301224079e-01,1.450435976630335896e-02,-1.447282206735162946e+00
9.483614838482771203e-01,5.145860608669025282e+01,1.152084856721556028e+00,6.251362167696336014e-01,1.382079001542170227e-01
2.749041504869896291e-01,1.196879547305721729e+02,4.044912240051546704e+00,2.769194484656457012e-01,3.366268647712834516e-01
8.159134437949118190e-01,1.417483265614974641e+02,5.243102087611463347e+00,6.983533251139074638e-01,7.469946598078722744e-01
6.344970468355632942e-01,1.959938634504787842e+02,2.176907366064493754e+00,2.913432974040515155e-01,1.167587599710295798e+00
4.661176171869061968e-01,1.835843437002723135e+02,3.952636856021924494e+00,6.497131237054338815e-01,5.643164890457639249e-01
3.763712142043443842e-01,1.376346024628344651e+02,1.273811739270885202e+00,5.631510909184911373e-01,-1.478395549433191569e-01
1.146337391167762260e-01,1.345399650603495161e+02,2.036762720686505546e+00,6.878533310083017049e-01,3.331156301436025147e-02
9.152155927547578340e-01,3.190155696947457287e+01,1.748955401859649594e+00,4.483874342958848458e-01,1.334640885514788988e-01
6.067132810323009329e-01,5.834540323770968939e+01,4.437746505445047340e+00,4.732209420403044042e-01,1.524058790583650118e-02
7.915684825969845351e-01,1.952164292417642457e+02,5.167106892187411482e+00,7.485451282257542527e-01,6.504353736132613140e-01
6.934423216148196678e-01,1.412295880331864169e+02,5.811691131179656189e+00,1.887265047517784344e-01,1.218552568109032119e+00
9.028491044824176193e-01,1.889447255821293936e+02,4.834405631742382248e+00,7.317895570384201909e-01,9.918585055700128439e-02
1.930175119520283478e-01,1.272753765044077596e+02,8.223842652787384244e-01,2.676788267507384522e-01,-1.208824036814719616e-01
7.230004053220439042e-01,1.856386521815172443e+02,3.028038664251368139e+00,5.268792001896819288e-01,5.964602320325652629e-01
7.330747305657755453e-01,4.859423838422290487e+01,2.557129971936240143e+00,5.011150493972823527e-01,4.443667820554536574e-02
5.237832804148075949e-01,1.973747621413118054e+02,4.620555821619649173e+00,8.704700218831132874e-01,5.543878893890683557e-01
2.736431095042669570e-01,1.689080931651564015e+02,9.071429592843216136e-03,9.272786894802436120e-01,-1.855165471002391264e+00
4.961336478249573356e-01,1.318896942042224509e+02,1.676108027208336737e-01,3.440347781528201865e-01,-2.227465436323170511e+00
1.172816282096031393e-01,9.874925945167274222e+01,2.477564604378235669e-01,1.035319247729203251e+00,-6.734669331108661394e-02
7.471590235106465583e-01,1.524689963228208001e+02,1.161887782431330729e+00,7.682016884271138935e-01,2.322141293398452822e-01
9.886242313050016550e-01,7.135095728854210506e+01,5.709151746224744528e+00,9.399028451437659026e-02,5.046618499935883601e-02
8.646182736533241098e-01,2.173185270437370775e+01,3.401948267594875119e+00,1.643151798647479178e-01,2.089445828310217690e-01
5.456176500233352877e-01,1.218189258699800206e+02,5.431331455902345340e+00,5.707323352825055540e-01,-1.365488943137764810e-01
7.426124154415112422e-01,1.505157284955675436e+02,1.420748248246128886e+00,8.749187348824765120e-01,-6.470015677048375491e-02
3.888308511529026679e-01,1.001886370076002493e+02,2.886528549759819651e+00,6.320329153501262898e-01,3.506216671289859033e-01
4.104907937948014118e-01,1.993933924827150577e+02,6.034823100242154403e+00,4.857198936567467262e-01,-8.122316395446104176e-01
4.443230348455569079e-01,8.540353304772966681e+01,2.177947710732332176e+00,4.510671324416555827e-01,3.357974921511781563e-01
8.011275586174645413e-01,1.552827817821182634e+02,5.317432357663215647e+00,6.604102299663837661e-01,6.695631026619168757e-01
4.186494111264869589e-01,1.097401113478279200e+01,5.929392714802385278e+00,6.270134011506147687e-01,4.187321337011554873e-02
6.421001850238973185e-01,1.404948355955797297e+02,2.091730875161061043e+00,5.623375733579200064e-01,4.502776646704627073e-01
8.145592687057809922e-01,8.840086424679218169e+01,6.354074525254119754e-01,4.814854924574438200e-01,-3.939622486147642544e-01
9.371534761508159006e-01,1.091619553824715041e+02,1.380334816106206342e+00,5.185056122662557998e-01,-2.534819789642538401e-01
7.289317689314733784e-01,1.366141177951768668e+02,1.109728949757993410e+00,8.421719150359725514e-01,4.042989209363048730e-01
5.842668059111465473e-01,1.209767942819763960e+02,5.341952982597696575e+00,5.186047437286556150e-01,3.272695864820345801e-01
8.340745577361680096e-01,5.169278501305143436e+01,1.953372591604454422e+00,9.418875961128522212e-01,-1.234920025107895912e-02
4.508922373606120693e-01,6.926123411984846712e+01,2.098479470844667905e+00,3.793247337802529984e-01,1.821357964972634413e-01
5.200334817394185460e-01,1.790775391339681448e+02,5.661825471201701099e+00,5.199060642462588477e-01,-3.893590320264657123e-01
8.695648942022070615e-01,6.003385949594977689e+01,4.308426568895352915e+00,8.527301296481724080e-01,2.448581123177985194e-03
1.521541129534272618e-01,1.990470277178128811e+02,1.329794563532069152e+00,2.692296359381684545e-01,-1.179972331416874048e-01
8.539093322124694518e-01,1.871922819904440587e+02,2.819957852376227425e+00,2.572111238163588554e-01,1.793509830343207545e+00
8.031436072370289336e-01,6.932724395001227435e+01,2.796333738149525683e+00,5.923638173004516227e-01,5.178786719966637087e-01
9.739194914381720247e-01,7.912092855130364910e+01,3.048164434298600067e+00,5.359944403416034842e-01,2.827674825049208418e-01
3.602362963622639525e-01,1.611752143404459332e+02,1.542577056542772385e-01,1.907349272857238043e-01,-2.293154425776325667e+00
6.327063709549102244e-01,2.671360990899370336e+01,4.889512288625062375e+00,5.470093461807323809e-01,-3.306727145505187343e-02
9.041090664054610704e-01,1.191105496341806571e+02,3.281218142834918972e+00,9.131650876770409653e-01,4.202543954686797645e-01
1.207788688363568008e-01,5.313613917255508312e+01,2.921735494580246506e+00,6.022877384614643281e-01,5.327468325179082059e-02
8.408934294374202922e-01,9.628770682426424798e+01,2.962852708830748139e+00,5.882633330829809548e-01,5.590755735217808331e-01
8.341246509672525233e-01,1.109147927392468631e+02,3.320472443361663362e-01,9.130120987193807158e-02,7.536163182875016409e-01
6.855842435270321777e-01,1.507626606219913583e+02,2.268649150278820859e-01,3.656516522899244670e-01,-1.701230910870662250e+00
6.204076676271372826e-01,1.590907045249531109e+02,2.830254485688284305e+00,5.083166734234833006e-01,1.007314680201378598e+00
9.612425340459243017e-01,1.767580980857727582e+02,9.014395903753598116e-01,5.562833823055080007e-01,3.126752453587507419e-01
4.557843273875696322e-01,5.664263907816120991e+01,4.877685855355301747e+00,2.355865692524177768e-01,-4.320765923091705180e-02
4.519576012684448085e-01,1.117009720054093407e+02,3.699198632981564927e+00,8.534533987052433934e-01,6.663620779571967356e-02
4.272557572577419527e-01,1.523916169042379352e+02,6.490758763286881283e-01,3.322890673196341460e-01,-4.506910449084404191e-01
5.533580230798018640e-01,5.039429362469620344e+01,3.781877629812683939e+00,5.133634102810952227e-02,3.883700516337081771e-02
7.342832283776348223e-01,1.838458953438976380e+02,4.221767822186328623e+00,9.935225890135375160e-01,3.069111574666605335e-01
4.954281062401888480e-01,6.619282056748434684e+01,1.926612228789022607e+00,9.924807773475137207e-01,-1.505984331172974949e-02
4.898220052586442774e-01,3.138076722414070474e+01,3.180337619384279613e+00,2.646283345031990031e-01,3.827106115136995335e-02
2.694217963324452847e-01,1.617650212337328526e+02,4.126215728462893750e+00,6.113725568670459465e-01,3.254249477233743248e-01
5.945790120964211667e-01,5.794416245048731184e+01,1.550059358359995532e+00,3.668896982507158233e-01,2.178019502015559050e-01
2.919433883362677062e-01,5.761692682827349188e+01,4.147623945193660511e+00,6.137309534602173322e-01,1.127596401162698631e-01
6.599794700651173684e-01,1.733475098775421088e+02,1.114592044768512036e+00,1.152455861016159072e-01,6.624463442513788269e-01
9.818587986924496303e-01,1.593416212583038316e+02,2.527468860551833174e+00,7.173401112682300518e-01,1.418074880522356696e-01
5.009253136004389040e-01,2.542671459128874289e+01,6.157195688627507657e+00,9.805472897796038145e-01,-3.424584724280049230e-01
2.370212427857152082e-01,4.864645114961385985e+01,5.210978227152274656e+00,7.439736341134755016e-01,6.578484311056853606e-02
9.932954851660645845e-01,8.576994526846550571e+01,1.531993976905247301e+00,3.439620087342356025e-01,4.724118916348584163e-01
4.510975822145993908e-01,9.061909473809058113e+01,2.702872530981354604e+00,1.209993051957739957e-01,3.023653990937704150e-01
5.498331164584976394e-01,1.684769719338533207e+02,2.243476219120076109e+00,8.672939125477567568e-02,9.793991486005646507e-01
8.861739626050556540e-01,1.760067167264028569e+02,4.792868217512634033e+00,1.008346228761233698e+00,2.863496002440140686e-01
7.375803333544291851e-01,1.995133695150858557e+02,2.315832370914958194e+00,1.834354771243875970e-01,1.286390671397386276e+00
5.188063648278262718e-01,4.316721927671336800e+01,1.260688807071044693e+00,5.090960139177308497e-01,-5.715459082338992386e-02
8.766525659122055281e-01,1.763251480497858381e+01,3.759126117127641553e+00,9.451834746914379304e-01,1.092953072320318290e-02
3.235793867664372714e-01,1.143173963009173235e+02,1.990775690415017563e+00,8.027448947241895283e-01,1.630974195142418162e-02
2.635227920887862063e-01,4.388619392439311184e+01,5.851645483388351998e+00,9.909583196153357587e-01,9.392005431022452944e-02
6.867307839501288758e-01,1.066751961033792782e+02,2.669483600032638737e+00,1.713805560510160697e-01,4.106685479406276817e-01
4.438675838100272775e-01,7.255280074072871344e+01,2.367298436430260167e-01,3.466448484120922546e-01,-4.434401404617052123e-01
5.813625776743895912e-01,1.584654173995203337e+02,4.113256624225826386e+00,1.523045217568669285e-01,8.726655179986465560e-01
7.761312958737872636e-01,2.342664496440318089e+01,6.141204474377567557e+00,1.028347271224708814e+00,-4.114832923965312528e-01
5.248708742626571055e-01,8.296820050344570063e+01,5.883191044399084246e-01,4.651475807784211103e-01,-4.169735608356914952e-02
9.457963429092541841e-01,1.239593669813862959e+02,2.612770063275698273e+00,2.105555882143674840e-01,3.433751518876442810e-01
2.323576214451908983e-01,1.407737018120856192e+02,6.179675175500944917e+00,8.148168930058142800e-01,-1.211832003240130629e+00
8.551085214095272002e-01,8.707831305294639890e+01,2.420559432859785254e+00,1.176823375315051295e-01,2.922870423839434295e-01
8.100634037766554219e-01,1.854495554932230164e+02,5.820401637984320864e+00,1.015112169653939134e+00,1.055879771079941465e+00
2.062345518423195634e-01,1.729834895985311505e+02,5.556010263710975394e+00,6.290056310171205922e-01,-2.908043828798289043e-01
5.961145688196520798e-01,1.937300122467390224e+02,1.739862640551983253e+00,3.725085834961579523e-01,5.941390512155955150e-01
8.055542326308757772e-01,4.807207811816436305e+01,3.493791360575162930e+00,1.618486677854875655e-01,4.220926154236466776e-01
4.733201428101908581e-01,1.683411526475841313e+01,3.628318019670148664e-01,9.531559927816337652e-01,5.658592161995017189e-02
5.366837164338797983e-01,1.030941648143151497e+02,4.363460345518974215e+00,1.006524586953546629e+00,-2.562640741868162444e-02
7.709439805291667946e-01,7.497117130243397298e+01,2.352973052474838234e+00,3.922967626568810706e-01,3.872542024229458923e-01
8.754006195125396683e-01,1.440498554026289639e+02,1.656224499737480205e+00,6.641221878579532945e-01,8.372412353291369680e-01
4.542436105210622133e-01,7.374829723273437310e+01,5.979000933113746363e+00,6.788350352707237523e-01,7.687196571436506753e-02
8.534048613854920973e-01,3.936813249292669070e+01,5.209905044814451713e+00,7.410918373464665809e-02,2.586118703528716423e-01
8.311005033324530000e-01,1.518170666106370845e+02,6.268920472770760810e+00,1.015516623592471523e+00,-4.439220871831397019e+00
2.067606044519460784e-01,1.239157807102624389e+02,2.264493804256297427e+00,2.958156745337150451e-01,2.541498583034602632e-01
7.019540896339719893e-01,1.125889914148302182e+02,2.251058543198602990e+00,3.256666751267773829e-01,7.901216016625610683e-01
8.413975035984437856e-01,1.227935060485320378e+02,8.149368669940824095e-01,8.283341239684779422e-01,-4.000217809762039445e-01
8.533397097981544333e-01,3.518882769118930298e+01,1.920002828798036965e-01,5.185997514175029188e-01,-7.438919798007280759e-01
4.763397044107108291e-01,1.964127680285943427e+02,2.308023387199471088e+00,7.692725954874640726e-01,6.174023783622533124e-01
2.939653836404974019e-01,1.112506783974129547e+02,3.144628378598108398e+00,9.346018329300348482e-01,4.279326213685046704e-02
2.537125681310652969e-01,1.340293598383590847e+02,9.732784421448311685e-01,5.096722043198468333e-01,2.132247178642387719e-01
8.673240830730882811e-01,5.727640634318860435e+01,1.103556571033209588e+00,6.451263563679136004e-01,2.549391619098467787e-01
4.001706296906774596e-01,1.026414761150471264e+02,2.454366018922138348e+00,6.886763786220991834e-01,8.170123520448267784e-02
8.252360047958687828e-01,1.464200313380883642e+02,8.996258184957913739e-01,6.893001177877663421e-01,1.870743166266287949e-01
6.474108408064070952e-01,1.578144283531931933e+02,5.444912365014047850e+00,4.221089759614611858e-01,-3.445972166693327399e-01
2.955568127456003058e-01,9.552483123953450672e+01,4.568931775059632550e+00,2.083438909356587487e-01,1.849483139262348974e-01
4.777248892981096895e-01,1.126676577878189107e+02,2.041900054922111352e+00,8.411111411980229935e-01,1.102774526558201601e-01
8.260760781649387763e-01,1.460578333782020195e+02,4.249258477005256829e+00,6.377100895609167930e-01,2.563620061883606915e-01
8.831094427712672390e-01,7.778142147570292764e+01,5.402746570238568857e+00,9.375077289229356847e-02,1.721946524631574882e-02
4.174891327153897880e-01,1.198037606179739498e+02,2.369717988717289447e+00,6.222931511504786739e-01,2.613164520558461934e-01
8.024255457952194082e-01,1.994239446195361154e+02,5.357735074763223082e+00,5.943670220059475984e-01,5.530549620847542425e-01
1.515267748652161239e-01,9.061714034483662772e+01,6.044041761122244338e+00,8.124661318798885867e-01,-1.314599499290743101e-01
5.758892871830233462e-01,7.595286613497835049e+01,2.223828587058247486e+00,3.677169412670495130e-01,4.336212164132181579e-01
2.245673677257365997e-01,1.816346840320048273e+02,2.137717188899854737e+00,9.953584141428228893e-01,1.842421358584981073e-01
9.662116063598586990e-01,6.323336948234567245e+01,3.973074464873532108e+00,6.804808523146190780e-01,4.325680024326602480e-01
7.285333212907392220e-01,1.332634829740385953e+02,1.189226998254610423e+00,2.877208865630534462e-01,9.255063170194517685e-02
4.190462258846251453e-01,1.034050444401092221e+02,5.378591526317323401e-01,3.590841726098552567e-01,2.189347442940354216e-01
9.652490960450392787e-01,1.218401765832453378e+02,4.887097735437324175e+00,3.461306231919226706e-01,-2.411239643116639964e-01
1.901737516277454687e-01,7.092562642446257826e+01,4.091154430986876811e+00,4.226212897958038783e-01,1.253954825986939303e-01
5.042544048168674520e-01,1.331337495455528881e+02,1.237512068801570608e+00,2.166438700340967416e-01,-1.236768830551465137e-01
3.777098658605831383e-01,1.582567374025886693e+02,1.614225820684803470e+00,3.065413425190078311e-01,4.881950225373419272e-01
