H,T,M,M_noisy
7.536876636719902489e-01,5.368981785259893114e-01,1.037712994288031876e+00,1.043691850239038432e+00
4.362177568681067541e+00,3.765176240079257663e-01,1.000210438568948312e+00,1.000876640021713948e+00
3.441927132577500270e+00,4.556458961068787783e-01,1.001579761297602289e+00,9.920483541560706220e-01
2.338091836629647702e+00,8.547375309488360884e-01,9.948624919226807251e-01,1.003520264525418870e+00
4.435000557286356226e+00,7.896529803261937985e-01,9.955811625125089437e-01,1.002645951894644449e+00
1.127889752133812706e+00,8.444309991286033101e-01,9.964397725140057283e-01,9.933543951786928394e-01
1.598458004546009503e+00,7.753633811868873016e-01,1.002031980148210266e+00,1.009131395119640562e+00
4.048516994833800453e+00,6.124032249573556630e-01,9.979770296327574730e-01,9.902053506630168478e-01
4.666113101465788837e+00,1.035907861119298445e-01,1.001392481350389385e+00,1.013182498739386705e+00
4.869867099596469018e+00,2.884775534881408587e-01,1.000237011987199276e+00,1.002945143291342323e+00
2.612367762000499916e+00,1.398343172495717102e-01,1.011871426893341086e+00,1.015507720761446464e+00
3.850417652148485637e+00,8.755432578655144571e-01,9.939007691002845757e-01,9.877774436417557924e-01
2.883190728259253266e+00,3.590992257515543962e-01,1.006397346483987709e+00,1.017052298496648355e+00
1.383087275967061380e+00,7.459269603970958284e-01,1.005927685358949608e+00,1.008719481010443841e+00
4.865499484879734382e+00,3.601520850255187645e-01,9.997663329875298155e-01,9.951666365497570110e-01
1.835548220093486282e+00,4.349498501272351936e-01,1.018517135184511258e+00,1.023533073093209733e+00
4.156409868880138525e+00,6.710532056806253198e-01,9.971168041205067389e-01,9.961596409724957635e-01
6.849135719836213498e-01,4.354403545529547115e-01,1.034512478488470055e+00,1.046064307867262011e+00
1.117202371383669401e+00,5.568501537184807892e-01,1.028102096813182209e+00,1.013983335072778269e+00
1.696504015614896943e-01,1.260907323169249139e-01,4.589435635659986357e-01,4.485194201245928936e-01
1.516267704031484254e+00,7.396295797195437949e-01,1.005343738565922074e+00,1.026673621824246485e+00
5.470991224679033760e-02,4.545196795318674488e-01,3.323473510509329376e-01,3.284417164990095506e-01
2.416067615053065776e+00,4.820030396453559574e-01,1.008001946995771503e+00,1.013998323164712279e+00
3.143609008418384310e+00,6.782562141755239526e-01,9.983590052019836181e-01,9.953487018821141064e-01
4.655601832411436547e+00,5.723845061260632860e-01,9.980805833534373006e-01,1.001232775054615276e+00
4.017951974041043428e+00,4.802519929522240938e-01,9.997022801299351169e-01,1.026951394328816436e+00
4.523085617756301247e+00,3.210279834595329840e-01,1.000428566591953450e+00,9.816241967433327886e-01
3.234499117113756483e+00,3.853391289522265506e-01,1.003610044646732646e+00,1.010050864069312881e+00
4.189573773400886658e+00,5.400419742146183033e-01,9.987480599917377688e-01,1.000282337693432000e+00
1.934405078354222596e+00,8.746752915466945444e-01,9.943999228029349879e-01,9.957004190651834730e-01
3.577732327297112214e+00,4.989609724246002465e-01,1.000464478930111145e+00,9.935143483736235126e-01
1.816611306960865146e+00,6.819507921037184506e-01,1.006320995542034025e+00,9.977330963648132212e-01
3.297253411573253246e+00,3.267709195445201997e-01,1.004096553069095732e+00,1.018682385906392485e+00
2.066836028656030777e+00,4.461451699790640602e-01,1.013854599834161263e+00,1.019861197898429106e+00
2.819842165785009236e+00,5.078774128081983141e-01,1.003807762613887933e+00,9.927159628637949318e-01
2.899423210639069826e+00,5.029276696927020840e-01,1.003399249586911290e+00,1.004343936169866058e+00
3.132822708703820069e+00,5.852484418466105121e-01,1.000433939881722578e+00,9.879496991533828210e-01
4.904151514705468173e-01,5.142049205283635294e-01,1.007247479208455365e+00,1.036915518112764056e+00
4.158628888427662318e-01,2.264319581666564274e-01,8.364962667367509264e-01,8.411594506929624959e-01
3.956641235470004236e+00,3.173341552194178794e-01,1.001592788709310122e+00,9.843973228540846554e-01
4.256237176694432911e-02,3.297170092300918398e-01,2.864639211408110953e-01,2.966029970028535856e-01
2.334597303477933039e+00,4.256284192462133076e-01,1.010611542226132586e+00,1.017735874931408935e+00
9.358279966938870542e-01,7.161101529821426448e-01,1.013819872557989221e+00,1.017788130093709498e+00
7.850104729048285046e-01,5.486053343991225129e-01,1.036711803386075381e+00,1.039339323966928630e+00
2.099253038025654661e+00,4.451265269195230356e-01,1.013371467391684044e+00,1.008662011139402681e+00
5.027250316112491513e-01,2.179215178324342139e-01,9.024285563135512334e-01,9.013286645024396471e-01
3.928244103538253151e-01,6.327084387286261435e-01,9.984247760566644647e-01,9.789580480202504376e-01
3.270794549363906345e+00,3.220611932134461175e-01,1.004305893395498028e+00,1.018184471940960734e+00
4.516258212920861936e+00,6.460726999962835837e-01,9.973316136637172535e-01,1.018236566287205491e+00
4.079679527553591534e+00,8.231487992982824409e-01,9.949170156128637199e-01,1.000718885828370652e+00
4.417180863049433803e+00,8.976529918527295093e-01,9.941209484415068909e-01,1.001067594195139687e+00
1.954721007769135266e+00,7.496748695578138166e-01,1.001392486539513405e+00,9.884787748552833486e-01
4.003173879894806220e+00,3.140422759364598360e-01,1.001499663204443058e+00,9.979737103214247895e-01
3.407170926292918400e-01,6.120236755383067218e-01,9.598547522855539471e-01,9.463895958466369551e-01
1.204468863172612370e+00,2.988874415440125887e-01,1.039353378269347816e+00,1.026967734963378120e+00
2.164689043347447939e+00,1.375322025250230173e-01,1.018229583990571729e+00,1.024364889648696542e+00
2.805544786888962250e+00,4.771638437613473505e-01,1.004617616695431703e+00,1.019558946040974634e+00
2.886176457278565088e+00,2.510489349361610945e-01,1.008014678766756766e+00,1.008063858912445099e+00
4.809582189675764674e+00,3.272099716728363861e-01,1.000045481773391476e+00,1.025635705887188109e+00
4.183967170958845294e+00,2.995406537761445831e-01,1.001195952576603210e+00,1.010169633786099030e+00
4.852752205677329789e-01,6.769177707817320977e-01,1.022461168476991755e+00,1.000513549535450686e+00
4.839815229403583885e+00,2.582198314833743513e-01,1.000449477879725046e+00,9.970740519639089694e-01
2.068445567868332891e+00,5.268250368630789104e-01,1.010742234578841714e+00,1.024503355196387799e+00
4.091295784861678442e+00,7.320539891476797179e-01,9.962815747633353425e-01,9.985305979870412463e-01
3.682566788734165097e-01,8.458301898744908787e-01,1.000665238073798369e+00,1.011750000466482780e+00
4.622206406189111938e+00,5.075999252649782134e-01,9.987274303301589828e-01,9.824765412476212934e-01
2.099994087505725471e+00,3.722572240623297501e-01,1.015724998492753661e+00,1.029182091165201207e+00
3.378573736867788391e+00,7.687691595212353679e-01,9.959603122613045478e-01,9.847137182119172216e-01
3.304194897936363340e+00,3.274492641630482037e-01,1.004049732265101635e+00,1.008109619378916522e+00
1.712337654703645073e+00,3.651747343126688916e-01,1.024074977620403892e+00,1.045978209606508003e+00
1.532229544671958710e+00,2.784315527590053851e-01,1.031311020006887125e+00,1.032674732007292207e+00
6.875507599293645411e-01,5.669642883993569749e-01,1.035490228022674319e+00,1.033766378251684603e+00
7.413230046132235351e-01,8.554833556015738472e-01,9.931699596325322954e-01,1.001437845262430848e+00
3.900127336366385755e+00,7.314543529570689540e-01,9.963299103420280023e-01,9.885764712009107447e-01
3.020261972683708773e+00,6.926460135565766230e-01,9.983672317298296628e-01,9.894058321412909640e-01
3.374032012279635229e+00,1.366726810386852675e-01,1.005429633410216406e+00,1.015824938718685067e+00
4.558180087439327011e+00,1.353094547245892731e-01,1.001460045637825980e+00,9.870536029132170874e-01
1.468718677784047744e-01,7.896557472512160114e-01,7.655704099825528797e-01,7.536581945130922389e-01
7.103802693981242644e-01,1.049211409895476343e-01,9.466265856836112436e-01,9.648464705756226722e-01
3.947580495076405072e+00,5.599364931548346247e-01,9.988033857073573829e-01,9.867922269710075467e-01
4.304989799186460964e+00,4.662813577196713855e-01,9.994281523654059418e-01,1.004422351526292889e+00
2.316795775487269893e+00,8.303460223356664560e-01,9.959523049118046423e-01,1.007603996205096220e+00
4.343188802091887624e+00,7.407838225410189326e-01,9.961792770392536855e-01,9.961190588481187991e-01
4.452544709182763683e+00,2.784875395324176717e-01,1.000845815158273977e+00,9.906994996462734626e-01
4.649027637694026716e+00,4.079769813675933054e-01,9.995920305686910590e-01,1.008371165230642186e+00
3.860971124832524914e+00,7.707791149539240383e-01,9.957013810825392497e-01,9.868229858274999433e-01
4.638013455875170443e+00,7.538746847008533924e-01,9.961199628367249925e-01,1.017863372060940685e+00
3.713458328411571419e+00,4.594367128167612391e-01,1.000643759634662455e+00,1.023400024852685108e+00
9.894737978086193264e-01,5.473830035432750707e-01,1.032428190003899848e+00,1.022600232624995664e+00
1.013923174804687743e+00,6.644913160020444742e-01,1.019085419427995909e+00,1.025406239380607820e+00
2.599673558183595024e+00,2.114905018594787356e-01,1.011500613813136829e+00,1.004902367865279311e+00
3.194537527344436523e+00,5.858623162783426208e-01,1.000188458491441112e+00,1.004465425373413989e+00
4.261722200256040649e-01,6.995514582868290754e-01,1.016577734540226485e+00,1.014494143567797435e+00
4.937858999741028043e+00,6.416020003247955295e-01,9.973843460480354972e-01,9.879891443812331975e-01
1.104082994409432139e+00,5.365713367682568569e-01,1.030292104737022152e+00,1.035915240430368867e+00
4.107332884257533401e+00,6.754155777365682400e-01,9.970777855907011489e-01,9.809299346428800304e-01
5.859653162864586484e-01,6.002809811367508797e-01,1.031001035623044348e+00,1.034549644360213128e+00
4.470810736874664126e-02,5.250872762088354406e-01,3.176773898975968624e-01,3.165297610237030601e-01
1.661845311162930994e+00,5.151654623350735429e-01,1.018196289034005941e+00,1.010742222467104323e+00
4.997524135403777379e+00,3.326624227209173945e-01,9.998471514390282477e-01,1.009316162980995468e+00
8.673280271167493893e-01,3.993333874980530274e-01,1.042174933040757256e+00,1.042974901266065402e+00
9.038369166756821116e-02,3.143965558478029054e-01,3.830746743265880383e-01,3.799639384479241988e-01
2.490337479825586620e+00,8.453175807270194575e-01,9.949929935961888683e-01,9.936966644112840141e-01
4.782326861861411871e+00,6.973840053573622244e-01,9.967957788385898299e-01,9.949002897014391777e-01
3.467420320487289320e+00,4.217752945914856610e-01,1.001984296531029273e+00,1.011700063243747394e+00
2.049518575461932279e+00,7.544242158173027901e-01,1.000559017946049734e+00,9.979856701404489217e-01
7.053209506928098671e-01,6.021411373611800233e-01,1.032697746495189639e+00,1.003921611968307870e+00
3.336086397765869460e+00,6.246303262097762099e-01,9.989736341529481534e-01,9.680903487711874922e-01
2.534716021174907130e+00,4.089185521620247732e-01,1.008667452592364233e+00,9.983906095674763836e-01
4.953410035041949655e+00,2.761935419317198548e-01,1.000230262584877794e+00,9.878990938963730928e-01
2.973920087612005769e+00,7.795362547050238566e-01,9.962373973878776434e-01,9.937811529567220914e-01
9.825547000789841556e-01,1.392782407874053330e-01,1.018447731452796434e+00,1.005108097176039994e+00
4.031797687917238804e+00,2.297615881036138008e-01,1.002111419870041820e+00,9.942948976175015607e-01
4.672113424904821954e+00,3.450873636561541113e-01,1.000061861557793641e+00,1.013607913377253755e+00
4.285109809771658007e+00,5.732834243619490122e-01,9.982687667020486710e-01,9.851293210113662990e-01
2.599636664773966821e+00,2.818024446422502938e-01,1.010525606132126830e+00,1.019330245813228730e+00
4.724052613028622893e+00,4.780909709020519927e-01,9.989336745066313972e-01,9.979963768684574354e-01
2.390531052260087108e+00,2.594118332601289545e-01,1.013631365040627674e+00,1.027009573512221996e+00
1.443649410778608644e+00,8.762035181337020084e-01,9.940259115584803018e-01,1.003354638429257983e+00
1.166521560498743337e+00,5.815666888609073437e-01,1.024554020081759775e+00,1.025512580110345962e+00
6.269248603842436651e-01,6.634639100463755046e-01,1.026532361010532801e+00,1.037764674521686414e+00
4.903228101075897349e+00,4.254527333967002001e-01,9.992570975704486713e-01,1.001921732523165964e+00
3.998205818886310769e+00,1.522919690351981770e-01,1.002686843387611049e+00,9.918431415500378323e-01
4.860931902458266229e+00,5.614161378040009032e-01,9.981312199112114536e-01,1.003584927855600606e+00
3.240756964005452545e+00,1.940580288933826947e-01,1.005872781757512824e+00,1.011428602383250608e+00
1.800425285033627087e+00,7.625115473275625444e-01,1.001649499980863167e+00,1.001020977098339149e+00
2.542335418846989992e+00,2.179646314365831228e-01,1.012140162445590352e+00,1.015303614836210899e+00
1.711384126700896235e+00,7.186687953407363549e-01,1.005108691271373589e+00,1.001344911801524740e+00
5.478281624348280143e-01,4.284131156296533405e-01,1.006519296984327294e+00,1.010405025525334288e+00
1.655621421025554874e+00,1.348690419298081977e-01,1.027277808462804920e+00,1.025156548185280458e+00
3.645786469680889486e-01,1.684388520964869018e-01,7.483786619699899223e-01,7.335395475528659892e-01
3.819439608186605994e+00,6.195779851779832370e-01,9.981297039015868400e-01,9.961023985624058996e-01
6.156900760396954997e-01,4.227029503533515920e-01,1.022858449756040455e+00,1.039518151223354225e+00
1.923593614196281720e+00,1.205104562373493088e-01,1.022140054119907049e+00,1.031112190400095052e+00
2.543207147668098411e+00,6.637334111770658573e-01,1.001239873833662752e+00,1.017005054313180334e+00
3.466073619775334347e+00,1.494023719089908886e-01,1.004858490675814453e+00,1.005558830877450793e+00
1.462092864175286167e+00,6.513417230036129268e-01,1.012837361628243560e+00,1.009442573735316762e+00
4.072045885607379567e+00,2.334026997050979435e-01,1.001975643949359007e+00,9.919766807618179971e-01
1.067585909871527239e+00,5.891781719154888242e-01,1.026236626352622583e+00,1.028444120811378593e+00
4.894925318400807690e+00,8.245857736034584162e-01,9.954971311385106825e-01,1.006433941721270209e+00
4.853560907425237048e+00,8.579956292111404759e-01,9.950874716887513349e-01,1.003974071412872648e+00
6.010597140817186546e-01,7.615336616524449598e-01,1.011724460839061424e+00,1.019847436309915922e+00
2.892795803800658483e+00,6.654717740779932944e-01,9.994939493835200972e-01,9.950727480091213772e-01
1.413323166132538056e+00,1.194210813281318811e-01,1.028901078706552896e+00,1.030666144941130957e+00
1.216100874274770316e+00,1.119675932436210025e-01,1.025647634891460269e+00,1.018558412012994685e+00
1.876909226664708719e+00,5.369242422139152149e-01,1.013166384880026971e+00,1.022141480540814884e+00
3.512002515154590832e+00,2.471787500827987150e-01,1.003885440847363419e+00,1.010574556919156652e+00
4.681253273111296132e+00,4.066837468280479762e-01,9.995726810324825351e-01,9.938487414928304231e-01
4.765459761835034058e+00,2.434992577661836133e-01,1.000620706891357070e+00,1.002553522210247960e+00
2.435011260261008559e+00,4.256996527094941696e-01,1.009369769216482915e+00,9.872955294110679070e-01
1.753835759117757798e+00,5.438288537430466807e-01,1.014892234390009529e+00,1.022604311420962198e+00
3.718452499576105907e+00,5.280368164173430134e-01,9.996701729831154459e-01,9.920930727350355527e-01
4.573607437474608517e+00,8.034926225467539096e-01,9.954920317321905854e-01,9.924235560773839726e-01
3.479974991615537583e+00,8.747899239826597562e-01,9.936798863643746538e-01,1.000360635757268080e+00
4.582732909194906057e+00,7.999054767894001605e-01,9.955420354052246790e-01,1.002936846195360054e+00
6.517307417975126693e-02,1.633661435764871550e-01,2.999601670630229755e-01,2.938208681720027027e-01
1.044100919793009563e+00,3.323706572538187576e-01,1.041892930655984539e+00,1.058459325913777338e+00
2.621126511598070863e-01,4.755247804785247556e-01,7.847636796635836243e-01,8.056260013963326694e-01
4.352912097197726204e+00,8.344595835877656187e-01,9.949312409809371038e-01,1.010063693593019618e+00
