t,P,S_set,R,dP_dt,dP_dt_noisy
3.917583516703340507e+01,6.413884850458906328e-02,1.321436566107103416e-01,6.371261758222858222e-03,-3.136149249356228776e-03,2.353450513683065237e-01
3.918783756751349756e+01,6.410123338665012216e-02,1.321134785997775674e-01,6.363672728499102961e-03,-3.131785934913773346e-03,-1.923548613802783802e-01
3.919983996799359716e+01,6.406367059033002409e-02,1.320833069299388318e-01,6.356097388113957428e-03,-3.127430726778574442e-03,-1.631512709357776647e-01
3.921184236847368965e+01,6.402616001837203863e-02,1.320531416009275982e-01,6.348535710495612633e-03,-3.123083608730454087e-03,3.748936137674140356e-01
3.922384476895378924e+01,6.398870157371519540e-02,1.320229826124750538e-01,6.340987669124425324e-03,-3.118744564583879764e-03,1.453114281121136719e-01
3.923584716943388173e+01,6.395129515949447840e-02,1.319928299643101377e-01,6.333453237532952682e-03,-3.114413578187978735e-03,-6.881862022381046717e-02
3.924784956991398133e+01,6.391394067904060394e-02,1.319626836561594019e-01,6.325932389305919355e-03,-3.110090633426500738e-03,-4.161517528529248278e-01
3.925985197039407382e+01,6.387663803588025657e-02,1.319325436877472613e-01,6.318425098080251295e-03,-3.105775714217818423e-03,-1.787450849393915076e-01
3.927185437087417341e+01,6.383938713373586704e-02,1.319024100587957438e-01,6.310931337545040189e-03,-3.101468804514905236e-03,-8.077118596542473550e-02
3.928385677135426590e+01,6.380218787652580659e-02,1.318722827690246568e-01,6.303451081441579021e-03,-3.097169888305324574e-03,-2.570345486956330389e-02
3.929585917183436550e+01,6.376504016836422040e-02,1.318421618181514487e-01,6.295984303563329117e-03,-3.092878949611211140e-03,2.893784678200080757e-02
3.930786157231445799e+01,6.372794391356119414e-02,1.318120472058914028e-01,6.288530977755950498e-03,-3.088595972489266601e-03,-5.459415277249524134e-02
3.931986397279455758e+01,6.369089901662254583e-02,1.317819389319574153e-01,6.281091077917271524e-03,-3.084320941030726203e-03,2.200823668519290566e-01
3.933186637327465007e+01,6.365390538225008943e-02,1.317518369960601898e-01,6.273664577997320989e-03,-3.080053839361374373e-03,-2.466169400825187763e-01
3.934386877375474967e+01,6.361696291534132963e-02,1.317217413979080709e-01,6.266251451998294288e-03,-3.075794651641490084e-03,-6.619866809012010800e-02
3.935587117423484216e+01,6.358007152098978099e-02,1.316916521372072102e-01,6.258851673974588983e-03,-3.071543362065878077e-03,-1.453836519256538340e-01
3.936787357471494175e+01,6.354323110448467649e-02,1.316615692136613447e-01,6.251465218032767508e-03,-3.067299954863814213e-03,1.450797738556121319e-01
3.937987597519503424e+01,6.350644157131120349e-02,1.316314926269721020e-01,6.244092058331595328e-03,-3.063064414299063263e-03,2.559645170504334238e-02
3.939187837567513384e+01,6.346970282715030942e-02,1.316014223768386948e-01,6.236732169082003646e-03,-3.058836724669835097e-03,1.478872753764612358e-01
3.940388077615522633e+01,6.343301477787888221e-02,1.315713584629581434e-01,6.229385524547124096e-03,-3.054616870308802471e-03,5.571526847733192928e-03
3.941588317663532592e+01,6.339637732956958371e-02,1.315413008850250809e-01,6.222052099042256652e-03,-3.050404835583060692e-03,7.404776866074065378e-01
3.942788557711541841e+01,6.335979038849098854e-02,1.315112496427320032e-01,6.214731866934900852e-03,-3.046200604894129787e-03,1.342485915496217097e-01
3.943988797759551801e+01,6.332325386110745913e-02,1.314812047357689639e-01,6.207424802644723703e-03,-3.042004162677928916e-03,-1.604040144853074723e-01
3.945189037807561050e+01,6.328676765407929838e-02,1.314511661638239071e-01,6.200130880643593516e-03,-3.037815493404774636e-03,-1.097426166544125670e-02
3.946389277855571009e+01,6.325033167422235147e-02,1.314211339265828615e-01,6.192850075445747483e-03,-3.033634581573023577e-03,-9.009190248581958049e-02
3.947589517903580258e+01,6.321394582741783619e-02,1.313911080237437634e-01,6.185582361345475476e-03,-3.029461411537356062e-03,1.417835532797604436e-01
3.948789757951590218e+01,6.317761002050428787e-02,1.313610884549924196e-01,6.178327712884301021e-03,-3.025295967807024086e-03,1.844823931248035509e-01
3.949989997999599467e+01,6.314132416108311774e-02,1.313310752200052833e-01,6.171086104795591581e-03,-3.021138235014976265e-03,6.715188344546646482e-02
3.951190238047609427e+01,6.310508815692546236e-02,1.313010683184568372e-01,6.163857511858433259e-03,-3.016988197824366658e-03,-4.509621090077675643e-02
3.952390478095618676e+01,6.306890191597228079e-02,1.312710677500195933e-01,6.156641908897671558e-03,-3.012845840928552160e-03,-1.424311978927328415e-01
3.953590718143628635e+01,6.303276534633425743e-02,1.312410735143641205e-01,6.149439270783871488e-03,-3.008711149051059974e-03,3.122391339474191452e-01
3.954790958191637884e+01,6.299667835629196855e-02,1.312110856111590451e-01,6.142249572433353989e-03,-3.004584106945610601e-03,2.151365401300733282e-01
3.955991198239647844e+01,6.296064085429566026e-02,1.311811040400710504e-01,6.135072788808162980e-03,-3.000464699396065797e-03,-5.938398103549757945e-01
3.957191438287657093e+01,6.292465274896544281e-02,1.311511288007648490e-01,6.127908894916096576e-03,-2.996352911216442014e-03,5.740813550119308606e-03
3.958391678335667052e+01,6.288871394909116563e-02,1.311211598929031830e-01,6.120757865810675866e-03,-2.992248727250890021e-03,-1.754054304650984053e-01
3.959591918383676301e+01,6.285282436363251457e-02,1.310911973161469068e-01,6.113619676591177873e-03,-2.988152132373676252e-03,-8.249419028229486306e-02
3.960792158431686261e+01,6.281698390171888691e-02,1.310612410701548491e-01,6.106494302402600861e-03,-2.984063111489178906e-03,3.315089147434587269e-01
3.961992398479695510e+01,6.278119247264954406e-02,1.310312911545839787e-01,6.099381718435698159e-03,-2.979981649531869732e-03,-2.335732115447698709e-01
3.963192638527705469e+01,6.274544998589348666e-02,1.310013475690892382e-01,6.092281899926946936e-03,-2.975907731466307955e-03,-2.148510335681191319e-01
3.964392878575714718e+01,6.270975635108951007e-02,1.309714103133236274e-01,6.085194822158577696e-03,-2.971841342287116858e-03,4.843675975523374921e-01
3.965593118623724678e+01,6.267411147804620442e-02,1.309414793869382032e-01,6.078120460458543914e-03,-2.967782467018988558e-03,-1.012136858343479218e-01
3.966793358671733927e+01,6.263851527674194064e-02,1.309115547895821074e-01,6.071058790200556735e-03,-2.963731090716648434e-03,-5.293938336564223829e-02
3.967993598719743886e+01,6.260296765732484281e-02,1.308816365209024835e-01,6.064009786804045940e-03,-2.959687198464861207e-03,2.232684942038551112e-01
3.969193838767753135e+01,6.256746853011291298e-02,1.308517245805445595e-01,6.056973425734198113e-03,-2.955650775378418794e-03,-1.070274450859230592e-01
3.970394078815763095e+01,6.253201780559380918e-02,1.308218189681515653e-01,6.049949682501922811e-03,-2.951621806602107781e-03,2.426765869698362804e-03
3.971594318863772344e+01,6.249661539442510905e-02,1.307919196833648157e-01,6.042938532663884657e-03,-2.947600277310731109e-03,4.467019788498785560e-02
3.972794558911782303e+01,6.246126120743404619e-02,1.307620267258236824e-01,6.035939951822469514e-03,-2.943586172709048657e-03,2.775081172246883221e-01
3.973994798959791552e+01,6.242595515561776692e-02,1.307321400951655943e-01,6.028953915625819178e-03,-2.939579478031822783e-03,-3.271665956318633439e-01
3.975195039007801512e+01,6.239069715014308043e-02,1.307022597910259543e-01,6.021980399767798420e-03,-2.935580178543746761e-03,-1.705543661527933186e-01
3.976395279055810761e+01,6.235548710234669473e-02,1.306723858130383054e-01,6.015019379988026209e-03,-2.931588259539486419e-03,-2.929548780417273388e-02
3.977595519103820720e+01,6.232032492373500848e-02,1.306425181608341646e-01,6.008070832071844489e-03,-2.927603706343627227e-03,1.786711747438077813e-01
3.978795759151829969e+01,6.228521052598428448e-02,1.306126568340431893e-01,6.001134731850350269e-03,-2.923626504310684708e-03,-1.317407945438943129e-01
3.979995999199839929e+01,6.225014382094049697e-02,1.305828018322929829e-01,5.994211055200363535e-03,-2.919656638825081883e-03,8.935331337787344452e-02
3.981196239247849178e+01,6.221512472061948434e-02,1.305529531552092892e-01,5.987299778044457600e-03,-2.915694095301147541e-03,-1.057532578088744707e-01
3.982396479295859137e+01,6.218015313720678949e-02,1.305231108024157982e-01,5.980400876350931358e-03,-2.911738859183092380e-03,-8.190956768531200416e-02
3.983596719343868386e+01,6.214522898305782639e-02,1.304932747735343679e-01,5.973514326133835296e-03,-2.907790915945005980e-03,2.519062721270476368e-01
3.984796959391878346e+01,6.211035217069769965e-02,1.304634450681848024e-01,5.966640103452944613e-03,-2.903850251090836845e-03,-5.008106731295167841e-02
3.985997199439887595e+01,6.207552261282139883e-02,1.304336216859850184e-01,5.959778184413788704e-03,-2.899916850154391976e-03,5.894203029951403661e-01
3.987197439487897554e+01,6.204074022229360413e-02,1.304038046265509621e-01,5.952928545167620808e-03,-2.895990698699314313e-03,6.895893714878865988e-02
3.988397679535906803e+01,6.200600491214888071e-02,1.303739938894966643e-01,5.946091161911447494e-03,-2.892071782319077539e-03,2.222778940797854597e-01
3.989597919583916763e+01,6.197131659559147049e-02,1.303441894744341023e-01,5.939266010887998305e-03,-2.888160086636962654e-03,1.455198699624744019e-01
3.990798159631926012e+01,6.193667518599550031e-02,1.303143913809733934e-01,5.932453068385759587e-03,-2.884255597306072724e-03,-3.140831748866615980e-01
3.991998399679935972e+01,6.190208059690480852e-02,1.302845996087226843e-01,5.925652310738937188e-03,-2.880358300009286474e-03,-3.109243397679798959e-01
3.993198639727945221e+01,6.186753274203308367e-02,1.302548141572882068e-01,5.918863714327494627e-03,-2.876468180459277810e-03,9.455866960314418534e-02
3.994398879775955180e+01,6.183303153526373275e-02,1.302250350262741108e-01,5.912087255577115792e-03,-2.872585224398478514e-03,-2.240317374402999440e-01
3.995599119823964429e+01,6.179857689065001297e-02,1.301952622152827699e-01,5.905322910959242243e-03,-2.868709417599091694e-03,-1.124061969962840690e-01
3.996799359871974389e+01,6.176416872241489997e-02,1.301654957239144761e-01,5.898570656991035908e-03,-2.864840745863051451e-03,-7.016866499105911537e-02
3.997999599919983638e+01,6.172980694495123349e-02,1.301357355517676617e-01,5.891830470235413786e-03,-2.860979195022040223e-03,-1.862507374451556341e-01
3.999199839967993597e+01,6.169549147282155088e-02,1.301059816984387052e-01,5.885102327301017580e-03,-2.857124750937457564e-03,2.337964404861126999e-01
4.000400080016002846e+01,6.166122222075827441e-02,1.300762341635221253e-01,5.878386204842242328e-03,-2.853277399500422744e-03,1.529569010951303543e-01
4.001600320064012806e+01,6.162699910366351008e-02,1.300464929466104425e-01,5.871682079559204306e-03,-2.849437126631739620e-03,3.210625320683688222e-02
4.002800560112022055e+01,6.159282203660923494e-02,1.300167580472942341e-01,5.864989928197778327e-03,-2.845603918281923526e-03,1.093979480869061160e-01
4.004000800160032014e+01,6.155869093483714444e-02,1.299870294651621627e-01,5.858309727549558706e-03,-2.841777760431149664e-03,-1.842069595698004880e-01
4.005201040208041263e+01,6.152460571375878429e-02,1.299573071998009199e-01,5.851641454451895694e-03,-2.837958639089266984e-03,1.720466050867695551e-01
4.006401280256051223e+01,6.149056628895541859e-02,1.299275912507951714e-01,5.844985085787863383e-03,-2.834146540295778231e-03,-1.729611716625744089e-01
4.007601520304060472e+01,6.145657257617816865e-02,1.298978816177277507e-01,5.838340598486289196e-03,-2.830341450119840813e-03,3.093625706236358130e-01
4.008801760352070431e+01,6.142262449134786029e-02,1.298681783001794654e-01,5.831707969521723531e-03,-2.826543354660226038e-03,-1.364021150673438432e-01
4.010002000400079680e+01,6.138872195055519038e-02,1.298384812977292080e-01,5.825087175914472719e-03,-2.822752240045345567e-03,-1.137849029853538058e-01
4.011202240448089640e+01,6.135486487006056727e-02,1.298087906099539002e-01,5.818478194730564330e-03,-2.818968092433205876e-03,2.301236469907794735e-01
4.012402480496098889e+01,6.132105316629424263e-02,1.297791062364285208e-01,5.811881003081781870e-03,-2.815190898011430808e-03,1.270359071558450625e-01
4.013602720544108848e+01,6.128728675585620039e-02,1.297494281767260782e-01,5.805295578125631815e-03,-2.811420642997213004e-03,-1.937819445604105906e-01
4.014802960592118097e+01,6.125356555551627474e-02,1.297197564304176653e-01,5.798721897065373977e-03,-2.807657313637339485e-03,1.179516978940601535e-01
4.016003200640128057e+01,6.121988948221400439e-02,1.296900909970723770e-01,5.792159937149992006e-03,-2.803900896208153925e-03,-2.928260654018095561e-03
4.017203440688137306e+01,6.118625845305881300e-02,1.296604318762574204e-01,5.785609675674223754e-03,-2.800151377015560553e-03,8.725841502077885149e-04
4.018403680736147265e+01,6.115267238532980099e-02,1.296307790675379767e-01,5.779071089978532645e-03,-2.796408742395002037e-03,1.212185111428513568e-01
4.019603920784156514e+01,6.111913119647595372e-02,1.296011325704773953e-01,5.772544157449131970e-03,-2.792672978711462518e-03,1.207730303396172405e-01
4.020804160832166474e+01,6.108563480411596108e-02,1.295714923846368882e-01,5.766028855517961460e-03,-2.788944072359443322e-03,2.013254522365037213e-01
4.022004400880175723e+01,6.105218312603837016e-02,1.295418585095759190e-01,5.759525161662714179e-03,-2.785222009762959930e-03,9.412063014874959277e-02
4.023204640928185682e+01,6.101877608020143950e-02,1.295122309448518139e-01,5.753033053406807901e-03,-2.781506777375528094e-03,6.304570411477655734e-02
4.024404880976194931e+01,6.098541358473329871e-02,1.294826096900201229e-01,5.746552508319411993e-03,-2.777798361680155603e-03,-2.249637537200666060e-02
4.025605121024204891e+01,6.095209555793177497e-02,1.294529947446343143e-01,5.740083504015421403e-03,-2.774096749189326663e-03,2.971101440110702208e-01
4.026805361072214140e+01,6.091882191826455961e-02,1.294233861082459691e-01,5.733626018155483541e-03,-2.770401926444999302e-03,-1.580668248443739266e-01
4.028005601120224100e+01,6.088559258426608917e-02,1.293937837804059743e-01,5.727180028420281871e-03,-2.766713880002382667e-03,3.802507445212491843e-01
4.029205841168233349e+01,6.085240747359527830e-02,1.293641877606765134e-01,5.720745512279206205e-03,-2.763032596281746970e-03,4.344959351033550465e-01
4.030406081216243308e+01,6.081926650503608617e-02,1.293345980486054481e-01,5.714322447493419034e-03,-2.759358061883294445e-03,4.318247102683463456e-01
4.031606321264252557e+01,6.078616959787740831e-02,1.293050146437344505e-01,5.707910811954214868e-03,-2.755690263489398578e-03,-2.943770165376532674e-02
4.032806561312262517e+01,6.075311667155509215e-02,1.292754375456035276e-01,5.701510583592845835e-03,-2.752029187808253344e-03,4.192605406746722219e-01
4.034006801360271766e+01,6.072010764565208968e-02,1.292458667537511041e-01,5.695121740380554645e-03,-2.748374821573879283e-03,2.281216349957235767e-01
4.035207041408281725e+01,6.068714243989831864e-02,1.292163022677137729e-01,5.688744260328542496e-03,-2.744727151546107018e-03,2.129993199948306826e-01
4.036407281456290974e+01,6.065422097417080827e-02,1.291867440870266837e-01,5.682378121487999430e-03,-2.741086164510568579e-03,6.574024202604136224e-01
4.037607521504300934e+01,6.062134316849353971e-02,1.291571922112230986e-01,5.676023301950073978e-03,-2.737451847278687001e-03,3.837226495802113085e-02
4.038807761552310183e+01,6.058850894303761253e-02,1.291276466398348366e-01,5.669679779845906986e-03,-2.733824186687667211e-03,1.134959948753946901e-01
4.040008001600319432e+01,6.055571821812109207e-02,1.290981073723919126e-01,5.663347533346596921e-03,-2.730203169600487357e-03,-2.525064273546079319e-01
4.041208241648329391e+01,6.052297091420908576e-02,1.290685744084227038e-01,5.657026540663221553e-03,-2.726588782905879291e-03,-4.453589715411249150e-01
4.042408481696338640e+01,6.049026695191378478e-02,1.290390477474539777e-01,5.650716780046841428e-03,-2.722981013518339845e-03,5.698648639075458433e-02
4.043608721744348600e+01,6.045760625199434607e-02,1.290095273890107808e-01,5.644418229788475579e-03,-2.719379848378093104e-03,8.525006793322198462e-02
4.044808961792357849e+01,6.042498873535703113e-02,1.289800133326165499e-01,5.638130868219133618e-03,-2.715785274451115987e-03,1.405549712100818416e-01
4.046009201840367808e+01,6.039241432305506030e-02,1.289505055777930009e-01,5.631854673709783647e-03,-2.712197278729084043e-03,6.028687697190762695e-02
