dIdt,T,emf,emf_noisy
1.535782849716752571e+04,3.279078229781161440e+02,1.237354669729951173e-01,1.236413281906013906e-01
5.469138920773030986e+04,3.531451860048142066e+02,1.071720652430970533e-01,1.089940779160999546e-01
1.509215953591663492e+03,2.794392854976609328e+02,1.613521444923295134e-02,1.727803256039436852e-02
1.048634733546420466e+04,3.680662477289242815e+02,1.085395818611152863e-01,1.079757318082199130e-01
2.035707590760873063e+04,3.315648932484692182e+02,1.342182020850721247e-01,1.351832189054231748e-01
2.111959776765774677e+03,2.879857738188731560e+02,2.287308693460875578e-02,2.019634421079605224e-02
2.467737224091893950e+04,3.674832455767933652e+02,1.440350420996949210e-01,1.414427496568115838e-01
2.081806927777323654e+04,3.703996568895454402e+02,1.435535837087718314e-01,1.428490941702472428e-01
8.276092222567165663e+03,3.425330019904948813e+02,8.811347700442422048e-02,9.086588806224334125e-02
3.876351029592227860e+04,2.796304092155122589e+02,1.119643846641289880e-01,1.104775144948674515e-01
1.014843500842402591e+03,3.529004780458648156e+02,1.239938788070018942e-02,1.120888953033213203e-02
7.192519208941656689e+04,3.524678227546423273e+02,9.002999863696149740e-02,9.336629989639758098e-02
1.520328607618437218e+03,3.140122653824048484e+02,1.733390032518135684e-02,1.742672997014817551e-02
3.471507594454742502e+04,3.373308041624367206e+02,1.290598718120237187e-01,1.290673522559046271e-01
2.053540358003596339e+03,2.979331059172685627e+02,2.266809108039431753e-02,2.057387716364279806e-02
1.055768403938814799e+03,3.326568771811207625e+02,1.246243232896086794e-02,1.258937385746199296e-02
1.565230306711249250e+04,3.687408154768468194e+02,1.334080600166713537e-01,1.346002746841100939e-01
1.254287406044867021e+04,3.334304627391944109e+02,1.138348526087353541e-01,1.137283614549039479e-01
3.075721918094709326e+04,3.413367637050871508e+02,1.342319289168973917e-01,1.357660445558754869e-01
5.285439692265883059e+04,2.854154115875364823e+02,9.727811059601744470e-02,9.794081805223396608e-02
8.552845683791656484e+03,3.431752387634240904e+02,9.041569587147489651e-02,9.252117187907119011e-02
1.123662367276762961e+04,3.148384356464372900e+02,1.035223846753771521e-01,1.051805324769764377e-01
1.500037896860134606e+04,3.432750489087461006e+02,1.258633151332066158e-01,1.256013766002712639e-01
4.646163559523006370e+03,3.207867356397823073e+02,5.188007053224130694e-02,5.362396920727235256e-02
3.999496470809479797e+04,3.577343375275295330e+02,1.266642113820127535e-01,1.302790133782944504e-01
3.354979736126217904e+04,3.674273503734582391e+02,1.369734992050911371e-01,1.375858358662336578e-01
2.077538849824679346e+03,3.203641818174758669e+02,2.388156856463624286e-02,2.144499471330400114e-02
2.405035594814440628e+04,3.563259821603655269e+02,1.415280324521556166e-01,1.419145646885575096e-01
2.685207374862864526e+03,3.168350038543557048e+02,3.053063148306031996e-02,3.013620241028631269e-02
3.700805387829413121e+03,3.655523926395584340e+02,4.521377243000482965e-02,5.040003135432059161e-02
1.407842389463420659e+04,2.958504775174455403e+02,1.126553969677622086e-01,1.141673875323248183e-01
7.591369973994674183e+03,2.819010716792374183e+02,7.387545716492746606e-02,7.166289391612080950e-02
1.431495799838559651e+04,3.619781608558628250e+02,1.273015389951850929e-01,1.269243106649358133e-01
2.970273865577049037e+03,3.187320053561170425e+02,3.379569042645134275e-02,3.671698384899194090e-02
3.288435476314242987e+04,3.198338275717677561e+02,1.272734271739366652e-01,1.249462503975268535e-01
1.671044057779869945e+03,3.354656453653367407e+02,1.976944555114796068e-02,1.878016239644300645e-02
1.036195427327077368e+03,2.735533949963325426e+02,1.097248257287052053e-02,1.096752557673824451e-02
2.582422287853487887e+03,3.463072996117180082e+02,3.092856856072298544e-02,3.062264388246585881e-02
1.012983461561046170e+04,3.646114719356248770e+02,1.055311547047070447e-01,1.043339222315011472e-01
5.027797500134836446e+04,3.654956197406304454e+02,1.146639739821919551e-01,1.149132103740641564e-01
4.782829796294933658e+03,3.508883205361816522e+02,5.610964748579707478e-02,5.327291676760328304e-02
1.496201670614752402e+03,2.869338648753234793e+02,1.622840790129507355e-02,1.505404483492939725e-02
9.399646745361883950e+04,2.917083201184303789e+02,6.775993116911097069e-02,6.654384889236529543e-02
2.316892596373980268e+04,3.617900553087556546e+02,1.427325449911432675e-01,1.421094239383458302e-01
3.682568695360790116e+03,3.576622947430118984e+02,4.442467635290812955e-02,4.380383996361643384e-02
2.855433497384402926e+03,2.866731507516607849e+02,3.066370698834468278e-02,3.063292452373060637e-02
1.995581012033675961e+03,3.185580011764773758e+02,2.287808547137403295e-02,2.215461855641366259e-02
1.671523675420917471e+03,3.038144541171440096e+02,1.869426079194581175e-02,1.782924949889642952e-02
2.741208960421981828e+04,3.072850982348152797e+02,1.290539845892378912e-01,1.297444427982139548e-01
1.703790267080880994e+03,3.495041424462882560e+02,2.063917106023031856e-02,2.240548281433244263e-02
2.286700369594035146e+04,2.802363850966329437e+02,1.236385066533451371e-01,1.255274653862596956e-01
6.371711388005917797e+03,3.704672963539090915e+02,7.470916377554426280e-02,7.236874344859475783e-02
1.798690107935053311e+04,3.167345836606088483e+02,1.276047036295293036e-01,1.280618727447018212e-01
5.440124877942723288e+03,3.160898236827711116e+02,5.936416242167892598e-02,6.081979162837222730e-02
1.714252525034113660e+03,3.388887409992232733e+02,2.039532308361676274e-02,1.982296765142204167e-02
1.001736640137619020e+03,3.679897910337941198e+02,1.254631752775088073e-02,1.344106317802053890e-02
4.658642264464288746e+04,3.214318799631773800e+02,1.110592513297670170e-01,1.105792085282334691e-01
4.502332712441432523e+04,3.453572556052944833e+02,1.176077515035676702e-01,1.183202544483871188e-01
1.821088782847067932e+03,3.393615486999599398e+02,2.167107729164945845e-02,1.858386259305891061e-02
3.552035585046584856e+03,3.632502374978432726e+02,4.331534946691267124e-02,4.419536066079249315e-02
8.143594362767731582e+03,3.532478359415977138e+02,8.861444841395525740e-02,8.760724311650132379e-02
7.475824420420687238e+04,3.267997416145640273e+02,8.414032232086510188e-02,8.262613814779701249e-02
5.422546701138428034e+03,3.360569432075743066e+02,6.129973241191984112e-02,6.065669831925016298e-02
1.306711471736528802e+04,3.491482111383306801e+02,1.194080791276087294e-01,1.213353252289020578e-01
1.038056142832113437e+03,3.703905745173481137e+02,1.305014284421333187e-02,1.489072674449246937e-02
1.314159174959912434e+03,3.345869026612504626e+02,1.554953323602913280e-02,1.600043322771457777e-02
2.992307568481985072e+04,2.784437013087971309e+02,1.206638758519431448e-01,1.223452949652451827e-01
1.061187046124397966e+04,2.919639767990842074e+02,9.582450017548588272e-02,9.496335360600655084e-02
1.352924721588072543e+03,2.850373108130201558e+02,1.463072347233380227e-02,1.209355831843070966e-02
2.790493110846776472e+04,3.606628531189095952e+02,1.410022881316612964e-01,1.372230208096779647e-01
2.548431030163624655e+03,3.647269244835110271e+02,3.147497179037594267e-02,3.136319997062636533e-02
6.364166348148796533e+04,2.996539822637950579e+02,8.921916053020970128e-02,8.887614539534990921e-02
9.464145670919450640e+04,2.855857705818542058e+02,6.670588687981865439e-02,6.672747992805169726e-02
7.928477298855956178e+04,3.626827143670202531e+02,8.566597968324880796e-02,8.574990063709564403e-02
2.314403194352539231e+03,3.295846677312448492e+02,2.699379051981231487e-02,2.937860252598894356e-02
1.529535541342913348e+04,3.649256474514518231e+02,1.314444582167750841e-01,1.295522274623214509e-01
5.691757328370754112e+04,3.304045425133288632e+02,1.008270187338868723e-01,9.922678033179688217e-02
1.782162824699669000e+04,3.367535466997222215e+02,1.318094604957595339e-01,1.355896274695209680e-01
1.365143016977826846e+03,3.390673647693023440e+02,1.627397481220037995e-02,1.775827653896735678e-02
3.325622964923154541e+03,3.680689194412013308e+02,4.098262621452095772e-02,4.032558414806473174e-02
2.196495098322996637e+04,3.144160864202956418e+02,1.313574429801206978e-01,1.272270263579257099e-01
5.751497856990834407e+03,3.267591260700388602e+02,6.354772869371201616e-02,6.179133560146028020e-02
2.122771145750030882e+03,3.157386587287191446e+02,2.419403764173579802e-02,2.341734047012669975e-02
1.352254665998130258e+04,3.105274508169299565e+02,1.135734976329254436e-01,1.133474347831128631e-01
5.089949171044017567e+04,3.407030927641566223e+02,1.094315779442104758e-01,1.097518852015265944e-01
2.295273458759831556e+04,2.871706759538828919e+02,1.252925997748250697e-01,1.247775442068250057e-01
3.372963981575129310e+03,3.458394811962764948e+02,4.004730230505811062e-02,4.227896918298770790e-02
2.428488443532189649e+03,2.863960167231014111e+02,2.616159682840100281e-02,2.372622796596942849e-02
1.663422296681445232e+03,3.309040802272459700e+02,1.952555740577160276e-02,1.889432867138681610e-02
3.545145472772288485e+03,3.337273178770749951e+02,4.114655691854004343e-02,3.972343583290416369e-02
1.523088360776061745e+04,3.236416442877909390e+02,1.224250561578547059e-01,1.239065268959594623e-01
6.631826016742816137e+04,2.773661515636090371e+02,8.343504524424140423e-02,8.372164040543482455e-02
3.446143772359414925e+03,3.035972534801296092e+02,3.795560288305648705e-02,3.946506400406779580e-02
3.119293268492696370e+04,2.877268053281679840e+02,1.217184645680587096e-01,1.218047260052391306e-01
7.929502315118444676e+04,2.976808156541544008e+02,7.691199738955556420e-02,8.434727830398545956e-02
5.399923345532454732e+03,2.943301411169503012e+02,5.667357211042124698e-02,5.804652003196640597e-02
3.533271866227276041e+04,2.977378831152441876e+02,1.197400742939782187e-01,1.181664541907519184e-01
9.654279539518227102e+04,3.561387389916937423e+02,7.405582647757252834e-02,7.397646201585215964e-02
3.072235320118446452e+03,3.011435683232800784e+02,3.382517334950828347e-02,3.295459067046582063e-02
1.246220755858616212e+04,3.581973226012206624e+02,1.182622287689673590e-01,1.197103589158803327e-01
5.628982992212320823e+04,2.850292648969228253e+02,9.370907129723261841e-02,9.558414818815871850e-02
1.889251344800431525e+03,2.881332107698972322e+02,2.049564540902580265e-02,2.119737562583061743e-02
1.417837987536776836e+03,3.439034545507418557e+02,1.703780454560798949e-02,1.661701231857846614e-02
1.890833711768581998e+04,2.902111870290888191e+02,1.229996416546867977e-01,1.216054581341687590e-01
1.541623440236476927e+04,3.535403486825828168e+02,1.294113823549966902e-01,1.325638608059613865e-01
6.503641540194813570e+04,2.794885022452219800e+02,8.482238243232854968e-02,8.700379367469873726e-02
2.072674424806246680e+04,3.665564576402680359e+02,1.425953428403645418e-01,1.366869493838087368e-01
6.515427820309154777e+04,3.062102659327455854e+02,8.891507048705109273e-02,8.900244215166444595e-02
1.107248113551144706e+04,3.387795415779418704e+02,1.069802374553681240e-01,1.052561056379896498e-01
1.788173226458941645e+04,3.066814711872664247e+02,1.251390765881529865e-01,1.243440162066537791e-01
4.431940758135098440e+04,3.312620179200317239e+02,1.157661534715978963e-01,1.191110832501473815e-01
6.683827811611070501e+03,3.471475248097208350e+02,7.486107481141356101e-02,7.255514251246118762e-02
6.484779094604373313e+03,2.851447962124388482e+02,6.532215813880938582e-02,6.320340688044286115e-02
2.502468767915642820e+04,3.513327735797818718e+02,1.402418399043379449e-01,1.451152342932841843e-01
1.320849889509625200e+03,3.214236339529959992e+02,1.527322570856326327e-02,1.429076667488997365e-02
8.395111527304552510e+03,3.167038260902399998e+02,8.516005386046109071e-02,8.466029733771184007e-02
1.988813997124349726e+03,3.598653352405913211e+02,2.446858496313501080e-02,2.673086677715821174e-02
8.538134848625895756e+03,3.657504665220475317e+02,9.373770541227652298e-02,9.269698746917107157e-02
1.063981405831379334e+03,2.897544359715877818e+02,1.162210699985498363e-02,1.167589087661798780e-02
1.264843502391711581e+03,3.454498626458518515e+02,1.524877710418027187e-02,1.572495508580325912e-02
1.182433670353470370e+04,3.702132428707291183e+02,1.171393459650538066e-01,1.199438629990277755e-01
4.081168055623104010e+03,2.926045254698992721e+02,4.367497439895727529e-02,4.043270423741895936e-02
2.576784720085811568e+04,3.644337052288178143e+02,1.430315855660876656e-01,1.413553977063451705e-01
1.313932262361386165e+04,3.551704153792543934e+02,1.209398633863741079e-01,1.206762243909277749e-01
9.373777374779134334e+03,3.634184749317784622e+02,9.990677541356499103e-02,1.017227631980665015e-01
5.208831235609553551e+04,3.386853342498245070e+02,1.076642172636261691e-01,1.063760455832303276e-01
1.255188158883770257e+03,2.878219242995028821e+02,1.365127487238779018e-02,1.457400457255477594e-02
7.441488480241564685e+04,3.136486464921684956e+02,8.254084259485958142e-02,8.151246695772385031e-02
1.475887679461097832e+03,3.185118933018255234e+02,1.696660671433487463e-02,1.617662842607358459e-02
1.248559690966405924e+03,3.224815663997936781e+02,1.446849783840875418e-02,1.701663846883868028e-02
8.385613806264793675e+04,2.753897113032967923e+02,7.111162982989545356e-02,7.063985765927684179e-02
2.110303780207305408e+03,2.788071814990217945e+02,2.245719300404224600e-02,2.838039520249519346e-02
8.394971873278127532e+03,3.655289296536989241e+02,9.252594057186108722e-02,9.324448985033596815e-02
5.356804860335716512e+03,2.745994124057679642e+02,5.418828029446259159e-02,5.643997995308363408e-02
3.445444212835281178e+03,2.895552599159751708e+02,3.696911935339569633e-02,3.845319965388681316e-02
1.058921901950400752e+04,3.549626864822555490e+02,1.069086423113166096e-01,1.037966531184230518e-01
5.788152822235157510e+04,3.517480981810477374e+02,1.033639046255058619e-01,1.002834648108261589e-01
7.057185343115223986e+03,3.159728594221021467e+02,7.419020980629058293e-02,7.516456118412662146e-02
1.817366750014706122e+04,2.771678884561696918e+02,1.189096251231888252e-01,1.166980336010298158e-01
8.143051161275012419e+04,3.109276699161809461e+02,7.730623978831280274e-02,7.621086491252594686e-02
7.932471016847190185e+03,3.316776218649923749e+02,8.372346881359631066e-02,8.305043057114434857e-02
4.474005370274266170e+03,2.809194853902313866e+02,4.654636215702352697e-02,4.471246457452219408e-02
9.267860326525837081e+03,3.533200202753392318e+02,9.748108293850571426e-02,9.984761859087622204e-02
3.923723519178394781e+04,3.346482957730944463e+02,1.229099341894211300e-01,1.244680359743674386e-01
2.382318642460951742e+04,3.477140176555717517e+02,1.395380353295068154e-01,1.398875922328415011e-01
8.432378213771218725e+04,3.705313740960708060e+02,8.312322315654797900e-02,8.424565867659986051e-02
4.744967212179979470e+03,3.137397956011490692e+02,5.223369535354916576e-02,5.042004353545546935e-02
7.453722933246986941e+04,3.334330583470582496e+02,8.524080391184468697e-02,8.698964954910327896e-02
5.772078513619584555e+03,3.518123517081135674e+02,6.653116505996169161e-02,6.482989480873890820e-02
1.070087938946572422e+03,2.864440216471953136e+02,1.161544919159521530e-02,1.473737831233277139e-02
1.944421261132127620e+04,3.635214141035573334e+02,1.404934061959547953e-01,1.391576504788279711e-01
7.518396925775782438e+04,3.373951239908203092e+02,8.530025410523715823e-02,8.419063259778407360e-02
2.999445213392065853e+03,3.374479420872736455e+02,3.525046930166737813e-02,3.757989545249950519e-02
6.282794724221478100e+04,3.053046530944960750e+02,9.085453441294366606e-02,9.215304539348223578e-02
4.805642019343093125e+04,2.833976211498215889e+02,1.020958802436444240e-01,1.001861750044702876e-01
4.346226375088272107e+03,3.073593444670469239e+02,4.760670700252282034e-02,4.881430055459979461e-02
3.694917228990607691e+04,3.277044541789465484e+02,1.243072620955232022e-01,1.243060184979451060e-01
4.473274551025121582e+03,3.551800651367214527e+02,5.312923325633060745e-02,5.316596061160284298e-02
1.791626822597589126e+04,3.373582499548422220e+02,1.321258109867819164e-01,1.333659601856343746e-01
