N,mu,t_dwell,T,F_max,F_max_noisy
4.710246897683501999e+01,7.565027991322850198e-01,8.046311651339119635e+03,3.261617777341313058e+02,6.879816165265566497e+01,6.864205396118984481e+01
2.333234895004109077e+00,3.005266158295268886e-01,2.520896717188846310e+02,3.985730477133314480e+02,3.210285165047957356e+00,3.218352746562408218e+00
6.050821307314378394e+00,6.346991758751110435e-01,1.819807381582230832e+01,3.198199780979044817e+02,9.621845557216751388e+00,9.693272254460199022e+00
5.410245100431393439e+01,7.832794572243748643e-01,1.068612107487135532e+00,3.812606193926285414e+02,6.016988626682898200e+01,6.059056382192508039e+01
3.123383169349159516e+01,3.176271528193955751e-01,1.747292651710843359e+01,3.925504657498696588e+02,2.704554424421783665e+01,2.655920371998708873e+01
7.084836775792047092e+01,7.486022313729070454e-01,1.495942163391238466e+02,3.850569301157252653e+02,8.253887118009902224e+01,8.228744300113764609e+01
5.636936233456766843e+01,6.930224922755263695e-01,3.697736634398422666e+02,3.674806831649168544e+02,6.763541638478683637e+01,6.759587053546988500e+01
4.910977442779788049e+01,7.425108495906707073e-01,1.635451715771860961e+02,3.176863093047847428e+02,6.218518149735267286e+01,6.245757966502790026e+01
8.597864418989939850e+01,5.941120054989470489e-01,4.544991534901903663e+00,3.876970335510446262e+02,7.148552531492811113e+01,7.129229956286873460e+01
5.886087262103524509e+00,2.889315457970174084e-01,7.521516796737240895e+01,2.965472712137309372e+02,7.318880318352388947e+00,7.457289773377437037e+00
9.364716078235855434e+01,4.438918789530110209e-01,2.386566944499605114e+01,3.620697809853901390e+02,6.509601170629852618e+01,6.494175536072816612e+01
9.368138712344892483e+00,4.730713598109532736e-01,8.120846502705637249e+03,3.008763908986648516e+02,1.441651320492597499e+01,1.429801646168678175e+01
5.772260838728717758e+00,4.968893983987622276e-01,9.201634173854939647e+00,3.866217149501100607e+02,8.232611258524169529e+00,8.614832353088658579e+00
9.621497544087395681e+01,2.143382678197808255e-01,5.219462712274666046e+03,3.856019409755617744e+02,4.936792160504799654e+01,4.929715577945520266e+01
1.705507635633162522e+01,2.348430889941307276e-01,6.032986806973814055e+03,2.756082593379454693e+02,1.805406046915005192e+01,1.894254079891799236e+01
4.673895264757259582e+01,7.551735779221937506e-01,2.810864529313524258e+02,2.914495905051709883e+02,6.156250037592822366e+01,6.167028276769945450e+01
3.708083838805718102e+01,2.095964744346077158e-01,1.623853240278368659e+01,3.658202420255983043e+02,2.571820328458634819e+01,2.605595823337950634e+01
2.759363850862285261e+01,2.993315594958510517e-01,3.076694634494513139e+02,3.031946755096579977e+02,2.595462978223644868e+01,2.617724182731011595e+01
5.173076458553386914e+01,6.917761188935334093e-01,4.151212623975279712e+03,2.807554262981764168e+02,6.783434609172593355e+01,6.736754771279190379e+01
8.824572946036192889e+01,6.724885890862863924e-01,9.953299494497480282e+02,2.907389264940226212e+02,9.543847427061567146e+01,9.497640829841371612e+01
4.300726041204616479e+01,4.578371565326127546e-01,6.764570230425703130e+02,3.345829334667903368e+02,4.358208919513315749e+01,4.372824190180856618e+01
6.334240761448448609e+01,2.250073307370180076e-01,5.442254632133528780e+00,3.750693567425616379e+02,3.402411456336801621e+01,3.369237583504416733e+01
9.558396458794439354e+01,4.275660194970856143e-01,9.170150077552907533e+03,3.978335943281437039e+02,7.781834304841228800e+01,7.765403681704425765e+01
4.552072045191502525e+01,5.520657311899542785e-01,1.068357754116900367e+02,2.843282759652583422e+02,4.780288695994420323e+01,4.770193122357640902e+01
3.320947680231081733e+01,2.475169123413882011e-01,2.254131095366304294e+01,3.841006723917476506e+02,2.573094362741464636e+01,2.545585899003944519e+01
4.886548426147871282e+01,6.819201216520354158e-01,1.611266858906779831e+01,2.596217978322106319e+02,5.403475040346685176e+01,5.438973075132242485e+01
7.988807068652241128e+01,5.698897746385667151e-01,1.078764944131887205e+03,2.830454489623712675e+02,7.827158070978127569e+01,7.850529597752321820e+01
6.916149253823803633e+01,6.482841059334305545e-01,7.181384733403715970e+00,2.866673891152718170e+02,6.552430837796919150e+01,6.557674191346939097e+01
9.633452883752423190e+01,7.851882445764248875e-01,1.021924781046537767e+01,3.702221455504400751e+02,9.865072373858401988e+01,9.881908906659180047e+01
3.447354418160349354e+01,4.444387736068945438e-01,1.691839010104494491e+03,2.776443163177737006e+02,3.760464810144658543e+01,3.733260032873253209e+01
9.368247564236270364e+01,5.625983500823495964e-01,5.200928508544957651e+01,3.753817822070265606e+02,7.924017190090529539e+01,7.950249874649408355e+01
3.868594537862366423e+01,6.728741102486814896e-01,1.532059643449151167e+02,2.532634342800766376e+02,4.845362861986289005e+01,4.819843808217947156e+01
2.456263721194964056e+00,2.806641298831719089e-01,2.626485605591526564e+02,3.885592306056790903e+02,3.312900225346960159e+00,3.781189593457593645e+00
6.479512287889160405e+01,7.431284846213441764e-01,4.240738398775473001e+02,3.095978770021596915e+02,7.906469077030897097e+01,7.886432741273993940e+01
9.386819987988505432e+01,5.863707439449218350e-01,2.910759239124768527e+01,3.110293050028266748e+02,7.983912766904163050e+01,7.967268444292366780e+01
2.461352621840293509e+01,5.866876525236420781e-01,3.972448240036909883e+00,2.841835308998672645e+02,2.911095627297136446e+01,2.946037019559618386e+01
9.000856708383720672e+01,3.938279185669764648e-01,7.533906487356805428e+02,3.849894956108067845e+02,6.537450052574061488e+01,6.556927717282140122e+01
8.424669510780248061e+01,2.623857268989295832e-01,1.569664172361077590e+02,2.770675341871174169e+02,4.633682202160471064e+01,4.605036623572858900e+01
3.258656097802099794e+01,4.061560668022817233e-01,7.016036173208793116e+03,3.102479224810857659e+02,3.579524111033408929e+01,3.597638014314563293e+01
7.859643334655278579e+01,5.282267250736792930e-01,2.026600738011439944e+03,3.642722581429185880e+02,7.506222430486150188e+01,7.506203776522478677e+01
3.320596493207806077e+01,6.930803908203289065e-01,1.634607521666462615e+00,3.061149935734658243e+02,3.918434063641718978e+01,3.918984973970802344e+01
6.303575400620741931e+01,5.861494997290535025e-01,2.805854354836713860e+00,2.618807398888948796e+02,5.590611045210562224e+01,5.609213283193349042e+01
5.049217684098359626e+01,3.393510854894459250e-01,3.248528953191828350e+03,2.777272341273163079e+02,4.262461787065721808e+01,4.280996642563471255e+01
2.149780734885827016e+01,3.021801927511861829e-01,5.044369500311782758e+03,3.212207079751123047e+02,2.327356384811889356e+01,2.357973544258218723e+01
4.355719708973786908e+01,3.367018837169978296e-01,7.221910167387403590e+02,2.886840759658074376e+02,3.732004439928915929e+01,3.746540317752693028e+01
4.068358105216724852e+01,5.401309581770401547e-01,8.050886502744530162e+02,3.378742656883875384e+02,4.639498496043218267e+01,4.649372577677041107e+01
8.859222667675108909e+00,2.896722187183493058e-01,8.364648195095664050e+03,2.721164075008451846e+02,1.144298981456360664e+01,1.141341194904811651e+01
8.801701979779633689e+01,4.627755503113931690e-01,8.759121219127800728e+00,3.565505014970961497e+02,6.214699325847893618e+01,6.259681961961932473e+01
3.027618673976078156e+01,6.940144147032707433e-01,1.142606206297621663e+00,3.445940928179888942e+02,3.648926355451899184e+01,3.625631892014209967e+01
3.290302132805798152e+01,3.061278002994891612e-01,2.660832483652708635e+00,3.874723550361109687e+02,2.650453073117134295e+01,2.707905691877321885e+01
9.542148976708843122e+01,4.556947145897645157e-01,5.122345936553460710e+00,3.593993900706774411e+02,6.397759577390798569e+01,6.463348422545743688e+01
4.035723420423730801e+01,4.052262064245736872e-01,9.053117561256120098e+03,3.694666807031666167e+02,4.174997877509394328e+01,4.240185487758928673e+01
4.016999069661631694e+01,6.875706141182702513e-01,2.729721268778432204e+03,2.718085788148567872e+02,5.512985094583272883e+01,5.508982792874731160e+01
8.429623398999285655e+01,4.570413037732828920e-01,2.912117771726732585e+00,2.749066437122357911e+02,5.788424400293995120e+01,5.851726285773366953e+01
3.520162667957773550e+01,3.834573810527629467e-01,1.479109794614021212e+01,3.769777472502684645e+02,3.152162519667372109e+01,3.186793021139966697e+01
9.535308987304063066e+01,2.956897279447399662e-01,4.940811467480015381e+03,3.282528219619402989e+02,5.926827933568730344e+01,5.959189540640686999e+01
4.812955800820365226e+01,6.642951567016475156e-01,2.458714825540567972e+00,2.560180717957026104e+02,5.007101003461848165e+01,5.106122529425586976e+01
3.845919459031372867e+01,4.988442807616665364e-01,8.169262482118507251e+03,3.622421714694156094e+02,4.527298471236967714e+01,4.533464928757762635e+01
3.254758664780636934e+01,4.172992802031547099e-01,2.008646668415373142e+03,3.630447564581360211e+02,3.528296712044526373e+01,3.545731184903839051e+01
3.171648061521223383e+01,6.581780422599357028e-01,1.351211155602274339e+00,3.060833795692282138e+02,3.668331610240572616e+01,3.630865176612821443e+01
9.751176525600658351e+01,7.538899186475966907e-01,2.960517231866552734e+01,2.693839084765331222e+02,9.939782920586519310e+01,9.873388063172787099e+01
4.927185449966828656e+01,7.649336023864410361e-01,1.408023432898705551e+03,3.582727562831175874e+02,6.829168502981730171e+01,6.838124923092371432e+01
7.650356908597300887e+00,2.352082873732565804e-01,2.409466365504928831e+01,3.008996289141927605e+02,8.564702307430756889e+00,8.696656479103156201e+00
8.710558437441129342e+00,6.966975904016258214e-01,4.635410279255344904e+03,3.814271561538843116e+02,1.609887805025842411e+01,1.631378418498522365e+01
7.812600048516102902e+01,5.161838715147143430e-01,9.592684009879152654e+03,2.872332047088432319e+02,7.662197476375609995e+01,7.671647337513205400e+01
8.997851210627713670e+01,4.739950357460977481e-01,7.534199141164749314e+00,2.502873370021917765e+02,6.335257924613073754e+01,6.275815937707482561e+01
9.602289674839873612e+01,6.234374695722546544e-01,8.160922189088600476e+01,3.983621602579150931e+02,8.871234998771039670e+01,8.882806820420566396e+01
8.147191285771150149e+00,6.611399005303932874e-01,2.692860745879086526e+00,3.582186410552565121e+02,1.232926180363098467e+01,1.266937664106562522e+01
2.596965493634918687e+01,6.675212815685755974e-01,1.343178998468553154e+00,3.638284112388590756e+02,3.192330532449066283e+01,3.239835750831679206e+01
8.310439537304981172e+01,5.119370633322786190e-01,3.357441574314697846e+03,3.692971470822124616e+02,7.763048890415277015e+01,7.734884527080068040e+01
8.249324281865975195e+01,4.678906312119624489e-01,9.394705585165684170e+03,3.510825449054290175e+02,7.455123116644332981e+01,7.428646566873302959e+01
8.259133059194803650e+01,2.717887376810687039e-01,1.189608918406170233e+02,3.160069069614323780e+02,4.647404977706823104e+01,4.626827418835208761e+01
1.803957237526240220e+01,5.319221768662838468e-01,4.119445816428675755e+01,3.200420344262283834e+02,2.318688762890484156e+01,2.299738724662040212e+01
7.655224162611035865e+01,4.464461578626225391e-01,4.807230134552755771e+03,2.663853596277936617e+02,6.676208095973899503e+01,6.627777411250174566e+01
7.425952862869173998e+01,6.544341160303767113e-01,1.477589673388981169e+02,3.994442660118056097e+02,7.741197291610731668e+01,7.720834560077628339e+01
9.051189747318542800e+01,4.091958536484722742e-01,6.601874198254223813e+01,3.414803778949436719e+02,6.218279611766418213e+01,6.265977995881097229e+01
4.513635116434105043e+01,7.012026063279577226e-01,4.843897007474539862e+01,3.418360441118164204e+02,5.412805048458001522e+01,5.381126911792592438e+01
6.524882559006563554e+01,7.935559072554698723e-01,1.601349402119691678e+00,3.398155404636621597e+02,7.010702533792232316e+01,6.954666119209954900e+01
2.093340891787941871e+01,4.465055514923779167e-01,1.359818836196038605e+00,3.693160103588187440e+02,2.243062887173783793e+01,2.234825291839105432e+01
7.469318602532217710e+01,4.680771392177958679e-01,2.007579612268991198e+01,3.138125628373217069e+02,5.738199806079848031e+01,5.723045864870079669e+01
2.657221551216313760e+00,4.505165669470533318e-01,3.203032308594798678e+02,3.049146588130946043e+02,4.137198016212970231e+00,4.341437088994363869e+00
8.587535708360003639e+01,2.800069612790476725e-01,4.595522165939568367e+03,3.262462421932455072e+02,5.356778366647362333e+01,5.334472587750405381e+01
6.766746866396927373e+01,7.200218633655637301e-01,3.783197786215287579e+03,2.755849261954538179e+02,8.539229727976608331e+01,8.533775454781894609e+01
3.208219853992014237e+01,2.999070795574830806e-01,1.000104443036395674e+00,3.745069880881510471e+02,2.556451591029690462e+01,2.531198964076662605e+01
2.078702880819611210e+01,4.630009613404619251e-01,6.130492435360840773e+02,3.948042444620658671e+02,2.604384254792064013e+01,2.575112937627778464e+01
4.771798597251616769e+01,4.010533543709952076e-01,5.772922679837398263e+00,2.881155893485808974e+02,3.800970494596834470e+01,3.812022819206365654e+01
7.440795789552446138e+01,6.358304385692563621e-01,1.650718821737554435e+03,3.225095023263691587e+02,8.179879620225165127e+01,8.183486520413386245e+01
9.284663174237820726e+01,4.660902427581209428e-01,9.297223519115866566e+02,2.926286942037107224e+02,7.520182330868198051e+01,7.518485635123535360e+01
9.642099127406348202e+01,3.213504822251413429e-01,7.307330087473596691e+00,2.600472785205936361e+02,5.155250106073922467e+01,5.170719508505287365e+01
5.451460642995304795e+01,3.551960773067986965e-01,3.763411373947654965e+02,3.671545961982822632e+02,4.353728539648984963e+01,4.328822779129859555e+01
3.046824069866084628e+01,4.376495210108419798e-01,7.669645087453862971e+02,2.604679775163925797e+02,3.350033820425657893e+01,3.350519558793274655e+01
1.332774912825255598e+01,4.123704784836854653e-01,3.073931406911400543e+00,2.576346861824197845e+02,1.545463890257071071e+01,1.551502463443187807e+01
7.306971704631423847e+01,4.777538148349981251e-01,5.715077226859687471e+03,3.670282355227609514e+02,6.845577212303702197e+01,6.880983850750192232e+01
5.997848461226325156e+01,2.307095280849748298e-01,5.006289899848050950e+00,3.098799912293529246e+02,3.332105415321956343e+01,3.275124710035277786e+01
2.270533715285829501e+01,7.823372896490545791e-01,3.094796014050888289e+02,3.323278677761750259e+02,3.620052950854849882e+01,3.609341305323355442e+01
5.399183278469916303e+01,2.187146287151996715e-01,2.944485413944674690e+01,2.628642075840598409e+02,3.207552832666372211e+01,3.220895311924186188e+01
3.992116585114209215e+01,5.500874279723617644e-01,7.657812651708006513e+00,3.565558392719817107e+02,4.052160137935939588e+01,4.034650270667227545e+01
7.961802371605833173e+01,6.863824014202797308e-01,9.140113237060862872e+00,3.772916889040806154e+02,7.665606665037300615e+01,7.668190072782775246e+01
9.327771352478400502e+00,5.449497185031159097e-01,5.677961094619480065e+01,2.889755032651040665e+02,1.361768773537656152e+01,1.382225047821330044e+01
1.995058840723445570e+01,5.923319588555927551e-01,8.007925201749294786e+01,2.567656752143585663e+02,2.680171084450927310e+01,2.694417820513374551e+01
1.883482486393856803e+01,2.841792191927594580e-01,2.566863091382683137e+02,2.862726072921188347e+02,1.942341700549083683e+01,1.890333103933508241e+01
4.854398617319451859e+01,5.619509045629511590e-01,1.593765110537108512e+03,3.235336464623308643e+02,5.492069902336692877e+01,5.455643772493110788e+01
3.355970987800195360e+01,7.588790611664253394e-01,5.070702283221856987e+01,3.180431749718607648e+02,4.565157971555028382e+01,4.480142294682779180e+01
5.966590616639182088e+01,7.278519608844722377e-01,1.047276526439238978e+03,2.906924272774793394e+02,7.519795815522743965e+01,7.539244149810275530e+01
4.909500718770532757e+01,4.764709605797514680e-01,3.488058016123050997e+00,3.387817459678163345e+02,4.208915163861023245e+01,4.215078486935245650e+01
3.485303006514873658e+01,7.305155335111295223e-01,6.158412360349973824e+03,3.394318511854932012e+02,5.289405116357065850e+01,5.329694565611470836e+01
