t,q,dq_dt,dq_dt_noisy
4.520115581240275304e+01,5.291969820778326117e-01,1.307057120034788023e-04,-2.415123757819239575e-02
4.521893754167592760e+01,5.291993036340981726e-01,1.304129453080574153e-04,-1.347861074682675867e-02
4.523671927094909506e+01,5.292016199914164609e-01,1.301208359506707268e-04,6.311589102274097439e-03
4.525450100022226962e+01,5.292039311614894492e-01,1.298293824441472399e-04,-1.262006173198521909e-02
4.527228272949543708e+01,5.292062371559907996e-01,1.295385833049098045e-04,5.743657705055445553e-03
4.529006445876861164e+01,5.292085379865656414e-01,1.292484370530692928e-04,6.714654459667562282e-03
4.530784618804178621e+01,5.292108336648314593e-01,1.289589422122511264e-04,1.590024001467501072e-02
4.532562791731495366e+01,5.292131242023772053e-01,1.286700973097652800e-04,-1.085385701284237100e-02
4.534340964658812823e+01,5.292154096107635208e-01,1.283819008765334224e-04,1.756015563018180348e-02
4.536119137586129568e+01,5.292176899015230696e-01,1.280943514470715694e-04,-1.516554285593315135e-02
4.537897310513447025e+01,5.292199650861603155e-01,1.278074475595109005e-04,6.403103181164987792e-03
4.539675483440764481e+01,5.292222351761513011e-01,1.275211877556255147e-04,1.297232595051741981e-02
4.541453656368081226e+01,5.292245001830974127e-01,1.272355705614347521e-04,8.198138834397919461e-03
4.543231829295398683e+01,5.292267601196802840e-01,1.269505943668029768e-04,3.238803281847153857e-03
4.545010002222716139e+01,5.292290149974242519e-01,1.266662577075958196e-04,2.587232547529141457e-03
4.546788175150032885e+01,5.292312648275159237e-01,1.263825591623080058e-04,-2.296992041284321752e-03
4.548566348077350341e+01,5.292335096211211454e-01,1.260994973121230822e-04,-1.496530579588993158e-03
4.550344521004667087e+01,5.292357493893850018e-01,1.258170707408787226e-04,5.414689082135821889e-03
4.552122693931984543e+01,5.292379841434319276e-01,1.255352780351048914e-04,5.924064445690727966e-03
4.553900866859301999e+01,5.292402138943652634e-01,1.252541177840169051e-04,1.302503713026731402e-03
4.555679039786618745e+01,5.292424386532681435e-01,1.249735885794564516e-04,-3.361951873755453582e-03
4.557457212713936201e+01,5.292446584312024971e-01,1.246936890159644484e-04,-5.640523283767844009e-03
4.559235385641252947e+01,5.292468732392097142e-01,1.244144176907532873e-04,1.803811960636622874e-04
4.561013558568570403e+01,5.292490830883104236e-01,1.241357732037103034e-04,3.918543609086024698e-03
4.562791731495887859e+01,5.292512879895042710e-01,1.238577541573977758e-04,9.816247746631187598e-03
4.564569904423204605e+01,5.292534879537704740e-01,1.235803591570251714e-04,-8.409927914773435154e-03
4.566348077350522061e+01,5.292556829920673778e-01,1.233035868104907784e-04,4.098314794960044118e-04
4.568126250277839517e+01,5.292578731153324556e-01,1.230274357283782372e-04,-1.058177970233718963e-02
4.569904423205156263e+01,5.292600583344825305e-01,1.227519045239114370e-04,1.006552228606356729e-02
4.571682596132473719e+01,5.292622386604137752e-01,1.224769918129926805e-04,3.810166046976401748e-03
4.573460769059790465e+01,5.292644141040013794e-01,1.222026962142061524e-04,-9.644865706872797137e-03
4.575238941987107921e+01,5.292665846760998827e-01,1.219290163488075118e-04,-1.892537897887669116e-02
4.577017114914425377e+01,5.292687503875432853e-01,1.216559508406926671e-04,9.148739291511392632e-03
4.578795287841742123e+01,5.292709112491443824e-01,1.213834983164636949e-04,-8.992541360397458133e-03
4.580573460769059579e+01,5.292730672716955409e-01,1.211116574053733297e-04,-6.289115245752960152e-03
4.582351633696376325e+01,5.292752184659683667e-01,1.208404267393457798e-04,1.745358464396288417e-02
4.584129806623693781e+01,5.292773648427137045e-01,1.205698049529593807e-04,-5.394235199560271782e-03
4.585907979551011238e+01,5.292795064126613047e-01,1.202997906835055753e-04,-4.250892519394510946e-03
4.587686152478327983e+01,5.292816431865208227e-01,1.200303825708640137e-04,1.048797655044937660e-02
4.589464325405645440e+01,5.292837751749804864e-01,1.197615792576760263e-04,3.109454876911027076e-03
4.591242498332962185e+01,5.292859023887082071e-01,1.194933793891746199e-04,1.145313195714180339e-02
4.593020671260279642e+01,5.292880248383510233e-01,1.192257816133059090e-04,-6.412906421129418132e-03
4.594798844187597098e+01,5.292901425345351019e-01,1.189587845806736044e-04,-6.134646053865412674e-03
4.596577017114913843e+01,5.292922554878660701e-01,1.186923869445181967e-04,-7.536217997969763688e-03
4.598355190042231300e+01,5.292943637089285724e-01,1.184265873607967534e-04,1.894002918038562022e-02
4.600133362969548756e+01,5.292964672082867139e-01,1.181613844880857744e-04,-8.814462960471254951e-03
4.601911535896865502e+01,5.292985659964836165e-01,1.178967769876818061e-04,-4.467202040583554724e-03
4.603689708824182958e+01,5.293006600840419740e-01,1.176327635234696023e-04,2.060061345553969683e-04
4.605467881751499704e+01,5.293027494814633860e-01,1.173693427620747798e-04,2.511455171929696806e-02
4.607246054678817160e+01,5.293048341992289130e-01,1.171065133727458574e-04,2.945529127879322698e-03
4.609024227606134616e+01,5.293069142477986322e-01,1.168442740274375224e-04,2.528543034134519280e-03
4.610802400533451362e+01,5.293089896376123038e-01,1.165826234006892004e-04,-1.751433283837731600e-02
4.612580573460768818e+01,5.293110603790884827e-01,1.163215601697985269e-04,3.126633213767000385e-03
4.614358746388085564e+01,5.293131264826251847e-01,1.160610830146721617e-04,-4.230900317741515503e-03
4.616136919315403020e+01,5.293151879585995534e-01,1.158011906178986472e-04,-6.939842652699723148e-03
4.617915092242720476e+01,5.293172448173683042e-01,1.155418816646998359e-04,-2.525990717824905078e-03
4.619693265170037222e+01,5.293192970692668364e-01,1.152831548430453823e-04,1.906511011581232470e-02
4.621471438097354678e+01,5.293213447246103431e-01,1.150250088434619233e-04,-1.090841584457482964e-02
4.623249611024672134e+01,5.293233877936929233e-01,1.147674423592134896e-04,1.088366501470382263e-03
4.625027783951988880e+01,5.293254262867881366e-01,1.145104540861904829e-04,1.284004188268331702e-02
4.626805956879306336e+01,5.293274602141485596e-01,1.142540427229686573e-04,-6.916507551057286297e-03
4.628584129806623082e+01,5.293294895860062299e-01,1.139982069707744239e-04,-1.911147316456456025e-02
4.630362302733940538e+01,5.293315144125723126e-01,1.137429455335021988e-04,6.492288673011458768e-03
4.632140475661257994e+01,5.293335347040373229e-01,1.134882571176970556e-04,-4.749228227182069467e-03
4.633918648588574740e+01,5.293355504705707926e-01,1.132341404325998280e-04,-7.185937797672613606e-03
4.635696821515892196e+01,5.293375617223218255e-01,1.129805941900534350e-04,1.517001547690383437e-02
4.637474994443208942e+01,5.293395684694185421e-01,1.127276171046173725e-04,9.089139972477237612e-04
4.639253167370526398e+01,5.293415707219684130e-01,1.124752078934913857e-04,1.152875452089919053e-02
4.641031340297843855e+01,5.293435684900580362e-01,1.122233652765397549e-04,-4.173471665193438304e-03
4.642809513225160600e+01,5.293455617837533600e-01,1.119720879762808874e-04,-9.204042437952628108e-03
4.644587686152478057e+01,5.293475506130995711e-01,1.117213747179116035e-04,1.608428244348367869e-02
4.646365859079795513e+01,5.293495349881209844e-01,1.114712242292863198e-04,1.503967139690769172e-02
4.648144032007112258e+01,5.293515149188214863e-01,1.112216352408719466e-04,-1.015027802261484965e-02
4.649922204934429715e+01,5.293534904151838694e-01,1.109726064858658490e-04,-8.024462948192154568e-03
4.651700377861746460e+01,5.293554614871702757e-01,1.107241367000778853e-04,3.955331225028124037e-03
4.653478550789063917e+01,5.293574281447220864e-01,1.104762246220067357e-04,-6.051592801000480956e-03
4.655256723716381373e+01,5.293593903977600323e-01,1.102288689928017373e-04,1.312796405359235516e-02
4.657034896643698119e+01,5.293613482561838612e-01,1.099820685562594158e-04,-8.525845750772800477e-03
4.658813069571015575e+01,5.293633017298728927e-01,1.097358220588477706e-04,-9.770675305613952047e-03
4.660591242498332321e+01,5.293652508286854630e-01,1.094901282496889283e-04,-1.761260636135981300e-02
4.662369415425649777e+01,5.293671955624591474e-01,1.092449858805660812e-04,-5.718235487278381171e-03
4.664147588352967233e+01,5.293691359410108710e-01,1.090003937059200179e-04,-8.148375501432787021e-03
4.665925761280283979e+01,5.293710719741367976e-01,1.087563504828421845e-04,2.423429796776826648e-04
4.667703934207601435e+01,5.293730036716122189e-01,1.085128549711128487e-04,8.117519532968523605e-03
4.669482107134918181e+01,5.293749310431918875e-01,1.082699059331247715e-04,-6.944219078093677965e-04
4.671260280062235637e+01,5.293768540986094617e-01,1.080275021339734132e-04,2.408262686772900257e-02
4.673038452989553093e+01,5.293787728475782828e-01,1.077856423413736664e-04,-8.049153257459105981e-03
4.674816625916869839e+01,5.293806872997905977e-01,1.075443253257084286e-04,-4.315911120546784760e-03
4.676594798844187295e+01,5.293825974649180033e-01,1.073035498600459492e-04,3.214087737550937445e-03
4.678372971771504751e+01,5.293845033526114463e-01,1.070633147200773794e-04,2.528179534743643219e-03
4.680151144698821497e+01,5.293864049725008902e-01,1.068236186841618751e-04,1.525868779295485970e-02
4.681929317626138953e+01,5.293883023341958705e-01,1.065844605333127193e-04,1.072497318113335360e-02
4.683707490553455699e+01,5.293901954472848281e-01,1.063458390512146690e-04,1.257332774658109428e-02
4.685485663480773155e+01,5.293920843213356653e-01,1.061077530241857914e-04,-3.659146658442032508e-03
4.687263836408090611e+01,5.293939689658954117e-01,1.058702012412225668e-04,5.494107868129741515e-03
4.689042009335407357e+01,5.293958493904904472e-01,1.056331824939651942e-04,4.134713730696252566e-03
4.690820182262724813e+01,5.293977256046263902e-01,1.053966955767045299e-04,-1.602806711164854892e-03
4.692598355190041559e+01,5.293995976177879870e-01,1.051607392863994350e-04,-1.307985817264450262e-02
4.694376528117359015e+01,5.294014654394394448e-01,1.049253124226524891e-04,6.777616342210620931e-04
4.696154701044676472e+01,5.294033290790239876e-01,1.046904137877169294e-04,1.063696678417797199e-02
4.697932873971993217e+01,5.294051885459641893e-01,1.044560421865313449e-04,-7.427309907542699839e-03
4.699711046899310674e+01,5.294070438496618625e-01,1.042221964266572265e-04,-1.636138298322751790e-03
4.701489219826628130e+01,5.294088949994980586e-01,1.039888753183310088e-04,2.640132149734868497e-03
4.703267392753944875e+01,5.294107420048330681e-01,1.037560776744397839e-04,-3.288992270418887066e-03
4.705045565681262332e+01,5.294125848750065311e-01,1.035238023104900762e-04,8.667251244516600492e-03
4.706823738608579077e+01,5.294144236193372155e-01,1.032920480446980482e-04,1.492129315676204819e-02
4.708601911535896534e+01,5.294162582471231282e-01,1.030608136978992950e-04,-6.893283511295305623e-03
4.710380084463213990e+01,5.294180887676416258e-01,1.028300980935870079e-04,-6.406470344544254285e-03
4.712158257390530736e+01,5.294199151901491929e-01,1.025999000579258524e-04,-2.461277392498779221e-02
4.713936430317848192e+01,5.294217375238816636e-01,1.023702184197068654e-04,-9.956271797323211839e-03
4.715714603245164938e+01,5.294235557780540002e-01,1.021410520103994968e-04,-1.013279132494377299e-04
4.717492776172482394e+01,5.294253699618605147e-01,1.019123996641099761e-04,-8.884538150671006038e-03
4.719270949099799850e+01,5.294271800844748688e-01,1.016842602175882515e-04,9.502628849817019649e-03
4.721049122027116596e+01,5.294289861550496301e-01,1.014566325102661537e-04,-5.281478676185681273e-03
4.722827294954434052e+01,5.294307881827168272e-01,1.012295153842227013e-04,-4.142310595866983101e-03
4.724605467881750798e+01,5.294325861765879493e-01,1.010029076841389983e-04,6.310837632455750879e-04
4.726383640809068254e+01,5.294343801457532805e-01,1.007768082574300728e-04,1.582289648799228843e-02
4.728161813736385710e+01,5.294361700992826769e-01,1.005512159540922212e-04,1.185305816591877490e-02
4.729939986663702456e+01,5.294379560462251222e-01,1.003261296268244396e-04,9.630887080669227676e-04
4.731718159591019912e+01,5.294397379956089500e-01,1.001015481309243393e-04,3.744287328493257124e-04
4.733496332518337368e+01,5.294415159564415108e-01,9.987747032439917017e-05,1.027644074934681330e-02
4.735274505445654114e+01,5.294432899377097268e-01,9.965389506785479745e-05,9.700410480048127573e-03
4.737052678372971570e+01,5.294450599483794262e-01,9.943082122459631633e-05,3.285942976388108198e-04
4.738830851300288316e+01,5.294468259973960089e-01,9.920824766053090715e-05,2.217363240396478304e-03
4.740609024227605772e+01,5.294485880936837807e-01,9.898617324426151054e-05,-1.207053479257020126e-02
4.742387197154923228e+01,5.294503462461466192e-01,9.876459684701743846e-05,1.973723042841480507e-03
4.744165370082239974e+01,5.294521004636674189e-01,9.854351734268212981e-05,-7.940177639958839045e-03
4.745943543009557430e+01,5.294538507551084239e-01,9.832293360778621150e-05,1.874592229219775377e-02
4.747721715936874176e+01,5.294555971293111174e-01,9.810284452151096790e-05,-7.748111328206737630e-04
4.749499888864191632e+01,5.294573395950962214e-01,9.788324896569181033e-05,3.311290048909644283e-03
4.751278061791509089e+01,5.294590781612638075e-01,9.766414582480092976e-05,6.478927710325091058e-03
4.753056234718825834e+01,5.294608128365928534e-01,9.744553398599586913e-05,1.552606555522625595e-02
4.754834407646143291e+01,5.294625436298420196e-01,9.722741233903625657e-05,-1.051539556794985064e-02
4.756612580573460747e+01,5.294642705497489832e-01,9.700977977635666383e-05,1.203849248204939305e-02
4.758390753500777492e+01,5.294659936050305493e-01,9.679263519304232011e-05,-1.688035029098185896e-02
4.760168926428094949e+01,5.294677128043830949e-01,9.657597748682564265e-05,3.712629173301582996e-03
4.761947099355411694e+01,5.294694281564819027e-01,9.635980555808623671e-05,8.457936366708031228e-03
4.763725272282729151e+01,5.294711396699818273e-01,9.614411830981967055e-05,-1.480422723177698789e-02
4.765503445210046607e+01,5.294728473535167401e-01,9.592891464773808941e-05,-2.393712868566179579e-03
4.767281618137363353e+01,5.294745512156998624e-01,9.571419348013143757e-05,-1.381751247840486314e-02
4.769059791064680809e+01,5.294762512651234321e-01,9.549995371800970578e-05,-6.519259445601995745e-03
4.770837963991997555e+01,5.294779475103594812e-01,9.528619427494333660e-05,3.028405244820439168e-03
4.772616136919315011e+01,5.294796399599586145e-01,9.507291406724016625e-05,8.996326463974736037e-03
4.774394309846632467e+01,5.294813286224511195e-01,9.486011201378929947e-05,-4.676032188417882096e-03
4.776172482773949213e+01,5.294830135063464116e-01,9.464778703616172351e-05,-1.343730770220316357e-03
4.777950655701266669e+01,5.294846946201331450e-01,9.443593805856173584e-05,-1.175010246093541148e-02
4.779728828628583415e+01,5.294863719722793238e-01,9.422456400783388308e-05,5.476868894889837767e-03
4.781507001555900871e+01,5.294880455712319689e-01,9.401366381349418599e-05,-4.568847313142461626e-03
4.783285174483218327e+01,5.294897154257899308e-01,9.380323636076423610e-05,1.100431507915712766e-03
4.785063347410535073e+01,5.294913815453354822e-01,9.359328046136539125e-05,5.607585729854399140e-03
4.786841520337852529e+01,5.294930439381645426e-01,9.338379506395461105e-05,-1.661617487355197820e-02
4.788619693265169985e+01,5.294947026124920963e-01,9.317477912742025414e-05,-7.491038005963735792e-03
4.790397866192486731e+01,5.294963575765175845e-01,9.296623161263173341e-05,-1.394989209609749474e-02
4.792176039119804187e+01,5.294980088384259043e-01,9.275815148232849361e-05,1.223713127319725133e-02
4.793954212047120933e+01,5.294996564063867428e-01,9.255053770120674761e-05,1.019745492104622009e-02
4.795732384974438389e+01,5.295013002885545772e-01,9.234338923588131243e-05,-2.074892319885051489e-02
4.797510557901755845e+01,5.295029404930692296e-01,9.213670505488213980e-05,7.324118477279920568e-03
4.799288730829072591e+01,5.295045770280553121e-01,9.193048412863349950e-05,1.215838094529766121e-02
4.801066903756390047e+01,5.295062099016223378e-01,9.172472542955806274e-05,-2.617331614224202834e-03
4.802845076683706793e+01,5.295078391218649427e-01,9.151942793192077708e-05,-2.691876553705144920e-02
