t,V,w,z,ca,dV_dt,dV_dt_noisy
2.396479295859171827e+02,1.674579198919565526e+00,5.190815755601138060e-01,6.255508096255293360e-01,1.704507810993237671e-01,-9.974607908209559559e-02,-8.329250285310949020e-02
2.397279455891178372e+02,1.666585636077549060e+00,5.323202513082091469e-01,6.343063792830931913e-01,1.715879318712388024e-01,-1.000561699932470128e-01,1.266316924612406747e-02
2.398079615923184633e+02,1.658566545823866312e+00,5.454203867419809004e-01,6.429328782518838326e-01,1.726736515319691190e-01,-1.003842586475955923e-01,-1.550172575649614304e-01
2.398879775955191178e+02,1.650520460451655902e+00,5.583832593302713310e-01,6.514317069649301351e-01,1.737102468873057692e-01,-1.007310247848169915e-01,1.588908870459190825e-01
2.399679935987197439e+02,1.642445856987737596e+00,5.712101056148239930e-01,6.598042726943604830e-01,1.746999161910889053e-01,-1.010971817661313055e-01,-1.714788796124794290e-01
2.400480096019203984e+02,1.634341154096794702e+00,5.839021206746287662e-01,6.680519873794528163e-01,1.756447541532976109e-01,-1.014834819304935576e-01,-4.979482168699031486e-02
2.401280256051210245e+02,1.626204708552144274e+00,5.964604578389941514e-01,6.761762656182688236e-01,1.765467567399308102e-01,-1.018907224720796978e-01,-6.001362964199358219e-02
2.402080416083216790e+02,1.618034811246104487e+00,6.088862285951565090e-01,6.841785228082417625e-01,1.774078257656171720e-01,-1.023197515978457872e-01,8.417516659434826076e-03
2.402880576115223050e+02,1.609829682715861354e+00,6.211805026435150978e-01,6.920601734220760415e-01,1.782297732814645264e-01,-1.027714749519972881e-01,-1.189086642249936737e-01
2.403680736147229595e+02,1.601587468162150696e+00,6.333443080604245212e-01,6.998226294065476027e-01,1.790143257619002115e-01,-1.032468624802718171e-01,-1.945411162296037944e-01
2.404480896179235856e+02,1.593306231938665718e+00,6.453786315338244650e-01,7.074672986925377716e-01,1.797631280951472732e-01,-1.037469560557585657e-01,-2.021771706329298368e-01
2.405281056211242401e+02,1.584983951489036036e+00,6.572844186420511159e-01,7.149955838056262225e-01,1.804777473826587320e-01,-1.042728783018892491e-01,-2.255864545647240371e-02
2.406081216243248662e+02,1.576618510706109033e+00,6.690625741499220958e-01,7.224088805670983993e-01,1.811596765532625941e-01,-1.048258431303850102e-01,-9.407985671360129254e-02
2.406881376275255207e+02,1.568207692684183252e+00,6.807139622997928630e-01,7.297085768760115387e-01,1.818103377980642699e-01,-1.054071685657256841e-01,-7.078827453594661867e-02
2.407681536307261467e+02,1.559749171829336811e+00,6.922394070777306840e-01,7.368960515633052877e-01,1.824310858322705786e-01,-1.060182924546598793e-01,-1.872897970288207037e-01
2.408481696339268012e+02,1.551240505304684048e+00,7.036396924372915196e-01,7.439726733095340938e-01,1.830232109901291648e-01,-1.066607920168397006e-01,-9.254104664785621492e-02
2.409281856371274273e+02,1.542679122015194304e+00,7.149155624730173519e-01,7.509397996184703494e-01,1.835879421593008265e-01,-1.073363769233656728e-01,-8.542747291049904157e-02
2.410082016403280818e+02,1.534062307244545620e+00,7.260677215383126715e-01,7.577987758393432971e-01,1.841264495609581664e-01,-1.080468287455921272e-01,-4.638027709721045944e-02
2.410882176435287079e+02,1.525387193239898354e+00,7.370968342469360612e-01,7.645509342272904796e-01,1.846398473800244244e-01,-1.087940723697236600e-01,-2.549554722993249145e-01
2.411682336467293624e+02,1.516650747022061152e+00,7.480035253823513752e-01,7.711975930364409759e-01,1.851291962519710788e-01,-1.095802199873291416e-01,-1.862999599427510589e-01
2.412482496499299884e+02,1.507849756424043397e+00,7.587883796966923278e-01,7.777400556376321550e-01,1.855955056111643908e-01,-1.104076106354379139e-01,6.251270025706234801e-02
2.413282656531306429e+02,1.498980814859744770e+00,7.694519415826880371e-01,7.841796096528568238e-01,1.860397359053857225e-01,-1.112788576490122971e-01,-1.505739898138086508e-01
2.414082816563312690e+02,1.490040304642608504e+00,7.799947146036684265e-01,7.905175260982721941e-01,1.864628006807694249e-01,-1.121969044081530531e-01,-1.205895003137392174e-01
2.414882976595319235e+02,1.481024369256845663e+00,7.904171609162399248e-01,7.967550585310505529e-01,1.868655685426299229e-01,-1.131649443456519966e-01,-1.530033814243610957e-01
2.415683136627325496e+02,1.471928875738803155e+00,8.007197005672306300e-01,8.028934421915957520e-01,1.872488649957791407e-01,-1.141862488322070712e-01,-2.638583144618097398e-01
2.416483296659332041e+02,1.462749405235366673e+00,8.109027104414018305e-01,8.089338931170537705e-01,1.876134741598935174e-01,-1.152644874819946930e-01,-2.228365025867367621e-01
2.417283456691338301e+02,1.453481229405419795e+00,8.209665230486890009e-01,8.148776072294100503e-01,1.879601403686165240e-01,-1.164038664731123496e-01,-7.933351585313008769e-02
2.418083616723344846e+02,1.444119280246761061e+00,8.309114250878557595e-01,8.207257593842797183e-01,1.882895696524815310e-01,-1.176092253303312463e-01,-1.848175515538960367e-01
2.418883776755351107e+02,1.434658086562764279e+00,8.407376559184794873e-01,8.264795023810985741e-01,1.886024311125465980e-01,-1.188857412836280547e-01,8.382776000690803087e-02
2.419683936787357652e+02,1.425091721640870723e+00,8.504454056603011347e-01,8.321399659018201556e-01,1.888993581754949413e-01,-1.202389180558177673e-01,-2.700571957259256251e-01
2.420484096819363913e+02,1.415413788348381718e+00,8.600348126964084683e-01,8.377082553437914525e-01,1.891809497199163081e-01,-1.216751763679482790e-01,-3.159104703464873376e-01
2.421284256851370458e+02,1.405617366764898124e+00,8.695059609577421300e-01,8.431854505605270722e-01,1.894477710868168463e-01,-1.232020082954463081e-01,-1.623987479976786719e-01
2.422084416883376718e+02,1.395694896982048627e+00,8.788588771457692683e-01,8.485726045110252302e-01,1.897003549809081202e-01,-1.248274496759654850e-01,-2.457824805282027292e-01
2.422884576915383263e+02,1.385638114585050706e+00,8.880935270862961861e-01,8.538707417260829047e-01,1.899392022249951351e-01,-1.265604412214821339e-01,1.150585901534603717e-02
2.423684736947389524e+02,1.375438009792277594e+00,8.972098112424546912e-01,8.590808565618192061e-01,1.901647823596251119e-01,-1.284116174465041449e-01,-1.710339470390611349e-01
2.424484896979396069e+02,1.365084674203736581e+00,9.062075602108515815e-01,8.642039112912465182e-01,1.903775341195629023e-01,-1.303929335827597180e-01,-7.875743638562510140e-02
2.425285057011402330e+02,1.354567147038666874e+00,9.150865293768903896e-01,8.692408339263959505e-01,1.905778657423922162e-01,-1.325176381525142166e-01,-2.743727017441350835e-01
2.426085217043408875e+02,1.343873353571659601e+00,9.238463918050052737e-01,8.741925156233250060e-01,1.907661550454915200e-01,-1.348015836142010815e-01,-6.873149999609735883e-02
2.426885377075415136e+02,1.332989855071757379e+00,9.324867312163365174e-01,8.790598078111621083e-01,1.909427493489544436e-01,-1.372627882737093019e-01,-7.390448401202449891e-02
2.427685537107421681e+02,1.321901633895101291e+00,9.410070332312979735e-01,8.838435187969754248e-01,1.911079651335316487e-01,-1.399219429788142732e-01,-1.658439074771621280e-02
2.428485697139427941e+02,1.310591920437443214e+00,9.494066743232779659e-01,8.885444096831806027e-01,1.912620873656339926e-01,-1.428038580270588054e-01,-1.214946765550193042e-01
2.429285857171434486e+02,1.299041753622589557e+00,9.576849106925741095e-01,8.931631897658023345e-01,1.914053685852052933e-01,-1.459369632074755674e-01,-9.498313123294681304e-02
2.430086017203440747e+02,1.287229722186897796e+00,9.658408627668996216e-01,8.977005107679294493e-01,1.915380274569660479e-01,-1.493554901481480846e-01,-1.334076728376553389e-01
2.430886177235447292e+02,1.275131409507369362e+00,9.738734986867104704e-01,9.021569601458776511e-01,1.916602469219218507e-01,-1.530999342166244892e-01,-6.143799656438421464e-02
2.431686337267453553e+02,1.262718845389883660e+00,9.817816133031974646e-01,9.065330528274149202e-01,1.917721716594014414e-01,-1.572190614131371844e-01,-1.992952581073316187e-01
2.432486497299460098e+02,1.249959765598954053e+00,9.895638031507048016e-01,9.108292211331773247e-01,1.918739047704730583e-01,-1.617720324060489823e-01,-1.081511760735516803e-01
2.433286657331466358e+02,1.236816657794209906e+00,9.972184361763793969e-01,9.150458023607370706e-01,1.919655034672368144e-01,-1.668311496439436881e-01,-2.246185577900280395e-01
2.434086817363472903e+02,1.223245572318839125e+00,1.004743614031661236e+00,9.191830231799794637e-01,1.920469734052397681e-01,-1.724858617528704507e-01,-1.027300514247094371e-01
2.434886977395479164e+02,1.209194556402875653e+00,1.012137125472811761e+00,9.232409799418094254e-01,1.921182612881488505e-01,-1.788480718962953686e-01,-2.074766546173668069e-01
2.435687137427485709e+02,1.194601545582246072e+00,1.019396388295523037e+00,9.272196135106546278e-01,1.921792451639043886e-01,-1.860592590420484527e-01,-2.519751926886589777e-01
2.436487297459491970e+02,1.179391667616917827e+00,1.026518373830842323e+00,9.311186762602033928e-01,1.922297213813100591e-01,-1.943013632169171556e-01,-2.631188685974273356e-01
2.437287457491498515e+02,1.163473371107360821e+00,1.033499512287112898e+00,9.349376889502386545e-01,1.922693872892762001e-01,-2.038112154097632134e-01,-5.768523904660211032e-02
2.438087617523504775e+02,1.146733250869305554e+00,1.040335565936987061e+00,9.386758821694229926e-01,1.922978173348267594e-01,-2.149030029950288467e-01,-3.716978295697672685e-01
2.438887777555511320e+02,1.129028624878055664e+00,1.047021461443107260e+00,9.423321161915185762e-01,1.923144299531070189e-01,-2.280014797112039915e-01,-3.772814308899804514e-01
2.439687937587517581e+02,1.110176758367420691e+00,1.053551062335975397e+00,9.459047684287724689e-01,1.923184405736172164e-01,-2.436933297493559802e-01,-1.810029296699124934e-01
2.440488097619524126e+02,1.089938890504507540e+00,1.059916852024090028e+00,9.493915709052190843e-01,1.923087930939428869e-01,-2.628093406220305406e-01,-3.634303947647504751e-01
2.441288257651530387e+02,1.067995772949061450e+00,1.066109481690388439e+00,9.527893684816668429e-01,1.922840570676201399e-01,-2.865599217951986244e-01,-3.342049825497416249e-01
2.442088417683536932e+02,1.043908803954968656e+00,1.072117105650676860e+00,9.560937455574853860e-01,1.922422676995642066e-01,-3.167672821120626203e-01,-3.671489437116466914e-01
2.442888577715543192e+02,1.017056138486649219e+00,1.077924373097556288e+00,9.592984271094165960e-01,1.921806673952500544e-01,-3.562826977344113466e-01,-1.293506476685918338e-01
2.443688737747549737e+02,9.865222040424633798e-01,1.083510828483846833e+00,9.623942638753382184e-01,1.920952648766571236e-01,-4.097755788915358188e-01,-4.781058738988168688e-01
2.444488897779555998e+02,9.508963256921467710e-01,1.088848252755363566e+00,9.653674076268419224e-01,1.919800377284175408e-01,-4.853240436515887657e-01,-5.585589046080091657e-01
2.445289057811562543e+02,9.078801884349795293e-01,1.093895967320154039e+00,9.681957653495084637e-01,1.918253743573084258e-01,-5.978728315618686562e-01,-6.378051390639223328e-01
2.446089217843568804e+02,8.534582661253625746e-01,1.098591892865103281e+00,9.708413999611786860e-01,1.916147196393845620e-01,-7.774823404124331372e-01,-7.552903780876929485e-01
2.446889377875575349e+02,7.799552946602009706e-01,1.102833775700596597e+00,9.732319731221149572e-01,1.913163577318772735e-01,-1.091415789840241457e+00,-1.042279473989739191e+00
2.447689537907581609e+02,6.708627181425400599e-01,1.106434106756824187e+00,9.752065387442375721e-01,1.908594029310411999e-01,-1.712398798962967650e+00,-1.860400923787475236e+00
2.448489697939588154e+02,4.846335813466994269e-01,1.108988216000610816e+00,9.763110428812725727e-01,1.900438779194953964e-01,-3.167722655719055869e+00,-3.123869693649720336e+00
2.449289857971594415e+02,9.550074446652531690e-02,1.109355769572202277e+00,9.747499420232546008e-01,1.880960160234729228e-01,-7.309268728905175649e+00,-7.114649142659859038e+00
2.450090018003600960e+02,-8.364287833677968020e-01,1.104127666196961677e+00,9.648600981107833263e-01,1.827980351988750252e-01,-1.583925499344756460e+01,-1.601865644340129080e+01
2.450890178035607221e+02,-1.800322716082459973e+00,1.091126191305156201e+00,9.498161714979873604e-01,1.756995636193954546e-01,-5.234828129128750618e+00,-5.177861401140994246e+00
2.451690338067613766e+02,-1.948414090447210256e+00,1.074948335283076872e+00,9.347700859048684308e-01,1.688265919188847997e-01,-2.934099236459514204e-01,-2.170707409072207827e-01
2.452490498099620027e+02,-1.952515231635865822e+00,1.058556963301785725e+00,9.199576737440351426e-01,1.622577862813080751e-01,4.713231935921102789e-02,6.201366549552755902e-02
2.453290658131626572e+02,-1.947638657829075415e+00,1.042271294308614760e+00,9.053805269898406172e-01,1.559829589670522487e-01,6.657957896573085677e-02,4.642468852009335595e-02
2.454090818163632832e+02,-1.942243722587648325e+00,1.026109876350154826e+00,8.910351893830573689e-01,1.499899405735402036e-01,6.779982923215965851e-02,-1.682850450232850625e-01
2.454890978195639377e+02,-1.936810556746503487e+00,1.010073414142195425e+00,8.769180045663041989e-01,1.442665292588198866e-01,6.797478843791338043e-02,1.874052511440617019e-01
2.455691138227645638e+02,-1.931366996286451698e+00,9.941616026052155775e-01,8.630253598947037474e-01,1.388006719033917646e-01,6.808533479056716464e-02,3.508531077468260428e-02
2.456491298259652183e+02,-1.925914908094233491e+00,9.783740835782798184e-01,8.493536994628547721e-01,1.335805429124849453e-01,6.818881162305029386e-02,4.700995323711186502e-02
2.457291458291658444e+02,-1.920454642600563311e+00,9.627105011131981138e-01,8.358995240035883567e-01,1.285946048293327426e-01,6.828907193941746723e-02,1.904752399105215377e-01
2.458091618323664989e+02,-1.914986460283315983e+00,9.471705047321554716e-01,8.226593900326424347e-01,1.238316564332265640e-01,6.838688827055378061e-02,-1.662176476083919163e-01
2.458891778355671249e+02,-1.909510588333316772e+00,9.317537495587652208e-01,8.096299089613655520e-01,1.192808696819856878e-01,6.848201252998148414e-02,6.110076802660743822e-02
2.459691938387677510e+02,-1.904027245727450524e+00,9.164598963722171421e-01,7.968077462230053198e-01,1.149318167045475236e-01,6.857408072295095858e-02,1.276184983906654691e-01
2.460492098419684055e+02,-1.898536655778487070e+00,9.012886116246410229e-01,7.841896204130982539e-01,1.107744880723925684e-01,6.866305434123365359e-02,1.401076363536762903e-01
2.461292258451690316e+02,-1.893039042424054852e+00,8.862395674078324959e-01,7.717723024434595125e-01,1.067993035613886421e-01,6.874910118178784169e-02,1.291192365109721241e-01
2.462092418483696861e+02,-1.887534627351632688e+00,8.713124414069866042e-01,7.595526147101244741e-01,1.029971165609309958e-01,6.883250330914497672e-02,2.722623283938524485e-01
2.462892578515703121e+02,-1.882023627667856580e+00,8.565069168385106568e-01,7.475274302751035993e-01,9.935921320449904448e-02,6.891358227433669326e-02,9.678938754127675015e-02
2.463692738547709666e+02,-1.876506246910313536e+00,8.418226823513973445e-01,7.356936720612515801e-01,9.587730719700668369e-02,6.899241133012101734e-02,1.703878597596782951e-01
2.464492898579715927e+02,-1.870982675337645063e+00,8.272594319293075094e-01,7.240483120608316447e-01,9.254353120873770600e-02,6.906883315630218956e-02,1.458863402952443877e-01
2.465293058611722472e+02,-1.865453100800051223e+00,8.128168647959614912e-01,7.125883705575287719e-01,8.935042559756851965e-02,6.914280739297590239e-02,-7.932194072745488156e-02
2.466093218643728733e+02,-1.859917707920002661e+00,7.984946852658809657e-01,7.013109153608116930e-01,8.629092511669353427e-02,6.921437484347509050e-02,-7.909109483880988334e-03
2.466893378675735278e+02,-1.854376677243603444e+00,7.842926025669161305e-01,6.902130610527691390e-01,8.335834416742812780e-02,6.928362112868513556e-02,2.773399229889849105e-01
2.467693538707741538e+02,-1.848830184699653323e+00,7.702103306336837152e-01,6.792919682473381737e-01,8.054636106667605044e-02,6.935065065039464072e-02,4.195162085566132848e-02
2.468493698739748083e+02,-1.843278401311072789e+00,7.562475878697552112e-01,6.685448428615717864e-01,7.784900171788873557e-02,6.941556901151890724e-02,6.259661528566402844e-02
2.469293858771754344e+02,-1.837721493107756121e+00,7.424040968768423898e-01,6.579689353988517064e-01,7.526062300312334752e-02,6.947847221754344105e-02,-6.236886215583878346e-02
