t,x,v,z,e,dv_dt,dv_dt_noisy
1.302660532106421343e+01,2.353292151216686001e-01,-2.507882831953020530e-01,1.517165530527365969e-01,6.367551940498824559e-01,-3.917956610548982699e-01,-3.833885654883880667e-01
1.303060612122424544e+01,2.343227313067091644e-01,-2.523516049443024212e-01,1.507100692377771611e-01,6.366030004009564092e-01,-3.897064701245118723e-01,-3.940122029719085317e-01
1.303460692138427746e+01,2.333100097213400004e-01,-2.539065379505286435e-01,1.496973476524079971e-01,6.364508859179357492e-01,-3.876021045864734837e-01,-4.002879303559889190e-01
1.303860772154430947e+01,2.322910840431720303e-01,-2.554530215588182718e-01,1.486784219742400270e-01,6.362988745528146417e-01,-3.854825820505346501e-01,-4.043789186604512809e-01
1.304260852170434148e+01,2.312659881918098237e-01,-2.569909951707445850e-01,1.476533261228778204e-01,6.361469902841484503e-01,-3.833479214803997559e-01,-3.839067805791476218e-01
1.304660932186437350e+01,2.302347563288517918e-01,-2.585203982446162008e-01,1.466220942599197885e-01,6.359952571170541802e-01,-3.811981432135037040e-01,-3.829132188878026644e-01
1.305061012202440551e+01,2.291974228578899098e-01,-2.600411702954774640e-01,1.455847607889579065e-01,6.358436990832105895e-01,-3.790332689806107380e-01,-3.789253037394454959e-01
1.305461092218443753e+01,2.281540224171053621e-01,-2.615532509863547905e-01,1.445413603481733589e-01,6.356923401851424238e-01,-3.768533219167131687e-01,-3.764337171474790300e-01
1.305861172234446954e+01,2.271045898818655207e-01,-2.630565802557682797e-01,1.434919278129335174e-01,6.355412043025114865e-01,-3.746583265969777310e-01,-3.627342665660945875e-01
1.306261252250450156e+01,2.260491604082426609e-01,-2.645510978201572327e-01,1.424364983393106576e-01,6.353903154936577646e-01,-3.724483091091975728e-01,-3.819094628814658221e-01
1.306661332266453357e+01,2.249877693905852349e-01,-2.660367435172507622e-01,1.413751073216532317e-01,6.352396978048894249e-01,-3.702232970083486618e-01,-3.782244890187986264e-01
1.307061412282456558e+01,2.239204524581406841e-01,-2.675134573396493742e-01,1.403077903892086808e-01,6.350893752508073309e-01,-3.679833193305592776e-01,-3.490824844617520517e-01
1.307461492298459760e+01,2.228472454750554110e-01,-2.689811794348248020e-01,1.392345834061234078e-01,6.349393718143050425e-01,-3.657284066114075971e-01,-3.583068979775727025e-01
1.307861572314462961e+01,2.217681845403749463e-01,-2.704398501051202830e-01,1.381555224714429431e-01,6.347897114465682611e-01,-3.634585909039674823e-01,-3.667438012362486122e-01
1.308261652330466163e+01,2.206833059880437264e-01,-2.718894098077504484e-01,1.370706439191117232e-01,6.346404180670757178e-01,-3.611739057965945299e-01,-3.818259889075694691e-01
1.308661732346469364e+01,2.195926463869053158e-01,-2.733297991548011563e-01,1.359799843179733125e-01,6.344915155635980630e-01,-3.588743864304501097e-01,-3.676563518917088103e-01
1.309061812362472565e+01,2.184962425407021847e-01,-2.747609589132297692e-01,1.348835804717701814e-01,6.343430277921989768e-01,-3.565600695167558398e-01,-3.604435553748013277e-01
1.309461892378475767e+01,2.173941314880759312e-01,-2.761828300048649876e-01,1.337814694191439280e-01,6.341949785772343917e-01,-3.542309933537745037e-01,-3.553613076028374063e-01
1.309861972394478968e+01,2.162863505025670874e-01,-2.775953535064068500e-01,1.326736884336350841e-01,6.340473917113528257e-01,-3.518871978435119674e-01,-3.502856615569313603e-01
1.310262052410482170e+01,2.151729370926152574e-01,-2.789984706494268440e-01,1.315602750236832541e-01,6.339002909554953824e-01,-3.495287245081346583e-01,-3.521040023481349368e-01
1.310662132426485371e+01,2.140539290015590346e-01,-2.803921228203678506e-01,1.304412669326270313e-01,6.337537000388956399e-01,-3.471556165060986632e-01,-3.359972821164506906e-01
1.311062212442488573e+01,2.129293642076360293e-01,-2.817762515605439222e-01,1.293167021387040538e-01,6.336076426590796506e-01,-3.447679186479833957e-01,-3.569447629601412708e-01
1.311462292458491774e+01,2.117992809239829244e-01,-2.831507985661407822e-01,1.281866188550509211e-01,6.334621424818661639e-01,-3.423656774120274471e-01,-3.455218210839513526e-01
1.311862372474494975e+01,2.106637175986353361e-01,-2.845157056882152702e-01,1.270510555297033328e-01,6.333172231413661812e-01,-3.399489409593593470e-01,-3.470645463875387526e-01
1.312262452490498177e+01,2.095227129061261184e-01,-2.858709149973229779e-01,1.259100508371941152e-01,6.331729082058275004e-01,-3.375177591355161266e-01,-3.301104054449923164e-01
1.312662532506501378e+01,2.083763057248372297e-01,-2.872163690479574982e-01,1.247636436559052264e-01,6.330292210282666421e-01,-3.350721834560325685e-01,-3.336392076500654391e-01
1.313062612522504580e+01,2.072245352262582774e-01,-2.885520102484458449e-01,1.236118731573262741e-01,6.328861850745505224e-01,-3.326122672675892455e-01,-3.250649616625326810e-01
1.313462692538507781e+01,2.060674408136122515e-01,-2.898777812024110889e-01,1.224547787446802483e-01,6.327438237578089097e-01,-3.301380656535592428e-01,-3.297067584676571239e-01
1.313862772554510983e+01,2.049050621105791836e-01,-2.911936247848867509e-01,1.212924000416471665e-01,6.326021603993853271e-01,-3.276496354284504919e-01,-2.904732308563010013e-01
1.314262852570514184e+01,2.037374389612959802e-01,-2.924994841423169123e-01,1.201247768923639769e-01,6.324612182288366080e-01,-3.251470351507963485e-01,-3.182822955430705814e-01
1.314662932586517385e+01,2.025646114303566447e-01,-2.937953026925558264e-01,1.189519493614246415e-01,6.323210203839332300e-01,-3.226303251356689161e-01,-3.304984256518003760e-01
1.315063012602520587e+01,2.013866198028120835e-01,-2.950810241248683630e-01,1.177739577338800664e-01,6.321815899106592029e-01,-3.200995674668082880e-01,-3.204963897754101176e-01
1.315463092618523788e+01,2.002035045841701888e-01,-2.963565923999297858e-01,1.165908425152381717e-01,6.320429497632119586e-01,-3.175548260083662644e-01,-3.219077394035785855e-01
1.315863172634526990e+01,1.990153065003958388e-01,-2.976219517498257527e-01,1.154026444314638494e-01,6.319051228040025725e-01,-3.149961664162588271e-01,-3.077555156816939586e-01
1.316263252650530191e+01,1.978220664979109811e-01,-2.988770466780523161e-01,1.142094044289789639e-01,6.317681318036555416e-01,-3.124236561491247066e-01,-3.030482716944941646e-01
1.316663332666533393e+01,1.966238257435943826e-01,-3.001218219595160330e-01,1.130111636746623793e-01,6.316319994410087846e-01,-3.098373644788854353e-01,-3.063287133948613405e-01
1.317063412682536594e+01,1.954206256247819073e-01,-3.013562226405337996e-01,1.118079635558499041e-01,6.314967483031138640e-01,-3.072373625009041098e-01,-3.093413236360517127e-01
1.317463492698539795e+01,1.942125077492663499e-01,-3.025801940388330169e-01,1.105998456803343466e-01,6.313624008852358749e-01,-3.046237231437385340e-01,-3.115946407463287549e-01
1.317863572714542997e+01,1.929995139452975184e-01,-3.037936817435514802e-01,1.093868518763655290e-01,6.312289795908534451e-01,-3.019965211784860215e-01,-2.862341289236625119e-01
1.318263652730546198e+01,1.917816862615821794e-01,-3.049966316152373791e-01,1.081690241926501900e-01,6.310965067316586241e-01,-2.993558332277157508e-01,-2.884487770158647990e-01
1.318663732746549400e+01,1.905590669672840853e-01,-3.061889897858494081e-01,1.069464048983520821e-01,6.309650045275568830e-01,-2.967017377739858963e-01,-3.262437050567648655e-01
1.319063812762552601e+01,1.893316985403250829e-01,-3.073707027237982947e-01,1.057190364713930936e-01,6.308344950755725433e-01,-2.940343151463430393e-01,-2.935974568232762594e-01
1.319463892778555802e+01,1.880996236292530044e-01,-3.085417175147156521e-01,1.044869615603209873e-01,6.307050002089509277e-01,-2.913536474619018435e-01,-2.999743065487942006e-01
1.319863972794559004e+01,1.868628851739111141e-01,-3.097019812321080146e-01,1.032502231049791108e-01,6.305765417948406837e-01,-2.886598188583965885e-01,-2.926351207658926534e-01
1.320264052810562028e+01,1.856215263276333460e-01,-3.108514412683464068e-01,1.020088642587013428e-01,6.304491415866605442e-01,-2.859529153505203647e-01,-2.692282664577729800e-01
1.320664132826565229e+01,1.843755904419913383e-01,-3.119900454111957377e-01,1.007629283730593489e-01,6.303228211883491472e-01,-2.832330248069711010e-01,-2.947626863017330234e-01
1.321064212842568431e+01,1.831251210667979024e-01,-3.131177418438119142e-01,9.951245899786589910e-02,6.301976020543662571e-01,-2.805002369557063613e-01,-2.910939932475389846e-01
1.321464292858571632e+01,1.818701619501046640e-01,-3.142344791447435060e-01,9.825749988117266076e-02,6.300735054896919873e-01,-2.777546433887110311e-01,-2.533876714439797784e-01
1.321864372874574833e+01,1.806107570382027294e-01,-3.153402062879317458e-01,9.699809496927074004e-02,6.299505526498269115e-01,-2.749963375662942133e-01,-2.799086327346606562e-01
1.322264452890578035e+01,1.793469504756227129e-01,-3.164348726427100855e-01,9.573428840669070961e-02,6.298287645407923963e-01,-2.722254148209063418e-01,-2.747241974346525950e-01
1.322664532906581236e+01,1.780787866051345425e-01,-3.175184279738044735e-01,9.446612453620255312e-02,6.297081620191303797e-01,-2.694419723604760675e-01,-2.581305632903600489e-01
1.323064612922584438e+01,1.768063099677477379e-01,-3.185908224413332990e-01,9.319364789881573463e-02,6.295887657919031488e-01,-2.666461092712659742e-01,-2.718496989867932312e-01
1.323464692938587639e+01,1.755295653027111602e-01,-3.196520066008071703e-01,9.191690323377914307e-02,6.294705964166938950e-01,-2.638379265202452917e-01,-2.635690071364302778e-01
1.323864772954590840e+01,1.742485975475131510e-01,-3.207019314031293034e-01,9.063593547858113386e-02,6.293536743016061585e-01,-2.610175269569791068e-01,-2.586366370488641930e-01
1.324264852970594042e+01,1.729634518378814767e-01,-3.217405481945951884e-01,8.935078976894947345e-02,6.292380197052640511e-01,-2.581850153150323512e-01,-2.441624301451624790e-01
1.324664932986597243e+01,1.716741735077834119e-01,-3.227678087168927568e-01,8.806151143885140864e-02,6.291236527368122555e-01,-2.553404982128880674e-01,-2.715518490205796609e-01
1.325065013002600445e+01,1.703808080894256283e-01,-3.237836651071023253e-01,8.676814602049362501e-02,6.290105933559163587e-01,-2.524840841543796732e-01,-2.608650234530921486e-01
1.325465093018603646e+01,1.690834013132542224e-01,-3.247880698976967073e-01,8.547073924432223302e-02,6.288988613727619637e-01,-2.496158835286352295e-01,-2.509340785058669088e-01
1.325865173034606848e+01,1.677819990519706927e-01,-3.257809762599244707e-01,8.416933698303870337e-02,6.287884763388524867e-01,-2.467360084963366174e-01,-2.376560695738290374e-01
1.326265253050610049e+01,1.664766473912840938e-01,-3.267623377930274908e-01,8.286398532235210446e-02,6.286794576340077878e-01,-2.438445731355428359e-01,-2.502854315375220295e-01
1.326665333066613250e+01,1.651673926573549722e-01,-3.277321083506978261e-01,8.155473058842295508e-02,6.285718245494551493e-01,-2.409416934930244947e-01,-2.363280449921895676e-01
1.327065413082616452e+01,1.638542813453756908e-01,-3.286902423008192797e-01,8.024161927644368753e-02,6.284655961755857279e-01,-2.380274874349975200e-01,-2.431693656206761756e-01
1.327465493098619653e+01,1.625373601195703732e-01,-3.296366945254682324e-01,7.892469805063836996e-02,6.283607914019546659e-01,-2.351020746437377518e-01,-2.390519660850441985e-01
1.327865573114622855e+01,1.612166758131947375e-01,-3.305714204209139195e-01,7.760401374426273424e-02,6.282574289172803139e-01,-2.321655766136757060e-01,-2.194248734615260599e-01
1.328265653130626056e+01,1.598922754285361791e-01,-3.314943758976180987e-01,7.627961335960417588e-02,6.281555272094452302e-01,-2.292181166469732800e-01,-2.315769775000663111e-01
1.328665733146629258e+01,1.585642061369137434e-01,-3.324055173802352714e-01,7.495154406798175406e-02,6.280551045654950704e-01,-2.262598198485830658e-01,-1.966438088563183251e-01
1.329065813162632459e+01,1.572325152786781810e-01,-3.333048018076126828e-01,7.361985320974619162e-02,6.279561790716394754e-01,-2.232908131207920477e-01,-2.196980667284176569e-01
1.329465893178635660e+01,1.558972503632118367e-01,-3.341921866327902113e-01,7.228458829427984733e-02,6.278587686132516277e-01,-2.203112251572512115e-01,-2.090527268641459990e-01
1.329865973194638862e+01,1.545584590689287607e-01,-3.350676298230003125e-01,7.094579699999675748e-02,6.277628908748684733e-01,-2.173211864364932855e-01,-2.099007849340377152e-01
1.330266053210642063e+01,1.532161892432746253e-01,-3.359310898596683526e-01,6.960352717434262204e-02,6.276685633401904996e-01,-2.143208292149400007e-01,-2.298807751794077758e-01
1.330666133226645265e+01,1.518704889027268079e-01,-3.367825257384122195e-01,6.825782683379480464e-02,6.275758032920818463e-01,-2.113102875194015629e-01,-2.267124865928001054e-01
1.331066213242648466e+01,1.505214062327943081e-01,-3.376218969690424343e-01,6.690874416386230483e-02,6.274846278125703058e-01,-2.082896971390701124e-01,-2.034179402498899336e-01
1.331466293258651667e+01,1.491689895880177752e-01,-3.384491635755624284e-01,6.555632751908577194e-02,6.273950537828475449e-01,-2.052591956170099485e-01,-2.163171532278050091e-01
1.331866373274654869e+01,1.478132874876490477e-01,-3.392642861090696682e-01,6.420062541871701667e-02,6.273070978778365614e-01,-2.022189222317923585e-01,-2.076957966107265963e-01
1.332266453290658070e+01,1.464543485431482328e-01,-3.400672258911929813e-01,6.284168647421620180e-02,6.272207764616545278e-01,-1.991690178313658688e-01,-2.025342090436256792e-01
1.332666533306661272e+01,1.450922215916449765e-01,-3.408579446540693225e-01,6.147955952271295932e-02,6.271361057367057512e-01,-1.961096251123503331e-01,-2.052791130248570184e-01
1.333066613322664473e+01,1.437269556438243445e-01,-3.416364046395242715e-01,6.011429357489234127e-02,6.270531017067582091e-01,-1.930408884952262705e-01,-1.812082102333737732e-01
1.333466693338667675e+01,1.423585998448383405e-01,-3.424025687064916612e-01,5.874593777590632337e-02,6.269717801324704576e-01,-1.899629540276863982e-01,-1.821724451029548553e-01
1.333866773354670876e+01,1.409872034743057945e-01,-3.431564003310133559e-01,5.737454140537378428e-02,6.268921565313925193e-01,-1.868759693722374382e-01,-1.851281848555640097e-01
1.334266853370674077e+01,1.396128159463125018e-01,-3.438978636062393623e-01,5.600015387738047773e-02,6.268142461779652175e-01,-1.837800837933002973e-01,-1.781679061930409036e-01
1.334666933386677279e+01,1.382354868094110845e-01,-3.446269232424278295e-01,5.462282474047906733e-02,6.267380641035203981e-01,-1.806754481438125892e-01,-1.897437072342810505e-01
1.335067013402680480e+01,1.368552657466211298e-01,-3.453435445669450488e-01,5.324260367768911956e-02,6.266636250962812626e-01,-1.775622148513384679e-01,-1.688179866650455219e-01
1.335467093418683682e+01,1.354722025754291070e-01,-3.460476935242653429e-01,5.185954050649708991e-02,6.265909437013617023e-01,-1.744405379036909620e-01,-1.829468891598048930e-01
1.335867173434686883e+01,1.340863472477883400e-01,-3.467393366759711770e-01,5.047368517885632982e-02,6.265200342207668527e-01,-1.713105728340709177e-01,-1.557009272303831460e-01
1.336267253450690085e+01,1.326977498501191177e-01,-3.474184412007532141e-01,4.908508778118708671e-02,6.264509107133928723e-01,-1.681724767057292402e-01,-1.748512552913634166e-01
1.336667333466693286e+01,1.313064606033085557e-01,-3.480849748944102595e-01,4.769379853437653860e-02,6.263835869950269419e-01,-1.650264080961560131e-01,-1.705745156334214363e-01
1.337067413482696487e+01,1.299125298627107072e-01,-3.487389061698490389e-01,4.629986779377869011e-02,6.263180766383472653e-01,-1.618725270808034633e-01,-1.502253963266428349e-01
1.337467493498699689e+01,1.285160081181465352e-01,-3.493802040570845868e-01,4.490334604921451811e-02,6.262543929729232906e-01,-1.587109952163478221e-01,-1.522184403136550013e-01
1.337867573514702890e+01,1.271169459856467954e-01,-3.500088382209144422e-01,4.350428391671475742e-02,6.261925490779757242e-01,-1.555419755048989272e-01,-1.650905017007696096e-01
1.338267653530706092e+01,1.257153941402657238e-01,-3.506247791272930070e-01,4.210273207133369971e-02,6.261325577127661024e-01,-1.523656322247319839e-01,-1.463276644643471125e-01
1.338667733546709293e+01,1.243114034510650751e-01,-3.512279977763247962e-01,4.069874138213304404e-02,6.260744314249496734e-01,-1.491821312156570434e-01,-1.491883492035475378e-01
1.339067813562712495e+01,1.229050249107754011e-01,-3.518184658120483976e-01,3.929236284184338401e-02,6.260181825086899021e-01,-1.459916397019192513e-01,-1.458080029255580945e-01
1.339467893578715696e+01,1.214963096087002259e-01,-3.523961555755620867e-01,3.788364753976820182e-02,6.259638229832442669e-01,-1.427943262114921008e-01,-1.365935802172297819e-01
