t,x,y,a,s,dx_dt,dx_dt_noisy
3.717143428685737376e+02,2.041984729954232081e-01,9.997859742180895681e-01,6.668397912919968307e-02,7.707692157988297321e-01,4.577353332295058049e-04,-1.533965219496361172e-02
3.718343668733746767e+02,2.042533617394372558e-01,9.997859142830460843e-01,6.667005083172861113e-02,7.706665724476994273e-01,4.568922630917562552e-04,-1.356068810867242305e-02
3.719543908781756159e+02,2.043081493283876449e-01,9.997858545063647018e-01,6.665615339591829391e-02,7.705640011097801834e-01,4.560497878548526300e-04,8.898205180200304508e-04
3.720744148829766118e+02,2.043628358306295578e-01,9.997857948879707024e-01,6.664228677578115656e-02,7.704615018767114742e-01,4.552079108822531498e-04,-2.854510756231538101e-03
3.721944388877775509e+02,2.044174213146408570e-01,9.997857354277869257e-01,6.662845092532054814e-02,7.703590748396953458e-01,4.543666355491475907e-04,1.369541861454027544e-02
3.723144628925784900e+02,2.044719058490223895e-01,9.997856761257342129e-01,6.661464579853072776e-02,7.702567200894961941e-01,4.535259652417482162e-04,-2.500074384551303260e-03
3.724344868973794860e+02,2.045262895024978766e-01,9.997856169817311844e-01,6.660087134939686460e-02,7.701544377164409871e-01,4.526859033580092530e-04,-1.749314505120218299e-02
3.725545109021804251e+02,2.045805723439137747e-01,9.997855579956944627e-01,6.658712753189507949e-02,7.700522278104191543e-01,4.518464533069078493e-04,8.558266902965057897e-04
3.726745349069813642e+02,2.046347544422395248e-01,9.997854991675383385e-01,6.657341429999234783e-02,7.699500904608825858e-01,4.510076185087546433e-04,-2.711473502808251466e-03
3.727945589117823602e+02,2.046888358680130915e-01,9.997854404971835418e-01,6.655973160765664420e-02,7.698480257572284380e-01,4.501694022505642301e-04,2.148643396800611893e-03
3.729145829165832993e+02,2.047428166991919207e-01,9.997853819845821111e-01,6.654607940871302973e-02,7.697460337899046934e-01,4.493318071616013085e-04,-1.142911593568426629e-02
3.730346069213842952e+02,2.047966970147861443e-01,9.997853236296802004e-01,6.653245765680086687e-02,7.696441146487216223e-01,4.484948358491727184e-04,-7.526716350030412776e-03
3.731546309261852343e+02,2.048504768937886300e-01,9.997852654324208554e-01,6.651886630555524371e-02,7.695422684230188715e-01,4.476584909443300322e-04,8.782499495789809849e-04
3.732746549309861734e+02,2.049041564152860317e-01,9.997852073927452343e-01,6.650530530861313572e-02,7.694404952017078747e-01,4.468227750880906460e-04,7.681582571500196292e-03
3.733946789357871694e+02,2.049577356584589283e-01,9.997851495105927189e-01,6.649177461961354452e-02,7.693387950732719638e-01,4.459876909317234670e-04,4.387543036589416218e-03
3.735147029405881085e+02,2.050112147025816289e-01,9.997850917859004705e-01,6.647827419219744238e-02,7.692371681257665905e-01,4.451532411369442323e-04,7.811642040825492010e-03
3.736347269453890476e+02,2.050645936270223679e-01,9.997850342186036521e-01,6.646480398000773060e-02,7.691356144468187717e-01,4.443194283753090605e-04,-1.428102947559928802e-02
3.737547509501900436e+02,2.051178725112431378e-01,9.997849768086358724e-01,6.645136393668928110e-02,7.690341341236276440e-01,4.434862553285555419e-04,-1.857903691824351004e-03
3.738747749549909827e+02,2.051710514347997727e-01,9.997849195559281865e-01,6.643795401588895033e-02,7.689327272429641313e-01,4.426537246884282360e-04,2.486046586933694357e-03
3.739947989597919786e+02,2.052241304773419761e-01,9.997848624604099843e-01,6.642457417125555152e-02,7.688313938911710554e-01,4.418218391568478069e-04,9.971329342064641499e-03
3.741148229645929177e+02,2.052771097186132376e-01,9.997848055220087682e-01,6.641122435643986854e-02,7.687301341541632471e-01,4.409906014452746512e-04,2.971361126104605111e-03
3.742348469693938569e+02,2.053299892384508607e-01,9.997847487406498201e-01,6.639790452509464203e-02,7.686289481174272131e-01,4.401600142754798738e-04,-2.084550307719263383e-03
3.743548709741948528e+02,2.053827691167860459e-01,9.997846921162565348e-01,6.638461463087456937e-02,7.685278358660214693e-01,4.393300803787262275e-04,-8.630991798478527405e-04
3.744748949789957919e+02,2.054354494336437520e-01,9.997846356487504194e-01,6.637135462743634640e-02,7.684267974845765403e-01,4.385008024963369939e-04,-5.513671731684063534e-04
3.745949189837967310e+02,2.054880302691428351e-01,9.997845793380509827e-01,6.635812446843861179e-02,7.683258330572945161e-01,4.376721833790149421e-04,-1.395188221449323272e-02
3.747149429885977270e+02,2.055405117034959372e-01,9.997845231840756242e-01,6.634492410754194713e-02,7.682249426679497173e-01,4.368442257874347902e-04,6.503953186190410997e-04
3.748349669933986661e+02,2.055928938170095144e-01,9.997844671867399668e-01,6.633175349840894630e-02,7.681241263998882518e-01,4.360169324918787516e-04,8.437617707714780563e-03
3.749549909981996620e+02,2.056451766900839473e-01,9.997844113459574134e-01,6.631861259470414605e-02,7.680233843360279034e-01,4.351903062719567018e-04,7.494364361958115277e-03
3.750750150030006012e+02,2.056973604032132641e-01,9.997843556616397009e-01,6.630550135009403989e-02,7.679227165588586868e-01,4.343643499171280595e-04,-1.826609556499760381e-02
3.751950390078015403e+02,2.057494450369855010e-01,9.997843001336962354e-01,6.629241971824709201e-02,7.678221231504422928e-01,4.335390662260294728e-04,3.758686986081315358e-04
3.753150630126025362e+02,2.058014306720824527e-01,9.997842447620347572e-01,6.627936765283375109e-02,7.677216041924123102e-01,4.327144580069157637e-04,-1.466876316987069870e-02
3.754350870174034753e+02,2.058533173892797274e-01,9.997841895465607864e-01,6.626634510752640872e-02,7.676211597659742258e-01,4.318905280773380293e-04,1.133668425780612332e-02
3.755551110222044144e+02,2.059051052694467754e-01,9.997841344871781777e-01,6.625335203599941325e-02,7.675207899519056465e-01,4.310672792642394305e-04,5.792094450796786420e-03
3.756751350270054104e+02,2.059567943935469436e-01,9.997840795837884542e-01,6.624038839192912531e-02,7.674204948305556329e-01,4.302447144037066388e-04,7.486740605010456205e-03
3.757951590318063495e+02,2.060083848426372544e-01,9.997840248362913629e-01,6.622745412899380679e-02,7.673202744818455878e-01,4.294228363411458564e-04,-6.275003365722847323e-03
3.759151830366073455e+02,2.060598766978687379e-01,9.997839702445846521e-01,6.621454920087374574e-02,7.672201289852683681e-01,4.286016479311415993e-04,-1.897122020931446204e-02
3.760352070414082846e+02,2.061112700404860998e-01,9.997839158085640721e-01,6.620167356125115921e-02,7.671200584198891725e-01,4.277811520373029025e-04,-1.005316062627155740e-02
3.761552310462092237e+02,2.061625649518279701e-01,9.997838615281234853e-01,6.618882716381023490e-02,7.670200628643447649e-01,4.269613515324114771e-04,-3.135718909144029169e-03
3.762752550510102196e+02,2.062137615133268209e-01,9.997838074031545341e-01,6.617600996223713117e-02,7.669201423968439180e-01,4.261422492983005499e-04,-1.461240402352984198e-02
3.763952790558111587e+02,2.062648598065088268e-01,9.997837534335471954e-01,6.616322191021996313e-02,7.668202970951671915e-01,4.253238482255598525e-04,-9.677254143953106097e-03
3.765153030606120979e+02,2.063158599129941428e-01,9.997836996191892256e-01,6.615046296144884430e-02,7.667205270366672654e-01,4.245061512139513583e-04,1.794612579466078536e-02
3.766353270654130938e+02,2.063667619144967103e-01,9.997836459599666048e-01,6.613773306961578946e-02,7.666208322982683843e-01,4.236891611720230359e-04,-1.279726211482695719e-02
3.767553510702140329e+02,2.064175658928242008e-01,9.997835924557630927e-01,6.612503218841485342e-02,7.665212129564669130e-01,4.228728810171223469e-04,5.882374114269894871e-03
3.768753750750149720e+02,2.064682719298782387e-01,9.997835391064607835e-01,6.611236027154200612e-02,7.664216690873312254e-01,4.220573136753204605e-04,-1.825421283842602188e-02
3.769953990798159680e+02,2.065188801076542624e-01,9.997834859119395512e-01,6.609971727269518815e-02,7.663222007665011493e-01,4.212424620815550429e-04,2.919131539274585213e-03
3.771154230846169071e+02,2.065693905082414406e-01,9.997834328720773822e-01,6.608710314557433851e-02,7.662228080691889653e-01,4.204283291792919861e-04,8.778925255877593342e-03
3.772354470894179030e+02,2.066198032138229224e-01,9.997833799867501536e-01,6.607451784388131133e-02,7.661234910701782974e-01,4.196149179207262566e-04,4.870718383751583905e-03
3.773554710942188422e+02,2.066701183067768677e-01,9.997833272558328543e-01,6.606196132132231835e-02,7.660242498438596392e-01,4.188022312558470654e-04,1.246091243244774362e-02
3.774754950990197813e+02,2.067203358744265917e-01,9.997832746792256753e-01,6.604943353159135888e-02,7.659250844654554857e-01,4.179902716734950350e-04,1.837838833816329148e-02
3.775955191038207772e+02,2.067704560085108501e-01,9.997832222568397986e-01,6.603693442816009618e-02,7.658259950102181968e-01,4.171790413226297779e-04,-1.339063383753594239e-02
3.777155431086217163e+02,2.068204788005228723e-01,9.997831699885795231e-01,6.602446396445443844e-02,7.657269815527217860e-01,4.163685424099538342e-04,3.073633823856412872e-03
3.778355671134226554e+02,2.068704043420166172e-01,9.997831178743474823e-01,6.601202209391303366e-02,7.656280441671257098e-01,4.155587771500479904e-04,5.643803868880829452e-03
3.779555911182236514e+02,2.069202327246064954e-01,9.997830659140443110e-01,6.599960876998721415e-02,7.655291829271748671e-01,4.147497477658009489e-04,4.709535172110602616e-03
3.780756151230245905e+02,2.069699640399675633e-01,9.997830141075690902e-01,6.598722394614106590e-02,7.654303979062002661e-01,4.139414564879446935e-04,1.638734458952365372e-02
3.781956391278255865e+02,2.070195983798353845e-01,9.997829624548189020e-01,6.597486757585138695e-02,7.653316891771182462e-01,4.131339055551867074e-04,3.282177781757056063e-03
3.783156631326265256e+02,2.070691358360061129e-01,9.997829109556890526e-01,6.596253961260768739e-02,7.652330568124305898e-01,4.123270972142711226e-04,1.257119345852816122e-02
3.784356871374274647e+02,2.071185765003364931e-01,9.997828596100731824e-01,6.595024000991220325e-02,7.651345008842251882e-01,4.115210337198586983e-04,1.213351260119373103e-02
3.785557111422284606e+02,2.071679204647438044e-01,9.997828084178629338e-01,6.593796872127988262e-02,7.650360214641749312e-01,4.107157173342064396e-04,2.061340618039020182e-03
3.786757351470293997e+02,2.072171678212058887e-01,9.997827573789485056e-01,6.592572570023838563e-02,7.649376186235388175e-01,4.099111503275418636e-04,6.081401698120014222e-03
3.787957591518303389e+02,2.072663186617612063e-01,9.997827064932177654e-01,6.591351090032812610e-02,7.648392924331612885e-01,4.091073349776921486e-04,-7.033902333894523871e-03
3.789157831566313348e+02,2.073153730785087245e-01,9.997826557605574704e-01,6.590132427510217439e-02,7.647410429634723394e-01,4.083042735702690986e-04,3.782271032001420421e-03
3.790358071614322739e+02,2.073643311636079734e-01,9.997826051808518244e-01,6.588916577812641007e-02,7.646428702844877412e-01,4.075019683983638319e-04,2.557476782135865122e-03
3.791558311662332699e+02,2.074131930092791287e-01,9.997825547539839208e-01,6.587703536297932760e-02,7.645447744658087075e-01,4.067004217627100083e-04,-8.174468980567539548e-04
3.792758551710342090e+02,2.074619587078028460e-01,9.997825044798346328e-01,6.586493298325224455e-02,7.644467555766222278e-01,4.058996359715875512e-04,-3.934020503391931316e-03
3.793958791758351481e+02,2.075106283515203986e-01,9.997824543582831680e-01,6.585285859254910723e-02,7.643488136857007342e-01,4.050996133406833282e-04,1.040345891318193196e-02
3.795159031806361440e+02,2.075592020328336229e-01,9.997824043892068469e-01,6.584081214448662955e-02,7.642509488614025459e-01,4.043003561930637204e-04,-3.713495809276522674e-04
3.796359271854370832e+02,2.076076798442048621e-01,9.997823545724815464e-01,6.582879359269425135e-02,7.641531611716713135e-01,4.035018668592717131e-04,2.352744123178617322e-02
3.797559511902380223e+02,2.076560618781571332e-01,9.997823049079807012e-01,6.581680289081409674e-02,7.640554506840363524e-01,4.027041476770452195e-04,1.384941648885959671e-02
3.798759751950390182e+02,2.077043482272739328e-01,9.997822553955767466e-01,6.580483999250104354e-02,7.639578174656127540e-01,4.019072009914833980e-04,8.380874454721758474e-03
3.799959991998399573e+02,2.077525389841993753e-01,9.997822060351395645e-01,6.579290485142266776e-02,7.638602615831012743e-01,4.011110291548556695e-04,-5.011278029275065965e-03
3.801160232046408964e+02,2.078006342416380547e-01,9.997821568265378156e-01,6.578099742125927130e-02,7.637627831027878900e-01,4.003156345265624153e-04,9.873751604487977090e-03
3.802360472094418924e+02,2.078486340923552944e-01,9.997821077696379399e-01,6.576911765570386814e-02,7.636653820905445755e-01,3.995210194732362412e-04,2.239169319156010269e-03
3.803560712142428315e+02,2.078965386291768136e-01,9.997820588643049344e-01,6.575726550846219820e-02,7.635680586118288593e-01,3.987271863683447266e-04,1.719055529038157398e-03
3.804760952190438275e+02,2.079443479449890331e-01,9.997820101104019086e-01,6.574544093325272731e-02,7.634708127316838233e-01,3.979341375925645277e-04,-1.009683631127616249e-02
3.805961192238447666e+02,2.079920621327387975e-01,9.997819615077898625e-01,6.573364388380663337e-02,7.633736445147381033e-01,3.971418755335546168e-04,6.674675791794048435e-03
3.807161432286457057e+02,2.080396812854336530e-01,9.997819130563284640e-01,6.572187431386780632e-02,7.632765540252059999e-01,3.963504025856805701e-04,3.367695994447071541e-03
3.808361672334467016e+02,2.080872054961417084e-01,9.997818647558753824e-01,6.571013217719286204e-02,7.631795413268875894e-01,3.955597211504039042e-04,-3.735933805109550952e-03
3.809561912382476407e+02,2.081346348579914685e-01,9.997818166062862888e-01,6.569841742755115621e-02,7.630826064831682798e-01,3.947698336358898118e-04,-5.810570383810730738e-03
3.810762152430485799e+02,2.081819694641722229e-01,9.997817686074154109e-01,6.568673001872471495e-02,7.629857495570194770e-01,3.939807424570957958e-04,-1.808703219647680733e-03
3.811962392478495758e+02,2.082292094079337408e-01,9.997817207591150890e-01,6.567506990450831805e-02,7.628889706109976965e-01,3.931924500355897935e-04,-1.228460608262074184e-02
3.813162632526505149e+02,2.082763547825862704e-01,9.997816730612356650e-01,6.566343703870947124e-02,7.627922697072455627e-01,3.924049587997904907e-04,-4.565640249465274109e-03
3.814362872574515109e+02,2.083234056815007895e-01,9.997816255136258157e-01,6.565183137514837841e-02,7.626956469074909206e-01,3.916182711846091552e-04,1.474165323616878978e-02
3.815563112622524500e+02,2.083703621981086995e-01,9.997815781161325521e-01,6.564025286765796940e-02,7.625991022730476132e-01,3.908323896315209233e-04,-5.526664402897698419e-03
3.816763352670533891e+02,2.084172244259020479e-01,9.997815308686008873e-01,6.562870147008389998e-02,7.625026358648148150e-01,3.900473165886890491e-04,2.406087468352725509e-02
3.817963592718543850e+02,2.084639924584334725e-01,9.997814837708741686e-01,6.561717713628453796e-02,7.624062477432774765e-01,3.892630545104276284e-04,-1.241755795329425698e-02
3.819163832766553242e+02,2.085106663893160905e-01,9.997814368227938564e-01,6.560567982013097710e-02,7.623099379685059906e-01,3.884796058578056073e-04,1.186038152442206624e-02
3.820364072814562633e+02,2.085572463122236098e-01,9.997813900241997453e-01,6.559420947550702319e-02,7.622137066001565264e-01,3.876969730980592537e-04,1.181113993888397232e-02
3.821564312862572592e+02,2.086037323224528006e-01,9.997813433749401790e-01,6.558276605632026857e-02,7.621175536979762910e-01,3.869151585482078111e-04,1.258275737735913349e-02
3.822764552910581983e+02,2.086501245217604605e-01,9.997812968748936990e-01,6.557134951636181541e-02,7.620214793226651739e-01,3.861341639480803177e-04,6.691700211109772971e-03
3.823964792958591943e+02,2.086964230124129516e-01,9.997812505239305203e-01,6.555995980928702727e-02,7.619254835340354415e-01,3.853539910498465803e-04,-1.507654352947980329e-02
3.825165033006601334e+02,2.087426278966321158e-01,9.997812043219181932e-01,6.554859688877064106e-02,7.618295663914687044e-01,3.845746416198506145e-04,1.242043639406726317e-02
3.826365273054610725e+02,2.087887392766643313e-01,9.997811582687231580e-01,6.553726070851022267e-02,7.617337279539497796e-01,3.837961174306525462e-04,1.164527866109187765e-02
