t,C,S,R,dC_dt,dC_dt_noisy
5.099019803960792530e+01,1.521007567774823946e-02,2.032927517612327373e-01,8.811669020381808215e-01,-2.257411308711331638e-04,-5.437229137388470412e-03
5.101020204040808181e+01,1.520556147082295639e-02,2.032389222612566160e-01,8.811977634966782214e-01,-2.255899197494424038e-04,2.664614326931839458e-02
5.103020604120824544e+01,1.520105028788139301e-02,2.031851152552932027e-01,8.812285978319115420e-01,-2.254388880486221658e-04,3.802927363262780316e-03
5.105021004200840196e+01,1.519654212526186376e-02,2.031313307250563471e-01,8.812594050742640350e-01,-2.252880354355890624e-04,1.693376098228868004e-02
5.107021404280856558e+01,1.519203697929644679e-02,2.030775686522892087e-01,8.812901852540718783e-01,-2.251373615720772201e-04,-1.521615713382775195e-02
5.109021804360872210e+01,1.518753484631099084e-02,2.030238290187641736e-01,8.813209384016238435e-01,-2.249868661146486870e-04,-3.056115205878908846e-03
5.111022204440888572e+01,1.518303572262509789e-02,2.029701118062828269e-01,8.813516645471620725e-01,-2.248365487146795558e-04,9.926106817117152231e-03
5.113022604520904224e+01,1.517853960455214576e-02,2.029164169966761466e-01,8.813823637208813011e-01,-2.246864090183781776e-04,-1.643906645738660993e-02
5.115023004600920586e+01,1.517404648839926901e-02,2.028627445718042543e-01,8.814130359529293024e-01,-2.245364466667808256e-04,-1.074740974249887605e-02
5.117023404680936238e+01,1.516955637046737276e-02,2.028090945135566092e-01,8.814436812734066651e-01,-2.243866612957551646e-04,1.379776936627541244e-03
5.119023804760952601e+01,1.516506924705112412e-02,2.027554668038518415e-01,8.814742997123669044e-01,-2.242370525360037198e-04,2.465742445197137422e-02
5.121024204840968252e+01,1.516058511443895557e-02,2.027018614246379191e-01,8.815048912998165731e-01,-2.240876200130690818e-04,1.761297506858636522e-02
5.123024604920984615e+01,1.515610396891306152e-02,2.026482783578920088e-01,8.815354560657149285e-01,-2.239383633473304366e-04,2.045956183281698315e-02
5.125025005001000267e+01,1.515162580674940876e-02,2.025947175856206428e-01,8.815659940399742656e-01,-2.237892821540061680e-04,8.433243635130073523e-03
5.127025405081016629e+01,1.514715062421771730e-02,2.025411790898594688e-01,8.815965052524596945e-01,-2.236403760431677351e-04,2.038810175143639103e-02
5.129025805161032281e+01,1.514267841758148297e-02,2.024876628526735001e-01,8.816269897329893634e-01,-2.234916446197266621e-04,3.315054213390113136e-02
5.131026205241048643e+01,1.513820918309795663e-02,2.024341688561569486e-01,8.816574475113342357e-01,-2.233430874834484159e-04,5.689474790551587655e-03
5.133026605321064295e+01,1.513374291701816490e-02,2.023806970824333640e-01,8.816878786172180904e-01,-2.231947042289498043e-04,1.102114885885576920e-02
5.135027005401080658e+01,1.512927961558688771e-02,2.023272475136554116e-01,8.817182830803176330e-01,-2.230464944457050472e-04,1.397847428187671409e-02
5.137027405481096309e+01,1.512481927504836544e-02,2.022738201320017082e-01,8.817486609302663814e-01,-2.228984577207970483e-04,-3.774337771600587421e-02
5.139027805561112672e+01,1.512036189200370584e-02,2.022204149194841705e-01,8.817790121968317463e-01,-2.227505938110583422e-04,2.805923072178059634e-04
5.141028205641128324e+01,1.511590746330629398e-02,2.021670318580574555e-01,8.818093369097564915e-01,-2.226029025911317391e-04,1.061069784024648230e-02
5.143028605721144686e+01,1.511145598574148430e-02,2.021136709297535472e-01,8.818396350986753562e-01,-2.224553839003254666e-04,1.731326321630004619e-02
5.145029005801160338e+01,1.510700745608843480e-02,2.020603321166315469e-01,8.818699067931795588e-01,-2.223080375729101152e-04,-4.202972096299962060e-03
5.147029405881176700e+01,1.510256187112009665e-02,2.020070154007776730e-01,8.819001520228172408e-01,-2.221608634381116998e-04,2.170304372173323393e-02
5.149029805961192352e+01,1.509811922760322805e-02,2.019537207643053445e-01,8.819303708170928013e-01,-2.220138613201212002e-04,-1.061999609044660120e-02
5.151030206041208714e+01,1.509367952229837863e-02,2.019004481893549585e-01,8.819605632054675626e-01,-2.218670310380893573e-04,-1.366765481664150442e-03
5.153030606121224366e+01,1.508924275195989984e-02,2.018471976580942240e-01,8.819907292173592150e-01,-2.217203724061344791e-04,3.579228780265725218e-02
5.155031006201240729e+01,1.508480891333594323e-02,2.017939691527178836e-01,8.820208688821421505e-01,-2.215738852333467776e-04,-2.489754226487837091e-02
5.157031406281256380e+01,1.508037800316846221e-02,2.017407626554478528e-01,8.820509822291474622e-01,-2.214275693237770931e-04,4.897635658554879475e-04
5.159031806361272743e+01,1.507595001819319810e-02,2.016875781485331642e-01,8.820810692876626113e-01,-2.212814244764611804e-04,-9.277351674604957269e-04
5.161032206441288395e+01,1.507152495513970625e-02,2.016344156142499677e-01,8.821111300869319827e-01,-2.211354504854066982e-04,1.750648805040171401e-04
5.163032606521304757e+01,1.506710281073132644e-02,2.015812750349015858e-01,8.821411646561561071e-01,-2.209896471395949441e-04,-8.728243634312288571e-03
5.165033006601320409e+01,1.506268358168521074e-02,2.015281563928184583e-01,8.821711730244927718e-01,-2.208440142229938646e-04,1.488799595464507242e-02
5.167033406681336771e+01,1.505826726471230087e-02,2.014750596703581420e-01,8.822011552210556884e-01,-2.206985515145528515e-04,-1.953680563446982821e-02
5.169033806761352423e+01,1.505385385651734215e-02,2.014219848499053944e-01,8.822311112749157136e-01,-2.205532587882036086e-04,-2.459522883720903844e-02
5.171034206841368785e+01,1.504944335379887477e-02,2.013689319138719791e-01,8.822610412151000725e-01,-2.204081358128688259e-04,1.137343931348056697e-02
5.173034606921384437e+01,1.504503575324924250e-02,2.013159008446969434e-01,8.822909450705924694e-01,-2.202631823524595772e-04,-2.210367510797826840e-02
5.175035007001400800e+01,1.504063105155458574e-02,2.012628916248463684e-01,8.823208228703335321e-01,-2.201183981658813918e-04,9.175778727837573950e-03
5.177035407081416452e+01,1.503622924539484672e-02,2.012099042368135082e-01,8.823506746432202563e-01,-2.199737830070351216e-04,2.075104520545060973e-03
5.179035807161432814e+01,1.503183033144376082e-02,2.011569386631187062e-01,8.823805004181064504e-01,-2.198293366248169414e-04,-1.209833623462486935e-02
5.181036207241448466e+01,1.502743430636886875e-02,2.011039948863095339e-01,8.824103002238021798e-01,-2.196850587631226856e-04,-5.322540568836665875e-03
5.183036607321464828e+01,1.502304116683150434e-02,2.010510728889605692e-01,8.824400740890744332e-01,-2.195409491608565217e-04,-4.472532901653138637e-04
5.185037007401480480e+01,1.501865090948680675e-02,2.009981726536736735e-01,8.824698220426467898e-01,-2.193970075519179400e-04,1.046124650231318107e-02
5.187037407481496842e+01,1.501426353098370831e-02,2.009452941630777145e-01,8.824995441131993079e-01,-2.192532336652173661e-04,-1.119071918222600687e-02
5.189037807561512494e+01,1.500987902796494487e-02,2.008924373998287605e-01,8.825292403293686361e-01,-2.191096272246822324e-04,-2.799503160788624663e-03
5.191038207641528857e+01,1.500549739706704896e-02,2.008396023466099689e-01,8.825589107197482353e-01,-2.189661879492404983e-04,-2.727582630762913699e-02
5.193038607721544508e+01,1.500111863492035319e-02,2.007867889861316979e-01,8.825885553128879346e-01,-2.188229155528405995e-04,-4.180918497513068550e-03
5.195039007801560871e+01,1.499674273814898678e-02,2.007339973011313672e-01,8.826181741372942646e-01,-2.186798097444479783e-04,-3.708504030083849268e-02
5.197039407881576523e+01,1.499236970337088082e-02,2.006812272743735970e-01,8.826477672214304571e-01,-2.185368702280433492e-04,2.841893019272460214e-04
5.199039807961592885e+01,1.498799952719776472e-02,2.006284788886500692e-01,8.826773345937162230e-01,-2.183940967026339747e-04,-7.952382758689136716e-03
5.201040208041608537e+01,1.498363220623516630e-02,2.005757521267796939e-01,8.827068762825278636e-01,-2.182514888622493279e-04,4.292559497021887494e-02
5.203040608121624899e+01,1.497926773708241170e-02,2.005230469716084152e-01,8.827363923161984927e-01,-2.181090463959402259e-04,2.672644711146171179e-02
5.205041008201640551e+01,1.497490611633262893e-02,2.004703634060094053e-01,8.827658827230175920e-01,-2.179667689877970438e-04,-1.996658844356071719e-03
5.207041408281656913e+01,1.497054734057273913e-02,2.004177014128828704e-01,8.827953475312314557e-01,-2.178246563169306330e-04,1.990739591006254056e-02
5.209041808361672565e+01,1.496619140638347223e-02,2.003650609751562450e-01,8.828247867690426354e-01,-2.176827080574931378e-04,6.581719569054863758e-03
5.211042208441688928e+01,1.496183831033934611e-02,2.003124420757840252e-01,8.828542004646108277e-01,-2.175409238786675872e-04,-2.206828879670660534e-02
5.213042608521704580e+01,1.495748804900868568e-02,2.002598446977479074e-01,8.828835886460517646e-01,-2.173993034446791706e-04,-4.763092924917841642e-02
5.215043008601720231e+01,1.495314061895361250e-02,2.002072688240566778e-01,8.829129513414382124e-01,-2.172578464147909005e-04,2.293234169525945956e-02
5.217043408681736594e+01,1.494879601673004300e-02,2.001547144377462395e-01,8.829422885787995279e-01,-2.171165524433114197e-04,8.517562000788297602e-03
5.219043808761752246e+01,1.494445423888770240e-02,2.001021815218796962e-01,8.829716003861212137e-01,-2.169754211795932655e-04,-3.838393562669852044e-02
5.221044208841768608e+01,1.494011528197010212e-02,2.000496700595472133e-01,8.830008867913460291e-01,-2.168344522680380748e-04,1.338796922201320773e-02
5.223044608921784260e+01,1.493577914251456411e-02,1.999971800338661565e-01,8.830301478223727685e-01,-2.166936453480991856e-04,1.888275466018981066e-02
5.225045009001800622e+01,1.493144581705220172e-02,1.999447114279809812e-01,8.830593835070572606e-01,-2.165530000542781677e-04,-1.306309388421408174e-02
5.227045409081816274e+01,1.492711530210793364e-02,1.998922642250633153e-01,8.830885938732118134e-01,-2.164125160161360986e-04,1.635781397623032110e-02
5.229045809161832636e+01,1.492278759420046994e-02,1.998398384083118207e-01,8.831177789486049923e-01,-2.162721928582909611e-04,-3.383669141095359961e-02
5.231046209241848288e+01,1.491846268984232775e-02,1.997874339609524708e-01,8.831469387609626187e-01,-2.161320302004193783e-04,-3.855914503197187260e-03
5.233046609321864651e+01,1.491414058555849340e-02,1.997350508662271151e-01,8.831760733379777628e-01,-2.159920276662910532e-04,1.203551317680004451e-03
5.235047009401880302e+01,1.490982127828217874e-02,1.996826891071861176e-01,8.832051827074919315e-01,-2.158521850742648254e-04,1.611544387331493786e-02
5.237047409481896665e+01,1.490550476510086805e-02,1.996303486668700167e-01,8.832342668972809063e-01,-2.157125023136219691e-04,8.427623846160723492e-03
5.239047809561912317e+01,1.490119104304659346e-02,1.995780295283812455e-01,8.832633259350356481e-01,-2.155729792447406631e-04,4.892572112338452323e-03
5.241048209641928679e+01,1.489688010914524963e-02,1.995257316748474119e-01,8.832923598484072603e-01,-2.154336157231713511e-04,1.154094925504329898e-02
5.243048609721944331e+01,1.489257196041659549e-02,1.994734550894213254e-01,8.833213686650068786e-01,-2.152944115996263327e-04,-1.265524447023334484e-02
5.245049009801960693e+01,1.488826659387424388e-02,1.994211997552809423e-01,8.833503524124056705e-01,-2.151553667199849681e-04,2.996143999338586952e-02
5.247049409881976345e+01,1.488396400652568057e-02,1.993689656556294487e-01,8.833793111181347246e-01,-2.150164809253066883e-04,-6.413782185141366464e-03
5.249049809961992707e+01,1.487966419537224000e-02,1.993167527736952049e-01,8.834082448096851614e-01,-2.148777540518127804e-04,1.625248966675351195e-02
5.251050210042008359e+01,1.487536715740913132e-02,1.992645610927317734e-01,8.834371535145081333e-01,-2.147391859309072046e-04,2.922614265090561943e-04
5.253050610122024722e+01,1.487107288962541581e-02,1.992123905960178076e-01,8.834660372600149358e-01,-2.146007763891713896e-04,-4.563415438697818877e-03
5.255051010202040374e+01,1.486678138900402076e-02,1.991602412668573019e-01,8.834948960735764523e-01,-2.144625252483642330e-04,1.205574388333802670e-02
5.257051410282056736e+01,1.486249265252173254e-02,1.991081130885792583e-01,8.835237299825240420e-01,-2.143244323254333769e-04,9.262974017617379985e-03
5.259051810362072388e+01,1.485820667714920357e-02,1.990560060445380752e-01,8.835525390141488744e-01,-2.141864974324987278e-04,2.718867729347963086e-02
5.261052210442088750e+01,1.485392345985094009e-02,1.990039201181131034e-01,8.835813231957020397e-01,-2.140487203768802124e-04,2.180423825490868800e-02
5.263052610522104402e+01,1.484964299758531961e-02,1.989518552927090900e-01,8.836100825543947712e-01,-2.139111009610778283e-04,-1.101881802092138929e-02
5.265053010602120764e+01,1.484536528730457348e-02,1.988998115517558174e-01,8.836388171173981121e-01,-2.137736389827872563e-04,1.034639779885267695e-02
5.267053410682136416e+01,1.484109032595479910e-02,1.988477888787083259e-01,8.836675269118433595e-01,-2.136363342348955238e-04,2.371054047459870712e-03
5.269053810762152779e+01,1.483681811047595292e-02,1.987957872570468298e-01,8.836962119648217318e-01,-2.134991865054844742e-04,-1.557981325235439224e-02
5.271054210842168430e+01,1.483254863780185742e-02,1.987438066702767459e-01,8.837248723033843678e-01,-2.133621955778377058e-04,-2.167640760931978730e-02
5.273054610922184793e+01,1.482828190486018723e-02,1.986918471019285815e-01,8.837535079545425498e-01,-2.132253612304388368e-04,5.411926087122592190e-03
5.275055011002200445e+01,1.482401790857249164e-02,1.986399085355581851e-01,8.837821189452673698e-01,-2.130886832369654343e-04,-1.038100130775664737e-02
5.277055411082216807e+01,1.481975664585417039e-02,1.985879909547464683e-01,8.838107053024900628e-01,-2.129521613663106980e-04,-2.741705308860309387e-02
5.279055811162232459e+01,1.481549811361449094e-02,1.985360943430995728e-01,8.838392670531018958e-01,-2.128157953825687149e-04,-1.590728579977058153e-03
5.281056211242248821e+01,1.481124230875657984e-02,1.984842186842488421e-01,8.838678042239540567e-01,-2.126795850450405312e-04,4.715452977488951945e-03
5.283056611322264473e+01,1.480698922817742791e-02,1.984323639618507662e-01,8.838963168418577654e-01,-2.125435301082454279e-04,2.276713186807589016e-03
5.285057011402280835e+01,1.480273886876788333e-02,1.983805301595870096e-01,8.839248049335843849e-01,-2.124076303219113795e-04,-2.380702761573825349e-02
5.287057411482296487e+01,1.479849122741266204e-02,1.983287172611645222e-01,8.839532685258649769e-01,-2.122718854309802589e-04,-1.132040176560195240e-02
5.289057811562312850e+01,1.479424630099033383e-02,1.982769252503153168e-01,8.839817076453907463e-01,-2.121362951756165099e-04,2.762762798898336924e-02
5.291058211642328502e+01,1.479000408637333799e-02,1.982251541107966641e-01,8.840101223188131518e-01,-2.120008592912019443e-04,-1.514007601022726579e-02
5.293058611722344864e+01,1.478576458042796769e-02,1.981734038263910092e-01,8.840385125727433513e-01,-2.118655775083392104e-04,-6.293285618776144064e-03
5.295059011802360516e+01,1.478152778001438558e-02,1.981216743809059433e-01,8.840668784337525343e-01,-2.117304495528595995e-04,4.631381891292139091e-02
5.297059411882376878e+01,1.477729368198660992e-02,1.980699657581743156e-01,8.840952199283720336e-01,-2.115954751458195768e-04,7.181092615493837351e-03
5.299059811962392530e+01,1.477306228319252498e-02,1.980182779420540939e-01,8.841235370830931029e-01,-2.114606540035033830e-04,-9.837095923849112356e-03
5.301060212042408892e+01,1.476883358047387067e-02,1.979666109164284482e-01,8.841518299243670276e-01,-2.113259858374247693e-04,-3.869268077713421128e-02
5.303060612122424544e+01,1.476460757066625808e-02,1.979149646652058059e-01,8.841800984786051254e-01,-2.111914703543339364e-04,6.336996105977920138e-03
5.305061012202440907e+01,1.476038425059914873e-02,1.978633391723196300e-01,8.842083427721785238e-01,-2.110571072562184014e-04,-2.762957197966110431e-02
5.307061412282456558e+01,1.475616361709587536e-02,1.978117344217286966e-01,8.842365628314187154e-01,-2.109228962402977942e-04,-3.793896352697075482e-04
5.309061812362472921e+01,1.475194566697362458e-02,1.977601503974169284e-01,8.842647586826168915e-01,-2.107888369990377347e-04,-1.722210210243413364e-02
5.311062212442488573e+01,1.474773039704345250e-02,1.977085870833934500e-01,8.842929303520243867e-01,-2.106549292201402926e-04,-3.337547140030123344e-02
5.313062612522504935e+01,1.474351780411026908e-02,1.976570444636925328e-01,8.843210778658524562e-01,-2.105211725865552622e-04,3.311523734359117510e-02
