x,H,lam,y
3.528375686457575711e+00,9.869053096376522660e+01,1.170785121234393822e+00,6.973396192274440297e-01
1.710587871476556998e+00,1.215563714810205767e+02,1.063390758646727496e+00,1.181028306632818520e-01
2.915770584083711370e+00,8.155887539068154979e+01,1.251254420594645644e+00,6.224975356463148257e-01
9.244489956301139566e-01,1.113107518033106942e+02,1.455309010854477947e+00,5.180598854274890558e-02
8.043918443478588198e-01,1.215993461631866381e+02,1.255815181708062722e+00,3.079815228525087725e-02
2.645893714143368936e+00,9.728141625977080764e+01,9.521004623488413809e-01,3.212244632475141914e-01
1.891211137047106972e+00,8.116440935296957093e+01,9.281262458144458050e-01,1.931108669470587291e-01
2.297795637915840405e+00,1.009921689224091779e+02,1.451575309731446328e+00,3.561059850604735844e-01
2.581460538679735350e+00,8.162899819082326758e+01,1.002466064696560633e+00,3.877907171646725604e-01
1.340745283147335876e+00,1.311248731855926053e+02,1.178700045807326013e+00,7.413299606532881836e-02
2.108210194851266817e+00,1.410039712836616559e+02,1.065736437579880347e+00,1.534097514851822386e-01
3.411778776614061925e+00,1.214828657570731423e+02,1.057318340968350423e+00,4.696125485088278317e-01
6.349601311398545000e-01,8.934410613723791528e+01,1.390590448069497498e+00,2.942478604527359182e-02
2.413537385461983487e+00,1.276014810128803418e+02,1.321882178271241104e+00,2.782710686096842023e-01
3.364451553567849640e+00,1.047134878130813718e+02,1.274905209584510368e+00,6.482447787309006948e-01
3.766958178505039889e-01,1.229592648669461283e+02,8.316326533717531833e-01,4.418274598635339029e-03
2.947203947188905104e+00,1.157802361789622552e+02,9.164081983135377030e-01,3.188857021296974126e-01
1.046802409706191650e+00,9.988392321333057566e+01,1.051789028943186377e+00,5.381623843491899900e-02
1.529598879893451002e+00,1.108492228301591354e+02,1.052343788216718812e+00,1.030562174339553494e-01
3.139195050197072234e-01,1.113484202213425505e+02,1.071497923041346612e+00,4.392695358809117247e-03
1.562194647912717560e+00,1.236292480849794941e+02,1.236855234282729477e+00,1.125377066839934048e-01
3.390385587644344056e+00,1.140604700236604856e+02,1.456392970094048778e+00,6.879319643521601968e-01
5.966797952668370097e-01,1.280674310882929205e+02,1.364014586741858048e+00,1.741310188313695273e-02
3.692354735441255809e+00,1.391029283121847584e+02,8.218153399920051783e-01,3.688209523068894935e-01
1.891272742663594908e+00,1.352036264939197849e+02,1.136633605496915056e+00,1.377523789514976116e-01
2.129514199772362115e+00,8.507531748095057367e+01,1.018579329414573298e+00,2.561548836583563693e-01
1.354766602950363996e+00,1.377957818850768774e+02,8.249352077593706811e-01,5.020339992049862449e-02
3.760862181618383371e+00,9.949837191566966510e+01,1.256427590292288121e+00,8.462815457380475914e-01
1.032432760066554600e+00,9.751178048870265513e+01,8.765552788911079585e-01,4.473363169212677543e-02
3.182626022918210396e+00,1.481139789705033252e+02,1.316984919934855780e+00,4.112951797129505427e-01
2.247508486885777312e+00,1.415547134765832880e+02,8.484548542301866281e-01,1.381596147490712911e-01
1.466374086544049771e+00,1.266026512745016106e+02,1.154786374747027056e+00,9.021914889867162224e-02
2.809910538263678870e+00,1.494073627555523558e+02,1.211790868455784320e+00,2.916487109491959218e-01
3.233740847992481182e+00,1.329692152589536249e+02,1.220530355929440036e+00,4.421798101171388606e-01
3.550960253899915209e+00,1.492209141175997615e+02,1.324264553879191508e+00,5.115046536450351677e-01
5.295570531655383606e-01,8.132692544785795974e+01,1.172784893174152243e+00,1.903699209622540522e-02
3.683141837880683500e-01,1.078172915466405470e+02,1.318153561707337884e+00,7.697431409100086511e-03
1.304606529414329863e+00,1.003503188184089367e+02,1.334432040474596626e+00,1.056612014984674164e-01
1.517354039076697747e+00,1.400603158791292913e+02,1.478737049293637584e+00,1.110647915929135615e-01
1.292345689218590277e+00,1.469536329905738512e+02,1.031615023234465189e+00,5.331095428667093766e-02
9.988004273410174827e-01,1.035030498858912580e+02,1.161264439558692629e+00,5.210364598935254832e-02
1.339976734969702488e+00,1.272328687783849261e+02,8.592319627539172222e-01,5.572264051287275505e-02
3.004689777677566731e+00,1.377664543934562005e+02,1.053173375454753202e+00,3.163338523635388921e-01
1.628831810605882557e+00,1.018545285840496035e+02,1.047092115591866213e+00,1.272125951444352809e-01
2.471441693765630720e+00,9.811408920372561226e+01,8.409923041438437386e-01,2.449668284510399530e-01
2.339886415029228672e+00,1.411721616516537665e+02,1.053493821544108755e+00,1.866336207204948305e-01
3.319134845731470662e+00,1.270484486512241773e+02,8.767907666781049603e-01,3.504916252902020579e-01
2.765815120963408980e+00,8.381505612716675557e+01,1.236448052269754738e+00,5.366328902354955410e-01
3.340599278706482433e+00,8.332550616923845155e+01,1.025069261009496246e+00,6.531849493714797505e-01
2.345361657867094163e+00,9.136649381570838102e+01,1.401546908230652644e+00,3.985688995146997593e-01
4.835047876940835598e-01,1.386016442661576207e+02,1.132658615186360018e+00,8.722142139465852498e-03
1.642551031814953877e+00,1.037019542196210438e+02,1.468675420489541583e+00,1.783602211865752407e-01
1.320153388460138633e+00,1.183163558151019856e+02,1.473222163274396701e+00,1.003250973319344125e-01
1.070003829957590913e+00,1.312608120888082510e+02,1.355067080358585363e+00,5.421238996084083023e-02
2.704656925790598798e+00,1.126884411682429601e+02,1.119642286306758105e+00,3.380831560283524828e-01
3.365104164723507374e+00,1.361544942194473720e+02,1.403599501875319788e+00,5.381140300256886944e-01
3.165310159676104629e+00,1.269637683936098824e+02,1.142749050019906010e+00,4.165599554928606230e-01
1.432875275173197460e+00,1.098416153832020683e+02,1.260858769628282028e+00,1.094504684186769494e-01
1.979582596694192453e+00,9.621560920607923606e+01,1.006295399636957688e+00,1.919303859948834623e-01
1.389647281125448997e+00,1.020326805804218253e+02,1.373322490149715192e+00,1.212772994720915237e-01
1.656931537450447411e+00,1.046779871716389323e+02,1.097305764640217562e+00,1.340502604778029683e-01
1.962880593489594760e+00,1.133023453390686655e+02,1.498353540868206712e+00,2.368381552911137111e-01
3.960106560147771848e+00,9.747502209079266322e+01,9.049470149194778212e-01,6.859888851100172102e-01
5.986810046208346225e-01,8.713247282262474869e+01,9.415812953119232498e-01,1.817564141769654681e-02
1.812168573111437198e+00,1.342778753552531441e+02,1.054291384459883796e+00,1.181365535586085813e-01
3.688585430949899102e+00,9.610618795363988909e+01,1.186736792318433764e+00,7.963196040711038037e-01
2.440066119970255354e+00,1.395661656039899867e+02,9.770944601335542767e-01,1.905542298499484088e-01
1.627681300120505270e+00,9.804561393371922406e+01,9.965568569439118285e-01,1.258465390380166526e-01
3.100822833386983834e+00,1.091788788128489927e+02,8.024367610828831987e-01,3.288863381001662645e-01
3.929977122774657605e+00,1.012476633239630388e+02,8.069420879402294799e-01,5.772436820632538268e-01
3.075311848696395955e+00,1.284950522662635137e+02,1.270002430496771195e+00,4.317592651088953959e-01
3.671726016471586362e+00,1.352578284616692770e+02,1.319377769488668584e+00,6.069668938712468043e-01
2.387230422168285404e+00,9.206291774133097761e+01,9.656295574533105830e-01,2.809254092864523766e-01
1.413560062273752749e+00,1.203863955163844679e+02,1.333706993792350470e+00,1.022108233557954549e-01
7.994665872267313622e-01,1.285412189506266145e+02,8.149315380836983369e-01,1.860119866901641106e-02
3.787708322487361556e+00,9.527422329509640520e+01,9.283519998659875982e-01,6.594386348185666824e-01
1.019050396446512963e+00,1.204113517428423847e+02,1.250637444163980261e+00,4.975643391790440101e-02
3.243199713379081750e+00,1.285388571542358989e+02,1.384125930065160048e+00,5.242625128586860805e-01
2.497376748101760580e+00,1.485240549554395386e+02,1.042525897573625571e+00,1.991861822055960296e-01
1.805150203990614433e+00,1.439521266264161170e+02,1.240357185718168331e+00,1.280062209069707801e-01
1.436192769506749123e+00,1.270232745915705976e+02,9.419134044114122473e-01,7.031019098292799752e-02
3.601609274800799954e-01,1.258831450222340322e+02,1.026912598431788393e+00,4.863946903513338867e-03
3.651441881325115713e+00,8.806899467296432249e+01,9.948484282172648241e-01,7.149242534367918900e-01
2.383154599799459206e+00,9.781146435073515022e+01,1.294402504771254625e+00,3.530555039360614988e-01
3.143114872898714385e+00,1.482376318259131267e+02,1.375659422363079365e+00,4.187804486930978842e-01
2.739707322194258499e+00,1.283477429595949957e+02,1.447471559875399771e+00,3.910805329477636261e-01
3.600601873983272139e+00,1.459270041618371465e+02,1.338593687242167984e+00,5.449670872284609890e-01
6.824053269138942168e-01,1.232067176595186453e+02,8.916205646580754873e-01,1.551405301993921855e-02
2.861223888546180483e+00,1.447089771195063577e+02,1.137349124902289788e+00,2.937584076711661774e-01
2.902640558992632513e+00,9.421892993102949276e+01,1.084885912613464676e+00,4.570027208230459381e-01
2.042220152816431433e+00,1.490328071046938305e+02,1.314769009189960647e+00,1.673744871864541184e-01
1.013866116850875132e+00,1.385450869555839404e+02,8.010106340024277793e-01,2.713720178314666526e-02
1.928549441058157843e+00,1.249067294436608933e+02,8.186732614380348716e-01,1.122222515954368754e-01
3.710466937505906837e-01,1.126970955874583780e+02,8.276021657531419384e-01,4.679915107446925258e-03
2.960542652210436110e+00,1.324885775926181850e+02,9.294441287244188388e-01,2.824392767445740859e-01
3.953232950920562594e+00,1.026029842641997192e+02,1.436047804891375845e+00,1.041985147872938278e+00
3.443430680574776748e+00,8.432226152266399311e+01,1.179005818051443999e+00,7.920344472765108446e-01
2.131983672318155776e+00,1.211964463731505361e+02,1.405096274144151280e+00,2.438104091820077479e-01
2.941851041259546218e+00,1.317689526036301402e+02,9.582833746182658485e-01,2.892709121847488740e-01
1.487415721406377678e+00,1.132273925817474662e+02,1.121583700949108753e+00,1.015564666387496484e-01
1.576462152267516847e+00,1.497765130199476573e+02,1.472330348962086921e+00,1.110261031885233507e-01
1.715550254365067140e+00,1.077802490175846089e+02,1.042641800771109573e+00,1.323720580269621416e-01
3.182413296538465275e+00,1.335252353934119753e+02,1.392406950995224379e+00,4.871243812294402398e-01
1.610003134631112998e+00,8.035884620755155083e+01,1.460584512065710827e+00,2.231558299386242339e-01
2.528634093987133458e+00,1.280770446931083200e+02,1.033036515879873329e+00,2.374232331730266043e-01
3.237632549123766523e+00,1.088845289330287045e+02,8.707897658627937743e-01,3.906179736575122186e-01
3.741630957508909727e+00,1.165333519830158195e+02,9.537809763736015967e-01,5.328031188798133533e-01
2.885608383384945963e+00,1.266473065561177975e+02,9.236331934923135423e-01,2.798396289316230634e-01
2.290874646523602731e+00,1.208861873670439309e+02,1.395138756061441887e+00,2.804443469460741745e-01
3.317862070693135212e+00,9.536049974165052845e+01,1.017622232557852557e+00,5.536117816882071274e-01
1.742556975815849674e+00,1.018330862546810067e+02,1.033788366533255676e+00,1.438110714680159163e-01
2.026804313817609948e+00,1.422917249440935166e+02,1.430775257465745298e+00,1.887012759438706500e-01
3.463766787275740278e+00,9.843352718271833623e+01,1.279995169771704910e+00,7.382100147401658985e-01
5.144113532529787092e-01,1.496489049486679050e+02,9.481503646580008438e-01,7.608791569589909258e-03
3.399405032429041018e+00,1.452813670491109690e+02,1.114167162061537431e+00,4.050134206749708143e-01
3.190701496418896443e+00,1.018574056657939906e+02,1.111535235872794347e+00,5.215926533576261681e-01
3.892780131468040583e+00,1.054656052557434549e+02,1.139591305952873057e+00,7.706551569780780708e-01
1.369860329489307471e+00,1.356961315991116521e+02,8.171856134554250639e-01,5.169191144108227498e-02
2.490015080592408836e+00,8.615764575594505459e+01,1.344733035030271306e+00,4.590794095892366533e-01
3.605781717444673351e+00,1.201986235494349700e+02,1.165555460756490191e+00,5.862844234623113548e-01
3.854242385494667800e-01,9.589226180041502801e+01,1.125506052458642881e+00,8.143366781947318500e-03
3.345895209909394374e+00,1.117902077773605072e+02,1.130086857984538007e+00,5.282825026186903639e-01
3.318068009532038065e+00,1.171791341670909503e+02,8.369928721933003191e-01,3.645410062824598341e-01
2.707401890055576743e+00,1.318599275975757621e+02,8.252746708485672045e-01,2.105933434838223317e-01
2.439453744689342507e+00,1.349281542986669251e+02,1.115314294123710193e+00,2.256085713327690145e-01
3.840663751077688648e+00,1.414371940316004839e+02,9.004279966948802727e-01,4.298526678385422017e-01
1.762668901482230766e+00,9.718413018669096459e+01,1.343415470310451054e+00,2.012532944086863895e-01
1.746936805214717614e+00,1.174687791598876458e+02,1.212122023542458571e+00,1.457051323761662243e-01
1.645384779837383515e+00,1.324600693857718738e+02,8.723125439115901880e-01,8.172109646706217367e-02
2.163805205994741243e+00,9.488210817751965465e+01,1.221333163267344757e+00,2.831121047289800186e-01
2.907608827774720961e+00,1.440484877582780712e+02,1.270340652241082058e+00,3.408597153211994080e-01
1.925648881209665264e+00,1.007026181038100248e+02,1.014640901743146584e+00,1.744827775411172677e-01
1.902601577174426462e+00,8.787712476678868256e+01,1.154316516978283191e+00,2.239602675741539095e-01
9.965118293667195593e-01,1.359134288755857938e+02,1.259695340613876668e+00,4.209995726237926450e-02
2.333269271951953883e+00,9.766363879754796073e+01,9.726897262781915021e-01,2.539181238213108482e-01
1.089100596493544959e+00,9.754307830515338651e+01,1.262080397074715643e+00,7.170408862201778366e-02
2.602137821378815552e+00,1.401806615338313122e+02,9.241749834190683410e-01,2.040107303462077304e-01
3.925419505735626480e+00,1.350205973056908704e+02,1.081581413867365171e+00,5.686086140491057872e-01
1.948248511468470889e+00,8.568352642836953237e+01,1.485963690600422105e+00,3.115355454209233210e-01
8.633095536746069332e-01,9.423816621301563146e+01,1.380547060236868129e+00,5.108759738722279398e-02
3.972436994571598934e+00,1.079152429936451796e+02,9.706770899480368087e-01,6.647425523059733443e-01
1.743401171326686372e+00,1.097017717456123194e+02,1.101122866697089364e+00,1.417286106138102297e-01
2.149313923218268307e+00,1.383862528177354250e+02,1.049942230987453318e+00,1.602977119700397246e-01
3.532048512931895701e+00,1.411603693202536931e+02,1.333966067883624040e+00,5.416906197549915536e-01
2.921163592679319798e+00,1.498207150845053093e+02,1.058003318442337415e+00,2.742096791548326307e-01
2.021759499847730179e+00,9.221950183878914231e+01,9.404513987421870835e-01,1.956126569356796685e-01
3.492904993194622776e+00,8.281197913867632110e+01,1.218798452272695121e+00,8.606023647988508829e-01
1.219159701150908770e+00,1.184327249529695365e+02,1.021789254201711517e+00,5.921874764681571424e-02
9.722603674761209902e-01,9.248438723530271943e+01,1.451922812731833767e+00,6.953752720741288029e-02
2.712115445128307822e+00,1.156171775117713167e+02,1.097403057313559804e+00,3.241170499030465724e-01
1.713677844552334406e+00,1.030457686939526809e+02,8.263737073552114287e-01,1.097064189510915388e-01
2.278935041550268270e+00,1.346977853577180042e+02,1.258251586765716024e+00,2.226022442366672460e-01
3.079650883036681108e+00,8.494665867109590351e+01,1.484182134044678358e+00,7.945684479072412376e-01
2.046691371968701656e+00,1.068830212381115814e+02,8.655437255109059702e-01,1.577923093719918179e-01
3.777162743071378337e+00,1.219850299405107421e+02,1.091084689512996198e+00,5.925507554779184671e-01
