t,Ca,B,Ca_er,dCa_dt,dCa_dt_noisy
8.365673134626925744e+00,3.217877436608583608e+00,2.785127264195773833e+00,9.820322449271837684e+01,6.484919083377227444e-02,7.766914050962753224e-02
8.369673934786957759e+00,3.218136755842161190e+00,2.785258716014955560e+00,9.820235896117452512e+01,6.478437678992543525e-02,5.714202364825030772e-02
8.373674734946989773e+00,3.218395815881711197e+00,2.785390026008563336e+00,9.820149342936237247e+01,6.471960515742192221e-02,3.878999671912571057e-02
8.377675535107021787e+00,3.218654616896011511e+00,2.785521194312365001e+00,9.820062789729288966e+01,6.465487592152308061e-02,9.744922873136459274e-02
8.381676335267053801e+00,3.218913159053665929e+00,2.785652221062070222e+00,9.819976236497706168e+01,6.459018906765479073e-02,6.303980302204548192e-02
8.385677135427085815e+00,3.219171442523103721e+00,2.785783106393334041e+00,9.819889683242585932e+01,6.452554458140735694e-02,6.686550745879091262e-02
8.389677935587117830e+00,3.219429467472578743e+00,2.785913850441755546e+00,9.819803129965023913e+01,6.446094244853406430e-02,6.846814705963465142e-02
8.393678735747149844e+00,3.219687234070172099e+00,2.786044453342877869e+00,9.819716576666114349e+01,6.439638265495051250e-02,8.962997181858942120e-02
8.397679535907181858e+00,3.219944742483789479e+00,2.786174915232186855e+00,9.819630023346952896e+01,6.433186518673805754e-02,7.971322266052688343e-02
8.401680336067213872e+00,3.220201992881162489e+00,2.786305236245114170e+00,9.819543470008630948e+01,6.426739003013759444e-02,8.774867630170303523e-02
8.405681136227245887e+00,3.220458985429848209e+00,2.786435416517034636e+00,9.819456916652242739e+01,6.420295717155599657e-02,8.065961413994626739e-02
8.409681936387277901e+00,3.220715720297229634e+00,2.786565456183266676e+00,9.819370363278876823e+01,6.413856659755856615e-02,6.721550060746644961e-02
8.413682736547309915e+00,3.220972197650515234e+00,2.786695355379073202e+00,9.819283809889626014e+01,6.407421829487824905e-02,6.917959417367151864e-02
8.417683536707341929e+00,3.221228417656738952e+00,2.786825114239661172e+00,9.819197256485577441e+01,6.400991225040564281e-02,4.917460937131041404e-02
8.421684336867373943e+00,3.221484380482760201e+00,2.786954732900181586e+00,9.819110703067821078e+01,6.394564845119532492e-02,2.520251546819961275e-02
8.425685137027405958e+00,3.221740086295264760e+00,2.787084211495729047e+00,9.819024149637442633e+01,6.388142688446363238e-02,5.912606423212502654e-02
8.429685937187437972e+00,3.221995535260763432e+00,2.787213550161342646e+00,9.818937596195530659e+01,6.381724753758966084e-02,4.239061098687228746e-02
8.433686737347469986e+00,3.222250727545592941e+00,2.787342749032005518e+00,9.818851042743169444e+01,6.375311039811160096e-02,1.155259010489397553e-01
8.437687537507502000e+00,3.222505663315915481e+00,2.787471808242643956e+00,9.818764489281444696e+01,6.368901545373051309e-02,9.489744916058770463e-02
8.441688337667534014e+00,3.222760342737718720e+00,2.787600727928128741e+00,9.818677935811439283e+01,6.362496269230755175e-02,8.706867610720858686e-02
8.445689137827566029e+00,3.223014765976815799e+00,2.787729508223275587e+00,9.818591382334236073e+01,6.356095210186651911e-02,5.257732082558898290e-02
8.449689937987598043e+00,3.223268933198846220e+00,2.787858149262842922e+00,9.818504828850916510e+01,6.349698367059064541e-02,1.047033290318033216e-01
8.453690738147630057e+00,3.223522844569274959e+00,2.787986651181533659e+00,9.818418275362562042e+01,6.343305738682358808e-02,2.938039301625151173e-02
8.457691538307662071e+00,3.223776500253391575e+00,2.788115014113994317e+00,9.818331721870251272e+01,6.336917323906920974e-02,3.923137836899434627e-02
8.461692338467694086e+00,3.224029900416312877e+00,2.788243238194816787e+00,9.818245168375065646e+01,6.330533121599446478e-02,4.771887116402298568e-02
8.465693138627726100e+00,3.224283045222979815e+00,2.788371323558535231e+00,9.818158614878080925e+01,6.324153130642262699e-02,4.411247201762708015e-02
8.469693938787758114e+00,3.224535934838159701e+00,2.788499270339628744e+00,9.818072061380375715e+01,6.317777349933950681e-02,6.585921109324695266e-02
8.473694738947790128e+00,3.224788569426445317e+00,2.788627078672520465e+00,9.817985507883025775e+01,6.311405778388790022e-02,6.702220043729335830e-02
8.477695539107822142e+00,3.225040949152255365e+00,2.788754748691576690e+00,9.817898954387106869e+01,6.305038414937313984e-02,1.012813134261513759e-01
8.481696339267854157e+00,3.225293074179834019e+00,2.788882280531109537e+00,9.817812400893691915e+01,6.298675258525909815e-02,8.296553771831552404e-02
8.485697139427886171e+00,3.225544944673250480e+00,2.789009674325372945e+00,9.817725847403853834e+01,6.292316308116652213e-02,8.737207522786162583e-02
8.489697939587918185e+00,3.225796560796400758e+00,2.789136930208566234e+00,9.817639293918668386e+01,6.285961562687891746e-02,7.126018125987090834e-02
8.493698739747950199e+00,3.226047922713005445e+00,2.789264048314832323e+00,9.817552740439202807e+01,6.279611021233477697e-02,5.988293345826044278e-02
8.497699539907982214e+00,3.226299030586610606e+00,2.789391028778258175e+00,9.817466186966531438e+01,6.273264682763590727e-02,4.903620297212530482e-02
8.501700340068014228e+00,3.226549884580589556e+00,2.789517871732874799e+00,9.817379633501720093e+01,6.266922546303654862e-02,3.251810243847075288e-02
8.505701140228046242e+00,3.226800484858179718e+00,2.789644577312627938e+00,9.817293080045841691e+01,6.260584610889274870e-02,4.524301020724086353e-02
8.509701940388078256e+00,3.227050831591564251e+00,2.789771145644595496e+00,9.817206526599970573e+01,6.254250874124467341e-02,5.495696225038416982e-02
8.513702740548110270e+00,3.227300924956635342e+00,2.789897576852284899e+00,9.817119973165182500e+01,6.247921332942718564e-02,7.776726054244081920e-02
8.517703540708142285e+00,3.227550765124820753e+00,2.790023871062115468e+00,9.817033419742551814e+01,6.241595984946679554e-02,2.871863843729082627e-02
8.521704340868174299e+00,3.227800352267380823e+00,2.790150028400455007e+00,9.816946866333144328e+01,6.235274827754722082e-02,3.505848990004854782e-02
8.525705141028206313e+00,3.228049686555409359e+00,2.790276048993621139e+00,9.816860312938031541e+01,6.228957859001049702e-02,6.671087386694134203e-02
8.529705941188238327e+00,3.228298768159830079e+00,2.790401932967881748e+00,9.816773759558280688e+01,6.222645076336130732e-02,4.127876414960897355e-02
8.533706741348270342e+00,3.228547597251400170e+00,2.790527680449452763e+00,9.816687206194957582e+01,6.216336477425621343e-02,6.890240906757617856e-02
8.537707541508302356e+00,3.228796174000708508e+00,2.790653291564501703e+00,9.816600652849129460e+01,6.210032059951497985e-02,5.389682824860188987e-02
8.541708341668334370e+00,3.229044498578176103e+00,2.790778766439144132e+00,9.816514099521862136e+01,6.203731821611491171e-02,4.703161041454580887e-02
8.545709141828366384e+00,3.229292571154055658e+00,2.790904105199445873e+00,9.816427546214218580e+01,6.197435760118852333e-02,3.534296426725368201e-02
8.549709941988398398e+00,3.229540391898432450e+00,2.791029307971422124e+00,9.816340992927263187e+01,6.191143873202853420e-02,6.006188248408839137e-02
8.553710742148430413e+00,3.229787960981223449e+00,2.791154374881038347e+00,9.816254439662057507e+01,6.184856158608553756e-02,4.730374004860736503e-02
8.557711542308462427e+00,3.230035278572178203e+00,2.791279306054208487e+00,9.816167886419665933e+01,6.178572614096500271e-02,4.955503078997908900e-02
8.561712342468494441e+00,3.230282344840877951e+00,2.791404101616796751e+00,9.816081333201145753e+01,6.172293237443204905e-02,4.900486311264924677e-02
8.565713142628526455e+00,3.230529159956735619e+00,2.791528761694617167e+00,9.815994780007558518e+01,6.166018026440689415e-02,6.541375423188627858e-02
8.569713942788558469e+00,3.230775724088997158e+00,2.791653286413432689e+00,9.815908226839964357e+01,6.159746978896851743e-02,6.458206271686818545e-02
8.573714742948590484e+00,3.231022037406739322e+00,2.791777675898956534e+00,9.815821673699420558e+01,6.153480092635177368e-02,2.727637693358573451e-02
8.577715543108622498e+00,3.231268100078872774e+00,2.791901930276850852e+00,9.815735120586984408e+01,6.147217365494861419e-02,5.826237712002521607e-02
8.581716343268654512e+00,3.231513912274138089e+00,2.792026049672728494e+00,9.815648567503713195e+01,6.140958795330786479e-02,6.938424484482901000e-02
8.585717143428686526e+00,3.231759474161109313e+00,2.792150034212150356e+00,9.815562014450661366e+01,6.134704380013111802e-02,8.213627936355610837e-02
8.589717943588718541e+00,3.232004785908192623e+00,2.792273884020628039e+00,9.815475461428883364e+01,6.128454117428006054e-02,7.695008030553905642e-02
8.593718743748750555e+00,3.232249847683625443e+00,2.792397599223622517e+00,9.815388908439433635e+01,6.122208005477125514e-02,6.541295615591155577e-02
8.597719543908782569e+00,3.232494659655477331e+00,2.792521179946544141e+00,9.815302355483366625e+01,6.115966042077636278e-02,3.831066964380364787e-02
8.601720344068814583e+00,3.232739221991650869e+00,2.792644626314753520e+00,9.815215802561732517e+01,6.109728225162336379e-02,4.569848661908167131e-02
8.605721144228846597e+00,3.232983534859880326e+00,2.792767938453559751e+00,9.815129249675581491e+01,6.103494552679300522e-02,7.932592262111352877e-02
8.609721944388878612e+00,3.233227598427730776e+00,2.792891116488222192e+00,9.815042696825966573e+01,6.097265022592668338e-02,4.692932642104362395e-02
8.613722744548910626e+00,3.233471412862601202e+00,2.793014160543950464e+00,9.814956144013936523e+01,6.091039632881711796e-02,8.143568861337882603e-02
8.617723544708942640e+00,3.233714978331721834e+00,2.793137070745901784e+00,9.814869591240538682e+01,6.084818381540946231e-02,8.632753386962500886e-02
8.621724344868974654e+00,3.233958295002154593e+00,2.793259847219185410e+00,9.814783038506820390e+01,6.078601266581007412e-02,3.954249290620908547e-02
8.625725145029006669e+00,3.234201363040794419e+00,2.793382490088858638e+00,9.814696485813830407e+01,6.072388286027530224e-02,6.953617607764450703e-02
8.629725945189038683e+00,3.234444182614367058e+00,2.793504999479929030e+00,9.814609933162613231e+01,6.066179437921837003e-02,5.842033140828773591e-02
8.633726745349070697e+00,3.234686753889431721e+00,2.793627375517352629e+00,9.814523380554214782e+01,6.059974720320404629e-02,1.011538201340299037e-01
8.637727545509102711e+00,3.234929077032378419e+00,2.793749618326037076e+00,9.814436827989678136e+01,6.053774131295441840e-02,7.729866048978419057e-02
8.641728345669134725e+00,3.235171152209430190e+00,2.793871728030837609e+00,9.814350275470047791e+01,6.047577668934189798e-02,5.026658875536017812e-02
8.645729145829166740e+00,3.235412979586641313e+00,2.793993704756560170e+00,9.814263722996365402e+01,6.041385331339732545e-02,6.856002261372920459e-02
8.649729945989196978e+00,3.235654559329899094e+00,2.794115548627960077e+00,9.814177170569672626e+01,6.035197116630086622e-02,4.199829641351122272e-02
8.653730746149228992e+00,3.235895891604922525e+00,2.794237259769742465e+00,9.814090618191009696e+01,6.029013022938822797e-02,5.726047976030705644e-02
8.657731546309261006e+00,3.236136976577261848e+00,2.794358838306561399e+00,9.814004065861416848e+01,6.022833048414832913e-02,6.432811883654315777e-02
8.661732346469293020e+00,3.236377814412300769e+00,2.794480284363021205e+00,9.813917513581932894e+01,6.016657191222263279e-02,6.315399832200670194e-02
8.665733146629325034e+00,3.236618405275253796e+00,2.794601598063675585e+00,9.813830961353595228e+01,6.010485449540703407e-02,6.626022508150151979e-02
8.669733946789357049e+00,3.236858749331168461e+00,2.794722779533027612e+00,9.813744409177442662e+01,6.004317821564841839e-02,4.190437163435142831e-02
8.673734746949389063e+00,3.237098846744923986e+00,2.794843828895530624e+00,9.813657857054509748e+01,5.998154305504765915e-02,2.291594778920585940e-02
8.677735547109421077e+00,3.237338697681231725e+00,2.794964746275586887e+00,9.813571304985832455e+01,5.991994899585650902e-02,5.266165326982003014e-02
8.681736347269453091e+00,3.237578302304634281e+00,2.795085531797548040e+00,9.813484752972445335e+01,5.985839602048126373e-02,4.201125245033859867e-02
8.685737147429485105e+00,3.237817660779508167e+00,2.795206185585716430e+00,9.813398201015381517e+01,5.979688411148009752e-02,4.579320141664167815e-02
8.689737947589517120e+00,3.238056773270059807e+00,2.795326707764342888e+00,9.813311649115674129e+01,5.973541325156106474e-02,1.024821336525333221e-01
8.693738747749549134e+00,3.238295639940329540e+00,2.795447098457628510e+00,9.813225097274354880e+01,5.967398342358587460e-02,8.293174314219620147e-02
8.697739547909581148e+00,3.238534260954188948e+00,2.795567357789723761e+00,9.813138545492454057e+01,5.961259461056889197e-02,5.612357144314546187e-02
8.701740348069613162e+00,3.238772636475341304e+00,2.795687485884728485e+00,9.813051993771003367e+01,5.955124679567236345e-02,3.088253740824106058e-02
8.705741148229645177e+00,3.239010766667322461e+00,2.795807482866692784e+00,9.812965442111031678e+01,5.948993996221574321e-02,3.352602424577968976e-02
8.709741948389677191e+00,3.239248651693500403e+00,2.795927348859615247e+00,9.812878890513566432e+01,5.942867409366359155e-02,6.665259559980112047e-02
8.713742748549709205e+00,3.239486291717075250e+00,2.796047083987445614e+00,9.812792338979635076e+01,5.936744917363567797e-02,8.075442549768865885e-02
8.717743548709741219e+00,3.239723686901078370e+00,2.796166688374081666e+00,9.812705787510265054e+01,5.930626518590109697e-02,5.353596655998381360e-02
8.721744348869773233e+00,3.239960837408374594e+00,2.796286162143371889e+00,9.812619236106480969e+01,5.924512211437915621e-02,6.194711548299846465e-02
8.725745149029805248e+00,3.240197743401659114e+00,2.796405505419114146e+00,9.812532684769307423e+01,5.918401994314270720e-02,6.428013458658092538e-02
8.729745949189837262e+00,3.240434405043461030e+00,2.796524718325054781e+00,9.812446133499770440e+01,5.912295865641092885e-02,8.044682248274685754e-02
8.733746749349869276e+00,3.240670822496140246e+00,2.796643800984891737e+00,9.812359582298890359e+01,5.906193823855743208e-02,2.145251124208399224e-02
8.737747549509901290e+00,3.240906995921888800e+00,2.796762753522270550e+00,9.812273031167691784e+01,5.900095867410171113e-02,6.212000435766362738e-02
8.741748349669933305e+00,3.241142925482730863e+00,2.796881576060787911e+00,9.812186480107195052e+01,5.894001994771713715e-02,6.705063874110346600e-02
8.745749149829965319e+00,3.241378611340524074e+00,2.797000268723988992e+00,9.812099929118420505e+01,5.887912204422418583e-02,7.788096399270116876e-02
8.749749949989997333e+00,3.241614053656955541e+00,2.797118831635369673e+00,9.812013378202387059e+01,5.881826494859576648e-02,6.674102480935927006e-02
8.753750750150029347e+00,3.241849252593546726e+00,2.797237264918374322e+00,9.811926827360113634e+01,5.875744864595056072e-02,3.674351079085100280e-02
8.757751550310061361e+00,3.242084208311650340e+00,2.797355568696397565e+00,9.811840276592619148e+01,5.869667312156046091e-02,4.708560162685275496e-02
8.761752350470093376e+00,3.242318920972450780e+00,2.797473743092783849e+00,9.811753725900918255e+01,5.863593836084446398e-02,2.815228649285471396e-02
8.765753150630125390e+00,3.242553390736964580e+00,2.797591788230826104e+00,9.811667175286029874e+01,5.857524434937111391e-02,6.243929387613272181e-02
8.769753950790157404e+00,3.242787617766041297e+00,2.797709704233767525e+00,9.811580624748967239e+01,5.851459107285650330e-02,6.236179176026956233e-02
8.773754750950189418e+00,3.243021602220361288e+00,2.797827491224802010e+00,9.811494074290745004e+01,5.845397851716860327e-02,6.869061090841815931e-02
8.777755551110221433e+00,3.243255344260437933e+00,2.797945149327071057e+00,9.811407523912376405e+01,5.839340666832160132e-02,3.899596693033696715e-02
8.781756351270253447e+00,3.243488844046616304e+00,2.798062678663666869e+00,9.811320973614873253e+01,5.833287551247845482e-02,3.552826186373184147e-02
8.785757151430285461e+00,3.243722101739073160e+00,2.798180079357631467e+00,9.811234423399248783e+01,5.827238503595078001e-02,8.878435617285571069e-02
