ratio,T,E,E_noisy
1.842449297307349465e-01,3.019218728225351356e+02,-7.566876977429330686e-02,-7.495473944668643029e-02
1.011708921941784078e+00,3.018859066309055379e+02,-7.293254136766343576e-04,-5.698311238761270478e-04
2.801147188808989497e-01,3.146104197333420984e+02,-6.345496709991117756e-02,-6.386831100032247521e-02
4.204528850629336567e+00,3.067882359660217162e+02,1.094104317076089739e-01,1.084245943175775329e-01
1.730751792918063137e+00,3.078674739268169560e+02,3.556325529195867446e-02,3.700881248300410403e-02
1.741773033754980604e+00,3.101054979669540899e+02,3.631132050382798043e-02,3.654960856941118219e-02
7.428161726750042160e-01,2.999034060357193994e+02,-1.792590449701769034e-02,-1.843578253773994063e-02
8.252410613097942438e-01,3.041051402872378162e+02,-1.247075587230746935e-02,-1.239696097643527319e-02
9.646512767128617938e+00,2.995298839630891052e+02,1.839439369282148129e-01,1.839506927113213064e-01
7.073843920433030563e-01,3.019723780330214709e+02,-2.058730073692441320e-02,-2.110275304145858843e-02
2.065068280210106799e+00,3.031205419679858437e+02,4.826477835932161536e-02,4.690208232055730064e-02
1.500868894121668573e-01,2.991467637376280209e+02,-8.164268884782004132e-02,-8.148876179462408165e-02
1.119867991843531696e+00,3.075402122960235829e+02,5.579804144044769008e-03,5.421152939823043436e-03
3.248202635266057570e+00,3.139124112791791958e+02,8.848856111808713065e-02,8.821222894280217330e-02
8.663604435786106395e-01,3.003954110588397839e+02,-9.649554698872886069e-03,-8.672426545347722282e-03
2.848614787682823835e+00,2.928370863226913912e+02,7.158002573842923988e-02,7.028462290476512886e-02
2.130695278313709196e+00,2.952393585978436477e+02,4.931497671980702296e-02,4.837419083928596458e-02
1.658745335574539626e-01,3.164337548363294559e+02,-8.294379809715972385e-02,-8.278166312896237389e-02
9.000434991041231791e-01,3.168800686876767259e+02,-7.860205812623385566e-03,-7.032532489182753525e-03
1.154523643862207238e-01,3.039617736700207047e+02,-9.126050845175633086e-02,-9.065236945018015358e-02
1.520147826626460918e-01,2.936256864180215302e+02,-7.973985619081135068e-02,-7.901699549799770517e-02
2.220516266550073947e+00,3.135810560307973560e+02,5.586831341807366180e-02,5.369703911577575900e-02
2.752557869594043360e-01,3.081438064014656675e+02,-6.282072751041968550e-02,-6.232617910550073553e-02
1.262640741003839551e-01,3.108711256020759492e+02,-9.047364076355232654e-02,-9.005738624405916493e-02
8.645685864086103400e-01,3.080708188430706400e+02,-9.987336783838857840e-03,-9.307812898683903713e-03
2.491293772336427459e+00,3.039097735679265497e+02,6.330436415811835360e-02,6.262886547553414562e-02
3.633965788060994906e-01,3.119349002037660625e+02,-5.252177518650557458e-02,-5.201325165958847752e-02
2.405476455784313905e-01,3.197038827639236160e+02,-7.035047785192077852e-02,-6.935463651207290914e-02
2.894644899669610028e-01,3.193867588805241553e+02,-6.311475362949274526e-02,-6.152258814929253278e-02
1.112187137519363017e-01,2.937495873660180905e+02,-8.931539096556491419e-02,-8.905925392879815439e-02
1.211933931593025260e-01,2.910546646985526422e+02,-8.594648374873831154e-02,-8.725458764985549731e-02
8.411309035810623502e-01,2.947741923908670856e+02,-1.109358335448931351e-02,-1.103289478589920478e-02
2.696472344325568926e-01,2.964705024211349382e+02,-6.120012698321066619e-02,-6.055634072829006037e-02
7.177279877770355032e-01,3.181471760925872445e+02,-2.085137272497591607e-02,-2.033703675191292359e-02
6.706792855886972937e+00,3.009692299017074220e+02,1.501565367549427543e-01,1.520557512340696971e-01
4.059538507537379104e+00,3.075615222716627954e+02,1.065025214552440813e-01,1.063118030055106161e-01
4.502510154939659337e+00,3.189157322752242862e+02,1.203949911651181620e-01,1.193968180771708271e-01
7.211859094971565298e+00,3.073020604040312378e+02,1.604194675997231978e-01,1.597988578876947396e-01
2.157515437900073163e+00,3.000438189844580847e+02,5.112003408789544956e-02,5.177729490228565046e-02
7.506009006036901132e-01,3.145026608146276885e+02,-1.818113532565810569e-02,-1.896465573220372514e-02
1.401753501599739271e-01,3.021609249569330586e+02,-8.464920821548493901e-02,-8.567022877571996153e-02
2.775957101177326081e+00,2.945823928269837779e+02,6.992716264734361031e-02,6.910952864654293371e-02
1.668622473959544550e-01,3.119985091507821267e+02,-8.158303191213842065e-02,-8.037969641641216911e-02
4.043647558415985332e-01,3.120980228573649811e+02,-4.802525779120208477e-02,-4.778117173719687721e-02
3.640971154171566693e-01,3.026151689432859939e+02,-5.088906290529719711e-02,-5.121216171986142651e-02
7.511162697752179263e+00,3.057413642057813945e+02,1.634993432827377968e-01,1.643480550245622618e-01
5.410520145676042780e+00,3.114268981129753229e+02,1.348178713733781120e-01,1.355065277161776605e-01
3.229880129517132548e-01,3.142307642337532911e+02,-5.775120537367223889e-02,-5.870435760473426828e-02
5.617072899275775688e-01,2.999080306716654150e+02,-3.172569727586629224e-02,-3.089447225257128948e-02
9.009423336599279297e-01,3.182159254043614283e+02,-7.828771851197112788e-03,-7.577757877239311643e-03
1.245763667235715300e-01,3.171146945753151840e+02,-9.272817375336528389e-02,-9.475486769913554763e-02
1.092599575848896137e-01,3.119551707441725057e+02,-9.540304782608900747e-02,-9.656432403677293885e-02
1.374667890502080159e+00,2.978688775720812032e+02,1.843549663030812427e-02,1.870442644743358293e-02
1.001092694603583855e+00,2.923034365458035495e+02,-1.351827548163212845e-03,-8.600619816925038352e-04
1.815211848102714409e+00,3.014680196197582518e+02,3.827574727003459770e-02,3.800384359537644502e-02
5.712567233159501434e+00,3.109879138355463510e+02,1.398133116626013028e-01,1.388390745856527275e-01
1.890867463139656868e-01,2.925762379673130908e+02,-7.248953609783337360e-02,-7.223184432835265401e-02
6.193861955734774050e+00,3.133246859803088569e+02,1.487417829017483595e-01,1.469465952378753437e-01
2.625514770921380525e-01,3.063001603894131790e+02,-6.420912446178443644e-02,-6.364592781340919214e-02
7.004190804377298463e+00,3.113544822642961662e+02,1.597391274667602501e-01,1.596036978608311729e-01
2.075878918801023765e-01,3.071316131928813320e+02,-7.284928186811751027e-02,-7.286207666155325446e-02
6.294573150803061123e-01,2.997008095857365220e+02,-2.627002133221608554e-02,-2.689912364684947377e-02
2.970862071821418926e+00,3.149753773063249014e+02,8.088064019507867908e-02,8.171531508833364266e-02
2.514246872795447563e-01,2.954882732631880913e+02,-6.349307439825506438e-02,-6.577988755348208871e-02
1.715317547103369367e-01,2.948955182536456618e+02,-7.623571229431941321e-02,-7.707692772312403628e-02
3.447205320061590972e-01,3.163535596972744770e+02,-5.546544430183349139e-02,-5.487694817552352805e-02
4.708325192897894196e-01,3.127193604929988737e+02,-4.136689537435794123e-02,-4.204476826856631821e-02
5.913534841129370889e+00,3.168464649919963563e+02,1.459141964147141202e-01,1.473767806360962995e-01
3.173082158797421171e-01,3.114160202236791406e+02,-5.794537890779496297e-02,-5.750660987766036125e-02
2.310709111544180683e+00,2.911977876501464948e+02,5.474231090052403964e-02,5.400748998448409721e-02
4.674364109917874543e+00,3.084397168211152120e+02,1.197830377902144305e-01,1.208999713391980813e-01
1.063411105775291104e-01,2.933659516175988529e+02,-9.052857795241593675e-02,-9.059564407355304161e-02
3.527976376743964804e-01,2.997865518444945678e+02,-5.167147503495451988e-02,-5.107058802891081134e-02
6.389300480520277326e+00,2.944113905535861591e+02,1.423285343735225250e-01,1.417470867418188230e-01
1.456859113481416168e+00,3.099297232162867886e+02,2.329679770960789431e-02,2.273260552534621046e-02
2.180847940998379697e-01,3.134681573147277618e+02,-7.257305019196090556e-02,-7.184084337619232874e-02
9.690385849237304061e-01,2.977028140639367280e+02,-3.247391323338282877e-03,-3.115755836329303988e-03
6.315671709807169076e-01,2.970543891885079688e+02,-2.588305313867270141e-02,-2.659669549606499470e-02
4.686449985205326740e+00,3.010937534251148691e+02,1.170712921962869385e-01,1.162374335740038594e-01
3.847863565454733070e+00,3.097843334396829391e+02,1.024228056023531869e-01,1.031006587537502961e-01
4.449957683094308836e-01,3.121048626999262865e+02,-4.382870016515032219e-02,-4.205213750028248543e-02
9.249737179980389357e+00,2.968665516561359254e+02,1.782598669691713988e-01,1.774705251455274413e-01
1.246169086440175322e-01,2.936204028485358890e+02,-8.586070693452274583e-02,-8.514911235865285644e-02
6.596347209004214562e+00,2.988879041770239837e+02,1.475346186259135495e-01,1.447038511391492699e-01
1.565071077106531261e-01,2.994335595944277202e+02,-8.037926817421414682e-02,-8.170679621344824339e-02
1.283955101534748566e+00,3.191570548950423358e+02,1.507317656376228748e-02,1.578423298079843426e-02
6.883419896565180496e-01,3.091977466414700189e+02,-2.249140344006676784e-02,-2.087802543832685542e-02
4.434471403720545268e+00,2.989740852533926159e+02,1.112669834885393061e-01,1.113737355208206520e-01
9.141391782823842238e-01,3.155987258688834913e+02,-6.905564817482319137e-03,-6.321055618465968445e-03
3.654465361551659242e-01,3.118815432895172535e+02,-5.227879240012991285e-02,-5.197627635692029374e-02
2.664587002134148452e+00,3.104666658117321845e+02,7.036667829598758361e-02,7.140978727077504362e-02
5.808096170980847628e-01,3.099336508621705661e+02,-3.113721872901288254e-02,-3.216016939641200278e-02
7.085234925271056694e-01,3.090784676572825447e+02,-2.096607127924814476e-02,-2.028999322800435073e-02
4.290419088332256159e+00,2.926079843944708614e+02,1.059406305613050103e-01,1.055602054642760246e-01
5.157156547738638297e-01,3.039996975455387087e+02,-3.612780908343435349e-02,-3.641400924964183911e-02
1.148411797967206383e+00,3.007105627472500373e+02,6.991206858010775085e-03,7.035397083296968807e-03
4.144633438443000806e+00,2.924680591296825583e+02,1.028921355349021460e-01,1.027383493194170133e-01
4.502149849259152958e+00,3.107197395971290348e+02,1.171948127789375349e-01,1.164855258731133242e-01
2.329572846623023885e+00,3.196327327777613618e+02,6.100657824450442246e-02,6.080373452522534750e-02
2.628177186494238704e+00,3.126133268099915199e+02,6.970193188083978475e-02,6.881721925490710823e-02
1.550145136244166222e-01,3.095430693168594871e+02,-8.340426839138803672e-02,-8.189148652598567113e-02
1.231574717813383124e+00,3.148781336579780259e+02,1.202568979244607317e-02,1.276698824889962829e-02
1.570143158823524399e+00,2.936642532901237814e+02,2.705088942465141283e-02,2.669291209328000791e-02
1.915176614163367763e-01,3.029404220382891140e+02,-7.461600174722814172e-02,-7.299451281950601611e-02
5.979671896669435327e+00,2.923474939000518020e+02,1.352910462531631275e-01,1.366120721515652059e-01
2.245725367042477938e+00,2.961951453206669385e+02,5.351189142892005812e-02,5.404489202939854325e-02
1.608030891468688051e-01,2.971248855685839203e+02,-7.889495918326033808e-02,-7.937160028680277646e-02
1.751702439420172730e-01,2.910135025929174049e+02,-7.456593123677016099e-02,-7.425957436541491541e-02
1.611134117018719891e-01,2.988817275144480163e+02,-7.929797847924388576e-02,-7.868098011552707161e-02
1.948227116664031366e-01,2.904176453309628982e+02,-7.098492921369237152e-02,-6.956012717608957285e-02
1.511778997477198461e+00,2.982019868657100687e+02,2.487713802797688126e-02,2.475125499046301053e-02
1.567084456257918645e-01,3.118621759399808866e+02,-8.366380884142204932e-02,-8.417113272989189265e-02
6.569913409657210934e-01,3.178662408233616929e+02,-2.557723733441090094e-02,-2.326005785723325378e-02
3.778527687354649722e-01,3.178066167618351869e+02,-5.183784401058710856e-02,-5.041458678298024743e-02
2.028227170678047475e+00,3.061233490989458232e+02,4.736436056265697775e-02,4.772580062853493121e-02
2.658693742369025337e+00,3.154458387890351219e+02,7.134805821755696442e-02,7.049154632508813911e-02
1.891124930688681038e+00,3.034890205666368956e+02,4.161122967929041516e-02,4.214524165959535745e-02
1.551735422354027838e+00,3.067437587776990995e+02,2.749105272356996282e-02,2.864846794677329209e-02
1.295388753651131042e+00,3.182028249549080101e+02,1.563726484089577110e-02,1.643584862567548308e-02
3.429197176819352322e+00,2.960030071047295337e+02,8.784199425665123462e-02,8.870898112094804944e-02
1.005897026471537004e+00,2.934959451934515755e+02,-1.075991976522734954e-03,-9.805451159804366105e-04
2.680348550264569640e-01,3.048578467091405741e+02,-6.314409689198875741e-02,-6.196731186173986411e-02
1.655089617180818817e-01,3.148461151386806023e+02,-8.260422119260388274e-02,-8.314819101681079905e-02
1.585245175214184954e+00,3.040885242724948512e+02,2.875414375548455623e-02,2.837146431825652779e-02
4.074174612636876525e+00,2.920374065162419015e+02,1.012572407971996102e-01,1.008147464237172802e-01
2.724627629431574327e+00,2.951235476672512164e+02,6.855121806610681157e-02,6.796487746358524651e-02
2.603728157990215841e+00,3.054297513710238263e+02,6.726539267428799374e-02,6.924394565869579354e-02
3.584023873290218987e+00,2.951203425606508404e+02,9.132033473449399641e-02,8.969604933719081685e-02
1.449795671730916558e-01,2.913262362448886051e+02,-8.058451559071855286e-02,-8.030055714385875287e-02
5.029106508950708765e+00,3.011214564819750876e+02,1.235048795477694111e-01,1.225798613656125940e-01
1.154886288541711742e-01,2.961126359381054840e+02,-8.889841361198541625e-02,-9.007966348600836282e-02
1.315601892386550231e+00,3.193362891409098552e+02,1.677902762976727497e-02,1.692653695761827531e-02
6.775699678830811035e-01,3.023115346246438548e+02,-2.281198752203931687e-02,-2.431429755824984773e-02
1.834566352278719781e-01,3.021460063964455003e+02,-7.586848651632022156e-02,-7.591197841540182900e-02
1.400381886077230575e+00,2.984216094511453434e+02,1.970751615937202730e-02,2.202350181838015619e-02
1.698152672661112916e-01,2.927496559424040470e+02,-7.600415331231946681e-02,-7.606954295826041934e-02
1.262270640138774547e-01,3.124744264425183360e+02,-9.094884538603703605e-02,-9.045170010656694570e-02
2.640745598440421560e+00,3.053724517198178319e+02,6.842164364138866861e-02,6.762398337393880909e-02
6.068327695322134119e+00,3.198437988662320208e+02,1.498984379965140612e-01,1.504187450332748477e-01
7.604886697871852119e-01,3.183795121478354417e+02,-1.766257723388158646e-02,-1.909751311257889758e-02
4.101325392823060412e+00,2.977875130869450686e+02,1.039045046170649217e-01,1.041341789051937472e-01
8.088213157912345963e+00,3.194619318569302777e+02,1.785616749573177009e-01,1.784744943686189245e-01
2.891653514975507377e+00,3.130021963550452710e+02,7.800194529729631565e-02,8.018851142678236343e-02
6.972054416568190804e-01,3.186439405100362592e+02,-2.246150602545907843e-02,-2.251447432264907719e-02
7.705607539051356980e+00,2.957565398984210674e+02,1.603822061483806960e-01,1.600528994488158718e-01
3.122679350750378613e-01,3.186497461834584897e+02,-5.993191534468581688e-02,-6.045902452057168308e-02
2.999974851608746551e-01,2.937538393672685970e+02,-5.676867783802791445e-02,-5.793191353111017822e-02
2.186616627729247586e+00,2.964396639718266897e+02,5.150457295399111374e-02,5.229211420139523447e-02
4.471701278411811309e+00,2.915755518061092744e+02,1.091487562802201661e-01,1.106103883689951023e-01
3.325900017168747502e-01,3.170704785386686808e+02,-5.707068249778186192e-02,-5.741793407436765473e-02
4.239907934493353237e-01,3.058634771675253319e+02,-4.505786768711020351e-02,-4.433182817565715222e-02
1.136503495456912538e-01,2.957878030792749087e+02,-8.928440403399524883e-02,-8.961642134275503435e-02
1.547913720568354357e-01,3.115761803247218609e+02,-8.399881780804741016e-02,-8.358027045474715477e-02
4.565190511302910092e-01,2.982135989170973858e+02,-4.081002776531541393e-02,-4.033567685574818151e-02
1.547086336175307053e-01,2.965895466279025641e+02,-7.998546758376182120e-02,-8.139049136594375677e-02
1.108043898623449069e-01,2.908610172405616936e+02,-8.854859442390222712e-02,-8.929903248959111806e-02
3.476487804764814449e+00,3.082308179725048376e+02,9.281492249044230591e-02,9.376133778433584642e-02
5.844103325498941182e+00,3.113608509213096340e+02,1.421733769906911027e-01,1.402940380880918492e-01
1.875278039305700584e-01,2.998274773612333775e+02,-7.455673860812875309e-02,-7.453494532423582397e-02
4.852318806721667155e-01,2.902216591025563162e+02,-3.715374466447407542e-02,-3.748164169359148590e-02
1.075861531706696489e-01,3.000524706513868409e+02,-9.223653753019503410e-02,-9.314654339095981839e-02
