t,phi,omega,theta,domega_dt,domega_dt_noisy
1.294258851770354113e+01,-7.844869793028508287e-02,-1.018635492220275163e+00,1.226118298588901590e-01,1.089550750075174879e+00,1.086472503613767460e+00
1.294658931786357314e+01,-8.251522049955584137e-02,-1.014190619657607595e+00,1.209932054401959417e-01,1.132397347737356563e+00,1.060050656241319667e+00
1.295059011802360516e+01,-8.656361790719656335e-02,-1.009574855838311747e+00,1.193551439064676339e-01,1.174978025762264622e+00,1.088476896457326593e+00
1.295459091818363717e+01,-9.059320870121434499e-02,-1.004789278785535478e+00,1.176979472900348128e-01,1.217285633569915815e+00,1.286331454467522839e+00
1.295859171834366919e+01,-9.460331546636016609e-02,-9.998349956719011500e-01,1.160219207879324699e-01,1.259313119561056737e+00,1.435944294971269297e+00
1.296259251850370120e+01,-9.859326537306861704e-02,-9.947131413612473327e-01,1.143273724944148112e-01,1.301053536883978179e+00,1.489949410175432920e+00
1.296659331866373321e+01,-1.025623903677953946e-01,-9.894248777950143126e-01,1.126146133021501961e-01,1.342500045523469465e+00,1.108458012828519523e+00
1.297059411882376523e+01,-1.065100271730174963e-01,-9.839713939922432040e-01,1.108839569022210814e-01,1.383645912469189554e+00,1.429362823986442654e+00
1.297459491898379724e+01,-1.104355172872330398e-01,-9.783539060495770601e-01,1.091357197841241328e-01,1.424484511817718291e+00,1.570047432487048589e+00
1.297859571914382926e+01,-1.143382071498387498e-01,-9.725736562305837829e-01,1.073702211233774906e-01,1.465009326277410429e+00,1.407773783057938433e+00
1.298259651930386127e+01,-1.182174479646797699e-01,-9.666319130997331754e-01,1.055877828626814591e-01,1.505213945255718055e+00,1.594688510282683769e+00
1.298659731946389329e+01,-1.220725959937503519e-01,-9.605299708918549895e-01,1.037887295695754247e-01,1.545092067741484998e+00,1.497087787588130769e+00
1.299059811962392530e+01,-1.259030129356542294e-01,-9.542691481013986232e-01,1.019733882143068204e-01,1.584637505760821963e+00,1.655887800242766383e+00
1.299459891978395731e+01,-1.297080659258274260e-01,-9.478507874814683376e-01,1.001420881696927084e-01,1.623844184146138847e+00,1.315122714287084049e+00
1.299859971994398933e+01,-1.334871275365382692e-01,-9.412762560438233672e-01,9.829516121111986360e-02,1.662706140236729357e+00,1.750707259624711298e+00
1.300260052010402134e+01,-1.372395758134963561e-01,-9.345469448461501960e-01,9.643294148844518132e-02,1.701217523837347034e+00,1.600496994091953784e+00
1.300660132026405336e+01,-1.409647944020503141e-01,-9.276642676651942754e-01,9.455576539380980416e-02,1.739372597694541556e+00,1.587954180387732839e+00
1.301060212042408537e+01,-1.446621723075312282e-01,-9.206296621881984166e-01,9.266397174047173724e-02,1.777165734808747510e+00,1.712862325541780084e+00
1.301460292058411738e+01,-1.483311044881793217e-01,-9.134445877533587943e-01,9.075790138489220338e-02,1.814591423542225801e+00,2.007316033671558309e+00
1.301860372074414940e+01,-1.519709919451639468e-01,-9.061105249308973875e-01,8.883789716420398275e-02,1.851644267829491319e+00,2.035702657857405118e+00
1.302260452090418141e+01,-1.555812417225833910e-01,-8.986289755230630893e-01,8.690430389621146834e-02,1.888318986491194007e+00,1.933408985659738732e+00
1.302660532106421343e+01,-1.591612669074650432e-01,-8.910014625641308195e-01,8.495746837939061047e-02,1.924610412485891153e+00,2.092752323816094773e+00
1.303060612122424544e+01,-1.627104867057812265e-01,-8.832295297315813087e-01,8.299773931791294690e-02,1.960513492727675056e+00,1.874398835779741646e+00
1.303460692138427746e+01,-1.662283264076034328e-01,-8.753147405649063240e-01,8.102546728116624686e-02,1.996023286575622890e+00,1.742306771185313741e+00
1.303860772154430947e+01,-1.697142173796238052e-01,-8.672586791434147013e-01,7.904100476452924351e-02,2.031134965055646280e+00,1.653208232857313886e+00
1.304260852170434148e+01,-1.731675975472058149e-01,-8.590629477874160980e-01,7.704470582184702598e-02,2.065843814339123341e+00,2.054666632364165579e+00
1.304660932186437350e+01,-1.765879114130574634e-01,-8.507291669503228571e-01,7.503692604973377644e-02,2.100145234871626521e+00,2.065843721385647314e+00
1.305061012202440551e+01,-1.799746100572313656e-01,-8.422589752186503409e-01,7.301802258757281172e-02,2.134034740280208897e+00,2.136194045103513517e+00
1.305461092218443753e+01,-1.833271511371245832e-01,-8.336540293120168199e-01,7.098835411751654167e-02,2.167507956226963017e+00,2.175900051611646013e+00
1.305861172234446954e+01,-1.866449989726739478e-01,-8.249160031782196700e-01,6.894828074936784623e-02,2.200560619842922616e+00,2.439041820460585264e+00
1.306261252250450156e+01,-1.899276244031214977e-01,-8.160465879423226543e-01,6.689816407841200907e-02,2.233188576916671053e+00,2.043965501471306290e+00
1.306661332266453357e+01,-1.931745049722302099e-01,-8.070474917110752600e-01,6.483836709882104254e-02,2.265387782541022244e+00,2.105363942332023175e+00
1.307061412282456558e+01,-1.963851252517268275e-01,-7.979204377087341093e-01,6.276925390683883721e-02,2.297154302677465676e+00,2.675171000053610193e+00
1.307461492298459760e+01,-1.995589768431008659e-01,-7.886671642641149838e-01,6.069118969889539250e-02,2.328484312789256272e+00,2.476914485465953941e+00
1.307861572314462961e+01,-2.026955583776046954e-01,-7.792894248105920463e-01,5.860454077160680286e-02,2.359374096415499000e+00,2.293669889769876402e+00
1.308261652330466163e+01,-2.057943755173159694e-01,-7.697889878761616789e-01,5.650967452029995869e-02,2.389820043711703423e+00,1.976778381492205083e+00
1.308661732346469364e+01,-2.088549410231902714e-01,-7.601676359193281218e-01,5.440695928827648381e-02,2.419818650327304699e+00,2.244179341102130909e+00
1.309061812362472565e+01,-2.118767745660636581e-01,-7.504271660987401615e-01,5.229676452651608326e-02,2.449366514061532829e+00,2.371696796900622850e+00
1.309461892378475767e+01,-2.148594030519040410e-01,-7.405693889644964223e-01,5.017946053231941289e-02,2.478460336395156727e+00,2.455854051413898897e+00
1.309861972394478968e+01,-2.178023607843737330e-01,-7.305961273377328258e-01,4.805541826686396401e-02,2.507096922299585806e+00,2.539127648031197726e+00
1.310262052410482170e+01,-2.207051894648294210e-01,-7.205092163106233683e-01,4.592500935520401478e-02,2.535273178600992772e+00,2.483767621800986980e+00
1.310662132426485371e+01,-2.235674381923223597e-01,-7.103105032463795654e-01,4.378860608627064416e-02,2.562986112314578957e+00,2.786152800107538852e+00
1.311062212442488573e+01,-2.263886634734086356e-01,-7.000018476388798483e-01,4.164658139140525045e-02,2.590232829017210747e+00,2.346695942774053467e+00
1.311462292458491774e+01,-2.291684292105789778e-01,-6.895851201312589440e-01,3.949930872208737287e-02,2.617010530737501117e+00,2.553887657299022340e+00
1.311862372474494975e+01,-2.319063066239129278e-01,-6.790622034015225683e-01,3.734716219456719888e-02,2.643316513625241004e+00,2.501004405061653113e+00
1.312262452490498177e+01,-2.346018745745571676e-01,-6.684349902318269532e-01,3.519051623273183882e-02,2.669148169122450565e+00,2.817295242932926325e+00
1.312662532506501378e+01,-2.372547196092148480e-01,-6.577053831250944116e-01,3.302974550355063099e-02,2.694502982564517701e+00,2.723162498683860289e+00
1.313062612522504580e+01,-2.398644359601456444e-01,-6.468752943050138926e-01,3.086522491707515553e-02,2.719378531394878173e+00,2.870324643496009465e+00
1.313462692538507781e+01,-2.424306255451655623e-01,-6.359466457160405373e-01,2.869732962643922053e-02,2.743772483365026105e+00,2.752398627083068039e+00
1.313862772554510983e+01,-2.449528979769088899e-01,-6.249213685083565561e-01,2.652643494552495498e-02,2.767682594692910225e+00,3.511210686135899817e+00
1.314262852570514184e+01,-2.474308704574819662e-01,-6.138014030660012832e-01,2.435291638088901006e-02,2.791106707135985854e+00,2.928401499290501864e+00
1.314662932586517385e+01,-2.498641679464278509e-01,-6.025886985227069115e-01,2.217714951478706731e-02,2.814042747828065405e+00,2.656680737505435985e+00
1.315063012602520587e+01,-2.522524233049117659e-01,-5.912852115213568238e-01,1.999950977586672368e-02,2.836488728676904714e+00,2.828552282504868121e+00
1.315463092618523788e+01,-2.545952772963094857e-01,-5.798929062062574413e-01,1.782037243781703362e-02,2.858442744544668734e+00,2.771384476640422090e+00
1.315863172634526990e+01,-2.568923785862071707e-01,-5.684137542231382234e-01,1.564011261936846392e-02,2.879902971422912294e+00,3.024715986114209887e+00
1.316263252650530191e+01,-2.591433837432520204e-01,-5.568497345236773644e-01,1.345910524804414150e-02,2.900867664574604099e+00,3.088375353667214718e+00
1.316663332666533393e+01,-2.613479571635435872e-01,-5.452028330747999973e-01,1.127772501506936996e-02,2.921335155859712263e+00,2.991508177540193714e+00
1.317063412682536594e+01,-2.635057711450334295e-01,-5.334750428554009272e-01,9.096346363399187424e-03,2.941303852707093824e+00,2.899224630004141545e+00
1.317463492698539795e+01,-2.656165060387579713e-01,-5.216683625472752217e-01,6.915343226311009006e-03,2.960772237618277458e+00,2.821353885566473263e+00
1.317863572714542997e+01,-2.676798502541406499e-01,-5.097847964596173842e-01,4.735089012783780596e-03,2.979738866424062049e+00,3.294986711520532019e+00
1.318263652730546198e+01,-2.696955002589919714e-01,-4.978263545290210756e-01,2.555956607497966715e-03,2.998202366514040929e+00,3.216343490751059964e+00
1.318663732746549400e+01,-2.716631605725928766e-01,-4.857950521650683529e-01,3.783183369554434655e-04,3.016161434979132139e+00,2.425322089323552532e+00
1.319063812762552601e+01,-2.735825436948077782e-01,-4.736929101559928523e-01,-1.797454058214788437e-03,3.033614836122400682e+00,3.042352002583736503e+00
1.319463892778555802e+01,-2.754533702022045616e-01,-4.615219543317897744e-01,-3.970989495563854998e-03,3.050561400677025858e+00,2.878148218939178271e+00
1.319863972794559004e+01,-2.772753688348573164e-01,-4.492842146443849494e-01,-6.141917745197386647e-03,3.067000024841131545e+00,2.987493986691210246e+00
1.320264052810562028e+01,-2.790482764976295327e-01,-4.369817251387767554e-01,-8.309869435931482862e-03,3.082929668620090879e+00,3.417422646475039016e+00
1.320664132826565229e+01,-2.807718382601686602e-01,-4.246165239347466924e-01,-1.047447605980782182e-02,3.098349354182043491e+00,2.867756124286805708e+00
1.321064212842568431e+01,-2.824458073216729037e-01,-4.121906530382109524e-01,-1.263537003107308675e-02,3.113258163853548144e+00,2.901383038016895455e+00
1.321464292858571632e+01,-2.840699449939429466e-01,-3.997061584923224387e-01,-1.479218466277850558e-02,3.127655238390001813e+00,3.614994677284626423e+00
1.321864372874574833e+01,-2.856440208111941104e-01,-3.871650893870350885e-01,-1.694455438213778725e-02,3.141539776388900140e+00,3.043293873021571283e+00
1.322264452890578035e+01,-2.871678125446147645e-01,-3.745694976355526951e-01,-1.909211478137161355e-02,3.154911032888839895e+00,3.104935380613914386e+00
1.322664532906581236e+01,-2.886411062023786500e-01,-3.619214379740491316e-01,-2.123450261777747386e-02,3.167768317889509078e+00,3.393996499291829227e+00
1.323064612922584438e+01,-2.900636960209760917e-01,-3.492229677483669747e-01,-2.337135587826100203e-02,3.180110994791498058e+00,3.076039200480953362e+00
1.323464692938587639e+01,-2.914353843986976500e-01,-3.364761473272901426e-01,-2.550231371407617881e-02,3.191938478380374367e+00,3.197316866056674645e+00
1.323864772954590840e+01,-2.927559819834016919e-01,-3.236830392936934087e-01,-2.762701662079291090e-02,3.203250234237498439e+00,3.250868032399797158e+00
1.324264852970594042e+01,-2.940253077120867919e-01,-3.108457078992289402e-01,-2.974510656573534084e-02,3.214045777745658139e+00,3.494497481143055584e+00
1.324664932986597243e+01,-2.952431888108916769e-01,-2.979662190643262987e-01,-3.185622698798183661e-02,3.224324672812212356e+00,2.900097656658380707e+00
1.325065013002600445e+01,-2.964094607946942128e-01,-2.850466403464153586e-01,-3.396002280782481342e-02,3.234086530627121814e+00,3.066467744652872085e+00
1.325465093018603646e+01,-2.975239674229626097e-01,-2.720890408455211018e-01,-3.605614049449491765e-02,3.243331008027345863e+00,3.216967108482712501e+00
1.325865173034606848e+01,-2.985865606768539071e-01,-2.590954916236414274e-01,-3.814422798286581234e-02,3.252057806180984389e+00,3.433656584631135988e+00
1.326265253050610049e+01,-2.995971008454774154e-01,-2.460680645644855447e-01,-4.022393493734997133e-02,3.260266670223642471e+00,3.131449502184058709e+00
1.326665333066613250e+01,-3.005554565350666563e-01,-2.330088321582803046e-01,-4.229491280623107197e-02,3.267957388286532261e+00,3.360230358303230691e+00
1.327065413082616452e+01,-3.014615046689796407e-01,-2.199198675017705051e-01,-4.435681482166399514e-02,3.275129790507073313e+00,3.172292226793500092e+00
1.327465493098619653e+01,-3.023151304851285359e-01,-2.068032442641244695e-01,-4.640929601205267402e-02,3.281783748060774109e+00,3.202785919234645284e+00
1.327865573114622855e+01,-3.031162274774565901e-01,-1.936610367249070319e-01,-4.845201325998411274e-02,3.287919171708546084e+00,3.542733234751538784e+00
1.328265653130626056e+01,-3.038646974012919055e-01,-1.804953200742537012e-01,-5.048462523661594037e-02,3.293536011052779156e+00,3.246358793990918201e+00
1.328665733146629258e+01,-3.045604503306478805e-01,-1.673081693163784300e-01,-5.250679265979937838e-02,3.298634254214506178e+00,3.890954474059800994e+00
1.329065813162632459e+01,-3.052034046599715333e-01,-1.541016591160841998e-01,-5.451817833567253885e-02,3.303213927116775306e+00,3.375068854964263121e+00
1.329465893178635660e+01,-3.057934871041437241e-01,-1.408778637987629923e-01,-5.651844715866040370e-02,3.307275092820499474e+00,3.532445058682604166e+00
1.329865973194638862e+01,-3.063306326941896973e-01,-1.276388573261545700e-01,-5.850726612300273521e-02,3.310817850871405454e+00,3.459225880920516971e+00
1.330266053210642063e+01,-3.068147847165773601e-01,-1.143867134367730215e-01,-6.048430436912356073e-02,3.313842336177164949e+00,3.002643416887809558e+00
1.330666133226645265e+01,-3.072458947351372482e-01,-1.011235057931107739e-01,-6.244923314818535270e-02,3.316348718748180602e+00,3.008304737280210084e+00
1.331066213242648466e+01,-3.076239226180760289e-01,-8.785130699981946734e-02,-6.440172605204806666e-02,3.318337203435510752e+00,3.415772341219114328e+00
1.331466293258651667e+01,-3.079488365352698875e-01,-7.457218849067014099e-02,-6.634145904577207209e-02,3.319808029521412074e+00,3.098648877305510752e+00
1.331866373274654869e+01,-3.082206129582643617e-01,-6.128822052855328884e-02,-6.826811046761810386e-02,3.320761470404128612e+00,3.211223982825443635e+00
1.332266453290658070e+01,-3.084392366479628556e-01,-4.800147227114183457e-02,-7.018136103057082131e-02,3.321197833228199059e+00,3.253894008983003072e+00
1.332666533306661272e+01,-3.086047006026566009e-01,-3.471401198627530049e-02,-7.208089385993460274e-02,3.321117458213478368e+00,3.137727699963344996e+00
1.333066613322664473e+01,-3.087170061043095215e-01,-2.142790638275452603e-02,-7.396639460568039948e-02,3.320520718907315150e+00,3.557174284144365206e+00
1.333466693338667675e+01,-3.087761627057473701e-01,-8.145218682426713305e-03,-7.583755148859241957e-02,3.319408021610021020e+00,3.475218200104651878e+00
1.333866773354670876e+01,-3.087821881833383020e-01,5.131990003797673450e-03,-7.769405531330211834e-02,3.317774537710435290e+00,3.352730228043903971e+00
1.334266853370674077e+01,-3.087351088007200817e-01,1.840151576676856554e-02,-7.953559950529678901e-02,3.315568849075459568e+00,3.427812401080647664e+00
1.334666933386677279e+01,-3.086349599170185032e-01,3.166105857099003190e-02,-8.136188020383401664e-02,3.312778400109201993e+00,3.131413218299832657e+00
1.335067013402680480e+01,-3.084817861292610264e-01,4.490826757573342792e-02,-8.317259628919011771e-02,3.309404004648783371e+00,3.484288568374642292e+00
1.335467093418683682e+01,-3.082756414690515090e-01,5.814080942577339040e-02,-8.496744940886970243e-02,3.305446565404472015e+00,3.135319540282193174e+00
1.335867173434686883e+01,-3.080165892794712867e-01,7.135635360764350232e-02,-8.674614406828967672e-02,3.300907075789879297e+00,3.613099987863634954e+00
1.336267253450690085e+01,-3.077047022175149471e-01,8.455257371414064138e-02,-8.850838768964169878e-02,3.295786619848907417e+00,3.162211048136224001e+00
1.336667333466693286e+01,-3.073400622362323364e-01,9.772714793088557728e-02,-9.025389065225869478e-02,3.290086372155451855e+00,3.179124221410143392e+00
1.337067413482696487e+01,-3.069227605895602506e-01,1.108777587133344816e-01,-9.198236625278341516e-02,3.283807598115938919e+00,3.516750213199151709e+00
1.337467493498699689e+01,-3.064528977751127536e-01,1.240020940845271979e-01,-9.369353088051712852e-02,3.276951653427993438e+00,3.406802751481849967e+00
