t,v,q_eff,p_pol,dv_dt,dv_dt_noisy
8.530706141228245443e+00,9.969095559883773827e-01,3.336647823856531692e-01,3.993369278549308565e-01,-1.559251416051593564e-04,-7.991129207061341624e-03
8.533706741348268565e+00,9.969090885509064304e-01,3.336648376319790721e-01,3.993374301141865423e-01,-1.556260617556343151e-04,-1.036583166410581791e-02
8.536707341468293464e+00,9.969086220111311736e-01,3.336648928634699529e-01,3.993379306450979827e-01,-1.553273363421453501e-04,-8.331667344348947860e-03
8.539707941588316586e+00,9.969081563680343150e-01,3.336649480797335698e-01,3.993384294533229295e-01,-1.550289660315617990e-04,1.187832599123097438e-02
8.542708541708341485e+00,9.969076916205963368e-01,3.336650032803800681e-01,3.993389265445007053e-01,-1.547309514832451161e-04,2.286129588568810902e-03
8.545709141828364608e+00,9.969072277677963889e-01,3.336650584650219797e-01,3.993394219242519250e-01,-1.544332933499786842e-04,-3.385421438992262250e-03
8.548709741948389507e+00,9.969067648086111788e-01,3.336651136332743350e-01,3.993399155981790516e-01,-1.541359922768575919e-04,8.332981425967705275e-03
8.551710342068412629e+00,9.969063027420159706e-01,3.336651687847544401e-01,3.993404075718658963e-01,-1.538390489021768115e-04,6.732724379093295644e-03
8.554710942188437528e+00,9.969058415669841411e-01,3.336652239190821545e-01,3.993408978508778406e-01,-1.535424638573895662e-04,-9.685064774477716507e-03
8.557711542308460650e+00,9.969053812824869576e-01,3.336652790358796694e-01,3.993413864407617253e-01,-1.532462377663579289e-04,8.159003995183655711e-03
8.560712142428485549e+00,9.969049218874939111e-01,3.336653341347716184e-01,3.993418733470461279e-01,-1.529503712459773235e-04,2.357189368332033696e-03
8.563712742548508672e+00,9.969044633809728273e-01,3.336653892153850776e-01,3.993423585752409188e-01,-1.526548649061210128e-04,-2.041959432260880697e-02
8.566713342668533571e+00,9.969040057618895334e-01,3.336654442773495099e-01,3.993428421308375942e-01,-1.523597193494319324e-04,-1.176512182618869549e-02
8.569713942788556693e+00,9.969035490292079693e-01,3.336654993202968211e-01,3.993433240193093314e-01,-1.520649351719471909e-04,2.537233236082629857e-03
8.572714542908581592e+00,9.969030931818900765e-01,3.336655543438612481e-01,3.993438042461105453e-01,-1.517705129616409021e-04,4.765885151745449626e-03
8.575715143028604714e+00,9.969026382188963531e-01,3.336656093476795815e-01,3.993442828166774983e-01,-1.514764533001589086e-04,-2.870513199881697883e-03
8.578715743148629613e+00,9.969021841391879635e-01,3.336656643313735682e-01,3.993447597365400448e-01,-1.511827567964446617e-04,-9.893553526282166527e-03
8.581716343268652736e+00,9.969017309417113060e-01,3.336657192944243455e-01,3.993452350121516892e-01,-1.508894243082842257e-04,2.426028270498962417e-03
8.584716943388677635e+00,9.969012786253139691e-01,3.336657742364689261e-01,3.993457086489903274e-01,-1.505964563197764727e-04,-1.810247309504999305e-02
8.587717543508700757e+00,9.969008271888283312e-01,3.336658291571928392e-01,3.993461806522202728e-01,-1.503038532110201331e-04,5.481662630541386458e-03
8.590718143628725656e+00,9.969003766310869930e-01,3.336658840562829464e-01,3.993466510269937375e-01,-1.500116153591163348e-04,-1.504307674649888772e-03
8.593718743748748778e+00,9.968999269509229988e-01,3.336659389334274417e-01,3.993471197784508875e-01,-1.497197431377939036e-04,-2.776676774952790039e-04
8.596719343868773677e+00,9.968994781471695044e-01,3.336659937883156846e-01,3.993475869117197319e-01,-1.494282369176452852e-04,-6.440451383251524949e-03
8.599719943988796800e+00,9.968990302186604424e-01,3.336660486206384224e-01,3.993480524319163449e-01,-1.491370970664318563e-04,8.197611835483169240e-03
8.602720544108821699e+00,9.968985831642295237e-01,3.336661034300876794e-01,3.993485163441445884e-01,-1.488463239479875799e-04,-2.301697787621818925e-02
8.605721144228844821e+00,9.968981369827112360e-01,3.336661582163568118e-01,3.993489786534962782e-01,-1.485559179237733174e-04,-8.560710205970021441e-03
8.608721744348869720e+00,9.968976916729400672e-01,3.336662129791403975e-01,3.993494393650511842e-01,-1.482658793515723161e-04,5.736695383748055890e-03
8.611722344468892842e+00,9.968972472337509494e-01,3.336662677181343462e-01,3.993498984838769195e-01,-1.479762085862812437e-04,-6.926705150670048501e-03
8.614722944588917741e+00,9.968968036639791475e-01,3.336663224330359556e-01,3.993503560150291620e-01,-1.476869059792024208e-04,1.447815530784261895e-02
8.617723544708940864e+00,9.968963609624602595e-01,3.336663771235436338e-01,3.993508119635513776e-01,-1.473979718788209770e-04,4.240292329467175436e-03
8.620724144828965763e+00,9.968959191280302168e-01,3.336664317893572318e-01,3.993512663344749858e-01,-1.471094066304579062e-04,-7.495318567029903012e-03
8.623724744948988885e+00,9.968954781595252834e-01,3.336664864301778222e-01,3.993517191328193605e-01,-1.468212105761868003e-04,1.102251427926031341e-02
8.626725345069013784e+00,9.968950380557818347e-01,3.336665410457078651e-01,3.993521703635917741e-01,-1.465333840547505817e-04,-8.171945954257595155e-04
8.629725945189036906e+00,9.968945988156369120e-01,3.336665956356510421e-01,3.993526200317873420e-01,-1.462459274018945710e-04,5.862624133035216831e-03
8.632726545309061805e+00,9.968941604379276678e-01,3.336666501997123113e-01,3.993530681423892448e-01,-1.459588409500889306e-04,-5.960435157987243118e-03
8.635727145429084928e+00,9.968937229214914764e-01,3.336667047375980188e-01,3.993535147003685615e-01,-1.456721250285425429e-04,-5.787593967645381955e-03
8.638727745549109827e+00,9.968932862651663784e-01,3.336667592490157319e-01,3.993539597106841033e-01,-1.453857799635221992e-04,7.176682377722299819e-03
8.641728345669132949e+00,9.968928504677904145e-01,3.336668137336742945e-01,3.993544031782828574e-01,-1.450998060778668775e-04,1.171255064011921801e-03
8.644728945789157848e+00,9.968924155282021804e-01,3.336668681912838830e-01,3.993548451080995432e-01,-1.448142036915567310e-04,-7.281237777614479184e-03
8.647729545909180970e+00,9.968919814452403827e-01,3.336669226215560613e-01,3.993552855050568895e-01,-1.445289731211718554e-04,-8.483115195952014437e-03
8.650730146029205869e+00,9.968915482177441723e-01,3.336669770242035593e-01,3.993557243740655793e-01,-1.442441146800033103e-04,6.634287399291036863e-03
8.653730746149228992e+00,9.968911158445529219e-01,3.336670313989404391e-01,3.993561617200240832e-01,-1.439596286782890422e-04,1.762166702000007162e-02
8.656731346269253891e+00,9.968906843245065597e-01,3.336670857454820394e-01,3.993565975478189367e-01,-1.436755154230889842e-04,-8.037093751862733892e-03
8.659731946389277013e+00,9.968902536564451244e-01,3.336671400635451423e-01,3.993570318623245186e-01,-1.433917752185626115e-04,6.972553983480354704e-03
8.662732546509301912e+00,9.968898238392089883e-01,3.336671943528475293e-01,3.993574646684030505e-01,-1.431084083652056638e-04,-2.845078327600802232e-02
8.665733146629325034e+00,9.968893948716389675e-01,3.336672486131086468e-01,3.993578959709048748e-01,-1.428254151606689337e-04,-1.341810580750156870e-02
8.668733746749349933e+00,9.968889667525761000e-01,3.336673028440489408e-01,3.993583257746681214e-01,-1.425427958991198896e-04,6.968021374462348740e-03
8.671734346869373056e+00,9.968885394808617573e-01,3.336673570453902449e-01,3.993587540845188188e-01,-1.422605508719226863e-04,1.599151946652718412e-02
8.674734946989397955e+00,9.968881130553376435e-01,3.336674112168557804e-01,3.993591809052710051e-01,-1.419786803668887654e-04,9.255416424466071917e-04
8.677735547109421077e+00,9.968876874748457961e-01,3.336674653581699901e-01,3.993596062417265613e-01,-1.416971846689846215e-04,5.703394805494519694e-03
8.680736147229445976e+00,9.968872627382285856e-01,3.336675194690585378e-01,3.993600300986753227e-01,-1.414160640598460805e-04,2.883744368036354148e-03
8.683736747349469098e+00,9.968868388443287154e-01,3.336675735492485861e-01,3.993604524808950784e-01,-1.411353188179031992e-04,1.028995442905664311e-02
8.686737347469493997e+00,9.968864157919892222e-01,3.336676275984683526e-01,3.993608733931514609e-01,-1.408549492186023100e-04,-1.037036162320980649e-02
8.689737947589517120e+00,9.968859935800532535e-01,3.336676816164475534e-01,3.993612928401980566e-01,-1.405749555336288648e-04,6.620205556904309660e-03
8.692738547709542019e+00,9.968855722073646231e-01,3.336677356029170705e-01,3.993617108267763505e-01,-1.402953380322813359e-04,-3.944546308322097183e-03
8.695739147829565141e+00,9.968851516727672557e-01,3.336677895576091180e-01,3.993621273576158925e-01,-1.400160969801389488e-04,-3.002017759055003367e-03
8.698739747949590040e+00,9.968847319751055203e-01,3.336678434802572979e-01,3.993625424374339095e-01,-1.397372326400192488e-04,3.021650202219201852e-04
8.701740348069613162e+00,9.968843131132238966e-01,3.336678973705963780e-01,3.993629560709357484e-01,-1.394587452709927788e-04,-1.677320900122360701e-03
8.704740948189638061e+00,9.968838950859673087e-01,3.336679512283624582e-01,3.993633682628145443e-01,-1.391806351293406463e-04,-7.232049693371395832e-03
8.707741548309661184e+00,9.968834778921812356e-01,3.336680050532929709e-01,3.993637790177514968e-01,-1.389029024684018676e-04,-2.167340095259146730e-03
8.710742148429686083e+00,9.968830615307110454e-01,3.336680588451266805e-01,3.993641883404155379e-01,-1.386255475375741675e-04,-8.985751806864276936e-03
8.713742748549709205e+00,9.968826460004026613e-01,3.336681126036035172e-01,3.993645962354636647e-01,-1.383485705838544133e-04,1.498947008343976331e-02
8.716743348669734104e+00,9.968822313001024504e-01,3.336681663284647992e-01,3.993650027075407727e-01,-1.380719718506590032e-04,7.274912592684887845e-03
8.719743948789757226e+00,9.968818174286568912e-01,3.336682200194531767e-01,3.993654077612796560e-01,-1.377957515782540776e-04,-3.717569065292293702e-03
8.722744548909782125e+00,9.968814043849127948e-01,3.336682736763125212e-01,3.993658114013010074e-01,-1.375199100039081745e-04,1.607736936721738258e-02
8.725745149029805248e+00,9.968809921677174168e-01,3.336683272987879811e-01,3.993662136322134737e-01,-1.372444473612954852e-04,1.307301453665956660e-02
8.728745749149830147e+00,9.968805807759183457e-01,3.336683808866260925e-01,3.993666144586135447e-01,-1.369693638815783210e-04,5.193036640903289473e-03
8.731746349269853269e+00,9.968801702083632810e-01,3.336684344395746682e-01,3.993670138850858309e-01,-1.366946597920609685e-04,-4.903105695216500304e-03
8.734746949389878168e+00,9.968797604639004772e-01,3.336684879573827978e-01,3.993674119162025637e-01,-1.364203353173554234e-04,2.927148378235154211e-03
8.737747549509901290e+00,9.968793515413784112e-01,3.336685414398007921e-01,3.993678085565242064e-01,-1.361463906786458677e-04,6.033837246489523465e-03
8.740748149629926189e+00,9.968789434396460036e-01,3.336685948865803497e-01,3.993682038105988985e-01,-1.358728260940911259e-04,1.411214754993396145e-02
8.743748749749949312e+00,9.968785361575521753e-01,3.336686482974745016e-01,3.993685976829627893e-01,-1.355996417783389418e-04,-1.394430016917032117e-03
8.746749349869974210e+00,9.968781296939465131e-01,3.336687016722374999e-01,3.993689901781400375e-01,-1.353268379433586466e-04,-5.208565722641834463e-03
8.749749949989997333e+00,9.968777240476787149e-01,3.336687550106248734e-01,3.993693813006425897e-01,-1.350544147975668574e-04,2.303674035697889436e-02
8.752750550110022232e+00,9.968773192175989228e-01,3.336688083123935389e-01,3.993697710549702906e-01,-1.347823725462576894e-04,1.409778990352235362e-02
8.755751150230045354e+00,9.968769152025577229e-01,3.336688615773016342e-01,3.993701594456111059e-01,-1.345107113918109221e-04,3.479889947387742807e-03
8.758751750350070253e+00,9.968765120014055903e-01,3.336689148051086296e-01,3.993705464770407332e-01,-1.342394315329148435e-04,-8.699358356221126298e-03
8.761752350470093376e+00,9.968761096129937771e-01,3.336689679955752719e-01,3.993709321537228241e-01,-1.339685331657181067e-04,5.206151269883693526e-03
8.764752950590118274e+00,9.968757080361735357e-01,3.336690211484635848e-01,3.993713164801089843e-01,-1.336980164825946060e-04,1.144045421555070496e-02
8.767753550710141397e+00,9.968753072697967843e-01,3.336690742635369800e-01,3.993716994606387738e-01,-1.334278816732953343e-04,7.852409966123821000e-03
8.770754150830166296e+00,9.968749073127153304e-01,3.336691273405600899e-01,3.993720810997395398e-01,-1.331581289236577481e-04,8.536710514044533807e-03
8.773754750950189418e+00,9.968745081637817584e-01,3.336691803792988242e-01,3.993724614018267505e-01,-1.328887584172711023e-04,8.215798470057133042e-04
8.776755351070214317e+00,9.968741098218486529e-01,3.336692333795204246e-01,3.993728403713036057e-01,-1.326197703337000933e-04,1.163523053215524856e-02
8.779755951190237440e+00,9.968737122857689315e-01,3.336692863409934651e-01,3.993732180125613151e-01,-1.323511648499281490e-04,-5.572049406919089495e-03
8.782756551310260562e+00,9.968733155543960667e-01,3.336693392634877964e-01,3.993735943299790425e-01,-1.320829421395941505e-04,-3.958877314419888965e-03
8.785757151430285461e+00,9.968729196265835313e-01,3.336693921467744905e-01,3.993739693279237390e-01,-1.318151023725760984e-04,-4.556758837195864879e-03
8.788757751550308583e+00,9.968725245011855751e-01,3.336694449906260074e-01,3.993743430107504211e-01,-1.315476457167119584e-04,-5.994953670932339114e-03
8.791758351670333482e+00,9.968721301770562260e-01,3.336694977948160834e-01,3.993747153828019480e-01,-1.312805723355237042e-04,1.965424927174253336e-02
8.794758951790356605e+00,9.968717366530502888e-01,3.336695505591196764e-01,3.993750864484091334e-01,-1.310138823901740857e-04,-1.637386785542201476e-02
8.797759551910381504e+00,9.968713439280225685e-01,3.336696032833131875e-01,3.993754562118906892e-01,-1.307475760382176277e-04,2.708836892559835126e-03
8.800760152030404626e+00,9.968709520008284253e-01,3.336696559671741835e-01,3.993758246775532261e-01,-1.304816534342251311e-04,-9.380663475002454926e-03
8.803760752150429525e+00,9.968705608703234411e-01,3.336697086104815635e-01,3.993761918496913088e-01,-1.302161147295477495e-04,-1.194271485495904291e-02
8.806761352270452647e+00,9.968701705353635312e-01,3.336697612130156143e-01,3.993765577325874561e-01,-1.299509600723169900e-04,1.345142318437684767e-03
8.809761952390477546e+00,9.968697809948049438e-01,3.336698137745577331e-01,3.993769223305120297e-01,-1.296861896072781795e-04,-1.515278655171257982e-02
8.812762552510500669e+00,9.968693922475040381e-01,3.336698662948908156e-01,3.993772856477233457e-01,-1.294218034762623093e-04,-5.643407942922883894e-04
8.815763152630525568e+00,9.968690042923179506e-01,3.336699187737989236e-01,3.993776476884676740e-01,-1.291578018181166465e-04,2.303069878826318959e-02
8.818763752750548690e+00,9.968686171281038177e-01,3.336699712110673954e-01,3.993780084569791278e-01,-1.288941847680663555e-04,-7.827906441775276227e-04
8.821764352870573589e+00,9.968682307537191090e-01,3.336700236064830682e-01,3.993783679574798295e-01,-1.286309524584361430e-04,4.842821842242501194e-03
8.824764952990596711e+00,9.968678451680217378e-01,3.336700759598337784e-01,3.993787261941797451e-01,-1.283681050183449468e-04,-8.104970779516999096e-03
8.827765553110621610e+00,9.968674603698697290e-01,3.336701282709089167e-01,3.993790831712768497e-01,-1.281056425734145021e-04,5.074964725034426978e-03
8.830766153230644733e+00,9.968670763581217731e-01,3.336701805394989839e-01,3.993794388929569061e-01,-1.278435652466158867e-04,-1.447720235221971324e-02
8.833766753350669632e+00,9.968666931316365609e-01,3.336702327653959244e-01,3.993797933633936870e-01,-1.275818731573119535e-04,2.169161008130987816e-03
8.836767353470692754e+00,9.968663106892732273e-01,3.336702849483929034e-01,3.993801465867489187e-01,-1.273205664219650979e-04,-9.991264534096389646e-04
8.839767953590717653e+00,9.968659290298913511e-01,3.336703370882843633e-01,3.993804985671721708e-01,-1.270596451537348015e-04,2.173860164970671527e-02
8.842768553710740775e+00,9.968655481523506223e-01,3.336703891848661341e-01,3.993808493088009670e-01,-1.267991094626302884e-04,-6.564820813626242191e-04
8.845769153830765674e+00,9.968651680555110639e-01,3.336704412379352114e-01,3.993811988157607296e-01,-1.265389594553439911e-04,-3.419605955103648988e-03
8.848769753950788797e+00,9.968647887382333650e-01,3.336704932472899787e-01,3.993815470921648347e-01,-1.262791952356540071e-04,-5.397370954094348958e-03
8.851770354070813696e+00,9.968644101993779927e-01,3.336705452127301519e-01,3.993818941421145574e-01,-1.260198169038828642e-04,-1.175837674772650492e-02
